SPK_SPKC03a (inhibited),SPK_SPKC10a (inhibited),SPK_SPKC10b (inhibited),SPK_SPKC11a (short inhibition),SPK_SPKC11c (NA),SPK_SPKC12a (NA),SPK_SPKC13a (NA),SPK_SPKC16a (NA)
57.678725,59.80955,5.463025,38.33205,4.83175,32.463,18.0077,68.380125
57.686325,59.9375,5.477675,38.4207,4.851225,32.495575,18.04125,68.39755
57.753075,60.1602,5.505375,38.471875,4.867775,32.5633,18.095025,68.416875
57.807525,60.3168,5.524425,38.5827,4.88415,32.71745,18.141325,69.31165
57.8119,60.338475,5.5287,38.61245,4.896125,32.7717,18.316375,69.3386
57.817825,60.3772,5.5409,38.7131,4.920625,33.1219,18.42925,69.358525
58.12955,60.69095,5.555425,38.85745,4.943225,33.1716,18.44715,69.3894
58.450475,60.79725,5.568625,38.884475,4.965925,33.2578,18.471725,69.4335
58.452725,60.888525,5.59425,38.910275,4.98055,33.275325,18.482025,69.466825
58.5023,61.030525,5.621825,38.955625,4.995825,33.345525,18.519925,69.516975
58.537325,61.1009,5.656325,38.980025,5.013975,33.39465,18.539,69.538425
58.563175,61.1696,5.662175,39.0439,5.025825,33.518325,18.58815,69.56215
59.163,61.311725,5.66945,39.0895,5.038175,33.773125,18.638625,69.591525
59.18095,61.3698,5.675175,39.2171,5.04805,34.027975,18.680425,69.61755
59.209625,61.5602,5.685975,39.260025,5.051725,34.060575,18.720975,69.632575
59.771425,61.6316,5.69085,39.320275,5.0615,34.073525,18.750575,69.6548
60.29055,61.72115,5.709825,39.34155,5.1016,34.095,18.797,69.67535
60.467525,62.026325,5.7147,39.3816,5.111425,34.112575,18.846,69.69375
60.670625,62.200025,5.71935,39.44265,5.1172,34.14385,18.937675,69.71415
61.15735,62.389875,5.7321,39.454325,5.124575,34.196075,19.03765,69.7304
61.385,62.86015,5.73925,39.480775,5.13215,34.212575,19.116425,69.74605
61.762225,63.065125,5.74785,39.519925,5.1417,34.4605,19.17085,69.76075
61.904125,63.221125,5.77185,39.647425,5.150875,34.5574,19.236425,69.763075
61.935675,63.469325,5.8239,39.669025,5.15905,34.5863,19.2809,69.77785
61.969175,63.490575,5.831375,39.791225,5.1671,34.6025,19.32245,69.78775
61.976175,63.504525,5.83875,39.861375,5.180775,34.679425,19.409675,69.80585
62.017575,63.593225,5.844375,39.904675,5.190125,34.697075,19.492275,69.818725
62.344825,63.889625,5.8599,39.95745,5.19915,34.722225,19.54145,69.830525
62.424275,64.029775,5.8753,40.022275,5.209425,34.7562,19.577125,69.846475
62.45775,64.27585,5.930325,40.085275,5.23195,34.809875,19.640675,69.86565
62.507725,64.303325,5.939025,40.1876,5.253975,34.85675,19.672175,69.87965
63.17175,64.40995,5.945325,40.209775,5.282075,34.939325,19.717275,69.8918
63.34585,64.6423,5.968225,40.240275,5.297075,35.066925,19.752625,69.9059
63.34705,64.751225,5.988175,40.24855,5.305425,35.2113,19.79895,69.918575
63.429175,64.79605,6.002375,40.395625,5.31865,35.30095,19.855275,69.932175
63.688625,65.100275,6.013725,40.407725,5.350075,35.393,20.038125,69.942025
63.871825,65.107175,6.0148,40.5486,5.371875,35.5037,20.081775,69.95275
63.931525,65.14825,6.027975,40.604675,5.387425,35.625575,20.12495,69.963925
63.956725,65.2394,6.0318,40.630025,5.398475,35.650575,20.161625,69.977525
64.462525,65.342175,6.038125,40.73355,5.40955,35.700775,20.216325,69.99175
64.5266,65.35975,6.039525,40.79735,5.447475,35.8465,20.2276,70.00195
64.6785,65.46805,6.055775,40.808425,5.463025,35.880425,20.23365,70.010525
64.862,65.5484,6.0725,40.852425,5.4832,36.0123,20.24655,70.0199
64.995625,65.568125,6.0828,40.96645,5.505375,36.033125,20.269375,70.3986
65.06925,65.813075,6.161275,41.04225,5.524425,36.06405,20.286975,70.441825
65.1217,65.865175,6.177275,41.071475,5.540925,36.219575,20.321025,70.546025
65.56325,65.94375,6.1956,41.10815,5.56865,36.2632,20.3876,70.57675
65.823825,66.5621,6.205725,41.302475,5.5806,36.297225,20.4317,70.602075
66.5175,66.57575,6.216325,41.5664,5.594275,36.3208,20.584275,70.63885
66.551,66.76785,6.2346,41.606675,5.6066,36.43755,20.61955,70.66305
66.807325,66.775625,6.2498,41.619625,5.610025,36.504675,20.66295,70.683675
66.932525,66.865575,6.26455,41.623025,5.621775,36.5281,20.735525,75.005575
66.937825,66.898825,6.310825,41.64025,5.633025,36.627975,20.765,78.51365
66.940075,66.940575,6.317825,41.684675,5.645125,36.6757,20.796725,78.85895
67.024775,67.0786,6.330225,41.732275,5.6622,36.71515,20.84325,82.852475
67.50435,67.17465,6.3366,41.787925,5.669475,36.755125,20.862475,84.8319
67.87395,67.328125,6.351575,41.875775,5.675175,36.852225,20.879025,95.44175
67.875575,67.35125,6.36145,41.94835,5.68435,36.906325,20.900275,95.504925
67.992225,67.5584,6.367925,42.0051,5.686,36.940925,20.9644,95.8033
68.244275,67.62765,6.3832,42.047725,5.705425,37.03165,21.00465,97.6136
69.125975,67.658025,6.39975,42.120325,5.709825,37.110925,21.04275,101.8198
69.156975,68.00085,6.419425,42.1629,5.714725,37.151275,21.0971,107.042475
69.333475,68.226125,6.477925,42.219075,5.72555,37.21105,21.146625,107.07165
69.62025,68.5363,6.4858,42.2603,5.732075,37.33285,21.206025,110.856425
70.120625,68.896925,6.4913,42.265775,5.737825,37.3676,21.2758,114.38925
70.83395,68.9371,6.50395,42.278075,5.74785,37.4134,21.3153,120.02545
70.835525,69.401775,6.51985,42.300725,5.756225,37.4344,21.4027,130.147
70.886825,69.4442,6.539325,42.32255,5.77185,37.464925,21.4508,136.2771
70.9333,69.667975,6.549175,42.351875,5.783275,37.53485,21.4942,138.878525
70.95985,69.71985,6.56615,42.42475,5.796725,37.58495,21.52885,154.9474
70.964775,70.1341,6.588025,42.534275,5.812875,37.730425,21.5573,157.594875
71.025625,70.36395,6.59985,42.565825,5.823925,37.781825,21.596825,159.887375
71.0832,70.496925,6.61135,42.623575,5.825225,37.83505,21.6262,162.515975
71.1073,70.597675,6.623125,42.648275,5.838725,37.875775,21.653625,163.19065
71.1316,70.89435,6.641075,42.66945,5.854025,37.9426,21.688675,163.3119
71.1401,70.90845,6.6521,42.710875,5.867225,37.982025,21.76375,163.65905
71.1566,71.018175,6.65965,42.79625,5.889725,38.0262,21.80245,168.8506
71.1609,71.49095,6.6783,42.856675,5.9113,38.09495,21.83235,172.37995
71.164075,71.93065,6.73365,43.047725,5.93035,38.1451,21.85135,176.45835
71.171325,71.957025,6.757725,43.091775,5.93905,38.187525,21.87705,182.158025
71.174675,72.3038,6.76295,43.1105,5.95205,38.1947,21.889075,182.20225
71.24355,72.3955,6.7758,43.155525,5.968225,38.23355,21.9169,182.6469
71.273725,72.848525,6.78285,43.2971,6.0024,38.268725,21.9404,182.96745
71.322175,73.06315,6.786225,43.405825,6.013725,38.30085,21.9587,183.119375
71.353875,73.188,6.80975,43.535975,6.0318,38.42425,21.97635,183.517325
71.397725,73.548275,6.815725,43.544875,6.0558,38.4888,21.9976,183.5593
71.4142,74.380475,6.827375,43.625525,6.0725,38.54165,22.02365,183.6011
71.41955,74.68865,6.845425,43.643075,6.093225,38.642625,22.03295,183.661525
71.42155,75.814175,6.8576,43.798975,6.099475,38.7664,22.047825,183.693325
71.4866,75.87675,6.86735,43.832625,6.1072,38.857275,22.0621,183.713675
71.53125,75.9581,6.898925,44.0333,6.132075,38.8735,22.08895,183.74025
71.56015,76.0469,6.9108,44.0768,6.143075,38.884275,22.0962,183.799475
71.648475,76.576825,6.921875,44.17405,6.173075,38.9387,22.1251,183.8437
71.657175,77.04885,6.965675,44.183425,6.195625,38.95545,22.143475,183.88965
71.739675,77.358075,6.971925,44.2107,6.20575,38.9799,22.1626,183.91715
71.7577,77.69555,6.986375,44.2485,6.2163,39.089325,22.180625,183.943275
71.780225,78.12405,6.988025,44.26045,6.2346,39.1437,22.189125,183.9799
71.7964,78.283175,6.994175,44.36045,6.2498,39.21695,22.243925,184.011875
71.8002,78.59245,7.00545,44.4227,6.264575,39.25995,22.261175,184.037225
71.888875,78.63415,7.008025,44.46065,6.266,39.308925,22.26855,184.063075
71.91715,78.86,7.0094,44.47355,6.295225,39.341375,22.30165,185.1965
71.933275,79.1527,7.017275,44.6019,6.310825,39.38145,22.3398,185.27495
71.942025,79.443725,7.018675,44.6118,6.31785,39.4425,22.36575,185.31405
71.95285,79.535075,7.024725,44.623325,6.33025,39.51975,22.381725,185.339575
71.9742,79.7494,7.04475,44.650375,6.336625,39.592225,22.40785,185.798
71.978925,80.012425,7.047825,44.709425,6.351575,39.617175,22.426775,186.212525
72.16915,80.33125,7.0544,44.8168,6.361475,39.66885,22.464975,186.2757
72.171075,80.479625,7.063775,44.96115,6.3679,39.741975,22.523225,187.559325
72.174875,80.71865,7.078375,45.00885,6.373125,39.79105,22.5713,187.707525
72.17995,80.7321,7.1141,45.0446,6.378225,39.861225,22.572825,187.75775
72.1819,80.757625,7.1273,45.19865,6.386825,39.9045,22.6012,187.7803
72.205675,80.8389,7.1326,45.22685,6.391625,39.996375,22.6325,187.7985
72.21525,80.85,7.156525,45.26195,6.395275,40.03185,22.65665,187.816825
72.278425,81.028325,7.169375,45.2985,6.39975,40.0605,22.692625,187.8484
72.312725,81.506125,7.192325,45.38425,6.419425,40.152175,22.7033,187.885525
72.3292,81.57385,7.1973,45.390175,6.42395,40.16755,22.723375,188.677475
72.337025,81.694275,7.207575,45.46235,6.4326,40.195725,22.740475,188.750525
72.344225,81.70935,7.229875,45.472225,6.43845,40.301825,22.762725,188.780775
72.40365,81.8031,7.23385,45.495825,6.442525,40.329225,22.774625,188.827825
72.429475,82.296725,7.251925,45.61095,6.453475,40.380525,22.8134,188.845475
72.43785,82.31035,7.27045,45.62465,6.460525,40.407575,22.8792,188.8755
72.4408,82.722725,7.289075,45.70185,6.46815,40.448325,22.908275,188.901125
72.4503,82.92505,7.29695,45.72575,6.471375,40.495575,22.9486,188.9334
72.469,82.98815,7.313825,45.81215,6.477925,40.548525,22.977,188.956075
72.49245,83.073575,7.3194,45.823975,6.479775,40.6671,23.04095,188.9703
72.5283,83.086225,7.3285,46.027025,6.4858,40.7053,23.140475,188.994375
72.628875,83.321875,7.34015,46.0727,6.49675,40.852275,23.17005,189.0199
72.6543,83.395525,7.412375,46.28035,6.50395,40.9174,23.206025,189.0375
72.700125,83.45195,7.48015,46.371975,6.51515,41.004825,23.244975,189.0579
72.71495,83.61435,7.488925,46.487825,6.51985,41.019725,23.2863,189.077425
72.7419,83.61845,7.51025,46.505975,6.527525,41.10805,23.29755,189.134675
72.840075,83.83115,7.53065,46.5228,6.534475,41.198275,23.34,189.1527
72.84485,83.916225,7.5462,46.53725,6.539325,41.2727,23.384575,189.1646
72.978125,84.0441,7.5682,46.627425,6.549175,41.281825,23.4562,190.1289
72.981025,84.0948,7.577025,46.73215,6.55685,41.3597,23.491625,190.26495
73.0583,84.219275,7.601475,46.75385,6.568625,41.38945,23.53525,190.295225
73.062225,84.313825,7.61785,46.779275,6.574625,41.430325,23.622125,190.347175
73.07275,84.350125,7.636725,46.819525,6.5797,41.566225,23.6557,190.397375
73.087375,84.366225,7.643,46.837925,6.584375,41.73595,23.761975,191.1965
73.118025,84.5326,7.649075,46.887425,6.593775,41.76125,23.79875,192.6662
73.38105,84.77485,7.67295,47.08455,6.611375,41.787775,23.8137,192.748675
73.392975,84.989325,7.679775,47.137475,6.61735,41.842225,23.836275,193.063025
73.41945,85.6499,7.694675,47.221775,6.623125,41.875625,23.870825,193.129975
73.4236,85.73785,7.7136,47.287325,6.63745,41.9482,23.9128,196.565325
73.436,85.752225,7.729975,47.41825,6.641125,41.95955,23.968775,198.25165
73.4982,85.798275,7.745425,47.47635,6.645375,42.067025,24.0255,198.3654
73.51695,85.90325,7.7525,47.518025,6.65215,42.138275,24.162925,198.484325
73.536775,86.27155,7.7847,47.5792,6.659,42.162725,24.196625,198.570325
73.64725,86.40255,7.796725,47.6561,6.664925,42.20005,24.2118,198.61085
73.6534,86.448275,7.819775,47.71955,6.702125,42.260125,24.2303,198.7293
73.6598,86.481325,7.825575,47.731525,6.733675,42.35175,24.236625,198.768
73.72635,86.64225,7.831475,47.76415,6.748975,42.4246,24.257675,198.799925
73.728675,86.73225,7.833025,47.77765,6.76295,42.49855,24.272875,198.8543
73.736825,86.791875,7.8424,47.790925,6.78285,42.6481,24.283675,198.918625
73.747525,86.83215,7.85095,47.800225,6.799375,42.676775,24.2921,198.93925
73.91345,86.898275,7.862775,47.8175,6.80975,42.7378,24.298675,198.96405
73.91765,86.9293,7.88115,47.908675,6.8274,42.76385,24.3067,198.9942
73.972375,87.113475,7.89365,48.055275,6.8576,42.828,24.311375,199.008225
73.97925,87.4582,7.9117,48.2163,6.86735,42.852275,24.321075,199.0603
74.0624,87.488125,7.9149,48.309925,6.88395,42.879925,24.33305,199.100375
74.065075,87.548175,7.923925,48.375925,6.898925,42.9309,24.3617,199.13465
74.07075,87.6794,7.98475,48.418325,6.9108,42.950925,24.383075,199.1484
74.125575,87.717275,7.993675,48.457425,6.9219,42.978475,24.3946,199.171425
74.26145,87.807875,8.004125,48.4881,6.943875,43.010225,24.406425,199.185525
74.2693,87.86265,8.0109,48.531625,6.953275,43.03,24.4329,199.2032
74.286125,88.008075,8.02625,48.54295,6.95865,43.0475,24.4619,199.221275
74.33145,88.0437,8.0273,48.559225,6.9657,43.091625,24.4879,199.26165
74.3569,88.08945,8.042525,48.576875,6.972475,43.110275,24.50985,199.279225
74.4491,88.343275,8.055575,48.60315,6.980225,43.179475,24.5394,199.7514
74.508275,88.36145,8.061475,48.652975,6.988025,43.216225,24.561225,199.8459
74.554,88.466225,8.069075,48.6925,6.994175,43.38695,24.603,199.9405
74.5733,88.67715,8.080825,48.72415,6.998625,43.40565,24.622425,199.971375
74.7713,88.7034,8.093175,48.8049,7.009425,43.42515,24.63665,200.01705
74.9273,88.71075,8.125525,48.90735,7.0173,43.45285,24.667975,200.055775
74.9788,88.913125,8.146725,49.0871,7.024725,43.480775,24.722025,200.0824
75.16715,89.075175,8.15845,49.112975,7.0478,43.519575,24.79245,200.102225
75.207775,89.1976,8.1675,49.162575,7.0544,43.553525,24.82415,200.114775
75.218675,89.549475,8.185425,49.29325,7.063775,43.575075,24.84725,200.131
75.232375,89.79445,8.20745,49.3086,7.074925,43.6253,24.86865,200.1526
75.242825,89.986825,8.219925,49.33325,7.0784,43.642875,24.884125,200.17255
75.24585,90.0827,8.2239,49.4343,7.104775,43.703475,24.914,200.187675
75.296225,90.142375,8.246925,49.48485,7.11075,43.7489,24.937675,200.200475
75.3585,90.1575,8.25575,49.606675,7.122175,43.7988,24.95435,200.21555
75.413475,90.509325,8.271025,49.64665,7.127325,43.8325,24.979425,200.23105
75.418925,90.527075,8.306525,49.71725,7.132625,43.896575,25.019475,200.2464
75.535425,90.5853,8.324275,49.8868,7.14345,43.975,25.0513,200.2556
75.588,90.6999,8.33915,49.93235,7.151775,44.013975,25.0822,200.270725
75.591475,90.761725,8.3481,49.99285,7.156525,44.260275,25.128325,200.281825
75.746375,90.981025,8.3609,50.069625,7.1694,44.282125,25.147275,200.295075
75.74925,91.20005,8.36945,50.2994,7.17645,44.360275,25.17805,200.3042
75.83735,91.3898,8.374325,50.3093,7.18225,44.40785,25.2091,200.319775
75.851775,91.494525,8.393025,50.3439,7.1885,44.4226,25.23325,200.3294
76.030775,91.7582,8.404975,50.36815,7.192325,44.4348,25.25525,200.342425
76.07305,91.793375,8.439575,50.405225,7.1973,44.4605,25.290325,200.356125
76.143825,92.002475,8.4477,50.487325,7.2237,44.553925,25.3136,200.365175
76.25645,92.044225,8.454875,50.587025,7.23385,44.579675,25.374275,200.385375
76.350325,92.25695,8.463875,50.605825,7.244725,44.601725,25.4517,200.39405
76.362425,92.269925,8.472,50.697075,7.251925,44.623125,25.46945,200.404275
76.367,92.289225,8.478,50.751875,7.2568,44.650175,25.48575,200.424025
76.39595,92.35885,8.50435,50.823725,7.26095,44.685325,25.493375,200.430875
76.4759,92.452,8.533975,50.85675,7.28085,44.709275,25.52675,200.44165
76.6798,92.832425,8.5401,50.930975,7.29695,44.7384,25.551075,200.843925
76.6934,93.53295,8.571725,50.963375,7.306575,44.75915,25.584725,201.01905
76.700425,93.7853,8.584625,51.039375,7.313825,44.7773,25.601825,201.042525
76.76565,94.133625,8.613175,51.086275,7.319425,44.798525,25.641775,201.06425
76.89035,94.226425,8.6217,51.1025,7.328525,44.816625,25.677875,201.0987
76.931225,94.363175,8.638675,51.1479,7.340175,44.848275,25.7037,201.123575
76.9787,94.4724,8.65065,51.16855,7.48015,44.86955,25.7383,201.14405
77.092675,94.558025,8.663275,51.21775,7.488925,44.889125,25.753225,201.159675
77.1163,94.83985,8.6965,51.26595,7.510275,44.9149,25.768125,201.178925
77.131275,94.865925,8.70245,51.2961,7.521525,44.9452,25.7857,201.19725
77.289425,95.05595,8.728275,51.353925,7.530675,44.96095,25.816825,201.212775
77.295825,95.084675,8.745525,51.379225,7.54685,44.9891,25.850275,201.228775
77.3211,95.3007,8.7552,51.421625,7.5538,45.0087,25.8914,201.245175
77.50965,95.50215,8.767,51.4491,7.568225,45.0444,25.930725,201.26055
77.556575,95.61025,8.7763,51.58505,7.577025,45.064975,26.033025,201.2871
77.6198,96.202875,8.7885,51.626675,7.591425,45.075075,26.07335,201.304375
77.747425,96.226625,8.79625,51.6682,7.6015,45.099575,26.1326,201.3363
77.762225,96.341575,8.80695,51.68335,7.617875,45.143725,26.181825,201.372775
77.773775,96.48625,8.812275,51.72285,7.625675,45.16975,26.22785,201.3888
77.781175,96.649375,8.818975,51.803525,7.636725,45.198475,26.267375,201.403075
77.9048,96.9322,8.82395,51.859975,7.649075,45.210475,26.28325,201.431
77.95685,97.09615,8.845475,51.89275,7.6544,45.244075,26.302825,201.4473
77.97095,97.11585,8.85205,51.952,7.6605,45.261725,26.316025,201.4771
77.9971,97.342125,8.87485,52.02815,7.675125,45.28,26.336675,201.935575
78.118225,97.3733,8.87995,52.051,7.6798,45.3253,26.35535,201.97775
78.12055,97.54755,8.89135,52.114375,7.694675,45.3463,26.3741,202.01715
78.1634,97.67705,8.915325,52.186,7.70535,45.36565,26.385875,202.041
78.1872,97.763475,8.932075,52.230075,7.713575,45.38995,26.42565,202.058925
78.19075,97.950625,8.937775,52.285975,7.729975,45.426125,26.4412,202.081775
78.19565,98.3752,8.94435,52.32525,7.748075,45.4397,26.4593,202.101375
78.236,98.8224,8.975375,52.373525,7.752525,45.462175,26.504375,202.123525
78.269625,98.9421,8.993575,52.40555,7.75785,45.495625,26.5204,202.1641
78.27545,98.9657,9.010275,52.43355,7.761525,45.546675,26.564775,202.1827
78.330175,99.003975,9.028,52.47535,7.7651,45.57605,26.639875,202.2219
78.35095,99.35515,9.049075,52.5264,7.768825,45.610725,26.66615,202.23805
78.417825,99.467775,9.068225,52.638625,7.7902,45.64215,26.6945,202.251625
78.4211,99.707825,9.095375,52.7181,7.79675,45.66235,26.7075,202.265075
78.450825,99.8112,9.10475,52.800525,7.80765,45.70165,26.741075,202.273275
78.48455,100.6057,9.116725,52.86395,7.831475,45.7256,26.743725,202.284725
78.56545,101.063475,9.125775,52.899475,7.833025,45.7587,26.757825,202.313575
78.6843,101.71645,9.143075,52.92455,7.8424,45.80805,26.764075,202.325275
78.752525,101.803225,9.153425,52.9993,7.850875,45.843425,26.78145,202.3405
78.941725,101.87185,9.2435,53.04385,7.862775,45.8837,26.7931,202.35055
78.948025,101.898925,9.25425,53.05385,7.88115,45.900625,26.810825,202.3636
78.964375,101.94135,9.264775,53.09015,7.89365,45.913525,26.831575,202.38935
78.972625,101.98835,9.29485,53.13345,7.901475,45.943825,26.8647,202.401325
79.006525,102.057475,9.314025,53.222625,7.9117,45.968825,26.9292,202.41185
79.019825,102.130225,9.326925,53.237725,7.922925,45.990425,26.95445,202.424975
79.028475,102.644575,9.35225,53.276125,7.931425,46.026825,26.9943,202.431975
79.065225,102.68695,9.38575,53.3463,7.9497,46.056,27.033525,202.446
79.408925,102.996775,9.394525,53.417275,7.963625,46.072525,27.0642,202.457325
79.433775,103.0171,9.405225,53.44515,7.9848,46.09155,27.1054,202.47795
79.4434,103.389475,9.41085,53.46745,8.0041,46.125875,27.13855,202.77735
79.48725,103.558075,9.417,53.482525,8.010925,46.15515,27.31225,202.821675
79.493775,103.688025,9.5322,53.501475,8.015625,46.192775,27.352725,202.84685
79.499225,103.748275,9.55235,53.61645,8.02625,46.228825,27.396175,202.867
79.5199,103.770625,9.56015,53.7859,8.0377,46.252625,27.4694,202.889475
79.544325,103.861825,9.61915,53.829475,8.04255,46.2802,27.4981,202.919425
79.7772,104.091375,9.62635,53.852375,8.04835,46.325825,27.522125,202.947375
79.795925,104.5744,9.638125,53.94435,8.055575,46.347625,27.538,202.9734
79.86645,104.8894,9.6463,53.953525,8.061475,46.3718,27.560975,203.018475
79.871775,105.022,9.653,54.232175,8.069075,46.394975,27.585825,203.035525
79.8789,105.146025,9.670825,54.366875,8.083675,46.418575,27.601225,203.05115
80.273825,105.353575,9.6777,54.41645,8.086025,46.436775,27.6539,203.101425
80.3057,105.6595,9.691675,54.5198,8.093175,46.440975,27.70085,203.12605
80.331675,105.864075,9.701525,54.553175,8.1037,46.487625,27.729925,203.1422
80.40055,105.88535,9.721025,54.56605,8.125525,46.522575,27.761175,203.15735
80.4243,106.149775,9.7227,54.6193,8.14675,46.5371,27.791625,203.17015
80.427725,106.17325,9.730975,54.7472,8.15845,46.5505,27.810825,203.184825
80.709275,106.797325,9.741775,54.7729,8.18545,46.56795,27.835675,203.210675
80.850925,106.894425,9.755475,54.886675,8.197275,46.593375,27.86465,203.22315
80.859475,107.456525,9.77075,54.91285,8.20745,46.61155,27.8959,203.233575
80.963025,107.920325,9.7835,54.942725,8.246925,46.627225,27.939775,203.2439
80.967025,108.083125,9.807375,54.972075,8.25575,46.653725,27.9809,203.2589
80.97885,108.262725,9.810175,55.080925,8.267925,46.676875,28.058225,203.273025
80.985575,108.33605,9.814575,55.14525,8.271025,46.693825,28.116,203.279175
