SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC06a,SPK_SPKC08a,SPK_SPKC10a
54.8649,113.8561,9.745175,16.4642,9.13755
54.900225,114.047325,9.755825,16.486225,9.14535
54.9748,114.412875,9.7632,16.496825,9.17375
54.98275,114.689875,9.779,16.5059,9.180075
55.06825,114.753875,9.787975,16.51685,9.198475
55.09165,114.801075,9.794125,16.5248,9.21465
55.1407,114.851925,9.805725,16.546275,9.226975
55.233525,114.924575,9.81285,16.601975,9.24205
55.396325,115.137075,9.82395,16.7438,9.265525
55.45055,115.15245,9.83135,16.75415,9.30755
55.504025,115.404075,9.8396,16.7692,9.315775
55.549075,115.98545,9.848275,16.798575,9.326275
55.6238,116.36795,9.865475,16.816475,9.353775
55.7534,116.65715,9.879375,16.8634,9.363575
55.80635,116.947025,9.892525,16.88165,9.3759
55.90145,117.5372,9.912625,16.906075,9.392425
55.929125,118.4334,9.9318,16.928125,9.39425
55.95815,119.221375,9.948925,16.94475,9.40385
56.025275,119.539225,9.971275,16.973925,9.433325
56.0635,119.632375,9.9976,17.047125,9.441625
56.128675,119.897075,10.026325,17.06225,9.4681
56.140825,120.157725,10.061675,17.099075,9.487175
56.398975,120.7128,10.0806,17.1267,9.493725
56.4064,120.8132,10.100275,17.1387,9.523
56.47015,120.88145,10.1368,17.168725,9.5315
56.479525,120.9939,10.1484,17.2011,9.5526
56.499475,121.2222,10.16155,17.215675,9.5618
56.5916,121.255775,10.175725,17.240875,9.57215
56.597125,121.4934,10.1881,17.263725,9.580825
56.67375,121.78185,10.201725,17.30855,9.5913
56.757875,121.791975,10.2127,17.32095,9.60055
56.80265,122.184375,10.2276,17.33705,9.608625
56.842175,122.5377,10.24135,17.350175,9.61575
56.9154,122.629425,10.25805,17.428875,9.624125
57.177375,122.794325,10.273675,17.442425,9.631725
57.262925,123.174525,10.314775,17.47735,9.656925
57.3066,123.32535,10.326075,17.49625,9.670725
57.35105,123.55455,10.340175,17.511975,9.67875
57.356625,123.8245,10.3622,17.5255,9.687625
57.3933,123.91355,10.3751,17.54025,9.695825
57.497475,123.993475,10.395625,17.580675,9.708425
57.564375,124.03295,10.409325,17.59975,9.726975
57.57555,125.2238,10.435325,17.63125,9.734625
57.61655,125.29815,10.462175,17.689125,9.741825
57.64865,125.87205,10.477,17.719275,9.75185
57.657125,125.89625,10.5271,17.7463,9.770275
57.707075,126.13895,10.539825,17.826775,9.811125
57.834775,126.213025,10.552325,17.832725,9.819525
57.995925,126.450125,10.62715,17.85755,9.828625
58.131725,126.702975,10.64265,17.9213,9.838175
58.211925,127.188925,10.711,17.98945,9.8637
58.3686,127.63935,10.73825,18.002025,9.872425
58.557875,127.799475,10.796475,18.022775,9.909425
58.57235,127.8431,10.8047,18.083075,9.914375
58.57675,127.9177,10.852225,18.121875,9.926225
58.64225,127.9818,10.86605,18.14585,9.933675
58.698425,128.03135,10.9059,18.223075,9.966175
58.713375,128.04325,10.959075,18.242075,9.975625
59.0416,128.148975,10.971975,18.2699,9.988675
59.097425,128.40375,11.0236,18.283675,9.99595
59.147875,128.85915,11.034625,18.377375,10.016075
59.169625,129.16685,11.057,18.41185,10.024925
59.182725,129.201475,11.087725,18.42865,10.04835
59.192425,129.315,11.2429,18.443225,10.0545
59.27035,129.547775,11.29825,18.4645,10.070375
59.27665,129.81475,11.544725,18.470725,10.0764
59.3991,129.971725,11.597525,18.4756,10.084525
59.51935,130.020475,11.679925,18.479725,10.09255
59.5932,130.0646,11.72715,18.56255,10.097675
59.61245,130.2081,11.852675,18.626025,10.104325
59.705425,130.31225,11.9694,18.638725,10.15865
59.730925,130.35005,11.9766,18.64685,10.25575
59.98725,130.67415,12.2179,18.6892,10.26465
60.30705,130.6973,12.290475,18.7073,10.3282
60.377,130.741,12.293775,18.72335,10.369375
60.3943,130.8975,12.4736,18.735675,10.4085
60.658275,131.1635,12.629775,18.7788,10.46715
60.872725,131.193075,12.635275,18.824925,10.5129
61.010925,131.45105,12.7048,18.840075,10.53785
61.055925,131.45695,12.893675,18.864775,10.552725
61.0693,131.46405,12.90055,18.8793,12.873775
61.14545,131.7707,12.909125,18.905325,12.90375
61.177175,131.959825,12.9169,18.97525,12.958375
61.272,131.984875,12.9598,19.063225,12.96475
61.310775,132.391275,12.968825,19.1288,13.16035
61.335525,132.57275,12.98665,19.144325,13.23005
61.373275,132.731725,13.00745,19.171225,13.2727
61.400825,132.75125,13.026225,19.191175,13.312725
61.501175,132.81925,13.0552,19.20435,13.317925
61.5149,132.898325,13.127725,19.242375,13.32275
62.022675,133.309875,13.147575,19.293375,13.352275
62.028775,133.92565,13.1781,19.323075,13.35805
62.209,134.089725,13.2037,19.334175,13.3921
62.44375,134.31415,13.2284,19.349075,13.47305
62.6273,134.470525,13.274075,19.3789,13.486075
62.6421,134.68735,13.287825,19.400575,13.495875
62.8019,134.93915,13.297425,19.419275,13.561175
63.18445,134.96685,13.305525,19.470375,13.5725
63.215825,134.996675,13.317725,19.48245,13.624125
63.360875,135.04685,13.3301,19.50355,13.6721
63.401675,135.05055,13.34625,19.520975,13.714775
63.633425,135.069825,13.3573,19.539925,13.752525
63.644,135.099375,13.374725,19.58015,13.7856
64.530175,135.3321,13.399825,19.589225,13.89245
64.5627,135.743525,13.4212,19.61155,13.9181
64.615125,135.861275,13.4521,19.6285,13.95865
64.76885,135.995425,13.4662,19.639025,13.967425
65.060075,136.066275,13.47715,19.6552,13.99065
65.093775,136.137875,13.487175,19.68345,14.0056
65.217075,136.16935,13.501825,19.71765,14.07545
65.460325,136.4068,13.523125,19.7339,14.0988
65.484475,136.534025,13.532525,19.7464,14.11275
65.548525,136.551,13.553225,19.77285,14.14055
65.656475,136.593425,13.563975,19.7842,14.155175
65.774675,136.654175,13.596925,19.8184,14.1637
65.9744,136.9916,13.61405,19.832625,14.181225
66.099125,137.00355,13.6571,19.847325,14.259675
66.397275,137.122,13.684225,19.869075,14.29425
66.4396,137.178025,13.72655,19.899875,14.376725
66.487275,137.2984,13.757675,19.909175,14.394625
66.588925,137.551575,13.77645,19.9365,14.40685
66.907025,137.735225,13.8031,20.0236,14.4122
66.941625,138.003275,13.8222,20.036975,14.42785
67.046,138.167675,13.852525,20.04995,14.439975
67.07815,138.3559,13.873325,20.073075,14.509925
67.117475,138.42715,13.88865,20.08365,14.559
67.227475,138.577925,13.8952,20.115625,14.5671
67.25975,138.64015,13.900775,20.136525,14.578975
67.315875,138.77495,13.911225,20.146725,14.689825
67.46675,138.917,13.917725,20.23295,14.787
67.542025,139.07075,13.9256,20.261,14.836825
67.75615,139.30435,13.933025,20.282775,14.84965
67.800675,139.371875,13.95055,20.3147,14.8545
67.9157,139.396125,13.961825,20.324775,14.88985
67.95525,139.44245,13.97895,20.33435,14.93375
68.856725,139.56525,13.996825,20.3559,14.946925
68.973025,139.6093,14.0349,20.37165,14.974875
68.9884,139.84085,14.068925,20.378325,14.99645
69.117925,140.272875,14.10125,20.402075,15.0078
69.14585,141.01405,14.124475,20.452875,15.040125
69.184475,141.02185,14.141575,20.4907,15.063425
69.6084,141.034875,14.163375,20.522825,15.0804
69.639475,141.198275,14.18865,20.58775,15.10215
69.713725,141.367225,14.2307,20.60445,15.116525
69.719675,141.630525,14.24715,20.67615,15.13535
69.7307,141.81535,14.261625,20.7147,15.1546
69.772475,142.07705,14.2819,20.78125,15.167025
69.86755,142.336225,14.313775,20.797675,15.20495
69.916725,142.795,14.32215,20.816175,15.280275
69.983475,143.00045,14.341975,20.8289,15.3178
70.039275,143.086325,14.35815,20.86025,15.34905
70.15245,143.18485,14.371275,20.87685,15.375675
70.1969,143.4221,14.377375,20.912725,15.402475
70.3093,143.500625,14.3882,20.92295,15.4672
70.3673,143.633625,14.4196,20.936125,15.472875
70.375325,144.1014,14.43165,20.951375,15.4873
70.4752,144.3887,14.445125,20.989825,15.5277
70.6934,144.8451,14.4564,21.032375,15.5412
70.73465,145.203575,14.469325,21.06525,15.5843
70.778775,145.24075,14.486825,21.07585,15.6488
70.799125,145.51415,14.50355,21.0916,15.66785
70.8502,145.5226,14.5168,21.115725,15.683025
70.881575,145.60825,14.543325,21.148525,15.689275
71.099825,145.62285,14.56895,21.166225,15.698875
71.1278,145.805925,14.628225,21.184325,15.77835
71.176025,146.0365,14.676925,21.215475,15.859975
71.3233,146.089975,14.707475,21.238775,15.95805
71.334575,146.19785,14.729,21.26235,16.02655
71.355825,146.27795,14.758075,21.2787,16.0613
71.383625,146.5493,14.777075,21.299825,16.075425
71.582725,146.583775,14.796425,21.326625,16.0831
71.597625,146.616475,14.812925,21.37335,16.097425
72.01805,146.9748,14.819,21.45055,16.110475
72.026975,147.428075,14.826125,21.46265,16.137775
72.044725,147.507475,14.832375,21.5117,16.171675
72.0607,148.578375,14.837925,21.536875,16.1857
72.084675,148.641625,14.84275,21.550975,16.196925
72.2744,148.669875,14.873775,21.601275,16.208475
72.369525,148.9423,14.9031,21.61825,16.247725
72.4096,148.982525,14.92145,21.633675,16.27005
72.434825,149.3546,14.931,21.67535,16.289625
72.5433,149.43695,14.9681,21.6919,16.330675
72.562525,149.710925,14.975625,21.706025,16.409
72.7849,150.947775,14.995625,21.7213,16.454075
72.8004,151.1412,15.024425,21.749675,16.463
72.8959,151.35245,15.037575,21.7601,16.4799
72.966725,151.380025,15.05405,21.833475,16.497075
72.999575,151.402025,15.072825,21.849,16.501925
73.0815,151.414275,15.089975,21.88245,16.54805
73.292225,151.68845,15.1116,21.9159,16.55725
73.447425,151.89025,15.1212,21.96575,16.572675
73.4829,151.965525,15.1323,21.98525,16.5853
73.490975,152.285675,15.14905,21.9968,16.6069
73.5156,152.36365,15.1646,22.01535,16.615725
73.5298,152.4525,15.181,22.0516,16.6556
73.60265,152.93885,15.2011,22.079375,16.665475
73.60805,153.000975,15.2218,22.1311,16.722075
73.64025,153.0838,15.2541,22.1451,16.7679
73.74795,153.152825,15.304175,22.153325,16.793425
73.8018,153.22755,15.334,22.1784,16.881925
73.822975,153.4949,15.35485,22.203925,16.936225
74.18855,153.5412,15.37765,22.244475,16.97235
74.317175,153.988975,15.39915,22.353075,16.986325
74.4749,154.0129,15.4379,22.38735,16.997175
74.5142,154.03755,15.444825,22.434,17.080525
74.659575,154.21185,15.450225,22.45285,17.104275
74.685375,154.358225,15.46065,22.482725,17.11405
74.79125,154.5029,15.466775,22.506225,17.136575
74.83315,154.539075,15.489175,22.5409,17.14805
74.862825,155.7259,15.50495,22.55785,17.16925
74.8951,155.9992,15.5436,22.600075,17.19805
74.91965,156.0505,15.57745,22.61065,17.2089
74.929525,156.32215,15.62325,22.669025,17.2673
74.93965,156.51815,15.65545,22.67965,17.27915
74.9591,156.7158,15.6775,22.6934,17.305525
75.0044,156.8988,15.6909,22.702025,17.324925
75.0438,157.10335,15.703175,22.71065,17.400925
75.271975,157.136025,15.71675,22.718775,17.41995
75.2865,157.877,15.737325,22.725475,17.4386
75.295375,157.923,15.747725,22.731875,17.45255
75.317475,158.600575,15.76625,22.7993,17.47495
75.363125,158.7169,15.7939,22.808075,17.50125
75.458125,158.75935,15.8326,22.832575,17.512075
75.4717,158.82555,15.8596,22.8443,17.523525
75.478625,159.326675,15.87445,22.871275,17.54605
75.503775,159.47675,15.89515,22.897025,17.5683
75.531875,159.619575,15.92435,22.912975,17.61335
75.556725,159.6388,15.948375,22.955325,17.707975
75.566,159.801,15.96275,23.003575,17.772775
75.5908,159.80835,15.9817,23.015525,17.79635
75.633475,160.133725,15.997575,23.0522,17.810875
75.67495,160.568425,16.01775,23.082925,17.832725
75.74955,160.95495,16.03605,23.112125,17.894025
76.003275,160.999625,16.0484,23.202225,17.91675
76.18955,161.282225,16.064325,23.215425,17.92645
76.527925,161.687025,16.0715,23.2589,17.94615
76.534225,162.110825,16.075925,23.2729,17.973975
76.539675,162.138225,16.080725,23.291325,17.98535
76.869075,162.278625,16.085025,23.303175,18.0162
76.90095,162.46935,16.09035,23.31155,18.02135
76.91055,162.73185,16.097225,23.33905,18.07235
76.982,162.781575,16.10355,23.372275,18.114975
77.044725,162.94935,16.118175,23.384625,18.126225
77.077225,163.086225,16.13435,23.40095,18.1375
77.1599,163.14735,16.144325,23.4533,18.1757
77.189325,163.2926,16.167425,23.46925,18.19325
77.221275,163.511825,16.183975,23.500525,18.2093
77.22745,163.5341,16.212875,23.515725,18.222375
77.256225,163.563775,16.2462,23.535025,18.288725
77.51985,163.577375,16.26215,23.55315,18.34325
77.6107,163.86505,16.310225,23.569975,18.37595
77.73355,163.885025,16.32965,23.584175,18.428675
78.1178,164.15015,16.394425,23.647575,18.45285
78.134625,164.312825,16.41345,23.6674,18.45865
78.1611,164.3444,16.4319,23.68045,18.4646
78.40955,164.486575,16.4578,23.713625,18.468525
78.4191,164.834275,16.47965,23.7166,18.478025
78.442775,165.037925,16.494825,23.755575,18.48225
78.4512,165.16915,16.503575,23.763925,18.502125
78.481575,165.357075,16.509025,23.793075,18.536125
78.51605,165.412875,16.515725,23.803025,18.574425
78.6463,165.557175,16.5193,23.817175,18.582725
79.1858,165.629125,16.5255,23.8317,18.595775
79.2106,165.7209,16.532225,23.8448,18.618575
79.25265,165.79325,16.538775,23.880525,18.628725
79.2651,165.795225,16.55555,23.943675,18.638925
79.2753,166.395,16.5818,23.956,18.661225
79.85025,166.580325,16.602925,23.9744,18.677225
79.96055,166.605275,16.615675,23.9895,18.73625
79.9692,166.771525,16.631575,24.038375,18.7578
80.011475,167.0483,16.64275,24.04685,18.77925
80.3247,167.213925,16.662725,24.0615,18.796625
80.370225,167.578925,16.6864,24.0699,18.823225
80.43775,167.88985,16.7051,24.072375,18.848575
80.45375,167.917175,16.754825,24.081,18.881375
80.527525,168.262875,16.7776,24.104625,18.9226
80.57695,168.33185,16.81105,24.11165,18.9801
80.587075,168.617925,16.827525,24.1724,18.98785
80.6002,168.7587,16.843225,24.192825,18.99285
80.61305,168.868025,16.87555,24.22145,19.0074
80.65315,168.917025,16.917775,24.261075,19.019075
80.7717,169.476675,16.928825,24.27345,19.024025
80.81875,169.50725,16.94865,24.29845,19.0289
80.86445,169.58715,16.966,24.314275,19.08455
80.88065,169.737075,16.980025,24.3279,19.127575
80.95175,170.405725,16.988625,24.3723,19.1422
81.028875,170.484375,17.00135,24.493625,19.15685
81.06285,171.17655,17.020125,24.5085,19.184325
81.0752,171.3266,17.060975,24.550825,19.210875
81.14885,171.752875,17.0834,24.58155,19.227875
81.160625,171.87435,17.139625,24.61645,19.2468
81.39915,172.73255,17.1752,24.628575,19.282575
81.4228,172.939425,17.194525,24.6406,19.30195
81.482225,173.144075,17.24085,24.6652,19.3211
81.5038,173.367,17.26985,24.7457,19.39375
81.555925,173.43065,17.3019,24.764725,19.456575
81.586175,173.8318,17.333475,24.798925,19.49755
81.6,174.144375,17.34705,24.813,19.525075
81.64135,174.467475,17.37205,24.845275,19.54585
81.6495,174.483975,17.385125,24.869675,19.603075
81.677525,174.55945,17.417375,24.900925,19.616725
81.748275,174.80075,17.4328,24.913725,19.6241
81.7567,175.292625,17.4478,24.92585,19.6516
81.77405,175.63975,17.472225,24.964925,19.6633
81.90405,175.678525,17.4932,24.982875,19.6864
81.93445,175.92625,17.535075,24.994275,19.710325
81.94705,175.96605,17.6218,25.029375,19.727775
82.065975,176.019,17.65455,25.0414,19.7523
82.070325,176.2019,17.700275,25.0541,19.786875
82.273975,176.209875,17.718325,25.067075,19.83135
82.283325,176.3832,17.74275,25.099625,19.842975
82.2892,176.399725,17.7649,25.115225,19.85855
82.32485,176.55705,17.77805,25.13235,19.8885
82.3928,176.7838,17.785075,25.1536,19.916325
82.51165,176.8174,17.794325,25.165625,19.938375
82.54625,176.912225,17.8015,25.19835,19.956975
82.7543,177.113775,17.826425,25.237475,20.1591
82.78075,177.46955,17.846475,25.264775,20.213825
82.824925,178.069275,17.859575,25.303425,20.2475
82.83665,178.10305,17.882,25.323,20.270075
82.89295,178.3557,17.90805,25.3294,20.2923
82.932775,178.40835,17.944975,25.35735,20.302675
82.951625,178.492475,17.958125,25.362825,20.315625
82.9547,178.613175,17.97905,25.40525,20.332575
82.963425,179.248075,17.994825,25.5593,20.350425
82.96815,179.4179,18.010225,25.570725,20.358375
82.981925,179.644525,18.027275,25.58425,20.36625
83.0132,179.730225,18.043625,25.5974,20.376925
83.084725,179.90535,18.053575,25.622875,20.391775
83.25405,179.95375,18.068325,25.68585,20.4163
83.30905,180.0028,18.07875,25.7233,20.4459
83.357475,180.33625,18.097475,25.779575,20.465375
83.3766,180.3766,18.1229,25.805175,20.46645
83.466175,180.5016,18.147325,25.82265,20.4775
83.508,180.55485,18.163275,25.84205,20.507875
83.835425,180.6971,18.198775,25.8544,20.538775
83.926425,180.763725,18.225925,25.8757,20.5775
83.934075,180.882275,18.274,25.89485,20.58295
84.0337,181.085025,18.303975,25.936375,20.589775
84.101025,181.1926,18.321875,25.9814,20.616025
84.136225,181.22875,18.3358,26.01825,20.64185
84.23035,181.6708,18.380475,26.0507,20.6585
84.301725,181.828325,18.394675,26.139325,20.668975
84.34715,182.3163,18.426375,26.165425,20.684675
84.431625,182.37415,18.442725,26.18455,20.712125
84.463725,182.407775,18.448125,26.214825,20.719425
84.563375,182.6445,18.45715,26.24765,20.74735
84.6103,182.934225,18.46405,26.2631,20.79485
84.6448,183.11615,18.47415,26.28865,20.860425
84.67545,183.128575,18.511425,26.3134,20.87525
84.723125,183.46305,18.525,26.328125,20.9108
84.766675,183.68185,18.55715,26.36775,20.9237
84.7833,184.015725,18.57475,26.390175,20.936175
84.85185,184.1138,18.611475,26.409675,20.97595
84.866125,184.156075,18.62825,26.463325,20.982225
84.970925,184.332125,18.6496,26.486975,20.992075
85.03745,184.4573,18.666575,26.4977,21.002025
85.043175,184.565675,18.7,26.537725,21.02285
85.059625,184.92835,18.718425,26.569875,21.032925
85.170175,184.959425,18.737525,26.57675,21.043925
85.3273,185.06935,18.75585,26.5875,21.08505
85.3339,185.0784,18.793525,26.599225,21.1446
85.383425,185.262275,18.813625,26.633825,21.188225
85.83445,185.492625,18.84345,26.647975,21.246625
86.109825,185.54415,18.870575,26.65705,21.276975
86.231475,186.1728,18.890325,26.679175,21.287875
86.260975,186.441275,18.942375,26.695,21.2999
86.362775,186.720525,18.959925,26.759075,21.3104
86.42795,186.8184,18.982175,26.77395,21.32675
86.519175,187.2779,18.990175,26.7881,21.374925
86.543775,187.3807,18.9989,26.8224,21.39955
86.55425,187.4098,19.013,26.849975,21.411975
86.71705,187.603575,19.022325,26.890525,21.4219
86.812575,187.8195,19.03295,26.930825,21.435525
86.821625,187.884675,19.0462,26.9722,21.447075
87.002925,187.9569,19.0678,27.0286,21.508975
87.0074,188.006275,19.12425,27.07575,21.524475
87.200575,188.803925,19.1861,27.1054,21.621425
87.2868,189.25435,19.21015,27.123475,21.652525
87.305875,189.858675,19.24675,27.191525,21.683625
87.327475,189.8805,19.2672,27.20415,21.711625
87.3531,189.977875,19.286625,27.2578,21.7319
87.367075,190.3373,19.308825,27.274975,21.786225
87.5404,190.60805,19.348425,27.282225,21.804075
87.590025,190.7605,19.38755,27.300875,21.81095
87.62735,191.10845,19.4064,27.364025,21.8427
87.843575,191.1878,19.44575,27.377825,21.860375
87.8826,191.27785,19.482975,27.4129,21.890925
87.902225,191.428475,19.508525,27.43185,21.9149
87.92435,191.45575,19.5386,27.44435,21.92725
88.083675,192.122725,19.55715,27.480375,21.93825
88.21135,192.459925,19.56655,27.499,21.95375
88.235225,193.061375,19.5804,27.5229,22.003575
88.245525,193.272475,19.587975,27.54115,22.021425
88.2976,193.477775,19.602,27.5703,22.0463
88.312925,193.904275,19.6102,27.59845,22.09005
88.346,194.12115,19.6232,27.607375,22.1098
88.41275,194.874275,19.635075,27.6615,22.130175
88.446125,195.0915,19.650925,27.677275,22.136925
88.63105,195.212,19.6743,27.7267,22.1666
88.666575,195.243675,19.69135,27.79285,22.175475
88.803925,195.3076,19.7207,27.8311,22.18905
88.8237,195.54345,19.742975,27.872375,22.196525
88.862375,195.918975,19.7678,27.89515,22.229025
88.8934,195.9715,19.786475,27.915575,22.239475
88.9856,195.9893,19.7954,27.943625,22.256075
89.26145,195.99805,19.8075,27.956875,22.2744
89.3541,196.022725,19.8195,27.98005,22.281625
89.46475,196.10475,19.8278,28.005325,22.298875
89.489075,196.158125,19.838475,28.048625,22.326125
89.565325,196.1854,19.85445,28.06445,22.33855
89.71675,196.424975,19.868925,28.1135,22.3446
89.7976,196.440875,19.892375,28.128225,22.382425
89.808525,196.765975,19.906175,28.1424,22.444325
90.17465,196.85015,19.9225,28.157075,22.455375
90.23975,196.971325,19.93695,28.168425,22.468675
90.378775,197.047775,19.96165,28.246725,22.505075
90.388675,197.063425,19.9813,28.2602,22.518375
90.58885,197.32975,20.016125,28.27435,22.531725
90.604575,197.409275,20.03125,28.293225,22.5625
90.717525,197.517125,20.0417,28.32655,22.59585
90.846975,197.678825,20.0491,28.351,22.615275
91.037025,198.135525,20.06165,28.392375,22.6319
91.0465,198.324125,20.081075,28.40995,22.66365
91.064825,198.59895,20.106575,28.41835,22.691925
91.196,198.65035,20.1305,28.425775,22.716425
91.2063,198.682325,20.169325,28.436,22.7242
91.251475,199.0463,20.18415,28.44855,22.729575
91.378825,199.428675,20.200125,28.458825,22.734675
91.470875,199.503125,20.235625,28.47335,22.73975
91.5406,199.6562,20.254525,28.512775,22.745025
91.5584,199.809575,20.27315,28.5364,22.747075
91.750175,199.998425,20.28785,28.5492,22.755425
91.823075,200.004075,20.300375,28.598475,22.768725
