SPK_SPKC06a (no effect),SPK_SPKC09a (excited),SPK_SPKC11a (no effect),SPK_SPKC11b (excited),SPK_SPKC13a (no effect),SPK_SPKC14a (no effect),SPK_SPKC15a (excited)
,351.427325,320.215425,,333.872175,246.026325,
,351.443175,320.26125,,333.89915,246.042575,
,351.446625,320.31915,,333.919625,246.056825,
,351.457625,320.337975,,333.958525,246.094925,
,351.4686,320.388675,,333.97785,246.130675,
,351.474875,320.4013,,334.0038,246.149075,
,351.50285,320.43825,,334.012525,246.272825,
,351.5528,320.45405,,334.035375,246.31865,
,351.560525,320.6357,,334.058925,246.3449,
,351.5694,320.6658,,334.074275,246.361075,
,351.59125,320.69585,,334.112975,246.391825,
,351.60695,320.7538,,334.1922,246.437325,
,351.62475,320.87435,,334.23985,246.5318,
,351.8452,320.8902,,334.279825,246.64035,
,351.907025,320.906825,,334.303125,246.67455,
,351.911625,320.918175,,334.33715,246.694625,
,351.9309,320.92975,,334.36145,246.71075,
,351.959,320.9385,,334.38995,246.7436,
,351.9785,320.96705,,334.406025,246.7783,
,352.003675,320.980775,,334.407225,246.8142,
,352.023825,321.011975,,334.452625,246.84215,
,352.04645,321.075375,,334.470625,246.87905,
,352.087775,321.135275,,334.490725,246.967925,
,352.110025,321.178925,,334.532125,247.018675,
,352.1167,321.20285,,334.5774,247.05505,
,352.165,321.21495,,334.616475,247.074575,
,352.2092,321.2328,,334.645975,247.099025,
,352.25885,321.2443,,334.704025,247.126825,
,352.312875,321.259925,,334.800225,247.159125,
,352.45955,321.296625,,334.83835,247.19285,
,352.501375,321.315575,,334.935225,247.283975,
,352.524025,321.3318,,334.9631,247.32655,
,352.53845,321.35485,,334.9854,247.362525,
,352.576925,321.385775,,334.999475,247.39745,
,352.59775,321.4066,,335.012625,247.406775,
,352.6956,321.42785,,335.075175,247.4243,
,352.74175,321.447075,,335.11565,247.4341,
,352.771175,321.469225,,335.183775,247.444375,
,352.836925,321.4843,,335.20245,247.462625,
,352.92215,321.518175,,335.22225,247.47685,
,353.052525,321.55085,,335.235375,247.511025,
,353.08695,321.6108,,335.245675,247.53625,
,353.11035,321.63935,,335.2617,247.55035,
,353.15605,321.6632,,335.274075,247.565425,
,353.16165,321.675625,,335.281525,247.589775,
,353.17935,321.6823,,335.29435,247.64175,
,353.199575,321.712825,,335.3015,247.68175,
,353.226525,321.737075,,335.307975,247.68665,
,353.237,321.749325,,335.313125,247.70375,
,353.25735,321.799775,,335.31995,247.711575,
,353.282175,321.8312,,335.335975,247.721275,
,353.2876,321.84725,,335.401975,247.741225,
,353.30695,321.875675,,335.416025,247.778375,
,353.32025,321.894325,,335.4292,247.81015,
,353.34835,321.921375,,335.453225,247.889225,
,353.43825,321.95905,,335.47005,247.960825,
,353.47025,321.976675,,335.523725,248.00925,
,353.5021,321.984475,,335.52835,248.02465,
,353.52505,321.999325,,335.532375,248.0554,
,353.585175,322.00435,,335.5498,248.0829,
,353.608525,322.01005,,335.5761,248.1084,
,353.734225,322.01355,,335.596775,248.169225,
,353.774825,322.025775,,335.599475,248.235875,
,353.85955,322.0303,,335.60545,248.291675,
,353.888025,322.04165,,335.622675,248.32825,
,353.93345,322.056625,,335.67105,248.389675,
,353.959125,322.068375,,335.673625,248.4057,
,353.9959,322.12,,335.696075,248.443575,
,354.004975,322.136525,,335.735025,248.479275,
,354.03985,322.151475,,335.75645,248.519575,
,354.083775,322.198825,,335.77895,248.548075,
,354.0992,322.231625,,335.79515,248.5727,
,354.1231,322.27205,,335.8085,248.587525,
,354.20655,322.310625,,335.876875,248.60245,
,354.2462,322.3781,,335.91045,248.605425,
,354.285325,322.424575,,335.94165,248.612125,
,354.3072,322.4471,,335.97035,248.621,
,354.35135,322.47075,,336.023625,248.627675,
,354.375625,322.552725,,336.062725,248.642,
,354.42115,322.57855,,336.1187,248.66505,
,354.4523,322.601725,,336.161775,248.6889,
,354.536325,322.628975,,336.18495,248.69995,
,354.5634,322.72555,,336.224525,248.704125,
,354.573425,322.800425,,336.261975,248.7123,
,354.5779,322.823075,,336.299425,248.718575,
,354.597375,322.8358,,336.32985,248.77765,
,354.6184,322.84725,,336.36905,248.835475,
,354.675975,322.863375,,336.405625,248.871475,
,354.689,322.887225,,336.43195,248.888325,
,354.70685,322.908825,,336.47345,248.907675,
,354.72665,322.9326,,336.512575,248.92475,
,354.747925,323.099525,,336.532625,248.935625,
,354.807175,323.1272,,336.60195,248.95055,
,354.83515,323.146325,,336.644325,248.9709,
,354.880775,323.15665,,336.736525,248.989475,
,354.885925,323.1705,,336.801925,249.027725,
,354.919975,323.189825,,336.836375,249.0418,
,354.9221,323.2593,,336.85905,249.068675,
,354.933,323.28945,,336.882725,249.085325,
,354.941275,323.30665,,336.894575,249.093825,
,354.976725,323.42905,,336.909375,249.116375,
,355.07425,323.440075,,336.937125,249.130175,
,355.12105,323.489,,336.9504,249.160825,
,355.151,323.522875,,336.960775,249.18775,
,355.219775,323.55525,,336.963675,249.213575,
,355.22985,323.570975,,336.97925,249.233625,
,355.2999,323.603225,,336.984975,249.2604,
,355.31705,323.784025,,337.000225,249.29065,
,355.3493,323.797425,,337.02925,249.306975,
,355.4205,323.80945,,337.070175,249.417,
,355.4329,323.82285,,337.097425,249.487775,
,355.492625,323.8323,,337.110975,249.489,
,355.534975,323.83955,,337.134825,249.512775,
,355.539625,323.848225,,337.16625,249.52755,
,355.55835,323.86615,,337.189675,249.532,
,355.584675,323.87295,,337.20505,249.538925,
,355.6135,323.90585,,337.220375,249.55125,
,355.70145,323.907775,,337.23665,249.602325,
,355.7282,323.937625,,337.248525,249.687875,
,355.766,323.955325,,337.262675,249.749325,
,355.815975,323.97855,,337.304225,249.918375,
,355.837225,323.9937,,337.37465,249.951275,
,355.86035,324.0461,,337.394225,249.9718,
,355.915375,324.063375,,337.404025,249.989675,
,355.953675,324.089825,,337.422375,250.00855,
,355.97125,324.1956,,337.43885,250.039625,
,356.0377,324.217775,,337.516875,250.1281,
,356.066025,324.240575,,337.542925,250.1698,
,356.146075,324.26245,,337.5616,250.192925,
,356.19305,324.28285,,337.575775,250.202675,
,356.205125,324.304825,,337.6072,250.224675,
,356.244075,324.32275,,337.644425,250.27145,
,356.277975,324.3462,,337.699275,250.30365,
,356.300625,324.365975,,337.72295,250.3445,
,356.31475,324.382925,,337.755,250.37465,
,356.339325,324.39945,,337.776075,250.429625,
,356.36425,324.425775,,337.8011,250.4611,
,356.3818,324.45905,,337.83265,250.4882,
,356.40595,324.537775,,337.862025,250.532575,
,356.4093,324.6079,,337.8913,250.561075,
,356.4248,324.667775,,337.907625,250.59475,
,356.456725,324.6758,,337.935175,250.634325,
,356.4824,324.701475,,337.986875,250.662425,
,356.508225,324.723125,,338.04345,250.70645,
,356.544575,324.732725,,338.08435,250.751425,
,356.572325,324.7537,,338.127025,250.8507,
,356.631525,324.76585,,338.15725,250.8943,
,356.665025,324.776125,,338.186525,250.9247,
,356.745825,324.7893,,338.249025,250.944525,
,356.74875,324.8159,,338.26315,250.96065,
,356.78025,324.832625,,338.274225,250.9719,
,356.807025,324.8642,,338.3296,250.982075,
,356.833025,324.9255,,338.364875,250.9975,
,356.841575,324.961675,,338.3901,251.00565,
,356.86125,324.98785,,338.414325,251.016775,
,356.891325,325.02265,,338.4412,251.035325,
,356.9201,325.040075,,338.472325,251.086775,
,356.93075,325.079425,,338.500675,251.111075,
,356.95105,325.098475,,338.531825,251.2175,
,356.9774,325.11385,,338.542075,251.24125,
,356.98555,325.146725,,338.574425,251.2519,
,356.9896,325.174075,,338.590625,251.2828,
,357.074825,325.1957,,338.621575,251.32825,
,357.137775,325.212625,,338.640575,251.338475,
,357.188375,325.29095,,338.69615,251.3431,
,357.220725,325.31365,,338.751125,251.361725,
,357.2297,325.352975,,338.783825,251.39355,
,357.247,325.40195,,338.861175,251.42115,
,357.26275,325.435075,,338.8978,251.47505,
,357.303975,325.47915,,338.928975,251.510275,
,357.390275,325.5032,,338.96615,251.539325,
,357.400575,325.5216,,339.137275,251.57315,
,357.4308,325.581475,,339.15335,251.575875,
,357.4702,325.612825,,339.164625,251.648075,
,357.4887,325.644525,,339.179825,251.666725,
,357.522375,325.74615,,339.19815,251.713025,
,357.55365,325.857775,,339.224525,251.74645,
,357.58945,325.87385,,339.2468,251.78,
,357.6294,325.8846,,339.295075,251.78955,
,357.639725,325.90435,,339.343875,251.826125,
,357.692825,325.916775,,339.405675,251.834275,
,357.700425,325.936975,,339.4562,251.849975,
,357.72805,325.966675,,339.47465,251.9545,
,357.9331,325.9929,,339.4903,252.033125,
,357.9583,326.02185,,339.516,252.0784,
,357.9721,326.059375,,339.53005,252.129175,
,357.985025,326.077775,,339.549125,252.1897,
,357.997025,326.101025,,339.57065,252.2562,
,358.008325,326.133,,339.596325,252.26535,
,358.022375,326.1476,,339.626975,252.277375,
,358.0502,326.16665,,339.66825,252.2927,
,358.171225,326.174325,,339.6921,252.302575,
,358.176625,326.185475,,339.734525,252.3343,
,358.22045,326.193475,,339.755425,252.35915,
,358.249325,326.20445,,339.791775,252.417625,
,358.2669,326.216125,,339.823725,252.67075,
,358.29705,326.23375,,339.853975,252.688875,
,358.329325,326.279925,,339.885275,252.718925,
,358.356225,326.341125,,339.91885,252.7546,
,358.3697,326.379975,,339.950375,252.7905,
,358.383125,326.43115,,339.991575,252.82205,
,358.403825,326.57395,,340.0565,252.8583,
,358.42145,326.620075,,340.087775,252.8878,
,358.4407,326.645375,,340.11655,252.94775,
,358.44675,326.65635,,340.1327,252.9705,
,358.458275,326.675775,,340.1553,253.00445,
,358.48195,326.701275,,340.1787,253.04105,
,358.50145,326.711825,,340.198525,253.06585,
,358.512725,326.759475,,340.2308,253.089025,
,358.523125,326.817125,,340.2662,253.097725,
,358.52585,326.8286,,340.303125,253.177125,
,358.532475,326.9017,,340.365775,253.20495,
,358.574175,326.936325,,340.421025,253.2485,
,358.58895,326.9507,,340.478825,253.3735,
,358.614975,326.9663,,340.490525,253.40235,
,358.6539,327.16435,,340.505725,253.4223,
,358.68825,327.190825,,340.520975,253.47795,
,358.797375,327.246175,,340.5456,253.4958,
,358.824375,327.27545,,340.575025,253.50875,
,358.8438,327.30805,,340.619575,253.51915,
,358.8731,327.329275,,340.6786,253.5374,
,358.93415,327.36015,,340.735675,253.542225,
,359.0466,327.40655,,340.7844,253.55735,
,359.0703,327.5092,,340.79845,253.559175,
,359.095325,327.543275,,340.83465,253.595375,
,359.109675,327.575,,340.854025,253.6046,
,359.125825,327.6386,,340.87895,253.614825,
,359.150525,327.67985,,340.924275,253.62175,
,359.166225,327.734,,341.00475,253.658375,
,359.170425,327.7655,,341.07315,253.71425,
,359.187125,327.7943,,341.109875,253.7296,
,359.2041,327.81705,,341.1558,253.752125,
,359.227175,327.83915,,341.170175,253.772175,
,359.253025,327.8577,,341.1853,253.78355,
,359.299025,327.886575,,341.2195,253.8077,
,359.341425,327.907875,,341.246975,253.845175,
,359.371225,327.936025,,341.309525,253.89935,
,359.39375,327.966,,341.40395,253.9206,
,359.441175,328.070075,,341.42635,253.97895,
,359.461675,328.126125,,341.450875,253.994025,
,359.470975,328.14375,,341.463925,254.011675,
,359.500475,328.2024,,341.474725,254.0247,
,359.5084,328.318775,,341.490675,254.038575,
,359.5679,328.37555,,341.50115,254.063675,
,359.573875,328.3947,,341.51135,254.101375,
,359.617375,328.419975,,341.52,254.1415,
,359.631675,328.467925,,341.52615,254.184075,
,359.706625,328.49025,,341.533925,254.19955,
,359.759275,328.500975,,341.543475,254.2382,
,359.825025,328.52005,,341.5486,254.26225,
,359.86795,328.56455,,341.561625,254.309075,
,359.8868,328.587525,,341.580325,254.324825,
,359.92215,328.608025,,341.61385,254.34345,
,359.9467,328.6386,,341.652325,254.385675,
,359.96095,328.674975,,341.6889,254.422975,
,360.009475,328.691425,,341.711675,254.459775,
,360.021875,328.703175,,341.732425,254.4731,
,360.07195,328.7153,,341.77545,254.49215,
,360.0999,328.7287,,341.8058,254.517725,
,360.123375,328.75405,,341.823275,254.540475,
,360.152375,328.772075,,341.8363,254.5807,
,360.1788,328.792525,,341.854625,254.593425,
,360.1892,328.815075,,341.86505,254.629975,
,360.2055,328.83335,,341.922775,254.648925,
,360.2184,328.869725,,341.965225,254.700825,
,360.3441,328.88275,,341.991475,254.7295,
,360.375975,328.900625,,342.011025,254.7507,
,360.4202,328.913825,,342.036925,254.796275,
,360.447225,328.9241,,342.0497,254.816275,
,360.507525,328.934525,,342.063375,254.841725,
,360.5957,328.95665,,342.088,254.908425,
,360.59715,328.99095,,342.1104,254.947875,
,360.637225,329.04915,,342.146325,254.972225,
,360.655225,329.071125,,342.1776,254.986725,
,360.676375,329.095025,,342.202725,255.006425,
,360.693175,329.1106,,342.225425,255.029675,
,360.714,329.138075,,342.237,255.046525,
,360.7287,329.1693,,342.26695,255.0799,
,360.7467,329.28865,,342.308625,255.1134,
,360.824375,329.30135,,342.344025,255.220675,
,,329.3642,,342.3635,255.263625,
,,329.399175,,342.373225,255.29555,
,,329.44065,,342.3794,255.334025,
,,329.466375,,342.38405,255.37465,
,,329.524475,,342.39015,255.406925,
,,329.54055,,342.400925,255.42445,
,,329.589075,,342.41655,255.46645,
,,329.674325,,342.434275,255.497575,
,,329.686175,,342.453,255.54815,
,,329.6986,,342.521825,255.74245,
,,329.71515,,342.5429,255.7436,
,,329.7219,,342.577425,255.782875,
,,329.8073,,342.6007,255.7946,
,,329.992025,,342.613525,255.808275,
,,330.009625,,342.63075,255.8264,
,,330.02125,,342.653675,255.93375,
,,330.04865,,342.7156,255.974275,
,,330.05765,,342.755125,256.02775,
,,330.0707,,342.8095,256.05095,
,,330.139675,,342.82835,256.0577,
,,330.16425,,342.8538,256.083675,
,,330.176225,,342.870425,256.10555,
,,330.20715,,342.882325,256.121175,
,,330.2175,,342.890525,256.164575,
,,330.231425,,342.90035,256.18635,
,,330.247625,,342.9081,256.2176,
,,330.27085,,342.91515,256.266625,
,,330.283325,,342.925375,256.281775,
,,330.3048,,342.945425,256.307675,
,,330.331525,,342.971525,256.320175,
,,330.35075,,343.0117,256.3462,
,,330.383125,,343.01565,256.424325,
,,330.410025,,343.045,256.465975,
,,330.429025,,343.05905,256.5053,
,,330.4654,,343.088625,256.52135,
,,330.51685,,343.103025,256.5262,
,,330.56375,,343.1216,256.572475,
,,330.59035,,343.1319,256.5934,
,,330.62035,,343.149375,256.62395,
,,330.647125,,343.15895,256.660075,
,,330.68415,,343.2327,256.690775,
,,330.7283,,343.247475,256.69445,
,,330.767825,,343.26215,256.722225,
,,330.806175,,343.272125,256.765775,
,,330.834575,,343.281775,256.836375,
,,330.861175,,343.30625,256.8611,
,,330.902125,,343.321975,256.883475,
,,330.920175,,343.35455,256.91685,
,,330.936675,,343.36905,256.9329,
,,330.964125,,343.402825,256.951325,
,,330.9831,,343.431775,256.992325,
,,330.996575,,343.447075,257.0092,
,,331.014375,,343.4665,257.03495,
,,331.110075,,343.4813,257.063625,
,,331.1322,,343.537175,257.079325,
,,331.1992,,343.5672,257.13125,
,,331.2216,,343.60075,257.1498,
,,331.238175,,343.6269,257.21595,
,,331.256175,,343.669325,257.24375,
,,331.2745,,343.721725,257.251725,
,,331.295175,,343.758675,257.279075,
,,331.312375,,343.78845,257.306125,
,,331.329475,,343.817375,257.32245,
,,331.349525,,343.8467,257.3562,
,,331.388225,,343.8645,257.4,
,,331.3997,,343.88185,257.4355,
,,331.411,,343.902925,257.46225,
,,331.43465,,343.9398,257.4808,
,,331.477125,,343.95745,257.49775,
,,331.5191,,343.99595,257.533875,
,,331.553525,,344.0349,257.583025,
,,331.59365,,344.0558,257.606025,
,,331.63925,,344.08635,257.62565,
,,331.6575,,344.098175,257.6398,
,,331.6825,,344.1275,257.674325,
,,331.7227,,344.155875,257.752725,
,,331.77465,,344.18205,257.799925,
,,331.81535,,344.24505,257.831025,
,,331.842825,,344.26525,257.858375,
,,331.8645,,344.266575,257.879225,
,,331.88655,,344.316175,257.88835,
,,331.90685,,344.36745,257.916525,
,,331.91955,,344.423325,257.9436,
,,331.9377,,344.4414,257.9656,
,,331.9533,,344.4529,257.98535,
,,331.982625,,344.46055,257.98655,
,,332.026425,,344.46725,258.03365,
,,332.059475,,344.4774,258.04595,
,,332.08185,,344.4863,258.12465,
,,332.11005,,344.509475,258.2329,
,,332.127625,,344.5238,258.2486,
,,332.1509,,344.5404,258.2674,
,,332.204,,344.56605,258.2833,
,,332.22035,,344.578775,258.296525,
,,332.2361,,344.592825,258.321525,
,,332.2545,,344.615025,258.348275,
,,332.2759,,344.6246,258.39385,
,,332.31015,,344.638425,258.40545,
,,332.390825,,344.6465,258.4131,
,,332.418525,,344.65385,258.447825,
,,332.43585,,344.66395,258.46475,
,,332.465075,,344.66985,258.48075,
,,332.49815,,344.681975,258.5284,
,,332.536725,,344.73865,258.56505,
,,332.592775,,344.74375,258.601225,
,,332.63525,,344.7761,258.622025,
,,332.694075,,344.79375,258.639525,
,,332.736325,,344.815525,258.6781,
,,332.773025,,344.89785,258.736725,
,,332.785575,,344.9157,258.75375,
,,332.824025,,344.93355,258.788725,
,,332.89105,,344.94955,258.814175,
,,332.91,,344.96965,258.82655,
,,332.957075,,344.992225,258.84165,
,,332.978325,,345.011825,258.857325,
,,333.021275,,345.049875,258.87165,
,,333.033975,,345.081325,258.917075,
,,333.04915,,345.1045,258.969675,
,,333.07815,,345.131375,259.041775,
,,333.11825,,345.1592,259.132225,
,,333.15395,,345.209025,259.1562,
,,333.210275,,345.224875,259.256525,
,,333.2504,,345.25485,259.27865,
,,333.2779,,345.353125,259.308125,
,,333.356425,,345.399725,259.352425,
,,333.417525,,345.448675,259.37945,
,,333.445,,345.497325,259.419575,
,,333.449725,,345.51845,259.45055,
,,333.4595,,345.530525,259.45335,
,,333.48515,,345.539575,259.494275,
,,333.52085,,345.563825,259.52675,
,,333.55525,,345.587775,259.5893,
,,333.632525,,345.618175,259.596725,
,,333.661325,,345.6415,259.602325,
,,333.68925,,345.66855,259.667425,
,,333.7032,,345.7192,259.698775,
,,333.713375,,345.75805,259.727075,
,,333.728,,345.78065,259.772725,
,,333.747475,,345.807425,259.788175,
,,333.7688,,345.8232,259.79225,
,,333.783075,,345.864875,259.8275,
,,333.81265,,345.90795,259.8674,
,,333.832825,,345.950525,259.904825,
,,333.850925,,345.97985,259.927125,
