SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC10a
58.5231,90.353675,10.867175,53.252075
58.5585,90.4009,10.88055,53.300075
58.612225,90.4753,10.888475,53.3263
58.663675,90.603525,10.898425,53.3661
58.69545,90.672925,10.9185,53.440425
59.2131,91.061025,10.937675,53.694
59.2925,91.125825,10.949525,53.858625
59.30675,91.220725,10.961475,53.878475
59.318875,91.279325,10.9695,53.90135
59.347175,91.329525,10.993025,53.950375
59.6238,91.399075,11.00135,53.986525
60.505,91.582925,11.013975,54.005475
60.87205,92.16895,11.022775,54.0554
60.919,92.388575,11.031025,54.14255
61.035925,92.659225,11.055125,54.204175
61.087475,92.869975,11.06725,54.23585
61.180975,92.882925,11.094,54.286275
61.915675,93.201625,11.098775,54.3914
61.9608,93.57205,11.11925,54.576275
62.013125,93.598125,11.1463,54.627575
63.60415,93.717325,11.167875,54.6567
63.6283,93.8252,11.17565,54.69685
63.70115,94.00535,11.19175,54.7316
63.732125,94.048675,11.206,54.767325
63.807075,94.11425,11.221175,54.7903
64.449875,94.302675,11.235775,54.839875
64.462075,94.4262,11.2733,54.90685
64.506,94.583,11.30495,55.349275
64.533975,95.460325,11.32175,55.44755
65.9174,95.721075,11.3387,55.494875
65.9602,95.955925,11.364325,55.570975
66.0114,96.18305,11.3847,55.607725
66.07295,96.3486,11.39805,55.6526
66.124075,96.3892,11.4301,55.694625
66.224,96.8734,11.45195,55.750075
67.4417,97.11245,11.4674,55.779875
68.158325,97.15515,11.5046,55.833
68.798975,98.15145,11.544175,55.897525
68.82675,98.51855,11.5577,55.93335
68.84605,98.699225,11.575775,56.017025
68.8706,99.15925,11.59625,56.16025
68.903025,99.4838,11.6263,56.3428
68.930025,99.61565,11.6652,56.47015
68.974025,99.680675,11.681575,56.880275
69.0276,100.186075,11.6943,56.9023
69.067275,100.24525,11.74435,56.982875
69.133925,100.551825,11.7979,57.015
69.421125,100.5848,11.850725,57.065675
69.6264,100.734775,11.867775,57.16045
69.64865,100.8039,11.88055,57.506175
69.67385,101.237625,11.892925,57.5571
69.6989,101.27105,11.899975,57.972825
69.719625,101.334225,11.918325,58.0056
69.7531,101.344475,11.933,58.06395
69.78155,101.54195,11.9393,58.108825
69.90905,101.6448,11.965625,58.13395
