SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
,,,,680.291925,
,,,,680.312825,
,,,,680.321525,
,,,,680.352625,
,,,,680.388525,
,,,,680.4049,
,,,,680.45865,
,,,,680.474975,
,,,,680.5118,
,,,,680.538275,
,,,,680.554025,
,,,,680.573575,
,,,,680.5892,
,,,,680.6282,
,,,,680.647375,
,,,,680.66175,
,,,,680.69725,
,,,,680.727375,
,,,,680.744775,
,,,,680.7648,
,,,,680.78255,
,,,,680.801225,
,,,,680.814575,
,,,,680.8311,
,,,,680.84065,
,,,,680.846925,
,,,,680.8583,
,,,,680.869575,
,,,,680.903075,
,,,,680.9178,
,,,,680.967125,
,,,,681.014975,
,,,,681.079575,
,,,,681.104725,
,,,,681.133375,
,,,,681.15995,
,,,,681.202775,
,,,,681.24865,
,,,,681.279375,
,,,,681.331175,
,,,,681.35265,
,,,,681.430125,
,,,,681.472425,
,,,,681.589875,
,,,,681.62335,
,,,,681.65775,
,,,,681.68135,
,,,,681.695825,
,,,,681.72565,
,,,,681.7513,
,,,,681.7676,
,,,,681.78865,
,,,,681.8323,
,,,,681.855725,
,,,,681.903175,
,,,,681.932575,
,,,,681.98475,
,,,,682.0341,
,,,,682.084,
,,,,682.1559,
,,,,682.17045,
,,,,682.209075,
,,,,682.31645,
,,,,682.3554,
,,,,682.36015,
,,,,682.39155,
,,,,682.43455,
,,,,682.6624,
,,,,682.713125,
,,,,682.739325,
,,,,682.768875,
,,,,682.983825,
,,,,683.012575,
,,,,683.0873,
,,,,683.12625,
,,,,683.1989,
,,,,683.3694,
,,,,683.4221,
,,,,683.68525,
,,,,683.852875,
,,,,683.92585,
,,,,683.929175,
,,,,684.146075,
,,,,684.2455,
,,,,684.389225,
,,,,684.483475,
,,,,684.54455,
,,,,684.564975,
,,,,684.662375,
,,,,684.718625,
,,,,684.963175,
,,,,685.165325,
,,,,685.309025,
,,,,685.447525,
,,,,685.581925,
,,,,685.64065,
,,,,685.716225,
,,,,685.79045,
,,,,685.82465,
,,,,685.875225,
,,,,685.9551,
,,,,686.039175,
,,,,686.099375,
,,,,686.16925,
,,,,686.30615,
,,,,686.424375,
,,,,686.4402,
,,,,686.4509,
,,,,686.473825,
,,,,686.50045,
,,,,686.5206,
,,,,686.541225,
,,,,686.56055,
,,,,686.623525,
,,,,686.66255,
,,,,686.76705,
,,,,686.813925,
,,,,686.906025,
,,,,687.01,
,,,,687.06425,
,,,,687.17465,
,,,,687.207575,
,,,,687.3831,
,,,,687.528575,
,,,,687.569275,
,,,,687.616175,
,,,,687.68185,
,,,,687.718725,
,,,,687.84295,
,,,,687.92055,
,,,,687.967975,
,,,,687.99555,
,,,,688.190475,
,,,,688.27215,
,,,,688.3091,
,,,,688.33295,
,,,,688.357925,
,,,,688.37735,
,,,,688.4053,
,,,,688.42305,
,,,,688.430825,
,,,,688.45075,
,,,,688.482,
,,,,688.496375,
,,,,688.5012,
,,,,688.5541,
,,,,688.572725,
,,,,688.60105,
,,,,688.62005,
,,,,688.631975,
,,,,688.6462,
,,,,688.68595,
,,,,688.726175,
,,,,688.74535,
,,,,688.7705,
,,,,688.816025,
,,,,688.849925,
,,,,688.8685,
,,,,688.923425,
,,,,688.9355,
,,,,688.952325,
,,,,688.984375,
,,,,689.0001,
,,,,689.0233,
,,,,689.03525,
,,,,689.05785,
,,,,689.07295,
,,,,689.091425,
,,,,689.101475,
,,,,689.12875,
,,,,689.146625,
,,,,689.168525,
,,,,689.1903,
,,,,689.201825,
,,,,689.222,
,,,,689.244775,
,,,,689.300825,
,,,,689.3249,
,,,,689.370875,
,,,,689.3889,
,,,,689.41145,
,,,,689.4551,
,,,,689.483625,
,,,,689.504825,
,,,,689.528975,
,,,,689.55395,
,,,,689.5865,
,,,,689.625025,
,,,,689.648125,
,,,,689.676925,
,,,,689.688225,
,,,,689.703225,
,,,,689.725925,
,,,,689.752,
,,,,689.77865,
,,,,689.8043,
,,,,689.82145,
,,,,689.84185,
,,,,689.865225,
,,,,689.8878,
,,,,689.928,
,,,,689.9857,
,,,,689.997875,
,,,,690.0279,
,,,,690.044075,
,,,,690.0619,
,,,,690.090425,
,,,,690.13295,
,,,,690.149275,
,,,,690.1844,
,,,,690.202325,
,,,,690.231425,
,,,,690.249825,
,,,,690.28135,
,,,,690.30035,
,,,,690.32115,
,,,,690.35885,
,,,,690.398475,
,,,,690.419325,
,,,,690.440975,
,,,,690.486775,
,,,,690.504025,
,,,,690.529825,
,,,,690.560625,
,,,,690.58695,
,,,,690.60405,
,,,,690.619475,
,,,,690.6367,
,,,,690.6833,
,,,,690.720975,
,,,,690.745775,
,,,,690.782225,
,,,,690.80865,
,,,,690.820875,
,,,,690.8455,
,,,,690.85885,
,,,,690.8732,
,,,,690.906825,
,,,,690.929775,
,,,,690.986275,
,,,,691.00325,
,,,,691.03065,
,,,,691.051475,
,,,,691.064775,
,,,,691.08225,
,,,,691.139675,
,,,,691.1619,
,,,,691.18105,
,,,,691.195375,
,,,,691.202975,
,,,,691.21365,
,,,,691.240675,
,,,,691.263125,
,,,,691.323575,
,,,,691.3481,
,,,,691.36175,
,,,,691.4039,
,,,,691.438725,
,,,,691.472425,
,,,,691.497675,
,,,,691.51915,
,,,,691.541375,
,,,,691.566075,
,,,,691.579175,
,,,,691.612525,
,,,,691.656125,
,,,,691.688225,
,,,,691.72155,
,,,,691.7419,
,,,,691.76295,
,,,,691.78745,
,,,,691.820925,
,,,,691.84185,
,,,,691.8641,
,,,,691.8679,
,,,,691.892025,
,,,,691.91335,
,,,,691.974525,
,,,,692.007875,
,,,,692.03365,
,,,,692.064275,
,,,,692.178175,
,,,,692.230975,
,,,,692.2876,
,,,,692.31555,
,,,,692.326325,
,,,,692.337575,
,,,,692.380125,
,,,,692.445075,
,,,,692.476975,
,,,,692.503625,
,,,,692.523925,
,,,,692.5391,
,,,,692.55875,
,,,,692.595725,
,,,,692.61135,
,,,,692.6126,
,,,,692.62165,
,,,,692.664675,
,,,,692.68975,
,,,,692.745075,
,,,,692.78065,
,,,,692.809525,
,,,,692.835875,
,,,,692.858425,
,,,,692.86645,
,,,,692.884425,
,,,,692.924425,
,,,,692.938275,
,,,,692.968925,
,,,,693.0138,
,,,,693.038575,
,,,,693.06365,
,,,,693.11555,
,,,,693.1651,
,,,,693.32125,
,,,,693.3338,
,,,,693.369075,
,,,,693.3845,
,,,,693.403525,
,,,,693.41115,
,,,,693.474275,
,,,,693.53305,
,,,,693.55415,
,,,,693.574475,
,,,,693.590875,
,,,,693.6068,
,,,,693.633175,
,,,,693.650325,
,,,,693.67065,
,,,,693.69315,
,,,,693.705875,
,,,,693.73315,
,,,,693.7509,
,,,,693.765475,
,,,,693.83045,
,,,,693.865025,
,,,,693.89195,
,,,,693.93125,
,,,,693.980275,
,,,,694.013625,
,,,,694.03,
,,,,694.05965,
,,,,694.1382,
,,,,694.1745,
,,,,694.1986,
,,,,694.219825,
,,,,694.2286,
,,,,694.285975,
,,,,694.30565,
,,,,694.353675,
,,,,694.363975,
,,,,694.375325,
,,,,694.38235,
,,,,694.38895,
,,,,694.426775,
,,,,694.464025,
,,,,694.4896,
,,,,694.516175,
,,,,694.534875,
,,,,694.596525,
,,,,694.618475,
,,,,694.66495,
,,,,694.71255,
,,,,694.761,
,,,,694.786275,
,,,,694.89925,
,,,,694.96135,
,,,,694.99145,
,,,,695.0216,
,,,,695.032675,
,,,,695.0494,
,,,,695.074475,
,,,,695.08,
,,,,695.0916,
,,,,695.10465,
,,,,695.125275,
,,,,695.157025,
,,,,695.1697,
,,,,695.197125,
,,,,695.228225,
,,,,695.259675,
,,,,695.281975,
,,,,695.298375,
,,,,695.350175,
,,,,695.372125,
,,,,695.403325,
,,,,695.506525,
,,,,695.55895,
,,,,695.593375,
,,,,695.62425,
,,,,695.6604,
,,,,695.68675,
,,,,695.71175,
,,,,695.73085,
,,,,695.745175,
,,,,695.7639,
,,,,695.7902,
,,,,695.871375,
,,,,695.899775,
,,,,695.9676,
,,,,696.123925,
,,,,696.254175,
,,,,696.5767,
,,,,696.82965,
,,,,696.863675,
,,,,696.8782,
,,,,696.8924,
,,,,696.917125,
,,,,696.95075,
,,,,696.9885,
,,,,697.047575,
,,,,697.088875,
,,,,697.148175,
,,,,697.24135,
,,,,697.28535,
,,,,697.31,
,,,,697.471975,
,,,,697.55865,
,,,,697.6356,
,,,,698.113775,
,,,,698.273075,
,,,,698.4877,
,,,,698.678075,
,,,,698.769625,
,,,,698.79345,
,,,,698.891325,
,,,,699.016375,
,,,,699.163625,
,,,,699.1832,
,,,,699.224625,
,,,,699.3034,
,,,,699.35895,
,,,,699.369725,
,,,,699.380025,
,,,,699.397625,
,,,,699.42355,
,,,,699.44125,
,,,,699.4575,
,,,,699.50025,
,,,,699.5476,
,,,,699.624725,
,,,,699.702025,
,,,,699.738625,
,,,,699.753875,
,,,,699.784225,
,,,,699.804875,
,,,,699.8294,
,,,,699.857025,
,,,,699.8755,
,,,,699.89725,
,,,,699.9447,
,,,,699.968675,
,,,,700.061025,
,,,,700.097275,
,,,,700.20565,
,,,,700.256625,
,,,,700.297425,
,,,,700.39945,
,,,,700.445575,
,,,,700.56825,
,,,,700.848875,
,,,,700.903325,
,,,,700.9883,
,,,,701.03405,
,,,,701.057425,
,,,,701.125275,
,,,,701.183,
,,,,701.21725,
,,,,701.37365,
,,,,701.434625,
,,,,701.48565,
,,,,701.53915,
,,,,701.67025,
,,,,701.785225,
,,,,701.812025,
,,,,701.855025,
,,,,701.958725,
,,,,702.0596,
,,,,702.16725,
,,,,702.225375,
,,,,702.28705,
,,,,702.4232,
,,,,702.51015,
,,,,702.55025,
,,,,702.565825,
,,,,702.5793,
,,,,702.58595,
,,,,702.590275,
,,,,702.606875,
,,,,702.6155,
,,,,702.618975,
,,,,702.637475,
,,,,702.656425,
,,,,702.676,
,,,,702.6882,
,,,,702.689525,
,,,,702.70295,
,,,,702.712425,
,,,,702.718675,
,,,,702.7317,
,,,,702.739325,
,,,,702.759775,
,,,,702.79075,
,,,,702.8048,
,,,,702.8214,
,,,,702.83565,
,,,,702.846425,
,,,,702.858975,
,,,,702.8723,
,,,,702.888225,
,,,,702.9115,
,,,,702.92475,
,,,,702.9422,
,,,,702.95365,
,,,,702.96665,
,,,,702.9848,
,,,,702.995575,
,,,,703.011375,
,,,,703.02165,
,,,,703.0461,
,,,,703.04995,
,,,,703.0647,
,,,,703.12475,
,,,,703.140125,
,,,,703.15475,
,,,,703.16805,
,,,,703.20295,
,,,,703.2225,
,,,,703.247075,
,,,,703.267325,
,,,,703.278675,
,,,,703.307125,
,,,,703.335675,
,,,,703.3519,
,,,,703.36215,
,,,,703.3801,
,,,,703.3932,
,,,,703.423625,
,,,,703.442725,
,,,,703.471125,
,,,,703.49565,
,,,,703.523325,
,,,,703.53885,
,,,,703.562875,
,,,,703.59075,
,,,,703.613275,
,,,,703.68645,
,,,,703.70105,
,,,,703.762225,
,,,,703.781575,
,,,,703.8049,
,,,,703.84975,
,,,,703.863525,
,,,,703.883,
,,,,703.922425,
,,,,703.937725,
,,,,703.95415,
,,,,703.965375,
,,,,703.99835,
,,,,704.008575,
,,,,704.0467,
,,,,704.065925,
,,,,704.085225,
,,,,704.0946,
,,,,704.11765,
,,,,704.144075,
,,,,704.158,
,,,,704.175525,
,,,,704.192275,
,,,,704.19975,
,,,,704.215275,
,,,,704.23285,
,,,,704.280175,
,,,,704.298825,
,,,,704.31565,
,,,,704.345875,
,,,,704.37085,
,,,,704.40125,
,,,,704.4229,
,,,,704.43695,
,,,,704.442625,
,,,,704.446725,
,,,,704.4712,
,,,,704.51805,
,,,,704.543625,
,,,,704.5582,
,,,,704.583125,
,,,,704.651475,
,,,,704.674275,
,,,,704.679375,
,,,,704.69805,
,,,,704.7159,
,,,,704.763575,
,,,,704.811925,
,,,,704.836,
,,,,704.846875,
,,,,704.87445,
,,,,704.888475,
,,,,704.932925,
,,,,704.9438,
,,,,704.960025,
,,,,704.97325,
,,,,704.98865,
,,,,705.011475,
,,,,705.043725,
,,,,705.078025,
,,,,705.13295,
,,,,705.212775,
,,,,705.299,
,,,,705.33965,
,,,,705.3964,
,,,,705.4143,
,,,,705.425575,
,,,,705.452375,
,,,,705.47545,
,,,,705.493125,
,,,,705.559125,
,,,,705.589575,
,,,,705.671875,
,,,,705.73575,
,,,,705.751375,
,,,,705.764275,
,,,,705.774125,
,,,,705.792,
,,,,705.807625,
,,,,705.828525,
,,,,705.847325,
,,,,705.885875,
,,,,705.90575,
,,,,705.95465,
,,,,706.0118,
,,,,706.067225,
,,,,706.1026,
,,,,706.12245,
,,,,706.1364,
,,,,706.148675,
,,,,706.1566,
,,,,706.19625,
,,,,706.256175,
,,,,706.301525,
,,,,706.34375,
,,,,706.3895,
,,,,706.426825,
,,,,706.446075,
,,,,706.4588,
,,,,706.47175,
,,,,706.486425,
,,,,706.50365,
,,,,706.53285,
,,,,706.5445,
,,,,706.5696,
,,,,706.587625,
,,,,706.624525,
,,,,706.646425,
,,,,706.6774,
,,,,706.7255,
,,,,706.7687,
,,,,706.816275,
,,,,706.85575,
,,,,706.89825,
,,,,706.9299,
,,,,706.944575,
,,,,706.98695,
,,,,707.023625,
,,,,707.039325,
,,,,707.160125,
,,,,707.20705,
,,,,707.21815,
,,,,707.232,
,,,,707.23755,
,,,,707.246275,
,,,,707.25585,
,,,,707.268925,
,,,,707.286675,
,,,,707.30505,
,,,,707.324875,
,,,,707.344625,
,,,,707.37275,
,,,,707.3848,
,,,,707.394125,
,,,,707.4148,
,,,,707.437525,
,,,,707.4537,
,,,,707.462175,
,,,,707.482275,
,,,,707.495925,
,,,,707.509425,
,,,,707.52695,
,,,,707.545525,
,,,,707.5651,
,,,,707.5807,
,,,,707.606975,
,,,,707.623325,
,,,,707.6907,
,,,,707.712,
,,,,707.7377,
,,,,707.7616,
,,,,707.774575,
,,,,707.808625,
,,,,707.825625,
,,,,707.84575,
,,,,707.855425,
,,,,707.8727,
,,,,707.889625,
,,,,707.92135,
,,,,707.9337,
,,,,707.945,
,,,,707.963025,
,,,,707.974325,
,,,,708.0007,
,,,,708.020725,
,,,,708.0398,
,,,,708.075275,
,,,,708.092925,
,,,,708.101875,
,,,,708.128175,
,,,,708.1839,
,,,,708.1973,
,,,,708.215225,
,,,,708.244475,
,,,,708.2602,
,,,,708.280525,
,,,,708.2996,
,,,,708.325675,
,,,,708.34865,
,,,,708.3664,
,,,,708.38815,
,,,,708.476,
,,,,708.494425,
,,,,708.52405,
,,,,708.535725,
,,,,708.574925,
,,,,708.62445,
,,,,708.6421,
,,,,708.671225,
,,,,708.672975,
,,,,708.69435,
,,,,708.708625,
,,,,708.758775,
,,,,708.800425,
,,,,708.82275,
,,,,708.8643,
,,,,708.9036,
,,,,708.995625,
,,,,709.006725,
,,,,709.0176,
,,,,709.03165,
,,,,709.04185,
,,,,709.061425,
,,,,709.086225,
,,,,709.099675,
,,,,709.139425,
,,,,709.191375,
,,,,709.22285,
,,,,709.233175,
,,,,709.2608,
,,,,709.277375,
,,,,709.29835,
,,,,709.31985,
,,,,709.34715,
,,,,709.364375,
,,,,709.389275,
,,,,709.428075,
,,,,709.4391,
,,,,709.44645,
,,,,709.5031,
,,,,709.531875,
,,,,709.5555,
,,,,709.5679,
,,,,709.589425,
,,,,709.6169,
,,,,709.627325,
,,,,709.64865,
,,,,709.657375,
,,,,709.671075,
,,,,709.6867,
,,,,709.70765,
,,,,709.71715,
,,,,709.7328,
,,,,709.74145,
,,,,709.7482,
,,,,709.7525,
,,,,709.7737,
,,,,709.79005,
,,,,709.820375,
,,,,709.8521,
,,,,709.8914,
,,,,709.910225,
,,,,709.93525,
,,,,709.95245,
,,,,709.97175,
,,,,710.008725,
,,,,710.017875,
,,,,710.031225,
,,,,710.03905,
,,,,710.05225,
,,,,710.07415,
,,,,710.09715,
,,,,710.130275,
,,,,710.19695,
,,,,710.214975,
,,,,710.2504,
,,,,710.2651,
,,,,710.276425,
,,,,710.287875,
,,,,710.306625,
,,,,710.3372,
,,,,710.39825,
,,,,710.42325,
,,,,710.53785,
,,,,710.586725,
,,,,710.613575,
,,,,710.63855,
,,,,710.656,
,,,,710.675325,
,,,,710.686075,
,,,,710.720475,
,,,,710.770225,
,,,,710.789525,
,,,,710.79645,
,,,,710.850125,
,,,,710.9204,
,,,,711.01635,
,,,,711.06755,
,,,,711.097825,
,,,,711.1118,
,,,,711.1327,
,,,,711.1476,
,,,,711.24105,
,,,,711.2704,
,,,,711.322325,
,,,,711.344725,
,,,,711.36205,
,,,,711.39055,
,,,,711.431075,
,,,,711.487425,
,,,,711.519425,
,,,,711.808,
,,,,711.823075,
,,,,711.866875,
,,,,711.91755,
,,,,711.971575,
,,,,712.071225,
,,,,712.1134,
,,,,712.131975,
,,,,712.158325,
,,,,712.212925,
,,,,712.233975,
,,,,712.250175,
,,,,712.280425,
,,,,712.328425,
,,,,712.349675,
,,,,712.3774,
,,,,712.42755,
,,,,712.47405,
,,,,712.512775,
,,,,712.550775,
,,,,712.565175,
,,,,712.597075,
,,,,712.609725,
,,,,712.6402,
,,,,712.672875,
,,,,712.692525,
,,,,712.713225,
,,,,712.792175,
,,,,712.809175,
,,,,712.83465,
,,,,712.847475,
,,,,712.866175,
,,,,712.8816,
,,,,712.9072,
,,,,712.9566,
,,,,713.0061,
,,,,713.057575,
,,,,713.0747,
,,,,713.107025,
,,,,713.113975,
,,,,713.124775,
,,,,713.134625,
,,,,713.157625,
,,,,713.165725,
,,,,713.189225,
,,,,713.2131,
,,,,713.22495,
,,,,713.249975,
,,,,713.280025,
,,,,713.28465,
,,,,713.352725,
,,,,713.3874,
,,,,713.405775,
,,,,713.422825,
,,,,713.42625,
,,,,713.4447,
,,,,713.45695,
,,,,713.48355,
,,,,713.51135,
,,,,713.533125,
,,,,713.554225,
,,,,713.5884,
,,,,713.6061,
,,,,713.620425,
,,,,713.6359,
,,,,713.66195,
,,,,713.676175,
,,,,713.697725,
,,,,713.717625,
,,,,713.73515,
,,,,713.767175,
,,,,713.800825,
,,,,713.8173,
,,,,713.8321,
,,,,713.885625,
,,,,713.911275,
,,,,713.9368,
,,,,713.964275,
,,,,713.998475,
,,,,714.0148,
,,,,714.0279,
,,,,714.043575,
,,,,714.07095,
,,,,714.104325,
,,,,714.14025,
,,,,714.233525,
,,,,714.30065,
,,,,714.31585,
,,,,714.34905,
,,,,714.353125,
,,,,714.438825,
,,,,714.486125,
,,,,714.529875,
,,,,714.616825,
,,,,714.64645,
,,,,714.68905,
,,,,714.70605,
,,,,714.757775,
,,,,714.80555,
,,,,714.832725,
,,,,714.8492,
,,,,714.8636,
,,,,714.881925,
,,,,714.9247,
,,,,714.955975,
,,,,714.9922,
,,,,715.041775,
,,,,715.0728,
,,,,715.101875,
,,,,715.1347,
,,,,715.1497,
,,,,715.173825,
,,,,715.19575,
,,,,715.2499,
,,,,715.26525,
,,,,715.28315,
,,,,715.320375,
,,,,715.342725,
,,,,715.392725,
,,,,715.429275,
,,,,715.472375,
,,,,715.52065,
,,,,715.554825,
,,,,715.595875,
,,,,715.630975,
,,,,715.775375,
,,,,716.043075,
,,,,716.057575,
,,,,716.08055,
,,,,716.106,
,,,,716.1193,
,,,,716.129475,
,,,,716.142925,
,,,,716.155425,
,,,,716.1882,
,,,,716.20695,
,,,,716.2293,
,,,,716.2597,
,,,,716.28645,
,,,,716.30495,
,,,,716.31755,
,,,,716.330025,
,,,,716.36745,
,,,,716.396125,
,,,,716.431175,
,,,,716.466675,
,,,,716.51505,
,,,,716.546425,
,,,,716.56165,
,,,,716.6271,
,,,,716.858825,
,,,,716.94425,
,,,,716.99965,
,,,,717.067425,
,,,,717.1048,
,,,,717.55535,
,,,,717.631975,
,,,,717.683775,
,,,,717.735175,
,,,,717.810375,
,,,,717.865975,
,,,,717.941525,
,,,,717.981125,
,,,,718.015775,
,,,,718.058675,
,,,,718.209425,
,,,,718.4522,
,,,,718.679125,
,,,,718.809175,
,,,,719.047275,
,,,,719.296275,
,,,,719.3654,
,,,,719.557575,
,,,,719.708325,
,,,,719.777325,
,,,,719.8449,
,,,,719.90065,
,,,,720.0894,
,,,,720.220225,
,,,,720.24295,
,,,,720.25515,
,,,,720.31505,
,,,,720.375775,
,,,,720.402075,
,,,,720.55065,
,,,,720.59145,
,,,,720.7156,
,,,,720.9031,
,,,,721.2597,
,,,,721.30975,
,,,,721.4395,
,,,,721.703275,
,,,,721.7502,
,,,,721.81595,
,,,,721.848925,
,,,,721.946775,
,,,,722.02235,
,,,,722.049775,
,,,,722.095475,
,,,,722.135125,
,,,,722.211775,
,,,,722.245075,
,,,,722.2777,
,,,,722.335075,
,,,,722.546575,
,,,,722.65375,
,,,,722.8994,
,,,,722.9447,
,,,,722.984775,
,,,,723.070325,
,,,,723.096725,
,,,,723.134325,
,,,,723.1775,
,,,,723.278975,
,,,,723.55965,
,,,,723.609275,
,,,,723.6789,
,,,,723.72145,
,,,,723.753075,
,,,,723.777225,
,,,,723.810425,
,,,,723.8266,
,,,,723.8405,
,,,,723.854325,
,,,,723.928275,
,,,,723.9629,
,,,,724.064275,
,,,,724.1085,
,,,,724.2719,
,,,,724.351325,
,,,,724.371925,
,,,,724.426,
,,,,724.520025,
,,,,724.591575,
,,,,724.6915,
,,,,724.7181,
,,,,724.7215,
,,,,724.774,
,,,,724.8398,
,,,,724.884925,
,,,,724.934575,
,,,,725.017475,
,,,,725.195725,
,,,,725.32715,
,,,,725.353625,
,,,,725.47065,
,,,,725.52505,
,,,,725.564775,
,,,,725.6608,
,,,,725.707225,
,,,,725.8529,
,,,,725.908925,
,,,,725.975825,
,,,,726.109325,
,,,,726.23615,
,,,,726.2698,
,,,,726.3285,
,,,,726.473675,
,,,,726.51725,
,,,,726.56735,
,,,,726.684725,
,,,,726.704375,
,,,,726.81025,
,,,,726.960175,
,,,,727.04575,
,,,,727.11015,
,,,,727.191,
,,,,727.2456,
,,,,727.37565,
,,,,727.413775,
,,,,727.449525,
,,,,727.468575,
,,,,727.49505,
,,,,727.502275,
,,,,727.5288,
,,,,727.552675,
,,,,727.574125,
,,,,727.581175,
,,,,727.6162,
,,,,727.6551,
,,,,727.681325,
,,,,727.7093,
,,,,727.72215,
,,,,727.7272,
,,,,727.7379,
,,,,727.8024,
,,,,727.823625,
,,,,727.845475,
,,,,727.874,
,,,,727.877425,
,,,,727.899325,
,,,,727.9109,
,,,,727.9259,
,,,,727.9374,
,,,,727.954875,
,,,,727.964725,
,,,,727.967325,
,,,,727.979875,
,,,,728.0305,
,,,,728.06045,
,,,,728.085375,
,,,,728.19295,
,,,,728.208475,
,,,,728.2321,
,,,,728.248925,
,,,,728.268275,
,,,,728.27945,
,,,,728.316075,
,,,,728.32095,
,,,,728.340625,
,,,,728.349825,
,,,,728.4125,
,,,,728.4414,
,,,,728.46965,
,,,,728.5394,
,,,,728.69455,
,,,,728.72915,
,,,,728.79875,
,,,,728.823375,
,,,,728.90365,
,,,,728.970375,
,,,,729.003425,
,,,,729.037025,
,,,,729.0805,
,,,,729.400175,
,,,,729.448,
,,,,729.497525,
,,,,729.527575,
,,,,729.70005,
,,,,729.7309,
,,,,729.750825,
,,,,729.787225,
,,,,729.8439,
,,,,729.867525,
,,,,729.91165,
,,,,729.9642,
,,,,730.10355,
,,,,730.151175,
,,,,730.1988,
,,,,730.24805,
,,,,730.271175,
,,,,730.294825,
,,,,730.31425,
,,,,730.375075,
,,,,730.42105,
,,,,730.60845,
,,,,730.947575,
,,,,731.004825,
,,,,731.109175,
,,,,731.185025,
,,,,731.233325,
,,,,731.292325,
,,,,731.40485,
,,,,731.601725,
,,,,731.749575,
,,,,731.87265,
,,,,731.911925,
,,,,731.9461,
,,,,732.03055,
,,,,732.390175,
,,,,732.411275,
,,,,732.519575,
,,,,732.6101,
,,,,732.7044,
,,,,732.76975,
,,,,732.89355,
,,,,732.95495,
,,,,733.0842,
,,,,733.160175,
,,,,733.4339,
,,,,733.5154,
,,,,733.570625,
,,,,733.61275,
,,,,733.7407,
,,,,734.090875,
,,,,734.32135,
,,,,734.359275,
,,,,734.39245,
,,,,734.431625,
,,,,734.480875,
,,,,734.49885,
,,,,734.594875,
,,,,734.6516,
,,,,734.772975,
,,,,734.814275,
