SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC10b,SPK_SPKC11a,SPK_SPKC16a
,,,,,,501.977
,,,,,,502.033
,,,,,,502.11415
,,,,,,502.1268
,,,,,,502.1658
,,,,,,502.167775
,,,,,,502.183425
,,,,,,502.193925
,,,,,,502.19935
,,,,,,502.20955
,,,,,,502.21735
,,,,,,502.225975
,,,,,,502.24065
,,,,,,502.250725
,,,,,,502.25925
,,,,,,502.27255
,,,,,,502.3043
,,,,,,502.3159
,,,,,,502.357475
,,,,,,502.418575
,,,,,,502.430325
,,,,,,502.479425
,,,,,,502.48275
,,,,,,502.492825
,,,,,,502.5007
,,,,,,502.522525
,,,,,,502.5433
,,,,,,502.595075
,,,,,,502.608975
,,,,,,502.623
,,,,,,502.697675
,,,,,,502.74215
,,,,,,502.7934
,,,,,,502.8411
,,,,,,502.910575
,,,,,,503.033275
,,,,,,503.1105
,,,,,,503.121475
,,,,,,503.131875
,,,,,,503.145025
,,,,,,503.15135
,,,,,,503.16615
,,,,,,503.207575
,,,,,,503.21835
,,,,,,503.227575
,,,,,,503.248325
,,,,,,503.261875
,,,,,,503.27195
,,,,,,503.277775
,,,,,,503.2871
,,,,,,503.2973
,,,,,,503.356275
,,,,,,503.365225
,,,,,,503.372375
,,,,,,503.379575
,,,,,,503.38755
,,,,,,503.40525
,,,,,,503.4423
,,,,,,503.4555
,,,,,,503.467825
,,,,,,503.487575
,,,,,,503.49135
,,,,,,503.49595
,,,,,,503.502275
,,,,,,503.54565
,,,,,,503.56995
,,,,,,503.584975
,,,,,,503.60685
,,,,,,503.610775
,,,,,,503.6209
,,,,,,503.6508
,,,,,,503.66685
,,,,,,503.687675
,,,,,,503.7345
,,,,,,503.76275
,,,,,,503.77055
,,,,,,503.77865
,,,,,,503.786775
,,,,,,503.8134
,,,,,,503.874875
,,,,,,503.8942
,,,,,,503.9411
,,,,,,503.96025
,,,,,,503.976925
,,,,,,504.0169
,,,,,,504.0436
,,,,,,504.073225
,,,,,,504.09235
,,,,,,504.09775
,,,,,,504.1177
,,,,,,504.130775
,,,,,,504.141725
,,,,,,504.148225
,,,,,,504.162925
,,,,,,504.1686
,,,,,,504.17935
,,,,,,504.19405
,,,,,,504.214825
,,,,,,504.23045
,,,,,,504.2453
,,,,,,504.28845
,,,,,,504.340775
,,,,,,504.370975
,,,,,,504.382
,,,,,,504.40885
,,,,,,504.4497
,,,,,,504.45775
,,,,,,504.4803
,,,,,,504.494025
,,,,,,504.511525
,,,,,,504.518875
,,,,,,504.52865
,,,,,,504.550475
,,,,,,504.55715
,,,,,,504.5856
,,,,,,504.595075
,,,,,,504.6585
,,,,,,504.68085
,,,,,,504.71595
,,,,,,504.738325
,,,,,,504.79845
,,,,,,504.823125
,,,,,,504.83715
,,,,,,504.847125
,,,,,,504.856675
,,,,,,504.898925
,,,,,,504.90465
,,,,,,504.922125
,,,,,,504.931475
,,,,,,504.945325
,,,,,,504.964925
,,,,,,504.9903
,,,,,,505.0289
,,,,,,505.038925
,,,,,,505.07115
,,,,,,505.107975
,,,,,,505.1313
,,,,,,505.1638
,,,,,,505.18375
,,,,,,505.2197
,,,,,,505.28835
,,,,,,505.337925
,,,,,,505.360025
,,,,,,505.44295
,,,,,,505.4557
,,,,,,505.46835
,,,,,,505.526325
,,,,,,505.5576
,,,,,,505.56495
,,,,,,505.577625
,,,,,,505.5856
,,,,,,505.593375
,,,,,,505.602625
,,,,,,505.61225
,,,,,,505.645325
,,,,,,505.65565
,,,,,,505.69335
,,,,,,505.714275
,,,,,,505.777825
,,,,,,505.8125
,,,,,,505.817775
,,,,,,505.826125
,,,,,,505.8334
,,,,,,505.842475
,,,,,,505.853925
,,,,,,505.862825
,,,,,,505.872925
,,,,,,505.883275
,,,,,,505.892725
,,,,,,505.908275
,,,,,,505.921275
,,,,,,505.958125
,,,,,,505.967025
,,,,,,505.9761
,,,,,,506.086525
,,,,,,506.137975
,,,,,,506.1523
,,,,,,506.17935
,,,,,,506.204225
,,,,,,506.229625
,,,,,,506.24375
,,,,,,506.25575
,,,,,,506.29775
,,,,,,506.321625
,,,,,,506.3602
,,,,,,506.37815
,,,,,,506.3883
,,,,,,506.3988
,,,,,,506.4295
,,,,,,506.46605
,,,,,,506.479875
,,,,,,506.4844
,,,,,,506.52465
,,,,,,506.532475
,,,,,,506.5808
,,,,,,506.611475
,,,,,,506.64015
,,,,,,506.65705
,,,,,,506.669425
,,,,,,506.684225
,,,,,,506.6995
,,,,,,506.714525
,,,,,,506.7477
,,,,,,506.7982
,,,,,,506.855775
,,,,,,506.87225
,,,,,,506.888775
,,,,,,506.919625
,,,,,,506.92905
,,,,,,506.94525
,,,,,,506.957025
,,,,,,506.991075
,,,,,,507.029725
,,,,,,507.063125
,,,,,,507.085625
,,,,,,507.09425
,,,,,,507.10985
,,,,,,507.126875
,,,,,,507.142175
,,,,,,507.1853
,,,,,,507.2286
,,,,,,507.303
,,,,,,507.313475
,,,,,,507.336025
,,,,,,507.3499
,,,,,,507.43585
,,,,,,507.45255
,,,,,,507.494125
,,,,,,507.50925
,,,,,,507.5366
,,,,,,507.546775
,,,,,,507.56875
,,,,,,507.62185
,,,,,,507.6753
,,,,,,507.697125
,,,,,,507.71885
,,,,,,507.73035
,,,,,,507.767525
,,,,,,507.78975
,,,,,,507.82095
,,,,,,507.8361
,,,,,,507.884
,,,,,,507.90615
,,,,,,507.944775
,,,,,,507.998825
,,,,,,508.036625
,,,,,,508.05305
,,,,,,508.068075
,,,,,,508.0827
,,,,,,508.12735
,,,,,,508.136175
,,,,,,508.1467
,,,,,,508.16915
,,,,,,508.193575
,,,,,,508.21285
,,,,,,508.304775
,,,,,,508.317325
,,,,,,508.42175
,,,,,,508.43165
,,,,,,508.43365
,,,,,,508.446175
,,,,,,508.46145
,,,,,,508.47395
,,,,,,508.481625
,,,,,,508.5061
,,,,,,508.531225
,,,,,,508.5398
,,,,,,508.553
,,,,,,508.5831
,,,,,,508.61495
,,,,,,508.69455
,,,,,,508.70045
,,,,,,508.712725
,,,,,,508.738675
,,,,,,508.770525
,,,,,,508.856425
,,,,,,508.8897
,,,,,,508.937025
,,,,,,508.97765
,,,,,,508.993975
,,,,,,509.021225
,,,,,,509.039275
,,,,,,509.05
,,,,,,509.0641
,,,,,,509.112775
,,,,,,509.12875
,,,,,,509.1823
,,,,,,509.199075
,,,,,,509.2135
,,,,,,509.222575
,,,,,,509.260575
,,,,,,509.32535
,,,,,,509.363525
,,,,,,509.39315
,,,,,,509.41075
,,,,,,509.4202
,,,,,,509.4319
,,,,,,509.467825
,,,,,,509.4838
,,,,,,509.5366
,,,,,,509.550425
,,,,,,509.5806
,,,,,,509.613825
,,,,,,509.6347
,,,,,,509.644875
,,,,,,509.65255
,,,,,,509.677775
,,,,,,509.752925
,,,,,,509.760775
,,,,,,509.77455
,,,,,,509.78885
,,,,,,509.80175
,,,,,,509.82685
,,,,,,509.8347
,,,,,,509.844275
,,,,,,509.85445
,,,,,,509.8924
,,,,,,509.922175
,,,,,,509.9346
,,,,,,509.946
,,,,,,509.96225
,,,,,,509.9848
,,,,,,510.024625
,,,,,,510.089925
,,,,,,510.106
,,,,,,510.127175
,,,,,,510.19745
,,,,,,510.231925
,,,,,,510.287925
,,,,,,510.31875
,,,,,,510.346625
,,,,,,510.371225
,,,,,,510.403025
,,,,,,510.43305
,,,,,,510.4537
,,,,,,510.4742
,,,,,,510.508625
,,,,,,510.5393
,,,,,,510.56535
,,,,,,510.622575
,,,,,,510.639625
,,,,,,510.666475
,,,,,,510.700625
,,,,,,510.8313
,,,,,,510.98475
,,,,,,511.07215
,,,,,,511.097625
,,,,,,511.13995
,,,,,,511.15885
,,,,,,511.18205
,,,,,,511.210475
,,,,,,511.267
,,,,,,511.3033
,,,,,,511.33015
,,,,,,511.36055
,,,,,,511.427125
,,,,,,511.656675
,,,,,,511.721175
,,,,,,511.747225
,,,,,,511.793975
,,,,,,511.837625
,,,,,,511.862975
,,,,,,511.8799
,,,,,,511.93465
,,,,,,511.9737
,,,,,,512.0102
,,,,,,512.02565
,,,,,,512.04975
,,,,,,512.08635
,,,,,,512.09745
,,,,,,512.14
,,,,,,512.15235
,,,,,,512.162725
,,,,,,512.174325
,,,,,,512.20385
,,,,,,512.215125
,,,,,,512.2408
,,,,,,512.25475
,,,,,,512.2688
,,,,,,512.348875
,,,,,,512.375425
,,,,,,512.4747
,,,,,,512.501825
,,,,,,512.531775
,,,,,,512.5538
,,,,,,512.6117
,,,,,,512.6263
,,,,,,512.655275
,,,,,,512.678575
,,,,,,512.694425
,,,,,,512.7106
,,,,,,512.7393
,,,,,,512.79115
,,,,,,512.850675
,,,,,,512.88805
,,,,,,512.91285
,,,,,,512.93775
,,,,,,512.97485
,,,,,,513.03165
,,,,,,513.0633
,,,,,,513.140875
,,,,,,513.14205
,,,,,,513.345125
,,,,,,513.372125
,,,,,,513.38975
,,,,,,513.4159
,,,,,,513.43135
,,,,,,513.4491
,,,,,,513.48565
,,,,,,513.54815
,,,,,,513.5697
,,,,,,513.59485
,,,,,,513.6239
,,,,,,513.67705
,,,,,,513.70225
,,,,,,513.8551
,,,,,,513.866125
,,,,,,513.87105
,,,,,,513.8809
,,,,,,513.90005
,,,,,,513.91245
,,,,,,513.924525
,,,,,,513.9377
,,,,,,514.012575
,,,,,,514.027025
,,,,,,514.0924
,,,,,,514.15075
,,,,,,514.2927
,,,,,,514.294175
,,,,,,514.36105
,,,,,,514.378275
,,,,,,514.38815
,,,,,,514.4419
,,,,,,514.4593
,,,,,,514.504
,,,,,,514.532775
,,,,,,514.618275
,,,,,,514.685975
,,,,,,514.7431
,,,,,,514.7795
,,,,,,514.798925
,,,,,,514.8102
,,,,,,514.845025
,,,,,,514.88035
,,,,,,514.9117
,,,,,,514.956875
,,,,,,515.179175
,,,,,,515.19735
,,,,,,515.2044
,,,,,,515.21275
,,,,,,515.226125
,,,,,,515.2682
,,,,,,515.292575
,,,,,,515.3514
,,,,,,515.378675
,,,,,,515.451325
,,,,,,515.4925
,,,,,,515.56505
,,,,,,515.6067
,,,,,,515.62465
,,,,,,515.6456
,,,,,,515.68305
,,,,,,515.69495
,,,,,,515.7145
,,,,,,515.752675
,,,,,,515.776525
,,,,,,515.824575
,,,,,,515.869975
,,,,,,515.9226
,,,,,,515.954075
,,,,,,515.977925
,,,,,,515.993425
,,,,,,516.02985
,,,,,,516.0717
,,,,,,516.09675
,,,,,,516.122625
,,,,,,516.141225
,,,,,,516.164325
,,,,,,516.204875
,,,,,,516.25405
,,,,,,516.297525
,,,,,,516.35595
,,,,,,516.451575
,,,,,,516.526975
,,,,,,516.661675
,,,,,,516.972025
,,,,,,516.985575
,,,,,,517.0266
,,,,,,517.0589
,,,,,,517.07755
,,,,,,517.1848
,,,,,,517.25305
,,,,,,517.27805
,,,,,,517.343325
,,,,,,517.3583
,,,,,,517.36755
,,,,,,517.46885
,,,,,,517.54375
,,,,,,517.6542
,,,,,,517.71335
,,,,,,517.748475
,,,,,,517.80465
,,,,,,518.05535
,,,,,,518.0683
,,,,,,518.081325
,,,,,,518.137025
,,,,,,518.169725
,,,,,,518.234825
,,,,,,518.2577
,,,,,,518.273275
,,,,,,518.292925
,,,,,,518.328025
,,,,,,518.340325
,,,,,,518.345875
,,,,,,518.3642
,,,,,,518.377475
,,,,,,518.40105
,,,,,,518.41115
,,,,,,518.430075
,,,,,,518.445525
,,,,,,518.46525
,,,,,,518.49225
,,,,,,518.51105
,,,,,,518.57405
,,,,,,518.598675
,,,,,,518.614625
,,,,,,518.67235
,,,,,,518.743775
,,,,,,519.14755
,,,,,,519.189525
,,,,,,519.21775
,,,,,,519.35405
,,,,,,519.4097
,,,,,,519.4481
,,,,,,519.495125
,,,,,,519.565575
,,,,,,519.865975
,,,,,,519.88605
,,,,,,519.948175
,,,,,,519.991675
,,,,,,520.02485
,,,,,,520.052775
,,,,,,520.10455
,,,,,,520.128875
,,,,,,520.141
,,,,,,520.157975
,,,,,,520.204325
,,,,,,520.2175
,,,,,,520.2357
,,,,,,520.244875
,,,,,,520.2473
,,,,,,520.297875
,,,,,,520.31295
,,,,,,520.3363
,,,,,,520.3525
,,,,,,520.399525
,,,,,,520.43325
,,,,,,520.5071
,,,,,,520.52435
,,,,,,520.54735
,,,,,,520.57495
,,,,,,520.58815
,,,,,,520.605925
,,,,,,520.62735
,,,,,,520.697625
,,,,,,520.74125
,,,,,,520.772725
,,,,,,520.8214
,,,,,,520.834225
,,,,,,520.8478
,,,,,,520.86605
,,,,,,520.88525
,,,,,,521.1072
,,,,,,521.188375
,,,,,,521.19515
,,,,,,521.216425
,,,,,,521.4217
,,,,,,521.437525
,,,,,,521.731875
,,,,,,521.75495
,,,,,,521.787125
,,,,,,521.895575
,,,,,,522.10245
,,,,,,522.119325
,,,,,,522.13115
,,,,,,522.13815
,,,,,,522.162425
,,,,,,522.17825
,,,,,,522.242575
,,,,,,522.2895
,,,,,,522.3309
,,,,,,522.498
,,,,,,522.604525
,,,,,,522.6903
,,,,,,523.0949
,,,,,,523.128325
,,,,,,523.13675
,,,,,,523.20365
,,,,,,523.21515
,,,,,,523.217175
,,,,,,523.237125
,,,,,,523.3027
,,,,,,523.350025
,,,,,,523.377075
,,,,,,523.396425
,,,,,,523.420625
,,,,,,523.426725
,,,,,,523.45745
,,,,,,523.46445
,,,,,,523.4737
,,,,,,523.4892
,,,,,,523.4985
,,,,,,523.529325
,,,,,,523.5535
,,,,,,523.599275
,,,,,,523.601325
,,,,,,523.614925
,,,,,,523.64575
,,,,,,523.66075
,,,,,,523.681475
,,,,,,523.728125
,,,,,,523.732775
,,,,,,523.7651
,,,,,,523.77265
,,,,,,523.802125
,,,,,,523.8137
,,,,,,523.819525
,,,,,,523.874425
,,,,,,523.900475
,,,,,,523.932175
,,,,,,523.940925
,,,,,,523.9549
,,,,,,523.98225
,,,,,,524.02905
,,,,,,524.059225
,,,,,,524.09695
,,,,,,524.176975
,,,,,,524.215525
,,,,,,524.233725
,,,,,,524.245725
,,,,,,524.273725
,,,,,,524.2998
,,,,,,524.31115
,,,,,,524.376425
,,,,,,524.3934
,,,,,,524.406125
,,,,,,524.416125
,,,,,,524.42055
,,,,,,524.442575
,,,,,,524.459225
,,,,,,524.469
,,,,,,524.48395
,,,,,,524.497175
,,,,,,524.54495
,,,,,,524.563975
,,,,,,524.5668
,,,,,,524.578825
,,,,,,524.683675
,,,,,,524.7174
,,,,,,524.74645
,,,,,,524.763425
,,,,,,524.80775
,,,,,,524.81865
,,,,,,524.8302
,,,,,,524.8509
,,,,,,524.860125
,,,,,,524.880725
,,,,,,524.9074
,,,,,,524.93645
,,,,,,524.979075
,,,,,,524.998125
,,,,,,525.025175
,,,,,,525.057425
,,,,,,525.0804
,,,,,,525.12595
,,,,,,525.18105
,,,,,,525.195325
,,,,,,525.2233
,,,,,,525.24545
,,,,,,525.300525
,,,,,,525.3557
,,,,,,525.434675
,,,,,,525.49465
,,,,,,525.57555
,,,,,,525.77235
,,,,,,525.781825
,,,,,,525.784725
,,,,,,525.792325
,,,,,,525.8034
,,,,,,525.8722
,,,,,,525.9717
,,,,,,525.98045
,,,,,,525.98505
,,,,,,525.999925
,,,,,,526.015975
,,,,,,526.0368
,,,,,,526.087175
,,,,,,526.198425
,,,,,,526.2488
,,,,,,526.2625
,,,,,,526.2782
,,,,,,526.306775
,,,,,,526.332675
,,,,,,526.400425
,,,,,,526.477225
,,,,,,526.488875
,,,,,,526.56755
,,,,,,526.57905
,,,,,,526.581
,,,,,,526.594375
,,,,,,526.624
,,,,,,526.63615
,,,,,,526.6892
,,,,,,526.706375
,,,,,,526.800775
,,,,,,526.8614
,,,,,,526.92685
,,,,,,526.943575
,,,,,,526.972375
,,,,,,527.01515
,,,,,,527.092975
,,,,,,527.17795
,,,,,,527.21145
,,,,,,527.23375
,,,,,,527.274725
,,,,,,527.282975
,,,,,,527.2903
,,,,,,527.312625
,,,,,,527.333575
,,,,,,527.342575
,,,,,,527.3544
,,,,,,527.375775
,,,,,,527.39485
,,,,,,527.4618
,,,,,,527.4844
,,,,,,527.520375
,,,,,,527.5361
,,,,,,527.584325
,,,,,,527.600675
,,,,,,527.66855
,,,,,,527.678575
,,,,,,527.76165
,,,,,,527.86435
,,,,,,527.87875
,,,,,,527.9113
,,,,,,527.94285
,,,,,,527.980225
,,,,,,527.98995
,,,,,,528.033
,,,,,,528.044225
,,,,,,528.0788
,,,,,,528.08465
,,,,,,528.097575
,,,,,,528.143375
,,,,,,528.157675
,,,,,,528.16735
,,,,,,528.198925
,,,,,,528.2373
,,,,,,528.280275
,,,,,,528.3183
,,,,,,528.337425
,,,,,,528.4393
,,,,,,528.467675
,,,,,,528.513
,,,,,,528.544575
,,,,,,528.625375
,,,,,,528.690375
,,,,,,528.873125
,,,,,,528.894425
,,,,,,528.963275
,,,,,,529.23575
,,,,,,529.60135
,,,,,,529.61225
,,,,,,529.640525
,,,,,,529.651425
,,,,,,529.6745
,,,,,,529.94965
,,,,,,529.97885
,,,,,,530.012475
,,,,,,530.1627
,,,,,,530.169
,,,,,,530.285075
,,,,,,530.333625
,,,,,,530.3572
,,,,,,530.478725
,,,,,,530.485825
,,,,,,530.505275
,,,,,,530.67975
,,,,,,530.707125
,,,,,,530.7389
,,,,,,530.897825
,,,,,,531.131775
,,,,,,531.2314
,,,,,,531.24545
,,,,,,531.35695
,,,,,,531.55005
,,,,,,531.655125
,,,,,,531.684925
,,,,,,531.707675
,,,,,,531.861775
,,,,,,532.07865
,,,,,,532.532525
,,,,,,532.5658
,,,,,,532.634325
,,,,,,532.8295
,,,,,,532.933375
,,,,,,533.053125
,,,,,,533.102825
,,,,,,533.31755
,,,,,,533.330275
,,,,,,533.379075
,,,,,,533.403575
,,,,,,533.416675
,,,,,,533.469975
,,,,,,533.4802
,,,,,,533.493225
,,,,,,533.51
,,,,,,533.5247
,,,,,,533.542575
,,,,,,533.55305
,,,,,,533.57935
,,,,,,533.6739
,,,,,,533.718375
,,,,,,533.724925
,,,,,,533.737975
,,,,,,533.826375
,,,,,,533.84095
,,,,,,533.866525
,,,,,,533.88345
,,,,,,533.913325
,,,,,,533.92365
,,,,,,533.9337
,,,,,,533.93935
,,,,,,533.97695
,,,,,,534.01115
,,,,,,534.0489
,,,,,,534.07255
,,,,,,534.110575
,,,,,,534.165575
,,,,,,534.210625
,,,,,,534.259175
,,,,,,534.293375
,,,,,,534.371475
,,,,,,534.43095
,,,,,,534.48915
,,,,,,534.50325
,,,,,,534.530925
,,,,,,534.5498
,,,,,,534.5556
,,,,,,534.599725
,,,,,,534.609425
,,,,,,534.66855
,,,,,,534.7267
,,,,,,534.8109
,,,,,,534.822825
,,,,,,534.848925
,,,,,,534.868125
,,,,,,534.883275
,,,,,,534.89735
,,,,,,534.93155
,,,,,,534.9794
,,,,,,535.01875
,,,,,,535.037225
,,,,,,535.06515
,,,,,,535.077725
,,,,,,535.09635
,,,,,,535.100525
,,,,,,535.10695
,,,,,,535.111275
,,,,,,535.12155
,,,,,,535.139975
,,,,,,535.14605
,,,,,,535.1843
,,,,,,535.2017
,,,,,,535.223625
,,,,,,535.2735
,,,,,,535.290525
,,,,,,535.577575
,,,,,,535.584
,,,,,,535.58925
,,,,,,535.609125
,,,,,,535.62995
,,,,,,535.6445
,,,,,,535.680375
,,,,,,535.69485
,,,,,,535.7405
,,,,,,535.75845
,,,,,,535.76275
,,,,,,535.76825
,,,,,,535.81475
,,,,,,535.8555
,,,,,,535.8872
,,,,,,535.904125
,,,,,,535.9473
,,,,,,535.993175
,,,,,,536.015225
,,,,,,536.021975
,,,,,,536.068775
,,,,,,536.077525
,,,,,,536.087875
,,,,,,536.0978
,,,,,,536.120925
,,,,,,536.134875
,,,,,,536.148275
,,,,,,536.1913
,,,,,,536.22005
,,,,,,536.244575
,,,,,,536.28985
,,,,,,536.315625
,,,,,,536.3339
,,,,,,536.411925
,,,,,,536.50715
,,,,,,536.55415
,,,,,,536.6031
,,,,,,536.7179
,,,,,,536.75065
,,,,,,536.819525
,,,,,,536.842475
,,,,,,536.894775
,,,,,,536.946525
,,,,,,536.9627
,,,,,,536.99815
,,,,,,537.006925
,,,,,,537.013525
,,,,,,537.064675
,,,,,,537.08055
,,,,,,537.091075
,,,,,,537.106
,,,,,,537.115275
,,,,,,537.139975
,,,,,,537.150025
,,,,,,537.23795
,,,,,,537.2557
,,,,,,537.3198
,,,,,,537.365175
,,,,,,537.42855
,,,,,,537.4908
,,,,,,537.515575
,,,,,,537.60215
,,,,,,537.6473
,,,,,,537.67165
,,,,,,537.69825
,,,,,,537.744025
,,,,,,537.779425
,,,,,,537.8199
,,,,,,538.016725
,,,,,,538.10135
,,,,,,538.1081
,,,,,,538.20345
,,,,,,538.262425
,,,,,,538.27155
,,,,,,538.285625
,,,,,,538.3989
,,,,,,538.45625
,,,,,,538.468625
,,,,,,538.523375
,,,,,,538.55025
,,,,,,538.56775
,,,,,,538.583
,,,,,,538.59685
,,,,,,538.632325
,,,,,,538.673725
,,,,,,538.693975
,,,,,,538.720075
,,,,,,538.7597
,,,,,,538.779575
,,,,,,539.015375
,,,,,,539.078275
,,,,,,539.127875
,,,,,,539.145725
,,,,,,539.1503
,,,,,,539.235325
,,,,,,539.2538
,,,,,,539.4457
,,,,,,539.5251
,,,,,,539.729875
,,,,,,539.828225
,,,,,,539.8613
,,,,,,540.0703
,,,,,,540.099625
,,,,,,540.14645
,,,,,,540.169925
,,,,,,540.1886
,,,,,,540.242975
,,,,,,540.318975
,,,,,,540.52425
,,,,,,540.5346
,,,,,,540.569175
,,,,,,540.612775
,,,,,,540.7088
,,,,,,541.048525
,,,,,,541.132675
,,,,,,541.804025
,,,,,,541.829475
,,,,,,541.870325
,,,,,,541.96225
,,,,,,542.32415
,,,,,,542.3345
,,,,,,542.358
,,,,,,542.4713
,,,,,,542.491225
,,,,,,542.551925
,,,,,,542.563175
,,,,,,542.598025
,,,,,,542.61505
,,,,,,542.721625
,,,,,,542.732825
,,,,,,542.7583
,,,,,,542.765975
,,,,,,542.798625
,,,,,,542.830175
,,,,,,542.840225
,,,,,,542.8534
,,,,,,542.8611
,,,,,,542.967975
,,,,,,542.99355
,,,,,,543.0442
,,,,,,543.0953
,,,,,,543.197775
,,,,,,543.245325
,,,,,,543.372925
,,,,,,543.410975
,,,,,,543.4169
,,,,,,543.4282
,,,,,,543.82645
,,,,,,543.882775
,,,,,,544.42475
,,,,,,544.50185
,,,,,,544.525
,,,,,,544.544275
,,,,,,544.59105
,,,,,,544.61795
,,,,,,544.6387
,,,,,,544.690775
,,,,,,544.785825
,,,,,,544.819525
,,,,,,544.85005
,,,,,,544.872575
,,,,,,544.890725
,,,,,,544.925875
,,,,,,544.935825
,,,,,,544.9542
,,,,,,545.140325
,,,,,,545.16505
,,,,,,545.22735
,,,,,,545.39555
,,,,,,545.457125
,,,,,,545.6508
,,,,,,545.7288
,,,,,,545.7565
,,,,,,545.77675
,,,,,,545.915525
,,,,,,545.92245
,,,,,,545.930475
,,,,,,545.964775
,,,,,,546.0797
,,,,,,546.108375
,,,,,,546.136175
,,,,,,546.168525
,,,,,,546.248875
,,,,,,546.2901
,,,,,,546.357625
,,,,,,546.507825
,,,,,,546.536725
,,,,,,546.63945
,,,,,,546.6462
,,,,,,546.6766
,,,,,,546.789675
,,,,,,546.8627
,,,,,,546.918475
,,,,,,546.949025
,,,,,,546.979675
,,,,,,547.12255
,,,,,,547.19325
,,,,,,547.21705
,,,,,,547.261475
,,,,,,547.282325
,,,,,,547.326875
,,,,,,547.346775
,,,,,,548.3144
,,,,,,548.352175
,,,,,,548.528825
,,,,,,548.946675
,,,,,,548.98545
,,,,,,549.0825
,,,,,,549.335525
,,,,,,549.376425
,,,,,,549.56655
,,,,,,549.68345
,,,,,,549.7221
,,,,,,549.762825
,,,,,,549.778025
,,,,,,549.920725
,,,,,,550.00455
,,,,,,550.15315
,,,,,,550.26955
,,,,,,550.31965
,,,,,,550.3569
,,,,,,550.479675
,,,,,,550.510475
,,,,,,550.56765
,,,,,,550.57705
,,,,,,550.601375
,,,,,,550.62815
,,,,,,550.659
,,,,,,550.6739
,,,,,,550.703375
,,,,,,550.73475
,,,,,,550.757825
,,,,,,550.791225
,,,,,,550.8238
,,,,,,550.83745
,,,,,,550.859375
,,,,,,550.868275
,,,,,,550.881175
,,,,,,550.965475
,,,,,,550.990075
,,,,,,551.01425
,,,,,,551.255975
,,,,,,551.2695
,,,,,,551.293725
,,,,,,551.33505
,,,,,,551.637825
,,,,,,551.68565
,,,,,,551.736525
,,,,,,551.77385
,,,,,,551.7843
,,,,,,551.8596
,,,,,,551.886275
,,,,,,551.9334
,,,,,,551.971225
,,,,,,552.194425
,,,,,,552.196325
,,,,,,552.19905
,,,,,,552.28435
,,,,,,552.32375
,,,,,,552.371125
,,,,,,552.4272
,,,,,,552.434025
,,,,,,552.45435
,,,,,,552.5411
,,,,,,552.635125
,,,,,,552.668325
,,,,,,552.680225
,,,,,,552.723525
,,,,,,552.7742
,,,,,,552.7866
,,,,,,552.797075
,,,,,,552.833575
,,,,,,552.879325
,,,,,,552.903325
,,,,,,552.9622
,,,,,,552.963275
,,,,,,553.023
,,,,,,553.0305
,,,,,,553.04125
,,,,,,553.0535
,,,,,,553.067375
,,,,,,553.0772
,,,,,,553.09665
,,,,,,553.1062
,,,,,,553.112975
,,,,,,553.123175
,,,,,,553.1851
,,,,,,553.2061
,,,,,,553.26625
,,,,,,553.29775
,,,,,,553.34005
,,,,,,553.40875
,,,,,,553.4219
,,,,,,553.442025
,,,,,,553.496575
,,,,,,553.5239
,,,,,,553.547475
,,,,,,553.565875
,,,,,,553.62215
,,,,,,553.632425
,,,,,,553.639075
,,,,,,553.662025
,,,,,,553.67835
,,,,,,553.685975
,,,,,,553.689775
,,,,,,553.699925
,,,,,,553.717875
,,,,,,553.73635
,,,,,,553.781225
,,,,,,553.78495
,,,,,,553.81015
,,,,,,553.81855
,,,,,,553.844375
,,,,,,553.856175
,,,,,,553.871425
,,,,,,553.9043
,,,,,,553.91925
,,,,,,553.946325
,,,,,,553.962575
,,,,,,553.985225
,,,,,,553.991325
,,,,,,553.999825
,,,,,,554.012775
,,,,,,554.10035
,,,,,,554.118325
,,,,,,554.1404
,,,,,,554.147975
,,,,,,554.198625
,,,,,,554.2078
,,,,,,554.23655
,,,,,,554.244325
,,,,,,554.27165
,,,,,,554.2845
,,,,,,554.330375
,,,,,,554.3407
,,,,,,554.36825
,,,,,,554.37665
,,,,,,554.390325
,,,,,,554.436
,,,,,,554.499325
,,,,,,554.618275
,,,,,,554.63715
,,,,,,554.653225
,,,,,,554.663
,,,,,,554.6846
,,,,,,554.723575
,,,,,,554.8267
,,,,,,554.976575
,,,,,,554.983175
,,,,,,554.985575
,,,,,,554.99435
,,,,,,555.0092
,,,,,,555.0206
,,,,,,555.074875
,,,,,,555.1229
,,,,,,555.161125
,,,,,,555.25065
,,,,,,555.30625
,,,,,,555.337775
,,,,,,555.36935
,,,,,,555.399775
,,,,,,555.437625
,,,,,,555.449775
,,,,,,555.535825
,,,,,,555.598525
,,,,,,555.63945
,,,,,,555.7571
,,,,,,555.836825
,,,,,,555.842275
,,,,,,555.997975
,,,,,,556.021675
,,,,,,556.3229
,,,,,,556.333675
,,,,,,556.366925
,,,,,,556.379375
,,,,,,556.429225
,,,,,,556.4434
,,,,,,556.540325
,,,,,,556.603525
,,,,,,556.62925
,,,,,,556.802825
,,,,,,556.890825
,,,,,,557.02155
,,,,,,557.08155
,,,,,,557.2689
,,,,,,557.404525
,,,,,,557.5166
,,,,,,557.6096
,,,,,,557.6941
,,,,,,557.709475
,,,,,,557.738225
