SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC02a,SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC05b,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC06c,SPK_SPKC08a,SPK_SPKC08b,SPK_SPKC09c,SPK_SPKC11b,SPK_SPKC11c,SPK_SPKC02c
,,,,112.7813,,95.68485,101.892,134.890175,,206.326925,228.1751,164.5903,,146.36695
,,,,112.87145,,95.70275,101.899325,134.948975,,206.3722,228.2132,164.62305,,146.41585
,,,,112.8808,,95.7173,101.910575,134.96415,,206.419825,228.27345,164.6526,,146.4437
,,,,112.948425,,95.729025,101.93005,135.1167,,206.442,228.31045,164.71515,,146.46105
,,,,112.975675,,95.775025,101.948675,135.186525,,206.487475,228.4122,164.757625,,146.49
,,,,112.99055,,95.786975,101.962075,135.2252,,206.521825,228.45285,164.773275,,146.50625
,,,,113.004675,,95.798225,101.97695,135.2381,,206.58535,228.534325,164.79515,,146.539
,,,,113.021525,,95.81245,101.99545,135.31065,,206.610325,228.571475,164.8285,,146.5775
,,,,113.04045,,95.829675,102.012,135.34105,,206.648825,228.613075,164.8734,,146.598325
,,,,113.0578,,95.8517,102.017675,135.347275,,206.674825,228.65435,164.911175,,146.6339
,,,,113.066225,,95.865775,102.03875,135.42495,,206.764325,228.70405,164.9411,,146.69645
,,,,113.107325,,95.8871,102.0598,135.5233,,206.88005,228.737725,164.946975,,146.7326
,,,,113.13445,,95.898825,102.08665,135.5685,,206.9262,228.762425,164.9673,,146.78645
,,,,113.174175,,95.937375,102.09755,135.587825,,206.951175,228.7904,164.9929,,146.847825
,,,,113.2094,,96.02845,102.12035,135.60905,,206.9809,228.84275,165.048675,,146.882675
,,,,113.214525,,96.0504,102.146125,135.6363,,207.034625,228.8811,165.052225,,146.9182
,,,,113.2256,,96.08095,102.150975,135.6461,,207.128275,228.901575,165.09765,,146.998
,,,,113.23345,,96.114525,102.17775,135.6674,,207.15745,228.992525,165.11435,,147.011025
,,,,113.24965,,96.1434,102.2172,135.6852,,207.198225,229.034625,165.14265,,147.06835
,,,,113.293075,,96.16545,102.24375,135.703,,207.26785,229.146275,165.14585,,147.1075
,,,,113.309775,,96.19445,102.2644,135.720075,,207.35065,229.195125,165.23245,,147.1598
,,,,113.3735,,96.2329,102.2985,135.730625,,207.394925,229.2527,165.266875,,147.217675
,,,,113.38635,,96.2606,102.319775,135.781725,,207.47735,229.31085,165.27975,,147.255975
,,,,113.417475,,96.273775,102.345,135.91845,,207.517525,229.35915,165.3305,,147.283975
,,,,113.429725,,96.29185,102.3541,135.921975,,207.55915,229.39185,165.396325,,147.366225
,,,,113.506825,,96.307,102.367975,135.9472,,207.58675,229.4501,165.4302,,147.390575
,,,,113.530575,,96.331475,102.3771,135.966825,,207.614975,229.522175,165.473175,,147.4115
,,,,113.557125,,96.3529,102.390075,136.0156,,207.765325,229.563975,165.493675,,147.499025
,,,,113.6157,,96.3679,102.418825,136.029275,,207.89155,229.610825,165.512425,,147.5313
,,,,113.66725,,96.386675,102.44075,136.032575,,208.02455,229.6633,165.5149,,147.618125
,,,,113.7593,,96.395175,102.4655,136.1176,,208.0604,229.707725,165.571275,,147.647575
,,,,113.808925,,96.41345,102.48365,136.212475,,208.1094,229.749325,165.6018,,147.65205
,,,,113.844575,,96.4283,102.5299,136.2275,,208.1508,229.8328,165.610325,,147.737675
,,,,113.8596,,96.44815,102.550225,136.2541,,208.175775,229.886175,165.630475,,147.7439
,,,,113.930925,,96.4831,102.573725,136.3054,,208.3592,229.92875,165.64575,,147.7553
,,,,114.079425,,96.514175,102.610325,136.322275,,208.4206,229.969625,165.773575,,147.78155
,,,,114.101725,,96.52335,102.667625,136.35595,,208.47345,230.00155,165.8037,,147.811625
,,,,114.123975,,96.5445,102.692075,136.39205,,208.527825,230.09425,165.832575,,147.83945
,,,,114.1462,,96.559975,102.723775,136.4146,,208.666375,230.2122,165.86275,,147.84575
,,,,114.21305,,96.57585,102.749375,136.45365,,208.694525,230.252525,165.873825,,147.882025
,,,,114.27815,,96.589575,102.76955,136.467625,,208.75115,230.292375,165.89875,,147.949425
,,,,114.3065,,96.60095,102.8004,136.489925,,208.801125,230.31295,165.917375,,148.036375
,,,,114.348025,,96.61155,102.817225,136.50295,,208.963825,230.335975,165.9392,,148.130725
,,,,114.38065,,96.635775,102.839475,136.587075,,208.987625,230.37595,166.0058,,148.14735
,,,,114.405825,,96.669325,102.86145,136.601675,,209.044575,230.43325,166.010425,,148.1624
,,,,114.477,,96.682125,102.869225,136.6227,,209.099775,230.496575,166.051775,,148.190975
,,,,114.56055,,96.6908,102.888875,136.637025,,209.185275,230.528825,166.07495,,148.30485
,,,,114.604025,,96.73135,102.920475,136.664675,,209.27765,230.563025,166.141125,,148.388625
,,,,114.7001,,96.752275,102.9727,136.681125,,209.336775,230.6284,166.1615,,148.394225
,,,,114.703875,,96.758525,102.996875,136.7152,,209.395925,230.65265,166.21005,,148.425775
,,,,114.716525,,96.78705,103.0256,136.773,,209.48795,230.68155,166.212975,,148.431775
,,,,114.764525,,96.799325,103.04215,136.85605,,209.60735,230.712525,166.236575,,148.4497
,,,,114.817525,,96.8159,103.060975,136.90765,,209.679975,230.743,166.3092,,148.465725
,,,,114.86675,,96.83195,103.09555,136.919375,,209.7005,230.77895,166.35025,,148.49715
,,,,114.93345,,96.863775,103.109325,136.93565,,209.757975,230.816875,166.36905,,148.532925
,,,,114.954825,,96.869775,103.133625,136.939975,,209.810325,230.84215,166.388475,,148.559825
,,,,114.968875,,96.9047,103.161125,136.970925,,209.8365,230.874225,166.4112,,148.588475
,,,,114.987925,,96.930375,103.17005,136.975775,,209.862975,230.883775,166.436375,,148.59715
,,,,115.015625,,96.945575,103.1806,137.080775,,209.8998,231.01725,166.463525,,148.719375
,,,,115.0774,,96.956675,103.222925,137.08195,,209.929475,231.088525,166.508925,,148.792675
,,,,115.136125,,96.9723,103.23355,137.092,,209.984225,231.14125,166.53435,,148.82385
,,,,115.155425,,96.986125,103.244875,137.11355,,210.065425,231.183925,166.558325,,148.831025
,,,,115.20095,,97.00275,103.25695,137.141825,,210.10645,231.2187,166.60635,,148.88525
,,,,115.221125,,97.007,103.267775,137.1703,,210.139175,231.25725,166.650075,,148.90105
,,,,115.274475,,97.0186,103.274125,137.180925,,210.17745,231.2911,166.673275,,148.9374
,,,,115.284875,,97.04845,103.30695,137.20565,,210.268,231.351525,166.721325,,148.9573
,,,,115.294825,,97.06255,103.3209,137.21355,,210.3244,231.406625,166.7436,,148.99005
,,,,115.315075,,97.084275,103.33595,137.221975,,210.35565,231.47565,166.78305,,149.0082
,,,,115.342575,,97.095225,103.352625,137.24715,,210.383575,231.511025,166.7961,,149.0536
,,,,115.355325,,97.11675,103.3702,137.2647,,210.424175,231.565525,166.809575,,149.07375
,,,,115.38675,,97.125925,103.37795,137.27505,,210.460575,231.602575,166.841325,,149.123075
,,,,115.42255,,97.13465,103.39765,137.279,,210.492675,231.639125,166.87315,,149.14035
,,,,115.4584,,97.143225,103.399525,137.2848,,210.517625,231.706,166.883625,,149.1511
,,,,115.471625,,97.1612,103.41225,137.290375,,210.6087,231.7301,166.928975,,149.173575
,,,,115.497825,,97.1739,103.42415,137.2974,,210.636725,231.7774,166.9414,,149.321575
,,,,115.521025,,97.185825,103.4365,137.3036,,210.720525,231.82465,166.981275,,149.363325
,,,,115.592725,,97.191325,103.4497,137.309725,,210.75365,231.936625,167.015875,,149.389725
,,,,115.602275,,97.21725,103.456475,137.3358,,210.782675,231.963925,167.03575,,149.392325
,,,,115.60875,,97.234125,103.471325,137.480175,,210.838925,232.023025,167.068325,,149.44915
,,,,115.616775,,97.24515,103.480625,137.510575,,210.93625,232.06195,167.094325,,149.480325
,,,,115.635025,,97.261175,103.494975,137.524475,,210.983925,232.107475,167.17075,,149.5099
,,,,115.641,,97.2692,103.5067,137.582175,,211.06445,232.152975,167.193325,,149.5195
,,,,115.653875,,97.2978,103.533475,137.632625,,211.104925,232.2246,167.20245,,149.544425
,,,,115.701125,,97.32005,103.546175,137.674775,,211.143325,232.264225,167.2224,,149.5513
,,,,115.709475,,97.338375,103.563475,137.712175,,211.16495,232.2957,167.252925,,149.582325
,,,,115.719625,,97.36105,103.58445,137.743925,,211.288575,232.33605,167.286925,,149.6173
,,,,115.786425,,97.363675,103.60835,137.75065,,211.33305,232.405325,167.291775,,149.70905
,,,,115.80675,,97.36855,103.64545,137.816775,,211.444125,232.4289,167.3292,,149.75375
,,,,115.87255,,97.376725,103.7079,137.8701,,211.468675,232.478425,167.34905,,149.806025
,,,,115.894075,,97.38565,103.717475,137.92025,,211.502325,232.5525,167.359125,,149.813925
,,,,115.910325,,97.394675,103.726025,137.977,,211.51825,232.606975,167.39905,,149.82285
,,,,115.93185,,97.405175,103.743925,137.982875,,211.54025,232.659875,167.47835,,149.8325
,,,,115.96425,,97.4152,103.76905,138.0491,,211.563125,232.722775,167.512225,,149.854675
,,,,116.064325,,97.4308,103.796275,138.095725,,211.6159,232.76485,167.570025,,149.892325
,,,,116.0941,,97.447,103.823025,138.13625,,211.64265,232.813475,167.593575,,149.929375
,,,,116.1115,,97.460275,103.8417,138.22035,,211.684175,232.8548,167.6162,,149.9803
,,,,116.158,,97.4828,103.8777,138.2292,,211.719325,232.8867,167.65405,,149.99445
,,,,116.24035,,97.499675,103.8854,138.239675,,211.7485,232.90485,167.67335,,150.038125
,,,,116.2565,,97.517975,103.9069,138.26055,,211.789175,232.927125,167.69395,,150.0703
,,,,116.369925,,97.5422,103.9277,138.35095,,211.8231,232.987075,167.722675,,150.160125
,,,,116.408525,,97.551675,103.955625,138.38255,,211.8769,233.024525,167.7337,,150.178425
,,,,116.4304,,97.5575,104.006025,138.420825,,211.94785,233.181725,167.748675,,150.207125
,,,,116.47345,,97.566625,104.061975,138.440425,,211.98865,233.22855,167.7781,,150.270475
,,,,116.492525,,97.5737,104.103975,138.466175,,212.02455,233.27735,167.80595,,150.296825
,,,,116.504,,97.5942,104.1269,138.47025,,212.0539,233.3208,167.865125,,150.31225
,,,,116.522175,,97.622925,104.16405,138.478625,,212.115375,233.3634,167.883475,,150.390525
,,,,116.564575,,97.6565,104.184725,138.486825,,212.15235,233.405575,167.900075,,150.43755
,,,,116.584725,,97.66555,104.215625,138.494325,,212.20545,233.44775,167.928075,,150.666825
,,,,116.597525,,97.686775,104.236175,138.511125,,212.25315,233.493575,167.95765,,150.709775
,,,,116.646375,,97.698075,104.25605,138.5396,,212.2887,233.532425,167.9851,,150.716275
,,,,116.6654,,97.7225,104.3025,138.555325,,212.34925,233.606125,167.990825,,150.786575
,,,,116.790925,,97.73825,104.333575,138.62515,,212.404175,233.651575,168.016225,,150.799675
,,,,116.83425,,97.752225,104.347975,138.6515,,212.44135,233.6864,168.030125,,150.861125
,,,,116.8857,,97.7699,104.36355,138.674775,,212.490025,233.73955,168.055675,,150.886475
,,,,116.9098,,97.78215,104.38075,138.692375,,212.508925,233.7787,168.069625,,150.923825
,,,,116.944575,,97.827525,104.3951,138.70685,,212.53335,233.84485,168.146225,,150.95045
,,,,116.971275,,97.8419,104.4032,138.71925,,212.5853,233.86785,168.2088,,150.999525
,,,,116.98125,,97.853425,104.4138,138.733525,,212.698125,233.87825,168.242375,,151.05325
,,,,117.01485,,97.870725,104.44805,138.7447,,212.808525,233.9266,168.2659,,151.059125
,,,,117.080075,,97.921375,104.48075,138.763325,,212.885525,233.961275,168.292375,,151.11325
,,,,117.081275,,97.931575,104.54345,138.77775,,212.929975,233.982425,168.4322,,151.1333
,,,,117.094975,,97.93975,104.568725,138.795525,,213.0223,234.04045,168.44475,,151.18835
,,,,117.1134,,97.95195,104.5968,138.83295,,213.059075,234.085425,168.46675,,151.2536
,,,,117.126775,,97.991125,104.62205,138.85545,,213.1118,234.1224,168.49755,,151.32265
,,,,117.1941,,98.035375,104.6874,138.893625,,213.1437,234.153625,168.529475,,151.329625
,,,,117.23315,,98.04725,104.710775,138.900925,,213.160425,234.2748,168.552875,,151.3731
,,,,117.3214,,98.057325,104.739575,138.91655,,213.187,234.295125,168.5897,,151.411325
,,,,117.402225,,98.0783,104.76465,138.94575,,213.215625,234.324475,168.615875,,151.4232
,,,,117.424625,,98.08755,104.769575,139.0009,,213.33605,234.3605,168.641125,,151.47455
,,,,117.44005,,98.10025,104.788075,139.116325,,213.392925,234.44915,168.6787,,151.5306
,,,,117.45755,,98.110425,104.807925,139.145925,,213.4505,234.5056,168.718175,,151.539525
,,,,117.46645,,98.12325,104.836175,139.20125,,213.51265,234.534525,168.736375,,151.5643
,,,,117.50645,,98.1321,104.863275,139.2584,,213.549075,234.567475,168.79255,,151.615125
,,,,117.532675,,98.140475,104.893125,139.283375,,213.58005,234.6151,168.905475,,151.626075
,,,,117.5383,,98.146475,104.941725,139.319475,,213.62115,234.7222,168.926325,,151.6664
,,,,117.548225,,98.1791,104.978075,139.408025,,213.65405,234.79665,168.9368,,151.725975
,,,,117.562575,,98.18585,104.98355,139.419575,,213.688125,234.83545,168.967225,,151.741425
,,,,117.61005,,98.2155,105.01475,139.449725,,213.740225,234.9168,169.000675,,151.7851
,,,,117.62115,,98.22615,105.0388,139.467875,,213.7817,234.975975,169.03525,,151.834375
,,,,117.631925,,98.257125,105.05125,139.486725,,213.930825,235.02405,169.0667,,151.903975
,,,,117.6615,,98.2685,105.06135,139.5195,,214.068625,235.07165,169.125775,,151.97625
,,,,117.675275,,98.286525,105.095825,139.542075,,214.204925,235.096925,169.18675,,152.022925
,,,,117.696325,,98.3179,105.132425,139.564825,,214.283725,235.11595,169.2481,,152.06825
,,,,117.7066,,98.32645,105.2074,139.5915,,214.338075,235.15945,169.2749,,152.098725
,,,,117.714975,,98.336675,105.245775,139.59715,,214.455925,235.19975,169.31065,,152.141325
,,,,117.77635,,98.3589,105.29345,139.7083,,214.52915,235.230525,169.332675,,152.180375
,,,,117.840225,,98.369125,105.33985,139.7853,,214.62385,235.302975,169.356975,,152.194975
,,,,117.866725,,98.375025,105.387825,139.801675,,214.681275,235.360025,169.376525,,152.242975
,,,,117.878825,,98.3816,105.436925,140.0077,,214.74375,235.397575,169.41185,,152.3102
,,,,117.902425,,98.39565,105.454,140.03315,,214.803125,235.437025,169.4556,,152.352725
,,,,117.954175,,98.40325,105.486975,140.070325,,214.841325,235.479025,169.48235,,152.382225
,,,,117.9737,,98.412275,105.53825,140.1213,,214.87725,235.514625,169.5586,,152.416625
,,,,117.9899,,98.417625,105.570675,140.138725,,214.909625,235.593675,169.5751,,152.48985
,,,,118.005575,,98.434875,105.592675,140.166175,,214.954375,235.701325,169.585025,,152.49355
,,,,118.011925,,98.4449,105.6161,140.175575,,214.983925,235.73725,169.59855,,152.515925
,,,,118.028925,,98.466075,105.638875,140.183875,,215.0182,235.8519,169.613025,,152.6374
,,,,118.03895,,98.50665,105.65545,140.279475,,215.0521,235.95535,169.656075,,152.65115
,,,,118.068675,,98.533625,105.777775,140.331775,,215.0713,236.034425,169.6581,,152.677875
,,,,118.1062,,98.553925,105.80605,140.3723,,215.107125,236.062975,169.68085,,152.753975
,,,,118.117325,,98.573775,105.819975,140.397575,,215.12915,236.110825,169.71445,,152.831025
,,,,118.1476,,98.58975,105.93445,140.53145,,215.167125,236.154225,169.743475,,152.955125
,,,,118.169025,,98.600075,105.96865,140.5446,,215.211325,236.196075,169.79445,,153.066175
,,,,118.199775,,98.613025,105.971,140.60585,,215.250175,236.2283,169.841075,,153.075875
,,,,118.214675,,98.622225,106.00755,140.626175,,215.29395,236.31525,169.866325,,153.106175
,,,,118.22195,,98.6433,106.019325,140.7777,,215.320825,236.360525,169.930425,,153.13635
,,,,118.228325,,98.6657,106.049825,140.785425,,215.38295,236.41015,169.955475,,153.1597
,,,,118.260275,,98.6754,106.0687,140.8149,,215.417475,236.4629,169.9707,,153.1983
,,,,118.26655,,98.68655,106.082275,140.890325,,215.447475,236.5038,170.00815,,153.206
,,,,118.286425,,98.692625,106.11295,140.92275,,215.490325,236.54525,170.034525,,153.2254
,,,,118.31625,,98.706325,106.122825,140.953075,,215.544325,236.5764,170.097675,,153.238925
,,,,118.35015,,98.7219,106.13295,140.95645,,215.60495,236.64225,170.12235,,153.267575
,,,,118.362425,,98.73025,106.153825,140.97295,,215.69005,236.69915,170.1833,,153.279375
,,,,118.404975,,98.7455,106.20195,141.02675,,215.70845,236.763375,170.2188,,153.335725
,,,,118.4212,,98.75355,106.300925,141.05605,,215.7426,236.828675,170.23805,,153.36345
,,,,118.454275,,98.77675,106.35615,141.11865,,215.832875,236.862075,170.270175,,153.393025
,,,,118.463675,,98.79485,106.3579,141.152075,,215.859825,236.8981,170.31425,,153.5012
,,,,118.46665,,98.809225,106.38475,141.286975,,215.90545,236.913725,170.346125,,153.6959
,,,,118.477475,,98.836825,106.4327,141.31285,,215.98445,236.971675,170.400675,,153.719975
,,,,118.500825,,98.843275,106.4508,141.344775,,216.01205,237.005175,170.425575,,153.7623
,,,,118.5251,,98.85255,106.484675,141.3838,,216.0386,237.041125,170.481125,,153.77185
,,,,118.54155,,98.862025,106.499175,141.43635,,216.18755,237.076525,170.5214,,153.805775
,,,,118.5932,,98.868375,106.52465,141.495,,216.353825,237.0885,170.563025,,153.852025
,,,,118.6462,,98.874675,106.525925,141.505375,,216.376675,237.1613,170.628775,,153.90115
,,,,118.68585,,98.888825,106.544875,141.5339,,216.408275,237.18485,170.688625,,153.927975
,,,,118.713675,,98.90505,106.557925,141.6404,,216.445125,237.21925,170.720725,,153.979375
,,,,118.7317,,98.921875,106.567425,141.72965,,216.51235,237.247725,170.749025,,154.09995
,,,,118.7599,,98.92345,106.569575,141.754,,216.544025,237.298875,170.782775,,154.14735
,,,,118.788125,,98.9332,106.5963,141.772,,216.6,237.333975,170.82555,,154.17395
,,,,118.80575,,98.95555,106.63355,141.821525,,216.630425,237.37,170.88685,,154.231825
,,,,118.821825,,98.962675,106.654275,141.8433,,216.703475,237.405625,170.923925,,154.2661
,,,,118.8393,,98.968175,106.676725,141.88195,,216.747875,237.459625,170.9394,,154.32625
,,,,118.951675,,98.976775,106.693325,142.0352,,216.7743,237.52545,170.95825,,154.702125
,,,,118.9618,,98.989425,106.7176,142.0772,,216.810975,237.625275,171.00145,,154.71825
,,,,118.9719,,98.995675,106.757275,142.094275,,216.854525,237.68145,171.033375,,154.796625
,,,,118.9983,,99.006,106.785025,142.095425,,216.911175,237.69915,171.0639,,154.8002
,,,,119.025775,,99.01535,106.820975,142.15595,,217.0384,237.7461,171.09495,,154.851425
,,,,119.114975,,99.02495,106.850225,142.22215,,217.0881,237.816375,171.142825,,154.863775
,,,,119.132275,,99.050375,106.874825,142.235575,,217.1097,237.84275,171.16065,,154.986475
,,,,119.1805,,99.06075,106.903675,142.3524,,217.13275,237.87465,171.169525,,155.024325
,,,,119.27615,,99.08685,106.92865,142.405025,,217.1878,237.925775,171.2289,,155.37375
,,,,119.305325,,99.101175,106.9568,142.4531,,217.228325,237.969025,171.360275,,155.442275
,,,,119.31755,,99.118875,107.0083,142.649425,,217.2798,238.01,171.3631,,155.512475
,,,,119.348575,,99.12475,107.04425,142.7044,,217.339025,238.0422,171.374625,,155.593875
,,,,119.377425,,99.1274,107.0774,142.729675,,217.445025,238.07625,171.399525,,155.6368
,,,,119.410775,,99.13125,107.1035,142.763,,217.4739,238.120775,171.462775,,155.639225
,,,,119.446375,,99.1373,107.146175,142.816625,,217.5114,238.2246,171.481275,,155.7002
,,,,119.46175,,99.1408,107.196025,142.829525,,217.5286,238.24925,171.50055,,155.75695
,,,,119.50155,,99.16095,107.225675,142.857675,,217.56015,238.35155,171.51495,,155.7603
,,,,119.58675,,99.176125,107.248375,142.88105,,217.5865,238.39,171.531175,,155.832375
,,,,119.597975,,99.187275,107.277575,142.91155,,217.620725,238.445825,171.611825,,155.8413
,,,,119.629975,,99.19775,107.35375,142.92365,,217.6549,238.492475,171.634225,,155.92785
,,,,119.655325,,99.213825,107.369025,142.94455,,217.695975,238.525925,171.658325,,156.0536
,,,,119.6672,,99.22105,107.394625,142.98665,,217.848875,238.609825,171.68605,,156.06895
,,,,119.679675,,99.2335,107.4273,142.99345,,217.873775,238.69805,171.7111,,156.089825
