SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC09a,SPK_SPKC09b,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
357.084775,,263.0985,241.424425,365.147425,286.85305,232.7013,289.979375
357.234025,,263.12885,241.439525,365.27735,286.871475,232.70895,290.000825
357.297425,,263.16015,241.4591,365.329025,286.879125,232.72615,290.031725
357.384675,,263.210675,241.469425,365.354025,286.89495,232.7878,290.0669
357.409125,,263.24325,241.487925,365.555375,286.91295,232.827925,290.15345
357.46955,,263.283525,241.503075,365.586525,286.922275,232.8594,290.262375
357.5368,,263.303125,241.5131,365.6733,286.97685,232.87925,290.26925
357.541375,,263.319525,241.538675,365.68135,286.989325,232.890725,290.280175
357.575625,,263.328375,241.56105,365.73575,286.997225,232.90845,290.299225
357.81525,,263.33835,241.583575,365.8681,287.008675,232.943475,290.30955
357.872025,,263.363875,241.6003,366.252575,287.01415,232.9494,290.471575
357.960725,,263.413,241.6242,366.29175,287.030625,232.95395,290.479675
358.043975,,263.417175,241.64485,366.563,287.080775,232.977,290.487475
358.25675,,263.42355,241.685475,366.651375,287.22035,232.991925,290.540425
358.2985,,263.460025,241.7503,366.679075,287.25605,233.000775,290.54715
358.318975,,263.490425,241.80225,366.84855,287.3049,233.0224,290.6075
358.3608,,263.4954,241.84425,367.06345,287.315375,233.044725,290.618025
358.3643,,263.551425,241.917225,367.074725,287.35645,233.052225,290.65695
358.477525,,263.563625,241.9292,367.255725,287.373675,233.062625,290.715325
358.5569,,263.5952,241.930575,367.31065,287.3894,233.09745,290.73675
358.6328,,263.6382,241.942775,367.324175,287.410925,233.1595,290.821125
358.64565,,263.7256,241.95225,367.4719,287.472325,233.17705,291.011625
358.671025,,263.7822,241.969075,367.60685,287.492525,233.1982,291.0361
358.69535,,263.81985,241.980375,367.63245,287.5092,233.3059,291.04895
358.698975,,263.832925,241.99055,367.87855,287.539325,233.33875,291.12655
358.752225,,263.838075,242.024475,367.96905,287.548375,233.373875,291.134125
358.836975,,263.86055,242.033525,367.99275,287.56005,233.426075,291.141375
358.8963,,263.865375,242.042375,368.0055,287.57275,233.439475,291.15855
358.94715,,263.86665,242.055875,368.01265,287.580275,233.49545,291.187875
358.990475,,263.90205,242.072875,368.132775,287.58745,233.58075,291.24565
359.0989,,263.9213,242.088775,368.14965,287.650175,233.75165,291.29505
359.164525,,263.936125,242.103425,368.19505,287.6705,233.7879,291.308725
359.1711,,263.940225,242.114925,368.210025,287.721875,233.82795,291.3246
359.426625,,263.9454,242.117975,368.2476,287.7233,233.851275,291.3334
359.433425,,264.066725,242.1254,368.37275,287.74125,233.8612,291.602825
359.5255,,264.07955,242.13465,368.3855,287.780375,233.886075,291.6654
359.57015,,264.108825,242.1461,368.492925,287.80565,233.917825,291.68355
360.0816,,264.15925,242.2118,368.504275,287.823125,233.943525,291.690425
360.34395,,264.180825,242.2439,368.6218,287.826475,233.95495,291.714525
360.3676,,264.21975,242.283475,368.646075,287.831475,233.96925,291.7221
360.398825,,264.3231,242.323275,368.6775,287.904625,233.981625,291.73835
360.453175,,264.354375,242.385025,368.729075,287.9406,234.0254,291.77195
360.483475,,264.375525,242.40515,368.748525,288.0096,234.0409,291.787275
360.671175,,264.39135,242.428375,368.86025,288.03315,234.053475,291.83215
360.776475,,264.402175,242.4446,368.896675,288.05465,234.078975,291.8498
360.867525,,264.43075,242.470625,368.932525,288.075525,234.122525,291.8728
360.94715,,264.466625,242.485775,368.985325,288.1293,234.15735,291.921875
361.23235,,264.49565,242.498075,369.231825,288.149075,234.17005,292.067325
361.3177,,264.50605,242.506725,369.46845,288.16405,234.21285,292.194325
361.574675,,264.55855,242.530775,369.62065,288.173925,234.228275,292.20635
361.651775,,264.579075,242.545425,369.650225,288.1958,234.233825,292.2631
361.992525,,264.590675,242.55805,369.827725,288.2148,234.241325,292.27015
362.111825,,264.591925,242.572075,369.936675,288.224775,234.266875,292.278775
362.164675,,264.60695,242.592325,370.10295,288.2586,234.279575,292.320575
362.27295,,264.6337,242.6034,370.42635,288.274925,234.29055,292.3685
362.416175,,264.65555,242.634625,370.6997,288.30695,234.320925,292.4082
362.4828,,264.7275,242.65255,370.71565,288.339075,234.3375,292.4165
362.54085,,264.782375,242.67685,371.05495,288.342675,234.35135,292.472875
362.629075,,264.796425,242.68615,371.18225,288.34895,234.392225,292.613325
362.70245,,264.8426,242.698025,371.193525,288.36415,234.463625,292.68975
362.809025,,264.846775,242.732475,371.332475,288.3652,234.5218,292.712675
362.823975,,264.849025,242.753025,371.403975,288.40875,234.56395,292.750225
362.8366,,264.86505,242.773775,371.4129,288.42555,234.5734,292.760075
362.85365,,264.9037,242.791875,371.56335,288.437275,234.583725,292.81315
362.9562,,264.9428,242.795225,371.713125,288.446125,234.593175,292.821475
363.0385,,264.977525,242.82645,371.793225,288.4584,234.631225,292.8765
363.2511,,265.0088,242.89765,371.89145,288.5194,234.639875,292.9023
363.298025,,265.065475,242.92615,372.034725,288.560425,234.700125,292.95825
363.452725,,265.119225,242.961425,372.17545,288.584625,234.72035,293.098075
363.508425,,265.192875,242.984775,372.2607,288.632925,234.73095,293.13065
363.530475,,265.239425,243.029525,372.38885,288.6464,234.739125,293.26
363.698275,,265.25435,243.070275,372.427975,288.657275,234.803925,293.287125
363.708075,,265.280475,243.0859,372.509475,288.684075,234.86725,293.2954
363.757,,265.29365,243.0978,372.61935,288.720525,234.911725,293.330625
363.784,,265.325075,243.1186,372.6344,288.7856,234.9403,293.35205
363.88885,,265.33155,243.1363,372.6511,288.793825,234.967825,293.36375
363.92225,,265.355825,243.147875,372.66065,288.841825,235.005375,293.373625
363.94655,,265.414975,243.159475,372.7718,288.8579,235.04275,293.423625
363.960525,,265.431925,243.1791,372.83575,288.911,235.05315,293.442775
364.3483,,265.4386,243.181825,372.8395,288.931525,235.065275,293.45045
364.391275,,265.489875,243.189125,373.05665,288.97375,235.0722,293.46185
364.493525,,265.52035,243.2011,373.3243,288.99945,235.080125,293.4983
364.588325,,265.54005,243.2108,373.433225,289.007125,235.11405,293.5691
364.68795,,265.5672,243.24305,373.4947,289.017075,235.118575,293.584325
364.7756,,265.622825,243.258625,373.50915,289.037175,235.16385,293.59515
365.013875,,265.651975,243.270575,373.565925,289.1098,235.172975,293.6164
365.8177,,265.713075,243.298375,373.587475,289.129875,235.18225,293.666075
365.886275,,265.729375,243.309425,373.602075,289.240675,235.194825,293.68095
366.24385,,265.75215,243.319575,373.6817,289.253775,235.213175,293.7283
366.25095,,265.8453,243.35375,373.690825,289.273425,235.228375,293.867025
366.37795,,265.886575,243.36945,373.734175,289.286425,235.246675,293.8818
366.435225,,265.903875,243.40305,373.76955,289.3353,235.254875,293.8951
366.507525,,265.917675,243.424725,373.794975,289.346925,235.266725,293.92085
366.594825,,265.925375,243.457925,373.863875,289.40525,235.287775,293.9524
366.840475,,265.978525,243.4881,373.954525,289.440475,235.3539,293.9618
366.896625,,266.0089,243.520775,374.09495,289.523425,235.438275,293.980575
366.9455,,266.07935,243.544175,374.119875,289.608275,235.5166,294.027725
366.964375,,266.104325,243.572325,374.205775,289.64605,235.528575,294.063325
367.180975,,266.11895,243.587825,374.2364,289.662025,235.5388,294.073875
367.2001,,266.185475,243.601725,374.2648,289.674825,235.548875,294.09275
367.220375,,266.2168,243.613875,374.371475,289.68555,235.5696,294.175875
367.2271,,266.2763,243.62695,374.4113,289.702375,235.599875,294.2075
367.339025,,266.288625,243.634975,374.4908,289.794775,235.631825,294.2731
367.504525,,266.29715,243.674525,374.4996,289.821375,235.64125,294.2837
367.5108,,266.321225,243.693075,374.630125,289.862325,235.656775,294.335975
367.538725,,266.3278,243.703925,374.6911,289.86955,235.66345,294.4015
367.6387,,266.333325,243.717575,374.7929,289.906125,235.686075,294.478
367.973075,,266.397725,243.73085,374.848375,290.005975,235.69475,294.679675
368.014275,,266.404925,243.7618,375.0334,290.103375,235.718175,294.846175
368.08095,,266.416675,243.79405,375.2629,290.109,235.73555,294.878175
368.2585,,266.4274,243.818625,375.32095,290.1197,235.74555,295.01415
368.385125,,266.435225,243.836825,375.444175,290.128425,235.78305,295.0662
368.453375,,266.4402,243.85055,375.549975,290.14545,235.791375,295.0869
368.544075,,266.450025,243.86735,375.552675,290.17755,235.813625,295.1108
368.582475,,266.46975,243.884325,375.7524,290.191775,235.819875,295.1281
368.592575,,266.4722,243.89895,375.764,290.28775,235.858125,295.144025
368.62455,,266.48835,243.91345,375.826025,290.29655,235.876625,295.153225
368.676925,,266.5062,243.93185,375.936175,290.305375,235.89195,295.2115
368.786925,,266.52455,243.946175,376.0718,290.363775,235.90345,295.2259
368.88705,,266.553225,243.96035,376.184175,290.3809,235.927825,295.359625
368.9955,,266.557425,243.9797,376.390125,290.423725,235.937725,295.383725
369.055925,,266.576625,243.9924,376.7973,290.444025,235.950975,295.392775
369.333425,,266.5957,244.023175,376.7996,290.545575,235.960275,295.4027
369.354275,,266.625325,244.03755,376.832625,290.582525,235.97275,295.423475
369.4471,,266.6912,244.05105,376.88035,290.5918,235.98495,295.435975
369.5636,,266.82875,244.062025,377.121875,290.61755,235.9966,295.4473
369.56975,,266.865475,244.076275,377.3668,290.625975,236.023125,295.466025
369.61785,,266.881025,244.095175,377.480225,290.628125,236.0294,295.538
369.64515,,266.89535,244.116375,377.638225,290.63835,236.06175,295.639325
370.026325,,266.9171,244.130825,377.71475,290.665525,236.135575,295.653975
370.036325,,266.928375,244.144425,377.849525,290.68305,236.1425,295.67225
370.1478,,266.93825,244.172125,377.856075,290.708825,236.2494,295.696875
370.24175,,266.964075,244.192125,377.913825,290.70985,236.277925,295.7666
370.29045,,266.99945,244.210775,377.918,290.817525,236.319125,295.80705
370.324925,,267.0237,244.231925,377.96375,290.88895,236.36505,295.89055
370.360475,,267.05405,244.243625,377.97235,290.904125,236.376225,295.928325
370.41815,,267.07815,244.29175,378.073425,290.932825,236.38875,295.938075
370.421725,,267.10575,244.3187,378.28025,290.94825,236.3997,295.945975
370.529925,,267.11995,244.3292,378.4559,290.961525,236.453225,295.98065
370.55565,,267.223375,244.3358,378.514225,290.976375,236.461875,295.990175
370.591225,,267.315125,244.3492,378.599575,291.006475,236.468075,296.021925
370.658925,,267.331475,244.388375,378.673275,291.020275,236.472675,296.0307
370.6753,,267.378125,244.40615,378.76105,291.12285,236.47705,296.0412
371.091375,,267.392175,244.41345,378.78705,291.1727,236.50205,296.054525
371.2263,,267.458075,244.431725,379.050275,291.174575,236.50725,296.082825
371.279825,,267.482175,244.434275,379.1876,291.216025,236.5238,296.0996
371.35195,,267.490175,244.49135,379.220175,291.222,236.528675,296.12955
371.4289,,267.556325,244.512275,379.29875,291.238375,236.5372,296.1459
371.623825,,267.59935,244.5272,379.309575,291.257775,236.543775,296.154375
371.819575,,267.617575,244.541975,379.330125,291.2665,236.55805,296.1982
371.91275,,267.628725,244.56225,379.48805,291.281675,236.5666,296.224625
372.035425,,267.6374,244.585375,379.52085,291.288175,236.6096,296.259175
372.229225,,267.708575,244.6204,379.568575,291.3556,236.625025,296.26985
372.378025,,267.72735,244.720725,379.897075,291.380875,236.634725,296.290975
372.420525,,267.74455,244.7465,379.950125,291.420825,236.647575,296.319
372.4685,,267.761625,244.7664,380.029825,291.433125,236.664875,296.3695
372.527525,,267.778575,244.781625,380.049375,291.442375,236.6875,296.382225
372.60615,,267.86055,244.79245,380.10785,291.50035,236.718,296.397225
372.6254,,267.89065,244.793675,380.128,291.557275,236.730675,296.410725
372.7679,,267.973925,244.8,380.22125,291.654725,236.73975,296.755875
372.91715,,268.0013,244.80915,380.230825,291.8691,236.75265,296.797825
373.207325,,268.050225,244.817725,380.288625,291.886125,236.79225,296.824825
373.232575,,268.076225,244.847125,380.51715,291.943225,236.801725,296.833475
373.2413,,268.09615,244.857975,380.581225,291.963675,236.811025,296.84985
373.24595,,268.1385,244.87545,380.7676,292.0177,236.82335,296.88425
373.414675,,268.256725,244.88755,380.84295,292.03305,236.852775,296.89625
373.458675,,268.2759,244.9172,380.8485,292.056125,236.882225,296.906325
373.7787,,268.28725,244.93555,380.90595,292.075375,236.9089,296.924725
373.83595,,268.301625,244.976275,380.9531,292.09215,236.938625,296.96155
374.0228,,268.374575,245.0062,380.967375,292.130475,236.94445,296.9811
374.122825,,268.42875,245.085325,381.0158,292.162525,236.96845,296.992925
374.22565,,268.46405,245.109775,381.029075,292.1783,236.977025,297.018175
374.245725,,268.49335,245.123875,381.076175,292.19155,236.983875,297.028625
374.2487,,268.511025,245.12815,381.17195,292.265125,237.016,297.075675
374.310475,,268.575025,245.15405,381.247,292.2749,237.0651,297.113075
374.353175,,268.58315,245.163575,381.46855,292.308375,237.0808,297.17095
374.402625,,268.595425,245.1653,381.524375,292.3189,237.09585,297.312925
374.560975,,268.67185,245.1751,381.568025,292.340075,237.11795,297.317125
374.6496,,268.686575,245.189975,381.6058,292.349375,237.1453,297.3517
374.718775,,268.7324,245.213425,381.674575,292.389225,237.17665,297.3727
374.760625,,268.749375,245.226575,381.9691,292.4435,237.296725,297.391425
374.81285,,268.76215,245.27145,382.004425,292.461375,237.31575,297.39905
374.999825,,268.792475,245.299275,382.01055,292.4923,237.3235,297.40985
375.02095,,268.811725,245.3302,382.04055,292.543425,237.3333,297.439
375.030825,,268.817675,245.36,382.0709,292.62455,237.35275,297.450275
375.214,,268.88205,245.369675,382.2229,292.63315,237.3668,297.474425
375.38535,,268.9441,245.391325,382.3251,292.672025,237.373425,297.489025
375.4516,,269.011975,245.417925,382.40465,292.700525,237.401375,297.5038
375.483925,,269.05945,245.441025,382.4313,292.723775,237.416125,297.61755
375.582075,,269.088125,245.489025,382.702025,292.835775,237.432925,297.68195
375.64455,,269.150525,245.509825,382.95765,292.862975,237.45555,297.6933
375.67885,,269.18855,245.520475,382.9827,292.88005,237.464125,297.705125
375.712925,,269.226675,245.5351,383.317775,292.882575,237.466025,297.726425
375.801125,,269.233525,245.540675,383.33305,292.896075,237.477825,297.735525
375.8162,,269.2377,245.5498,383.443475,292.94355,237.490175,297.75245
375.931025,,269.277725,245.55945,383.5092,293.0024,237.50805,297.760825
375.96105,,269.28645,245.58615,383.5301,293.0581,237.51705,297.784875
375.994225,,269.46665,245.600425,383.651325,293.087375,237.5303,297.7939
376.209475,,269.47745,245.6117,383.7959,293.21685,237.5518,297.8094
376.259725,,269.527225,245.62595,383.832375,293.236325,237.56635,297.816475
376.3154,,269.61075,245.63335,383.89095,293.321975,237.582975,297.824375
376.328425,,269.645225,245.659425,383.89305,293.361775,237.6021,297.85825
376.360375,,269.647425,245.67085,383.925125,293.404325,237.61695,297.889425
376.6749,,269.671,245.68005,383.96825,293.41415,237.646125,297.899525
376.707325,,269.674875,245.695725,384.3877,293.4288,237.655375,297.966325
376.7926,,269.6883,245.722425,384.52175,293.4341,237.671325,297.984875
376.8096,,269.691075,245.75275,384.555425,293.509025,237.677525,297.994
376.95415,,269.694825,245.776425,384.625675,293.53345,237.68555,298.014375
377.0662,,269.720775,245.8203,384.657175,293.59925,237.691725,298.035625
377.132725,,269.846675,245.842875,384.8513,293.60285,237.7331,298.11945
377.1358,,269.8637,245.8738,384.863675,293.643575,237.765625,298.30515
377.343725,,269.881075,245.892125,385.05325,293.68125,237.77175,298.3155
377.5041,,269.92155,245.900575,385.10545,293.697625,237.772925,298.37675
377.5452,,269.941125,245.924,385.12465,293.8395,237.78605,298.385225
377.6519,,270.02795,245.935475,385.235625,293.888,237.7961,298.40125
377.66335,,270.106825,245.9474,385.303525,293.902575,237.817425,298.4337
377.696325,,270.1807,245.955025,385.59825,293.9531,237.8277,298.469075
377.94435,,270.20535,245.966175,385.64805,293.968325,237.843175,298.475575
378.208875,,270.3319,245.9893,385.6565,293.9894,237.8557,298.48295
378.232175,,270.41075,246.0048,385.694475,294.003375,237.877575,298.49595
378.26095,,270.4164,246.01545,385.72195,294.041225,237.894725,298.53755
378.347675,,270.4339,246.03665,385.763425,294.057875,237.913475,298.546675
378.533375,,270.4399,246.045525,386.1796,294.06705,237.925875,298.55325
378.719525,,270.4531,246.05865,386.205475,294.074175,237.9585,298.579175
