SPK_SPKC02a (inhibited),SPK_SPKC04b (excited),SPK_SPKC07a (excited),SPK_SPKC11a (inhibited)
,,,164.456475
,,,164.519925
,,,164.539175
,,,164.574125
,,,164.603925
,,,164.654875
,,,164.671075
,,,164.684525
,,,164.699775
,,,164.7445
,,,164.786825
,,,164.81365
,,,164.8346
,,,164.895025
,,,164.938875
,,,164.9662
,,,165.011275
,,,165.035375
,,,165.081375
,,,165.105075
,,,165.1242
,,,165.20915
,,,165.254525
,,,165.274425
,,,165.2965
,,,165.34225
,,,165.367025
,,,165.419125
,,,165.515375
,,,165.570125
,,,165.614425
,,,165.63065
,,,165.655525
,,,165.667625
,,,165.70075
,,,165.749875
,,,165.75905
,,,165.86005
,,,165.877025
,,,166.00325
,,,166.025075
,,,166.03115
,,,166.07865
,,,166.091625
,,,166.0941
,,,166.2034
,,,166.221975
,,,166.263025
,,,166.282075
,,,166.29565
,,,166.313975
,,,166.340825
,,,166.42535
,,,166.486975
,,,166.491425
,,,166.541125
,,,166.5731
,,,166.602275
,,,166.616375
,,,166.642525
,,,166.658875
,,,166.68835
,,,166.71935
,,,166.753025
,,,166.79135
,,,166.8124
,,,166.834925
,,,166.900875
,,,166.94235
,,,166.977975
,,,166.994375
,,,167.009475
,,,167.02765
,,,167.082175
,,,167.10855
,,,167.12125
,,,167.1872
,,,167.207425
,,,167.225575
,,,167.244775
,,,167.264425
,,,167.280075
,,,167.302775
,,,167.36255
,,,167.38045
,,,167.41255
,,,167.4285
,,,167.502575
,,,167.51775
,,,167.58345
,,,167.652575
,,,167.6568
,,,167.69475
,,,167.7326
,,,167.77215
,,,167.792825
,,,167.816525
,,,167.837475
,,,167.862325
,,,167.89375
,,,167.9328
,,,167.9924
,,,168.02055
,,,168.1218
,,,168.132575
,,,168.140425
,,,168.161625
,,,168.178575
,,,168.1975
,,,168.205775
,,,168.217825
,,,168.240575
,,,168.283025
,,,168.288125
,,,168.34645
,,,168.3651
,,,168.4472
,,,168.4879
,,,168.506525
,,,168.527025
,,,168.55065
,,,168.59445
,,,168.6188
,,,168.646075
,,,168.722075
,,,168.787275
,,,168.831175
,,,168.8518
,,,168.8946
,,,168.959875
,,,168.976425
,,,169.0149
,,,169.0397
,,,169.061525
,,,169.0817
,,,169.1002
,,,169.1395
,,,169.158575
,,,169.1903
,,,169.248725
,,,169.3863
,,,169.39365
,,,169.43115
,,,169.45845
,,,169.504775
,,,169.619025
,,,169.6754
,,,169.699775
,,,169.776
,,,169.789225
,,,169.80605
,,,169.8478
,,,169.868275
,,,169.907275
,,,169.94845
,,,169.980775
,,,170.006325
,,,170.07815
,,,170.101875
,,,170.168925
,,,170.29165
,,,170.305125
,,,170.32575
,,,170.345925
,,,170.4333
,,,170.529475
,,,170.62055
,,,170.6543
,,,170.664925
,,,170.74615
,,,170.77005
,,,170.788125
,,,170.80725
,,,170.849475
,,,170.87565
,,,170.909525
,,,170.931475
,,,170.9783
,,,171.0861
,,,171.12685
,,,171.145025
,,,171.1879
,,,171.2063
,,,171.231675
,,,171.44325
,,,171.470525
,,,171.5392
,,,171.58405
,,,171.6049
,,,171.674725
,,,171.720375
,,,171.747075
,,,171.766475
,,,171.78235
,,,171.804075
,,,171.823225
,,,171.849275
,,,171.865875
,,,171.910775
,,,171.93015
,,,171.95195
,,,172.068675
,,,172.0919
,,,172.10095
,,,172.14165
,,,172.187825
,,,172.25745
,,,172.312775
,,,172.35845
,,,172.40055
,,,172.422625
,,,172.44805
,,,172.467775
,,,172.4865
,,,172.5489
,,,172.565
,,,172.64105
,,,172.658725
,,,172.67585
,,,172.76155
,,,172.779425
,,,172.79895
,,,172.837975
,,,172.899725
,,,172.919125
,,,173.015675
,,,173.076525
,,,173.13155
,,,173.154375
,,,173.1905
,,,173.252375
,,,173.270125
,,,173.288625
,,,173.342625
,,,173.3598
,,,173.492125
,,,173.5249
,,,173.601525
,,,173.618675
,,,173.63545
,,,173.66745
,,,173.681075
,,,173.7507
,,,173.793375
,,,173.82775
,,,173.8496
,,,173.86875
,,,173.9044
,,,173.940775
,,,173.979975
,,,173.9985
,,,174.01845
,,,174.0386
,,,174.097675
,,,174.142325
,,,174.165825
,,,174.2146
,,,174.266525
,,,174.273225
,,,174.29465
,,,174.314625
,,,174.35595
,,,174.3974
,,,174.43585
,,,174.455275
,,,174.46095
,,,174.592175
,,,174.633725
,,,174.676525
,,,174.7399
,,,174.7725
,,,174.949725
,,,175.011025
,,,175.0301
,,,175.083675
,,,175.104175
,,,175.12785
,,,175.2681
,,,175.285525
,,,175.322925
,,,175.45225
,,,175.495875
,,,175.519775
,,,175.54185
,,,175.595625
,,,175.6624
,,,175.724275
,,,175.8479
,,,175.892975
,,,175.949825
,,,175.97115
,,,175.989175
,,,176.005825
,,,176.02755
,,,176.0443
,,,176.0586
,,,176.0713
,,,176.08095
,,,176.127425
,,,176.20025
,,,176.2348
,,,176.304425
,,,176.3579
,,,176.3671
,,,176.38755
,,,176.408125
,,,176.43195
,,,176.46025
,,,176.51455
,,,176.534375
,,,176.5582
,,,176.580725
,,,176.5883
,,,176.628075
,,,176.63665
,,,176.70895
,,,176.762775
,,,176.785175
,,,176.86255
,,,176.883
,,,176.947075
,,,176.9975
,,,177.0226
,,,177.049325
,,,177.1138
,,,177.14765
,,,177.165175
,,,177.230425
,,,177.276175
,,,177.2969
,,,177.340475
,,,177.428525
,,,177.481375
,,,177.48635
,,,177.503675
,,,177.62225
,,,177.645275
,,,177.65425
,,,177.6848
,,,177.79415
,,,177.819625
,,,177.838775
,,,177.909475
,,,177.9282
,,,178.004725
,,,178.018575
,,,178.040825
,,,178.149975
,,,178.1678
,,,178.183825
,,,178.239475
,,,178.311625
,,,178.3345
,,,178.3534
,,,178.3694
,,,178.388225
,,,178.4071
,,,178.426225
,,,178.448325
,,,178.46295
,,,178.5401
,,,178.56125
,,,178.5831
,,,178.603275
,,,178.6193
,,,178.630425
,,,178.64605
,,,178.65435
,,,178.675775
,,,178.694375
,,,178.712925
,,,178.727775
,,,178.729425
,,,178.7451
,,,178.760475
,,,178.79885
,,,178.8364
,,,178.85545
,,,178.872675
,,,178.8866
,,,178.956475
,,,178.973725
,,,178.97815
,,,179.0024
,,,179.018075
,,,179.021875
,,,179.080625
,,,179.11175
,,,179.129375
,,,179.154275
,,,179.170475
,,,179.18835
,,,179.2089
,,,179.24235
,,,179.28565
,,,179.305075
,,,179.312525
,,,179.326725
,,,179.385925
,,,179.401025
,,,179.47475
,,,179.49225
,,,179.55895
,,,179.5789
,,,179.6509
,,,179.70975
,,,179.727725
,,,179.792075
,,,179.8302
,,,179.845575
,,,179.8629
,,,179.874325
,,,179.8807
,,,179.9058
,,,179.98375
,,,180.01655
,,,180.05355
,,,180.11535
,,,180.159275
,,,180.216225
,,,180.2325
,,,180.2346
,,,180.331625
,,,180.35265
,,,180.39075
,,,180.477525
,,,180.4983
,,,180.5782
,,,180.593675
,,,180.611475
,,,180.63315
,,,180.712975
,,,180.73255
,,,180.7843
,,,180.813475
,,,180.8549
,,,180.90585
,,,180.94805
,,,180.96755
,,,180.989575
,,,181.012725
,,,181.0386
,,,181.088775
,,,181.1275
,,,181.142675
,,,181.154375
,,,181.165575
,,,181.1798
