SPK_SPKC02b,SPK_SPKC02c,SPK_SPKC09a
,,360.710325
,,360.729275
,,360.735825
,,360.74215
,,360.753775
,,360.760525
,,360.76735
,,360.774575
,,360.7836
,,360.79165
,,360.797725
,,360.804475
,,360.82345
,,360.836625
,,360.8904
,,360.914525
,,360.941825
,,360.95765
,,360.98585
,,360.99835
,,361.0193
,,361.03765
,,361.051
,,361.072425
,,361.09295
,,361.1261
,,361.1585
,,361.235625
,,361.258775
,,361.28475
,,361.299275
,,361.3446
,,361.375575
,,361.4578
,,361.472
,,361.485725
,,361.5094
,,361.521325
,,361.54045
,,361.557625
,,361.5821
,,361.598825
,,361.62485
,,361.641625
,,361.665425
,,361.688825
,,361.70575
,,361.731075
,,361.780925
,,361.833525
,,361.847275
,,361.85655
,,361.8619
,,361.87595
,,361.886775
,,361.89885
,,361.9085
,,361.92075
,,361.92805
,,361.93785
,,361.946725
,,361.95815
,,361.970775
,,361.983975
,,361.991725
,,362.00245
,,362.013
,,362.019675
,,362.024925
,,362.035725
,,362.042075
,,362.050775
,,362.058225
,,362.066
,,362.074
,,362.08105
,,362.089725
,,362.100375
,,362.112325
,,362.119575
,,362.12695
,,362.137675
,,362.14365
,,362.151475
,,362.16245
,,362.1706
,,362.1797
,,362.186925
,,362.19615
,,362.2087
,,362.219275
,,362.22975
,,362.2552
,,362.269175
,,362.27915
,,362.28765
,,362.2951
,,362.304525
,,362.31315
,,362.32375
,,362.34
,,362.3609
,,362.38935
,,362.400675
,,362.414575
,,362.424125
,,362.446475
,,362.45505
,,362.4654
,,362.4726
,,362.499875
,,362.508125
,,362.51395
,,362.525225
,,362.535475
,,362.541775
,,362.56035
,,362.5752
,,362.5831
,,362.5938
,,362.605075
,,362.613975
,,362.621075
,,362.63685
,,362.645575
,,362.652875
,,362.6634
,,362.68235
,,362.688825
,,362.697025
,,362.704925
,,362.715125
,,362.725225
,,362.737225
,,362.7514
,,362.795075
,,362.802025
,,362.83705
,,362.851225
,,362.868225
,,362.91345
,,363.079575
,,363.095175
,,363.114575
,,363.1308
,,363.138425
,,363.150875
,,363.16335
,,363.178925
,,363.19195
,,363.2029
,,363.21415
,,363.220675
,,363.227125
,,363.239875
,,363.250775
,,363.256925
,,363.26255
,,363.271
,,363.28175
,,363.294625
,,363.301275
,,363.313275
,,363.32645
,,363.3615
,,363.390025
,,363.51685
,,363.5547
,,363.562725
,,363.5707
,,363.5802
,,363.6043
,,363.6124
,,363.620025
,,363.62895
,,363.6374
,,363.647725
,,363.662925
,,363.667925
,,363.686075
,,363.704425
,,363.7176
,,363.72775
,,363.74635
,,363.76075
,,363.784
,,363.8074
,,363.86715
,,363.896525
,,363.936075
,,363.965225
,,364.00445
,,364.0625
,,364.0881
,,364.097925
,,364.115
,,364.119925
,,364.12555
,,364.131425
,,364.1372
,,364.142875
,,364.148375
,,364.15495
,,364.161275
,,364.171175
,,364.177525
,,364.1941
,,364.202275
,,364.215225
,,364.2274
,,364.2475
,,364.281475
,,364.292325
,,364.301825
,,364.331875
,,364.34565
,,364.355825
,,364.362275
,,364.37685
,,364.386775
,,364.402775
,,364.4141
,,364.4242
,,364.447625
,,364.456725
,,364.4717
,,364.4907
,,364.504225
,,364.520675
,,364.547325
,,364.5832
,,364.648575
,,364.678025
,,364.705225
,,364.715875
,,364.725725
,,364.735925
,,364.74545
,,364.76045
,,364.767675
,,364.780225
,,364.793075
,,364.8126
,,364.833025
,,364.851975
,,364.9091
,,364.93215
,,364.9559
,,364.9685
,,364.98465
,,365.005325
,,365.0109
,,365.021325
,,365.029075
,,365.03575
,,365.0498
,,365.0564
,,365.062825
,,365.06965
,,365.075775
,,365.0921
,,365.103925
,,365.1187
,,365.136075
,,365.175475
,,365.209625
,,365.263175
,,365.320825
,,365.338925
,,365.352525
,,365.3839
,,365.41415
,,365.432925
,,365.448575
,,365.4659
,,365.478475
,,365.49245
,,365.523125
,,365.57525
,,365.696075
,,365.7136
,,365.724175
,,365.7284
,,365.73805
,,365.74445
,,365.75395
,,365.762475
,,365.770675
,,365.7793
,,365.786925
,,365.795025
,,365.804075
,,365.81675
,,365.829775
,,365.863325
,,365.8824
,,365.907325
,,365.930625
,,365.947175
,,365.98365
,,366.0526
,,366.07235
,,366.08975
,,366.1036
,,366.14195
,,366.19335
,,366.205275
,,366.234225
,,366.2409
,,366.254375
,,366.2673
,,366.277275
,,366.28425
,,366.294125
,,366.309475
,,366.3256
,,366.347975
,,366.36755
,,366.408925
,,366.418675
,,366.441725
,,366.467
,,366.49795
,,366.5107
,,366.5196
,,366.526
,,366.537075
,,366.552725
,,366.5693
,,366.581075
,,366.60315
,,366.6294
,,366.6486
,,366.65825
,,366.682175
,,366.696725
,,366.7258
,,366.781125
,,366.863175
,,366.9239
,,366.9352
,,366.94085
,,366.94735
,,366.95195
,,366.9573
,,366.9639
,,366.96815
,,366.977675
,,367.01415
,,367.03055
,,367.03805
,,367.05385
,,367.06495
,,367.0796
,,367.09485
,,367.1138
,,367.125475
,,367.146
,,367.157975
,,367.165325
,,367.17615
,,367.185025
,,367.20915
,,367.218575
,,367.236625
,,367.2527
,,367.301925
,,367.376475
,,367.433225
,,367.443975
,,367.4507
,,367.4573
,,367.46115
,,367.465825
,,367.4695
,,367.4728
,,367.476925
,,367.483375
,,367.490275
,,367.49975
,,367.509225
,,367.5206
,,367.540225
,,367.560125
,,367.617875
,,367.655675
,,367.721675
,,367.75575
,,367.767225
,,367.780375
,,367.796925
,,367.803275
,,367.813125
,,367.823
,,367.82975
,,367.843325
,,367.851725
,,367.867025
,,367.87505
,,367.888075
,,367.906725
,,367.915975
,,367.929575
,,367.944825
,,367.9608
,,367.96855
,,367.975975
,,367.983075
,,368.003475
,,368.0159
,,368.0313
,,368.041925
,,368.05235
,,368.06045
,,368.067025
,,368.075725
,,368.08665
,,368.10015
,,368.11335
,,368.1284
,,368.13935
,,368.147025
,,368.1812
,,368.278225
,,368.325575
,,368.34615
,,368.3512
,,368.35955
,,368.37375
,,368.38165
,,368.3894
,,368.395525
,,368.4129
,,368.421725
,,368.434025
,,368.4473
,,368.4553
,,368.47155
,,368.480175
,,368.502725
,,368.514875
,,368.54715
,,368.58985
,,368.706575
,,368.714375
,,368.720125
,,368.738125
,,368.748975
,,368.761
,,368.7755
,,368.789125
,,368.817575
,,368.83255
,,368.8472
,,368.864425
,,368.882
,,368.91025
,,368.9225
,,368.935975
,,368.942975
,,368.96345
,,368.9729
,,368.98115
,,368.9911
,,368.9991
,,369.009975
,,369.022575
,,369.052225
,,369.0762
,,369.0981
,,369.13305
,,369.16785
,,369.2803
,,369.290175
,,369.297125
,,369.3042
,,369.308375
,,369.312475
,,369.316325
,,369.32065
,,369.324675
,,369.32955
,,369.33595
,,369.342125
,,369.3528
,,369.3582
,,369.384125
,,369.411475
,,369.4288
,,369.446225
,,369.456725
,,369.486375
,,369.710675
,,369.7221
,,369.729
,,369.735325
,,369.7425
,,369.7601
,,369.7775
,,369.792925
,,369.81635
,,369.83
,,369.8406
,,369.85575
,,369.885675
,,369.911525
,,369.93495
,,369.98505
,,370.0241
,,370.072075
,,370.091725
,,370.1168
,,370.157675
,,370.2036
,,370.269875
,,370.357425
,,370.36385
,,370.37145
,,370.380175
,,370.38815
,,370.397
,,370.405775
,,370.4177
,,370.427175
,,370.4363
,,370.44355
,,370.4536
,,370.4619
,,370.4774
,,370.4862
,,370.505825
,,370.52215
,,370.532675
,,370.55925
,,370.566775
,,370.576125
,,370.595625
,,370.6177
,,370.635175
,,370.6654
,,370.81195
,,370.8253
,,370.878125
,,370.8977
,,370.9081
,,370.918725
,,370.924975
,,370.93815
,,370.947225
,,370.957975
,,370.962675
,,370.982175
,,370.988675
,,370.999975
,,371.018825
,,371.041025
,,371.09135
,,371.150225
,,371.215375
,,371.245625
,,371.28455
,,371.295475
,,371.303825
,,371.308175
,,371.315
,,371.320875
,,371.32715
,,371.332275
,,371.336875
,,371.345475
,,371.352125
,,371.365525
,,371.384775
,,371.404575
,,371.435125
,,371.47655
,,371.4936
,,371.525775
,,371.548575
,,371.561475
,,371.574975
,,371.592475
,,371.609675
,,371.648625
,,371.72105
,,371.7663
,,371.7802
,,371.789075
,,371.7998
,,371.804525
,,371.8155
,,371.82605
,,371.843575
,,371.860025
,,371.871825
,,371.8854
,,371.898775
,,371.9312
,,371.98305
,,372.0136
,,372.025875
,,372.035
,,372.0516
,,372.06525
,,372.073475
,,372.111925
,,372.12715
,,372.148425
,,372.165075
,,372.181725
,,372.2015
,,372.24695
,,372.2626
,,372.280575
,,372.306725
,,372.320975
,,372.337225
,,372.38805
,,372.4023
,,372.419175
,,372.426975
,,372.43725
,,372.452675
,,372.45785
,,372.46325
,,372.468625
,,372.473
,,372.477475
,,372.49425
,,372.510975
,,372.518925
,,372.5406
,,372.5647
,,372.588175
,,372.597875
,,372.69245
,,372.78865
,,372.8329
,,372.845925
,,372.85105
,,372.855925
,,372.85955
,,372.8638
,,372.870175
,,372.87645
,,372.8886
,,372.916575
,,372.928975
,,372.941825
,,373.004525
,,373.083725
,,373.1403
,,373.153475
,,373.1581
,,373.164975
,,373.1693
,,373.17385
,,373.179675
,,373.183675
,,373.18855
,,373.19325
,,373.199825
,,373.2061
,,373.212775
,,373.2189
,,373.2345
,,373.267475
,,373.2936
,,373.318275
,,373.346375
,,373.3975
,,373.417825
,,373.4476
,,373.46015
,,373.48855
,,373.50115
,,373.560025
,,373.6219
,,373.6319
,,373.63925
,,373.645625
,,373.653275
,,373.658925
,,373.671875
,,373.685975
,,373.702625
,,373.714625
,,373.72815
,,373.7556
,,373.7701
,,373.78835
,,373.821625
,,373.850325
,,373.95625
,,373.979025
,,373.9919
,,374.0087
,,374.01805
,,374.0305
,,374.047425
,,374.06005
,,374.076125
,,374.093575
,,374.120575
,,374.144
,,374.1691
,,374.20795
,,374.221825
,,374.261675
,,374.28475
,,374.30845
,,374.3273
,,374.348575
,,374.364075
,,374.37675
,,374.388775
,,374.4162
,,374.430125
,,374.4714
,,374.49265
,,374.5108
,,374.5425
,,374.612925
,,374.65485
,,374.67825
,,374.721125
,,374.754025
,,374.763475
,,374.77985
,,374.7862
,,374.80005
,,374.814475
,,374.829975
,,374.83925
,,374.851925
,,374.866475
,,374.8771
,,374.899375
,,374.917475
,,374.9428
,,374.9634
,,374.983925
,,375.010275
,,375.0226
,,375.041425
,,375.05435
,,375.0679
,,375.09505
,,375.11935
,,375.140625
,,375.168975
,,375.23295
,,375.266275
,,375.306375
,,375.3181
,,375.3342
,,375.34585
,,375.37395
,,375.3842
,,375.393225
,,375.406375
,,375.4123
,,375.41755
,,375.42555
,,375.466175
,,375.494275
,,375.51565
,,375.528975
,,375.5417
,,375.558025
,,375.57095
,,375.719225
,,375.740275
,,375.748625
,,375.75895
,,375.766275
,,375.7732
,,375.77805
,,375.78555
,,375.799925
,,375.811275
,,375.821275
,,375.834425
,,375.854975
,,375.875775
,,375.891
,,375.91885
,,375.929225
,,375.948
,,375.9628
,,375.9723
,,375.98365
,,375.997775
,,376.0136
,,376.063975
,,376.114625
,,376.1503
,,376.1562
,,376.164975
,,376.1696
,,376.176775
,,376.182225
,,376.19225
,,376.19745
,,376.202
,,376.20645
,,376.21295
,,376.223375
,,376.23015
,,376.237225
,,376.24645
,,376.2564
,,376.264475
,,376.277225
,,376.29
,,376.31085
,,376.3351
,,376.357675
,,376.3723
,,376.39805
,,376.40905
,,376.427925
,,376.43505
,,376.449625
,,376.4625
,,376.49445
,,376.540525
,,376.558325
,,376.564325
,,376.56895
,,376.584425
,,376.592725
,,376.602825
,,376.62685
,,376.6425
,,376.66415
,,376.6773
,,376.6948
,,376.7012
,,376.724825
,,376.75355
,,376.76595
,,376.8016
,,376.825775
,,376.8382
,,376.8452
,,376.86525
,,376.875025
,,376.88285
,,376.8902
,,376.899525
,,376.911425
,,376.937225
,,376.97205
,,376.98445
,,377.013675
,,377.02355
,,377.040825
,,377.050575
,,377.06745
,,377.080075
,,377.095975
,,377.105825
,,377.11955
,,377.130825
,,377.14475
,,377.158525
,,377.17195
,,377.186675
,,377.197025
,,377.212125
,,377.224525
,,377.241
,,377.253375
,,377.2627
,,377.2861
,,377.2956
,,377.3157
,,377.3373
,,377.3645
,,377.39165
,,377.41745
,,377.4422
,,377.477675
,,377.521525
,,377.57005
,,377.59245
,,377.61255
,,377.6196
,,377.6318
,,377.646775
,,377.662175
,,377.6774
,,377.68705
,,377.6954
,,377.711075
,,377.724625
,,377.73315
,,377.740775
,,377.75325
,,377.7608
,,377.7705
,,377.79485
,,377.807125
,,377.823525
,,377.844625
,,377.8542
,,377.879375
,,377.890325
,,377.9196
,,377.929525
,,377.955
,,377.96485
,,377.97535
,,377.980825
,,377.99215
,,377.99735
,,378.0051
,,378.01275
,,378.0165
,,378.0215
,,378.02655
,,378.035475
,,378.0439
,,378.05055
,,378.057325
,,378.064525
,,378.072825
,,378.0793
,,378.085975
,,378.09425
,,378.100875
,,378.119225
,,378.1267
,,378.1481
,,378.156775
,,378.16725
,,378.1845
,,378.200275
,,378.2109
,,378.228075
,,378.2343
,,378.2426
,,378.271825
,,378.289925
,,378.301675
,,378.31315
,,378.321675
,,378.358725
,,378.394125
,,378.447175
,,378.45885
,,378.469775
,,378.486975
,,378.499325
,,378.50725
,,378.51325
,,378.5205
,,378.52845
,,378.535275
,,378.54215
,,378.54805
,,378.5546
,,378.56015
,,378.571475
,,378.5777
,,378.587075
,,378.599875
,,378.617775
,,378.627125
,,378.636875
,,378.649075
,,378.665175
,,378.6831
,,378.698225
,,378.71745
,,378.727
,,378.7393
,,378.754875
,,378.764875
,,378.76995
,,378.78005
,,378.7932
,,378.8029
,,378.812125
,,378.820425
,,378.83445
,,378.84215
,,378.849225
,,378.856325
,,378.8634
,,378.873475
,,378.8809
,,378.889425
,,378.897625
,,378.906675
,,378.924625
,,378.9329
,,378.954025
,,378.975775
,,379.007725
,,379.060175
,,379.101725
,,379.12155
,,379.131725
,,379.13945
,,379.168875
,,379.1812
,,379.19195
,,379.200525
,,379.209075
,,379.219225
,,379.229275
,,379.241075
,,379.25975
,,379.2853
,,379.294825
,,379.3206
,,379.343025
,,379.445475
,,379.460175
,,379.47845
,,379.5005
,,379.532125
,,379.55545
,,379.568975
,,379.582575
,,379.599725
,,379.614925
,,379.6265
,,379.63525
,,379.641725
,,379.656475
,,379.6619
,,379.678075
,,379.6861
,,379.699125
,,379.717
,,379.7327
,,379.777825
,,379.81345
,,379.8625
,,379.895875
,,379.901775
,,379.906425
,,379.910875
,,379.9149
,,379.919825
,,379.924925
,,379.9301
,,379.946975
,,379.961375
,,379.9805
,,379.99745
,,380.020625
,,380.036425
,,380.04495
,,380.0525
,,380.0661
,,380.076075
,,380.085975
,,380.0988
,,380.1056
,,380.1168
,,380.127325
,,380.136275
,,380.151175
,,380.15925
,,380.176575
,,380.19105
,,380.1996
,,380.21255
,,380.23035
,,380.255475
,,380.29305
,,380.341825
,,380.4301
,,380.44075
,,380.448975
,,380.45625
,,380.46495
,,380.47295
,,380.47775
,,380.490475
,,380.500675
,,380.50845
,,380.519275
,,380.53625
,,380.555975
,,380.5897
,,380.619125
,,380.63545
,,380.68445
,,380.722375
,,380.73905
,,380.751475
,,380.760225
,,380.7723
,,380.777775
,,380.788425
,,380.797575
,,380.803925
,,380.81465
,,380.826775
,,380.8479
,,380.8629
,,380.88485
,,380.902825
,,380.937325
,,380.957775
,,380.9882
,,381.000325
,,381.0395
,,381.0567
,,381.071525
,,381.096225
,,381.114625
,,381.13175
,,381.14935
,,381.190775
,,381.212
,,381.225075
,,381.24715
,,381.264575
,,381.3033
,,381.343325
,,381.34775
,,381.352625
,,381.365175
,,381.37345
,,381.3827
,,381.3908
,,381.3953
,,381.40125
,,381.406725
,,381.41465
,,381.422475
,,381.4309
,,381.444225
,,381.45445
,,381.46355
,,381.473925
,,381.484125
,,381.492175
,,381.513775
,,381.524975
,,381.536625
,,381.5612
,,381.5716
,,381.585025
,,381.597025
,,381.61235
,,381.622425
,,381.64445
,,381.663525
,,381.69645
,,381.767925
,,381.77845
,,381.786525
,,381.7995
,,381.81355
,,381.83465
,,381.865475
,,381.88955
,,381.8992
,,381.917325
,,381.92905
,,381.939975
,,381.961725
,,381.97135
,,382.00095
,,382.0071
,,382.0225
,,382.0407
,,382.0473
,,382.105075
,,382.16655
,,382.206125
,,382.250125
,,382.263525
,,382.2839
,,382.302325
,,382.31545
,,382.3241
,,382.3376
,,382.3553
,,382.3691
,,382.411825
,,382.461975
,,382.50395
,,382.55355
,,382.5729
,,382.6225
,,382.631525
,,382.640225
,,382.6443
,,382.6569
,,382.6673
,,382.679025
,,382.693425
,,382.7004
,,382.70885
,,382.717625
,,382.723275
,,382.731175
,,382.74025
,,382.750275
,,382.77065
,,382.786225
,,382.8141
,,382.84435
,,382.8592
,,382.8824
,,382.905075
,,382.966375
,,382.983925
,,383.0048
,,383.02475
,,383.03715
,,383.053375
,,383.06925
,,383.12355
,,383.167125
,,383.20425
,,383.24835
,,383.25485
,,383.2647
,,383.271425
,,383.279975
,,383.286025
,,383.295775
,,383.30235
,,383.31425
,,383.32135
,,383.343675
,,383.352375
,,383.363875
,,383.372475
,,383.379675
,,383.390725
,,383.403725
,,383.41655
,,383.433975
,,383.459875
,,383.4707
,,383.486575
,,383.495275
,,383.506625
,,383.518925
,,383.52845
,,383.5408
,,383.55515
,,383.562175
,,383.575025
,,383.611075
,,383.6464
,,383.657075
,,383.670325
,,383.6866
,,383.706075
,,383.725475
,,383.737325
,,383.7482
,,383.7681
,,383.826625
,,383.888225
,,383.90335
,,383.9174
,,383.927325
,,383.93305
,,383.939825
,,383.94755
,,383.953725
,,383.964575
,,383.9703
,,383.975
,,383.9858
,,383.994975
,,384.01875
,,384.032575
,,384.046975
,,384.0652
,,384.084725
,,384.09485
,,384.10345
,,384.11895
,,384.1276
,,384.143775
,,384.154775
,,384.174575
,,384.19565
,,384.224025
,,384.2575
,,384.2755
,,384.28265
,,384.28935
,,384.29585
,,384.303425
,,384.311825
,,384.317875
,,384.327775
,,384.38205
,,384.3906
,,384.3989
,,384.4082
,,384.417375
,,384.43375
,,384.453325
,,384.4647
,,384.478425
,,384.498125
,,384.516475
,,384.530625
,,384.547825
,,384.583125
,,384.597675
,,384.6085
,,384.61565
,,384.62365
,,384.629475
,,384.63745
,,384.644775
,,384.660725
,,384.671325
,,384.68375
,,384.698975
,,384.707725
,,384.717875
,,384.733825
,,384.754275
,,384.765525
,,384.787175
,,384.798225
,,384.81115
,,384.840525
,,384.860675
,,384.887625
,,384.90465
,,384.91965
,,384.9446
,,384.9624
,,384.99105
,,385.01835
,,385.0255
,,385.034775
,,385.046075
,,385.058375
,,385.065775
,,385.076725
,,385.08915
,,385.097425
,,385.1098
,,385.1347
,,385.145775
,,385.155375
,,385.17025
,,385.184875
,,385.1999
,,385.214625
,,385.239925
,,385.252475
,,385.26785
,,385.28145
,,385.30095
,,385.31195
,,385.325325
,,385.334275
,,385.3432
,,385.35425
,,385.367425
,,385.377975
,,385.4129
,,385.4484
,,385.52945
,,385.564925
,,385.58615
,,385.600725
,,385.608075
,,385.6162
,,385.638
,,385.64835
,,385.663425
,,385.67425
,,385.6937
,,385.721575
,,385.753475
,,385.784975
,,385.854425
,,385.923225
,,385.9324
,,385.9368
,,385.9423
,,385.945675
,,385.949375
,,385.95315
,,385.958225
,,385.9624
,,385.96755
,,385.97305
,,385.979425
,,385.9854
