SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC09a,SPK_SPKC12b,SPK_SPKC13c,SPK_SPKC14a,SPK_SPKC16a
,,,,,225.497275,225.404975
,,,,,225.534525,225.4849
,,,,,225.575125,225.5239
,,,,,225.579025,225.5518
,,,,,225.6086,225.5592
,,,,,225.616825,225.59865
,,,,,225.625975,225.6275
,,,,,225.63745,225.6408
,,,,,225.64825,225.650375
,,,,,225.682025,225.667625
,,,,,225.68465,225.6694
,,,,,225.6906,225.6862
,,,,,225.747975,225.7049
,,,,,225.77795,225.742325
,,,,,225.846025,225.7496
,,,,,226.2443,225.77245
,,,,,226.3102,226.34955
,,,,,226.3147,226.84635
,,,,,226.3302,226.89655
,,,,,226.40855,226.9135
,,,,,226.419475,226.915525
,,,,,226.425775,226.922025
,,,,,226.4432,226.943725
,,,,,226.4989,226.985425
,,,,,226.51915,227.01085
,,,,,226.5805,227.025825
,,,,,226.595975,227.051525
,,,,,226.623175,227.077325
,,,,,226.660875,227.197175
,,,,,226.672175,227.204075
,,,,,226.7057,227.251125
,,,,,226.729275,227.26365
,,,,,226.74385,227.26515
,,,,,226.765925,227.273025
,,,,,226.7926,227.280975
,,,,,226.79885,227.301325
,,,,,226.819325,227.318825
,,,,,226.82785,227.323175
,,,,,226.84635,227.331425
,,,,,226.859475,227.344375
,,,,,226.8745,227.352725
,,,,,226.877025,227.3579
,,,,,226.8873,227.3604
,,,,,226.900175,227.40275
,,,,,226.9125,227.427625
,,,,,226.915525,227.4698
,,,,,226.93445,227.5218
,,,,,226.946275,227.56535
,,,,,226.96075,227.614575
,,,,,226.9832,227.766225
,,,,,226.989125,227.783725
,,,,,226.998325,227.78815
,,,,,227.007975,227.826825
,,,,,227.045375,227.828175
,,,,,227.0656,227.84865
,,,,,227.08105,227.87875
,,,,,227.103925,227.89475
,,,,,227.1379,227.9015
,,,,,227.1458,227.910275
,,,,,227.1767,227.922275
,,,,,227.221575,227.9984
,,,,,227.226425,228.00435
,,,,,227.25505,228.04585
,,,,,227.265125,228.05335
,,,,,227.28495,228.1416
,,,,,227.288875,228.16535
,,,,,227.3052,228.187725
,,,,,227.323175,228.204675
,,,,,227.325775,228.22975
,,,,,227.3456,228.254225
,,,,,227.357975,228.25555
,,,,,227.4057,228.2683
,,,,,227.45475,228.283775
,,,,,227.476625,228.290125
,,,,,227.487475,228.3284
,,,,,227.585325,228.417725
,,,,,227.604525,228.438275
,,,,,227.66295,228.471375
,,,,,227.70665,228.5157
,,,,,227.729125,228.53195
,,,,,227.7518,228.5682
,,,,,227.772525,228.58645
,,,,,227.78815,228.5952
,,,,,227.815475,228.608825
,,,,,227.82235,228.661525
,,,,,227.845475,228.69255
,,,,,227.854775,228.708975
,,,,,227.871175,228.73475
,,,,,227.9015,228.76715
,,,,,227.917925,228.7831
,,,,,227.953875,228.8025
,,,,,227.968625,228.82255
,,,,,227.9785,228.83505
,,,,,227.991825,228.858825
,,,,,228.0056,228.866575
,,,,,228.036425,228.884575
,,,,,228.04585,228.886775
,,,,,228.0844,228.975925
,,,,,228.10635,228.9911
,,,,,228.1377,229.0158
,,,,,228.155225,229.0416
,,,,,228.1604,229.049075
,,,,,228.1904,229.055825
,,,,,228.2228,229.062125
,,,,,228.24175,229.099225
,,,,,228.25085,229.131425
,,,,,228.25555,229.140275
,,,,,228.27385,229.213475
,,,,,228.276775,229.21545
,,,,,228.3033,229.254725
,,,,,228.3104,229.303825
,,,,,228.382775,229.311775
,,,,,228.400825,229.347925
,,,,,228.42755,229.3864
,,,,,228.44415,229.42975
,,,,,228.46865,229.45805
,,,,,228.48005,229.490225
,,,,,228.492125,229.564025
,,,,,228.503775,229.57415
,,,,,228.5068,229.59325
,,,,,228.5268,229.6164
,,,,,228.54015,229.652475
,,,,,228.554925,229.67705
,,,,,228.556875,229.6849
,,,,,228.566025,229.699
,,,,,228.5763,229.7371
,,,,,228.655325,229.7499
,,,,,228.671275,229.784975
,,,,,228.74145,229.968275
,,,,,228.7572,230.0059
,,,,,228.7935,230.09965
,,,,,228.804025,230.11685
,,,,,228.82955,230.133025
,,,,,228.838475,230.1407
,,,,,228.8763,230.186825
,,,,,228.8807,230.21265
,,,,,228.884575,230.268775
,,,,,228.9368,230.435225
,,,,,228.965725,230.52855
,,,,,228.970025,230.572825
,,,,,228.980025,230.603975
,,,,,229.014975,230.6207
,,,,,229.0395,230.639975
,,,,,229.055825,230.65545
,,,,,229.07575,230.68545
,,,,,229.08785,230.7389
,,,,,229.098275,230.7493
,,,,,229.111225,230.755375
,,,,,229.1221,230.776925
,,,,,229.133775,230.78905
,,,,,229.17265,230.79905
,,,,,229.213475,230.820875
,,,,,229.311775,230.864375
,,,,,229.353425,230.94965
,,,,,229.4754,230.971225
,,,,,229.48035,230.9819
,,,,,229.491775,230.9976
,,,,,229.528575,231.001125
,,,,,229.553875,231.01265
,,,,,229.564025,231.029425
,,,,,229.585775,231.032775
,,,,,229.62015,231.056675
,,,,,229.6849,231.0641
,,,,,229.718925,231.075075
,,,,,229.735325,231.0944
,,,,,229.737925,231.112775
,,,,,229.75255,231.129625
,,,,,229.775,231.146525
,,,,,229.784975,231.16435
,,,,,229.7949,231.1716
,,,,,229.808425,231.1815
,,,,,229.94845,231.187425
,,,,,229.997225,231.19485
,,,,,230.033675,231.2098
,,,,,230.0535,231.22415
,,,,,230.06985,231.2821
,,,,,230.078675,231.337075
,,,,,230.0895,231.356775
,,,,,230.102325,231.37945
,,,,,230.112875,231.392725
,,,,,230.1297,231.3979
,,,,,230.137575,231.417925
,,,,,230.15245,231.4536
,,,,,230.177575,231.465125
,,,,,230.19375,231.480775
,,,,,230.212675,231.503175
,,,,,230.238075,231.522475
,,,,,230.384075,231.535575
,,,,,230.441275,231.551075
,,,,,230.455275,231.578675
,,,,,230.522075,231.5989
,,,,,230.5292,231.608175
,,,,,230.590825,231.627
,,,,,230.61355,231.6577
,,,,,230.626675,231.67425
,,,,,230.65235,231.6822
,,,,,230.668625,231.68955
,,,,,230.728725,231.70145
,,,,,230.75535,231.702675
,,,,,230.7796,231.7111
,,,,,230.79905,231.73455
,,,,,230.804825,231.7467
,,,,,230.810275,231.76125
,,,,,230.823975,231.7781
,,,,,230.83305,231.808275
,,,,,230.839075,231.824425
,,,,,230.876725,231.82835
,,,,,230.889175,231.8425
,,,,,230.970675,231.8577
,,,,,230.99215,231.870575
,,,,,231.009025,231.930975
,,,,,231.030475,231.9605
,,,,,231.0454,231.96775
,,,,,231.049975,231.98195
,,,,,231.071025,232.004975
,,,,,231.08285,232.019325
,,,,,231.08915,232.03875
,,,,,231.11455,232.0506
,,,,,231.142675,232.11005
,,,,,231.173725,232.128575
,,,,,231.1831,232.130525
,,,,,231.194925,232.149425
,,,,,231.2086,232.162425
,,,,,231.221475,232.176875
,,,,,231.228025,232.211425
,,,,,231.2398,232.24995
,,,,,231.258725,232.28435
,,,,,231.2828,232.32405
,,,,,231.295125,232.3358
,,,,,231.34895,232.3394
,,,,,231.392725,232.355875
,,,,,231.41795,232.37855
,,,,,231.431025,232.3905
,,,,,231.456075,232.39485
,,,,,231.47495,232.407975
,,,,,231.498975,232.429375
,,,,,231.512325,232.4401
,,,,,231.520425,232.45475
,,,,,231.531475,232.4893
,,,,,231.5564,232.4974
,,,,,231.562275,232.508825
,,,,,231.595425,232.527725
,,,,,231.5989,232.540925
,,,,,231.621575,232.54985
,,,,,231.6822,232.55855
,,,,,231.6915,232.570925
,,,,,231.70145,232.58595
,,,,,231.72615,232.5946
,,,,,231.7447,232.627425
,,,,,231.7695,232.636425
,,,,,231.7824,232.6647
,,,,,231.794975,232.6738
,,,,,231.8064,232.692725
,,,,,231.815475,232.714775
,,,,,231.8178,232.736375
,,,,,231.82835,232.76665
,,,,,231.83275,232.784825
,,,,,231.836225,232.79475
,,,,,231.854775,232.817175
,,,,,231.94495,232.832225
,,,,,231.95485,232.849175
,,,,,231.988175,232.8863
,,,,,232.02655,232.897325
,,,,,232.04845,232.91835
,,,,,232.059625,232.9419
,,,,,232.06885,232.965825
,,,,,232.086675,232.984675
,,,,,232.100825,232.9927
,,,,,232.116975,233.030375
,,,,,232.122375,233.067375
,,,,,232.128575,233.092675
,,,,,232.130525,233.1014
,,,,,232.162425,233.123075
,,,,,232.202775,233.12845
,,,,,232.234775,233.132975
,,,,,232.248575,233.18615
,,,,,232.271825,233.2049
,,,,,232.32405,233.22145
,,,,,232.339425,233.261275
,,,,,232.3905,233.29575
,,,,,232.40305,233.334075
,,,,,232.4154,233.3493
,,,,,232.4702,233.3682
,,,,,232.4893,233.3847
,,,,,232.494975,233.392475
,,,,,232.5098,233.401425
,,,,,232.5264,233.4084
,,,,,232.54985,233.4429
,,,,,232.570925,233.449325
,,,,,232.59195,233.4511
,,,,,232.597325,233.46425
,,,,,232.603225,233.49345
,,,,,232.60935,233.5059
,,,,,232.651825,233.5163
,,,,,232.678625,233.560775
,,,,,232.704475,233.60805
,,,,,232.78485,233.626525
,,,,,232.7959,233.64365
,,,,,232.8267,233.6734
,,,,,232.957525,233.6908
,,,,,232.9721,233.760925
,,,,,233.019075,233.77325
,,,,,233.026575,233.806575
,,,,,233.105225,233.826325
,,,,,233.1316,233.84105
,,,,,233.146175,233.857125
,,,,,233.166825,233.8755
,,,,,233.2002,233.895425
,,,,,233.233475,233.91475
,,,,,233.2443,233.922325
,,,,,233.3394,233.937175
,,,,,233.3821,233.958725
,,,,,233.413525,233.97735
,,,,,233.451125,233.9902
,,,,,233.468025,233.996875
,,,,,233.484375,234.022925
,,,,,233.498425,234.023675
,,,,,233.52055,234.0305
,,,,,233.5275,234.04355
,,,,,233.5321,234.055425
,,,,,233.536225,234.092
,,,,,233.537625,234.16615
,,,,,233.573,234.259325
,,,,,233.594175,234.28
,,,,,233.72645,234.294675
,,,,,233.787175,234.3086
,,,,,233.80375,234.347225
,,,,,233.820175,234.3609
,,,,,233.840525,234.3675
,,,,,233.8431,234.37055
,,,,,233.86955,234.3874
,,,,,233.8845,234.4136
,,,,,233.90705,234.427875
,,,,,233.91475,234.433525
,,,,,233.91625,234.444375
,,,,,233.9486,234.446325
,,,,,233.96805,234.463325
,,,,,233.97325,234.47555
,,,,,233.996875,234.48185
,,,,,234.002,234.488425
,,,,,234.023675,234.5148
,,,,,234.028025,234.5905
,,,,,234.04115,234.632825
,,,,,234.06695,234.645825
,,,,,234.1052,234.658925
,,,,,234.22565,234.66945
,,,,,234.285825,234.68565
,,,,,234.3086,234.728575
,,,,,234.319925,234.7299
,,,,,234.3519,234.7599
,,,,,234.3627,234.77485
,,,,,234.446325,234.7913
,,,,,234.47075,234.809975
,,,,,234.6514,234.85985
,,,,,234.692625,234.895625
,,,,,234.728575,234.96175
,,,,,234.791325,234.968575
,,,,,234.84005,234.9843
,,,,,234.86075,235.0072
,,,,,234.954825,235.070825
,,,,,234.956375,235.08115
,,,,,234.9843,235.086675
,,,,,235.06175,235.119
,,,,,235.086675,235.130025
,,,,,235.0892,235.13715
,,,,,235.113375,235.14495
,,,,,235.130025,235.1461
,,,,,235.1461,235.15045
,,,,,235.177175,235.157725
,,,,,235.252375,235.220875
,,,,,235.45955,235.22455
,,,,,235.51095,235.29805
,,,,,235.5263,235.35405
,,,,,235.56155,235.4232
,,,,,235.588275,235.432925
,,,,,235.599575,235.464675
,,,,,235.613625,235.4784
,,,,,235.628925,235.496775
,,,,,235.647975,235.54025
,,,,,235.675325,235.56155
,,,,,235.82315,235.5627
,,,,,235.905675,235.57675
,,,,,235.942825,235.6044
,,,,,235.9876,235.620675
,,,,,236.030075,235.63185
,,,,,236.0808,235.703625
,,,,,236.10635,236.005275
,,,,,236.1184,236.09885
,,,,,236.13155,236.10055
,,,,,236.15845,236.2702
,,,,,236.348625,236.283625
,,,,,236.3676,236.302425
,,,,,236.38875,236.332475
,,,,,236.425975,236.374025
,,,,,236.437325,236.390025
,,,,,236.440725,236.402825
,,,,,236.458225,236.4186
,,,,,236.4864,236.449525
,,,,,236.49605,236.45675
,,,,,236.5106,236.4683
,,,,,236.516925,236.5007
,,,,,236.5301,236.526225
,,,,,236.538275,236.548775
,,,,,236.562325,236.572525
,,,,,236.573475,236.65975
,,,,,236.580675,236.66665
,,,,,236.6222,236.69695
,,,,,236.66665,236.7277
,,,,,236.719075,236.905575
,,,,,236.740275,237.051225
,,,,,236.747775,237.069175
,,,,,236.78025,237.086925
,,,,,236.7849,237.0995
,,,,,236.8368,237.107925
,,,,,236.892125,237.125775
,,,,,236.905575,237.151775
,,,,,236.948125,237.17655
,,,,,237.01605,237.29785
,,,,,237.0378,237.3044
,,,,,237.0424,237.31705
,,,,,237.060475,237.358175
,,,,,237.06485,237.3841
,,,,,237.1031,237.4124
,,,,,237.125775,237.417225
,,,,,237.1329,237.4509
,,,,,237.141375,237.4663
,,,,,237.1458,237.50445
,,,,,237.27375,237.545225
,,,,,237.287,237.574325
,,,,,237.29785,237.6006
,,,,,237.312975,237.645125
,,,,,237.329025,237.6883
,,,,,237.333525,237.8193
,,,,,237.347425,237.833575
,,,,,237.368225,237.8845
,,,,,237.376175,237.897125
,,,,,237.401825,237.95105
,,,,,237.4058,237.995275
,,,,,237.42115,238.0001
,,,,,237.440625,238.068775
,,,,,237.458825,238.101025
,,,,,237.463275,238.1178
,,,,,237.479275,238.1415
,,,,,237.55045,238.20185
,,,,,237.586675,238.2279
,,,,,237.602875,238.257975
,,,,,237.6276,238.29755
,,,,,237.692625,238.34925
,,,,,238.386875,238.3834
,,,,,238.4211,238.42975
,,,,,238.432525,238.45155
,,,,,238.468825,238.487775
,,,,,238.489125,238.5022
,,,,,238.510025,238.51245
,,,,,238.551075,238.5289
,,,,,238.560375,238.54315
,,,,,238.586425,238.566325
,,,,,238.603875,238.572725
,,,,,238.6298,238.589125
,,,,,238.827825,238.61165
,,,,,238.8585,238.6368
,,,,,238.86345,238.673875
,,,,,238.897225,238.690275
,,,,,238.928375,238.700675
,,,,,238.940975,238.714
,,,,,238.9615,238.730175
,,,,,238.981175,238.738725
,,,,,239.0025,238.75255
,,,,,239.00965,238.76315
,,,,,239.014875,238.7971
,,,,,239.0964,238.810175
,,,,,239.1406,238.825675
,,,,,239.1887,238.8505
,,,,,239.2133,238.856275
,,,,,239.226575,238.88015
,,,,,239.237475,238.9238
,,,,,239.26095,238.95895
,,,,,239.277425,238.973675
,,,,,239.296575,238.99395
,,,,,239.332425,239.03525
,,,,,239.3885,239.04975
,,,,,239.403675,239.068225
,,,,,239.432975,239.078625
,,,,,239.473375,239.08635
,,,,,239.5522,239.113975
,,,,,239.610775,239.1288
,,,,,239.639075,239.153325
,,,,,239.65995,239.172575
,,,,,239.67415,239.198075
,,,,,239.6951,239.216975
,,,,,239.706325,239.226575
,,,,,239.73285,239.259225
,,,,,239.760625,239.272375
,,,,,239.770175,239.284825
,,,,,239.79685,239.29085
,,,,,239.807175,239.296575
,,,,,239.8107,239.306375
,,,,,239.811525,239.31975
,,,,,240.088425,239.36655
,,,,,240.125925,239.37565
,,,,,240.18165,239.391275
,,,,,240.221525,239.42045
,,,,,240.230575,239.4389
,,,,,240.275075,239.4652
,,,,,240.279225,239.48425
,,,,,240.292475,239.49725
,,,,,240.301475,239.503975
,,,,,240.30855,239.517325
,,,,,240.353925,239.538
,,,,,240.389025,239.5522
,,,,,240.432775,239.5647
,,,,,240.5128,239.579875
,,,,,240.599975,239.5969
,,,,,240.70945,239.6075
,,,,,240.7291,239.623025
,,,,,240.76965,239.642225
,,,,,240.784825,239.672275
,,,,,240.79735,239.680925
,,,,,240.814825,239.6922
,,,,,240.8223,239.712425
,,,,,240.848175,239.7258
,,,,,240.89205,239.753825
,,,,,241.164575,239.764875
,,,,,241.1821,239.778925
,,,,,241.19795,239.787875
,,,,,241.2162,239.7905
,,,,,241.236325,239.817475
,,,,,241.25245,239.831775
,,,,,241.26055,239.8607
,,,,,241.268575,239.8849
,,,,,241.307925,239.954175
,,,,,241.329925,240.0074
,,,,,241.36365,240.033425
,,,,,241.37465,240.066425
,,,,,241.379225,240.0827
,,,,,241.4572,240.106575
,,,,,241.617525,240.1185
,,,,,241.6404,240.153375
,,,,,241.6544,240.176825
,,,,,241.69635,240.22155
,,,,,241.7351,240.3085
,,,,,241.7682,240.31755
,,,,,241.779075,240.3328
,,,,,241.806625,240.3493
,,,,,241.819875,240.358775
,,,,,241.82625,240.3679
,,,,,241.84315,240.424975
,,,,,241.848525,240.495175
,,,,,241.90855,240.586375
,,,,,241.936325,240.6071
,,,,,242.1169,240.696625
,,,,,242.1414,240.7238
,,,,,242.15985,240.745925
,,,,,242.18015,240.7847
,,,,,242.18275,240.80325
,,,,,242.19725,240.819125
,,,,,242.3257,240.8367
,,,,,242.361025,240.846125
,,,,,242.7101,240.872975
,,,,,242.73865,240.880275
,,,,,242.743525,240.920625
,,,,,242.79125,240.9494
,,,,,242.8018,240.96345
,,,,,242.831075,241.04395
,,,,,242.976875,241.088525
,,,,,242.99775,241.125275
,,,,,243.165925,241.14925
,,,,,243.168225,241.167775
,,,,,243.2154,241.18435
,,,,,243.247725,241.208125
,,,,,243.26835,241.23275
,,,,,243.310775,241.249075
,,,,,243.3306,241.259525
,,,,,243.3501,241.268575
,,,,,243.45195,241.270025
,,,,,243.58055,241.289275
,,,,,243.6157,241.3028
,,,,,243.623375,241.307925
,,,,,243.647425,241.31075
,,,,,243.662025,241.329925
,,,,,243.67185,241.331925
,,,,,243.76425,241.340075
,,,,,243.930125,241.356525
,,,,,243.95035,241.41505
,,,,,243.9641,241.4295
,,,,,243.978375,241.456125
,,,,,243.994525,241.471475
,,,,,244.0253,241.4904
,,,,,244.0511,241.509025
,,,,,244.078325,241.521475
,,,,,244.094425,241.5298
,,,,,244.3495,241.550325
,,,,,244.37925,241.561375
,,,,,244.404425,241.6132
,,,,,244.4248,241.63075
,,,,,244.45525,241.6387
,,,,,244.4597,241.655925
,,,,,244.560875,241.69335
,,,,,244.67985,241.71745
,,,,,244.8057,241.74425
,,,,,244.96985,241.7619
,,,,,244.9937,241.7877
,,,,,245.03,241.8177
,,,,,245.223925,241.841125
,,,,,245.255875,241.858075
,,,,,245.415925,241.870475
,,,,,245.44065,241.894875
,,,,,245.44605,241.90855
,,,,,245.48675,241.91535
,,,,,245.5098,241.9499
,,,,,245.5273,241.982925
,,,,,245.5333,242.01965
,,,,,245.544475,242.06555
,,,,,245.577575,242.092575
,,,,,245.593425,242.115975
,,,,,245.6048,242.14565
,,,,,245.63355,242.156625
,,,,,245.675225,242.172475
,,,,,245.70335,242.18935
,,,,,245.7606,242.220375
,,,,,245.77385,242.2363
,,,,,245.831525,242.3157
,,,,,245.966175,242.359475
,,,,,245.9868,242.471275
,,,,,246.00385,242.5779
,,,,,246.011075,242.654875
,,,,,246.018975,242.721125
,,,,,246.03285,242.7305
,,,,,246.059725,242.755725
,,,,,246.1122,242.77995
,,,,,246.16015,242.793525
,,,,,246.1891,242.803475
,,,,,246.196925,242.818975
,,,,,246.206425,242.822175
,,,,,246.215225,242.831075
,,,,,246.2386,242.83785
,,,,,246.291425,242.84245
,,,,,246.392,242.875
,,,,,246.406975,242.893825
,,,,,246.43105,242.99705
,,,,,246.433075,243.08925
,,,,,246.5544,243.1315
,,,,,246.57975,243.204475
,,,,,246.812575,243.22195
,,,,,246.839525,243.23065
,,,,,246.9358,243.2696
,,,,,246.980525,243.2956
,,,,,246.99975,243.3166
,,,,,247.02105,243.339525
,,,,,247.029275,243.354
,,,,,247.03795,243.3723
,,,,,247.043225,243.3881
,,,,,247.047425,243.407425
,,,,,247.0825,243.52485
,,,,,247.098825,243.55085
,,,,,247.13475,243.5885
,,,,,247.16095,243.61255
,,,,,247.25335,243.635325
,,,,,247.2873,243.651025
,,,,,247.314075,243.65245
,,,,,247.33975,243.672675
,,,,,247.357525,243.6812
,,,,,247.364075,243.689175
,,,,,247.371025,243.7076
,,,,,247.380475,243.733225
,,,,,247.40975,243.75465
,,,,,247.4293,243.912525
,,,,,247.5012,243.9596
,,,,,247.517575,243.97155
,,,,,247.54125,243.98515
,,,,,247.601775,244.011275
,,,,,247.6274,244.033
,,,,,247.795225,244.065
,,,,,247.8196,244.135675
,,,,,247.84345,244.3763
,,,,,247.86125,244.409275
,,,,,247.880625,244.4455
,,,,,247.8992,244.4682
,,,,,247.9129,244.48455
,,,,,247.92635,244.4995
,,,,,247.933725,244.513025
,,,,,247.9529,244.551325
,,,,,247.981525,244.557275
,,,,,248.01735,244.6044
,,,,,248.025975,244.65515
,,,,,248.043575,244.685675
,,,,,248.140175,244.8484
,,,,,248.160325,244.887775
,,,,,248.1711,244.92565
,,,,,248.203675,244.945825
,,,,,248.209675,244.990925
,,,,,248.225025,245.012675
,,,,,248.232075,245.342925
,,,,,248.24445,245.386225
,,,,,248.24575,245.404
,,,,,248.2489,245.436625
,,,,,248.271475,245.45565
,,,,,248.294875,245.473375
,,,,,248.312575,245.4891
,,,,,248.33375,245.51435
,,,,,248.382725,245.54805
,,,,,248.395625,245.559475
,,,,,248.4126,245.572725
,,,,,248.6048,245.57755
,,,,,248.717,245.58325
,,,,,248.839475,245.593425
,,,,,248.857275,245.680625
,,,,,248.880425,245.697925
,,,,,248.899675,245.7044
,,,,,249.07075,245.7268
,,,,,249.0877,245.75435
,,,,,249.116325,245.765925
,,,,,249.132925,245.784425
,,,,,249.14535,245.95375
,,,,,249.165925,246.004525
,,,,,249.17975,246.02495
,,,,,249.215025,246.0583
,,,,,249.2622,246.067275
,,,,,249.279725,246.118425
,,,,,249.305,246.151775
,,,,,249.349525,246.15715
,,,,,249.360975,246.162675
,,,,,249.371325,246.17175
,,,,,249.3994,246.177775
,,,,,249.4053,246.20105
,,,,,249.431525,246.25465
,,,,,249.447825,246.293175
,,,,,249.4767,246.318425
,,,,,249.489,246.34015
,,,,,249.511125,246.364475
,,,,,249.5592,246.385175
,,,,,249.58495,246.398975
,,,,,249.626125,246.435675
,,,,,249.652275,246.439625
,,,,,249.676275,246.453225
,,,,,249.6837,246.466325
,,,,,249.71295,246.47805
,,,,,249.734475,246.508525
,,,,,249.739425,246.5189
,,,,,249.76025,246.57975
,,,,,249.7837,246.59385
,,,,,249.793225,246.6172
,,,,,249.80505,246.7207
,,,,,249.8265,246.7675
,,,,,249.83755,246.782425
,,,,,249.855625,246.801975
,,,,,249.86485,246.9573
,,,,,249.875275,246.973175
,,,,,249.8914,246.988225
,,,,,249.906925,247.0054
,,,,,249.9314,247.02105
,,,,,249.954775,247.02785
,,,,,249.956825,247.055125
,,,,,249.9851,247.067725
,,,,,249.99475,247.090025
,,,,,250.02065,247.0954
,,,,,250.04935,247.10415
,,,,,250.08775,247.1693
,,,,,250.1373,247.2111
,,,,,250.238275,247.223075
,,,,,250.24485,247.26565
,,,,,250.251775,247.2975
,,,,,250.2762,247.351875
,,,,,250.2899,247.366475
,,,,,250.3112,247.371025
,,,,,250.379575,247.3817
,,,,,250.409375,247.39595
,,,,,250.4347,247.4224
,,,,,250.479925,247.517575
,,,,,250.51485,247.580125
,,,,,250.5618,247.600575
