SPK_SPKC01a (no response),SPK_SPKC05a (exc/inh),SPK_SPKC06a (no response),SPK_SPKC07a (no response),SPK_SPKC11a (no opto-tagging)
1131.257525,1151.279875,1169.450125,,1143.004925
1131.26555,1151.3946,1169.503125,,1143.176675
1131.286225,1151.413725,1169.56815,,1143.232875
1131.349975,1151.60295,1169.60685,,1143.3853
1131.364375,1152.003275,1169.633925,,1143.53225
1131.39075,1152.0443,1169.73185,,1143.553875
1131.40295,1152.065725,1169.903425,,1143.59015
1131.433475,1152.083375,1170.01615,,1143.73605
1131.479575,1152.1912,1170.09215,,1143.79145
1131.5088,1152.230025,1170.12855,,1143.831225
1131.536725,1152.2589,1170.177525,,1143.86905
1131.56925,1152.30805,1170.217525,,1143.89005
1131.5835,1152.5798,1170.35365,,1143.9113
1131.650475,1152.646225,1170.399675,,1144.0915
1131.666775,1152.74905,1170.789375,,1144.1642
1131.6878,1152.84235,1170.824475,,1144.2146
1131.7005,1152.986,1170.8509,,1144.385075
1131.7397,1153.024975,1170.8624,,1144.460625
1131.8071,1153.244275,1170.873425,,1144.676675
1131.831875,1153.34075,1170.90045,,1144.85155
1131.86725,1153.448625,1170.94205,,1145.034075
1131.9259,1153.51355,1171.010625,,1145.17225
1131.972,1153.54205,1171.041,,1145.27615
1132.0208,1153.785925,1172.676625,,1145.545925
1132.0452,1153.909925,1172.7985,,1145.62585
1132.15445,1154.019425,1173.0491,,1145.691625
1132.175775,1154.056525,1174.01595,,1145.709975
1132.215075,1154.397425,1174.3012,,1145.740525
1132.268325,1154.69375,1175.9135,,1145.80745
1132.285425,1154.8141,1176.027125,,1145.8306
1132.2996,1154.85305,1176.2113,,1146.003275
1132.3157,1155.025225,1176.715475,,1146.08495
1132.331625,1155.338925,1176.7393,,1146.21215
1132.396375,1155.486325,1176.775625,,1146.28375
1132.409675,1155.569075,1178.0378,,1146.313525
1132.42115,1155.625325,1178.495725,,1146.421825
1132.43945,1155.712475,1181.420575,,1146.504525
1132.4463,1156.0654,1181.6858,,1146.5263
1132.457575,1156.1372,1181.987875,,1146.560825
1132.46415,1156.275925,1182.23255,,1146.64865
1132.4853,1156.392175,1182.2637,,1146.6785
1132.524475,1156.457475,1182.29825,,1146.68535
1132.538375,1156.500175,1182.559,,1146.7008
1132.5896,1156.57195,1182.60875,,1146.732875
1132.61775,1156.727025,1182.63605,,1146.953875
1132.624325,1156.76315,1182.669075,,1146.982975
1132.64675,1156.84735,1182.9261,,1147.059925
1132.6574,1157.2145,1182.991575,,1147.17675
1132.688725,1157.4023,1183.057075,,1147.2516
1132.71825,1157.479075,1183.387475,,1147.2836
1132.7249,1157.529875,1183.6117,,1147.34345
1132.749375,1157.6046,1183.67365,,1147.42165
1132.780875,1157.86025,1183.7215,,1147.44845
1132.792575,1157.901775,1184.298975,,1147.45295
1132.833825,1158.00755,1184.37025,,1147.654375
1132.84195,1158.0414,1185.112875,,1147.675125
1132.8599,1158.80185,1185.157625,,1147.8692
1132.891225,1158.8772,1185.1967,,1148.08185
1132.9277,1159.005475,1185.4541,,1148.10785
1132.937425,1159.011575,1185.5015,,1148.1199
1132.98755,1159.229825,1185.561925,,1148.13095
1133.001175,1159.6081,1185.7092,,1148.179875
1133.012775,1159.8087,1185.765225,,1148.181675
1133.03085,1160.0017,1185.934325,,1148.195075
1133.072125,1160.1215,1186.35745,,1148.28315
1133.092175,1160.3337,1186.385825,,1148.3573
1133.1777,1160.405925,1186.414025,,1148.511275
1133.198275,1160.51495,1186.43905,,1148.512825
1133.227625,1160.616975,1186.899975,,1148.5583
1133.275825,1160.71245,1186.962375,,1148.62735
1133.285275,1160.81515,1187.082675,,1148.686925
1133.3044,1160.9007,1187.155175,,1148.69945
1133.325875,1161.1049,1187.224225,,1148.717725
1133.3368,1161.195725,1187.27175,,1148.7604
1133.35665,1161.289525,1187.512325,,1148.810925
1133.36735,1161.4812,1187.61725,,1149.008925
1133.37995,1161.519575,1187.665675,,1149.17235
1133.406125,1161.54785,1187.7204,,1149.215175
1133.42215,1161.60145,1187.7532,,1149.2296
1133.43275,1161.655225,1187.785175,,1149.372825
1133.4501,1161.9359,1187.8963,,1149.4137
1133.462425,1161.988975,1188.11855,,1149.433125
1133.51085,1162.14795,1188.184175,,1149.485775
1133.5659,1162.243275,1188.23465,,1149.576625
1133.5876,1162.347625,1188.32435,,1149.640125
1133.672775,1162.5005,1188.37505,,1149.673075
1133.731075,1162.58965,1188.442725,,1149.840975
1133.748225,1162.619425,1188.482875,,1149.876125
1133.769325,1162.7066,1188.52735,,1150.151
1133.7889,1162.814125,1188.54915,,1150.311575
1133.8129,1162.954625,1188.55535,,1150.354325
1133.829675,1163.089025,1188.5923,,1150.438575
1133.851275,1163.15765,1188.705,,1150.449825
1133.86825,1163.2055,1188.810025,,1150.467
1133.8846,1163.2414,1188.93045,,1150.520175
1133.90025,1163.71855,1188.96,,1150.554475
1133.9111,1164.058775,1189.07485,,1150.7042
1133.924075,1164.0935,1189.106775,,1150.84245
1133.938925,1164.142275,1189.228225,,1151.03135
1133.945,1164.426975,1189.3727,,1151.222175
1133.971425,1164.481225,1189.4207,,1151.30435
1134.0093,1164.5737,1189.46485,,1151.366525
1134.01985,1164.67655,1189.55975,,1151.5185
1134.0284,1164.754725,1189.6155,,1151.6912
1134.09615,1165.04395,1189.658075,,1151.796075
1134.170675,1165.117675,1189.728025,,1151.83875
1134.208475,1165.24715,1189.802925,,1152.0178
1134.232525,1165.3947,1189.91005,,1152.1088
1134.261675,1165.47395,1189.96705,,1152.14285
1134.279725,1165.616725,1189.996175,,1152.58725
1134.29415,1165.6988,1190.1863,,1152.631
1134.301325,1165.771175,1190.2972,,1152.65305
1134.322725,1166.069825,1190.35665,,1152.695825
1134.336275,1166.113,1190.428425,,1152.7502
1134.34165,1166.168375,1190.561125,,1152.920625
1134.36945,1166.219475,1190.664,,1153.0496
1134.38575,1166.37645,1190.719075,,1153.120425
1134.40065,1166.403725,1190.82615,,1153.199325
1134.419225,1166.47045,1190.856325,,1153.32175
1134.428375,1166.642,1190.89015,,1153.4815
1134.44155,1166.69355,1190.96165,,1153.533975
1134.449325,1166.80155,1191.0558,,1153.555825
1134.461525,1167.028925,1191.142825,,1153.6488
1134.504125,1167.1113,1191.19355,,1153.6512
1134.526075,1167.16605,1191.2334,,1153.72795
1134.5408,1167.311425,1191.27365,,1153.806625
1134.587775,1167.42875,1191.402675,,1154.133825
1134.612,1167.665975,1191.482775,,1154.347075
1134.628675,1167.686725,1191.511775,,1154.43525
1134.668725,1167.807075,1191.590025,,1154.60285
1134.690725,1167.8575,1191.617375,,1154.841525
1134.7464,1167.89585,1191.65315,,1154.8848
1134.7708,1167.9351,1191.6901,,1154.9108
1134.808075,1168.01455,1191.74865,,1154.955025
1134.8307,1168.144025,1191.938725,,1155.02185
1134.839375,1168.179975,1191.991,,1155.03935
1134.8552,1168.288925,1192.0447,,1155.096875
1134.88215,1168.4178,1192.103175,,1155.1569
1134.92475,1168.4722,1192.13,,1155.18665
1134.938325,1168.517625,1192.1936,,1155.3942
1134.9601,1168.8426,1192.2495,,1155.443225
1135.01,1169.233175,1192.2877,,1155.5122
1135.024225,1169.273425,1192.30325,,1155.531725
1135.048525,1169.379175,1192.32095,,1155.571675
1135.088725,1169.4771,1192.3734,,1155.675075
1135.119775,1169.673025,1192.410975,,1155.734625
1135.157375,1169.748575,1192.48055,,1155.935525
1135.1736,1169.78355,1192.5291,,1155.975825
1135.190725,1169.899325,1192.5671,,1155.982125
1135.20285,1169.947975,1192.801325,,1155.994675
1135.228,1170.04035,1192.8621,,1156.019025
1135.253225,1170.1359,1192.9129,,1156.07215
1135.26075,1170.21285,1192.990175,,1156.3555
1135.2797,1170.3092,1193.3048,,1156.572225
1135.2983,1170.361075,1193.397175,,1156.734275
1135.356825,1170.407525,1193.4333,,1156.784775
1135.3676,1170.61915,1193.49405,,1156.8459
1135.396825,1170.996975,1193.649925,,1156.944325
1135.414425,1171.20615,1193.7021,,1157.098675
1135.42835,1171.279875,1193.75095,,1157.1158
1135.449225,1171.356975,1193.77115,,1157.216225
1135.457075,1171.62035,1193.8223,,1157.24655
1135.49415,1171.681925,1193.874925,,1157.37215
1135.5028,1171.80715,1193.948425,,1157.471875
1135.527125,1171.864175,1193.988725,,1157.503125
1135.535375,1171.8782,1194.036675,,1157.63655
1135.547675,1171.95945,1194.180525,,1157.692725
1135.5682,1171.97575,1194.200875,,1157.721725
1135.587475,1171.988725,1194.250125,,1157.7446
1135.618575,1172.01855,1194.308625,,1157.810175
1135.658625,1172.183125,1194.357225,,1157.837625
1135.675425,1172.229075,1194.382825,,1158.0429
1135.684675,1172.328375,1194.413075,,1158.099875
1135.71345,1172.511575,1194.504325,,1158.2093
1135.725675,1172.56535,1194.667325,,1158.296725
1135.747025,1172.6114,1194.714525,,1158.311425
1135.7847,1172.68245,1194.83285,,1158.54375
1135.7915,1172.760425,1194.9076,,1158.623425
1135.829925,1173.02485,1194.9468,,1158.69165
1135.846075,1173.073075,1194.977675,,1158.857225
1135.8574,1173.17465,1195.052075,,1158.8987
1135.870125,1173.384225,1195.09255,,1158.983175
1135.88515,1173.466825,1195.187225,,1159.00325
1135.8991,1173.5079,1195.25035,,1159.0302
1135.918575,1173.763975,1195.306925,,1159.081575
1135.933625,1173.846675,1195.36835,,1159.1229
1135.94465,1173.98445,1195.418625,,1159.15985
1135.973625,1174.012725,1195.5283,,1159.198875
1135.9874,1174.208925,1195.674325,,1159.24
1136.001375,1174.413575,1195.74375,,1159.297125
1136.03075,1174.61755,1195.809925,,1159.495875
1136.05225,1174.702225,1195.903575,,1159.515225
1136.086425,1174.75265,1195.960325,,1159.599
1136.1051,1174.802425,1196.00525,,1159.731725
1136.12055,1174.845375,1196.07165,,1159.957075
1136.1895,1174.913925,1196.141675,,1159.974925
1136.210575,1174.949825,1196.252075,,1160.12455
1136.221725,1175.02575,1196.292475,,1160.146275
1136.245025,1175.081075,1196.373475,,1160.1881
1136.2623,1175.1141,1196.41685,,1160.31105
1136.303025,1175.140975,1196.449275,,1160.33005
1136.324575,1175.2086,1196.470875,,1160.432925
1136.34305,1175.334425,1196.5005,,1160.481925
1136.388875,1175.460025,1196.536175,,1160.53305
1136.42365,1175.4976,1196.615975,,1160.588025
1136.45,1175.5396,1196.712675,,1160.6632
1136.46325,1175.5991,1196.973975,,1160.764975
1136.4934,1175.696675,1197.0052,,1160.827925
1136.563175,1175.758525,1197.033575,,1160.9412
1136.573525,1175.837525,1197.143275,,1161.000425
1136.588675,1175.910875,1197.453625,,1161.022675
1136.608125,1175.922875,1197.5589,,1161.240725
1136.616775,1175.97055,1197.62165,,1161.300725
1136.626375,1176.0643,1197.73225,,1161.68355
1136.63055,1176.19235,1197.79175,,1161.721875
1136.645875,1176.2389,1197.8162,,1161.7903
1136.683325,1176.26575,1197.862375,,1161.819225
1136.725225,1176.41925,1197.891525,,1161.894475
1136.7334,1176.454275,1197.93395,,1161.926025
1136.754475,1176.516175,1198.0894,,1161.991175
1136.774725,1176.59725,1198.19,,1162.031425
1136.779375,1176.738275,1198.24325,,1162.07285
1136.797225,1176.7519,1198.2851,,1162.1571
1136.816375,1176.87335,1198.334025,,1162.177275
1136.869225,1177.00155,1198.4492,,1162.222075
1136.902575,1177.040375,1198.6253,,1162.3295
1136.9242,1177.270275,1198.71575,,1162.4599
1136.95385,1177.324375,1198.7985,,1162.59585
1136.9745,1177.364125,1198.82225,,1162.678475
1137.0203,1177.397625,1198.855925,,1162.76505
1137.08445,1177.467675,1198.97845,,1162.8308
1137.1148,1177.490025,1199.1702,,1162.949675
1137.133925,1177.523825,1199.2214,,1162.967475
1137.143175,1177.55975,1199.264375,,1163.006625
1137.17195,1177.6038,1199.3056,,1163.10525
1137.206375,1177.618175,1199.348525,,1163.16
1137.237825,1177.701,1199.394875,,1163.304625
1137.257175,1177.741075,1199.4172,,1163.6124
1137.267925,1177.790375,1199.580425,,1163.68485
1137.28965,1177.8096,1199.622075,,1163.82485
1137.2987,1177.86585,1199.743675,,1163.875425
1137.3414,1177.893175,1199.82395,,1163.904375
1137.353425,1177.937325,1199.86195,,1163.990025
1137.37385,1177.991425,1199.923625,,1164.06785
1137.3979,1178.048075,1200.0402,,1164.2133
1137.415,1178.13235,1200.079025,,1164.3031
1137.423525,1178.19765,1200.117425,,1164.3417
1137.431225,1178.2218,1200.155225,,1164.39695
1137.50835,1178.294675,1200.18535,,1164.557175
1137.6182,1178.368475,1200.405625,,1164.5843
1137.63425,1178.47695,1200.5025,,1164.611125
1137.6451,1178.55775,1200.6533,,1164.7918
1137.661575,1178.647025,1200.682725,,1164.864325
1137.669375,1178.791275,1200.731025,,1164.939375
1137.68525,1178.8313,1200.769225,,1165.006025
1137.73295,1178.916375,1200.814275,,1165.093575
1137.7443,1179.227925,1200.88145,,1165.129575
1137.763725,1179.269325,1200.94625,,1165.167075
1137.79665,1179.337975,1201.1089,,1165.226425
1137.816575,1179.4915,1201.255075,,1165.26545
1137.83525,1179.562275,1201.305175,,1165.33875
1137.85535,1179.6063,1201.355,,1165.59005
1137.882225,1179.69145,1201.3994,,1165.689325
1137.8972,1179.7373,1201.448325,,1165.725475
1137.909825,1179.791275,1201.542775,,1165.757175
1137.926075,1179.8437,1201.660775,,1165.8434
1137.94005,1179.886075,1201.696975,,1165.87715
1137.95945,1179.9043,1201.787675,,1166.0941
1137.965775,1179.9455,1201.8394,,1166.4492
1137.9789,1179.974625,1201.863125,,1166.588575
1138.005675,1179.98855,1201.890875,,1166.613425
1138.02915,1180.020975,1201.9288,,1166.639475
1138.03885,1180.0767,1201.960775,,1166.718225
1138.0477,1180.1011,1202.028125,,1166.729475
1138.078525,1180.117875,1202.10315,,1166.787375
1138.10735,1180.142,1202.153,,1166.917375
1138.1659,1180.1831,1202.401,,1166.9423
1138.171375,1180.215725,1202.427,,1167.034675
1138.183875,1180.240975,1202.44805,,1167.299675
1138.20055,1180.28905,1202.48465,,1167.47335
1138.231,1180.3388,1202.6759,,1167.50175
1138.246525,1180.366075,1202.78295,,1167.5294
1138.271025,1180.4103,1202.86295,,1167.63055
1138.28945,1180.43205,1202.937475,,1167.8615
1138.3248,1180.442425,1203.026175,,1167.95205
1138.346525,1180.47145,1203.062925,,1168.001625
1138.36145,1180.490925,1203.1657,,1168.054975
1138.39325,1180.516925,1203.2074,,1168.169725
1138.429275,1180.55195,1203.2718,,1168.1827
1138.439625,1180.614075,1203.33635,,1168.204675
1138.457475,1180.626075,1203.421525,,1168.224075
1138.48595,1180.65045,1203.55735,,1168.2539
1138.511275,1180.674475,1203.619425,,1168.3746
1138.5373,1180.700175,1203.675525,,1168.49655
1138.5476,1180.726575,1203.703975,,1168.596725
1138.5792,1180.78315,1203.7294,,1168.663725
1138.602075,1180.81495,1203.879925,,1168.71745
1138.6201,1180.855975,1203.9735,,1168.759275
1138.6493,1180.898175,1204.0429,,1168.8611
1138.657675,1180.91395,1204.2126,,1168.90955
1138.708325,1180.958125,1204.27495,,1168.9559
1138.71725,1181.0277,1204.364475,,1168.99695
1138.731125,1181.047775,1204.420525,,1169.1409
1138.753,1181.101725,1204.509975,,1169.197175
1138.7909,1181.126425,1204.58035,,1169.2285
1138.817175,1181.15605,1204.6354,,1169.454275
1138.846875,1181.262,1204.797675,,1169.47815
1138.89405,1181.30745,1204.89335,,1169.50025
1138.917425,1181.32525,1204.9763,,1169.555
1138.931475,1181.36035,1205.0156,,1169.579325
1138.94025,1181.372225,1205.078225,,1169.638125
1138.98545,1181.41075,1205.1263,,1169.6656
1139.0135,1181.46075,1205.281625,,1169.7467
1139.028125,1181.518575,1205.313025,,1169.874075
1139.044425,1181.548375,1205.337725,,1170.130725
1139.069975,1181.66805,1205.529275,,1170.320325
1139.100475,1181.696325,1205.8511,,1170.363275
1139.114675,1181.7441,1205.95575,,1170.38775
1139.132725,1181.76085,1206.1058,,1170.42125
1139.16055,1181.85245,1206.181025,,1170.5434
1139.1757,1181.86835,1206.329425,,1170.6417
1139.189475,1181.89215,1206.42515,,1170.701525
1139.200125,1181.941325,1206.502175,,1170.8289
1139.241825,1181.98325,1206.55625,,1170.856
1139.269,1182.003475,1206.59025,,1170.870675
1139.283275,1182.032025,1206.742775,,1170.89815
1139.3035,1182.054025,1206.832825,,1170.91485
1139.31865,1182.078725,1206.967975,,1170.9331
1139.322875,1182.102,1207.077925,,1170.968225
1139.361825,1182.1302,1207.25685,,1170.987875
1139.3807,1182.1535,1207.302,,1171.04035
1139.39815,1182.178375,1207.340625,,1171.09975
1139.427375,1182.198075,1207.3531,,1171.20715
1139.4379,1182.226025,1207.37985,,1171.349475
1139.46985,1182.23915,1207.490125,,1171.37915
1139.493175,1182.261375,1207.574775,,1171.434575
1139.50415,1182.281125,1207.625475,,1171.44735
1139.517075,1182.360925,1207.702225,,1171.561475
1139.5273,1182.52945,1207.887425,,1171.59285
1139.5717,1182.586425,1207.98635,,1171.64555
1139.586325,1182.6193,1208.037775,,1171.649825
1139.645475,1182.632,1208.08065,,1171.7004
1139.665525,1182.651575,1208.12435,,1171.73215
1139.68215,1182.721125,1208.2768,,1171.758425
1139.70735,1182.7405,1208.430225,,1171.78285
1139.71645,1182.7524,1208.472225,,1171.8165
1139.733975,1182.79015,1208.4935,,1171.84875
1139.74305,1182.809875,1208.536375,,1171.8857
1139.7652,1182.8549,1208.668775,,1172.004525
1139.789825,1182.93435,1208.702875,,1172.028775
1139.802,1182.953975,1208.779675,,1172.0655
1139.840025,1182.9719,1208.9224,,1172.244275
1139.8821,1183.003575,1209.0586,,1172.393175
1139.925575,1183.020275,1209.086625,,1172.491025
1139.9872,1183.1181,1209.1885,,1172.79855
1140.0162,1183.18795,1209.372675,,1173.203
1140.051475,1183.210125,1209.52855,,1173.443275
1140.08685,1183.3137,1209.58985,,1173.4622
1140.102325,1183.374225,1209.6849,,1174.060575
1140.1096,1183.40385,1209.765025,,1174.5269
1140.11875,1183.459675,1209.8807,,1174.557425
1140.13245,1183.475175,1209.926275,,1174.9108
1140.139175,1183.49635,1209.96155,,1175.07245
1140.158425,1183.53145,1210.1508,,1175.3031
1140.178975,1183.563275,1210.193125,,1175.37965
1140.18865,1183.59195,1210.226825,,1175.410075
1140.19795,1183.6296,1210.253275,,1175.485575
1140.21265,1183.669925,1210.301525,,1175.570575
1140.224475,1183.7515,1210.4032,,1175.7166
1140.24125,1183.805875,1210.4951,,1176.295675
1140.25865,1183.839925,1210.56775,,1176.326725
1140.27705,1183.88245,1210.6963,,1176.4042
1140.31225,1183.913025,1210.77485,,1176.600775
1140.3294,1183.9604,1211.026975,,1176.63745
1140.35155,1184.0065,1211.059225,,1176.67095
1140.3823,1184.048075,1211.131875,,1177.2884
1140.423325,1184.067325,1211.18965,,1177.356575
1140.438225,1184.16255,1211.22605,,1177.37485
1140.45605,1184.22285,1211.332525,,1177.537975
1140.4779,1184.3715,1211.400775,,1177.63025
1140.499725,1184.440075,1211.493775,,1177.830475
1140.51105,1184.524725,1211.726275,,1177.870425
1140.52965,1184.554425,1211.8139,,1177.95145
1140.544275,1184.5732,1211.84845,,1178.006225
1140.566825,1184.590475,1211.91015,,1178.016275
1140.601825,1184.626325,1212.0032,,1178.057775
1140.65285,1184.68385,1212.04375,,1178.37825
1140.6686,1184.712025,1212.0832,,1178.8406
1140.7007,1184.75855,1212.16025,,1179.326475
1140.70525,1184.798225,1212.19865,,1179.56965
1140.7234,1184.908125,1212.262,,1179.81345
1140.782275,1184.97785,1212.444325,,1179.98035
1140.792625,1185.00115,1212.5552,,1180.1197
1140.802225,1185.08555,1212.610125,,1180.146225
1140.848425,1185.101225,1212.8816,,1180.229325
1140.86285,1185.14045,1213.195975,,1180.274475
1140.917375,1185.218275,1213.27225,,1180.300125
1140.93165,1185.304675,1213.32795,,1180.323525
1140.945025,1185.33095,1213.400925,,1180.3337
1140.970875,1185.3546,1213.42855,,1180.52805
1140.99695,1185.404625,1213.523025,,1180.7969
