SPK_SPKC01a (inhibited),SPK_SPKC03a (excitation + inhibition),SPK_SPKC04a (excited),SPK_SPKC04b (inhibited),SPK_SPKC08a (inhibition + excitation),SPK_SPKC09a (excitation + inhibition),SPK_SPKC09b (no effect),SPK_SPKC12a (weak inhibition),SPK_SPKC16a (excited),SPK_SPKC16b (excited)
166.813025,1356.7841,1599.338025,275.3665,1125.1227,768.77575,216.13025,458.269825,3008.413225,438.4362
166.8964,1356.8657,1599.44425,275.397,1125.145525,768.779175,216.149975,458.2885,3008.426975,438.57625
166.914575,1356.9949,1599.6851,275.415475,1125.173475,768.783975,216.1799,458.31275,3008.43825,438.6155
166.939525,1358.041925,1599.71495,275.43565,1125.338175,768.8146,216.23345,458.35745,3008.454825,438.756875
166.9753,1358.06615,1599.731325,275.439425,1125.37325,768.826175,216.26535,458.397775,3008.469725,438.872025
166.99125,1358.371075,1599.75085,275.494075,1125.412125,768.85625,216.267075,458.5703,3008.48915,438.95555
167.019125,1358.62545,1599.7651,275.5536,1125.5917,768.890825,216.284575,458.61555,3008.5051,438.9782
167.042175,1359.0959,1599.78975,275.607275,1125.70755,769.01325,216.32055,458.67775,3008.5198,438.989825
167.09535,1359.311575,1599.8349,275.654975,1125.86695,769.10545,216.35885,458.8926,3008.537375,439.04475
167.162125,1359.361425,1599.919225,275.673075,1126.2137,769.268575,216.392475,458.90615,3008.568375,439.21965
167.2127,1359.9533,1599.943775,275.674625,1126.2878,769.306875,216.47285,458.91865,3008.5788,439.33765
167.279975,1360.655,1599.989075,275.6932,1126.793925,769.333025,216.5494,458.93255,3008.58965,439.57105
167.322975,1360.74945,1600.085675,275.70885,1126.930425,769.3456,216.6345,458.93935,3008.602275,439.598925
167.34395,1360.95175,1600.25175,275.735575,1127.259,769.35675,216.645425,458.9581,3008.614425,439.9846
167.37475,1361.411,1600.270775,275.770775,1127.292075,769.363475,216.676525,459.01455,3008.63465,440.058875
167.4024,1361.47635,1600.350575,275.774325,1127.323875,769.381475,216.697125,459.05175,3008.7004,440.105325
167.440225,1361.53945,1600.375175,275.8192,1127.615875,769.40575,216.717575,459.0544,3008.717925,440.32315
167.4418,1361.8812,1600.418725,275.8377,1127.865575,769.4621,216.769925,459.07765,3008.732575,440.36445
167.5132,1362.046725,1600.45115,275.87805,1128.221075,769.52845,216.80365,459.11905,3008.749325,440.56875
167.532425,1362.149925,1600.630725,275.898025,1128.4438,769.657475,216.828425,459.3026,3008.7647,440.723
167.550125,1362.534,1600.719175,275.91645,1128.494325,769.736925,216.8537,459.664325,3008.78565,440.988625
167.55495,1362.7526,1600.7813,275.96,1128.55075,769.752125,216.9815,459.7131,3008.807425,441.059925
167.568825,1362.912825,1600.8131,275.965425,1128.677575,769.814325,217.017625,459.733275,3008.875825,441.14955
167.603425,1363.09665,1600.838025,275.997325,1128.818525,769.8493,217.0675,459.772925,3008.901225,441.44195
167.61405,1363.300275,1600.878025,276.0312,1128.880175,769.9002,217.1291,459.787575,3008.92875,441.4505
167.6165,1363.75535,1601.1709,276.040375,1128.947,769.9321,217.16505,459.7943,3008.946725,441.453575
167.61935,1364.430675,1601.28705,276.05195,1129.560775,769.954025,217.260875,459.8659,3008.965275,441.483975
167.661625,1364.612275,1601.369425,276.0638,1129.61995,769.9688,217.2731,459.913175,3008.990975,441.519375
167.678675,1364.683975,1601.439925,276.09675,1129.6925,770.002,217.327725,459.923925,3009.021525,441.527
167.696375,1364.843675,1601.52975,276.141175,1129.73575,770.060775,217.385375,459.958375,3009.0518,441.687375
167.727925,1364.914425,1601.6214,276.175975,1129.744325,770.08515,217.411825,459.985475,3009.10435,441.809
167.736775,1364.973675,1601.825725,276.259175,1129.80715,770.371475,217.414625,460.05005,3009.12255,441.81755
167.777275,1365.193575,1601.84115,276.27395,1130.007625,770.4134,217.45415,460.224,3009.1432,441.9446
167.779575,1365.38605,1601.870925,276.31285,1130.12615,770.4808,217.49215,460.2611,3009.16245,442.103675
167.800325,1365.490575,1601.909475,276.327125,1130.174625,770.7131,217.52965,460.28885,3009.19965,442.141025
167.828725,1365.491625,1601.971825,276.332325,1130.2103,770.729975,217.578525,460.317325,3009.22505,442.145475
167.9725,1365.95885,1602.062025,276.417775,1130.2612,770.749575,217.627025,460.3873,3009.25235,442.238825
167.987425,1366.2571,1602.205125,276.43535,1130.391725,770.776025,217.644725,460.5035,3009.274625,442.67325
168.026075,1366.5007,1602.2291,276.4825,1130.902825,770.8605,217.681175,460.57995,3009.29785,442.732
168.0686,1366.5975,1602.28095,276.5081,1131.013175,770.89435,217.73345,460.6356,3009.3197,442.937425
168.12055,1366.660775,1602.867775,276.5253,1131.099125,771.133275,217.766875,460.796425,3009.345825,443.0578
168.126675,1366.7981,1602.921425,276.546375,1131.176,771.187925,217.7932,460.869875,3009.365225,443.218625
168.13855,1366.987775,1602.96915,276.56165,1131.268425,771.21725,217.845525,460.906725,3009.3846,443.247875
168.1634,1367.070475,1603.03185,276.610675,1132.23735,771.26155,217.880525,461.1449,3009.411525,443.562575
168.18885,1367.1092,1603.09845,276.631875,1132.391125,771.493825,217.898475,461.29805,3009.4353,443.6761
168.19015,1367.242825,1603.518825,276.660825,1132.5508,771.596725,217.9364,461.326275,3009.46065,443.784675
168.19945,1367.270975,1603.593925,276.6782,1132.87185,771.609775,217.945525,461.387575,3009.479025,444.227725
168.207325,1367.4995,1603.660775,276.711775,1132.9777,771.684225,217.973325,461.501875,3009.49965,444.257325
168.261425,1367.912625,1603.7202,276.7353,1133.083875,771.81735,218.0713,461.50485,3009.530575,444.6425
168.292025,1367.9437,1603.7676,276.7815,1133.1522,771.825775,218.10855,461.560075,3009.5496,444.9868
168.336725,1368.228175,1604.0373,276.816725,1133.267975,771.847825,218.1839,461.835125,3009.566225,445.076525
168.384825,1368.408825,1604.0861,276.91125,1133.295075,771.9032,218.215775,461.86325,3009.5927,445.092725
168.392725,1368.815575,1604.1414,276.929125,1133.374625,771.916475,218.2423,461.968625,3009.615075,445.264825
168.435175,1368.921975,1604.2077,276.9328,1133.458125,771.947925,218.381975,461.977725,3009.641,445.33615
168.469275,1368.9624,1604.250025,276.94825,1133.539825,771.967525,218.4139,462.115175,3009.6524,445.46305
168.49945,1369.0219,1604.27575,276.9626,1133.661175,772.032125,218.46035,462.12525,3009.67365,445.544575
168.5139,1369.425675,1604.427275,276.9868,1134.138425,772.10885,218.512975,462.46075,3009.688325,445.84545
168.58475,1369.471675,1604.4829,276.9993,1134.211725,772.146025,218.54675,462.466625,3009.702775,445.9008
168.617425,1369.5593,1604.52035,277.005325,1134.5718,772.163675,218.5837,462.485675,3009.7211,445.917475
168.65595,1369.780275,1604.6935,277.01935,1134.5956,772.371425,218.61415,462.55205,3009.74285,446.1692
168.688,1369.7895,1604.8241,277.0366,1134.6662,772.44085,218.620375,462.57555,3009.7566,446.2134
168.709025,1369.7957,1604.8485,277.0512,1134.7468,772.4828,218.6359,462.60355,3009.8037,446.43575
168.713925,1369.86585,1605.0587,277.065775,1134.821075,772.65485,218.6509,462.605225,3009.81985,446.456625
168.736,1369.8948,1605.14785,277.079675,1134.824125,772.708025,218.67325,462.655825,3009.83265,446.490375
168.756675,1369.91,1605.1645,277.10465,1134.967725,772.7497,218.70375,462.6964,3009.846325,446.5058
168.77555,1370.292875,1605.1805,277.176375,1135.194875,772.9739,218.72645,462.7154,3009.863975,446.558775
168.7897,1370.443225,1605.2228,277.224125,1135.73245,773.07995,218.7366,462.940825,3009.87555,446.61075
168.8074,1370.471425,1605.231925,277.236425,1135.783075,773.14505,218.761175,463.158375,3009.89235,446.61635
168.8196,1370.70555,1605.65065,277.251125,1135.922225,773.16805,218.780425,463.3268,3009.9055,447.343075
168.825275,1370.723075,1605.675025,277.265975,1135.969025,773.2426,218.811725,463.34075,3009.927175,447.59535
168.831275,1370.769075,1605.709075,277.32455,1136.2743,773.352275,218.853075,463.533525,3009.944325,447.6395
168.898875,1370.908975,1605.746575,277.348875,1136.283575,773.512825,218.963375,463.599325,3009.9595,448.112625
168.920275,1370.943775,1605.985925,277.384675,1136.34615,773.5624,219.00655,463.72525,3009.974075,448.80255
168.974525,1371.0042,1606.07355,277.401525,1136.404925,773.577125,219.0512,463.80925,3009.9906,448.975775
168.98155,1371.397725,1606.16875,277.4372,1136.626975,773.6,219.070075,463.896675,3010.007075,449.1256
168.99615,1371.4735,1606.192525,277.468225,1136.63705,773.6275,219.113,463.930275,3010.0213,449.217775
169.009825,1371.601175,1606.21635,277.542475,1136.86485,773.7202,219.379125,464.03215,3010.033625,449.274975
169.03075,1371.620525,1606.362,277.559575,1136.907975,773.802675,219.4215,464.038125,3010.045725,449.36225
169.0438,1371.698675,1606.388875,277.57775,1136.927375,773.831875,219.462275,464.05455,3010.060875,449.410425
169.0494,1371.78915,1606.642225,277.6348,1136.9469,773.851075,219.4969,464.1922,3010.073175,449.594825
169.10825,1371.8711,1606.93375,277.6529,1136.975175,773.889625,219.4997,464.2038,3010.087,449.67555
169.130875,1372.037825,1607.155675,277.676075,1137.01245,773.96975,219.51255,464.246025,3010.0999,449.836825
169.15835,1372.523175,1607.288225,277.7115,1137.269425,774.036225,219.522925,464.28035,3010.119675,450.320425
169.190575,1372.535225,1607.55865,277.797025,1137.589025,774.15615,219.5853,464.32075,3010.1364,450.338675
169.25495,1373.182125,1607.5885,277.8344,1137.6877,774.252,219.603725,464.330425,3010.156075,450.385875
169.320325,1373.2202,1607.64305,277.911425,1137.695375,774.3104,219.68335,464.35295,3010.1928,450.546075
169.35285,1373.6413,1607.698225,277.977475,1137.732825,774.652475,219.72645,464.516225,3010.215325,450.5864
169.383925,1373.926975,1607.81505,278.0067,1137.763125,774.907925,219.728525,464.544575,3010.23965,451.1733
169.3993,1374.602825,1607.938875,278.02605,1138.00475,774.9158,219.74535,464.56925,3010.260175,451.211375
169.41115,1375.0293,1607.982925,278.045325,1138.04675,774.9212,219.770975,464.793425,3010.28085,451.240025
169.431175,1375.04835,1608.010625,278.076625,1138.105175,774.952275,219.810175,464.851575,3010.2978,451.447125
169.451025,1375.19785,1608.016625,278.08095,1138.153875,775.0037,219.858175,464.875125,3010.315525,451.781175
169.466225,1375.669575,1608.053525,278.095,1138.189825,775.03025,219.90055,464.888625,3010.3301,451.82825
169.468825,1375.7592,1608.126625,278.115825,1138.333775,775.07815,219.93225,464.9332,3010.348725,451.884175
169.484175,1375.95035,1608.1869,278.147225,1138.36535,775.0972,219.9746,465.0577,3010.367525,452.147375
169.502275,1376.018775,1608.25945,278.17725,1138.431275,775.14305,220.03115,465.07805,3010.385975,452.241775
169.5094,1376.58315,1608.352375,278.2083,1138.44555,775.17485,220.051175,465.328475,3010.399725,452.4183
169.52385,1376.6783,1608.417575,278.231375,1138.67445,775.44345,220.209775,465.332825,3010.4254,452.50195
169.53685,1376.86165,1608.478775,278.25725,1138.83605,775.46315,220.24715,465.683675,3010.446875,452.5111
169.55585,1376.925525,1608.526675,278.3191,1138.8795,775.485725,220.2603,465.815325,3010.4664,452.595
169.58055,1376.9384,1608.5647,278.35785,1139.0581,775.50675,220.35815,465.83985,3010.51005,452.697375
169.604975,1376.956075,1608.61225,278.449575,1139.1405,775.515625,220.38345,465.957175,3010.525975,452.86885
169.619925,1377.034575,1608.7223,278.475325,1139.167475,775.680575,220.42595,466.125425,3010.547575,453.033925
169.68565,1377.142825,1608.74855,278.484475,1139.1951,775.725225,220.467675,466.1463,3010.57565,453.10895
169.7595,1377.1794,1608.789425,278.507025,1139.264025,775.878625,220.570125,466.174,3010.597825,453.1234
169.7678,1377.245275,1608.828225,278.532425,1139.45315,775.92825,220.61335,466.323825,3010.6194,453.13895
169.809625,1377.629375,1608.893525,278.5525,1139.4609,775.942725,220.64165,466.37855,3010.64375,453.193475
169.884075,1377.795175,1609.026025,278.55915,1139.510325,775.9474,220.708,466.389725,3010.670125,453.2572
169.899725,1377.929025,1609.0658,278.632175,1139.571375,776.0172,220.821,466.408725,3010.695725,453.269
169.912375,1378.37285,1609.1169,278.6634,1139.62465,776.124,220.96375,466.51755,3010.7277,453.586775
169.920275,1378.576725,1609.1524,278.74725,1139.7301,776.2967,220.99665,466.8619,3010.752225,453.7994
169.9317,1378.734525,1609.23655,278.840075,1139.923875,776.3617,221.003125,466.9285,3010.767675,453.835925
169.9383,1379.156225,1609.30525,278.8865,1139.999325,776.3689,221.03285,466.953425,3010.79695,453.8944
169.946225,1379.422775,1609.47495,278.899475,1140.06085,776.4867,221.06475,467.001425,3010.8134,453.899525
169.948425,1379.550525,1609.513525,278.979525,1140.3095,776.51545,221.0731,467.058625,3010.838525,454.04515
169.954125,1379.684275,1609.60295,279.0054,1140.3861,776.53555,221.138025,467.501075,3010.8584,454.068625
169.9956,1379.856075,1609.9373,279.0238,1140.409525,776.7379,221.18325,467.642225,3010.8943,454.1117
170.034575,1380.08035,1610.013675,279.0446,1140.424225,776.774125,221.240775,467.7364,3010.920325,454.131325
170.047325,1380.14135,1610.1339,279.0602,1140.4414,776.8036,221.39585,467.79245,3010.947925,454.3249
170.049025,1380.181825,1610.539425,279.0993,1140.515125,777.168475,221.4271,467.81875,3010.982525,454.370575
170.062175,1380.610825,1610.66215,279.121975,1140.526475,777.187175,221.457925,467.8627,3011.040875,454.40245
170.122025,1380.637075,1610.865375,279.131625,1140.663325,777.226175,221.477275,468.018475,3011.059,454.620675
170.140225,1380.87075,1610.91545,279.13445,1140.69745,777.234,221.5696,468.0309,3011.124275,454.83585
170.153825,1380.914275,1610.9939,279.15095,1140.770175,777.291775,221.600775,468.4595,3011.1467,454.9617
170.172125,1381.041775,1611.1808,279.166425,1140.799875,777.295925,221.640075,468.556425,3011.177525,455.271125
170.204875,1381.3261,1611.26515,279.18715,1140.925375,777.30835,221.66985,468.643675,3011.210825,455.672475
170.281375,1381.8612,1611.310975,279.216275,1141.078025,777.315175,221.6822,468.7259,3011.240025,455.868375
170.320075,1382.37765,1611.4634,279.22375,1141.104625,777.33345,221.70315,468.824,3011.258275,455.894025
170.344225,1382.4836,1611.661775,279.2361,1141.304825,777.373475,221.73465,468.883125,3011.3116,455.9234
170.381975,1383.107475,1611.7368,279.2536,1141.317675,777.42705,221.766325,468.9469,3011.335925,455.9316
170.427825,1383.138875,1611.8111,279.31325,1141.33045,777.4914,221.789425,469.017275,3011.364025,455.981525
170.44205,1383.52895,1611.82355,279.329,1141.3988,777.49465,221.806425,469.26785,3011.383625,456.003675
170.45105,1383.969525,1611.8347,279.3345,1141.580175,777.514525,221.8237,469.294425,3011.4123,456.066825
170.462025,1383.9975,1612.2496,279.401325,1141.603125,777.521575,222.008375,469.340875,3011.4383,456.144525
170.4888,1384.3067,1612.419025,279.457175,1141.69745,777.532325,222.067425,469.433025,3011.4623,456.269375
170.50245,1384.40015,1612.550975,279.479775,1141.71995,777.56925,222.10795,469.6233,3011.48825,456.30165
170.52245,1384.444775,1612.6743,279.498175,1141.865825,777.633175,222.13545,469.6433,3011.515425,456.3825
170.54235,1384.617625,1612.707775,279.509575,1141.94335,777.653675,222.2024,469.68035,3011.554525,456.494825
170.567925,1384.997175,1612.733325,279.528575,1142.159325,777.69895,222.22705,469.7767,3011.586775,456.69995
170.576975,1385.3092,1613.1506,279.56235,1142.1931,777.73425,222.26005,469.912975,3011.61235,457.05795
170.580275,1386.169125,1613.188925,279.579725,1142.281725,777.781925,222.293275,469.931475,3011.6571,457.244
170.620125,1386.281025,1613.225075,279.5976,1142.324775,777.7996,222.33755,469.952925,3011.6918,457.31265
170.6696,1386.468775,1613.25255,279.6339,1142.421,777.843125,222.3761,470.00195,3011.71605,457.35085
170.70015,1386.6534,1613.28285,279.698625,1142.735125,777.908175,222.434,470.2593,3011.740125,457.383625
170.7124,1387.3983,1613.325775,279.7141,1142.99305,777.919925,222.486675,470.409125,3011.783575,457.407325
170.759225,1387.4933,1613.772475,279.765275,1143.0808,777.9429,222.5093,470.433225,3011.80335,457.418025
170.760475,1388.079825,1613.80555,279.8037,1143.119325,777.957875,222.5443,470.5925,3011.829175,457.559375
170.798725,1388.528,1613.83325,279.822375,1143.40725,777.96235,222.57595,470.638375,3011.877725,457.627725
170.809375,1388.769575,1613.86495,279.849175,1143.5588,777.96755,222.681225,470.793025,3011.9133,457.701625
170.825,1389.2006,1614.263775,279.880875,1143.56185,778.018325,222.7686,470.850025,3011.940175,457.757075
170.850075,1389.387675,1614.369825,279.97405,1143.9256,778.034825,222.8103,470.9357,3011.974725,457.90745
170.889975,1389.767925,1614.393025,279.99555,1143.98095,778.061525,222.8413,471.001125,3012.0263,457.9479
170.91855,1390.251675,1614.811975,280.013175,1144.248075,778.082175,222.882025,471.016075,3012.061025,457.95885
170.934175,1390.53035,1614.855125,280.054825,1144.41985,778.1161,222.908375,471.0263,3012.09545,458.2688
170.9508,1390.56125,1614.97645,280.068075,1144.430925,778.130675,222.958275,471.07655,3012.12675,458.314825
171.004525,1390.70175,1615.174675,280.105025,1144.543475,778.1374,222.97665,471.09335,3012.154525,458.441425
171.0285,1390.773825,1615.29355,280.110875,1144.89055,778.1806,223.01305,471.112275,3012.1913,458.454175
171.03045,1391.14375,1615.326275,280.13755,1144.994375,778.314625,223.0871,471.322325,3012.246725,458.4604
171.051025,1391.3581,1615.36215,280.1399,1145.245,778.446,223.14475,471.359,3012.2802,458.653975
171.060275,1391.360025,1615.70035,280.15135,1145.286675,778.465575,223.218325,471.50875,3012.314475,458.661125
171.092925,1392.443625,1615.73545,280.16355,1145.48285,778.512075,223.297675,471.637775,3012.35965,458.760025
171.09465,1392.8505,1615.765325,280.165625,1145.5486,778.573975,223.327225,471.786175,3012.391625,458.939375
171.1651,1393.0101,1615.797125,280.172375,1145.6013,778.581975,223.3629,471.801175,3012.4202,459.035
