SPK_SPKC09a,SPK_SPKC10c,SPK_SPKC11a,SPK_SPKC13a
,,114.2985,86.3428
,,114.31875,86.362625
,,114.332575,86.370325
,,114.34855,86.38185
,,114.367425,86.38685
,,114.38675,86.411325
,,114.402325,86.41955
,,114.416025,86.432225
,,114.47205,86.43975
,,114.4815,86.456575
,,114.497525,86.47895
,,114.517675,86.498325
,,114.5323,86.54465
,,114.5455,86.583925
,,114.57085,86.7498
,,114.591325,86.761975
,,114.620625,86.78495
,,114.640425,86.791775
,,114.656575,86.800925
,,114.6938,86.809375
,,114.7187,86.81565
,,114.737675,86.838425
,,114.76115,86.849
,,114.772925,86.856275
,,114.78175,86.8633
,,114.7905,86.871975
,,114.797825,86.895825
,,114.8133,86.90525
,,114.819975,86.90935
,,114.837625,86.918675
,,114.872925,86.930375
,,114.88495,86.943575
,,114.921525,86.9534
,,114.962275,87.01365
,,114.98215,87.0454
,,115.003925,87.06965
,,115.0256,87.292975
,,115.0533,87.311425
,,115.07905,87.35265
,,115.1008,87.422475
,,115.132975,87.64305
,,115.15215,87.65995
,,115.1633,87.684725
,,115.18495,87.7017
,,115.192625,87.723825
,,115.2006,87.735175
,,115.2096,87.749575
,,115.23805,87.757625
,,115.255625,87.76665
,,115.268775,87.79275
,,115.287575,87.79675
,,115.306025,87.808075
,,115.32615,87.855
,,115.3519,87.93035
,,115.3714,87.994775
,,115.397875,88.186675
,,115.41955,88.201475
,,115.442775,88.21085
,,115.473275,88.22
,,115.4915,88.228825
,,115.515775,88.23365
,,115.5273,88.2432
,,115.53435,88.252525
,,115.542825,88.275925
,,115.54865,88.287975
,,115.560525,88.3123
,,115.569125,88.33365
,,115.5775,88.35645
,,115.584725,88.39695
,,115.60305,88.41095
,,115.612925,88.417625
,,115.6264,88.43795
,,115.636175,88.449775
,,115.649025,88.47345
,,115.664225,88.4803
,,115.68945,88.506675
,,115.708475,88.529525
,,115.718775,88.557525
,,115.7445,88.560125
,,115.7658,88.57235
,,115.805425,88.5876
,,115.82565,88.649525
,,115.8559,88.6653
,,115.864625,88.6769
,,115.8736,88.710575
,,115.88645,88.75865
,,115.9038,88.76665
,,115.91425,88.7765
,,115.923675,88.783075
,,115.935325,88.7911
,,115.962025,88.7987
,,115.9828,88.807275
,,115.996925,88.812275
,,116.020925,88.82775
,,116.0377,88.83645
,,116.08525,88.8439
,,116.106275,88.85275
,,116.134025,88.885975
,,116.162525,88.91245
,,116.193875,88.929375
,,116.218425,88.94255
,,116.249475,88.9506
,,116.256275,88.97735
,,116.2693,88.98945
,,116.2743,89.016925
,,116.299625,89.02625
,,116.30885,89.04215
,,116.322875,89.0505
,,116.3418,89.067875
,,116.369025,89.077375
,,116.382575,89.08365
,,116.402025,89.09875
,,116.415775,89.1307
,,116.465225,89.18265
,,116.4935,89.2041
,,116.51425,89.2273
,,116.545475,89.27945
,,116.567925,89.404575
,,116.596375,89.4349
,,116.60985,89.484225
,,116.620925,89.506125
,,116.640175,89.633775
,,116.691,89.679325
,,116.707925,89.693625
,,116.714825,89.704225
,,116.7251,89.71925
,,116.7337,89.722825
,,116.795275,89.750525
,,116.813825,89.757
,,116.8558,89.774725
,,116.87365,89.80665
,,116.8979,89.824975
,,116.9144,89.879325
,,116.932875,89.88745
,,116.946775,89.903975
,,116.992775,89.913
,,117.00875,89.947325
,,117.042925,89.957475
,,117.0582,89.9689
,,117.085325,89.98015
,,117.10275,89.999275
,,117.127425,90.025175
,,117.15225,90.03545
,,117.17575,90.04065
,,117.198725,90.057825
,,117.2232,90.067825
,,117.246975,90.101675
,,117.2639,90.12665
,,117.28375,90.148425
,,117.308525,90.2928
,,117.344925,90.327675
,,117.369125,90.36005
,,117.3826,90.375125
,,117.395025,90.404625
,,117.4056,90.42295
,,117.418025,90.43425
,,117.43025,90.4808
,,117.44985,90.501775
,,117.461725,90.51025
,,117.480075,90.526525
,,117.49445,90.563425
,,117.5038,90.6299
,,117.521,90.640275
,,117.534475,90.692925
,,117.5445,90.696775
,,117.5519,90.792
,,117.56065,90.87105
,,117.5777,90.882925
,,117.610175,90.941225
,,117.63925,91.147425
,,117.669675,91.18445
,,117.696975,91.1895
,,117.732,91.22855
,,117.753075,91.237
,,117.7715,91.242425
,,117.807375,91.254825
,,117.822625,91.30535
,,117.851125,91.33625
,,117.868275,91.39485
,,117.887575,91.431575
,,117.909775,91.435375
,,117.9585,91.4514
,,117.98815,91.4684
,,117.9998,91.496225
,,118.014575,91.520275
,,118.04065,91.621725
,,118.059025,91.632225
,,118.072575,91.63915
,,118.08985,91.6468
,,118.124725,91.660475
,,118.1393,91.6739
,,118.160025,91.67995
,,118.1822,91.6984
,,118.2109,91.704675
,,118.242525,91.7127
,,118.262825,91.72015
,,118.28465,91.7281
,,118.312375,91.812425
,,118.3392,91.824725
,,118.368875,91.831475
,,118.396075,91.894925
,,118.438825,92.08965
,,118.473275,92.096075
,,118.51015,92.105025
,,118.529375,92.10975
,,118.541975,92.139
,,118.5602,92.216125
,,118.576775,92.293
,,118.595975,92.32275
,,118.6206,92.603175
,,118.6329,92.6159
,,118.664625,92.62475
,,118.690275,92.63145
,,118.71,92.6477
,,118.73875,92.671975
,,118.757175,92.69365
,,118.7797,92.7135
,,118.80055,92.740275
,,118.82925,92.753675
,,118.854025,92.7884
,,118.88475,92.811825
,,118.90525,92.83735
,,118.926175,92.872075
,,118.93995,92.929675
,,118.9553,93.061175
,,118.971775,93.30075
,,118.98815,93.312225
,,119.003025,93.326775
,,119.0242,93.335225
,,119.03545,93.351125
,,119.056375,93.37115
,,119.0728,93.4032
,,119.0845,93.418425
,,119.114375,93.444525
,,119.1324,93.538375
,,119.150825,93.766875
,,119.17005,93.78175
,,119.187325,93.809525
,,119.213125,93.818025
,,119.2351,93.82875
,,119.2666,93.836225
,,119.28825,93.87085
,,119.30755,93.8822
,,119.3344,93.888325
,,119.363525,93.89595
,,119.385575,93.931425
,,119.41555,94.02455
,,119.44955,94.036075
,,119.47675,94.0482
,,119.496675,94.076775
,,119.511125,94.099
,,119.520325,94.11365
,,119.55735,94.177475
,,119.584925,94.196825
,,119.59865,94.224275
,,119.6171,94.255675
,,119.638075,94.28035
,,119.6603,94.30185
,,119.676725,94.317125
,,119.688125,94.409875
,,119.70255,94.44225
,,119.719825,94.4641
,,119.7378,94.476925
,,119.744175,94.48485
,,119.78755,94.505475
,,119.80335,94.5351
,,119.818975,94.544525
,,119.8315,94.579275
,,119.84575,94.600725
,,119.863025,94.7168
,,119.8746,94.8897
,,119.888425,94.90445
,,119.907,94.920225
,,119.925975,94.9453
,,119.9589,94.9665
,,119.9815,94.979375
,,120.00845,94.995375
,,120.041,95.022025
,,120.06495,95.0522
,,120.092125,95.0799
,,120.146575,95.132075
,,120.16075,95.2515
,,120.173725,95.33595
,,120.1823,95.35085
,,120.1992,95.363625
,,120.210725,95.376775
,,120.2282,95.420125
,,120.2523,95.448775
,,120.2886,95.477625
,,120.301325,95.497125
,,120.3121,95.52125
,,120.324675,95.557825
,,120.335475,95.587075
,,120.349075,95.632625
,,120.383525,95.749375
,,120.396475,95.758625
,,120.413775,95.765725
,,120.426375,95.7819
,,120.447275,95.790875
,,120.4552,95.8005
,,120.4722,95.811325
,,120.504725,95.8347
,,120.531775,95.8489
,,120.54795,95.9721
,,120.569925,96.009225
,,120.60095,96.2532
,,120.62935,96.3207
,,120.655075,96.35055
,,120.674875,96.372475
,,120.68975,96.382475
,,120.70025,96.395125
,,120.726375,96.424375
,,120.741725,96.485975
,,120.77685,96.49595
,,120.794025,96.5188
,,120.802375,96.558975
,,120.8137,96.586625
,,120.82335,96.61155
,,120.832625,96.6461
,,120.8516,96.777
,,120.86435,96.965775
,,120.878625,96.976175
,,120.89475,96.98355
,,120.941575,96.99395
,,120.960725,97.009475
,,120.99015,97.019775
,,121.00675,97.0339
,,121.0318,97.04335
,,121.048175,97.0514
,,121.064325,97.0927
,,121.08455,97.2615
,,121.10495,97.294475
,,121.118525,97.323275
,,121.13625,97.346425
,,121.156775,97.3793
,,121.174025,97.394325
,,121.2264,97.414325
,,121.24465,97.43205
,,121.27185,97.457475
,,121.2921,97.476025
,,121.303475,97.493425
,,121.32695,97.521025
,,121.338,97.5569
,,121.36455,97.596825
,,121.3795,97.631725
,,121.395125,97.66025
,,121.411675,97.6731
,,121.432775,97.68895
,,121.4742,97.733225
,,121.50035,97.754775
,,121.525425,97.786775
,,121.5413,97.94535
,,121.583775,97.999925
,,121.603975,98.0189
,,121.6153,98.0339
,,121.64325,98.078775
,,121.6611,98.08845
,,121.6737,98.1439
,,121.681975,98.160675
,,121.69005,98.207025
,,121.72625,98.3074
,,121.734725,98.372775
,,121.783425,98.505525
,,121.7906,98.5212
,,121.80815,98.5458
,,121.82605,98.561775
,,121.840425,98.574425
,,121.861025,98.589275
,,121.876375,98.601525
,,121.888475,98.611975
,,121.921,98.62065
,,121.932675,98.640925
,,121.941175,98.672425
,,121.951125,98.700825
,,121.963825,98.711375
,,121.9857,98.739625
,,121.99255,99.001075
,,122.00735,99.042
,,122.015475,99.05505
,,122.033325,99.06265
,,122.0609,99.094475
,,122.086875,99.099925
,,122.1565,99.117775
,,122.18765,99.13415
,,122.214975,99.1382
,,122.238825,99.147025
,,122.259575,99.15335
,,122.283,99.1889
,,122.308275,99.25675
,,122.3305,99.4177
,,122.352925,99.430875
,,122.379225,99.44195
,,122.394175,99.4739
,,122.409475,99.486875
,,122.42225,99.4939
,,122.4348,99.524025
,,122.456475,99.5297
,,122.47755,99.5452
,,122.489,99.5547
,,122.50615,99.587625
,,122.512625,99.622475
,,122.5339,99.62375
,,122.544725,99.668875
,,122.56725,99.704725
,,122.598525,99.9488
,,122.611775,99.95875
,,122.632375,99.968725
,,122.66605,99.9805
,,122.69195,100.038375
,,122.718025,100.120525
,,122.7343,100.129025
,,122.746925,100.135425
,,122.760925,100.484
,,122.7841,100.609875
,,122.79195,100.6119
,,122.822825,100.62715
,,122.8441,100.637275
,,122.860125,100.66145
,,122.89015,100.66745
,,122.9165,100.6721
,,122.94525,100.682925
,,122.96685,100.7156
,,122.9871,100.7475
,,123.004625,100.864875
,,123.0264,101.04045
,,123.051675,101.17285
,,123.074875,101.2296
,,123.091475,101.467525
,,123.151175,101.5339
,,123.1747,101.542725
,,123.20245,101.5541
,,123.223325,101.5664
,,123.2347,101.591425
,,123.2601,101.6111
,,123.2807,101.657075
,,123.291,101.693125
,,123.303075,101.718375
,,123.32735,101.7373
,,123.343575,101.75725
,,123.353825,102.136225
,,123.3701,102.1407
,,123.38595,102.158775
,,123.40015,102.17435
,,123.4092,102.188225
,,123.4198,102.1986
,,123.43335,102.21895
,,123.454775,102.2365
,,123.487725,102.2545
,,123.51195,102.26345
,,123.532525,102.275575
,,123.600225,102.29905
,,123.617775,102.30895
,,123.6444,102.38945
,,123.666225,102.414975
,,123.695875,102.437275
,,123.71175,102.450775
,,123.7522,102.4693
,,123.78455,102.478375
,,123.801775,102.49575
,,123.81105,102.50955
,,123.821625,102.767025
,,123.8312,102.775275
,,123.86675,102.782475
,,123.88455,102.8437
,,123.894675,102.85985
,,123.9052,102.873175
,,123.92475,102.89655
,,123.9396,102.920325
,,123.967925,102.92735
,,123.9831,102.939675
,,124.0021,102.999625
,,124.026725,103.11775
,,124.043325,103.1344
,,124.06535,103.2128
,,124.0896,103.233925
,,124.115225,103.25625
,,124.128,103.29585
,,124.1537,103.332525
,,124.178475,103.3768
,,124.202875,103.41075
,,124.2316,103.452325
,,124.26235,103.47125
,,124.282725,103.51975
,,124.309725,103.547275
,,124.341375,103.6212
,,124.36475,103.634925
,,124.392325,103.6819
,,124.418575,103.696975
,,124.427525,103.70445
,,124.449225,103.7136
,,124.475125,103.7301
,,124.4944,103.770225
,,124.542925,103.821725
,,124.555125,103.907475
,,124.5982,104.011575
,,124.615625,104.08705
,,124.64055,104.1022
,,124.671475,104.119975
,,124.69345,104.150975
,,124.705575,104.248475
,,124.713475,104.299075
,,124.7211,104.30755
,,124.732325,104.34005
,,124.740675,104.45925
,,124.748025,104.54275
,,124.762675,104.598375
,,124.7727,104.760025
,,124.787825,104.773425
,,124.799625,104.7887
,,124.818975,104.810975
,,124.85485,104.828625
,,124.87785,104.857975
,,124.89315,104.869625
,,124.9198,104.9023
,,124.953825,104.9274
,,124.9814,104.937825
,,125.01905,104.99785
,,125.0756,105.023275
,,125.107675,105.0437
,,125.1234,105.091075
,,125.141725,105.26425
,,125.161925,105.27815
,,125.17575,105.30405
,,125.1898,105.3128
,,125.208725,105.31925
,,125.229325,105.332275
,,125.24735,105.341575
,,125.258825,105.36965
,,125.267975,105.43555
,,125.28645,105.625
,,125.30585,105.63535
,,125.316825,105.671
,,125.3556,105.742375
,,125.394425,105.8556
,,125.419,105.966
,,125.44185,105.99105
,,125.499075,106.0077
,,125.5241,106.021425
,,125.532525,106.0423
,,125.548975,106.15715
,,125.568025,106.254375
,,125.65155,106.264525
,,125.66155,106.2832
,,125.674475,106.3014
,,125.686175,106.31075
,,125.695425,106.3186
,,125.70395,106.338725
,,125.7191,106.378975
,,125.730225,106.39595
,,125.7381,106.4575
,,125.752675,106.470925
,,125.759625,106.688775
,,125.77535,106.698125
,,125.80025,106.7526
,,125.817125,106.781675
,,125.855125,106.88495
,,125.874875,106.914475
,,125.891125,106.9199
,,125.904075,107.25295
,,125.92475,107.264775
,,125.951,107.274625
,,125.979425,107.281025
,,126.0329,107.29435
,,126.049975,107.36555
,,126.0717,107.681625
,,126.094925,107.690425
,,126.123775,107.702325
,,126.1551,107.710025
,,126.17285,107.7145
,,126.1832,107.726
,,126.217675,107.73095
,,126.2307,107.73415
,,126.242925,107.7486
,,126.253125,107.757875
,,126.26445,107.762075
,,126.27175,107.858075
,,126.28175,107.876625
,,126.29435,107.952425
,,126.304075,108.137875
,,126.3224,108.16795
,,126.3312,108.186825
,,126.3508,108.202225
,,126.38725,108.208875
,,126.398925,108.2257
,,126.414775,108.2354
,,126.436075,108.289625
,,126.45975,108.324
,,126.486825,108.54945
,,126.5232,108.598
,,126.546175,108.614325
,,126.5755,108.6315
,,126.60155,108.649025
,,126.623075,108.67565
,,126.648425,108.71145
,,126.6712,108.7368
,,126.700375,108.744275
,,126.7265,108.753275
,,126.747975,108.759625
,,126.76825,108.813025
,,126.786325,108.85745
,,126.809025,108.885875
,,126.8285,108.93985
,,126.845125,108.98215
,,126.865575,109.064625
,,126.882,109.076525
,,126.89955,109.087325
,,126.908425,109.097475
,,126.93645,109.107525
,,126.947175,109.218175
,,126.9696,109.38335
,,126.99005,109.41285
,,127.009225,109.420175
,,127.031475,109.435025
,,127.0581,109.4442
,,127.083425,109.467475
,,127.1096,109.485275
,,127.13025,109.523025
,,127.15155,109.651675
,,127.177625,109.709425
,,127.202175,109.724675
,,127.23365,109.7326
,,127.252175,109.75275
,,127.271525,109.77265
,,127.28565,109.799875
,,127.30055,109.8137
,,127.324175,110.1484
,,127.339525,110.156725
,,127.349875,110.172925
,,127.360025,110.195575
,,127.380875,110.2412
,,127.414675,110.28015
,,127.442475,110.43195
,,127.4511,110.447525
,,127.470875,110.4725
,,127.4858,110.488825
,,127.4972,110.507675
,,127.505325,110.524325
,,127.521025,110.55605
,,127.536425,110.6486
,,127.55175,110.802075
,,127.563675,110.8528
,,127.572825,110.919375
,,127.594175,110.94785
,,127.61,110.979075
,,127.62885,111.000225
,,127.6486,111.014525
,,127.6708,111.0708
,,127.701925,111.206625
,,127.72125,111.2594
,,127.74765,111.266875
,,127.75845,111.289025
,,127.7789,111.3919
,,127.794425,111.434625
,,127.8117,111.472925
,,127.836,111.52915
,,127.863725,111.557875
,,127.88355,111.706825
,,127.911325,111.788125
,,127.93055,111.8671
,,127.950275,111.897
,,127.97395,111.9691
,,128.001775,112.00355
,,128.01715,112.0558
,,128.0334,112.084175
,,128.0561,112.16445
,,128.08095,112.352
,,128.1046,112.368375
,,128.11535,112.39615
,,128.137575,112.41005
,,128.15865,112.431175
,,128.167275,112.5053
,,128.19,112.532725
,,128.21055,112.544125
,,128.22575,112.634575
,,128.236275,112.675825
,,128.249525,112.684325
,,128.266125,112.840725
,,128.289775,112.879475
,,128.3286,112.95535
,,128.3453,112.98195
,,128.365125,112.988775
,,128.387,113.00235
,,128.418575,113.0363
,,128.43635,113.11715
,,128.4522,113.227625
,,128.472075,113.3219
,,128.493975,113.4273
,,128.512925,113.455025
,,128.536725,113.4698
,,128.556275,113.477925
,,128.578475,113.49225
,,128.592675,113.532125
,,128.603275,113.55445
,,128.61795,113.575425
,,128.6408,113.651525
,,128.652325,113.756675
,,128.67415,113.782975
,,128.68775,113.8015
,,128.710725,113.827675
,,128.7297,113.836375
,,128.7562,113.84465
,,128.772775,113.85825
,,128.7833,113.97555
,,128.79955,114.142775
,,128.81685,114.21035
,,128.844075,114.438625
,,128.86375,114.479
,,128.88125,114.6087
,,128.905075,114.77135
,,128.9244,114.7792
,,128.93445,114.8167
,,128.956175,114.8226
,,128.976125,114.828025
,,128.997375,114.901675
,,129.026475,115.16745
,,129.0452,115.190125
,,129.064225,115.208075
,,129.080575,115.2162
,,129.111675,115.234675
,,129.123225,115.242275
,,129.13095,115.410325
,,129.167175,115.509525
,,129.179625,115.5422
,,129.1901,115.55005
,,129.202425,115.578975
,,129.22655,115.68485
,,129.2374,115.867725
,,129.2616,115.880275
,,129.2805,115.8972
,,129.2908,115.924
,,129.3079,116.025825
,,129.328375,116.2192
,,129.347925,116.22715
,,129.39725,116.237725
,,129.423075,116.249525
,,129.4377,116.2612
,,129.46155,116.266475
,,129.494125,116.28345
,,129.51365,116.28715
,,129.537875,116.343575
,,129.569375,116.431275
,,129.59925,116.63225
,,129.619825,116.6444
,,129.6386,116.65395
,,129.65275,116.675925
,,129.662025,116.6842
,,129.6765,116.7284
,,129.696375,116.743975
,,129.707025,116.80705
,,129.719,117.00415
,,129.72965,117.058275
,,129.74205,117.34505
,,129.749725,117.356975
,,129.761125,117.367975
,,129.7762,117.3766
,,129.797025,117.4115
,,129.8168,117.424725
,,129.83405,117.4672
,,129.853,117.478775
,,129.870175,117.50055
,,129.909625,117.56845
,,129.939075,117.64175
,,129.969,117.891225
,,129.997025,117.905775
,,130.016075,117.9197
,,130.041725,117.951175
,,130.062825,117.9623
,,130.07645,117.971325
,,130.1024,117.987
,,130.11935,118.0158
,,130.14465,118.0732
,,130.1751,118.1034
,,130.201475,118.115475
,,130.2401,118.131325
,,130.2684,118.171225
,,130.28925,118.27435
,,130.321175,118.5184
,,130.33865,118.53725
,,130.3729,118.556875
,,130.4063,118.578775
,,130.4182,118.593
,,130.440475,118.61855
,,130.454775,118.650425
,,130.474525,118.909075
,,130.487525,118.92785
,,130.5039,118.9555
,,130.5285,118.9677
,,130.5601,118.99325
,,130.5767,119.029325
,,130.6006,119.0586
,,130.625175,119.09695
,,130.66375,119.132275
,,130.678075,119.154475
,,130.695,119.178075
,,130.729475,119.483875
,,130.7407,119.503525
,,130.7529,119.514775
,,130.7643,119.525575
,,130.77815,119.54465
,,130.79075,119.5605
,,130.806375,119.5714
,,130.826425,119.57335
,,130.845725,119.579125
,,130.863425,119.669575
,,130.8769,119.85675
,,130.92445,119.860675
,,130.94945,120.191275
,,130.967775,120.221275
,,130.9869,120.2474
,,131.017225,120.283575
,,131.039075,120.379375
,,131.067225,120.418425
,,131.09185,120.491825
,,131.1152,120.6775
,,131.1334,120.6942
,,131.15505,120.707275
,,131.1768,120.7161
,,131.214525,120.7329
,,131.2266,120.746225
,,131.2363,120.760125
,,131.25695,120.8122
,,131.27315,120.8558
,,131.281575,120.8837
,,131.2917,120.899775
,,131.306575,120.9756
,,131.32375,121.046175
,,131.33855,121.08935
,,131.3527,121.145725
,,131.367675,121.192525
,,131.381875,121.2243
,,131.426275,121.336925
,,131.4451,121.347775
,,131.458875,121.638225
,,131.47815,121.6447
,,131.500025,121.65775
,,131.530075,121.67635
,,131.555525,121.699725
,,131.588825,121.70615
,,131.608,121.76385
,,131.63415,121.786725
,,131.648125,121.79705
,,131.683925,121.81095
,,131.719075,121.8259
,,131.734025,121.840325
,,131.773125,121.848675
,,131.791525,121.8668
,,131.809425,122.0242
,,131.833975,122.052225
,,131.8431,122.0844
,,131.854775,122.1405
,,131.8683,122.2415
,,131.8808,122.406025
,,131.891775,122.4163
,,131.9021,122.444075
,,131.9117,122.4836
,,131.9326,122.537275
,,131.945175,122.549575
,,131.9629,122.5605
,,131.997125,122.619925
,,132.027425,122.813675
,,132.042275,122.84465
,,132.06545,122.88275
,,132.087,123.225825
,,132.107775,123.239475
,,132.151,123.2687
,,132.1828,123.276675
,,132.200975,123.292025
,,132.217125,123.334725
,,132.23235,123.370275
,,132.246575,123.403975
,,132.25615,123.437975
,,132.2704,123.44865
,,132.2853,123.46455
,,132.2942,123.483075
,,132.300875,123.7387
,,132.3112,123.804325
,,132.320875,123.8777
,,132.3279,123.926975
,,132.335325,123.95755
,,132.340875,123.9861
,,132.349975,124.020975
,,132.357125,124.1291
,,132.36295,124.21315
,,132.369875,124.3204
,,132.377675,124.3392
,,132.385625,124.35865
,,132.40105,124.374675
,,132.4144,124.38555
,,132.42565,124.493675
,,132.46755,124.6643
,,132.526725,124.734125
,,132.54445,124.7557
,,132.566925,124.7851
,,132.5908,125.02875
,,132.611525,125.05475
,,132.62835,125.075525
,,132.65845,125.08595
,,132.68055,125.104375
,,132.691725,125.124025
,,132.700175,125.14005
,,132.7095,125.17875
,,132.72755,125.189725
,,132.738,125.203475
,,132.74595,125.215225
,,132.760175,125.227375
,,132.76895,125.259975
,,132.796725,125.2808
,,132.81055,125.290125
,,132.82245,125.342375
,,132.8403,125.35645
,,132.8806,125.37215
,,132.91565,125.577825
,,132.94105,125.597725
,,132.962,125.6223
,,132.9768,125.681625
,,132.998425,125.69435
,,133.0155,125.727025
,,133.039875,125.7468
,,133.056375,125.822725
,,133.095325,125.9876
,,133.126125,126.010475
,,133.155225,126.2237
,,133.169825,126.313075
,,133.184775,126.33705
,,133.202475,126.378475
,,133.213475,126.42775
,,133.2232,126.440775
,,133.230975,126.453925
,,133.243675,126.5036
,,133.253725,126.533025
,,133.26275,126.55455
,,133.314225,126.5875
,,133.33215,126.87035
,,133.3487,126.892425
,,133.3658,126.904075
,,133.383175,126.9172
,,133.402675,126.9285
,,133.427675,127.146025
,,133.4498,127.16265
,,133.483425,127.202425
,,133.503775,127.21585
,,133.5301,127.2337
,,133.549,127.246625
,,133.573675,127.26245
,,133.593375,127.2939
,,133.6142,127.34475
,,133.63955,127.3865
,,133.658675,127.47405
,,133.6753,127.559875
,,133.6926,127.772925
,,133.7227,127.777525
,,133.744925,127.80505
,,133.7643,127.8155
,,133.77555,127.824425
,,133.793425,127.84985
,,133.805675,127.869625
,,133.823325,127.9722
,,133.8451,127.99775
,,133.8598,128.016775
,,133.886,128.0195
,,133.900275,128.154675
,,133.91455,128.172325
,,133.93505,128.203325
,,133.95805,128.214925
,,133.980225,128.2258
,,133.995975,128.257775
,,134.0201,128.27375
,,134.04175,128.28825
,,134.060825,128.306025
,,134.07875,128.326725
,,134.10515,128.334525
,,134.130675,128.359775
,,134.157075,128.57185
,,134.17645,128.587075
,,134.192975,128.6052
,,134.2275,128.627375
,,134.254375,128.650075
,,134.27545,128.6522
,,134.319075,128.86075
,,134.337675,128.89295
,,134.34585,128.8996
,,134.356475,128.9168
,,134.36445,129.032725
,,134.419875,129.0849
,,134.466775,129.0994
,,134.48455,129.137375
,,134.4998,129.204875
,,134.518975,129.220125
,,134.53465,129.23635
,,134.563575,129.242775
,,134.58775,129.290325
,,134.6203,129.298825
,,134.6407,129.354125
,,134.667175,129.41995
,,134.692375,129.536275
,,134.748725,129.559375
,,134.7869,129.5803
,,134.800225,129.591725
,,134.817475,129.7375
,,134.825275,129.816825
,,134.836575,129.86285
,,134.845275,129.905275
,,134.8518,130.243775
,,134.85975,130.259525
,,134.86795,130.280425
,,134.87705,130.298475
,,134.884575,130.312625
,,134.894925,130.35015
,,134.90395,130.572425
,,134.915125,130.6642
,,134.921725,130.68115
,,134.933975,130.69435
,,134.95935,130.72975
,,134.96915,130.75885
,,134.997575,130.845725
,,135.011925,130.85875
,,135.023475,130.8681
,,135.03975,130.92675
,,135.0517,131.15135
,,135.06165,131.2145
,,135.075175,131.223525
,,135.108875,131.236375
,,135.145375,131.25345
,,135.179275,131.274825
,,135.2273,131.302175
,,135.2484,131.342375
,,135.269775,131.355775
,,135.2878,131.436575
,,135.316325,131.728675
,,135.35825,131.750425
,,135.391875,131.760525
,,135.405775,131.768925
,,135.425175,131.780075
,,135.435575,131.803475
,,135.447225,131.810475
,,135.457525,131.887475
,,135.480125,131.942825
,,135.49395,132.189075
,,135.50995,132.239925
,,135.530175,132.2674
,,135.541525,132.296325
,,135.555,132.32435
,,135.573325,132.335225
,,135.59215,132.386875
,,135.607725,132.700075
,,135.624875,132.7025
,,135.641825,132.70915
,,135.6576,132.716575
,,135.685075,132.7421
,,135.695375,132.74745
,,135.714275,132.75445
,,135.74735,132.842875
,,135.765975,132.849
,,135.7904,132.866925
,,135.8084,132.9246
,,135.8449,132.974
,,135.881675,133.178775
,,135.915725,133.208325
,,135.931275,133.209575
,,135.9431,133.21535
,,135.9546,133.24295
,,135.97135,133.250725
,,135.985125,133.253125
,,135.993825,133.3165
,,136.006825,133.39465
,,136.020275,133.568125
,,136.04085,133.7611
,,136.073175,133.7704
,,136.097,133.7959
,,136.117125,133.809225
,,136.1339,133.816525
,,136.151275,133.843275
,,136.165325,133.861875
,,136.184975,133.975925
,,136.201625,134.06225
,,136.2138,134.236075
,,136.2272,134.3358
,,136.23875,134.358
,,136.255025,134.3706
,,136.26825,134.377725
,,136.2831,134.421325
,,136.29415,134.5098
,,136.30425,134.52625
,,136.31605,134.537775
,,136.3351,134.5637
,,136.351075,134.8097
,,136.363,134.822925
,,136.39435,134.83595
,,136.418825,134.874475
,,136.443575,134.888325
,,136.473175,134.926125
,,136.491725,135.131475
,,136.520925,135.150525
,,136.540875,135.209725
,,136.564775,135.42705
,,136.59055,135.4779
,,136.622375,135.496025
,,136.6594,135.50855
,,136.684075,135.917625
,,136.718275,136.0303
,,136.73695,136.0416
,,136.7503,136.050475
,,136.761325,136.095525
,,136.77225,136.105025
,,136.7822,136.18495
,,136.791875,136.2499
,,136.815775,136.290925
,,136.828125,136.364575
,,136.865275,136.43295
,,136.882075,136.758175
,,136.90155,136.78665
,,136.913875,136.82175
,,136.930725,136.846075
,,136.948875,136.854825
,,136.985075,136.8821
,,137.005475,136.89115
,,137.017625,136.9064
,,137.0607,136.932
,,137.07425,136.9428
,,137.09945,137.025625
,,137.129575,137.060575
,,137.147725,137.102175
,,137.17245,137.365075
,,137.2046,137.378375
,,137.22865,137.3867
,,137.254825,137.396525
,,137.2792,137.42165
,,137.332025,137.438625
,,137.351075,137.446725
,,137.3721,137.470675
,,137.38645,137.482475
,,137.395675,137.50635
,,137.4099,137.5325
,,137.428175,137.57
,,137.475875,137.59935
,,137.492325,137.64635
,,137.5025,137.65805
,,137.516275,137.707025
,,137.529675,138.0588
,,137.582825,138.09505
,,137.616825,138.1558
,,137.637075,138.1774
,,137.657925,138.25895
,,137.669675,138.42615
,,137.70165,138.468575
,,137.7273,138.4785
,,137.7541,138.489575
,,137.777525,138.516025
,,137.80345,138.5915
,,137.825375,138.6453
,,137.8518,138.672225
,,137.882675,138.7036
,,137.906425,138.998725
,,137.92295,139.0278
,,137.964825,139.036875
,,137.975925,139.20395
,,137.987225,139.238875
,,138.021125,139.2906
,,138.038225,139.302525
,,138.0547,139.349025
,,138.06205,139.509325
,,138.073125,139.5523
,,138.085675,139.566375
,,138.0991,139.61675
,,138.109275,139.711225
,,138.1176,139.75025
,,138.12715,139.805825
,,138.137075,139.86155
