SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC09a
16.70935,60.047575,23.878225
16.7187,60.30345,23.972875
16.73425,60.3861,23.981075
16.7509,60.43035,23.988575
16.787825,60.56725,24.008575
16.822475,60.63185,24.156375
16.909825,60.72815,24.185925
16.93485,60.85725,24.22305
16.9602,60.872625,24.255275
16.9906,60.980675,24.264
17.01385,61.073325,24.284375
17.034975,61.1555,24.30515
17.05885,61.293775,24.3416
17.074775,61.431225,24.3493
17.0889,61.935075,24.37285
17.147125,62.052425,24.430225
17.1826,62.18985,24.4915
17.2182,62.250075,24.510025
17.237725,62.260975,24.555725
17.260575,62.289725,24.575925
17.2864,62.313125,24.63645
17.3051,62.4079,24.6655
17.321275,62.4758,24.68515
17.3499,62.50195,24.694875
17.366825,62.7674,24.71565
17.371325,62.789275,24.81995
17.4008,62.8461,24.95665
17.42165,62.86835,24.9752
17.438975,62.884525,25.003875
17.44785,63.04855,25.01415
17.47205,63.13975,25.024225
17.502025,63.2186,25.078875
17.5241,63.228125,25.0923
17.540125,63.22945,25.1028
17.57345,63.3649,25.14795
17.601925,63.380475,25.201975
17.631675,63.4101,25.2445
17.6561,63.437425,25.326675
17.695875,63.45665,25.33525
17.72025,63.657575,25.41425
17.7838,63.77925,25.468475
17.8175,63.784825,25.530625
17.8358,63.80055,25.562425
17.867325,63.83195,25.57395
17.907775,63.841075,25.7471
17.989575,63.85445,25.818075
18.0553,63.89115,25.840025
18.131275,63.91065,25.94095
18.155175,64.003575,26.07865
18.180175,64.0756,26.103125
18.209225,64.090525,26.10985
18.22695,64.2119,26.1178
18.263975,64.241975,26.1266
18.2819,64.3525,26.185725
18.3068,64.443475,26.2772
18.32625,64.5348,26.290075
18.342425,64.8584,26.30135
18.377675,64.91335,26.41
18.426375,65.061675,26.444075
18.4659,65.077625,26.486025
18.4952,65.662125,26.52025
18.522425,65.7569,26.534275
18.563725,65.914375,26.58465
18.588875,66.09375,26.6047
18.621825,66.13855,26.619025
18.644725,66.155525,26.71895
18.663925,66.254,26.7596
18.685725,66.383025,26.7878
18.721575,66.542775,26.830225
18.7451,66.71575,26.950675
18.787425,66.8118,26.9997
18.830275,67.0283,27.016025
18.85655,67.06765,27.033225
18.882625,67.203775,27.05855
18.904425,67.2547,27.0925
18.929975,67.30745,27.123925
18.958525,67.364925,27.148775
18.987025,67.429375,27.1566
19.024,67.501925,27.195625
19.048825,67.512325,27.251675
19.087325,67.622,27.30815
19.1149,67.6578,27.339225
19.16055,67.7578,27.35075
19.19265,68.016375,27.403775
19.218975,68.145725,27.447025
19.227525,68.227175,27.457975
19.24295,68.259725,27.489825
19.2761,68.311775,27.5123
19.295475,68.378325,27.52315
19.318575,68.4599,27.530825
19.3493,68.5831,27.720075
19.36825,68.669025,27.754775
19.411625,68.7037,27.763325
19.440025,68.72195,27.775275
19.45565,68.76235,27.781425
19.473225,68.777625,27.870575
19.4985,68.834075,27.8795
19.52375,68.90925,27.890675
19.546975,68.991775,27.913975
19.58015,69.091625,27.949775
19.611075,69.1268,27.99425
19.639975,69.264575,28.011325
19.660475,69.292975,28.031925
19.675875,69.36295,28.04305
19.6856,69.48035,28.0556
19.71145,69.519225,28.07135
19.7298,69.558875,28.08305
19.749575,69.666275,28.1406
19.756675,69.7174,28.16765
19.78875,69.918625,28.2287
19.807425,70.0672,28.23795
19.81825,70.0809,28.25175
19.84705,70.0938,28.343825
19.86455,70.16045,28.361525
19.88805,70.37395,28.39425
19.920975,70.3925,28.59
