SPK_SPKC02a,SPK_SPKC07b,SPK_SPKC09a
116.442125,127.57385,123.923725
116.48765,127.600925,123.95615
116.504125,127.625475,123.9838
116.51845,127.647225,124.012925
116.529875,127.67745,124.038175
116.546975,127.7123,124.0696
116.575125,127.734,124.108875
116.58825,127.75695,124.14425
116.6014,127.7874,124.1779
116.615625,127.813225,124.199875
116.630775,127.829175,124.225325
116.64965,127.8557,124.249575
116.6619,127.887375,124.2774
116.6783,127.91295,124.302775
116.68725,127.937,124.33815
116.709825,127.9543,124.371425
116.7237,127.97765,124.3996
116.7358,127.99905,124.417175
116.74625,128.023525,124.436475
116.760925,128.041375,124.45515
116.775225,128.066725,124.4825
116.788025,128.096575,124.50625
116.7988,128.1329,124.531275
116.813525,128.158575,124.545425
116.8271,128.1919,124.56065
116.84205,128.2331,124.5722
116.86215,128.2563,124.585975
116.8797,128.28215,124.598925
116.892425,128.3015,124.608525
116.907025,128.328175,124.616125
116.922175,128.3508,124.627725
116.929775,128.36485,124.634675
116.93985,128.3879,124.6433
