SPK_SPKC03a (excited),SPK_SPKC05a (no effect),SPK_SPKC05b (no effect),SPK_SPKC06b (no effect),SPK_SPKC08a (short inhibition),SPK_SPKC13a (no effect),SPK_SPKC14a (no effect)
,,99.880875,,116.334975,,
,,99.8882,,116.358025,,
,,99.9029,,116.38795,,
,,99.91325,,116.42365,,
,,99.9331,,116.452725,,
,,99.945175,,116.462575,,
,,99.9628,,116.49495,,
,,99.995675,,116.512425,,
,,100.034425,,116.5253,,
,,100.04675,,116.534975,,
,,100.059925,,116.555175,,
,,100.0729,,116.574525,,
,,100.100325,,116.5851,,
,,100.113925,,116.596025,,
,,100.137225,,116.60395,,
,,100.180025,,116.637875,,
,,100.186775,,116.644575,,
,,100.19675,,116.652925,,
,,100.2096,,116.66405,,
,,100.22355,,116.6705,,
,,100.24145,,116.6734,,
,,100.24975,,116.688075,,
,,100.254875,,116.695975,,
,,100.2645,,116.75145,,
,,100.280875,,116.759125,,
,,100.292,,116.766675,,
,,100.3071,,116.80565,,
,,100.336075,,116.83705,,
,,100.347025,,116.8443,,
,,100.367175,,116.85545,,
,,100.384,,116.87065,,
,,100.422225,,116.882325,,
,,100.4558,,116.8907,,
,,100.4774,,116.8995,,
,,100.5028,,116.91885,,
,,100.5211,,116.927675,,
,,100.5483,,116.93535,,
,,100.563925,,116.952825,,
,,100.589875,,116.96655,,
,,100.616175,,116.9761,,
,,100.636525,,116.9817,,
,,100.6694,,117.000175,,
,,100.70415,,117.009375,,
,,100.724975,,117.03685,,
,,100.743275,,117.043075,,
,,100.7637,,117.077175,,
,,100.788625,,117.11175,,
,,100.81385,,117.136075,,
,,100.835,,117.1554,,
,,100.838125,,117.16735,,
,,100.857875,,117.175475,,
,,100.88535,,117.1872,,
,,100.9015,,117.20575,,
,,100.92985,,117.21765,,
,,100.9422,,117.239825,,
,,100.958,,117.2543,,
,,100.966225,,117.269625,,
,,100.98265,,117.292075,,
,,101.01015,,117.299975,,
,,101.0307,,117.301425,,
,,101.058875,,117.311075,,
,,101.071475,,117.338975,,
,,101.0885,,117.36275,,
,,101.1528,,117.3745,,
,,101.174975,,117.383625,,
,,101.1943,,117.384925,,
,,101.211775,,117.39995,,
,,101.2422,,117.423125,,
,,101.256475,,117.44455,,
,,101.295475,,117.467275,,
,,101.319975,,117.477,,
,,101.34225,,117.491975,,
,,101.373525,,117.497825,,
,,101.391925,,117.524675,,
,,101.409725,,117.532025,,
,,101.441725,,117.54345,,
,,101.460875,,117.547175,,
,,101.494,,117.5527,,
,,101.4997,,117.57245,,
,,101.533225,,117.57945,,
,,101.5627,,117.5914,,
,,101.598825,,117.614,,
,,101.620975,,117.626125,,
,,101.646625,,117.64715,,
,,101.663175,,117.658475,,
,,101.686825,,117.66945,,
,,101.7141,,117.684775,,
,,101.727325,,117.701425,,
,,101.74095,,117.71635,,
,,101.76105,,117.724875,,
,,101.7862,,117.7381,,
,,101.8256,,117.766425,,
,,101.864825,,117.77365,,
,,101.899825,,117.782575,,
,,101.912875,,117.794975,,
,,101.9379,,117.815875,,
,,101.9558,,117.8199,,
,,101.983175,,117.827525,,
,,102.00655,,117.839375,,
,,102.03625,,117.85005,,
,,102.053125,,117.865425,,
,,102.085675,,117.882075,,
,,102.086925,,117.894125,,
,,102.09625,,117.895525,,
,,102.10955,,117.91015,,
,,102.1673,,117.926275,,
,,102.1854,,117.9406,,
,,102.2136,,117.95605,,
,,102.23325,,117.96765,,
,,102.265125,,117.995725,,
,,102.289025,,118.0088,,
,,102.307475,,118.021575,,
,,102.325675,,118.040175,,
,,102.33675,,118.05095,,
,,102.354375,,118.068675,,
,,102.371975,,118.078325,,
,,102.384325,,118.1131,,
,,102.405775,,118.126,,
,,102.4229,,118.142075,,
,,102.445025,,118.150775,,
,,102.46925,,118.177825,,
,,102.48935,,118.19265,,
,,102.548725,,118.196075,,
,,102.572525,,118.20195,,
,,102.595225,,118.212525,,
,,102.61835,,118.221225,,
,,102.660225,,118.25155,,
,,102.6804,,118.2652,,
,,102.709575,,118.273,,
,,102.74205,,118.285,,
,,102.77055,,118.2957,,
,,102.79095,,118.316125,,
,,102.810275,,118.33785,,
,,102.836525,,118.3515,,
,,102.866975,,118.364425,,
,,102.89485,,118.397675,,
,,102.9247,,118.41875,,
,,102.97405,,118.431125,,
,,102.985025,,118.435925,,
,,103.000075,,118.444825,,
,,103.00955,,118.4559,,
,,103.037225,,118.462675,,
,,103.05495,,118.48085,,
,,103.06315,,118.490825,,
,,103.06975,,118.500225,,
,,103.085475,,118.508375,,
,,103.114425,,118.520425,,
,,103.1296,,118.52475,,
,,103.15845,,118.535775,,
,,103.17435,,118.5539,,
,,103.197975,,118.580625,,
,,103.22,,118.592875,,
,,103.226925,,118.6082,,
,,103.258375,,118.6288,,
,,103.2806,,118.64225,,
,,103.3206,,118.66195,,
,,103.3284,,118.67595,,
,,103.356475,,118.688325,,
,,103.373975,,118.696225,,
,,103.379325,,118.705475,,
,,103.383325,,118.711075,,
,,103.39305,,118.72045,,
,,103.3965,,118.7268,,
,,103.4068,,118.7438,,
,,103.419475,,118.75085,,
,,103.431025,,118.765525,,
,,103.460025,,118.78175,,
,,103.478425,,118.794925,,
,,103.514,,118.806875,,
,,103.540725,,118.81475,,
,,103.5658,,118.82475,,
,,103.61935,,118.83675,,
,,103.63515,,118.858375,,
,,103.655775,,118.8931,,
,,103.67895,,118.90045,,
,,103.707675,,118.94005,,
,,103.71715,,118.95445,,
,,103.75655,,118.960725,,
,,103.784875,,118.97995,,
,,103.799825,,118.990575,,
,,103.817875,,118.9999,,
,,103.82915,,119.008375,,
,,103.8483,,119.03515,,
,,103.861,,119.050025,,
,,103.884175,,119.080225,,
,,103.90905,,119.089625,,
,,103.9384,,119.097575,,
,,103.952225,,119.10735,,
,,103.9834,,119.119825,,
,,104.012425,,119.1588,,
,,104.0275,,119.17395,,
,,104.0412,,119.185225,,
,,104.066,,119.194875,,
,,104.098225,,119.204025,,
,,104.141,,119.221825,,
,,104.17395,,119.2402,,
,,104.19345,,119.258425,,
,,104.2085,,119.281925,,
,,104.226025,,119.297525,,
,,104.24605,,119.314875,,
,,104.26655,,119.3258,,
,,104.289925,,119.33485,,
,,104.31365,,119.376175,,
,,104.342825,,119.3901,,
,,104.36315,,119.4125,,
,,104.36725,,119.43515,,
,,104.391775,,119.450975,,
,,104.412875,,119.460475,,
,,104.4224,,119.47545,,
,,104.43645,,119.494525,,
,,104.46175,,119.5087,,
,,104.473925,,119.520825,,
,,104.494325,,119.529125,,
,,104.515275,,119.545325,,
,,104.548075,,119.556925,,
,,104.5672,,119.5822,,
,,104.58695,,119.59315,,
,,104.608375,,119.60955,,
,,104.6447,,119.639825,,
,,104.664725,,119.65955,,
,,104.682775,,119.680075,,
,,104.70015,,119.6952,,
,,104.714075,,119.712925,,
,,104.7334,,119.734325,,
,,104.75235,,119.76025,,
,,104.7724,,119.779425,,
,,104.801125,,119.7992,,
,,104.82775,,119.808125,,
,,104.851425,,119.845825,,
,,104.88725,,119.854875,,
,,104.904825,,119.867875,,
,,104.915425,,119.88155,,
,,104.934675,,119.89735,,
,,104.96445,,119.9322,,
,,104.981225,,119.93835,,
,,104.993425,,119.945375,,
,,105.011425,,119.9522,,
,,105.019575,,119.988975,,
,,105.02265,,120.0075,,
,,105.075625,,120.015525,,
,,105.09205,,120.04665,,
,,105.11095,,120.08345,,
,,105.1241,,120.089025,,
,,105.134125,,120.122775,,
,,105.1565,,120.1282,,
,,105.158775,,120.13615,,
,,105.180225,,120.148525,,
,,105.19625,,120.155725,,
,,105.200425,,120.1739,,
,,105.20845,,120.1782,,
,,105.239125,,120.20075,,
,,105.26605,,120.219575,,
,,105.2839,,120.2556,,
,,105.301325,,120.280575,,
,,105.322,,120.336975,,
,,105.32775,,120.37265,,
,,105.34325,,120.397725,,
,,105.365575,,120.40625,,
,,105.39115,,120.41345,,
,,105.404875,,120.430525,,
,,105.416125,,120.4356,,
,,105.418275,,120.445425,,
,,105.428425,,120.459325,,
,,105.43925,,120.474375,,
,,105.4584,,120.478175,,
,,105.47615,,120.505725,,
,,105.50255,,120.519325,,
,,105.52645,,120.52515,,
,,105.54245,,120.532225,,
,,105.548325,,120.576875,,
,,105.572625,,120.584925,,
,,105.608725,,120.594225,,
,,105.61775,,120.61765,,
,,105.6364,,120.622025,,
,,105.65975,,120.6285,,
,,105.676375,,120.663225,,
,,105.6943,,120.682125,,
,,105.718525,,120.694975,,
,,105.7392,,120.705925,,
,,105.763125,,120.72045,,
,,105.796775,,120.745925,,
,,105.799275,,120.756825,,
,,105.817625,,120.773875,,
,,105.8495,,120.7937,,
,,105.871575,,120.802275,,
,,105.892075,,120.811475,,
,,105.906625,,120.8285,,
,,105.93135,,120.83795,,
,,105.953325,,120.856025,,
,,105.979825,,120.86115,,
,,105.997375,,120.894875,,
,,106.022525,,120.93635,,
,,106.0415,,120.948925,,
,,106.064375,,120.964425,,
,,106.08195,,121.041475,,
,,106.10085,,121.0765,,
,,106.120325,,121.0977,,
,,106.141,,121.116175,,
,,106.15705,,121.1245,,
,,106.175775,,121.132125,,
,,106.206275,,121.14045,,
,,106.22895,,121.212725,,
,,106.2547,,121.243475,,
,,106.2702,,121.25615,,
,,106.28285,,121.31175,,
,,106.313925,,121.3409,,
,,106.329225,,121.349475,,
,,106.3553,,121.361025,,
,,106.36265,,121.380325,,
,,106.37715,,121.392575,,
,,106.394425,,121.403425,,
,,106.416475,,121.43115,,
,,106.44645,,121.44115,,
,,106.463875,,121.45605,,
,,106.49345,,121.493125,,
,,106.503575,,121.5024,,
,,106.529875,,121.540825,,
,,106.550225,,121.568125,,
,,106.579925,,121.5805,,
,,106.598,,121.6006,,
,,106.619975,,121.607475,,
,,106.63375,,121.629425,,
,,106.657425,,121.657275,,
,,106.6863,,121.665375,,
,,106.708225,,121.68235,,
,,106.742575,,121.694075,,
,,106.7723,,121.70855,,
,,106.81875,,121.718775,,
,,106.847625,,121.73585,,
,,106.8702,,121.755,,
,,106.88695,,121.7696,,
,,106.904425,,121.780725,,
,,106.92845,,121.7914,,
,,106.951775,,121.800875,,
,,106.9676,,121.828875,,
,,106.98945,,121.8571,,
,,107.0171,,121.8648,,
,,107.029925,,121.874775,,
,,107.06855,,121.88575,,
,,107.096825,,121.910625,,
,,107.109325,,121.92185,,
,,107.12865,,121.946625,,
,,107.144625,,121.95865,,
,,107.170225,,121.9696,,
,,107.19765,,121.977375,,
,,107.210475,,122.0042,,
,,107.231325,,122.0437,,
,,107.24925,,122.0552,,
,,107.26955,,122.062525,,
,,107.28195,,122.076025,,
,,107.298725,,122.08255,,
,,107.306625,,122.09135,,
,,107.3149,,122.0997,,
,,107.3342,,122.1137,,
,,107.341825,,122.126625,,
,,107.358,,122.137175,,
,,107.369275,,122.145125,,
,,107.4097,,122.153575,,
,,107.43515,,122.1652,,
,,107.45875,,122.172125,,
,,107.4945,,122.1821,,
,,107.4974,,122.190425,,
,,107.50675,,122.19595,,
,,107.51755,,122.198975,,
,,107.535075,,122.213925,,
,,107.54705,,122.233325,,
,,107.552225,,122.245675,,
,,107.5623,,122.257625,,
,,107.56955,,122.267825,,
,,107.594225,,122.279025,,
,,107.60475,,122.296225,,
,,107.6249,,122.305575,,
,,107.634675,,122.3304,,
,,107.64195,,122.332525,,
,,107.65165,,122.3426,,
,,107.67385,,122.3568,,
,,107.693075,,122.364175,,
,,107.710175,,122.3843,,
,,107.7219,,122.401025,,
,,107.752125,,122.414225,,
,,107.766775,,122.42435,,
,,107.78865,,122.431,,
,,107.81965,,122.4452,,
,,107.839,,122.455725,,
,,107.860475,,122.4652,,
,,107.868425,,122.4824,,
,,107.886325,,122.48705,,
,,107.8979,,122.517875,,
,,107.915375,,122.525625,,
,,107.931325,,122.536,,
,,107.9525,,122.557425,,
,,107.9643,,122.566225,,
,,108.022775,,122.5756,,
,,108.060275,,122.5903,,
,,108.085375,,122.602175,,
,,108.095375,,122.616725,,
,,108.1114,,122.63755,,
,,108.1289,,122.651125,,
,,108.1454,,122.6819,,
,,108.1638,,122.705325,,
,,108.18465,,122.73605,,
,,108.201025,,122.74685,,
,,108.203675,,122.756975,,
,,108.2212,,122.762825,,
,,108.242425,,122.783825,,
,,108.258825,,122.79125,,
,,108.266025,,122.801475,,
,,108.27095,,122.8169,,
,,108.289975,,122.834675,,
,,108.302575,,122.840525,,
,,108.30495,,122.84855,,
,,108.312925,,122.8562,,
,,108.326775,,122.8924,,
,,108.33895,,122.945475,,
,,108.382325,,122.96565,,
,,108.39955,,122.999125,,
,,108.425325,,123.018425,,
,,108.435575,,123.0569,,
,,108.51155,,123.073375,,
,,108.53495,,123.08215,,
,,108.550325,,123.097525,,
,,108.594375,,123.115025,,
,,108.619625,,123.12805,,
,,108.644425,,123.143425,,
,,108.65545,,123.161225,,
,,108.674925,,123.1767,,
,,108.6982,,123.1961,,
,,108.71285,,123.217625,,
,,108.734325,,123.2272,,
,,108.762025,,123.241675,,
,,108.7773,,123.26105,,
,,108.79255,,123.281025,,
,,108.80315,,123.3037,,
,,108.82645,,123.316625,,
,,108.838775,,123.3422,,
,,108.855025,,123.35015,,
,,108.8802,,123.3543,,
,,108.889,,123.3658,,
,,108.8981,,123.38385,,
,,108.91825,,123.39355,,
,,108.935025,,123.403675,,
,,108.958125,,123.411525,,
,,108.993,,123.42575,,
,,109.014925,,123.457325,,
,,109.038,,123.470325,,
,,109.07745,,123.4843,,
,,109.099225,,123.498775,,
,,109.11975,,123.511575,,
,,109.133475,,123.5258,,
,,109.160325,,123.536375,,
,,109.173125,,123.561075,,
,,109.201875,,123.57685,,
,,109.22925,,123.596725,,
,,109.23975,,123.607025,,
,,109.258875,,123.639175,,
,,109.2794,,123.655875,,
,,109.292775,,123.66535,,
,,109.3255,,123.68005,,
,,109.350775,,123.69035,,
,,109.3673,,123.709475,,
,,109.37725,,123.726125,,
,,109.391725,,123.74425,,
,,109.399125,,123.7667,,
,,109.4044,,123.793325,,
,,109.41555,,123.84875,,
,,109.4229,,123.875,,
,,109.43285,,123.902375,,
,,109.44155,,123.91865,,
,,109.44645,,123.931825,,
,,109.456325,,123.947225,,
,,109.463975,,123.9696,,
,,109.48455,,123.976825,,
,,109.4911,,123.991075,,
,,109.49945,,124.0004,,
,,109.5121,,124.023775,,
,,109.52225,,124.038525,,
,,109.53235,,124.068575,,
,,109.543525,,124.078475,,
,,109.55115,,124.1133,,
,,109.5602,,124.133425,,
,,109.57315,,124.16755,,
,,109.59145,,124.176075,,
,,109.60345,,124.18315,,
,,109.621725,,124.198775,,
,,109.632475,,124.20485,,
,,109.6458,,124.21295,,
,,109.65835,,124.221425,,
,,109.668925,,124.2302,,
,,109.686225,,124.241575,,
,,109.6967,,124.25455,,
,,109.71045,,124.27155,,
,,109.738,,124.28345,,
,,109.741725,,124.305575,,
,,109.754925,,124.31675,,
,,109.77405,,124.3345,,
,,109.7934,,124.34875,,
,,109.816675,,124.3628,,
,,109.82425,,124.392375,,
,,109.847475,,124.402375,,
,,109.858325,,124.416075,,
,,109.8762,,124.42535,,
,,109.890425,,124.443875,,
,,109.91035,,124.455525,,
,,109.921175,,124.465425,,
,,109.936375,,124.47635,,
,,109.951525,,124.491725,,
,,109.9601,,124.506575,,
,,109.968125,,124.5213,,
,,109.97735,,124.531775,,
,,109.9869,,124.542325,,
,,109.9979,,124.556775,,
,,110.014225,,124.567225,,
,,110.022275,,124.5825,,
,,110.0412,,124.6095,,
,,110.05095,,124.634525,,
,,110.067975,,124.644025,,
,,110.08835,,124.652025,,
,,110.102075,,124.66215,,
,,110.1403,,124.68965,,
,,110.152475,,124.697325,,
,,110.173825,,124.711675,,
,,110.20655,,124.71795,,
,,110.220075,,124.72615,,
,,110.2279,,124.732,,
,,110.2433,,124.741825,,
,,110.263525,,124.7562,,
,,110.28465,,124.77425,,
,,110.2972,,124.791675,,
,,110.307,,124.803375,,
,,110.31395,,124.809875,,
,,110.321875,,124.839725,,
,,110.329825,,124.849925,,
,,110.33905,,124.866275,,
,,110.366775,,124.8762,,
,,110.3927,,124.90035,,
,,110.4057,,124.9208,,
,,110.42095,,124.93245,,
,,110.436025,,124.9455,,
,,110.46745,,124.9544,,
,,110.50785,,124.985875,,
,,110.5238,,124.996675,,
,,110.552325,,125.002175,,
,,110.56305,,125.004,,
,,110.605175,,125.008825,,
,,110.627275,,125.0239,,
,,110.63065,,125.061475,,
,,110.66195,,125.06925,,
,,110.6927,,125.0805,,
,,110.755575,,125.08905,,
,,110.780225,,125.10545,,
,,110.8078,,125.121025,,
,,110.83875,,125.129575,,
,,110.8547,,125.1451,,
,,110.8931,,125.1539,,
,,110.905175,,125.1641,,
,,110.94405,,125.176525,,
,,110.9761,,125.184525,,
,,110.984775,,125.19075,,
,,111.007625,,125.21465,,
,,111.02725,,125.232025,,
,,111.047375,,125.257875,,
,,111.06135,,125.2706,,
,,111.070825,,125.288075,,
,,111.0851,,125.300075,,
,,111.090925,,125.32755,,
,,111.0962,,125.3418,,
,,111.1005,,125.3526,,
,,111.104725,,125.362325,,
,,111.11035,,125.378275,,
,,111.11475,,125.404975,,
,,111.1306,,125.414425,,
,,111.134625,,125.4294,,
,,111.1464,,125.445675,,
,,111.15525,,125.464675,,
,,111.1594,,125.4714,,
,,111.167175,,125.500575,,
,,111.1736,,125.513325,,
,,111.1937,,125.521075,,
,,111.1984,,125.5562,,
,,111.20595,,125.56615,,
,,111.22925,,125.591075,,
,,111.246575,,125.610925,,
,,111.2599,,125.62505,,
,,111.271675,,125.644,,
,,111.291475,,125.6825,,
,,111.3091,,125.742275,,
,,111.3202,,125.756375,,
,,111.330425,,125.76905,,
,,111.332975,,125.7872,,
,,111.348,,125.816075,,
,,111.3628,,125.83355,,
,,111.377175,,125.844425,,
,,111.388375,,125.8558,,
,,111.39695,,125.86765,,
,,111.402875,,125.88965,,
,,111.41265,,125.921125,,
,,111.4252,,125.962725,,
,,111.4499,,125.998125,,
,,111.458325,,126.0181,,
,,111.466825,,126.0417,,
,,111.47795,,126.05585,,
,,111.49415,,126.067775,,
,,111.5035,,126.08035,,
,,111.512675,,126.097325,,
,,111.5218,,126.135025,,
,,111.53225,,126.1587,,
,,111.5438,,126.168225,,
,,111.55505,,126.189425,,
,,111.5695,,126.2003,,
,,111.581675,,126.225225,,
,,111.5963,,126.24115,,
,,111.6217,,126.258975,,
,,111.648775,,126.268175,,
,,111.65735,,126.288825,,
,,111.6732,,126.301175,,
,,111.679625,,126.3095,,
,,111.691,,126.31815,,
,,111.695825,,126.325325,,
,,111.701075,,126.33615,,
,,111.718825,,126.34845,,
,,111.730875,,126.3588,,
,,111.7376,,126.36795,,
,,111.748275,,126.382675,,
,,111.759275,,126.40185,,
,,111.76955,,126.41355,,
,,111.782275,,126.43465,,
,,111.799075,,126.459975,,
,,111.811825,,126.4808,,
,,111.82545,,126.52835,,
,,111.84265,,126.548525,,
,,111.852575,,126.568625,,
,,111.8733,,126.5904,,
,,111.882975,,126.600575,,
,,111.894975,,126.621075,,
,,111.912875,,126.63735,,
,,111.92585,,126.645125,,
,,111.943125,,126.65665,,
,,111.96025,,126.6666,,
,,111.983675,,126.69275,,
,,112.0049,,126.700775,,
,,112.024425,,126.70865,,
,,112.043825,,126.735625,,
,,112.0657,,126.7371,,
,,112.108875,,126.76835,,
,,112.1346,,126.776375,,
,,112.199075,,126.7839,,
,,112.22765,,126.790025,,
,,112.25295,,126.80415,,
,,112.2759,,126.814175,,
,,112.31525,,126.82005,,
,,112.373475,,126.82185,,
,,112.401525,,126.8297,,
,,112.42035,,126.85545,,
,,112.435175,,126.8649,,
,,112.46245,,126.872825,,
,,112.4853,,126.879125,,
,,112.498325,,126.902625,,
,,112.52145,,126.934575,,
,,112.54135,,126.9474,,
,,112.57455,,126.95965,,
,,112.637975,,126.978775,,
,,112.656775,,126.984975,,
,,112.6888,,126.9922,,
,,112.705425,,127.00255,,
,,112.745575,,127.01575,,
,,112.746875,,127.025575,,
,,112.768325,,127.033925,,
,,112.7872,,127.04605,,
,,112.8152,,127.052825,,
,,112.8375,,127.061875,,
,,112.854425,,127.072925,,
,,112.882525,,127.08375,,
,,112.902475,,127.09535,,
,,112.9185,,127.10575,,
,,112.929325,,127.125975,,
,,112.947025,,127.141525,,
,,112.966275,,127.151625,,
,,112.9942,,127.16485,,
,,113.0197,,127.17795,,
,,113.032275,,127.221925,,
,,113.049925,,127.243725,,
,,113.1077,,127.254325,,
,,113.122775,,127.26955,,
,,113.1481,,127.2844,,
,,113.17125,,127.302425,,
,,113.18295,,127.3147,,
,,113.1998,,127.336775,,
,,113.222175,,127.373175,,
,,113.2348,,127.39855,,
,,113.247775,,127.457625,,
,,113.257,,127.4743,,
,,113.273775,,127.491725,,
,,113.28625,,127.50665,,
,,113.299575,,127.52125,,
,,113.32925,,127.549325,,
,,113.340725,,127.56445,,
,,113.35565,,127.575375,,
,,113.36835,,127.5923,,
,,113.3806,,127.621,,
,,113.3917,,127.6379,,
,,113.412775,,127.662375,,
,,113.427275,,127.682475,,
,,113.441875,,127.713975,,
,,113.468925,,127.74575,,
,,113.477775,,127.7601,,
,,113.494275,,127.7714,,
,,113.519,,127.7918,,
,,113.52445,,127.807625,,
,,113.53945,,127.8355,,
,,113.5424,,127.84995,,
,,113.5697,,127.864675,,
,,113.58035,,127.878375,,
,,113.595325,,127.894125,,
,,113.612525,,127.941225,,
,,113.642575,,127.9643,,
,,113.662575,,127.981975,,
,,113.689925,,128.000425,,
,,113.71465,,128.015875,,
,,113.747075,,128.031275,,
,,113.774775,,128.0618,,
,,113.793875,,128.071625,,
,,113.80335,,128.093225,,
,,113.815175,,128.10485,,
,,113.83845,,128.116425,,
,,113.859975,,128.1274,,
,,113.8712,,128.139325,,
,,113.89255,,128.15055,,
,,113.903775,,128.167825,,
,,113.91775,,128.20205,,
,,113.936275,,128.21415,,
,,113.979775,,128.23225,,
,,114.002825,,128.242275,,
,,114.02895,,128.2527,,
,,114.05545,,128.292,,
,,114.066325,,128.30605,,
,,114.08565,,128.328275,,
,,114.109575,,128.35715,,
,,114.137275,,128.363575,,
,,114.161425,,128.372,,
,,114.18775,,128.383025,,
,,114.205825,,128.407925,,
,,114.227075,,128.426,,
,,114.261425,,128.43295,,
,,114.2794,,128.448225,,
,,114.295725,,128.471175,,
,,114.30315,,128.480175,,
,,114.3128,,128.494,,
,,114.31965,,128.51475,,
,,114.32525,,128.54175,,
,,114.33195,,128.55195,,
,,114.335775,,128.563625,,
,,114.34145,,128.592575,,
,,114.34665,,128.609875,,
,,114.35125,,128.6387,,
,,114.354925,,128.6487,,
,,114.371325,,128.656975,,
,,114.393075,,128.681275,,
,,114.4112,,128.69045,,
,,114.42185,,128.706825,,
,,114.433075,,128.715275,,
,,114.441675,,128.7223,,
,,114.457725,,128.733925,,
,,114.4727,,128.755475,,
,,114.480275,,128.80675,,
,,114.49645,,128.813075,,
,,114.511975,,128.821675,,
,,114.523675,,128.8352,,
,,114.540725,,128.840475,,
,,114.5525,,128.86265,,
,,114.564725,,128.886425,,
,,114.574775,,128.89445,,
,,114.594825,,128.901075,,
,,114.6061,,128.9154,,
,,114.620525,,128.93025,,
,,114.63275,,128.939825,,
,,114.6464,,128.9468,,
,,114.666775,,128.9548,,
,,114.67635,,128.973575,,
,,114.6942,,128.98155,,
,,114.73295,,128.998025,,
,,114.7559,,129.02115,,
,,114.76915,,129.030775,,
,,114.787525,,129.047725,,
,,114.805625,,129.06325,,
,,114.829025,,129.076525,,
,,114.8469,,129.09575,,
,,114.862625,,129.104925,,
,,114.88925,,129.12145,,
,,114.90315,,129.12835,,
,,114.9107,,129.13835,,
,,114.922375,,129.149875,,
,,114.948875,,129.1785,,
,,114.955375,,129.1941,,
,,114.9622,,129.200625,,
,,114.96985,,129.209025,,
,,114.97885,,129.217375,,
,,114.997225,,129.2506,,
,,115.010075,,129.262925,,
,,115.03245,,129.278475,,
,,115.054275,,129.2893,,
,,115.0718,,129.30505,,
,,115.089525,,129.3293,,
,,115.1144,,129.3449,,
,,115.130775,,129.355575,,
,,115.145125,,129.3694,,
,,115.15775,,129.382725,,
,,115.174125,,129.391525,,
,,115.192075,,129.401025,,
,,115.19725,,129.415275,,
,,115.20225,,129.4259,,
,,115.23885,,129.43615,,
