SPK_SPKC02b,SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a,SPK_SPKC15a,SPK_SPKC16a
,523.563525,566.51575,453.1431,,556.6869,455.3189,567.932575,
,523.586425,566.54445,453.157925,,556.7021,455.333725,567.93945,
,523.597525,566.57575,453.17225,,556.73115,455.345675,567.94165,
,523.614725,566.606875,453.19955,,556.757975,455.357875,567.947575,
,523.6707,566.64075,453.23865,,556.812225,455.36685,567.9597,
,523.7151,566.664375,453.25855,,556.9423,455.379525,567.96575,
,523.735475,566.703775,453.271675,,557.010825,455.395875,567.996175,
,523.7509,566.782025,453.286925,,557.0353,455.40935,568.022175,
,523.81235,566.825325,453.3007,,557.079225,455.42865,568.0252,
,523.82455,566.915575,453.31225,,557.114125,455.441,568.04385,
,523.853175,566.9408,453.323125,,557.1526,455.493575,568.0789,
,523.85525,566.97865,453.341575,,557.19175,455.52895,568.12105,
,523.864875,567.0301,453.355525,,557.2304,455.53885,568.158775,
,523.924375,567.0756,453.3807,,557.278725,455.578325,568.17995,
,523.9469,567.103625,453.394075,,557.36145,455.594175,568.18795,
,524.0477,567.108625,453.409,,557.38155,455.604775,568.282,
,524.0653,567.11635,453.420275,,557.434175,455.620525,568.301175,
,524.08855,567.136025,453.4334,,557.45575,455.646175,568.319075,
,524.108225,567.206925,453.47385,,557.4899,455.66515,568.3433,
,524.1311,567.254625,453.48925,,557.501825,455.683475,568.3501,
,524.140775,567.304875,453.5182,,557.519225,455.70015,568.370175,
,524.153025,567.3321,453.53615,,557.580775,455.7094,568.3889,
,524.167925,567.34365,453.602825,,557.612875,455.72215,568.40005,
,524.212775,567.359425,453.62225,,557.7066,455.73445,568.4091,
,524.23175,567.41865,453.65325,,557.719925,455.744425,568.4185,
,524.2867,567.428725,453.68455,,557.737375,455.765525,568.44155,
,524.305925,567.43905,453.695375,,557.751625,455.785125,568.45205,
,524.349125,567.445425,453.71165,,557.767625,455.79745,568.4609,
,524.370525,567.45275,453.731375,,557.7823,455.811425,568.47485,
,524.398125,567.471025,453.74745,,557.793375,455.820975,568.4869,
,524.422425,567.49585,453.762225,,557.80665,455.83,568.511725,
,524.44095,567.501225,453.776475,,557.8285,455.8406,568.526925,
,524.4604,567.5769,453.8145,,557.90035,455.857375,568.54585,
,524.475975,567.6037,453.83045,,557.932275,455.8744,568.60105,
,524.53515,567.630525,453.85525,,557.9626,455.888975,568.61865,
,524.5713,567.64105,453.8712,,557.993925,455.913975,568.6469,
,524.58,567.6559,453.8851,,558.025575,455.92775,568.667775,
,524.609325,567.711925,453.897575,,558.053475,455.9441,568.691225,
,524.62985,567.74805,453.909475,,558.068875,455.956075,568.763875,
,524.655875,567.758625,453.9286,,558.085125,455.96975,568.798075,
,524.6938,567.79,453.94085,,558.1115,455.98225,568.810225,
,524.69795,567.830825,453.951625,,558.173,455.998225,568.828775,
,524.71575,567.852425,453.96955,,558.19575,456.0099,568.852275,
,524.764675,567.89425,453.983025,,558.21265,456.01125,568.87685,
,524.8048,567.897825,453.996375,,558.223675,456.0229,568.8979,
,524.8319,567.9255,454.022725,,558.241425,456.04045,568.9445,
,524.877075,567.9453,454.051825,,558.27165,456.056,568.968775,
,524.91345,567.96775,454.0624,,558.293875,456.078225,569.013825,
,524.938975,567.99035,454.079675,,558.310775,456.090825,569.0349,
,524.9683,568.0393,454.09285,,558.3292,456.1091,569.052325,
,524.996225,568.064925,454.11015,,558.3608,456.172425,569.087925,
,525.0063,568.0911,454.12595,,558.384425,456.195875,569.161675,
,525.0415,568.1112,454.136975,,558.40615,456.285775,569.186,
,525.096425,568.1286,454.15305,,558.43955,456.322525,569.2696,
,525.11385,568.149725,454.166625,,558.456525,456.365575,569.344775,
,525.118625,568.183725,454.177425,,558.4946,456.383075,569.365775,
,525.14845,568.2143,454.188975,,558.504575,456.436525,569.51605,
,525.173375,568.238725,454.201975,,558.5114,456.512825,569.578625,
,525.199725,568.2653,454.220125,,558.515975,456.54265,569.588925,
,525.220675,568.338925,454.2473,,558.524325,456.573725,569.603825,
,525.26605,568.358075,454.257175,,558.5353,456.604575,569.64975,
,525.2746,568.43075,454.2703,,558.56475,456.649675,569.668925,
,525.3059,568.453725,454.28135,,558.579475,456.6775,569.79855,
,525.348325,568.486725,454.2963,,558.631125,456.69195,569.837,
,525.448575,568.538475,454.3386,,558.66685,456.716925,569.8406,
,525.458275,568.60395,454.350675,,558.6992,456.746625,569.86345,
,525.47475,568.651975,454.37095,,558.720675,456.778725,569.87235,
,525.51195,568.694725,454.385725,,558.741325,456.869825,569.881725,
,525.569325,568.71635,454.40345,,558.7614,456.890225,569.910425,
,525.59745,568.7175,454.42335,,558.775575,456.9333,569.926925,
,525.6208,568.752925,454.44295,,558.78715,456.94695,569.95085,
,525.627325,568.77705,454.476075,,558.798325,457.09515,569.9771,
,525.64755,568.792975,454.4931,,558.80915,457.1177,569.99035,
,525.750825,568.805575,454.5041,,558.832625,457.1276,570.002125,
,525.777625,568.8209,454.51705,,558.845,457.13705,570.01475,
,525.792225,568.846825,454.5353,,558.86115,457.149075,570.015875,
,525.83765,568.878575,454.550325,,558.865975,457.169975,570.022525,
,525.845425,568.91295,454.561475,,558.893675,457.179025,570.026225,
,525.85625,568.95025,454.601725,,558.9118,457.190775,570.0366,
,525.8831,568.984725,454.632675,,558.9296,457.20155,570.041875,
,525.898275,569.010475,454.670375,,558.9655,457.21095,570.04715,
,525.912925,569.040475,454.6843,,558.977725,457.2216,570.0609,
,525.922925,569.0642,454.704225,,559.003825,457.23865,570.06695,
,525.937975,569.090525,454.730875,,559.038475,457.257875,570.082675,
,525.955825,569.1336,454.76875,,559.07255,457.271,570.090725,
,525.962625,569.1613,454.78865,,559.115225,457.2935,570.104475,
,525.975825,569.1992,454.815525,,559.1455,457.31155,570.1107,
,525.9955,569.2265,454.84655,,559.186425,457.32575,570.112675,
,526.005975,569.232,454.865475,,559.208775,457.348725,570.13265,
,526.0157,569.270875,454.89265,,559.22855,457.37705,570.134825,
,526.0253,569.311075,454.919475,,559.252625,457.392825,570.1375,
,526.07415,569.3419,454.933525,,559.291275,457.44585,570.142525,
,526.08795,569.372975,454.9452,,559.315675,457.4607,570.172225,
,526.09885,569.467925,454.957775,,559.360325,457.487925,570.184725,
,526.104975,569.495725,454.983,,559.40325,457.49955,570.18985,
,526.1354,569.58045,454.995375,,559.4651,457.5084,570.1984,
,526.1511,569.640575,455.0038,,559.51605,457.519775,570.2076,
,526.1656,569.678375,455.014675,,559.548475,457.5361,570.222275,
,526.201275,569.70225,455.026125,,559.5641,457.5463,570.2852,
,526.24275,569.72345,455.039175,,559.588475,457.557875,570.3389,
,526.29075,569.787225,455.0561,,559.61535,457.570775,570.372,
,526.31395,569.81255,455.085725,,559.648425,457.589475,570.398725,
,526.3948,569.84445,455.117325,,559.676475,457.60775,570.426675,
,526.4134,569.8794,455.131525,,559.874925,457.62795,570.4393,
,526.425575,569.909025,455.142025,,559.904775,457.645325,570.485475,
,526.4305,569.927725,455.154425,,559.922425,457.673375,570.510125,
,526.456,569.9633,455.166375,,559.93945,457.6938,570.5221,
,526.473525,569.9825,455.1818,,559.962425,457.7169,570.545,
,526.51235,570.00945,455.19325,,559.970075,457.739,570.56195,
,526.543925,570.051475,455.2156,,559.990125,457.751575,570.594675,
,526.56835,570.0796,455.2436,,560.006475,457.7672,570.6096,
,526.58715,570.10485,455.25975,,560.165575,457.786125,570.658625,
,526.62175,570.142725,455.2787,,560.20155,457.794725,570.6696,
,526.645625,570.22245,455.28975,,560.244125,457.803625,570.673525,
,526.704325,570.23965,455.302775,,560.26545,457.818475,570.692,
,526.768375,570.275475,455.32025,,560.292925,457.8305,570.7278,
,526.818925,570.30375,455.3352,,560.3121,457.8417,570.76385,
,526.839475,570.386175,455.349725,,560.3397,457.854075,570.818,
,526.868975,570.469625,455.36285,,560.4005,457.8785,570.847225,
,526.890075,570.52545,455.382775,,560.455225,457.904675,570.860225,
,526.9402,570.549325,455.4311,,560.4678,457.914975,570.889225,
,526.957425,570.57575,455.4475,,560.4815,457.92865,570.90825,
,526.98375,570.590625,455.469325,,560.514,457.940675,570.9422,
,526.996125,570.606425,455.52235,,560.568125,457.95095,570.9604,
,527.0257,570.6334,455.541,,560.620475,457.9583,570.988525,
,527.0484,570.69595,455.565625,,560.67605,457.96885,570.993725,
,527.060725,570.723425,455.584625,,560.6915,457.9781,571.0153,
,527.128425,570.764025,455.60035,,560.708575,457.999025,571.046775,
,527.135025,570.7992,455.614125,,560.717175,458.02065,571.11395,
,527.16195,570.8791,455.634925,,560.7475,458.03385,571.186025,
,527.18805,570.913775,455.653825,,560.776225,458.04515,571.1949,
,527.23615,570.946825,455.706525,,560.79315,458.05665,571.205925,
,527.31815,570.98495,455.719525,,560.8432,458.07125,571.2208,
,527.35175,571.030775,455.733575,,560.864875,458.080375,571.2401,
,527.4165,571.0575,455.7491,,560.905575,458.0893,571.273575,
,527.443225,571.09205,455.763075,,560.932175,458.106175,571.3105,
,527.4655,571.10875,455.78375,,560.96325,458.1169,571.5372,
,527.47085,571.128025,455.8147,,561.008175,458.1376,571.54935,
,527.5182,571.154975,455.82515,,561.0273,458.1612,571.57135,
,527.528375,571.184725,455.840325,,561.050025,458.173825,571.587775,
,527.5697,571.2879,455.856975,,561.08995,458.1823,571.6639,
,527.5973,571.3139,455.8732,,561.103125,458.191875,571.69025,
,527.62655,571.354275,455.89025,,561.118325,458.20355,571.77825,
,527.6639,571.381675,455.9428,,561.13975,458.21885,571.799525,
,527.679175,571.41945,455.95755,,561.151925,458.232475,571.81075,
,527.730375,571.421275,455.974675,,561.1788,458.24415,571.8386,
,527.83085,571.44545,456.000875,,561.194,458.2581,571.87895,
,527.86035,571.465175,456.02135,,561.2342,458.27175,571.883825,
,527.939525,571.496775,456.043475,,561.34345,458.284675,571.889125,
,527.9607,571.5136,456.0602,,561.369425,458.2981,571.9097,
,527.9897,571.53955,456.081225,,561.409775,458.3145,571.913325,
,528.03065,571.5767,456.11225,,561.43015,458.33345,571.9164,
,528.084125,571.593925,456.12875,,561.447225,458.3475,571.92855,
,528.14465,571.608325,456.143875,,561.48125,458.3604,571.9378,
,528.1675,571.62205,456.1789,,561.5104,458.37285,571.9888,
,528.188025,571.649775,456.2293,,561.539325,458.391275,572.008,
,528.205,571.683125,456.3003,,561.564675,458.4038,572.058825,
,528.214825,571.71675,456.325125,,561.607625,458.418275,572.0728,
,528.247575,571.76555,456.35625,,561.6377,458.431825,572.086225,
,528.2702,571.788525,456.37165,,561.65045,458.446875,572.101125,
,528.350875,571.81875,456.388375,,561.679675,458.46035,572.111725,
,528.366925,571.840425,456.407,,561.776325,458.470225,572.159875,
,528.3791,571.910375,456.432075,,561.797475,458.4816,572.183825,
,528.412225,571.945225,456.455875,,561.8285,458.493775,572.200925,
,528.438,571.9736,456.4818,,561.842675,458.5072,572.223425,
,528.4688,571.9987,456.5078,,561.85955,458.518825,572.224825,
,528.5138,572.03435,456.529525,,561.860925,458.5362,572.23545,
,528.53645,572.167675,456.552725,,561.9083,458.544925,572.249575,
,528.584225,572.183625,456.58175,,561.9323,458.55935,572.263025,
,528.623275,572.21265,456.621175,,561.974825,458.579025,572.272175,
,528.691275,572.234575,456.64555,,561.991025,458.587175,572.283825,
,528.734125,572.25755,456.6662,,562.041575,458.595625,572.30535,
,528.77435,572.2841,456.68625,,562.069325,458.61025,572.324375,
,528.78045,572.312575,456.695975,,562.0959,458.624375,572.335875,
,528.8794,572.434825,456.713325,,562.11935,458.63045,572.3769,
,528.908175,572.45995,456.728475,,562.160375,458.635325,572.395025,
,529.007175,572.470775,456.7484,,562.183575,458.641,572.423325,
,529.0484,572.487625,456.768875,,562.259875,458.646175,572.517325,
,529.10705,572.509925,456.825125,,562.283675,458.652125,572.565025,
,529.1395,572.53045,456.846925,,562.317725,458.6578,572.586625,
,529.15355,572.5573,456.864375,,562.363175,458.6646,572.60355,
,529.16825,572.57195,456.90145,,562.3777,458.673475,572.61405,
,529.181825,572.601975,456.915875,,562.39295,458.681775,572.6372,
,529.191975,572.606925,456.9366,,562.43675,458.6917,572.663525,
,529.20235,572.6232,457.07435,,562.46865,458.70265,572.704225,
,529.223875,572.635525,457.092275,,562.479175,458.714775,572.761175,
,529.297375,572.6743,457.1156,,562.503575,458.727775,572.97315,
,529.33915,572.7078,457.1397,,562.53065,458.749575,572.996475,
,529.447825,572.73355,457.154425,,562.610475,458.76135,573.01015,
,529.483975,572.794375,457.169825,,562.657825,458.7709,573.016675,
,529.52865,572.819525,457.1981,,562.736575,458.783875,573.0252,
,529.5625,572.84945,457.2119,,562.770925,458.793025,573.071925,
,529.632725,572.907,457.228025,,562.796375,458.800825,573.1031,
,529.688725,572.93405,457.2445,,562.831825,458.806175,573.139125,
,529.7716,572.956825,457.263825,,562.88745,458.812225,573.173725,
,529.836725,572.967125,457.31505,,562.91025,458.819275,573.196975,
,529.839275,573.006625,457.3404,,562.9482,458.830325,573.206825,
,529.86255,573.063025,457.360125,,562.957425,458.843725,573.233925,
,529.87225,573.09155,457.37925,,562.98025,458.855,573.25085,
,529.889925,573.12845,457.3984,,563.001675,458.86875,573.27065,
,529.90425,573.1652,457.4305,,563.0337,458.879575,573.30255,
,529.91685,573.17335,457.454975,,563.074825,458.893025,573.33035,
,529.918625,573.18305,457.469325,,563.1205,458.90595,573.340625,
,529.944325,573.2129,457.485175,,563.184375,458.9176,573.3696,
,529.963325,573.232525,457.504425,,563.20265,458.92765,573.3881,
,529.977025,573.2604,457.516975,,563.219325,458.947375,573.398325,
,529.9873,573.2897,457.534,,563.2463,458.95485,573.43145,
,530.0018,573.315325,457.547625,,563.260225,458.962075,573.4449,
,530.0309,573.36535,457.572925,,563.267325,458.97145,573.471525,
,530.0589,573.371625,457.596,,563.284375,458.9842,573.53085,
,530.067375,573.3914,457.62235,,563.29535,458.994725,573.550775,
,530.078125,573.447125,457.635975,,563.314125,459.0119,573.562725,
,530.098225,573.491875,457.64885,,563.56225,459.032825,573.574475,
,530.11965,573.5446,457.66775,,563.5762,459.045325,573.586175,
,530.16255,573.620025,457.684125,,563.586475,459.066275,573.6151,
,530.173775,573.66495,457.697225,,563.5989,459.0786,573.6416,
,530.203075,573.68985,457.7164,,563.60635,459.093725,573.655625,
,530.21965,573.71855,457.7337,,563.617125,459.10525,573.701225,
,530.224525,573.7727,457.737575,,563.64385,459.1203,573.71385,
,530.246425,573.82765,457.7498,,563.69035,459.138425,573.7238,
,530.2576,573.867375,457.766875,,563.710775,459.152575,573.7385,
,530.27105,573.896975,457.7802,,563.729875,459.16465,573.805675,
,530.32655,573.914975,457.7896,,563.76095,459.17495,573.83075,
,530.3436,573.93825,457.814725,,563.822,459.210925,573.87815,
,530.3553,573.954125,457.828425,,563.881525,459.239275,573.913,
,530.370325,573.968075,457.838525,,563.9133,459.2548,573.9636,
,530.401725,574.014475,457.853075,,563.950875,459.271825,573.98365,
,530.465975,574.0496,457.863875,,563.9653,459.29765,574.005775,
,530.500375,574.06545,457.878375,,563.9833,459.318875,574.047275,
,530.53715,574.078875,457.90525,,563.996775,459.343425,574.0712,
,530.56985,574.111975,457.915325,,564.021775,459.355125,574.09325,
,530.58265,574.1737,457.928775,,564.03445,459.37425,574.1438,
,530.610075,574.21705,457.93785,,564.04675,459.40045,574.171125,
,530.62555,574.254875,457.952025,,564.05445,459.416225,574.205125,
,530.63425,574.265925,457.962775,,564.07335,459.42965,574.224425,
,530.64115,574.27445,457.978475,,564.09075,459.462475,574.2436,
,530.652575,574.28535,457.99405,,564.103725,459.5063,574.259825,
,530.66985,574.3007,458.0056,,564.1117,459.549825,574.266375,
,530.68185,574.307075,458.02085,,564.128225,459.5904,574.2812,
,530.708625,574.326825,458.0377,,564.159125,459.6292,574.288525,
,530.72365,574.35205,458.049925,,564.1972,459.645675,574.3019,
,530.776225,574.374375,458.0636,,564.226075,459.66435,574.350475,
,530.7969,574.423025,458.075075,,564.24995,459.693825,574.363575,
,530.817425,574.43995,458.088825,,564.275125,459.706625,574.38,
,530.8596,574.470175,458.100675,,564.44155,459.730425,574.394175,
,530.88225,574.48515,458.1128,,564.447725,459.750525,574.470775,
,530.89345,574.49635,458.130875,,564.508825,459.76735,574.518975,
,530.906975,574.533175,458.1449,,564.522775,459.780975,574.546775,
,530.91995,574.573875,458.16945,,564.5364,459.8117,574.56145,
,530.940625,574.617475,458.1845,,564.549,459.83045,574.60325,
,530.953,574.644525,458.194175,,564.560025,459.8444,574.6429,
,530.959775,574.650325,458.20885,,564.583775,459.8677,574.6723,
,530.990775,574.672575,458.224425,,564.64135,459.89545,574.68325,
,531.011875,574.72815,458.239,,564.6631,459.909875,574.694175,
,531.032,574.75535,458.25,,564.690125,459.938475,574.697275,
,531.0662,574.79965,458.265275,,564.711075,459.960175,574.732275,
,531.08195,574.827075,458.278525,,564.7335,459.97765,574.7615,
,531.10265,574.848625,458.292375,,564.770325,459.989925,574.78835,
,531.11105,574.888275,458.31235,,564.8105,460.009825,574.84875,
,531.126175,574.929475,458.3303,,564.823375,460.03535,574.8691,
,531.148375,574.942425,458.348875,,564.851575,460.05975,574.888475,
,531.19225,574.9872,458.381925,,564.875575,460.075825,574.90045,
,531.2144,575.043475,458.398425,,564.8921,460.098475,574.9718,
,531.239125,575.068075,458.427475,,564.905275,460.1131,575.0264,
,531.270975,575.083925,458.4494,,564.945525,460.151125,575.03465,
,531.293225,575.118425,458.462,,565.06085,460.169025,575.0419,
