SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC01c,SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC16a
73.81395,142.8241,,,109.51195,94.55505,172.990225,,
73.819,142.905175,,,109.527475,94.580725,173.026725,,
73.84095,142.96105,,,109.6,94.60855,173.1778,,
73.8555,142.98425,,,109.725025,94.6386,173.249975,,
73.86835,143.101,,,109.7613,94.67565,173.251275,,
73.884425,143.14415,,,109.783325,94.697175,173.288125,,
73.9006,143.165225,,,109.831775,94.74545,173.374025,,
73.91345,143.18495,,,109.846575,94.762325,173.42315,,
73.9306,143.2645,,,109.978325,94.785675,173.497775,,
73.952825,143.32885,,,109.993325,94.815475,173.526675,,
73.97055,143.344775,,,110.0137,94.8475,173.621725,,
73.974925,143.3687,,,110.031725,94.884425,173.686875,,
74.006,143.402175,,,110.04745,94.91315,173.724725,,
74.0604,143.433175,,,110.09215,94.932625,173.771575,,
74.080775,143.4633,,,110.2615,94.96145,173.871975,,
74.10255,143.527575,,,110.28665,94.987325,173.904575,,
74.122525,143.644925,,,110.319875,95.0119,173.93335,,
74.14325,143.695875,,,110.33075,95.044575,173.95325,,
74.16605,143.7832,,,110.35395,95.072475,173.992775,,
74.2084,143.923375,,,110.37015,95.0932,174.02895,,
74.23405,144.04815,,,110.38685,95.116725,174.1849,,
74.283675,144.0979,,,110.405425,95.143,174.282375,,
74.3205,144.24575,,,110.423475,95.171125,174.5496,,
74.332,144.3032,,,110.48195,95.199625,174.630325,,
74.3509,144.34605,,,110.5105,95.269925,174.7417,,
74.38165,144.3571,,,110.531825,95.2883,174.814375,,
74.409925,144.44415,,,110.585825,95.32095,174.863775,,
74.438975,144.502875,,,110.614975,95.349375,174.8979,,
74.46245,144.676325,,,110.629375,95.369475,174.9669,,
74.4828,144.740675,,,110.648475,95.39385,175.023925,,
74.540225,144.75095,,,110.665575,95.427275,175.050025,,
74.55435,144.7705,,,110.6841,95.4618,175.1295,,
74.59185,144.77835,,,110.737425,95.480825,175.150125,,
74.6154,144.862275,,,110.760075,95.4942,175.1839,,
74.64105,144.927025,,,110.8069,95.518075,175.221375,,
74.6759,145.005575,,,110.83,95.560725,175.2441,,
74.700475,145.046525,,,110.872325,95.583525,175.24695,,
74.727575,145.112975,,,110.8894,95.612075,175.373525,,
74.742275,145.15365,,,110.911625,95.647775,175.406075,,
74.761725,145.2131,,,110.9327,95.68465,175.443425,,
74.775175,145.256325,,,110.951825,95.721225,175.47785,,
74.799625,145.324275,,,111.00025,95.76735,175.542825,,
74.842075,145.3568,,,111.039175,95.802825,175.60415,,
74.878225,145.45455,,,111.0603,95.826725,175.616825,,
74.89905,145.51815,,,111.076325,95.852025,175.625525,,
74.92365,145.52845,,,111.09505,95.880425,175.655775,,
74.947425,145.5363,,,111.1643,95.88825,175.6784,,
75.0003,145.5426,,,111.184325,95.900075,175.75125,,
75.027775,145.574975,,,111.1973,95.9229,175.8128,,
75.05615,145.589675,,,111.23375,95.943225,175.845025,,
75.1091,145.593975,,,111.252325,95.963375,175.89145,,
75.12815,145.6209,,,111.28635,95.9854,175.95435,,
75.13645,145.635325,,,111.31395,96.000975,175.98525,,
75.1709,145.818525,,,111.346375,96.02075,176.001125,,
75.199675,145.84975,,,111.370375,96.043175,176.062175,,
75.248975,145.881875,,,111.38695,96.058,176.084,,
75.275825,145.960475,,,111.4454,96.068675,176.1347,,
75.3264,145.98575,,,111.46965,96.11445,176.1825,,
75.390225,146.054475,,,111.516325,96.1372,176.25905,,
75.43505,146.090925,,,111.546625,96.15925,176.4102,,
75.466325,146.1702,,,111.58155,96.205525,176.4427,,
75.49875,146.206625,,,111.665125,96.2275,176.473625,,
75.547475,146.24615,,,111.6962,96.25245,176.543675,,
75.573175,146.312675,,,111.73715,96.289425,176.576975,,
75.602275,146.33665,,,111.77705,96.31935,176.659475,,
75.6313,146.36625,,,111.835775,96.3449,176.751125,,
75.6568,146.582925,,,111.857225,96.38245,176.774925,,
75.6612,146.721475,,,111.8753,96.41945,176.92225,,
75.680375,146.78285,,,111.890725,96.439975,177.01845,,
75.729175,146.822475,,,111.910625,96.455875,177.070375,,
75.766225,146.859225,,,111.923,96.485375,177.147525,,
75.7873,147.113575,,,111.9502,96.509075,177.154425,,
75.81335,147.15875,,,111.9767,96.561325,177.227275,,
75.833325,147.2311,,,112.0154,96.5831,177.28035,,
75.87725,147.2755,,,112.04275,96.6411,177.327825,,
75.898675,147.305375,,,112.122625,96.671125,177.400525,,
75.941825,147.331475,,,112.1507,96.693475,177.44315,,
75.97665,147.365575,,,112.212575,96.718275,177.5038,,
75.986175,147.3974,,,112.230375,96.742825,177.538625,,
76.0033,147.417325,,,112.24755,96.769825,177.5547,,
76.024775,147.441175,,,112.263075,96.8351,177.628725,,
76.051675,147.448125,,,112.283525,96.86,177.657675,,
76.075,147.491025,,,112.29615,96.881625,177.692575,,
76.089425,147.52795,,,112.312925,96.92635,177.732375,,
76.09835,147.56665,,,112.327425,96.944075,177.7942,,
76.110225,147.6389,,,112.393375,96.967425,177.829825,,
76.11755,147.6479,,,112.40285,96.99045,177.848275,,
76.121275,147.7389,,,112.422025,97.05485,177.92125,,
76.146075,147.898625,,,112.459275,97.0787,177.92655,,
76.166975,147.931,,,112.489275,97.09335,177.980875,,
76.181225,148.05415,,,112.5313,97.115575,178.043725,,
76.19185,148.18685,,,112.558075,97.13745,178.093725,,
76.218175,148.2773,,,112.5938,97.171825,178.1749,,
76.2691,148.2928,,,112.614475,97.202325,178.20825,,
76.31025,148.3163,,,112.6406,97.235625,178.390275,,
76.34205,148.3907,,,112.755225,97.266525,178.44475,,
76.35905,148.45395,,,112.767225,97.28825,178.452575,,
76.3821,148.50605,,,112.79895,97.324075,178.489225,,
76.406625,148.577375,,,112.813025,97.344725,178.54185,,
76.416675,148.593375,,,112.82905,97.39175,178.55075,,
76.445275,148.62325,,,112.8472,97.40545,178.601475,,
76.46595,148.703175,,,112.889925,97.46265,178.654575,,
76.4754,148.842575,,,112.9123,97.525,178.692075,,
76.48385,148.875875,,,112.925475,97.5454,178.742975,,
76.49645,148.9954,,,112.943025,97.575725,178.7504,,
76.50065,149.02605,,,112.964025,97.591625,178.7881,,
76.522925,149.0552,,,112.98875,97.625025,178.853125,,
76.53495,149.09265,,,113.0071,97.662025,178.93525,,
76.5445,149.149625,,,113.028925,97.69985,178.954375,,
76.55595,149.1751,,,113.040275,97.73305,179.04855,,
76.57395,149.2047,,,113.139575,97.763475,179.178,,
76.59915,149.238375,,,113.164575,97.793525,179.231425,,
76.62345,149.275175,,,113.1916,97.805525,179.290375,,
76.645025,149.3319,,,113.206375,97.864525,179.3136,,
76.715975,149.363675,,,113.21065,97.8952,179.34435,,
76.7429,149.401575,,,113.220725,97.918825,179.39185,,
76.75725,149.435375,,,113.27375,97.939975,179.4502,,
76.78675,149.51605,,,113.2868,98.003925,179.65675,,
76.798825,149.5504,,,113.308125,98.021875,179.71605,,
76.83875,149.570075,,,113.326675,98.064575,179.7549,,
76.85145,149.5863,,,113.337275,98.09245,179.8024,,
76.870275,149.6215,,,113.426375,98.129475,179.948225,,
76.888225,149.693125,,,113.451875,98.152475,179.980075,,
76.898625,149.8293,,,113.475725,98.184425,179.9848,,
76.913775,149.85015,,,113.516875,98.20025,180.0186,,
76.9291,149.889025,,,113.54455,98.21425,180.048125,,
76.965525,149.918375,,,113.5769,98.31185,180.1148,,
76.979375,149.95805,,,113.6083,98.3315,180.2092,,
76.99925,149.9859,,,113.632675,98.3518,180.2793,,
77.043275,150.015375,,,113.65525,98.36245,180.32515,,
77.06945,150.1028,,,113.678125,98.384575,180.431525,,
77.102275,150.152,,,113.71225,98.406575,180.516275,,
77.148225,150.197575,,,113.732475,98.4219,180.562025,,
77.1652,150.235975,,,113.7467,98.469125,180.657725,,
77.195225,150.26095,,,113.772525,98.50095,180.73575,,
77.218125,150.293425,,,113.81815,98.52955,180.9004,,
77.23995,150.352925,,,113.841125,98.567925,180.945225,,
77.28555,150.3863,,,113.87765,98.588175,180.99005,,
77.30985,150.393775,,,113.899375,98.645375,181.04685,,
77.345675,150.46345,,,113.923675,98.67415,181.12025,,
77.376075,150.524175,,,113.976475,98.70325,181.1718,,
77.3933,150.699425,,,114.06145,98.728725,181.186575,,
77.406575,150.735925,,,114.0828,98.764875,181.259825,,
77.421525,150.774025,,,114.100525,98.767175,181.373775,,
77.443775,150.840175,,,114.127625,98.810175,181.384725,,
77.465125,150.8661,,,114.15755,98.83035,181.411675,,
77.4812,150.937025,,,114.1815,98.844275,181.454125,,
77.4992,150.9882,,,114.2062,98.889675,181.490225,,
77.535875,151.0383,,,114.2389,98.89155,181.51555,,
77.557325,151.074325,,,114.29035,98.9161,181.54165,,
77.61645,151.14295,,,114.31445,98.945075,181.602275,,
77.623475,151.184225,,,114.336125,98.965375,181.655625,,
77.657925,151.38525,,,114.353325,99.011075,181.728925,,
77.6793,151.442925,,,114.37155,99.06775,181.76405,,
77.71165,151.520625,,,114.397675,99.106925,181.808875,,
77.764625,151.5573,,,114.4472,99.132,181.849475,,
77.79425,151.6213,,,114.46515,99.17445,181.8834,,
77.81285,151.67465,,,114.485125,99.201675,181.947,,
77.829325,151.691225,,,114.50525,99.260125,182.00145,,
77.84825,151.69305,,,114.5246,99.3303,182.069325,,
77.87225,151.716525,,,114.5397,99.3646,182.093725,,
77.90115,151.756575,,,114.562875,99.4105,182.14445,,
77.925775,151.7733,,,114.64455,99.451025,182.23245,,
77.94475,151.7999,,,114.67545,99.486925,182.293225,,
77.958475,151.816025,,,114.799575,99.543925,182.322975,,
77.971625,151.84495,,,114.819025,99.59455,182.359925,,
78.022825,151.8957,,,114.842175,99.63485,182.399425,,
78.03545,151.95845,,,114.857625,99.6806,182.4679,,
78.072975,151.98285,,,114.876025,99.684025,182.509825,,
78.0849,152.0607,,,114.8938,99.720225,182.546375,,
78.110725,152.1067,,,114.918375,99.7394,182.585925,,
78.125325,152.1382,,,114.934875,99.76185,182.6826,,
78.140325,152.159975,,,114.968175,99.78845,182.797875,,
78.162775,152.186675,,,114.980075,99.817675,182.849725,,
78.211625,152.2696,,,115.006325,99.857625,182.935625,,
78.257,152.347625,,,115.026025,99.91775,183.0937,,
78.27875,152.382675,,,115.045675,99.995075,183.134,,
78.33565,152.45305,,,115.063125,100.02725,183.1524,,
78.35495,152.5026,,,115.08055,100.0669,183.19565,,
78.3791,152.562175,,,115.0915,100.1045,183.348325,,
78.396,152.584075,,,115.13305,100.16315,183.44185,,
78.414375,152.6995,,,115.14725,100.208575,183.515825,,
78.436275,152.753075,,,115.15185,100.267825,183.63345,,
78.450675,152.831,,,115.1689,100.323725,183.64085,,
78.472525,152.860675,,,115.182225,100.37495,183.74095,,
78.517775,152.890275,,,115.2543,100.427225,183.813525,,
78.553125,152.954975,,,115.28445,100.47155,183.847325,,
78.573225,153.048375,,,115.307,100.514225,183.9165,,
78.5968,153.08315,,,115.334175,100.559425,183.98445,,
78.622,153.1191,,,115.358575,100.595275,183.993425,,
78.660575,153.277025,,,115.37605,100.656775,184.13215,,
78.6828,153.38555,,,115.393825,100.70455,184.185375,,
78.7115,153.430925,,,115.426225,100.720875,184.240725,,
78.717025,153.498375,,,115.44175,100.752225,184.383875,,
78.7233,153.555825,,,115.4702,100.80505,184.411275,,
78.733225,153.5675,,,115.4969,100.8098,184.51325,,
78.75495,153.6155,,,115.51515,100.848125,184.5594,,
78.779,153.621875,,,115.5354,100.888625,184.6145,,
78.788425,153.650425,,,115.567475,100.944025,184.678,,
78.844775,153.72295,,,115.581375,100.9789,184.72355,,
78.8752,153.75255,,,115.62415,101.00665,184.773975,,
78.897825,153.826125,,,115.666325,101.031075,184.83415,,
78.9202,153.887775,,,115.70685,101.06415,184.88395,,
78.956,153.9137,,,115.7368,101.129025,184.964975,,
78.97055,153.9588,,,115.74615,101.200975,184.9784,,
78.997475,154.03205,,,115.7728,101.220975,184.997675,,
79.01055,154.062075,,,115.7935,101.2285,185.097575,,
79.037125,154.1075,,,115.8089,101.251225,185.279375,,
79.06575,154.17595,,,115.838325,101.2816,185.299925,,
79.0781,154.258975,,,115.892125,101.31475,185.359475,,
79.095375,154.3131,,,115.9355,101.33395,185.81165,,
79.124025,154.38485,,,115.97695,101.35945,185.9217,,
79.138075,154.43375,,,116.085825,101.392725,186.05045,,
79.201175,154.4638,,,116.111875,101.43895,186.071325,,
79.218625,154.577275,,,116.124475,101.4732,186.1038,,
79.242025,154.633025,,,116.1381,101.5214,186.16605,,
79.263875,154.719575,,,116.16165,101.57425,186.231075,,
79.288425,154.7585,,,116.1709,101.619575,186.3089,,
79.31995,154.850675,,,116.19795,101.65515,186.4944,,
79.35935,154.885175,,,116.208575,101.68355,186.5723,,
79.376875,154.95675,,,116.219375,101.74545,186.623275,,
79.383725,155.06815,,,116.259,101.85585,186.723925,,
79.397025,155.139375,,,116.2695,101.90295,186.7748,,
79.404325,155.144625,,,116.285075,101.927575,186.823275,,
79.415925,155.230575,,,116.3154,101.9419,186.8382,,
79.421,155.310475,,,116.329975,101.9758,186.883475,,
79.43795,155.3438,,,116.346125,102.02135,186.891225,,
79.446975,155.42265,,,116.3552,102.04315,186.93135,,
79.473775,155.843,,,116.370625,102.04935,186.978875,,
79.51665,155.8864,,,116.416775,102.06005,187.019175,,
79.614525,155.9161,,,116.454475,102.10425,187.05465,,
79.632025,155.9615,,,116.4744,102.170425,187.080125,,
79.6576,156.186825,,,116.54045,102.207475,187.095625,,
79.684175,156.20695,,,116.554175,102.216325,187.124425,,
79.694625,156.2537,,,116.6053,102.245275,187.178475,,
79.70765,156.27325,,,116.634175,102.287875,187.219725,,
79.74375,156.294075,,,116.6614,102.312425,187.2943,,
79.7674,156.40005,,,116.722675,102.3466,187.316775,,
79.787325,156.504475,,,116.7596,102.366375,187.342525,,
79.8029,156.60855,,,116.786925,102.429175,187.370675,,
79.845175,156.64595,,,116.799875,102.43965,187.38985,,
79.86315,156.72785,,,116.8392,102.460675,187.4043,,
79.89585,156.77595,,,116.845675,102.494425,187.4274,,
79.91725,156.798125,,,116.8808,102.5465,187.448775,,
79.960525,156.8219,,,116.906075,102.5586,187.4936,,
79.98755,156.846725,,,116.921425,102.611475,187.5048,,
79.99705,156.90705,,,116.95185,102.646975,187.531025,,
80.02325,157.174375,,,116.998625,102.724875,187.560675,,
80.0352,157.208575,,,117.0454,102.761675,187.597625,,
80.0557,157.2254,,,117.0581,102.795925,187.679075,,
80.071775,157.243525,,,117.1646,102.8408,187.71605,,
80.10675,157.46425,,,117.19605,102.863175,187.734425,,
80.12885,157.5022,,,117.21175,102.886275,187.7702,,
80.14575,157.5898,,,117.2262,102.90915,187.809125,,
80.16535,157.61275,,,117.236675,102.937175,187.81885,,
80.1874,157.63985,,,117.2448,102.95655,187.837625,,
80.2017,157.713125,,,117.27695,102.98605,187.928325,,
80.224025,157.724475,,,117.28605,103.005875,187.97075,,
80.23495,157.749225,,,117.29545,103.0247,188.01035,,
80.2481,157.7854,,,117.3036,103.055825,188.04785,,
80.2767,157.8919,,,117.367025,103.099625,188.08965,,
80.2888,157.927225,,,117.3771,103.1282,188.236475,,
80.3083,157.968075,,,117.434,103.1486,188.30855,,
80.317625,157.97905,,,117.448125,103.198025,188.323475,,
80.327025,158.0523,,,117.4759,103.2329,188.356675,,
80.33885,158.08175,,,117.4865,103.2848,188.4409,,
80.3798,158.089425,,,117.512775,103.361025,188.540125,,
80.419,158.250425,,,117.5451,103.3805,188.77245,,
80.448425,158.36475,,,117.5596,103.3823,188.835525,,
80.469125,158.453575,,,117.57515,103.404325,188.90365,,
80.492075,158.496575,,,117.58785,103.426475,189.02825,,
80.5127,158.5302,,,117.6062,103.4461,189.15655,,
80.551725,158.592975,,,117.628575,103.48105,189.221475,,
80.576575,158.639075,,,117.648875,103.5102,189.414475,,
80.593225,158.656275,,,117.7148,103.594025,189.59305,,
80.60985,158.68905,,,117.75195,103.6328,189.6284,,
80.61715,158.771325,,,117.787975,103.658875,189.778025,,
80.6293,158.893,,,117.80035,103.69195,189.8046,,
80.6406,158.9634,,,117.811275,103.710975,189.89485,,
80.663375,158.999,,,117.821775,103.73615,189.9197,,
80.68815,159.01115,,,117.8508,103.749675,190.088925,,
80.69885,159.03655,,,117.861025,103.78985,190.1857,,
80.72045,159.0799,,,117.886025,103.7965,190.236275,,
80.74395,159.139625,,,117.92035,103.84225,190.281075,,
80.763225,159.21565,,,117.940825,103.844775,190.3333,,
80.87815,159.2439,,,117.952775,103.887575,190.530825,,
80.90675,159.281025,,,117.97085,103.927425,190.59245,,
80.924825,159.368225,,,117.9858,103.9588,190.633475,,
80.98355,159.450725,,,118.00215,103.966375,190.715275,,
81.02335,159.49825,,,118.027725,104.00425,190.721525,,
81.080625,159.517,,,118.060325,104.0579,190.78395,,
81.102875,159.56305,,,118.1229,104.091975,190.832975,,
81.14925,159.5829,,,118.1544,104.11115,190.873925,,
81.1689,159.616475,,,118.19085,104.1366,190.997875,,
81.2034,159.6585,,,118.21005,104.1533,191.2438,,
81.2285,159.7014,,,118.24275,104.169825,191.3228,,
81.25835,159.755,,,118.264275,104.220875,191.38825,,
81.2857,159.8026,,,118.285225,104.25025,191.462025,,
81.303225,159.8564,,,118.30155,104.3063,191.6179,,
81.337375,159.923775,,,118.3136,104.3624,191.681175,,
81.363275,159.949675,,,118.3225,104.408925,191.71655,,
81.3812,159.993975,,,118.3309,104.50125,191.742375,,
81.414775,160.117825,,,118.3401,104.53845,191.781625,,
81.426575,160.20615,,,118.369375,104.565525,191.84485,,
81.43955,160.274825,,,118.388375,104.58605,191.8733,,
81.492,160.31455,,,118.47825,104.61265,191.9088,,
81.51575,160.409925,,,118.494075,104.635925,191.9965,,
81.56675,160.438375,,,118.52965,104.698275,192.073875,,
81.59665,160.46835,,,118.561375,104.793175,192.123225,,
81.613475,160.499,,,118.6391,104.83315,192.250025,,
81.633275,160.521825,,,118.65905,104.87465,192.31635,,
81.646075,160.58085,,,118.688125,104.93,192.418475,,
81.662675,160.620575,,,118.7098,104.967025,192.4587,,
81.6789,160.6501,,,118.732375,104.982175,192.494175,,
81.71605,160.684075,,,118.74805,105.035875,192.58095,,
81.734125,160.787725,,,118.758925,105.058725,192.625475,,
81.76155,160.8232,,,118.7721,105.074375,192.6897,,
81.784625,160.860175,,,118.7853,105.094525,192.799675,,
81.810125,160.898975,,,118.80805,105.118625,192.864575,,
81.84315,161.09725,,,118.841525,105.1532,192.884375,,
81.879275,161.1973,,,118.8918,105.16455,192.9119,,
81.909225,161.246425,,,118.97155,105.19185,193.02625,,
81.935225,161.2933,,,119.08125,105.201975,193.058775,,
81.9491,161.321475,,,119.11105,105.21185,193.08785,,
81.9653,161.353525,,,119.142675,105.2329,193.11595,,
81.982325,161.377125,,,119.2146,105.25705,193.178025,,
82.0085,161.433375,,,119.229125,105.293575,193.258475,,
82.02855,161.587475,,,119.27755,105.389025,193.308925,,
82.079875,161.62225,,,119.299625,105.42585,193.49435,,
82.104325,161.661125,,,119.321325,105.446175,193.54485,,
82.127375,161.734675,,,119.33595,105.48095,193.679475,,
82.14025,161.912925,,,119.355525,105.500225,193.6873,,
82.1947,161.97615,,,119.368075,105.520625,193.770075,,
82.217275,162.022175,,,119.38785,105.5427,193.81185,,
82.22765,162.0918,,,119.405775,105.56975,194.02665,,
82.245625,162.155025,,,119.436425,105.590725,194.106725,,
82.31625,162.185625,,,119.47415,105.623625,194.1861,,
82.332875,162.238875,,,119.4944,105.632925,194.27675,,
82.36265,162.25835,,,119.5266,105.6444,194.3572,,
82.384025,162.43005,,,119.577075,105.647325,194.430625,,
82.4002,162.465325,,,119.59405,105.687025,194.48665,,
82.424775,162.518725,,,119.645175,105.714225,194.567875,,
82.44565,162.648,,,119.6643,105.74285,194.582575,,
82.479,162.7967,,,119.6789,105.77495,194.62275,,
82.50045,162.927275,,,119.71545,105.80565,194.6766,,
82.514975,162.996125,,,119.7933,105.84655,194.6794,,
82.5284,163.03135,,,119.8112,105.89835,194.744775,,
82.530725,163.140825,,,119.819975,105.929375,194.834925,,
82.559675,163.162525,,,119.828625,105.95765,194.891625,,
