SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC04a,SPK_SPKC10a
339.23725,348.43345,323.78375,364.45855
339.31785,348.44805,323.796975,364.57095
339.370625,348.459775,323.83925,364.6354
339.566925,348.471825,323.874475,364.700325
339.600275,348.494325,323.888425,364.892025
339.661525,348.748825,323.9059,365.044125
339.748825,348.807475,323.916075,365.1535
339.780225,348.84715,323.921125,365.260975
339.80765,348.9664,323.94705,365.471875
339.8519,349.015875,323.949925,365.587775
339.9315,349.06785,323.976925,365.610525
339.961325,349.121625,323.994475,365.651975
339.981675,349.155,324.00795,365.692375
340.009625,349.173725,324.01825,365.719325
340.0227,349.197425,324.02875,365.850825
340.03265,349.215525,324.0359,365.988775
340.049,349.2328,324.054875,366.003525
340.270625,349.25685,324.071475,366.12
340.30925,349.271925,324.1753,366.2368
340.320675,349.2872,324.232625,366.255875
340.34605,349.301075,324.256675,366.334575
340.391275,349.317575,324.26705,366.35585
340.4232,349.3315,324.316875,366.413025
340.441775,349.34485,324.3207,366.463625
340.537125,349.371325,324.35525,366.70255
340.55875,349.38465,324.381725,366.958125
340.579475,349.52205,324.3977,367.012725
340.626775,349.659875,324.485175,367.160725
340.6568,349.688375,324.489225,367.2343
340.844125,349.736925,324.499875,367.2939
340.9215,349.754975,324.530525,367.3367
341.002825,349.7847,324.573275,367.3445
