SPK_SPKC02a (exc),SPK_SPKC04a (no response),SPK_SPKC10b (no response)
,150.8548,
,150.897025,
,150.913175,
,150.919075,
,150.92295,
,150.938625,
,150.9831,
,150.9922,
,151.0122,
,151.039975,
,151.061,
,151.090375,
,151.11655,
,151.1309,
,151.173075,
,151.1991,
,151.225475,
,151.24535,
,151.26405,
,151.278025,
,151.292325,
,151.305525,
,151.321225,
,151.346525,
,151.3595,
,151.39985,
,151.415475,
,151.43135,
,151.44655,
,151.462825,
,151.47435,
,151.482675,
,151.495675,
,151.533375,
,151.56285,
,151.60005,
,151.6165,
,151.6365,
,151.67285,
,151.710075,
,151.742925,
,151.7726,
,151.8052,
,151.836175,
,151.8539,
,151.86665,
,151.873875,
,151.88085,
,151.883425,
,151.887525,
,151.896825,
,151.90475,
,152.0103,
,152.011675,
,152.041575,
,152.06235,
,152.086475,
,152.103975,
,152.1219,
,152.1347,
,152.157725,
,152.18045,
,152.201975,
,152.213475,
,152.225925,
,152.240225,
,152.26265,
,152.274275,
,152.2845,
,152.299,
,152.3106,
,152.322075,
,152.33405,
,152.340875,
,152.347425,
,152.354225,
,152.36705,
,152.383375,
,152.393325,
,152.4096,
,152.424525,
,152.440925,
,152.463875,
,152.49525,
,152.509825,
,152.5205,
,152.53215,
,152.5407,
,152.554225,
,152.572575,
,152.589825,
,152.61125,
,152.623425,
,152.645225,
,152.6558,
,152.66735,
,152.685425,
,152.71495,
,152.72405,
,152.732775,
,152.75315,
,152.769425,
,152.816525,
,152.8413,
,152.883775,
,152.913175,
,152.935675,
,152.951825,
,152.9599,
,152.9984,
,153.0151,
,153.028,
,153.049025,
,153.06715,
,153.097525,
,153.1075,
,153.1195,
,153.134425,
,153.1522,
,153.17915,
,153.220625,
,153.24305,
,153.271,
,153.2835,
,153.303325,
,153.321725,
,153.341275,
,153.360225,
,153.376875,
,153.401025,
,153.42405,
,153.4475,
,153.47645,
,153.496675,
,153.5101,
,153.524075,
,153.552375,
,153.568375,
,153.581975,
,153.606875,
,153.62345,
,153.64645,
,153.673775,
,153.7295,
,153.77425,
,153.81845,
,153.870725,
,153.892125,
,153.9043,
,153.92015,
,153.936675,
,153.95215,
,153.9639,
,153.9826,
,154.000875,
,154.010425,
,154.025775,
,154.0406,
,154.050525,
,154.07105,
,154.097325,
,154.120425,
,154.155375,
,154.17235,
,154.191,
,154.223025,
,154.229325,
,154.2471,
,154.2771,
,154.30185,
,154.337425,
,154.363225,
,154.384625,
,154.41685,
,154.487425,
,154.539275,
,154.55435,
,154.5763,
,154.600325,
,154.61895,
,154.6513,
,154.6745,
,154.689675,
,154.7011,
,154.7132,
,154.722,
,154.735075,
,154.746375,
,154.755675,
,154.76585,
,154.78975,
,154.805425,
,154.8265,
,154.8389,
,154.86025,
,154.867175,
,154.874175,
,154.903525,
,154.929375,
,154.9467,
,154.9614,
,154.976875,
,154.99065,
,155.001625,
,155.014925,
,155.0304,
,155.085125,
,155.144525,
,155.212775,
,155.26555,
,155.2786,
,155.289775,
,155.29625,
,155.303675,
,155.3131,
,155.321075,
,155.3329,
,155.342525,
,155.3523,
,155.36415,
,155.37435,
,155.384375,
,155.4036,
,155.42865,
,155.440925,
,155.452925,
,155.465675,
,155.479475,
,155.498075,
,155.5121,
,155.527025,
,155.5342,
,155.5572,
,155.565875,
,155.572925,
,155.57965,
,155.58845,
,155.59895,
,155.61235,
,155.650375,
,155.6653,
,155.683,
,155.698275,
,155.705625,
,155.71855,
,155.726575,
,155.735225,
,155.745075,
,155.77065,
,155.80345,
,155.84015,
,155.854125,
,155.8666,
,155.8758,
,155.888075,
,155.899875,
,155.911275,
,155.922425,
,155.947225,
,155.971175,
,155.996225,
,156.0251,
,156.0474,
,156.07895,
,156.0972,
,156.09925,
,156.1186,
,156.135575,
,156.154675,
,156.1758,
,156.20455,
,156.2183,
,156.233375,
,156.254725,
,156.28095,
,156.32125,
,156.39825,
,156.440675,
,156.46045,
,156.4812,
,156.490425,
,156.4996,
,156.5085,
,156.515,
,156.522525,
,156.529325,
,156.5362,
,156.55165,
,156.624225,
,156.65675,
,156.691225,
,156.738825,
,156.7688,
,156.823825,
,156.8617,
,156.8807,
,156.929475,
,156.982875,
,157.0226,
,157.06185,
,157.100975,
,157.1578,
,157.26335,
,157.3054,
,157.37625,
,157.3977,
,157.4129,
,157.431525,
,157.476575,
,157.559875,
,157.587025,
,157.599325,
,157.61555,
,157.6346,
,157.65565,
,157.680825,
,157.6927,
,157.714975,
,157.724325,
,157.750325,
,157.75955,
,157.770825,
,157.778825,
,157.789925,
,157.815125,
,157.8291,
,157.8536,
,158.016775,
,158.048225,
,158.115125,
,158.131375,
,158.1723,
,158.208525,
,158.239975,
,158.260975,
,158.27695,
,158.29355,
,158.3157,
,158.349075,
,158.393975,
,158.468625,
,158.48975,
,158.499775,
,158.507375,
,158.512575,
,158.5187,
,158.527475,
,158.536625,
,158.5429,
,158.5477,
,158.554275,
,158.561275,
,158.5667,
,158.577275,
,158.5887,
,158.597875,
,158.60895,
,158.619,
,158.631125,
,158.6378,
,158.645675,
,158.650475,
,158.666825,
,158.688225,
,158.69965,
,158.709675,
,158.716325,
,158.7223,
,158.73755,
,158.744025,
,158.7508,
,158.7625,
,158.769025,
,158.783775,
,158.79065,
,158.7989,
,158.80755,
,158.817075,
,158.8254,
,158.83585,
,158.846725,
,158.8563,
,158.8694,
,158.90155,
,158.9159,
,158.929725,
,158.937175,
,158.95055,
,158.959425,
,158.967925,
,158.98905,
,159.003075,
,159.012125,
,159.0228,
,159.038675,
,159.057,
,159.069525,
,159.08095,
,159.09255,
,159.1108,
,159.121125,
,159.1336,
,159.1445,
,159.1536,
,159.168425,
,159.184075,
,159.1973,
,159.236975,
,159.283975,
,159.305675,
,159.324625,
,159.340875,
,159.35575,
,159.3799,
,159.393875,
,159.407175,
,159.4228,
,159.43625,
,159.45665,
,159.47025,
,159.48195,
,159.4967,
,159.520075,
,159.5424,
,159.57325,
,159.59875,
,159.629725,
,159.65685,
,159.6888,
,159.69945,
,159.706825,
,159.725975,
,159.74705,
,159.7889,
,159.8092,
,159.821325,
,159.844275,
,159.9142,
,159.974375,
,159.998325,
,160.012875,
,160.035025,
,160.07855,
,160.08595,
,160.155125,
,160.185625,
,160.193925,
,160.2027,
,160.2069,
,160.2092,
,160.221975,
,160.234825,
,160.259675,
,160.270975,
,160.2878,
,160.317525,
,160.3385,
,160.355,
,160.3657,
,160.3761,
,160.38695,
,160.398725,
,160.413775,
,160.427175,
,160.437575,
,160.44815,
,160.466625,
,160.482825,
,160.50115,
,160.52185,
,160.54165,
,160.5498,
,160.5577,
,160.5723,
,160.5796,
,160.587,
,160.595325,
,160.60245,
,160.615975,
,160.648275,
,160.66475,
,160.6773,
,160.687875,
,160.710325,
,160.7198,
,160.752625,
,160.78355,
,160.832175,
,160.864375,
,160.9012,
,160.9125,
,160.92545,
,160.938125,
,160.95555,
,160.96675,
,160.982075,
,161.000475,
,161.025725,
,161.063325,
,161.10865,
,161.1802,
,161.219175,
,161.23915,
,161.25165,
,161.26245,
,161.27655,
,161.29285,
,161.32085,
,161.339075,
,161.351825,
,161.368475,
,161.380125,
,161.41285,
,161.441875,
,161.46265,
,161.495875,
,161.53925,
,161.573325,
,161.609925,
,161.63175,
,161.6574,
,161.685875,
,161.760925,
,161.7855,
,161.819525,
,161.848025,
,161.875675,
,161.91415,
,161.9478,
,162.003625,
,162.051975,
,162.088325,
,162.11355,
,162.133375,
,162.15535,
,162.1655,
,162.18695,
,162.20045,
,162.220025,
,162.2332,
,162.25155,
,162.27495,
,162.30655,
,162.356025,
,162.3759,
,162.403025,
,162.4187,
,162.426575,
,162.435775,
,162.447175,
,162.456375,
,162.4604,
,162.467775,
,162.48015,
,162.503025,
,162.549475,
,162.6164,
,162.642575,
,162.675,
,162.7243,
,162.742175,
,162.785175,
,162.85275,
,162.86985,
,162.891325,
,162.914725,
,163.007,
,163.1186,
,163.2273,
,163.26145,
,163.299325,
,163.323475,
,163.33905,
,163.360825,
,163.370825,
,163.390475,
,163.398025,
,163.406525,
,163.423875,
,163.436775,
,163.45025,
,163.466925,
,163.557275,
,163.5905,
,163.613575,
,163.658375,
,163.680975,
,163.72095,
,163.735525,
,163.75045,
,163.77995,
,163.797825,
,163.818875,
,163.83535,
,163.848475,
,163.86945,
,163.89815,
,163.94505,
,164.010925,
,164.052075,
,164.0632,
,164.07205,
,164.07985,
,164.085225,
,164.092125,
,164.1002,
,164.106725,
,164.115975,
,164.1248,
,164.1374,
,164.153225,
,164.1681,
,164.177175,
,164.187225,
,164.202775,
,164.2146,
,164.230725,
,164.2516,
,164.278275,
,164.30505,
,164.365125,
,164.431025,
,164.483225,
,164.516525,
,164.530775,
,164.550075,
,164.5582,
,164.566325,
,164.573525,
,164.6145,
,164.627975,
,164.638125,
,164.6465,
,164.6544,
,164.664425,
,164.671775,
,164.68425,
,164.6965,
,164.708825,
,164.72105,
,164.735925,
,164.7493,
,164.76175,
,164.77515,
,164.78695,
,164.805975,
,164.822,
,164.842525,
,164.9112,
,164.949525,
,165.021325,
,165.0394,
,165.054025,
,165.071025,
,165.092975,
,165.1118,
,165.120375,
,165.131825,
,165.14385,
,165.15795,
,165.17225,
,165.18635,
,165.214375,
,165.259325,
,165.300575,
,165.3295,
,165.3418,
,165.354975,
,165.367175,
,165.36865,
,165.37765,
,165.38875,
,165.397725,
,165.400125,
,165.406475,
,165.4185,
,165.427875,
,165.43465,
,165.445175,
,165.45585,
,165.46335,
,165.471,
,165.488375,
,165.500675,
,165.518825,
,165.52985,
,165.539275,
,165.557625,
,165.56835,
,165.5814,
,165.5942,
,165.61245,
,165.643725,
,165.6562,
,165.6769,
,165.68975,
,165.71675,
,165.739525,
,165.758975,
,165.780175,
,165.795525,
,165.81755,
,165.85845,
,165.888275,
,165.91245,
,165.9327,
,165.9594,
,165.9744,
,165.98665,
,166,
,166.01015,
,166.026825,
,166.0467,
,166.057625,
,166.069025,
,166.07845,
,166.1058,
,166.14975,
,166.186025,
,166.220775,
,166.25335,
,166.277125,
,166.3063,
,166.336075,
,166.35505,
,166.377075,
,166.399225,
,166.411475,
,166.4254,
,166.436325,
,166.448725,
,166.4599,
,166.4702,
,166.480275,
,166.49125,
,166.5034,
,166.512125,
,166.524125,
,166.5437,
,166.56735,
,166.6179,
,166.662275,
,166.712975,
,166.737675,
,166.75555,
,166.7666,
,166.784575,
,166.792775,
,166.801225,
,166.81195,
,166.8203,
,166.829125,
,166.836825,
,166.84275,
,166.852325,
,166.8677,
,166.878475,
,166.89865,
,166.913075,
,166.9233,
,166.93275,
,166.948525,
,166.96995,
,166.987175,
,167.0174,
,167.09125,
,167.1184,
,167.144625,
,167.15915,
,167.175475,
,167.187475,
,167.19845,
,167.20875,
,167.217075,
,167.226825,
,167.236975,
,167.244625,
,167.255825,
,167.2657,
,167.278175,
,167.28715,
,167.29685,
,167.306075,
,167.321075,
,167.337175,
,167.35,
,167.358975,
,167.373125,
,167.387775,
,167.401775,
,167.41895,
,167.43475,
,167.45445,
,167.490975,
,167.511725,
,167.53015,
,167.544675,
,167.555575,
,167.566125,
,167.57745,
,167.58695,
,167.600375,
,167.61045,
,167.620725,
,167.6301,
,167.651825,
,167.664775,
,167.6759,
,167.6877,
,167.7026,
,167.71575,
,167.727425,
,167.7355,
,167.743925,
,167.7534,
,167.7744,
,167.801,
,167.810275,
,167.823,
,167.847725,
,167.85455,
,167.869375,
,167.877725,
,167.8919,
,167.906275,
,167.916,
,167.926625,
,167.935775,
,167.9451,
,167.9532,
,167.966675,
,167.9806,
,168.00985,
,168.0308,
,168.04085,
,168.06025,
,168.086575,
,168.1146,
,168.1555,
,168.190625,
,168.2214,
,168.235725,
,168.24585,
,168.255425,
,168.263825,
,168.274125,
,168.286875,
,168.307975,
,168.318425,
,168.3296,
,168.338775,
,168.36715,
,168.3803,
,168.3928,
,168.40635,
,168.427025,
,168.4426,
,168.45015,
,168.48675,
,168.49505,
,168.50545,
,168.517575,
,168.5316,
,168.554675,
,168.59035,
,168.60175,
,168.610125,
,168.61625,
,168.6308,
,168.642325,
,168.653175,
,168.667525,
,168.67825,
,168.686625,
,168.6935,
,168.70085,
,168.707875,
,168.7166,
,168.72305,
,168.730075,
,168.74035,
,168.750425,
,168.761675,
,168.772875,
,168.793725,
,168.802875,
,168.826825,
,168.843175,
,168.858375,
,168.87005,
,168.884375,
,168.921475,
,168.9382,
,168.9672,
,168.99,
,169.032525,
,169.0726,
,169.093525,
,169.124875,
,169.143275,
,169.166025,
,169.182875,
,169.19945,
,169.211775,
,169.220725,
,169.229175,
,169.2374,
,169.2575,
,169.269725,
,169.279725,
,169.2896,
,169.29865,
,169.315475,
,169.3301,
,169.346425,
,169.359175,
,169.39425,
,169.4092,
,169.419,
,169.4281,
,169.435075,
,169.446125,
,169.458975,
,169.4734,
,169.486675,
,169.500575,
,169.518225,
,169.537475,
,169.565,
,169.57515,
,169.597475,
,169.61055,
,169.621225,
,169.62975,
,169.64265,
,169.6544,
,169.66765,
,169.6828,
,169.69925,
,169.72565,
,169.747225,
,169.774875,
,169.816675,
,169.830825,
,169.846775,
,169.861225,
,169.874,
,169.8865,
,169.898675,
,169.912,
,169.92355,
,169.93395,
,169.94785,
,169.961075,
,169.990325,
,170.002875,
,170.0163,
,170.035975,
,170.05375,
,170.0964,
,170.1071,
,170.183975,
,170.2176,
,170.263225,
,170.28105,
,170.291,
,170.30075,
,170.310425,
,170.319825,
,170.329425,
,170.3383,
,170.346275,
,170.357025,
,170.3676,
,170.3816,
,170.418025,
,170.459975,
,170.52385,
,170.56555,
,170.582725,
,170.595525,
,170.608125,
,170.620925,
,170.636475,
,170.65355,
,170.668925,
,170.69265,
,170.7385,
,170.79145,
,170.8191,
,170.8325,
,170.857725,
,170.872375,
,170.884475,
,170.897275,
,170.918025,
,170.945375,
,170.98955,
,171.0176,
,171.0685,
,171.108875,
,171.126975,
,171.13615,
,171.147175,
,171.154775,
,171.16395,
,171.17555,
,171.18805,
,171.19995,
,171.21095,
,171.236925,
,171.27285,
,171.298325,
,171.3078,
,171.3258,
,171.337775,
,171.3463,
,171.354825,
,171.36505,
,171.375775,
,171.388725,
,171.40235,
,171.4174,
,171.426525,
,171.4434,
,171.48535,
,171.5158,
,171.55875,
,171.58265,
,171.59915,
,171.6188,
,171.63295,
,171.64705,
,171.6589,
,171.6817,
,171.6931,
,171.706775,
,171.71985,
,171.741075,
,171.76345,
,171.79355,
,171.808475,
,171.86465,
,171.8897,
,171.898025,
,171.9077,
,171.921875,
,171.935125,
,171.944775,
,171.9561,
,171.978875,
,171.99535,
,172.004475,
,172.029375,
,172.089625,
,172.1266,
,172.14755,
,172.168875,
,172.20525,
,172.215275,
,172.226075,
,172.237625,
,172.264125,
,172.272075,
,172.284175,
,172.29275,
,172.32035,
,172.34535,
,172.3747,
,172.389675,
,172.403225,
,172.43155,
,172.45655,
,172.486875,
,172.5198,
,172.55395,
,172.611475,
,172.634925,
,172.651275,
,172.66135,
,172.670825,
,172.696725,
,172.7117,
,172.72255,
,172.731825,
,172.739175,
,172.7478,
,172.761175,
,172.7772,
,172.794675,
,172.806775,
,172.830125,
,172.878175,
,172.907675,
,172.929625,
,172.945275,
,172.956325,
,172.96845,
,172.985375,
,172.99625,
,173.0076,
,173.052875,
,173.0743,
,173.108475,
,173.1345,
,173.15805,
,173.1887,
,173.203075,
,173.215175,
,173.23,
,173.243325,
,173.254275,
,173.279225,
,173.303525,
,173.32165,
,173.33815,
,173.36245,
,173.3936,
,173.443825,
,173.487475,
,173.503525,
,173.533975,
,173.56115,
,173.5882,
,173.623,
,173.649325,
,173.6808,
,173.709325,
,173.74275,
,173.7681,
,173.81745,
,173.86615,
,173.90865,
,173.943575,
,173.976625,
,173.994725,
,174.011075,
,174.02175,
,174.03405,
,174.044575,
,174.0602,
,174.073575,
,174.0974,
,174.141675,
,174.19935,
,174.21995,
,174.24875,
,174.2614,
,174.2702,
,174.322525,
,174.3415,
,174.360175,
,174.379525,
,174.3891,
,174.405725,
,174.415875,
,174.4321,
,174.44925,
,174.463325,
,174.47115,
,174.480775,
,174.489175,
,174.5002,
,174.50725,
,174.515475,
,174.525025,
,174.534175,
,174.547825,
,174.571825,
,174.596125,
,174.6253,
,174.649475,
,174.683275,
,174.729225,
,174.743925,
,174.76415,
,174.774275,
,174.785,
,174.79365,
,174.80265,
,174.81195,
,174.84435,
,174.8755,
,174.921225,
,174.9515,
,175.023425,
,175.0731,
,175.093575,
,175.1122,
,175.1246,
,175.137175,
,175.146,
,175.158225,
,175.167525,
,175.177425,
,175.197575,
,175.2197,
,175.2417,
,175.264225,
,175.274875,
,175.292525,
,175.308,
,175.316625,
,175.326275,
,175.33945,
,175.347875,
,175.355275,
,175.362425,
,175.375375,
,175.383225,
,175.393725,
,175.4034,
,175.4203,
,175.443125,
,175.456125,
,175.4719,
,175.4791,
,175.487475,
,175.496675,
,175.50625,
,175.525575,
,175.542525,
,175.552675,
,175.565275,
,175.57955,
,175.6023,
,175.633875,
,175.707925,
,175.754275,
,175.7673,
,175.777875,
,175.79245,
,175.803725,
,175.81355,
,175.824775,
,175.83845,
,175.847475,
,175.878225,
,175.9263,
,175.969025,
,175.984875,
,176.009975,
,176.02835,
,176.03985,
,176.04705,
,176.056975,
,176.066125,
,176.0757,
,176.0841,
,176.098025,
,176.103925,
,176.1136,
,176.122625,
,176.13285,
,176.1459,
,176.154725,
,176.1666,
,176.17675,
,176.18325,
,176.1918,
,176.20015,
,176.21105,
,176.219575,
,176.227525,
,176.2365,
,176.2452,
,176.256575,
,176.2661,
,176.27405,
,176.299,
,176.320625,
,176.331125,
,176.346975,
,176.3597,
,176.367575,
,176.37585,
,176.385925,
,176.393675,
,176.400775,
,176.41855,
,176.426725,
,176.4487,
,176.46365,
,176.4853,
,176.502325,
,176.512475,
,176.5399,
,176.553525,
,176.567175,
,176.58105,
,176.590975,
,176.608925,
,176.6283,
,176.6437,
,176.661675,
,176.675675,
,176.685325,
,176.697625,
,176.70785,
,176.72675,
,176.75305,
,176.78355,
,176.7972,
,176.8205,
,176.840175,
,176.860975,
,176.88085,
,176.899175,
,176.9085,
,176.919125,
,176.95075,
,176.97345,
,176.99085,
,177.005575,
,177.035275,
,177.05595,
,177.0919,
,177.14545,
,177.1636,
,177.178775,
,177.19465,
,177.2112,
,177.22335,
,177.233575,
,177.241825,
,177.254575,
,177.2688,
,177.289575,
,177.32055,
,177.3439,
,177.37025,
,177.380275,
,177.396275,
,177.411925,
,177.4293,
,177.446875,
,177.459175,
,177.480725,
,177.4924,
,177.5201,
,177.55,
,177.562225,
,177.588875,
,177.601675,
,177.616025,
,177.637475,
,177.660975,
,177.693825,
,177.73295,
,177.77045,
,177.796175,
,177.8208,
,177.8423,
,177.859525,
,177.867975,
,177.877575,
,177.88605,
,177.89525,
,177.901925,
,177.909675,
,177.9196,
,177.926975,
,177.94005,
,177.95545,
,177.98,
,178.0195,
,178.05655,
,178.091775,
,178.11025,
,178.124525,
,178.127575,
,178.135825,
,178.149875,
,178.16085,
,178.171075,
,178.1818,
,178.19565,
,178.20345,
,178.21215,
,178.22865,
,178.24815,
,178.295175,
,178.349175,
,178.381875,
,178.3939,
,178.40075,
,178.409475,
,178.41585,
,178.427025,
,178.437475,
,178.45645,
,178.4683,
,178.480825,
,178.492675,
,178.5063,
,178.54195,
,178.631325,
,178.660925,
,178.67565,
,178.6856,
,178.69445,
,178.70065,
,178.707775,
,178.716,
,178.744325,
,178.75665,
,178.76965,
,178.7902,
,178.8484,
,178.897225,
,178.922325,
,178.945425,
,178.96015,
,178.969825,
,178.9792,
,178.98785,
,178.9967,
,179.010375,
,179.0258,
,179.059925,
,179.118625,
,179.14995,
,179.188175,
,179.21495,
,179.227325,
,179.2988,
,179.31555,
,179.323625,
,179.33555,
,179.34195,
,179.352425,
,179.360825,
,179.367025,
,179.377025,
,179.384275,
,179.392775,
,179.401725,
,179.423825,
,179.4342,
,179.445475,
,179.4577,
,179.4697,
,179.476025,
,179.484675,
,179.496,
,179.519575,
,179.55415,
,179.594475,
,179.632225,
,179.6725,
,179.695825,
,179.711375,
,179.7399,
,179.748925,
,179.755925,
,179.766675,
,179.773425,
,179.780475,
,179.793725,
,179.803075,
,179.812925,
,179.8343,
,179.841575,
,179.851225,
,179.8668,
,179.880975,
,179.885775,
,179.90175,
,179.915325,
,179.92785,
,179.9449,
,179.953225,
,179.967925,
,179.97945,
,179.993425,
,180.0079,
,180.0316,
,180.04995,
,180.076925,
,180.11205,
,180.145775,
,180.1761,
,180.214225,
,180.23795,
,180.253775,
,180.273225,
,180.283125,
,180.295425,
,180.303,
,180.335475,
,180.3503,
,180.36605,
,180.38055,
,180.39825,
,180.435275,
,180.45545,
,180.500375,
,180.539125,
,180.593825,
,180.621,
,180.648775,
,180.673225,
,180.687925,
,180.7046,
,180.7182,
,180.739375,
,180.77685,
,180.804375,
,180.82485,
,180.861825,
,180.902325,
,180.95305,
,181.00095,
,181.028025,
,181.054475,
,181.06755,
,181.077075,
,181.08575,
,181.097575,
,181.107225,
,181.1176,
,181.126075,
,181.138875,
,181.1536,
,181.201725,
,181.240625,
,181.29395,
,181.323675,
,181.3762,
,181.408375,
,181.44185,
,181.477375,
,181.490575,
,181.506825,
,181.529275,
,181.5517,
,181.568675,
,181.612075,
,181.64495,
,181.656075,
,181.6636,
,181.67985,
,181.694425,
,181.7101,
,181.722,
,181.732,
,181.74365,
,181.755925,
,181.767025,
,181.7761,
,181.793125,
,181.8162,
,181.838375,
,181.9063,
,181.94725,
,181.97905,
,182.042025,
,182.061325,
,182.091575,
,182.109825,
,182.1364,
,182.148425,
,182.1662,
,182.18165,
,182.2095,
,182.254275,
,182.3059,
,182.370625,
,182.40445,
,182.423725,
,182.44405,
,182.506675,
,182.525475,
,182.53815,
,182.555825,
,182.5736,
,182.594675,
,182.62115,
,182.659775,
,182.7049,
,182.7298,
,182.761575,
,182.793825,
,182.8164,
,182.8622,
,182.906525,
,182.95775,
,182.987225,
,183.00495,
,183.013675,
,183.023025,
,183.030825,
,183.039775,
,183.049525,
,183.05665,
,183.065875,
,183.07485,
,183.08675,
,183.10035,
,183.11145,
,183.136575,
,183.1573,
,183.19055,
,183.203125,
,183.25155,
,183.265725,
,183.276875,
,183.2882,
,183.297675,
,183.309475,
,183.327925,
,183.348525,
,183.3651,
,183.398,
,183.4226,
,183.4415,
,183.495575,
,183.5377,
,183.581725,
,183.604125,
,183.625325,
,183.633575,
,183.64275,
,183.678075,
,183.694575,
,183.7082,
,183.7187,
,183.728275,
,183.738475,
,183.75515,
,183.7706,
,183.7886,
,183.811125,
,183.834225,
,183.856175,
,183.867125,
,183.88655,
,183.900425,
,183.926275,
,183.946225,
,183.970625,
,184.013225,
,184.041825,
,184.0659,
,184.08395,
,184.108825,
,184.126275,
,184.13405,
,184.151225,
,184.16395,
,184.173125,
,184.186325,
,184.211025,
,184.22685,
,184.24005,
,184.260725,
,184.27245,
,184.288875,
,184.305625,
,184.33545,
,184.357975,
,184.39445,
,184.445775,
,184.47965,
,184.506625,
,184.552125,
,184.573125,
,184.589475,
,184.601575,
,184.62995,
,184.638175,
,184.64565,
,184.65315,
,184.662675,
,184.668275,
,184.67375,
,184.680525,
,184.68705,
,184.695775,
,184.7037,
,184.711325,
,184.723425,
,184.73895,
,184.74985,
,184.7604,
,184.771225,
,184.8084,
,184.82035,
,184.831075,
,184.838275,
,184.851375,
,184.8674,
,184.881875,
,184.941725,
,184.98975,
,185.047,
,185.0775,
,185.109575,
,185.142225,
,185.16495,
,185.1772,
,185.188075,
,185.1972,
,185.203425,
,185.2139,
,185.221125,
,185.228225,
,185.2384,
,185.246675,
,185.2589,
,185.268775,
,185.28335,
,185.30475,
,185.3466,
,185.375225,
,185.427175,
,185.466425,
,185.47845,
,185.493425,
,185.50725,
,185.518075,
,185.533575,
,185.545225,
,185.58055,
,185.59655,
,185.6194,
,185.64525,
,185.69475,
,185.7379,
,185.7867,
,185.822575,
,185.836675,
,185.857425,
,185.869625,
,185.879325,
,185.8967,
,185.907975,
,185.918125,
,185.929475,
,185.94815,
,185.967075,
,185.98675,
,186.0231,
,186.051125,
,186.117825,
,186.160325,
,186.1954,
,186.216275,
,186.2241,
,186.23295,
,186.243125,
,186.251775,
,186.262175,
,186.268825,
,186.2763,
,186.28775,
,186.3,
,186.3222,
,186.3499,
,186.412825,
,186.498775,
,186.53225,
,186.554425,
,186.569025,
,186.580275,
,186.59675,
,186.604525,
,186.613625,
,186.6226,
,186.63085,
,186.63975,
,186.648475,
,186.657525,
,186.670375,
,186.6816,
,186.69825,
,186.7104,
,186.73435,
,186.760325,
,186.781575,
,186.794575,
,186.810775,
,186.8231,
,186.83385,
,186.841875,
,186.854525,
,186.865775,
,186.87345,
,186.884525,
,186.8935,
,186.923975,
,186.93495,
,186.95235,
,187.01165,
,187.026225,
,187.04455,
,187.066925,
,187.0789,
,187.0965,
,187.1103,
,187.123425,
,187.1343,
,187.136325,
,187.1511,
,187.159175,
,187.177325,
,187.1873,
,187.194525,
,187.210825,
,187.227975,
,187.238,
,187.251025,
,187.270925,
,187.2922,
,187.305,
,187.325925,
,187.344475,
,187.3765,
,187.414725,
,187.441825,
,187.450375,
,187.461725,
,187.46925,
,187.478175,
,187.498575,
,187.507275,
,187.515725,
,187.567375,
,187.61935,
,187.656175,
,187.765225,
,187.824625,
,187.856025,
,187.87065,
,187.882725,
,187.9255,
,187.938925,
,187.95385,
,187.969675,
,187.985675,
,187.994675,
,188.00515,
,188.012775,
,188.0192,
,188.027575,
,188.049075,
,188.073925,
,188.088875,
,188.11695,
,188.137675,
,188.176825,
,188.212475,
,188.2474,
,188.3061,
,188.3867,
,188.414325,
,188.44775,
,188.46615,
,188.475925,
,188.485525,
,188.49455,
,188.50235,
,188.508975,
,188.5153,
,188.522375,
,188.5282,
,188.537625,
,188.5525,
,188.570575,
,188.59035,
,188.61875,
,188.655575,
,188.701925,
,188.747125,
,188.851275,
,188.8836,
,188.915675,
,188.92875,
,188.947325,
,188.9558,
,188.9654,
,188.975375,
,188.983325,
,188.993325,
,189.000725,
,189.00895,
,189.0206,
,189.030875,
,189.042725,
,189.059925,
,189.08025,
,189.118625,
,189.1785,
,189.252175,
,189.298025,
,189.3533,
,189.37675,
,189.39275,
,189.40245,
,189.410725,
,189.4179,
,189.424975,
,189.430725,
,189.441525,
,189.452325,
,189.464325,
,189.48635,
,189.501825,
,189.51225,
,189.5278,
,189.55465,
,189.628475,
,189.693525,
,189.746825,
,189.778175,
,189.790075,
,189.81315,
,189.8208,
,189.850925,
,189.866725,
,189.877825,
,189.89305,
,189.9186,
,189.9282,
,189.937525,
,189.947325,
,189.9597,
,189.974525,
,189.9878,
,190.0009,
,190.0261,
,190.0464,
,190.05195,
,190.054125,
,190.07,
,190.08025,
,190.090725,
,190.098775,
,190.1133,
,190.129375,
,190.13795,
,190.164175,
,190.193325,
,190.23365,
,190.254975,
,190.287925,
,190.3396,
,190.383175,
,190.402275,
,190.4146,
,190.43365,
,190.4724,
,190.488175,
,190.510475,
,190.532325,
,190.544925,
,190.5598,
,190.5798,
,190.62175,
,190.6492,
,190.718975,
,190.740725,
,190.761475,
,190.7801,
,190.801425,
,190.8236,
,190.842725,
,190.899875,
,190.971225,
,191.028175,
,191.0515,
,191.06965,
,191.077175,
,191.0854,
,191.093425,
,191.132025,
,191.1464,
,191.15885,
,191.177725,
,191.1956,
,191.218325,
,191.229975,
,191.2531,
,191.276,
,191.29485,
,191.32675,
,191.34495,
,191.3991,
,191.41975,
,191.47245,
,191.506275,
,191.603075,
,191.645575,
,191.6829,
,191.706575,
,191.734975,
,191.768175,
,191.788175,
,191.81065,
,191.87825,
,191.90235,
