SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC10a,SPK_SPKC10b
,,,,,,,134.53105
,,,,,,,134.664975
,,,,,,,134.675025
,,,,,,,134.705275
,,,,,,,134.734975
,,,,,,,134.8786
,,,,,,,134.979375
,,,,,,,135.05505
,,,,,,,135.084525
,,,,,,,135.155525
,,,,,,,135.189475
,,,,,,,135.225075
,,,,,,,135.291975
,,,,,,,135.38475
,,,,,,,135.468425
,,,,,,,135.5362
,,,,,,,135.58485
,,,,,,,135.5889
,,,,,,,135.6403
,,,,,,,135.6746
,,,,,,,135.71805
,,,,,,,135.756525
,,,,,,,135.7933
,,,,,,,135.807125
,,,,,,,135.828175
,,,,,,,135.866025
,,,,,,,135.874375
,,,,,,,135.900375
,,,,,,,136.00195
,,,,,,,136.012175
,,,,,,,136.025475
,,,,,,,136.040275
,,,,,,,136.042425
,,,,,,,136.08005
,,,,,,,136.093875
,,,,,,,136.11035
,,,,,,,136.183375
,,,,,,,136.2017
,,,,,,,136.224325
,,,,,,,136.253775
,,,,,,,136.2587
,,,,,,,136.274675
,,,,,,,136.297225
,,,,,,,136.341175
,,,,,,,136.43255
,,,,,,,136.4397
,,,,,,,136.498675
,,,,,,,136.52515
,,,,,,,136.54495
,,,,,,,136.571125
,,,,,,,136.62295
,,,,,,,136.64005
,,,,,,,136.66115
,,,,,,,136.7189
,,,,,,,136.736925
,,,,,,,136.7479
,,,,,,,136.75325
,,,,,,,136.80765
,,,,,,,136.86015
,,,,,,,136.8649
,,,,,,,136.917025
,,,,,,,136.920625
,,,,,,,136.9589
,,,,,,,137.00415
,,,,,,,137.0415
,,,,,,,137.079725
,,,,,,,137.193625
,,,,,,,137.221725
,,,,,,,137.2394
,,,,,,,137.296575
,,,,,,,137.3512
,,,,,,,137.356175
,,,,,,,137.35805
,,,,,,,137.443725
,,,,,,,137.4813
,,,,,,,137.5078
,,,,,,,137.581425
,,,,,,,137.62785
,,,,,,,137.6291
,,,,,,,137.68965
,,,,,,,137.719525
,,,,,,,137.7356
,,,,,,,137.797325
,,,,,,,137.80045
,,,,,,,137.828225
,,,,,,,137.8387
,,,,,,,137.845375
,,,,,,,137.87725
,,,,,,,137.90525
,,,,,,,137.91315
,,,,,,,137.955425
,,,,,,,138.024225
,,,,,,,138.032975
,,,,,,,138.0443
,,,,,,,138.064675
,,,,,,,138.13125
,,,,,,,138.154275
,,,,,,,138.352525
,,,,,,,138.4119
,,,,,,,138.43965
,,,,,,,138.4762
,,,,,,,138.522875
,,,,,,,138.53025
,,,,,,,138.536525
,,,,,,,138.55865
,,,,,,,138.5932
,,,,,,,138.598325
,,,,,,,138.603575
,,,,,,,138.639775
,,,,,,,138.64335
,,,,,,,138.70645
,,,,,,,138.7516
,,,,,,,138.8059
,,,,,,,138.81985
,,,,,,,138.83065
,,,,,,,138.9579
,,,,,,,138.977625
,,,,,,,139.019325
,,,,,,,139.024925
,,,,,,,139.03575
,,,,,,,139.11825
,,,,,,,139.12935
,,,,,,,139.13385
,,,,,,,139.168525
,,,,,,,139.1777
,,,,,,,139.207475
,,,,,,,139.2715
,,,,,,,139.308875
,,,,,,,139.31525
,,,,,,,139.35025
,,,,,,,139.388775
,,,,,,,139.449625
,,,,,,,139.501
,,,,,,,139.5023
,,,,,,,139.5334
,,,,,,,139.562225
,,,,,,,139.610475
,,,,,,,139.61705
,,,,,,,139.6637
,,,,,,,139.697375
,,,,,,,139.733325
,,,,,,,139.795725
,,,,,,,139.870075
,,,,,,,139.916475
,,,,,,,140.0193
,,,,,,,140.122325
,,,,,,,140.14355
,,,,,,,140.147925
,,,,,,,140.196225
,,,,,,,140.2193
,,,,,,,140.264225
,,,,,,,140.340975
,,,,,,,140.38015
,,,,,,,140.436275
,,,,,,,140.4517
,,,,,,,140.484125
,,,,,,,140.51725
,,,,,,,140.5224
,,,,,,,140.5429
,,,,,,,140.5948
,,,,,,,140.6164
,,,,,,,140.659275
,,,,,,,140.774625
,,,,,,,140.808125
,,,,,,,140.812
,,,,,,,140.815175
,,,,,,,140.86405
,,,,,,,140.90565
,,,,,,,140.94175
,,,,,,,140.956625
,,,,,,,141.0093
,,,,,,,141.048125
,,,,,,,141.071125
,,,,,,,141.135325
,,,,,,,141.187625
,,,,,,,141.219575
,,,,,,,141.232525
,,,,,,,141.242325
,,,,,,,141.2561
,,,,,,,141.267575
,,,,,,,141.2896
,,,,,,,141.34105
,,,,,,,141.370125
,,,,,,,141.40075
,,,,,,,141.43545
,,,,,,,141.471775
,,,,,,,141.4753
,,,,,,,141.485775
,,,,,,,141.522375
,,,,,,,141.528975
,,,,,,,141.565425
,,,,,,,141.5973
,,,,,,,141.672675
,,,,,,,141.709125
,,,,,,,141.7122
,,,,,,,141.740675
,,,,,,,141.77225
,,,,,,,141.81935
,,,,,,,141.876375
,,,,,,,141.88155
,,,,,,,141.95035
,,,,,,,141.9627
,,,,,,,142.00745
,,,,,,,142.01155
,,,,,,,142.02075
,,,,,,,142.070775
,,,,,,,142.09125
,,,,,,,142.1752
,,,,,,,142.1864
,,,,,,,142.1891
,,,,,,,142.271375
,,,,,,,142.311475
,,,,,,,142.3177
,,,,,,,142.36525
,,,,,,,142.424575
,,,,,,,142.456475
,,,,,,,142.498925
,,,,,,,142.500525
,,,,,,,142.514125
,,,,,,,142.5447
,,,,,,,142.572725
,,,,,,,142.58555
,,,,,,,142.624175
,,,,,,,142.62585
,,,,,,,142.6487
,,,,,,,142.66185
,,,,,,,142.71925
,,,,,,,142.77825
,,,,,,,142.94235
,,,,,,,142.997
,,,,,,,143.041
,,,,,,,143.1062
,,,,,,,143.143925
,,,,,,,143.159125
,,,,,,,143.1791
,,,,,,,143.24135
,,,,,,,143.247975
,,,,,,,143.29885
,,,,,,,143.308175
,,,,,,,143.340925
,,,,,,,143.365575
,,,,,,,143.4176
,,,,,,,143.462025
,,,,,,,143.478
,,,,,,,143.492375
,,,,,,,143.51385
,,,,,,,143.540725
,,,,,,,143.60405
,,,,,,,143.71035
,,,,,,,143.750125
,,,,,,,143.760325
,,,,,,,143.7908
,,,,,,,143.81205
,,,,,,,143.94845
,,,,,,,143.96465
,,,,,,,143.9819
,,,,,,,144.0154
,,,,,,,144.137175
,,,,,,,144.163525
,,,,,,,144.1771
,,,,,,,144.2201
,,,,,,,144.254075
,,,,,,,144.307275
,,,,,,,144.32165
,,,,,,,144.366475
,,,,,,,144.376375
,,,,,,,144.436025
,,,,,,,144.4524
,,,,,,,144.4905
,,,,,,,144.499025
,,,,,,,144.5478
,,,,,,,144.608625
,,,,,,,144.619925
,,,,,,,144.684775
,,,,,,,144.7523
,,,,,,,144.754425
,,,,,,,144.763125
,,,,,,,144.803325
,,,,,,,144.825125
,,,,,,,144.8427
,,,,,,,144.88945
,,,,,,,144.89435
,,,,,,,144.96585
,,,,,,,145.015625
,,,,,,,145.0325
,,,,,,,145.14045
,,,,,,,145.159525
,,,,,,,145.176575
,,,,,,,145.203575
,,,,,,,145.266175
,,,,,,,145.305
,,,,,,,145.32895
,,,,,,,145.33545
,,,,,,,145.415025
,,,,,,,145.429525
,,,,,,,145.497175
,,,,,,,145.50245
,,,,,,,145.5454
,,,,,,,145.5757
,,,,,,,145.6101
,,,,,,,145.627525
,,,,,,,145.652175
,,,,,,,145.65765
,,,,,,,145.66135
,,,,,,,145.682425
,,,,,,,145.700075
,,,,,,,145.76525
,,,,,,,145.809925
,,,,,,,145.874575
,,,,,,,145.903625
,,,,,,,145.954925
,,,,,,,146.02685
,,,,,,,146.036175
,,,,,,,146.05155
,,,,,,,146.103925
,,,,,,,146.120575
,,,,,,,146.139025
,,,,,,,146.2619
,,,,,,,146.2904
,,,,,,,146.3026
,,,,,,,146.339325
,,,,,,,146.367925
,,,,,,,146.385075
,,,,,,,146.417825
,,,,,,,146.4529
,,,,,,,146.456525
,,,,,,,146.4684
,,,,,,,146.5013
,,,,,,,146.53715
,,,,,,,146.5547
,,,,,,,146.596275
,,,,,,,146.60655
,,,,,,,146.6272
,,,,,,,146.633525
,,,,,,,146.63825
,,,,,,,146.675025
,,,,,,,146.765275
,,,,,,,146.81605
,,,,,,,146.9005
,,,,,,,146.90245
,,,,,,,146.989825
,,,,,,,147.0655
,,,,,,,147.068675
,,,,,,,147.202425
,,,,,,,147.221825
,,,,,,,147.2988
,,,,,,,147.34095
,,,,,,,147.444325
,,,,,,,147.5063
,,,,,,,147.540425
,,,,,,,147.57245
,,,,,,,147.703325
,,,,,,,147.70715
,,,,,,,147.7109
,,,,,,,147.76795
,,,,,,,147.871925
,,,,,,,147.8929
,,,,,,,147.9433
,,,,,,,147.953625
,,,,,,,148.026575
,,,,,,,148.0339
,,,,,,,148.09395
,,,,,,,148.16485
,,,,,,,148.213375
,,,,,,,148.29555
,,,,,,,148.299425
,,,,,,,148.352675
,,,,,,,148.3593
,,,,,,,148.4249
,,,,,,,148.5377
,,,,,,,148.582975
,,,,,,,148.60285
,,,,,,,148.740225
,,,,,,,148.742075
,,,,,,,148.756825
,,,,,,,148.848075
,,,,,,,148.88795
,,,,,,,148.91195
,,,,,,,148.9649
,,,,,,,149.044925
,,,,,,,149.050825
,,,,,,,149.0706
,,,,,,,149.0921
,,,,,,,149.133425
,,,,,,,149.184325
,,,,,,,149.282025
,,,,,,,149.283775
,,,,,,,149.3396
,,,,,,,149.348325
,,,,,,,149.375075
,,,,,,,149.53105
,,,,,,,149.577825
,,,,,,,149.609075
,,,,,,,149.66065
,,,,,,,149.7008
,,,,,,,149.8373
,,,,,,,149.84925
,,,,,,,149.879875
,,,,,,,149.9924
,,,,,,,150.031575
,,,,,,,150.113025
,,,,,,,150.151875
,,,,,,,150.1698
,,,,,,,150.2092
,,,,,,,150.261875
,,,,,,,150.270675
,,,,,,,150.343925
,,,,,,,150.42435
,,,,,,,150.45285
,,,,,,,150.5962
,,,,,,,150.637925
,,,,,,,150.70805
,,,,,,,150.711425
,,,,,,,150.74485
,,,,,,,150.80195
,,,,,,,150.899775
,,,,,,,150.908525
,,,,,,,150.9536
,,,,,,,150.962525
,,,,,,,151.008825
,,,,,,,151.065675
,,,,,,,151.076
,,,,,,,151.202925
,,,,,,,151.264075
,,,,,,,151.2986
,,,,,,,151.3395
,,,,,,,151.38075
,,,,,,,151.42915
,,,,,,,151.4907
,,,,,,,151.512925
,,,,,,,151.62835
,,,,,,,151.652525
,,,,,,,151.73725
,,,,,,,151.760775
,,,,,,,151.80395
,,,,,,,151.886725
,,,,,,,151.92995
,,,,,,,151.968425
,,,,,,,151.97125
,,,,,,,152.03315
,,,,,,,152.051175
,,,,,,,152.06415
,,,,,,,152.165125
,,,,,,,152.228625
,,,,,,,152.319225
,,,,,,,152.358625
,,,,,,,152.484625
,,,,,,,152.52795
,,,,,,,152.576375
,,,,,,,152.66305
,,,,,,,152.67645
,,,,,,,152.731425
,,,,,,,152.796975
,,,,,,,152.8097
,,,,,,,152.9118
,,,,,,,152.913
,,,,,,,152.930825
,,,,,,,152.963175
,,,,,,,153.003325
,,,,,,,153.005775
,,,,,,,153.0308
,,,,,,,153.04695
,,,,,,,153.136275
,,,,,,,153.15925
,,,,,,,153.200725
,,,,,,,153.24435
,,,,,,,153.278325
,,,,,,,153.2982
,,,,,,,153.364825
,,,,,,,153.49695
,,,,,,,153.513125
,,,,,,,153.67565
,,,,,,,153.73005
,,,,,,,153.8868
,,,,,,,153.9655
,,,,,,,153.9777
,,,,,,,153.998275
,,,,,,,154.006125
,,,,,,,154.0208
,,,,,,,154.033675
,,,,,,,154.093125
,,,,,,,154.1647
,,,,,,,154.1934
,,,,,,,154.197075
,,,,,,,154.221825
,,,,,,,154.2474
,,,,,,,154.2675
,,,,,,,154.301025
,,,,,,,154.317625
,,,,,,,154.380275
,,,,,,,154.416675
,,,,,,,154.43605
,,,,,,,154.5625
,,,,,,,154.652075
,,,,,,,154.69475
,,,,,,,154.716725
,,,,,,,154.738825
,,,,,,,154.764975
,,,,,,,154.793675
,,,,,,,154.8513
,,,,,,,154.869125
,,,,,,,154.89625
,,,,,,,154.9443
,,,,,,,154.995075
,,,,,,,155.005975
,,,,,,,155.0803
,,,,,,,155.149275
,,,,,,,155.158525
,,,,,,,155.191175
,,,,,,,155.207275
,,,,,,,155.262675
,,,,,,,155.306175
,,,,,,,155.36275
,,,,,,,155.45705
,,,,,,,155.458175
,,,,,,,155.53145
,,,,,,,155.604225
,,,,,,,155.62095
,,,,,,,155.654025
,,,,,,,155.7738
,,,,,,,155.77835
,,,,,,,155.802675
,,,,,,,155.8269
,,,,,,,155.983625
,,,,,,,156.01485
,,,,,,,156.0415
,,,,,,,156.078925
,,,,,,,156.2531
,,,,,,,156.26
,,,,,,,156.333425
,,,,,,,156.3929
,,,,,,,156.455725
,,,,,,,156.589625
,,,,,,,156.6205
,,,,,,,156.6348
,,,,,,,156.674625
,,,,,,,156.70795
,,,,,,,156.7246
,,,,,,,156.750225
,,,,,,,156.7565
,,,,,,,156.794275
,,,,,,,156.8103
,,,,,,,156.8568
,,,,,,,156.921275
,,,,,,,156.934575
,,,,,,,156.957225
,,,,,,,157.008625
,,,,,,,157.064175
,,,,,,,157.137175
,,,,,,,157.20515
,,,,,,,157.253
,,,,,,,157.268425
,,,,,,,157.3133
,,,,,,,157.3844
,,,,,,,157.47155
,,,,,,,157.5704
,,,,,,,157.653725
,,,,,,,157.656975
,,,,,,,157.716225
,,,,,,,157.743225
,,,,,,,157.80385
,,,,,,,157.844625
,,,,,,,157.955425
,,,,,,,157.979375
,,,,,,,158.0227
,,,,,,,158.0337
,,,,,,,158.152375
,,,,,,,158.19145
,,,,,,,158.378475
,,,,,,,158.400625
,,,,,,,158.4428
,,,,,,,158.4469
,,,,,,,158.585775
,,,,,,,158.639725
,,,,,,,158.66735
,,,,,,,158.712575
,,,,,,,158.717925
,,,,,,,158.787275
,,,,,,,158.8099
,,,,,,,158.81305
,,,,,,,158.83785
,,,,,,,158.8569
,,,,,,,158.8772
,,,,,,,158.93935
,,,,,,,158.954475
,,,,,,,159.083425
,,,,,,,159.100975
,,,,,,,159.226
,,,,,,,159.331125
,,,,,,,159.432575
,,,,,,,159.4426
,,,,,,,159.54935
,,,,,,,159.65735
,,,,,,,159.716175
,,,,,,,159.7337
,,,,,,,159.748475
,,,,,,,159.8145
,,,,,,,159.927
,,,,,,,160.009525
,,,,,,,160.065275
,,,,,,,160.0832
,,,,,,,160.122475
,,,,,,,160.137625
,,,,,,,160.153475
,,,,,,,160.22615
,,,,,,,160.26795
,,,,,,,160.276
,,,,,,,160.32185
,,,,,,,160.5086
,,,,,,,160.71565
,,,,,,,160.784475
,,,,,,,160.795875
,,,,,,,160.830675
,,,,,,,160.845475
,,,,,,,160.85735
,,,,,,,160.8943
,,,,,,,160.899425
,,,,,,,160.901475
,,,,,,,160.925975
,,,,,,,160.987175
,,,,,,,161.12625
,,,,,,,161.221625
,,,,,,,161.269875
,,,,,,,161.332025
,,,,,,,161.398275
,,,,,,,161.4487
,,,,,,,161.464575
,,,,,,,161.5224
,,,,,,,161.53025
,,,,,,,161.5997
,,,,,,,161.604625
,,,,,,,161.665025
,,,,,,,161.820175
,,,,,,,161.903525
,,,,,,,161.94105
,,,,,,,161.987525
,,,,,,,162.051475
,,,,,,,162.105525
,,,,,,,162.1254
,,,,,,,162.135875
,,,,,,,162.1638
,,,,,,,162.191125
,,,,,,,162.2191
,,,,,,,162.302475
,,,,,,,162.375725
,,,,,,,162.416675
,,,,,,,162.436875
,,,,,,,162.456175
,,,,,,,162.4873
,,,,,,,162.537975
,,,,,,,162.54315
,,,,,,,162.568875
,,,,,,,162.621175
,,,,,,,162.648875
,,,,,,,162.694125
,,,,,,,162.771225
,,,,,,,162.775675
,,,,,,,162.842275
,,,,,,,162.897975
,,,,,,,162.929375
,,,,,,,162.978725
,,,,,,,162.9867
,,,,,,,163.035275
,,,,,,,163.055475
,,,,,,,163.061175
,,,,,,,163.122575
,,,,,,,163.158625
,,,,,,,163.199025
,,,,,,,163.287625
,,,,,,,163.3195
,,,,,,,163.34565
,,,,,,,163.363
,,,,,,,163.4023
,,,,,,,163.415725
,,,,,,,163.466575
,,,,,,,163.492725
,,,,,,,163.527275
,,,,,,,163.533925
,,,,,,,163.6347
,,,,,,,163.686025
,,,,,,,163.68935
,,,,,,,163.733775
,,,,,,,163.747325
,,,,,,,163.78185
,,,,,,,163.82705
,,,,,,,163.84515
,,,,,,,163.850025
,,,,,,,163.859675
,,,,,,,163.8672
,,,,,,,163.8945
,,,,,,,163.9372
,,,,,,,163.94555
,,,,,,,163.96755
,,,,,,,163.99955
,,,,,,,164.012525
,,,,,,,164.0274
,,,,,,,164.06395
,,,,,,,164.14595
,,,,,,,164.18325
,,,,,,,164.2255
,,,,,,,164.2732
,,,,,,,164.28725
,,,,,,,164.3421
,,,,,,,164.423925
,,,,,,,164.49725
,,,,,,,164.551125
,,,,,,,164.643175
,,,,,,,164.673425
,,,,,,,164.8545
,,,,,,,164.930975
,,,,,,,164.982
,,,,,,,165.009975
,,,,,,,165.12135
,,,,,,,165.125875
,,,,,,,165.1871
,,,,,,,165.26715
,,,,,,,165.3364
,,,,,,,165.394875
,,,,,,,165.42035
,,,,,,,165.495175
,,,,,,,165.51575
,,,,,,,165.622875
,,,,,,,165.64375
,,,,,,,165.6503
,,,,,,,165.675975
,,,,,,,165.6796
,,,,,,,165.745225
,,,,,,,165.789175
,,,,,,,165.812075
,,,,,,,165.818225
,,,,,,,165.844425
,,,,,,,165.88615
,,,,,,,165.9399
,,,,,,,165.992325
,,,,,,,166.031625
,,,,,,,166.100675
,,,,,,,166.109375
,,,,,,,166.1389
,,,,,,,166.192875
,,,,,,,166.254375
,,,,,,,166.3162
,,,,,,,166.368125
,,,,,,,166.372425
,,,,,,,166.3746
,,,,,,,166.41855
,,,,,,,166.46415
,,,,,,,166.467675
,,,,,,,166.493475
,,,,,,,166.528375
,,,,,,,166.5698
,,,,,,,166.580825
,,,,,,,166.689175
,,,,,,,166.791575
,,,,,,,166.838
,,,,,,,166.88975
,,,,,,,166.9696
,,,,,,,167.18225
,,,,,,,167.24835
,,,,,,,167.252375
,,,,,,,167.4261
,,,,,,,167.47425
,,,,,,,167.53015
,,,,,,,167.66035
,,,,,,,167.752975
,,,,,,,167.829225
,,,,,,,167.843575
,,,,,,,167.899775
,,,,,,,167.96695
,,,,,,,167.974225
,,,,,,,167.9932
,,,,,,,168.04755
,,,,,,,168.086825
,,,,,,,168.13305
,,,,,,,168.14785
,,,,,,,168.23055
,,,,,,,168.2438
,,,,,,,168.285025
,,,,,,,168.295
,,,,,,,168.35575
,,,,,,,168.37595
,,,,,,,168.4843
,,,,,,,168.50405
,,,,,,,168.5556
,,,,,,,168.56325
,,,,,,,168.6155
,,,,,,,168.671475
,,,,,,,168.7109
,,,,,,,168.7411
,,,,,,,168.7701
,,,,,,,168.784775
,,,,,,,168.825075
,,,,,,,168.9986
,,,,,,,169.033525
,,,,,,,169.1307
,,,,,,,169.138825
,,,,,,,169.147275
,,,,,,,169.163775
,,,,,,,169.172625
,,,,,,,169.176225
,,,,,,,169.205625
,,,,,,,169.278525
,,,,,,,169.296975
,,,,,,,169.3047
,,,,,,,169.329575
,,,,,,,169.35245
,,,,,,,169.3944
,,,,,,,169.4214
,,,,,,,169.448525
,,,,,,,169.525575
,,,,,,,169.664675
,,,,,,,169.685325
,,,,,,,169.7122
,,,,,,,169.713475
,,,,,,,169.756525
,,,,,,,169.763975
,,,,,,,169.772175
,,,,,,,169.821075
,,,,,,,169.842225
,,,,,,,169.9479
,,,,,,,170.006625
,,,,,,,170.03435
,,,,,,,170.059075
,,,,,,,170.079275
,,,,,,,170.08875
,,,,,,,170.120875
,,,,,,,170.12695
,,,,,,,170.131425
,,,,,,,170.1904
,,,,,,,170.19325
,,,,,,,170.214175
,,,,,,,170.2482
,,,,,,,170.27005
,,,,,,,170.324475
,,,,,,,170.3534
,,,,,,,170.385325
,,,,,,,170.391875
,,,,,,,170.461825
,,,,,,,170.5293
,,,,,,,170.612075
,,,,,,,170.69945
,,,,,,,170.7231
,,,,,,,170.729975
,,,,,,,170.77345
,,,,,,,170.793875
,,,,,,,170.867
,,,,,,,170.893725
,,,,,,,170.94785
,,,,,,,170.982825
,,,,,,,171.01465
,,,,,,,171.0668
,,,,,,,171.193975
,,,,,,,171.26495
,,,,,,,171.3035
,,,,,,,171.350925
,,,,,,,171.42175
,,,,,,,171.453475
,,,,,,,171.494575
,,,,,,,171.5126
,,,,,,,171.557725
,,,,,,,171.585525
,,,,,,,171.6338
,,,,,,,171.640325
,,,,,,,171.751075
,,,,,,,171.7884
,,,,,,,171.870375
,,,,,,,171.926475
,,,,,,,171.975275
,,,,,,,172.0024
,,,,,,,172.021
,,,,,,,172.035075
,,,,,,,172.092425
,,,,,,,172.13735
,,,,,,,172.205875
,,,,,,,172.207475
,,,,,,,172.24155
,,,,,,,172.26485
,,,,,,,172.28075
,,,,,,,172.28255
,,,,,,,172.33355
,,,,,,,172.35275
,,,,,,,172.399125
,,,,,,,172.410525
,,,,,,,172.454575
,,,,,,,172.46045
,,,,,,,172.47605
,,,,,,,172.48595
,,,,,,,172.507375
,,,,,,,172.5766
,,,,,,,172.6055
,,,,,,,172.6588
,,,,,,,172.667675
,,,,,,,172.711175
,,,,,,,172.717675
,,,,,,,172.751025
,,,,,,,172.796325
,,,,,,,172.81965
,,,,,,,172.96795
,,,,,,,172.979
,,,,,,,172.99495
,,,,,,,173.275375
,,,,,,,173.28375
,,,,,,,173.28655
,,,,,,,173.45215
,,,,,,,173.4576
,,,,,,,173.494825
,,,,,,,173.69615
,,,,,,,173.738975
,,,,,,,173.777225
,,,,,,,173.793675
,,,,,,,173.797
,,,,,,,173.83675
,,,,,,,173.845975
,,,,,,,173.921725
,,,,,,,173.95445
,,,,,,,173.99995
,,,,,,,174.009175
,,,,,,,174.023425
,,,,,,,174.0728
,,,,,,,174.165475
,,,,,,,174.1935
,,,,,,,174.275875
,,,,,,,174.361325
,,,,,,,174.411025
,,,,,,,174.466275
,,,,,,,174.5254
,,,,,,,174.6004
,,,,,,,174.65345
,,,,,,,174.665625
,,,,,,,174.679425
,,,,,,,174.724375
,,,,,,,174.729125
,,,,,,,174.8004
,,,,,,,174.86605
,,,,,,,174.871575
,,,,,,,174.9428
,,,,,,,175.118725
,,,,,,,175.177
,,,,,,,175.189625
,,,,,,,175.21145
,,,,,,,175.30105
,,,,,,,175.31375
,,,,,,,175.332525
,,,,,,,175.3569
,,,,,,,175.388125
,,,,,,,175.431075
,,,,,,,175.433975
,,,,,,,175.478875
,,,,,,,175.525425
,,,,,,,175.54745
,,,,,,,175.553075
,,,,,,,175.583
,,,,,,,175.70865
,,,,,,,175.811725
,,,,,,,175.82805
,,,,,,,175.855025
,,,,,,,175.895025
,,,,,,,175.997275
,,,,,,,176.045425
,,,,,,,176.08845
,,,,,,,176.171875
,,,,,,,176.2146
,,,,,,,176.21795
,,,,,,,176.255775
,,,,,,,176.284975
,,,,,,,176.319475
,,,,,,,176.35115
,,,,,,,176.37705
,,,,,,,176.404675
,,,,,,,176.4661
,,,,,,,176.516175
,,,,,,,176.538775
,,,,,,,176.562275
,,,,,,,176.593775
,,,,,,,176.6699
,,,,,,,176.71135
,,,,,,,176.816025
,,,,,,,176.8456
,,,,,,,176.951725
,,,,,,,176.984175
,,,,,,,176.986875
,,,,,,,176.98945
,,,,,,,177.046975
,,,,,,,177.093025
,,,,,,,177.09965
,,,,,,,177.158975
,,,,,,,177.173675
,,,,,,,177.356925
,,,,,,,177.42265
,,,,,,,177.504725
,,,,,,,177.630875
,,,,,,,177.655625
,,,,,,,177.730925
,,,,,,,177.754075
,,,,,,,177.8078
,,,,,,,177.83995
,,,,,,,177.858525
,,,,,,,177.876775
,,,,,,,177.914325
,,,,,,,177.980775
,,,,,,,178.017275
,,,,,,,178.038675
,,,,,,,178.1934
,,,,,,,178.4029
,,,,,,,178.51935
,,,,,,,178.56385
,,,,,,,178.6651
,,,,,,,178.715975
,,,,,,,178.77205
,,,,,,,178.813325
,,,,,,,178.8567
,,,,,,,178.9089
,,,,,,,178.96455
,,,,,,,179.016375
,,,,,,,179.060075
,,,,,,,179.09175
,,,,,,,179.09495
,,,,,,,179.134925
,,,,,,,179.161125
,,,,,,,179.173575
,,,,,,,179.215225
,,,,,,,179.24715
,,,,,,,179.422825
,,,,,,,179.4961
,,,,,,,179.532275
,,,,,,,179.604425
,,,,,,,179.66175
,,,,,,,179.678075
,,,,,,,179.73415
,,,,,,,179.8508
,,,,,,,179.866575
,,,,,,,179.904075
,,,,,,,180.100075
,,,,,,,180.116075
,,,,,,,180.1193
,,,,,,,180.168
,,,,,,,180.20035
,,,,,,,180.2527
,,,,,,,180.2575
,,,,,,,180.3572
,,,,,,,180.500775
,,,,,,,180.5335
,,,,,,,180.57145
,,,,,,,180.620325
,,,,,,,180.62595
,,,,,,,180.675225
,,,,,,,180.7339
,,,,,,,180.77595
,,,,,,,180.8411
,,,,,,,180.866675
,,,,,,,180.9167
,,,,,,,180.961075
,,,,,,,181.082925
,,,,,,,181.0902
,,,,,,,181.109175
,,,,,,,181.125525
,,,,,,,181.180825
,,,,,,,181.183875
,,,,,,,181.258275
,,,,,,,181.390375
,,,,,,,181.486175
,,,,,,,181.5526
,,,,,,,181.5571
,,,,,,,181.639825
,,,,,,,181.672925
,,,,,,,181.7238
,,,,,,,181.7376
,,,,,,,181.784625
,,,,,,,181.91015
,,,,,,,182.0389
,,,,,,,182.099325
,,,,,,,182.11955
,,,,,,,182.141275
,,,,,,,182.17775
,,,,,,,182.200475
,,,,,,,182.274825
,,,,,,,182.28725
,,,,,,,182.354575
,,,,,,,182.367575
,,,,,,,182.399075
,,,,,,,182.46695
,,,,,,,182.4977
,,,,,,,182.525
,,,,,,,182.5284
,,,,,,,182.543375
,,,,,,,182.555025
,,,,,,,182.603775
,,,,,,,182.623
,,,,,,,182.633525
,,,,,,,182.65795
,,,,,,,182.6849
,,,,,,,182.70435
,,,,,,,182.714875
,,,,,,,182.7435
,,,,,,,182.786925
,,,,,,,182.809925
,,,,,,,182.845775
,,,,,,,182.9221
,,,,,,,182.963575
,,,,,,,183.11335
,,,,,,,183.12005
,,,,,,,183.128975
,,,,,,,183.23315
,,,,,,,183.377625
,,,,,,,183.50655
,,,,,,,183.545525
,,,,,,,183.579975
,,,,,,,183.595625
,,,,,,,183.60275
,,,,,,,183.664725
,,,,,,,183.686075
,,,,,,,183.734675
,,,,,,,183.7958
,,,,,,,183.867425
,,,,,,,183.889475
,,,,,,,183.921025
,,,,,,,183.943825
,,,,,,,183.9534
,,,,,,,184.002275
,,,,,,,184.003725
,,,,,,,184.051775
,,,,,,,184.0678
,,,,,,,184.070875
,,,,,,,184.121175
,,,,,,,184.1457
,,,,,,,184.176875
,,,,,,,184.188275
,,,,,,,184.234075
,,,,,,,184.275625
,,,,,,,184.29495
,,,,,,,184.3188
,,,,,,,184.331475
,,,,,,,184.3528
,,,,,,,184.36315
,,,,,,,184.39515
,,,,,,,184.421975
,,,,,,,184.44565
,,,,,,,184.467325
,,,,,,,184.5354
,,,,,,,184.5696
,,,,,,,184.64055
,,,,,,,184.703075
,,,,,,,184.84185
,,,,,,,184.874575
,,,,,,,184.920025
,,,,,,,184.98945
,,,,,,,185.03695
,,,,,,,185.082925
,,,,,,,185.146025
,,,,,,,185.1732
,,,,,,,185.18165
,,,,,,,185.21755
,,,,,,,185.35935
,,,,,,,185.382525
,,,,,,,185.399025
,,,,,,,185.6309
,,,,,,,185.720625
,,,,,,,185.74785
,,,,,,,185.81115
,,,,,,,185.84485
,,,,,,,185.854375
,,,,,,,185.888925
