SPK_SPKC02c,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC16a
246.1114,257.2338,260.86105,140.268175
246.3015,257.248175,261.43915,140.2714
246.357625,257.2569,261.452925,140.279125
246.448375,257.27195,261.557,140.2846
246.510775,257.281675,261.5771,140.292475
246.541175,257.29755,261.81185,140.29675
246.568925,257.3291,261.842875,140.302175
246.571825,257.429075,261.887125,140.3065
246.622925,257.465625,261.937025,140.31175
246.649775,257.497025,261.957475,140.319925
246.683825,257.510575,262.355175,140.323225
246.721725,257.540975,262.368925,140.3269
246.742825,257.5657,262.378275,140.3339
247.101675,257.5855,262.392425,140.336925
247.130125,257.734375,262.407775,140.3421
247.16335,257.754225,262.419375,140.347825
247.30745,257.75995,262.431025,140.35165
247.415325,257.783775,262.454075,140.3585
247.44425,257.79775,262.469,140.362375
247.455275,257.81545,262.693725,140.366325
247.48125,257.834025,262.74285,140.373075
247.521625,257.852225,262.7631,140.3803
247.549475,257.884025,262.8796,140.38645
247.5898,257.8956,262.90765,140.3902
247.620975,257.923175,262.97815,140.3936
247.8248,257.948675,263.0126,140.4001
247.955625,257.9803,263.131525,140.4035
247.9818,258.009375,263.182625,140.40895
248.088275,258.0469,263.24395,140.4124
248.130425,258.205675,263.3175,140.4153
248.16595,258.245675,263.4107,140.42385
248.2103,258.3188,263.53265,140.43015
248.338825,258.333225,263.5711,140.434525
248.384925,258.36525,264.0193,140.4419
248.518525,258.395325,264.073725,140.4462
248.546975,258.4318,264.444925,140.456325
248.57385,258.45135,264.68705,140.4649
248.731125,258.47045,264.759675,140.473
248.789575,258.48445,264.7832,140.4814
248.8299,258.599375,264.8195,140.48695
248.85275,258.620175,264.953325,140.49975
248.9054,258.64905,265.200725,140.511925
249.113775,258.850875,265.218525,140.525925
249.147975,258.872,265.261775,140.539475
249.16745,258.90305,265.28925,140.5464
249.311025,258.9144,265.3046,140.555175
249.357975,258.944825,265.3143,140.562675
249.591,258.986775,265.322925,140.5765
249.635775,259.00035,265.347675,140.58075
249.6577,259.054875,265.379975,140.58745
249.69655,259.1664,265.403775,140.5941
249.713125,259.1886,265.4329,140.598075
249.756825,259.22015,265.444275,140.60435
249.773425,259.232475,265.761,140.609375
249.815425,259.25475,265.792575,140.613975
250.052625,259.2924,265.815925,140.61835
250.079525,259.30755,265.903,140.622875
250.251825,259.34955,265.998825,140.631225
250.29355,259.3819,266.050125,140.638925
250.3343,259.393375,266.062025,140.642175
250.3648,259.44875,266.0727,140.64945
250.393875,259.476925,266.0866,140.65215
250.4171,259.49045,266.127025,140.656275
250.528625,259.51945,266.6354,140.66215
250.8225,259.53745,266.645625,140.66555
250.84905,259.5584,266.694325,140.6722
250.881625,259.5807,266.713075,140.6767
250.9198,259.597025,266.743675,140.6822
251.278625,259.6151,266.78615,140.6865
251.3583,259.63455,266.807775,140.692275
251.3952,259.65825,266.856425,140.7001
251.401825,259.669975,266.916675,140.703725
251.426975,259.701925,266.979175,140.7079
251.45025,259.724375,267.001625,140.715825
251.4828,259.73255,267.43995,140.718575
251.93,259.76615,267.447975,140.720825
251.998625,259.787575,267.47615,140.72435
252.0201,259.807825,267.485175,140.730375
252.046225,259.837375,267.5072,140.7352
252.067275,259.850675,267.520775,140.7418
252.09215,259.867575,267.533975,140.752275
252.1115,259.983725,267.544675,140.7621
252.145925,260.015375,267.574375,140.7671
252.163625,260.043275,267.874375,140.803225
252.431075,260.057425,267.89425,140.813
252.497075,260.0939,267.9354,140.822275
252.533775,260.107725,267.96585,140.827775
252.550075,260.152975,267.9827,140.8409
252.5725,260.2077,267.998775,140.847225
252.59075,260.234225,268.00525,140.853525
252.608675,260.24965,268.03035,140.858625
252.626525,260.283575,268.15795,140.863275
252.636325,260.355025,268.3362,140.873975
252.6452,260.37305,268.8637,140.882025
252.6845,260.40685,268.917625,140.892075
252.976675,260.437075,268.926525,140.909725
252.99665,260.47165,268.941875,140.9248
253.1677,260.476375,268.9485,140.934325
253.344475,260.48315,268.969425,140.945375
253.363425,260.51235,268.982925,140.951325
253.3859,260.526875,269.012825,140.95875
253.424725,260.5359,269.025725,140.96785
253.45195,260.549125,269.0326,140.974675
253.475,260.5619,269.04095,140.981925
253.50305,260.577675,269.0636,140.997875
253.51965,260.59395,269.080925,141.007775
253.5452,260.61765,269.23285,141.0145
253.5696,260.640625,269.30895,141.021025
253.58035,260.67185,269.373975,141.028475
253.6331,260.690975,269.480525,141.033225
253.641325,260.713025,269.536,141.0403
253.85605,260.7371,269.5585,141.044775
253.87655,260.758325,269.580575,141.0485
253.910475,260.7876,269.592125,141.055875
253.9323,260.84525,269.603075,141.061975
253.954525,260.983425,269.61805,141.0821
253.981575,261.015475,269.640975,141.10905
254.00855,261.053425,269.669925,141.116775
254.289975,261.135125,269.690375,141.120775
254.35615,261.161175,269.70455,141.12885
254.370675,261.18185,269.7123,141.135325
254.403875,261.210025,270.090925,141.14225
254.43165,261.221875,270.128975,141.148825
254.464725,261.259725,270.179125,141.174375
254.485075,261.278275,270.2159,141.181375
254.497,261.31885,270.2341,141.192675
254.510475,261.35425,270.27525,141.757575
254.53025,261.396325,270.315275,141.775175
254.5546,261.41835,270.358675,141.807575
254.739025,261.44815,270.611025,141.832375
254.762825,261.4573,270.651025,141.99765
254.777075,261.47595,270.66075,142.014025
254.81,261.487975,270.706225,142.035875
254.834925,261.502875,270.71645,142.098225
254.844675,261.5193,270.724125,142.1601
254.888075,261.59235,270.749325,142.235225
254.918175,261.75475,270.763975,142.30225
255.08265,261.7924,270.775025,142.315725
255.1055,261.834625,271.60145,142.325325
255.141675,261.860825,271.6428,142.335975
255.1906,261.88275,271.6541,142.340475
255.22745,261.895875,271.67815,142.3522
255.266925,261.913,271.7437,142.35565
255.315475,261.9557,271.7724,142.363
255.318675,262.19755,271.81575,142.366475
255.344,262.21965,271.948675,142.376825
255.358325,262.253325,272.188725,142.383525
255.376725,262.28325,272.392025,142.38985
255.38335,262.312075,272.40765,142.393975
255.394575,262.3354,272.42195,142.399375
255.4091,262.62905,272.466625,142.403225
255.421375,262.67815,272.5262,142.407825
255.438275,262.71745,272.5557,142.415575
255.457725,262.7714,272.578325,142.420775
255.484225,262.84905,272.6259,142.424075
255.603725,262.8854,272.8113,142.430425
255.6535,262.987325,273.126225,142.433675
255.6965,263.00555,273.1409,142.436525
255.74325,263.02085,273.18025,142.4426
255.812275,263.05575,273.1962,142.445225
255.84555,263.0838,273.211675,142.45145
255.8575,263.114625,273.222025,142.45585
255.88815,263.138175,273.339925,142.4604
255.935325,263.1778,273.48085,142.4705
255.94115,263.2429,273.523075,142.481725
255.955625,263.2676,273.639675,142.486025
255.960675,263.495425,273.73345,142.4911
255.97575,263.524625,273.762475,142.49705
255.9826,263.544325,273.7792,142.503325
256.0247,263.5806,273.841,142.513475
256.0421,263.610775,273.869325,142.5229
256.05925,263.65795,273.92415,142.532775
256.079275,263.869425,273.9344,142.547025
256.11385,263.9603,273.969875,142.5615
256.13715,264.003725,274.32925,142.575375
256.1857,264.02835,274.344875,142.790125
256.2488,264.059475,274.38295,142.8064
256.289175,264.3181,274.4479,142.816125
256.328475,264.354025,274.45515,142.825025
256.33595,264.386125,274.4976,142.830875
256.35235,264.421075,274.54755,142.8354
256.367825,264.7323,274.5975,142.845675
256.39035,264.778525,274.9273,142.852075
256.408325,264.82125,274.94365,142.863025
256.4113,264.870475,274.981325,142.868875
256.431525,264.8924,275.010575,142.878425
256.4513,265.006625,275.0203,142.8853
256.460875,265.01945,275.25245,142.89035
256.4664,265.045975,275.261025,142.895075
256.48235,265.0654,275.29535,142.9014
256.485175,265.075525,275.305975,142.90795
256.504275,265.179625,275.3836,142.910775
256.612975,265.221075,275.64575,142.915625
256.683375,265.246,275.71205,142.9249
256.743075,265.2752,275.93255,142.9294
256.78065,265.3035,275.967,142.932825
256.7966,265.3308,275.9817,142.937025
256.838525,265.360175,276.016175,142.9419
256.875075,265.4017,276.0853,142.950525
256.896275,265.597025,276.131025,142.954325
256.92845,265.7741,276.178825,142.961475
256.933425,265.925275,276.18655,142.96635
256.952,265.978675,276.216425,142.972575
256.95345,266.0796,276.2239,142.980125
257.102675,266.3916,276.239725,142.98425
257.1248,266.419525,276.3106,142.993375
257.146325,266.4466,276.348,142.999225
257.17565,266.469075,276.435375,143.002925
257.195225,266.513075,276.45675,143.01485
257.217775,266.5354,276.9723,143.020075
257.2338,266.556175,277.0281,143.029325
257.2482,266.58765,277.044525,143.042325
257.25685,266.603425,277.050275,143.20285
257.27195,266.626175,277.089425,143.2301
257.281675,266.657675,277.1045,143.2448
257.29755,266.701625,277.1121,143.2523
257.3291,266.872675,277.399375,143.2782
257.42905,266.895675,277.48925,143.41775
257.465625,266.92225,277.520525,143.4538
257.497,267.1164,277.544225,143.47825
257.51055,267.233675,277.55835,143.506075
257.540975,267.27525,277.956025,143.522025
257.5657,267.31175,278.021375,143.533775
257.585475,267.332075,278.07295,143.539175
257.73435,267.3573,278.0954,143.5464
257.754225,267.384925,278.12,143.5528
257.759925,267.414525,278.381575,143.559025
257.78375,267.417275,278.4265,143.565375
257.797725,267.4432,278.438175,143.572675
257.8155,267.47155,278.4608,143.5758
257.834,267.493075,278.4915,143.580225
257.852225,267.5378,278.76845,143.585575
257.88405,267.8205,278.855725,143.590675
257.895625,267.858425,278.9085,143.595425
257.94865,267.925425,278.925575,143.60195
257.980325,267.96085,278.938425,143.606525
257.993575,267.980375,279.21135,143.6132
258.009375,268.0082,279.225,143.621
258.046875,268.318775,279.295625,143.627375
258.074775,268.358625,279.298775,143.6308
258.205675,268.5136,279.33405,143.634675
258.245675,268.6572,279.354875,143.6468
258.318775,268.7166,279.3594,143.65335
258.333225,268.78395,279.38245,143.658275
258.365225,268.829675,279.51545,143.66535
258.395325,268.84755,279.639025,143.67145
258.431775,268.87545,279.769475,143.677075
258.451325,268.9118,280.1009,143.683075
258.47045,268.929875,280.121,143.6884
258.48445,268.9778,280.14205,143.692325
258.6202,269.31555,280.1532,143.696175
258.6289,269.346675,280.178225,143.704625
258.64905,269.4578,280.2243,143.70915
258.67795,269.46555,280.2449,143.71395
258.85085,269.4944,280.561475,143.7181
258.872,269.530275,281.016725,143.726225
258.903025,269.56685,281.09945,143.7323
258.905325,269.5789,281.11965,143.73595
258.914375,269.620525,281.17275,143.7443
258.944825,269.6874,281.5585,143.753225
258.986775,269.908825,281.637075,143.75925
259.000325,270.0192,281.7348,143.93205
259.054875,270.05475,281.766725,143.956125
259.1664,270.11595,281.781075,143.972975
259.1886,270.20895,281.950775,143.984425
259.22015,270.23645,281.997525,143.997775
259.232475,270.2534,282.067,144.016825
259.254725,270.294375,282.077925,144.0331
259.2708,270.335,282.117125,144.042025
259.292375,270.601225,282.316475,144.09835
259.307525,270.623825,282.329,144.104575
259.34955,270.678075,282.369325,144.11065
259.367975,270.73035,282.3833,144.1161
259.36935,270.762575,282.414875,144.125625
259.381925,270.9907,282.783225,144.129525
259.448775,271.0381,282.798575,144.1338
259.49045,271.12175,282.819725,144.1411
259.53745,271.33675,282.83975,144.14495
259.580725,271.37565,283.06565,144.151325
259.585375,271.43765,283.420075,144.15485
259.597025,271.4697,283.460725,144.15825
259.6151,271.514975,283.5073,144.1619
259.63455,271.5439,283.530775,144.1699
259.65825,271.613375,283.539175,144.1736
259.669975,271.6967,283.5454,144.1766
259.701925,271.722275,283.573625,144.184725
259.724375,272.143075,283.62205,144.18755
259.73255,272.178425,283.628475,144.192875
259.7661,272.2682,283.8948,144.198575
259.787625,272.28675,283.9047,144.2029
259.80785,272.373225,283.921225,144.2091
259.837375,272.4119,283.958525,144.213175
259.85065,272.44165,283.964825,144.224725
259.8676,272.484525,284.00915,144.2328
259.98375,272.51575,284.042875,144.24475
260.015375,272.5521,284.067475,144.259575
260.043275,272.803525,284.49865,144.28195
260.057425,272.8308,284.533375,144.3392
260.0939,272.85715,284.551525,144.3605
260.152975,273.089625,284.579125,144.383325
260.2077,273.1153,284.6872,144.42065
260.234225,273.151875,285.262825,144.57145
260.249625,273.178325,285.287175,144.593475
260.283575,273.21565,285.31095,144.6064
260.35505,273.346625,285.320225,144.61645
260.37305,273.7762,285.32835,144.6254
260.383975,273.86005,286.286775,144.632975
260.406825,273.89195,286.305425,144.639925
260.43705,274.2238,286.356325,144.643775
260.471625,274.315475,286.3646,144.648475
260.476375,274.343725,286.46785,144.65365
260.483125,274.3644,286.682525,144.657575
260.512325,274.389775,286.8474,144.66405
260.526875,274.4237,286.8877,144.667325
260.535875,274.46855,286.8945,144.673725
260.549075,274.4942,286.909925,144.677175
260.5619,274.92535,286.951725,144.6808
260.577675,274.963775,287.278125,144.683925
260.59395,274.988925,287.28815,144.68745
260.5984,275.19615,287.31735,144.690875
260.617675,275.21675,287.33075,144.6953
260.6406,275.243725,287.35805,144.697775
260.660925,275.287075,287.428525,144.70265
260.671825,275.322675,287.8015,144.70675
260.690975,275.3656,287.81525,144.713825
260.713025,275.62085,288.00195,144.717025
260.7209,275.648275,288.113625,144.723475
260.737125,275.732625,288.165225,144.726275
260.7583,275.77895,288.1881,144.734975
260.7876,275.781825,288.3165,144.739625
260.84525,275.91145,288.351975,144.748075
261.01545,275.939275,288.728925,144.752475
261.135125,275.9642,288.88745,144.7622
261.161175,276.046725,288.888975,144.77025
261.181825,276.088,289.155575,144.776525
261.210025,276.118975,289.36755,144.7835
261.22185,276.1461,289.958425,144.78965
261.259725,276.14885,290.260175,144.7978
261.278275,276.192775,290.366125,144.80495
261.354225,276.219825,290.394975,144.80875
261.396325,276.272175,290.407275,144.8153
261.41835,276.29695,290.4164,144.8226
261.448125,276.5119,290.503075,144.829075
261.457275,276.5383,290.669525,144.8356
261.47595,276.56095,290.941825,144.842125
261.48795,276.574625,290.978775,144.84735
261.502875,276.78815,291.552475,144.951325
261.5193,276.8312,291.59085,144.958075
261.525525,276.8835,291.7418,144.9694
261.55795,276.922075,291.826475,144.980725
261.59235,276.952525,291.891,144.989575
261.75475,276.98305,291.929675,144.9969
261.792375,277.00445,291.97305,145.003525
261.81265,277.0317,291.99225,145.0085
261.8346,277.058975,293.172525,145.016875
261.860825,277.0754,293.20195,145.021625
261.882775,277.1024,293.2453,145.035875
261.895975,277.10555,293.266725,145.040975
261.912975,277.132975,293.428725,145.049025
262.19755,277.3062,293.461575,145.0608
262.219675,277.460525,293.561575,145.0665
262.2533,277.46965,293.655875,145.0729
262.28325,277.47735,293.669775,145.07635
262.312075,277.505175,293.701925,145.08185
262.3354,277.5313,293.745625,145.09185
262.62905,277.54625,293.795025,145.095825
262.67815,277.72595,293.8855,145.103
262.6947,277.756175,294.0151,145.1172
262.71745,277.789875,294.097325,145.149475
262.771375,277.850625,294.111675,145.16915
262.84905,277.8671,294.155875,145.188225
262.8854,277.88525,294.1874,145.198175
