SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC03a,SPK_SPKC04a
290.04605,227.03155,221.9906,235.455
290.15075,227.06215,222.03735,235.53225
290.554,227.0987,222.07595,235.564575
290.633625,227.106075,222.13465,235.6164
290.711575,227.155575,222.18035,235.6949
290.732725,227.2062,222.295,235.809425
290.934125,227.236775,222.33765,235.81765
291.4886,227.260975,222.425275,235.851825
291.5892,227.2883,222.443925,235.88595
291.619425,227.329275,222.470225,235.893675
291.732975,227.34505,222.508175,235.905875
292.577925,227.381,222.54415,235.944175
292.65815,227.385225,222.57025,235.9562
292.7391,227.4068,222.5882,235.964975
292.74535,227.415125,222.6165,235.98875
293.26525,227.431025,222.64225,236.057975
293.278575,227.43635,222.6725,236.060425
293.3481,227.462925,222.7213,236.0909
293.400875,227.49525,222.730375,236.118075
293.4617,227.529525,222.753825,236.134925
293.488225,227.557425,222.76255,236.23905
293.56315,227.587225,222.772325,236.2726
293.657325,227.61945,222.778775,236.300575
293.726725,227.657625,222.81725,236.308675
293.818325,227.687725,222.822525,236.326775
293.866025,227.7434,222.824925,236.430075
293.867775,227.795475,222.842275,236.483225
293.88565,227.873075,222.8507,236.497125
294.003925,227.930775,222.8586,236.5176
294.018725,227.960825,222.883575,236.524525
294.0538,227.9837,222.892725,236.531025
294.080125,228.02045,222.9074,236.561275
294.102475,228.063075,222.918775,236.57995
294.12245,228.12225,222.933625,236.703725
294.139,228.14965,222.94615,236.743425
294.3058,228.1735,222.960575,236.7635
294.417125,228.193925,222.97085,236.770225
294.477425,228.313875,222.9904,236.8045
294.490825,228.338825,222.99925,236.808325
294.549,228.370275,223.02765,236.818625
294.676225,228.398325,223.0436,236.843975
294.82915,228.42665,223.059325,236.8619
294.982425,228.5158,223.0673,236.9058
295.3812,228.52875,223.07795,236.96065
295.418275,228.6101,223.0939,237.085125
295.5353,228.636225,223.13265,237.08895
295.596575,228.664125,223.144275,237.11045
295.895025,228.702575,223.153775,237.1375
296.0327,228.721725,223.170275,237.158425
296.0939,228.76005,223.180925,237.300275
296.128475,228.796475,223.1965,237.327425
296.342975,228.833025,223.232025,237.3455
296.408575,228.876425,223.252075,237.385225
296.8265,228.913825,223.293425,237.414275
296.919,228.960875,223.323775,237.465475
296.93725,228.98455,223.369625,237.50255
297.03555,229.022225,223.41065,237.6258
297.042975,229.054575,223.49955,237.634475
297.131075,229.06095,223.60745,237.65465
297.1952,229.091625,223.634725,237.664775
297.2022,229.121825,223.644125,237.686425
297.22045,229.1492,223.65775,237.704175
297.308125,229.1762,223.677025,237.7165
297.583325,229.194825,223.68685,237.72845
297.629575,229.236025,223.70385,237.7877
297.775125,229.25115,223.7141,237.81975
298.46475,229.2664,223.730875,237.833
298.482225,229.29785,223.748325,237.85385
298.870025,229.333825,223.7642,237.86715
298.932475,229.41115,223.77195,237.9097
299.225725,229.44765,223.793325,237.979575
299.2991,229.536375,223.825425,238.0047
299.30045,229.571275,223.849225,238.034975
299.334725,229.6186,223.858975,238.055225
299.4685,229.636975,223.8685,238.11565
299.876725,229.671425,223.88005,238.14065
299.984175,229.81745,223.8942,238.153
300.00265,229.85915,223.904325,238.177275
300.098275,229.895675,223.9151,238.290425
300.171975,229.9261,223.92685,238.3061
300.23355,229.98745,223.95155,238.36905
300.30135,230.01605,223.977225,238.38655
300.495575,230.030225,224.0158,238.41075
300.9966,230.053125,224.034175,238.431925
301.184325,230.082325,224.1041,238.499025
301.2681,230.10565,224.1642,238.51845
301.370375,230.151075,224.2166,238.542425
301.390075,230.177675,224.294075,238.596925
301.70515,230.226075,224.41195,238.64835
302.123175,230.2451,224.4547,238.657125
302.436475,230.25375,224.47505,238.66205
302.63175,230.2742,224.495175,238.6765
302.712575,230.311675,224.505975,238.69535
302.891025,230.349075,224.52575,238.77015
303.105425,230.37245,224.53565,238.7875
303.512,230.4789,224.55315,238.873
303.690375,230.51225,224.561575,238.919
304.13245,230.5343,224.575775,239.0403
304.223975,230.573375,224.5868,239.087325
304.26295,230.60135,224.601725,239.10245
304.305525,230.667825,224.61345,239.12505
304.34145,230.6972,224.623775,239.13055
304.36835,230.7411,224.639375,239.15495
304.419575,230.7672,224.670225,239.22535
304.50025,230.834625,224.6847,239.2455
304.5153,230.8848,224.730325,239.275275
304.525225,230.9165,224.750125,239.48905
304.8369,230.922475,224.791925,239.493575
304.84515,230.9392,224.8225,239.57225
304.9088,230.96725,224.849075,239.650975
304.93695,230.996775,224.869275,239.70865
305.004575,230.998775,224.89995,239.71915
305.045825,231.025025,224.9556,239.731375
305.2089,231.0536,224.982025,239.91015
305.67045,231.0919,225.018425,239.942925
305.73855,231.155425,225.0323,239.9518
305.773425,231.21675,225.05055,239.973675
305.799575,231.24485,225.101725,239.99925
305.9432,231.28765,225.170975,240.007675
306.12185,231.3196,225.19895,240.087025
306.316225,231.340775,225.22125,240.15405
306.537925,231.359625,225.296825,240.3001
306.54735,231.41125,225.343325,240.3099
306.58435,231.4368,225.507175,240.3548
306.696225,231.466325,225.56435,240.473975
306.758575,231.5041,225.603725,240.488975
306.82325,231.534625,225.6228,240.498775
306.900075,231.572225,225.642,240.5269
306.96105,231.6891,225.656975,240.5671
307.09125,231.719175,225.68205,240.578875
307.149375,231.752125,225.69755,240.6226
307.175975,231.766525,225.78685,240.66635
307.206825,231.7843,225.816425,240.709875
307.243,231.8167,225.85065,240.718075
307.34005,231.849375,225.943325,240.774375
307.405125,231.9212,226.130575,240.87155
307.542,231.948475,226.1633,240.94885
307.722125,231.982625,226.1914,240.95905
307.730225,232.09085,226.201225,240.9812
307.7676,232.138625,226.23415,241.0057
307.843,232.165525,226.241025,241.028325
307.8504,232.19745,226.26115,241.078875
307.86015,232.213575,226.276125,241.153675
308.0818,232.239025,226.3019,241.21995
308.148725,232.2659,226.320625,241.282525
308.193625,232.2845,226.333075,241.289625
308.212125,232.3443,226.359375,241.329025
308.3613,232.3961,226.383775,241.34205
308.3924,232.42345,226.41565,241.35515
308.73185,232.441,226.4853,241.388225
308.7785,232.47535,226.4978,241.5278
308.818575,232.498625,226.532875,241.54385
309.010775,232.5176,226.55335,241.6701
309.119475,232.541525,226.708575,241.67755
309.231875,232.56905,226.753625,241.7098
309.2332,232.60335,226.804175,241.749325
309.28675,232.649775,226.8874,241.767025
309.369225,232.6842,226.897825,241.771375
309.561625,232.71005,226.98845,241.812225
309.78825,232.7359,227.045675,241.855025
309.789475,232.762525,227.09445,242.024375
309.812,232.801,227.1201,242.0478
309.9074,232.8796,227.1375,242.057275
310.087925,232.9824,227.17685,242.0886
310.09845,233.09965,227.1889,242.203375
310.333425,233.1361,227.24715,242.235325
310.414275,233.1829,227.262925,242.2555
310.449775,233.206725,227.27505,242.356025
310.462525,233.261225,227.300075,242.5077
310.5288,233.3491,227.3258,242.534725
310.632725,233.356625,227.335375,242.537975
310.9417,233.388875,227.3512,242.554225
310.9487,233.414525,227.3678,242.56595
310.9683,233.434375,227.38505,242.599925
310.989875,233.486025,227.4008,242.6157
311.04135,233.585375,227.4176,242.6485
311.1626,233.5991,227.435875,242.698125
311.1909,233.62595,227.4533,242.8668
311.488225,233.65305,227.468225,242.875225
311.48955,233.6815,227.58235,242.948575
311.51625,233.688625,227.705525,242.9627
311.581625,233.7018,227.730025,242.976875
311.867475,233.72955,227.778075,243.108725
311.92775,233.747625,227.806175,243.127
312.00845,233.765375,227.867775,243.1316
312.018325,233.802225,227.876675,243.144475
312.044825,233.884525,227.887625,243.317325
312.093325,233.945175,227.89455,243.42175
312.107025,233.960875,227.91375,243.43155
312.132175,233.992875,227.92165,243.498075
312.15205,234.045125,227.9434,243.588825
312.702825,234.102775,227.95355,243.68105
312.841925,234.1248,227.991525,243.765
312.905125,234.136525,228.001025,243.8952
313.308825,234.19795,228.033375,243.9233
313.5614,234.2215,228.04845,243.9739
315.0661,234.2622,228.058925,243.994425
315.37025,234.280725,228.103825,244.0302
315.389725,234.305325,228.114225,244.07765
315.430575,234.3856,228.137575,244.088625
315.4722,234.39485,228.148675,244.186575
315.921225,234.4221,228.178325,244.21445
315.96645,234.4696,228.20515,244.2204
316.150525,234.523075,228.2609,244.4558
316.1735,234.572525,228.2869,244.470725
316.22995,234.61255,228.34685,244.490075
316.351225,234.664225,228.36895,244.5128
316.3954,234.72865,228.443475,244.541425
316.47735,234.7689,228.48475,244.685625
316.50135,234.792275,228.5348,244.696075
316.92725,234.8501,228.56685,244.7315
317.128625,234.89965,228.591225,244.8016
317.450525,234.92725,228.658825,244.80825
317.609475,234.936975,228.7103,244.817975
317.879575,234.952875,228.722075,244.832825
317.888025,234.965925,228.752225,244.937625
318.0508,234.970425,228.883525,245.026575
318.338675,235.007375,228.891775,245.039175
318.3604,235.069025,228.901475,245.072075
318.427325,235.1119,228.926725,245.082475
318.42845,235.1305,228.9425,245.196425
318.505625,235.189775,228.961675,245.2332
318.662825,235.308575,228.96905,245.258075
318.925225,235.33585,228.9856,245.29635
318.9598,235.363175,228.993375,245.30615
319.008075,235.379375,229.0079,245.339
319.103925,235.4161,229.01505,245.39235
319.223725,235.440075,229.025375,245.413225
319.33945,235.49465,229.032925,245.45165
320.071225,235.5132,229.046125,245.457325
320.2108,235.53215,229.0559,245.48965
320.219375,235.58965,229.07075,245.629975
320.26715,235.6528,229.0814,245.6784
320.961575,235.689925,229.097025,245.69525
321.53075,235.769175,229.109325,245.708475
322.163475,235.8136,229.15475,245.724975
322.270825,235.8418,229.192825,245.742625
322.303475,235.931,229.210025,245.837675
322.39395,235.969975,229.246425,245.90615
323.042325,236.04155,229.2695,246.05705
323.112625,236.054775,229.336225,246.103725
323.1859,236.0584,229.4227,246.14525
323.750125,236.065675,229.501,246.160475
323.7757,236.1609,229.540975,246.24345
323.83925,236.177975,229.5723,246.285325
324.614,236.209625,229.638625,246.42805
324.6714,236.334475,229.675275,246.4327
325.1274,236.410775,229.703475,246.480425
325.50865,236.43105,229.705675,246.567525
325.51015,236.46085,229.727125,246.58525
326.031025,236.49175,229.745275,246.6792
326.0594,236.536025,229.7656,246.72775
326.104275,236.5923,229.771625,246.7358
326.172025,236.620875,229.7834,246.7428
326.2397,236.65195,229.81005,246.78005
326.33485,236.6639,229.818275,246.809925
326.362725,236.6983,229.8288,246.879225
326.455325,236.7197,229.843775,246.88405
326.7174,236.7643,229.855425,247.053225
326.727225,236.81975,229.8751,247.1193
326.777125,236.86015,229.889125,247.1471
326.7931,236.89245,229.94385,247.1885
326.955375,236.9234,229.95565,247.2173
326.99365,237.00335,229.976625,247.22205
327.05535,237.050025,229.989475,247.247
327.445925,237.080525,230.00675,247.26025
327.501025,237.107825,230.0254,247.31725
327.5067,237.116075,230.0422,247.415475
327.596875,237.1787,230.058225,247.451675
327.6188,237.195975,230.0676,247.45985
327.856625,237.2978,230.08635,247.50795
327.904925,237.31195,230.10175,247.5826
327.91215,237.363275,230.118675,247.588675
328.079325,237.394475,230.1488,247.634825
328.250125,237.4224,230.161425,247.677125
328.541725,237.4922,230.1758,247.687975
328.55285,237.519575,230.207225,247.825275
328.5958,237.555925,230.2351,247.8491
328.6047,237.583,230.290525,247.854575
328.698475,237.6313,230.325225,247.89355
328.738275,237.646625,230.374825,247.94285
328.99545,237.6806,230.4041,248.067275
329.1673,237.692975,230.4297,248.126925
329.1989,237.750925,230.452,248.166275
329.2194,237.794175,230.503825,248.340375
329.266675,237.819175,230.569125,248.393925
329.26885,237.896125,230.623875,248.420675
329.294975,237.9191,230.639675,248.4455
329.5298,238.026375,230.646475,248.5518
329.619425,238.032675,230.669175,248.6814
329.986575,238.079625,230.69215,248.733625
330.023725,238.10225,230.69915,249.04575
330.059375,238.126925,230.716575,249.073375
330.06615,238.21615,230.723275,249.08375
330.114025,238.23435,230.75745,249.10365
330.1989,238.265175,230.777,249.1231
330.2401,238.2966,230.793225,249.161875
330.319875,238.3518,230.8215,249.195275
330.356675,238.39035,230.845175,249.2217
330.83515,238.41945,230.8673,249.4432
330.858575,238.454175,230.884575,249.458125
330.884975,238.468525,230.96245,249.461825
330.961175,238.51365,230.987,249.4809
331.000875,238.591325,231.01455,249.486675
331.07915,238.5999,231.1336,249.5369
331.103275,238.6228,231.242025,249.56175
331.466675,238.655575,231.282875,249.5698
331.52355,238.6689,231.311275,249.5874
332.038575,238.7594,231.3386,249.626675
332.45345,238.92825,231.367425,249.657225
332.59745,238.972475,231.4255,249.6593
332.60745,238.985525,231.466575,249.7019
333.0015,239.033725,231.5362,249.76645
333.009925,239.1175,231.603525,250.021875
333.10645,239.118625,231.65435,250.063825
333.6348,239.1307,231.6743,250.0739
334.055775,239.160275,231.7151,250.117075
334.3417,239.34235,231.768075,250.1683
335.79505,239.377025,231.8327,250.19685
336.563225,239.3878,231.8536,250.312175
336.69865,239.454575,231.863225,250.495975
337.183575,239.487,231.871425,250.50815
337.341825,239.5611,231.8916,250.53145
337.75475,239.5826,231.899025,250.552025
337.822675,239.617925,231.914625,250.62035
337.861675,239.64095,231.92435,250.62455
339.035925,239.661325,231.926,250.67345
339.25305,239.6893,231.95225,250.723575
339.545775,239.7131,231.965775,250.7467
339.568975,239.7496,231.979075,250.776675
339.6491,239.777075,231.992075,250.820075
339.834825,239.887825,232.0162,250.831375
339.8936,239.911425,232.027375,250.92145
339.930575,239.939025,232.05695,250.92835
340.039025,239.9719,232.088925,250.934175
340.131325,240.07465,232.1235,250.967175
340.156075,240.134275,232.1376,251.06095
340.2412,240.183225,232.149225,251.082375
340.254325,240.246475,232.16235,251.095
340.6212,240.2911,232.192125,251.1337
340.6455,240.3272,232.205975,251.17125
340.7267,240.4189,232.216675,251.466225
341.07155,240.428675,232.220225,251.49805
341.1129,240.46575,232.245975,251.525175
341.12905,240.51395,232.257675,251.5902
341.5862,240.59835,232.271625,251.623325
341.596425,240.64345,232.289175,251.6289
341.62625,240.67095,232.349325,251.637825
341.651325,240.69865,232.3859,251.696275
341.758525,240.73175,232.438825,251.7121
341.813025,240.89105,232.4685,251.773975
341.865225,241.036075,232.515525,252.050775
342.3677,241.07665,232.532775,252.07075
342.55995,241.195075,232.59615,252.079325
342.65255,241.234425,232.630225,252.11045
342.67105,241.271025,232.6803,252.131225
343.037025,241.359425,232.734025,252.163025
343.6604,241.390025,232.736125,252.1987
343.727425,241.477575,232.76215,252.236025
343.772125,241.5232,232.7968,252.443725
343.930825,241.56595,232.8042,252.49245
343.975075,241.6125,232.833025,252.497225
344.246875,241.682775,232.849325,252.518175
344.315325,241.73145,232.857975,252.544475
344.365525,241.7932,232.8695,252.59145
344.409825,241.9265,232.884575,252.6684
344.551825,241.9782,232.909125,252.679175
344.938375,242.024725,232.9362,252.7217
344.9659,242.07375,232.9428,252.836075
345.07875,242.122825,232.969225,252.839025
345.77855,242.137075,232.978575,252.8794
345.8318,242.1687,232.98685,252.906025
345.8762,242.225125,233.007525,252.91365
345.92505,242.239775,233.05215,252.9418
346.017825,242.282575,233.101275,252.98325
346.06015,242.30175,233.12555,252.9935
346.3861,242.407,233.13365,253.03905
346.4292,242.432475,233.14825,253.06495
346.5775,242.500475,233.16265,253.0773
346.61015,242.5398,233.18265,253.1653
347.225725,242.570525,233.20215,253.299075
347.62355,242.62105,233.245175,253.48185
348.305825,242.6998,233.2579,253.493375
348.336825,242.7332,233.27025,253.5235
348.383525,242.779725,233.275075,253.550875
348.39455,242.829625,233.287125,253.6449
349.350325,242.871375,233.306125,253.81415
350.5455,242.935975,233.3202,253.8338
350.7575,242.959425,233.32985,253.8751
350.826225,243.06865,233.347775,253.879125
350.9522,243.0816,233.3565,253.933025
350.972675,243.10205,233.376325,253.970725
351.026725,243.11665,233.395475,254.005425
351.114625,243.156275,233.42955,254.0478
351.2205,243.181175,233.443925,254.06935
351.300925,243.232925,233.4605,254.1065
351.690875,243.296,233.51005,254.157525
351.7971,243.340025,233.521525,254.174525
351.9177,243.378525,233.5451,254.219025
352.39375,243.40545,233.566075,254.33755
352.4109,243.4603,233.57665,254.3925
352.41215,243.481125,233.588,254.435475
352.501175,243.5395,233.602525,254.478875
352.5826,243.568675,233.617175,254.48695
352.607925,243.66825,233.62475,254.523675
353.24495,243.7026,233.650675,254.630425
353.447925,243.77745,233.658675,254.739325
353.46745,243.7946,233.670325,254.920125
353.51425,243.813525,233.697975,254.960275
353.5299,243.8604,233.733425,254.975575
353.7045,243.878725,233.741675,255.01635
354.1122,243.9707,233.7489,255.09185
354.836825,244.0763,233.755775,255.096725
354.8667,244.099725,233.76555,255.116975
354.98645,244.15005,233.81675,255.1449
355.000125,244.219775,233.822025,255.197175
355.1578,244.237425,233.835925,255.25455
355.19145,244.291775,233.8436,255.297175
355.423675,244.30925,233.848775,255.3038
355.511875,244.3854,233.8786,255.31815
355.606375,244.469525,233.890225,255.41895
356.369225,244.550975,233.899025,255.504375
356.4055,244.6205,233.9085,255.7737
357.258,244.6667,233.9245,255.8241
358.9605,244.693125,233.9321,255.86785
359.615275,244.7194,233.956225,255.875325
359.792675,244.774825,233.9801,255.890925
359.936475,244.8041,233.987725,255.949675
359.952575,244.829325,233.988725,256.01475
360.05095,244.841325,234.0095,256.0581
360.131975,244.863625,234.02255,256.13905
360.27225,244.911775,234.039325,256.28205
360.52475,244.985325,234.069575,256.323925
360.92875,245.0062,234.0964,256.341025
360.944675,245.03345,234.116125,256.39385
360.961475,245.070325,234.123975,256.406575
361.08,245.093775,234.145425,256.4844
361.197125,245.103,234.160225,256.537025
361.33675,245.165825,234.209575,256.66325
361.385925,245.20185,234.23685,256.7154
361.456875,245.230775,234.26325,257.293575
361.6146,245.240775,234.2822,257.52125
361.667325,245.302625,234.3091,257.5511
361.6942,245.346375,234.323225,257.5602
361.70165,245.4018,234.337575,257.564025
361.8497,245.43035,234.3425,257.59155
361.906925,245.459975,234.35555,257.611975
361.9509,245.521525,234.37225,257.6565
362.04665,245.5714,234.378875,257.727575
362.0862,245.657475,234.380675,257.735575
362.183525,245.705475,234.38935,257.759425
362.27065,245.7209,234.41765,257.78885
362.37725,245.753275,234.431525,257.8485
362.398075,245.77115,234.4543,257.904825
362.463475,245.826875,234.4787,257.932925
362.4964,245.8532,234.484325,257.984075
362.520575,245.886525,234.51485,258.061675
362.54105,245.96595,234.5196,258.07085
362.58295,246.0278,234.546325,258.314625
362.679775,246.07845,234.559025,258.354175
362.88475,246.1229,234.593875,258.399125
362.965875,246.1825,234.603675,258.4053
363.006075,246.2159,234.623025,258.4366
363.055075,246.244675,234.662475,258.476675
363.071225,246.27125,234.682825,258.486375
363.22245,246.3437,234.684375,258.521675
363.33975,246.40065,234.703025,258.569025
363.4589,246.4533,234.725175,258.67745
363.4944,246.472775,234.7331,258.7279
363.5382,246.49285,234.75395,258.91095
363.5603,246.512525,234.76875,258.913825
363.561475,246.5885,234.790725,258.980525
363.6732,246.596,234.8006,259.0071
363.68815,246.66035,234.83335,259.06065
363.7172,246.7182,234.871825,259.0664
363.76675,246.734175,234.89645,259.119375
363.774025,246.7476,234.92575,259.18225
363.8302,246.7682,234.9689,259.258575
363.9264,246.7912,234.97685,259.3725
363.942525,246.813825,235.0246,259.392825
364.00155,246.867675,235.0331,259.40045
364.080575,246.9026,235.0448,259.441975
364.278375,247.081825,235.085375,259.454775
364.7634,247.098925,235.1034,259.4866
364.928625,247.107275,235.140375,259.4993
365.056925,247.130075,235.15525,259.535475
365.221175,247.1486,235.1846,259.55225
365.314625,247.168325,235.203425,259.605675
365.353025,247.225425,235.213,259.707975
365.38825,247.316625,235.233925,259.715275
365.398925,247.322675,235.2429,259.76485
365.4499,247.36405,235.25845,259.99445
365.60765,247.369425,235.2805,260.07685
365.981225,247.418175,235.290525,260.083575
366.024675,247.454025,235.326375,260.110225
366.06135,247.467075,235.340875,260.160825
366.0678,247.507325,235.3445,260.211475
366.170675,247.5427,235.366875,260.269
366.18315,247.564375,235.3896,260.376025
366.23905,247.5981,235.406725,260.3913
366.28435,247.7198,235.42805,260.416725
366.31195,247.76915,235.437925,260.48695
366.36,247.82415,235.440225,260.500825
366.424425,247.851775,235.500075,260.5652
366.4486,247.873225,235.520175,260.787425
366.461225,247.91285,235.536225,260.880375
366.55105,247.991875,235.55325,260.92325
366.89575,248.070875,235.565,260.953725
366.968275,248.107075,235.579,261.032025
367.16765,248.151325,235.59845,261.0762
367.217575,248.193125,235.6147,261.290775
367.361725,248.20655,235.64335,261.319775
367.4603,248.2779,235.667,261.350825
367.51715,248.3247,235.685,261.363775
367.577325,248.355175,235.695,261.3859
367.6027,248.371625,235.7373,261.411975
367.653125,248.387,235.758425,261.4505
367.67505,248.489875,235.78935,261.533325
367.716125,248.521275,235.80185,261.538575
367.784875,248.558375,235.817425,261.54765
367.951425,248.5647,235.830875,261.5791
367.962125,248.6102,235.846425,261.65615
367.983925,248.669875,235.879025,261.66675
368.0364,248.718675,235.890625,261.797925
368.050075,248.80225,235.897325,261.803125
368.0546,248.99945,235.90525,261.903425
368.06735,249.038675,235.916625,261.90935
368.52095,249.072925,235.922725,261.954325
368.55865,249.093775,235.942375,262.090575
368.5709,249.096525,235.9744,262.321725
368.611275,249.138875,235.9873,262.349775
368.70895,249.165725,235.998175,262.36085
368.937925,249.209,236.024275,262.378125
369.05265,249.314725,236.060825,262.4213
369.1,249.3765,236.072075,262.439375
369.187175,249.431725,236.110875,262.514575
369.912225,249.458475,236.126575,262.78675
370.18925,249.519025,236.137275,262.795725
370.2101,249.542975,236.1566,262.8437
370.220525,249.568325,236.167875,262.86965
370.2306,249.58925,236.17995,263.21505
370.263675,249.611475,236.189475,263.2383
370.312175,249.642975,236.1941,263.276875
370.391275,249.70835,236.20115,263.290675
370.450425,249.760175,236.224575,263.296725
370.739975,249.803775,236.24015,263.36695
370.764125,250.008275,236.2474,263.388
370.982525,250.021075,236.264775,263.421275
371.078125,250.0764,236.3135,263.448975
371.18695,250.122275,236.33335,263.454375
371.39755,250.154425,236.343725,263.4609
371.434075,250.1851,236.3558,263.5205
371.499075,250.269875,236.37035,263.562075
371.92805,250.302175,236.3796,263.62305
371.9748,250.324875,236.399975,263.634625
372.370775,250.36635,236.413375,263.719725
372.465375,250.445425,236.446525,263.80135
372.487575,250.4833,236.4527,263.839625
372.505675,250.495025,236.46235,263.9061
372.5649,250.5704,236.472225,263.914475
372.59205,250.58515,236.504125,263.96555
372.616725,250.610975,236.51575,264.12955
372.666625,250.63775,236.535375,264.1427
372.724575,250.6761,236.55185,264.16825
372.7717,250.773875,236.60345,264.18385
372.783775,250.79905,236.627575,264.220775
372.83065,250.811025,236.64225,264.235075
372.9148,250.90005,236.651075,264.4086
373.0352,250.9315,236.659575,264.45675
373.07035,250.95765,236.667975,264.482125
373.07775,251.06395,236.690675,264.54075
373.27435,251.1569,236.7046,264.5528
373.403075,251.21105,236.808025,264.582975
373.4102,251.237625,236.817875,264.696975
373.4485,251.3376,236.8234,264.773725
373.5367,251.3757,236.8325,264.8161
373.58305,251.42295,236.8446,264.853675
373.606475,251.428125,236.850375,265.026325
373.65135,251.43595,236.898525,265.0862
373.704125,251.46165,236.910025,265.158125
373.719575,251.482675,236.931275,265.1904
373.9999,251.574625,236.9388,265.3621
374.0525,251.6069,236.951975,265.3983
374.0934,251.6493,236.961425,265.50035
374.522575,251.68445,236.968475,265.5241
374.669375,251.71505,236.989625,265.575525
374.6748,251.81635,237.001125,265.774475
374.725125,251.849775,237.01545,265.950225
374.878025,251.877625,237.037775,265.967625
374.99395,252.005425,237.0508,266.00115
375.17995,252.0251,237.057675,266.057925
375.226775,252.0704,237.0793,266.0751
375.33985,252.0923,237.09615,266.082325
375.42375,252.1243,237.106325,266.1039
375.428225,252.191375,237.117425,266.1336
375.6218,252.210875,237.141425,266.170975
375.6282,252.303675,237.153525,266.1765
375.648725,252.3678,237.190275,266.2113
375.732075,252.4042,237.203075,266.2415
375.8245,252.435175,237.218925,266.25795
376.08,252.4643,237.22845,266.30645
376.1409,252.488625,237.256,266.324475
376.5164,252.519525,237.280475,266.376775
376.52125,252.595575,237.30005,266.4315
376.578175,252.7034,237.317325,266.444825
376.65,252.73545,237.35895,266.45035
376.884725,252.8015,237.3778,266.5787
376.940175,252.846125,237.3922,266.5852
377.053025,252.890475,237.40095,266.630775
377.27575,252.92245,237.41825,266.790675
377.4672,252.946975,237.441,266.879
377.819725,252.960075,237.450825,266.960425
377.938125,252.9732,237.483425,266.994725
378.268475,253.007,237.518375,267.03385
378.3702,253.01875,237.543825,267.053025
378.4646,253.049,237.550825,267.173
378.7381,253.1064,237.5621,267.210575
379.026525,253.13145,237.569575,267.31065
379.0632,253.1336,237.580025,267.655025
379.075875,253.161575,237.614675,267.736375
379.1064,253.199025,237.622575,267.7622
379.1241,253.2319,237.640575,267.8306
379.13605,253.262375,237.6747,267.83255
379.201625,253.329375,237.707225,267.8575
379.219225,253.4267,237.7227,267.8672
379.270975,253.445525,237.73465,267.88065
379.653125,253.456125,237.749075,267.885625
379.753125,253.479875,237.780725,268.058975
380.09425,253.493475,237.807375,268.172325
380.154775,253.5344,237.8179,268.181825
380.29945,253.56765,237.826025,268.207575
380.736275,253.597375,237.848125,268.2595
380.981375,253.616,237.865,268.29365
381.455125,253.64275,237.87155,268.328225
381.502075,253.681025,237.891375,268.367525
381.564075,253.81155,237.9038,268.424975
381.896825,253.821775,237.93845,268.519975
382.112575,253.8677,237.954,268.596525
382.14915,253.8848,237.9669,268.772075
382.252675,253.904075,237.973375,268.91775
382.353575,254.055025,237.984975,268.92595
382.603275,254.10465,237.99125,268.997575
382.66505,254.124525,238.00345,269.18165
382.72065,254.152075,238.02055,269.2504
382.724475,254.206825,238.041525,269.283125
382.7857,254.227825,238.051975,269.301425
383.238475,254.24575,238.0648,269.338375
383.71195,254.302725,238.07245,269.4361
384.0482,254.3296,238.098725,269.449525
384.058075,254.3459,238.108425,269.505425
384.079725,254.378225,238.116325,269.513425
384.127075,254.41205,238.130575,269.63025
384.998425,254.44415,238.151725,269.7077
385.402275,254.483675,238.168325,269.757425
385.546775,254.5567,238.209075,269.9386
385.68425,254.616275,238.21025,269.970525
385.8831,254.6537,238.2294,269.973475
385.89235,254.68985,238.240175,270.151325
385.98385,254.727375,238.26495,270.1795
385.98515,254.748075,238.27675,270.222225
386.022725,254.7764,238.283975,270.259325
386.103425,254.7826,238.29985,270.351225
386.3185,254.8697,238.372825,270.725175
386.55615,254.93,238.39055,270.76005
386.606225,254.9559,238.41015,270.832325
386.791725,255.008625,238.421375,270.98665
387.14865,255.044775,238.45105,271.098575
387.5434,255.059975,238.4662,271.17025
387.60165,255.088075,238.489025,271.1776
388.18205,255.1445,238.500825,271.491175
388.571375,255.170725,238.5247,271.50885
388.79695,255.190625,238.5386,271.528175
388.799,255.2868,238.54685,271.53525
388.818325,255.2896,238.56185,271.5426
388.8908,255.3159,238.5735,271.579725
388.972475,255.34795,238.5815,271.608575
388.986175,255.371275,238.629925,271.638075
389.00415,255.432125,238.6424,271.6571
389.369,255.513325,238.681775,271.67625
389.47835,255.5407,238.6951,271.74375
389.537,255.576075,238.712,271.7658
389.938175,255.731575,238.73325,271.82925
390.764925,255.7585,238.750525,271.891025
390.9195,255.78645,238.776025,271.94125
391.019675,255.84875,238.8068,272.0103
391.034075,255.9136,238.817325,272.03695
391.17095,255.937775,238.840325,272.054575
391.334125,256.03215,238.852575,272.2055
391.437,256.078025,238.8631,272.276575
391.667475,256.109575,238.91835,272.27865
391.8186,256.145325,238.9365,272.30695
391.8806,256.266,238.945575,272.3319
392.386675,256.302875,238.95665,272.3601
392.5612,256.339625,239.0049,272.365175
392.620575,256.360125,239.018975,272.391325
392.676225,256.385525,239.056875,272.4674
392.71235,256.402075,239.063325,272.532275
392.74595,256.4173,239.072775,272.5792
392.8401,256.448525,239.079825,272.6085
392.9106,256.4586,239.09515,272.650975
393.527875,256.486825,239.120575,272.752425
