SPK_SPKC06a (excited),SPK_SPKC07b (no effect),SPK_SPKC09a (excited)
,,322.31245
,,322.324
,,322.366075
,,322.384875
,,322.4141
,,322.43215
,,322.465375
,,322.494
,,322.5619
,,322.5751
,,322.589675
,,322.6123
,,322.63805
,,322.6519
,,322.730975
,,322.7619
,,322.7958
,,322.819375
,,322.82555
,,322.872025
,,322.8887
,,322.903975
,,322.943425
,,322.97015
,,323.0031
,,323.039825
,,323.050675
,,323.0761
,,323.089775
,,323.1387
,,323.181475
,,323.201625
,,323.2755
,,323.333175
,,323.38095
,,323.43025
,,323.51865
,,323.52615
,,323.5494
,,323.556275
,,323.603825
,,323.62635
,,323.639175
,,323.67925
,,323.72255
,,323.73345
,,323.747
,,323.759575
,,323.82965
,,323.859775
,,323.874025
,,323.88715
,,323.922325
,,323.933025
,,324.007825
,,324.036075
,,324.07125
,,324.082075
,,324.092275
,,324.16605
,,324.18695
,,324.2108
,,324.3514
,,324.376575
,,324.399675
,,324.424275
,,324.444575
,,324.5247
,,324.548625
,,324.5626
,,324.61305
,,324.6378
,,324.645625
,,324.664525
,,324.677975
,,324.6988
,,324.71195
,,324.7214
,,324.7581
,,324.768975
,,324.777125
,,324.827925
,,324.852775
,,324.88395
,,324.944825
,,324.952525
,,324.961925
,,324.97205
,,324.991775
,,325.01565
,,325.029525
,,325.04405
,,325.17425
,,325.193725
,,325.2191
,,325.25915
,,325.278475
,,325.2884
,,325.415825
,,325.448825
,,325.46025
,,325.492325
,,325.5303
,,325.54925
,,325.61585
,,325.64075
,,325.7076
,,325.748925
,,325.7772
,,325.88355
,,325.9449
,,326.03645
,,326.04465
,,326.07355
,,326.0819
,,326.096125
,,326.1422
,,326.152625
,,326.1705
,,326.194575
,,326.241225
,,326.280575
,,326.325575
,,326.33625
,,326.408025
,,326.472675
,,326.4859
,,326.501225
,,326.52455
,,326.536625
,,326.551
,,326.57745
,,326.60115
,,326.6606
,,326.672425
,,326.68115
,,326.7175
,,326.776725
,,326.788625
,,326.7985
,,326.86705
,,326.889825
,,326.89755
,,326.951225
,,326.96075
,,326.974025
,,327.034375
,,327.07135
,,327.10635
,,327.1593
,,327.2203
,,327.231225
,,327.2417
,,327.25175
,,327.263975
,,327.3179
,,327.33205
,,327.365525
,,327.380275
,,327.410675
,,327.424575
,,327.45365
,,327.479075
,,327.493875
,,327.5237
,,327.534875
,,327.546
,,327.57245
,,327.6309
,,327.639925
,,327.6706
,,327.683875
,,327.750975
,,327.791825
,,327.802225
,,327.81735
,,327.830325
,,327.841125
,,327.8823
,,327.91
,,327.976375
,,327.9847
,,328.0153
,,328.0421
,,328.055
,,328.081475
,,328.10925
,,328.12935
,,328.15185
,,328.17535
,,328.232175
,,328.255625
,,328.264325
,,328.309475
,,328.379525
,,328.4019
,,328.472175
,,328.52005
,,328.548675
,,328.5614
,,328.62625
,,328.6975
,,328.709575
,,328.735175
,,328.743575
,,328.7599
,,328.791675
,,328.8397
,,328.8706
,,328.883225
,,328.91525
,,328.960075
,,329.030175
,,329.04515
,,329.08345
,,329.127775
,,329.14815
,,329.1634
,,329.181975
,,329.211425
,,329.2209
,,329.232875
,,329.2665
,,329.2746
,,329.2903
,,329.339825
,,329.40905
,,329.4345
,,329.453825
,,329.47335
,,329.4912
,,329.498175
,,329.5049
,,329.655075
,,329.6644
,,329.7324
,,329.74415
,,329.818075
,,329.84135
,,329.856975
,,329.88205
,,329.894625
,,329.965625
,,330.03945
,,330.054175
,,330.06165
,,330.081325
,,330.095125
