SPK_SPKC01a (NA),SPK_SPKC10a (no effect)
237.11225,
237.12485,
237.2127,
237.2305,
237.245225,
237.25875,
237.3144,
237.349825,
237.418425,
237.438125,
237.523025,
237.533375,
237.59725,
237.624875,
237.6292,
237.73625,
237.7717,
237.77465,
237.77575,
237.819975,
237.83595,
237.8705,
237.8766,
237.900075,
237.90725,
237.9469,
237.963275,
238.09495,
238.11665,
238.124275,
238.21805,
238.24225,
238.246275,
238.261375,
238.31275,
238.342625,
238.344625,
238.354925,
238.359525,
238.567025,
238.571425,
238.58695,
238.5899,
238.60675,
238.612775,
238.623025,
238.6685,
238.674225,
238.723675,
238.74445,
238.7554,
238.758575,
238.775425,
238.8186,
238.82495,
238.831775,
238.84155,
238.88065,
238.897125,
238.9039,
238.93075,
238.953975,
239.0296,
239.033975,
239.041975,
239.04895,
239.0506,
239.084925,
239.091275,
239.111525,
239.1421,
239.1473,
239.193175,
239.2133,
239.216925,
239.219275,
239.255275,
239.284125,
239.308925,
239.408625,
239.415575,
239.43495,
239.45875,
239.508425,
239.5161,
239.5447,
239.560125,
239.57085,
239.5991,
239.620425,
239.632875,
239.642,
239.660425,
239.664725,
239.673875,
239.70195,
239.766175,
239.833,
239.840425,
239.8561,
239.885575,
239.90135,
239.916,
239.92165,
239.981525,
239.985275,
239.987,
239.9919,
240.0659,
240.1167,
240.1411,
240.174925,
240.2244,
240.23695,
240.24105,
240.243275,
240.2851,
240.339175,
240.3573,
240.361675,
240.379125,
240.401475,
240.46375,
240.47105,
240.493975,
240.506175,
240.52665,
240.52805,
240.5426,
240.55025,
240.57555,
240.597325,
240.653725,
240.671725,
240.687575,
240.723125,
240.7286,
240.7922,
240.8073,
240.8205,
240.84765,
240.8537,
240.8849,
240.921075,
240.935675,
240.9451,
240.9727,
240.981725,
241.0013,
241.04615,
241.0579,
241.176075,
241.17765,
241.231675,
241.239675,
241.264,
241.271025,
241.3109,
241.348725,
241.4297,
241.4624,
241.470775,
241.4866,
241.505775,
241.517475,
241.5455,
241.550275,
241.600575,
241.606575,
241.617275,
241.621925,
241.66215,
241.67125,
241.689275,
241.69825,
241.718,
241.752225,
241.7818,
241.798825,
241.81945,
241.856225,
241.88285,
241.908975,
241.9249,
241.935125,
241.9399,
242.0072,
242.062125,
242.087975,
242.113725,
242.140025,
242.15825,
242.197175,
242.22925,
242.2347,
242.250975,
242.26065,
242.306,
242.316325,
242.368625,
242.417925,
242.556875,
242.5696,
242.575325,
242.578925,
242.628275,
242.6333,
242.662425,
242.683025,
242.727,
242.76365,
242.771,
242.775125,
242.80445,
242.808525,
242.8155,
242.83185,
242.840875,
242.864,
242.885175,
242.889075,
