SPK_SPKC05a (inhi),SPK_SPKC09b (exc),SPK_SPKC09c (inhi)
475.37925,544.94445,467.176925
475.43765,545.014925,467.1911
475.507125,545.0755,467.232875
475.530225,545.129925,467.263175
475.5716,545.211075,467.2804
475.598275,545.298025,467.307775
475.62085,545.332825,467.33505
475.64375,545.38425,467.407025
475.68025,545.4863,467.4624
475.715375,545.60365,467.492675
475.753775,545.626875,467.5602
475.782875,545.659325,467.5887
475.818775,545.711375,467.60645
475.857,545.78475,467.626825
475.878625,545.86005,467.647025
475.90445,545.92805,467.6603
475.9297,546.028025,467.677225
475.9745,546.107825,467.7016
476.01065,546.1487,467.71975
476.036475,546.2409,467.735
476.079775,546.36505,467.742525
476.111575,546.37245,467.7666
476.172575,546.4008,467.7906
476.218525,546.41185,467.81245
476.2399,546.452225,467.834975
476.26575,546.5225,467.852875
476.3123,546.590675,467.882475
476.3472,546.59375,467.896
476.354925,546.661125,467.919475
476.375025,546.757075,467.9514
476.39995,546.81165,467.967075
476.4301,546.83105,468.0046
476.4548,546.85115,468.03095
476.4965,546.948125,468.047625
476.5348,546.971475,468.067425
476.563875,547.041675,468.0943
476.5852,547.081425,468.14085
476.6113,547.262875,468.1671
476.636325,547.300725,468.188225
476.657,547.3288,468.198375
476.69535,547.410525,468.208775
476.718275,547.5265,468.233175
476.752225,547.591575,468.2579
476.81025,547.635675,468.296625
476.8515,547.667325,468.303525
476.8561,547.6891,468.351675
476.8699,547.72305,468.4037
476.901475,547.776575,468.4431
476.9736,547.882725,468.460575
477.0172,547.974475,468.4768
477.052575,548.039125,468.497225
477.10155,548.2753,468.5144
477.133125,548.33535,468.5376
477.182275,548.404475,468.559825
477.20605,548.458125,468.5797
477.23265,548.48655,468.602575
477.25745,548.5192,468.64125
477.29815,548.5474,468.65865
477.332025,548.605425,468.6809
477.36325,548.68405,468.7074
477.386525,548.742525,468.72135
477.426675,548.82315,468.7356
477.4788,548.93055,468.73945
477.518325,549.021825,468.756875
477.540475,549.125475,468.782725
477.6276,549.2754,468.8367
477.65925,549.307475,468.855525
477.68565,549.343225,468.8907
477.73385,549.430525,468.9204
477.83365,549.515825,468.945575
477.8728,549.550525,468.96915
477.9227,549.589275,468.99105
477.9448,549.701175,469.0205
477.962925,549.7653,469.04405
477.977425,549.81395,469.09145
478.01575,550.002175,469.115875
478.072925,550.004575,469.263475
478.1223,550.066025,469.3071
478.1807,550.06805,469.365525
478.20955,550.11085,469.392275
478.240525,550.1758,469.415675
478.273625,550.2396,469.43035
478.311575,550.2952,469.4508
478.3352,550.368475,469.46465
478.3692,550.617725,469.5045
478.4189,550.6536,469.5241
478.4448,550.69935,469.555925
478.474525,550.7944,469.583175
478.510975,550.85555,469.61205
478.537,550.89865,469.64655
478.573825,551.028,469.65385
478.609175,551.100125,469.6775
478.651125,551.126225,469.719725
478.706575,551.1512,469.7563
478.745475,551.25065,469.783975
478.780125,551.3645,469.7883
478.81065,551.495425,469.8364
478.844075,551.537025,469.865125
478.872175,551.6115,469.88325
478.897225,551.65345,469.903225
478.927525,551.685125,469.929425
478.9483,551.725575,469.947325
478.98505,552.0152,469.96615
479.014475,552.0637,469.9913
479.05485,552.114125,470.000525
479.079975,552.160375,470.039175
479.13165,552.247225,470.068375
479.1548,552.312775,470.102225
479.187325,552.380825,470.134675
479.241525,552.4542,470.1935
479.2711,552.46695,470.237875
479.299575,552.533875,470.256775
479.33295,552.5719,470.281875
479.3628,552.612425,470.302825
479.415125,552.6677,470.324775
479.46675,552.712075,470.355225
479.495575,552.75075,470.37245
479.522125,552.786875,470.396325
479.554575,552.843,470.4178
479.5972,552.896225,470.46605
479.62695,552.9664,470.503425
479.663675,553.056425,470.547775
479.696675,553.2104,470.594825
479.7326,553.282975,470.634425
479.7695,553.321425,470.655575
479.810275,553.365825,470.677875
479.8305,553.4473,470.723375
479.849125,553.484325,470.746525
479.868325,553.5942,470.765125
479.905925,553.65205,470.785425
479.953275,553.788525,470.796275
479.984275,553.987475,470.8168
480.005775,554.026,470.82895
480.0254,554.070275,470.849275
480.0861,554.125875,470.865025
480.120125,554.178775,470.886875
480.181675,554.2036,470.90715
480.221325,554.280275,470.931375
480.2451,554.3439,470.972375
480.287525,554.421,471.011025
480.3681,554.4654,471.045375
480.400425,554.508425,471.07665
480.421825,554.5468,471.09075
480.45335,554.7239,471.122825
480.4998,554.82155,471.1636
480.520425,554.8612,471.19805
480.53495,554.885275,471.222275
480.554725,554.94035,471.2398
480.63065,555.079675,471.2516
480.65455,555.225225,471.284975
480.68805,555.299925,471.321025
480.735825,555.34715,471.340775
480.76015,555.3705,471.36375
480.834,555.378925,471.390075
480.8751,555.424775,471.418825
480.900675,555.4462,471.45645
480.933925,555.449375,471.495975
480.98,555.486925,471.525025
481.0127,555.528075,471.56955
481.0411,555.670525,471.599375
481.054225,555.768225,471.63915
481.07965,555.85135,471.665525
481.116925,555.955,471.69335
481.167625,556.025775,471.724575
481.184325,556.049425,471.7481
481.1923,556.106275,471.766775
481.215775,556.2277,471.788025
481.26995,556.3045,471.809975
481.30105,556.390625,471.833375
481.322825,556.42935,471.862225
481.364525,556.475875,471.8874
481.39175,556.496925,471.912375
481.4069,556.53575,471.920725
481.44665,556.62165,471.942725
481.476125,556.6626,471.96115
481.505275,556.6981,472.0106
481.513825,556.702625,472.034725
481.54685,556.763925,472.055525
481.67695,556.874925,472.077825
481.7386,556.8824,472.106875
481.759425,556.91595,472.120375
481.769,556.9245,472.13455
481.778675,556.944225,472.148775
481.81695,556.955875,472.164575
481.83835,557.23985,472.18775
481.86605,557.244225,472.207975
481.881325,557.28285,472.240375
481.9076,557.29295,472.2892
481.95705,557.317525,472.3221
481.984225,557.354075,472.36765
482.046325,557.571275,472.3871
482.0653,557.6479,472.416075
482.0893,557.699275,472.46665
482.131225,557.765175,472.508975
482.164725,557.912825,472.528225
482.2078,557.9391,472.5609
482.2304,558.23645,472.586625
482.260725,558.2852,472.613075
482.290125,558.305025,472.63865
482.334425,558.364175,472.658025
482.388275,558.430175,472.675875
482.460875,558.522975,472.705675
482.5058,558.575125,472.7252
482.5276,558.63735,472.757175
482.535575,558.7716,472.78175
482.5603,558.8163,472.809725
482.595975,558.875975,472.834225
482.609925,558.904975,472.86275
482.6318,559.05835,472.90175
482.664275,559.098025,472.946675
482.690725,559.14555,472.984325
482.7258,559.1761,472.999625
482.745725,559.198425,473.01915
482.7761,559.23605,473.04115
482.808775,559.38125,473.058975
482.8379,559.4123,473.0869
482.87275,559.475425,473.109675
482.898475,559.479875,473.13785
482.95925,559.51585,473.163125
482.981,559.8637,473.187175
483.009525,559.93295,473.221925
483.04455,559.98065,473.26375
483.06395,560.173,473.293025
483.09145,560.20445,473.33115
483.15575,560.24005,473.351825
483.19945,560.3128,473.3749
483.263875,560.352525,473.392575
483.2983,560.36785,473.427075
483.33335,560.420825,473.455125
483.3642,560.4411,473.478725
483.37825,560.445575,473.529325
483.410275,560.554175,473.569225
483.4988,560.62045,473.600775
483.55895,560.730175,473.629175
483.59765,560.78605,473.660225
483.6535,560.8475,473.7074
483.676525,560.8654,473.729925
483.707825,560.901525,473.74935
483.723625,561.06125,473.776275
483.76045,561.11535,473.808975
483.78515,561.171275,473.83495
483.818325,561.2593,473.851275
483.83785,561.277125,473.87325
483.866575,561.2888,473.893875
483.890375,561.3397,473.928875
483.91185,561.431375,473.954775
483.936225,561.4419,473.971975
483.9533,561.568675,474.00045
483.99655,561.64595,474.02015
484.027175,561.6918,474.0426
484.0446,561.765875,474.065275
484.06755,561.8704,474.0959
484.09355,561.957575,474.122825
484.11635,562.0641,474.1478
484.166925,562.1012,474.172525
484.21535,562.2984,474.3184
484.249,562.446275,474.359725
484.285075,562.494825,474.3821
484.312525,562.543175,474.39595
484.3471,562.65485,474.417
484.411775,562.78835,474.4564
484.439725,562.9438,474.483875
484.4692,563.012775,474.53805
484.490575,563.019875,474.5538
484.52115,563.15575,474.57705
484.570325,563.1721,474.5969
484.62775,563.292175,474.656
484.64645,563.333475,474.6773
484.6889,563.387725,474.6949
484.72335,563.389075,474.704675
484.758925,563.445325,474.728125
484.776425,563.492875,474.764
484.811225,563.7007,474.791775
484.839425,563.72295,474.83465
484.86435,563.7794,474.87125
484.8884,563.810775,474.91045
484.980225,563.877,474.9435
485.008725,563.9161,475.000175
485.053675,563.933,475.047775
485.087275,563.958875,475.068925
485.113175,564.02065,475.08615
485.151475,564.0494,475.113125
485.1752,564.06555,475.132975
485.194475,564.102475,475.153425
485.22395,564.1748,475.176775
485.2515,564.178625,475.2079
485.281475,564.2658,475.23945
485.304525,564.32965,475.263175
485.338775,564.37625,475.276125
485.366425,564.462075,475.308575
485.4082,564.492475,475.336275
485.43385,564.553825,475.363125
485.45875,564.593375,475.3985
485.4887,564.71255,475.422625
485.50815,564.797875,475.45905
485.552275,564.873225,475.49355
485.61305,564.93275,475.549475
485.65025,564.9775,475.5871
485.677525,565.020225,475.602225
485.70855,565.1583,475.62185
485.7242,565.2096,475.643075
485.752625,565.234375,475.665875
485.7721,565.43285,475.687675
485.795125,565.490825,475.707125
485.818625,565.55525,475.7239
485.8478,565.61935,475.7451
485.875725,565.7472,475.7671
485.902075,565.799075,475.784775
485.9326,565.824175,475.80825
485.9711,565.857325,475.8346
486.013525,565.89245,475.858775
486.0464,565.922525,475.887725
486.08865,566.02045,475.908525
486.131675,566.1322,475.93905
486.1451,566.145175,475.97595
486.166175,566.169825,476.006375
486.189325,566.25285,476.0268
486.2135,566.2751,476.0586
486.245375,566.331525,476.10045
486.26925,566.439725,476.129075
486.28565,566.513625,476.157575
486.3117,566.5834,476.18335
486.324125,566.761075,476.206525
486.345,566.771675,476.2321
486.3645,566.9213,476.2633
486.383375,566.954475,476.281925
486.405225,567.011375,476.298175
486.445525,567.070825,476.360025
486.47595,567.08815,476.381725
486.51725,567.1255,476.399675
486.542975,567.134375,476.40365
486.560075,567.16655,476.4267
486.58615,567.223475,476.447475
486.610675,567.245225,476.463075
486.6441,567.28765,476.497575
486.663925,567.370525,476.53835
486.68845,567.619425,476.553375
486.711325,567.6771,476.57705
486.72035,567.769075,476.5957
486.72625,567.854,476.633825
486.7751,567.90495,476.652475
486.8068,567.948925,476.70415
486.823225,567.970975,476.726775
486.838425,567.9991,476.747175
486.85765,568.09095,476.7692
486.87085,568.2429,476.79095
486.886775,568.27835,476.824525
486.90435,568.34345,476.861125
486.923825,568.573375,476.88795
486.93595,568.6861,476.915425
486.9623,568.917325,476.94275
486.9954,569.03125,476.976125
487.0133,569.0838,477.018375
487.031375,569.2003,477.054925
487.045775,569.272475,477.0926
487.0759,569.331975,477.113125
487.140475,569.371775,477.1348
487.1597,569.636925,477.146275
487.170825,569.646175,477.164075
487.227375,569.659675,477.189175
487.239325,569.679575,477.210525
487.284325,569.739175,477.23615
487.307175,569.814725,477.25335
487.3345,569.898,477.304325
487.371775,570.0067,477.329175
487.396625,570.055275,477.3513
487.4547,570.108825,477.37655
487.496675,570.146825,477.420425
487.523425,570.208125,477.44285
487.563775,570.328825,477.4853
487.590075,570.49715,477.51315
487.633175,570.534525,477.53105
487.658375,570.552525,477.555625
487.702725,570.586025,477.57925
487.7385,570.631,477.600975
487.763575,570.657775,477.6492
487.80465,570.904875,477.682725
487.82755,570.9411,477.715525
487.867175,571.0407,477.7475
487.896925,571.089125,477.752325
487.9208,571.1477,477.7796
487.952525,571.235225,477.8153
487.986475,571.2512,477.90175
488.00085,571.306225,477.931775
488.01555,571.4505,477.961075
488.024275,571.49645,477.976325
488.046475,571.5241,477.998625
488.0666,571.569125,478.019875
488.100525,571.62015,478.038575
488.222725,571.661275,478.0624
488.27025,571.705875,478.096025
488.284775,571.766175,478.125225
488.309075,571.774475,478.15375
488.330525,571.8258,478.228825
488.344575,571.89495,478.28185
488.375025,571.95985,478.3119
488.39545,572.023475,478.33375
488.408375,572.06465,478.370725
488.426625,572.237825,478.3884
488.440325,572.358375,478.426725
488.4469,572.398325,478.4543
488.4749,572.44615,478.480525
488.4943,572.4672,478.49255
488.523475,572.4867,478.5183
488.541175,572.506425,478.5398
488.57715,572.593175,478.5575
488.6054,572.637475,478.578525
488.62565,572.6712,478.5964
488.652925,572.6916,478.6151
488.704825,572.7127,478.6433
488.7316,572.73955,478.66845
488.750675,572.75,478.7016
488.773025,572.784225,478.722025
488.793,572.8313,478.8032
488.800675,572.999875,478.837375
488.816775,573.0651,478.874225
488.8282,573.100775,478.94965
488.8399,573.188125,478.984975
488.88635,573.275225,479.0197
488.91485,573.357575,479.0457
488.937575,573.42765,479.059125
488.960025,573.48195,479.0725
488.9781,573.525925,479.0896
488.98995,573.597225,479.1063
489.010925,573.649825,479.119875
489.032625,573.78035,479.154775
489.0541,573.796675,479.1886
489.0702,573.813525,479.2156
489.0862,573.924175,479.2445
489.099975,573.9864,479.2763
489.1191,574.049475,479.3043
489.131125,574.15125,479.332775
489.17615,574.2218,479.358925
489.189725,574.2972,479.44105
489.2323,574.3414,479.46495
489.254225,574.355175,479.492875
489.2903,574.383525,479.514025
489.375125,574.4438,479.532075
489.405675,574.510375,479.5522
489.43005,574.54415,479.5802
489.43615,574.569525,479.6191
489.460775,574.6105,479.649375
489.47685,574.642675,479.681325
489.489675,574.674375,479.69865
489.52575,574.740125,479.72755
489.53595,574.793475,479.806375
489.54535,574.8308,479.833725
489.562875,574.957625,479.857925
489.5828,575.002625,479.879175
489.6071,575.0712,479.895275
489.646875,575.208325,479.920275
489.676875,575.3017,479.93935
489.716125,575.356,479.957775
489.7607,575.400575,479.97875
489.7793,575.459475,479.99635
489.79465,575.5116,480.0123
489.8072,575.60185,480.039725
489.814325,575.64565,480.07075
489.8378,575.650075,480.11385
489.8553,575.7034,480.1454
489.86865,575.75055,480.17425
489.900775,575.928875,480.205925
489.92925,575.985775,480.281125
489.949425,576.032875,480.301675
489.981525,576.086075,480.324875
490.06255,576.141775,480.350075
490.106575,576.1882,480.369325
490.13945,576.3189,480.382125
490.15325,576.4784,480.403425
490.170025,576.53765,480.430025
490.1811,576.60235,480.449575
490.1998,576.777575,480.4886
490.2327,576.8494,480.523775
490.25025,576.882425,480.54755
490.2733,576.935175,480.569175
490.288425,576.99535,480.595
490.30455,577.0138,480.62315
490.3277,577.10445,480.642025
490.344275,577.139225,480.667275
490.3782,577.19865,480.6956
490.39655,577.260025,480.71245
490.446475,577.322275,480.72995
490.464125,577.37045,480.7581
490.512125,577.396475,480.778275
490.534875,577.47535,480.798875
490.57835,577.529,480.82935
490.592275,577.574875,480.8654
490.62415,577.629725,480.911625
490.64095,577.689175,480.95365
