SPK_SPKC10a (excited),SPK_SPKC12a (NA),SPK_SPKC13a (NA),SPK_SPKC14a (no effect),SPK_SPKC16a (NA)
,206.397525,,,
,206.479275,,,
,206.580125,,,
,206.7687,,,
,206.769825,,,
,206.804925,,,
,206.815625,,,
,206.82215,,,
,206.9047,,,
,207.057625,,,
,207.065425,,,
,207.075775,,,
,207.194675,,,
,207.384675,,,
,207.39795,,,
,207.4235,,,
,207.4633,,,
,207.484725,,,
,207.534875,,,
,207.54365,,,
,207.546375,,,
,207.558075,,,
,207.66865,,,
,207.744175,,,
,207.868175,,,
,207.939375,,,
,208.0438,,,
,208.07805,,,
,208.150675,,,
,208.227475,,,
,208.256975,,,
,208.6594,,,
,208.88415,,,
,209.117375,,,
,209.275775,,,
,209.2843,,,
,209.419725,,,
,209.49495,,,
,209.598125,,,
,209.616775,,,
,209.659975,,,
,209.7016,,,
,209.827075,,,
,209.881575,,,
,209.9076,,,
,209.9883,,,
,210.1013,,,
,210.20315,,,
,210.5309,,,
,210.5461,,,
,210.671875,,,
,210.681225,,,
,211.112025,,,
,211.29765,,,
,211.326125,,,
,211.3383,,,
,211.366375,,,
,211.44235,,,
,211.4577,,,
,211.49135,,,
,211.8475,,,
,212.1133,,,
,212.1283,,,
,212.1986,,,
,212.209375,,,
,212.21835,,,
,212.242125,,,
,212.254025,,,
,212.31965,,,
,212.340875,,,
,212.34525,,,
,212.366075,,,
,212.36745,,,
,212.3871,,,
,212.48585,,,
,212.671575,,,
,212.748025,,,
,212.762525,,,
,212.813325,,,
,212.8282,,,
,212.9,,,
,212.972375,,,
,213.02665,,,
,213.04145,,,
,213.11935,,,
,213.162875,,,
,213.183775,,,
,213.1934,,,
,213.21335,,,
,213.22785,,,
,213.25145,,,
,213.27335,,,
,213.320475,,,
,213.3267,,,
,213.515175,,,
,213.517175,,,
,213.54155,,,
,213.571875,,,
,213.64885,,,
,213.690075,,,
,213.76355,,,
,213.809125,,,
,213.9279,,,
,213.948325,,,
,214.06975,,,
,214.2215,,,
,214.242825,,,
,214.293825,,,
,214.30265,,,
,214.338075,,,
,214.408225,,,
,214.64455,,,
,214.7274,,,
,214.944425,,,
,215.01575,,,
,215.0997,,,
,215.107725,,,
,215.212425,,,
,215.308525,,,
,215.3828,,,
,215.493625,,,
,215.814825,,,
,215.81985,,,
,215.8266,,,
,215.9041,,,
,216.0338,,,
,216.351725,,,
,216.470475,,,
,216.739075,,,
,216.937975,,,
,217.0255,,,
,217.1342,,,
,217.1865,,,
,217.22095,,,
,217.27505,,,
,217.336675,,,
,217.3708,,,
,217.438225,,,
,217.494225,,,
,217.5344,,,
,217.694,,,
,217.7613,,,
,218.0597,,,
,218.1203,,,
,218.201175,,,
,218.432325,,,
,218.468525,,,
,218.520125,,,
,218.5975,,,
,218.6059,,,
,218.617775,,,
,218.63045,,,
,218.65455,,,
,218.660375,,,
,218.769575,,,
,218.787625,,,
,218.792825,,,
,218.8086,,,
,218.841925,,,
,218.938475,,,
,218.972875,,,
,219.01175,,,
,219.0722,,,
,219.082425,,,
,219.092875,,,
,219.102225,,,
,219.134175,,,
,219.20725,,,
,219.2868,,,
,219.4435,,,
,219.454975,,,
,219.4825,,,
,219.623275,,,
,219.67135,,,
,219.71505,,,
,219.774875,,,
,219.814325,,,
,219.9347,,,
,220.077875,,,
,220.12835,,,
,220.202875,,,
,220.30185,,,
,220.31445,,,
,220.341125,,,
,220.369425,,,
,220.3918,,,
,220.3939,,,
,220.4625,,,
,220.516825,,,
,220.5416,,,
,220.66345,,,
,220.6844,,,
,220.790975,,,
,220.8472,,,
,220.9409,,,
,221.0177,,,
,221.1259,,,
,221.2052,,,
,221.24785,,,
,221.2547,,,
,221.346625,,,
,221.43215,,,
,221.60085,,,
,221.6086,,,
,221.647225,,,
,221.665475,,,
,221.9209,,,
,222.001575,,,
,222.1009,,,
,222.169925,,,
,222.253025,,,
,222.261275,,,
,222.2698,,,
,222.43,,,
,222.4853,,,
,222.52225,,,
,222.555975,,,
,222.703125,,,
,222.91825,,,
,223.136925,,,
,223.16375,,,
,223.207125,,,
,223.22335,,,
,223.24505,,,
,223.30135,,,
,223.3278,,,
,223.342725,,,
,223.4703,,,
,223.489925,,,
,223.4978,,,
,223.560125,,,
,223.658825,,,
,223.670625,,,
,223.70015,,,
,223.710575,,,
,223.72675,,,
,223.779025,,,
,223.81435,,,
,223.837525,,,
,223.901925,,,
,223.93245,,,
,223.99985,,,
,224.00145,,,
,224.0611,,,
,224.215475,,,
,224.2907,,,
,224.313175,,,
,224.3357,,,
,224.35235,,,
,224.390125,,,
,224.3974,,,
,224.410875,,,
,224.4209,,,
,224.524625,,,
,224.527775,,,
,224.561125,,,
,224.60665,,,
,224.730975,,,
,224.7505,,,
,224.762025,,,
,224.800525,,,
,224.8296,,,
,224.840725,,,
,224.982925,,,
,225.005725,,,
,225.311025,,,
,225.5173,,,
,225.538775,,,
,225.559975,,,
,225.569025,,,
,225.587075,,,
,225.63085,,,
,225.6567,,,
,225.729425,,,
,225.7362,,,
,225.77435,,,
,225.797275,,,
,225.812375,,,
,225.83745,,,
,225.9319,,,
,225.939675,,,
,225.9614,,,
,226.102425,,,
,226.1631,,,
,226.208125,,,
,226.265775,,,
,226.33105,,,
,226.353025,,,
,226.43865,,,
,226.50025,,,
,226.51335,,,
,226.583175,,,
,226.58965,,,
,226.60115,,,
,226.611575,,,
,226.751025,,,
,226.77725,,,
,226.79995,,,
,226.834125,,,
,226.906225,,,
,226.953,,,
,226.974975,,,
,226.9968,,,
,227.045725,,,
,227.098625,,,
,227.35765,,,
,227.3705,,,
,227.516025,,,
,227.54705,,,
,227.657375,,,
,227.682875,,,
,227.8527,,,
,228.1816,,,
,228.256375,,,
,228.27765,,,
,228.311825,,,
,228.3548,,,
,228.376525,,,
,228.409375,,,
,228.43245,,,
,228.476275,,,
,228.479575,,,
,228.506425,,,
,228.541075,,,
,228.602625,,,
,228.6429,,,
,228.660525,,,
,228.670075,,,
,228.69115,,,
,228.709725,,,
,228.71865,,,
,228.75255,,,
,228.766625,,,
,228.823175,,,
,228.8668,,,
,228.96995,,,
,229.004725,,,
,229.1376,,,
,229.16305,,,
,229.221925,,,
,229.224225,,,
,229.24315,,,
,229.248175,,,
,229.2957,,,
,229.3521,,,
,229.365075,,,
,229.4196,,,
,229.421075,,,
,229.5553,,,
,229.56105,,,
,229.591825,,,
,229.65935,,,
,229.810625,,,
,229.827425,,,
,229.835,,,
,229.83775,,,
,229.844075,,,
,229.931575,,,
,229.944975,,,
,229.970875,,,
,230.006525,,,
,230.03975,,,
,230.077875,,,
,230.102775,,,
,230.1327,,,
,230.142125,,,
,230.1847,,,
,230.237825,,,
,230.586975,,,
,230.635,,,
,230.67095,,,
,230.7308,,,
,230.8134,,,
,230.828525,,,
,230.893625,,,
,230.93455,,,
,230.982475,,,
,231.0181,,,
,231.055275,,,
,231.21615,,,
,231.295225,,,
,231.304225,,,
,231.394875,,,
,231.44295,,,
,231.523575,,,
,231.557825,,,
,231.569425,,,
,231.595725,,,
,231.604825,,,
,231.608325,,,
,231.751775,,,
,231.7708,,,
,231.870075,,,
,231.8923,,,
,231.947175,,,
,231.9496,,,
,231.954925,,,
,231.98905,,,
,232.033,,,
,232.10755,,,
,232.244175,,,
,232.245525,,,
,232.252625,,,
,232.257875,,,
,232.2893,,,
,232.3285,,,
,232.33975,,,
,232.34235,,,
,232.35555,,,
,232.622125,,,
,232.92935,,,
,233.138175,,,
,233.1723,,,
,233.1875,,,
,233.2028,,,
,233.22235,,,
,233.26745,,,
,233.322075,,,
,233.33845,,,
,233.363775,,,
,233.47685,,,
,233.47995,,,
,233.502875,,,
,233.549825,,,
,233.57695,,,
,233.809725,,,
,233.88225,,,
,233.935025,,,
,233.952875,,,
,234.005625,,,
,234.151275,,,
,234.1791,,,
,234.265825,,,
,234.268075,,,
,234.282625,,,
,234.3292,,,
,234.35125,,,
,234.38215,,,
,234.394525,,,
,234.42415,,,
,234.449975,,,
,234.4692,,,
,234.506875,,,
,234.520725,,,
,234.5436,,,
,234.57115,,,
,234.646875,,,
,234.7166,,,
,234.75475,,,
,234.811975,,,
,234.871625,,,
,234.92685,,,
,235.166625,,,
,235.2038,,,
,235.40785,,,
,235.448125,,,
,235.4853,,,
,235.617525,,,
,235.63105,,,
,235.652775,,,
,235.741625,,,
,235.7746,,,
,235.77755,,,
,235.834125,,,
,235.86295,,,
,235.902825,,,
,235.9745,,,
,236.034525,,,
,236.0951,,,
,236.166525,,,
,236.239275,,,
,236.35585,,,
,236.376025,,,
,236.427575,,,
,236.494025,,,
,236.6207,,,
,236.692375,,,
,236.888075,,,
,236.90525,,,
,237.171225,,,
,237.183925,,,
,237.301825,,,
,237.43755,,,
,237.5013,,,
,237.5201,,,
,237.7038,,,
,237.72775,,,
,237.750575,,,
,237.84175,,,
,237.887925,,,
,237.930225,,,
,238.03955,,,
,238.071125,,,
,238.1282,,,
,238.1728,,,
,238.2337,,,
,238.2911,,,
,238.364275,,,
,238.393875,,,
,238.4104,,,
,238.425225,,,
,238.441825,,,
,238.487325,,,
,238.507025,,,
,238.523775,,,
,238.6537,,,
,238.71345,,,
,238.721925,,,
,238.7833,,,
,238.812025,,,
,238.828625,,,
,238.837925,,,
,238.88795,,,
,238.893275,,,
,238.91355,,,
,238.935075,,,
,238.960125,,,
,238.966875,,,
,238.97035,,,
,238.9839,,,
,238.994775,,,
,239.0284,,,
,239.055875,,,
,239.13495,,,
,239.152325,,,
,239.2317,,,
,239.41335,,,
,239.425225,,,
,239.43465,,,
,239.450375,,,
,239.4583,,,
,239.468975,,,
,239.51365,,,
,239.517575,,,
,239.528575,,,
,239.556575,,,
,239.587975,,,
,239.62805,,,
,239.632125,,,
,239.664775,,,
,239.69445,,,
,239.8399,,,
,239.89835,,,
,239.915775,,,
,239.96285,,,
,239.9864,,,
,240.008775,,,
,240.02445,,,
,240.05655,,,
,240.0802,,,
,240.1015,,,
,240.113775,,,
,240.121225,,,
,240.123225,,,
,240.131375,,,
,240.14115,,,
,240.149075,,,
,240.1588,,,
,240.22805,,,
,240.246575,,,
,240.25675,,,
,240.2844,,,
,240.291725,,,
,240.33265,,,
,240.347025,,,
,240.356075,,,
,240.418725,,,
,240.4295,,,
,240.460275,,,
,240.483575,,,
,240.5322,,,
,240.541275,,,
,240.5815,,,
,240.586975,,,
,240.646625,,,
,240.71115,,,
,240.737825,,,
,240.746925,,,
,240.762525,,,
,240.7921,,,
,240.892775,,,
,240.907675,,,
,240.916975,,,
,240.948875,,,
,241.001475,,,
,241.071825,,,
,241.186175,,,
,241.237375,,,
,241.241425,,,
,241.343775,,,
,241.404975,,,
,241.429925,,,
,241.43145,,,
,241.4424,,,
,241.574125,,,
,241.58555,,,
,241.64965,,,
,241.6924,,,
,241.718275,,,
,241.868875,,,
,241.9848,,,
,242.01505,,,
,242.047675,,,
,242.185275,,,
,242.3283,,,
,242.368025,,,
,242.379875,,,
,242.566675,,,
,242.673375,,,
,242.687925,,,
,242.700275,,,
,242.76995,,,
,242.7937,,,
,242.7992,,,
,242.815,,,
,242.87275,,,
,242.879625,,,
,242.939625,,,
,243.24935,,,
,243.2783,,,
,243.320725,,,
,243.3569,,,
,243.526625,,,
,243.538725,,,
,243.599525,,,
,243.658275,,,
,243.8837,,,
,243.9356,,,
,244.02825,,,
,244.037075,,,
,244.066625,,,
,244.098175,,,
,244.1005,,,
,244.116725,,,
,244.119025,,,
,244.167125,,,
,244.26885,,,
,244.270375,,,
,244.329,,,
,244.356175,,,
,244.36995,,,
,244.439175,,,
,244.46675,,,
,244.60315,,,
,244.637475,,,
,244.66675,,,
,244.6801,,,
,244.7118,,,
,244.724925,,,
,244.739425,,,
,244.829825,,,
,244.894175,,,
,244.96095,,,
,244.988525,,,
,245.02745,,,
,245.05875,,,
,245.06915,,,
,245.084725,,,
,245.117525,,,
,245.134625,,,
,245.154625,,,
,245.193,,,
,245.2189,,,
,245.2395,,,
,245.24885,,,
,245.3429,,,
,245.345825,,,
,245.364425,,,
,245.532425,,,
,245.567025,,,
,245.57565,,,
,245.584275,,,
,245.59325,,,
,245.618625,,,
,245.62235,,,
,245.669125,,,
,245.732175,,,
,245.747775,,,
,245.75605,,,
,245.7658,,,
,245.7711,,,
,245.819575,,,
,245.83265,,,
,245.91295,,,
,245.947775,,,
,245.974475,,,
,246.05585,,,
,246.209325,,,
,246.2538,,,
,246.268275,,,
,246.326475,,,
,246.419125,,,
,246.438525,,,
,246.4996,,,
,246.523575,,,
,246.57155,,,
,246.605875,,,
,246.660875,,,
,246.6997,,,
,246.712125,,,
,246.740875,,,
,246.75265,,,
,246.80405,,,
,246.818075,,,
,246.85485,,,
,246.90645,,,
,246.9175,,,
,246.9674,,,
,246.997875,,,
,247.046575,,,
,247.08235,,,
,247.214325,,,
,247.278325,,,
,247.3475,,,
,247.42225,,,
,247.446525,,,
,247.480675,,,
,247.4992,,,
,247.51195,,,
,247.5882,,,
,247.6621,,,
,247.79945,,,
,247.84185,,,
,247.9873,,,
,247.9985,,,
,248.095725,,,
,248.150625,,,
,248.229675,,,
,248.2527,,,
,248.2975,,,
,248.342075,,,
,248.398375,,,
,248.501825,,,
,248.5914,,,
,248.6079,,,
,248.69095,,,
,248.7061,,,
,248.8574,,,
,248.995075,,,
,249.1039,,,
,249.1065,,,
,249.267575,,,
,249.347125,,,
,249.356175,,,
,249.459475,,,
,249.464575,,,
,249.68255,,,
,249.6864,,,
,249.729925,,,
,249.803175,,,
,249.825075,,,
,249.888275,,,
,249.904275,,,
,249.93375,,,
,249.9743,,,
,250.106375,,,
,250.133975,,,
,250.140225,,,
,250.14855,,,
,250.213425,,,
,250.25935,,,
,250.267925,,,
,250.285675,,,
,250.315125,,,
,250.373625,,,
,250.40915,,,
,250.425075,,,
,250.459875,,,
,250.4851,,,
,250.494325,,,
,250.5538,,,
,250.605125,,,
,250.615775,,,
,250.643075,,,
,250.649675,,,
,250.6747,,,
,250.6921,,,
,250.73065,,,
,250.888025,,,
,250.9434,,,
,250.9616,,,
,250.98645,,,
,251.0243,,,
,251.0259,,,
,251.049075,,,
,251.08725,,,
,251.119075,,,
,251.1607,,,
,251.196825,,,
,251.242,,,
,251.274425,,,
,251.3608,,,
,251.67985,,,
,251.78195,,,
,251.921375,,,
,251.9839,,,
,252.00095,,,
,252.086625,,,
,252.125875,,,
,252.1455,,,
,252.27055,,,
,252.331975,,,
,252.396575,,,
,252.4479,,,
,252.461125,,,
,252.4675,,,
,252.47565,,,
,252.521475,,,
,252.54385,,,
,252.5551,,,
,252.60245,,,
,252.664975,,,
,252.7092,,,
,252.761975,,,
,252.782525,,,
,252.8064,,,
,252.8199,,,
,252.966575,,,
,253.01725,,,
,253.0281,,,
,253.0359,,,
,253.1328,,,
,253.209725,,,
,253.26685,,,
,253.268125,,,
,253.284625,,,
,253.299825,,,
,253.337525,,,
,253.379725,,,
,253.420275,,,
,253.434375,,,
,253.44275,,,
,253.471425,,,
,253.49225,,,
,253.51725,,,
,253.639325,,,
,253.6899,,,
,253.701675,,,
,253.7033,,,
,253.719075,,,
,253.731775,,,
,253.7875,,,
,253.8012,,,
,253.811175,,,
,253.818675,,,
,253.8314,,,
,253.8426,,,
,253.86075,,,
,253.883925,,,
,253.945375,,,
,253.960425,,,
,253.9699,,,
,254.01885,,,
,254.021125,,,
,254.155875,,,
,254.18005,,,
,254.20735,,,
,254.215125,,,
,254.239975,,,
,254.264475,,,
,254.28465,,,
,254.2903,,,
,254.3371,,,
,254.382775,,,
,254.4373,,,
,254.481975,,,
,254.544775,,,
,254.592075,,,
,254.608325,,,
,254.68595,,,
,254.7399,,,
,254.78625,,,
,254.8126,,,
,254.87585,,,
,254.934475,,,
,254.966725,,,
,254.990275,,,
,254.99935,,,
,255.017475,,,
,255.0339,,,
,255.05755,,,
,255.11665,,,
,255.151325,,,
,255.1601,,,
,255.57975,,,
,255.63635,,,
,255.639675,,,
,255.6986,,,
,255.92915,,,
,256.014775,,,
,256.04445,,,
,256.076375,,,
,256.089525,,,
,256.19545,,,
,256.3178,,,
,256.42535,,,
,256.459925,,,
,256.491125,,,
,256.5342,,,
,256.601675,,,
,256.638625,,,
,256.65165,,,
,256.71445,,,
,256.969925,,,
,256.984825,,,
,256.994575,,,
,257.11755,,,
,257.170425,,,
,257.1962,,,
,257.249625,,,
,257.2544,,,
,257.42875,,,
,257.51155,,,
,257.557775,,,
,257.678275,,,
,257.69095,,,
,257.8346,,,
,257.91745,,,
,257.9726,,,
,257.99945,,,
,258.0052,,,
,258.044025,,,
,258.08285,,,
,258.100275,,,
,258.1331,,,
,258.17795,,,
,258.2362,,,
,258.29075,,,
,258.5204,,,
,258.5507,,,
,258.55205,,,
,258.58475,,,
,258.5948,,,
,258.626,,,
,258.7522,,,
,258.779,,,
,258.880075,,,
,258.92225,,,
,259.006525,,,
,259.048475,,,
,259.0836,,,
,259.340325,,,
,259.36165,,,
,259.37995,,,
,259.4112,,,
,259.447525,,,
,259.471775,,,
,259.5198,,,
,259.560175,,,
,259.580825,,,
,259.643075,,,
,259.6909,,,
,259.71895,,,
,259.72435,,,
,259.735575,,,
,259.83595,,,
,259.898675,,,
,259.9149,,,
,260.10635,,,
,260.125975,,,
,260.130875,,,
,260.13955,,,
,260.241425,,,
,260.32065,,,
,260.561875,,,
,260.849225,,,
,261.1839,,,
,261.18965,,,
,261.2394,,,
,261.38435,,,
,261.430425,,,
,261.497125,,,
,261.521875,,,
,261.541775,,,
,261.569675,,,
,261.59755,,,
,261.62495,,,
,261.666525,,,
,261.6811,,,
,261.70145,,,
,261.71845,,,
,261.76345,,,
,261.767325,,,
,261.786725,,,
,261.89785,,,
,261.9133,,,
,261.935375,,,
,261.97235,,,
,262.0136,,,
,262.03855,,,
,262.100675,,,
,262.197075,,,
,262.238675,,,
,262.277175,,,
,262.2918,,,
,262.331,,,
,262.38155,,,
,262.52975,,,
,262.5894,,,
,262.618375,,,
,262.62395,,,
,262.65515,,,
,262.69725,,,
,262.7905,,,
,262.812475,,,
,262.824225,,,
,262.833,,,
,262.84025,,,
,262.8486,,,
,262.890375,,,
,262.9624,,,
,262.984525,,,
,262.997225,,,
,263.032125,,,
,263.0431,,,
,263.061325,,,
,263.106775,,,
,263.172,,,
,263.18955,,,
,263.26325,,,
,263.327075,,,
,263.344225,,,
,263.359325,,,
,263.398,,,
,263.425475,,,
,263.47,,,
,263.49875,,,
,263.50565,,,
,263.614425,,,
,263.65935,,,
,263.683925,,,
,263.70255,,,
,263.719975,,,
,263.7351,,,
,263.775625,,,
,263.882075,,,
,263.918,,,
,264.058875,,,
,264.188075,,,
,264.225575,,,
,264.269925,,,
,264.301025,,,
,264.325925,,,
,264.45285,,,
,264.460475,,,
,264.4983,,,
,264.525875,,,
,264.55515,,,
,264.6542,,,
,264.7474,,,
,264.777925,,,
,264.799075,,,
,264.859,,,
,264.926775,,,
,264.9986,,,
,265.05405,,,
,265.066675,,,
,265.099475,,,
,265.1906,,,
,265.20285,,,
,265.2483,,,
,265.302925,,,
,265.3295,,,
,265.367725,,,
,265.420825,,,
,265.504675,,,
,265.6376,,,
,265.6736,,,
,265.682575,,,
,265.718675,,,
,265.734075,,,
,265.74015,,,
,265.84555,,,
,265.943075,,,
,266.1204,,,
,266.1511,,,
,266.159025,,,
,266.166175,,,
,266.272625,,,
,266.3112,,,
,266.3448,,,
,266.353375,,,
,266.382175,,,
,266.39735,,,
,266.403725,,,
,266.43125,,,
,266.47115,,,
,266.500625,,,
,266.619425,,,
,266.73635,,,
,266.799025,,,
,266.917,,,
,266.971475,,,
,267.226075,,,
,267.40085,,,
,267.421625,,,
,267.621625,,,
,267.747475,,,
,267.752525,,,
,267.7964,,,
,268.2039,,,
,268.26925,,,
,268.27905,,,
,268.320075,,,
,268.543325,,,
,268.57135,,,
,268.637025,,,
,268.6482,,,
,268.653025,,,
,268.772225,,,
,268.864375,,,
,268.901025,,,
,269.01215,,,
,269.1816,,,
,269.35705,,,
,269.39415,,,
,269.438675,,,
,269.73335,,,
,269.833125,,,
,269.84715,,,
,269.8671,,,
,270.0437,,,
,270.312925,,,
,270.35485,,,
,270.38985,,,
,270.427825,,,
,270.440475,,,
,270.51625,,,
,270.714675,,,
,270.7447,,,
,270.7548,,,
,271.053025,,,
,271.101775,,,
,271.157075,,,
,271.26665,,,
,271.3342,,,
,271.3655,,,
,271.422475,,,
,271.631275,,,
,271.864075,,,
,271.95915,,,
,272.0642,,,
,272.5698,,,
,272.6966,,,
,272.732925,,,
,272.82185,,,
,272.84945,,,
,272.8822,,,
,272.917225,,,
,273.01255,,,
,273.037,,,
,273.19485,,,
,273.231425,,,
,273.31075,,,
,273.41765,,,
,273.538275,,,
,273.775775,,,
,274.26985,,,
,274.33245,,,
,274.466625,,,
,274.51285,,,
,274.5796,,,
,274.618525,,,
,275.0026,,,
,275.088,,,
,275.30975,,,
,275.683025,,,
,275.93355,,,
,275.958425,,,
,275.97535,,,
,276.25475,,,
,276.2701,,,
,276.311175,,,
,276.41465,,,
,276.65525,,,
,277.010025,,,
,277.1341,,,
,277.151775,,,
,277.5136,,,
,277.528025,,,
,277.5391,,,
,277.758725,,,
,277.899275,,,
,278.21585,,,
,278.29855,,,
,278.542325,,,
,278.8528,,,
,279.06915,,,
,279.085425,,,
,279.228625,,,
,279.288075,,,
,279.463625,,,
,280.132375,,,
,280.264725,,,
,280.389525,,,
,280.596775,,,
,281.0245,,,
,281.668975,,,
,281.998175,,,
,282.004075,,,
,282.253925,,,
,282.446675,,,
,282.447675,,,
,282.69155,,,
,282.76105,,,
,282.762425,,,
,282.839425,,,
,282.86305,,,
,283.525575,,,
,283.559175,,,
,283.595925,,,
,283.6073,,,
,283.825025,,,
,283.838075,,,
,283.873725,,,
,283.92815,,,
,284.087625,,,
,284.158,,,
,284.170575,,,
,284.305725,,,
,284.6202,,,
,284.975675,,,
,285.075725,,,
,285.1873,,,
,285.2155,,,
,285.483575,,,
,285.52625,,,
,285.543925,,,
,285.593175,,,
,285.659575,,,
,285.7191,,,
,285.750525,,,
,285.915175,,,
,286.0001,,,
,286.12775,,,
,286.25615,,,
,286.27015,,,
,286.319725,,,
,286.35865,,,
,286.4495,,,
,286.478325,,,
,286.6104,,,
,286.676825,,,
,286.680775,,,
,286.713175,,,
,286.80275,,,
,286.984375,,,
,286.999175,,,
,287.01925,,,
,287.050875,,,
,287.0639,,,
,287.126425,,,
,287.313275,,,
,287.505625,,,
,287.5635,,,
,287.73125,,,
,287.91295,,,
,287.9575,,,
,287.985475,,,
,288.07055,,,
,288.087775,,,
,288.101475,,,
,288.119625,,,
,288.132175,,,
,288.196825,,,
,288.20835,,,
,288.30335,,,
,288.3494,,,
,288.3652,,,
,288.429,,,
,288.461825,,,
,288.5314,,,
,288.54315,,,
,288.5606,,,
,288.594975,,,
,288.619525,,,
,288.62165,,,
,288.653725,,,
,288.66855,,,
,288.6926,,,
,288.70355,,,
,288.733675,,,
,288.798,,,
,288.849225,,,
,288.906975,,,
,288.942125,,,
,288.97945,,,
,289.002025,,,
,289.07865,,,
,289.14955,,,
,289.1644,,,
,289.166925,,,
,289.178875,,,
,289.207975,,,
,289.221425,,,
,289.2449,,,
,289.254825,,,
,289.323275,,,
,289.366575,,,
,289.41155,,,
,289.4305,,,
,289.44225,,,
,289.483325,,,
,289.493525,,,
,289.51765,,,
,289.617575,,,
,289.68385,,,
,289.7139,,,
,289.718325,,,
,289.7267,,,
,289.73195,,,
,289.7358,,,
,289.744425,,,
,289.887275,,,
,289.956075,,,
,290.030225,,,
,290.0462,,,
,290.0641,,,
,290.07675,,,
,290.0793,,,
,290.08745,,,
,290.106375,,,
,290.147575,,,
,290.1686,,,
,290.18965,,,
,290.198075,,,
,290.2306,,,
,290.23555,,,
,290.24815,,,
,290.261925,,,
,290.319725,,,
,290.335325,,,
,290.3616,,,
,290.419025,,,
,290.421875,,,
,290.44625,,,
,290.656275,,,
,290.664875,,,
,290.678875,,,
,290.688625,,,
,290.703325,,,
,290.715125,,,
,290.74875,,,
,290.8009,,,
,290.916675,,,
,290.920675,,,
,290.972875,,,
,290.990675,,,
,291.046875,,,
,291.11805,,,
,291.147225,,,
,291.203525,,,
,291.21875,,,
,291.229675,,,
,291.234925,,,
,291.353675,,,
,291.56065,,,
,291.575825,,,
,291.5777,,,
,291.5952,,,
,291.613425,,,
,291.67585,,,
,291.695175,,,
,291.714475,,,
,291.738625,,,
,291.75295,,,
,291.813775,,,
,291.840175,,,
,291.854575,,,
,291.8706,,,
,291.88055,,,
,291.8868,,,
,291.910675,,,
,291.925,,,
,292.15865,,,
,292.16625,,,
,292.184425,,,
,292.2136,,,
,292.239425,,,
,292.249225,,,
,292.255325,,,
,292.258225,,,
,292.28935,,,
,292.352725,,,
,292.3663,,,
,292.376775,,,
,292.404325,,,
,292.5031,,,
,292.6154,,,
,292.6828,,,
,292.70395,,,
,292.7203,,,
,292.7302,,,
,292.74355,,,
,292.754,,,
,292.764025,,,
,292.771125,,,
,292.779175,,,
,292.815575,,,
,292.8372,,,
,292.87395,,,
,292.894525,,,
,292.9141,,,
,292.948925,,,
,293.013825,,,
,293.2881,,,
,293.307,,,
,293.359875,,,
,293.369525,,,
,293.379725,,,
,293.413325,,,
,293.424,,,
,293.432725,,,
,293.4425,,,
,293.452125,,,
,293.46695,,,
,293.4796,,,
,293.512575,,,
,293.54635,,,
,293.5715,,,
,293.615725,,,
,293.625475,,,
,293.669625,,,
,293.690775,,,
,293.734175,,,
,293.8101,,,
,293.932025,,,
,293.960075,,,
,293.976225,,,
,294.005575,,,
,294.01515,,,
,294.0266,,,
,294.0409,,,
,294.059825,,,
,294.082075,,,
,294.1148,,,
,294.14175,,,
,294.16925,,,
,294.191075,,,
,294.22965,,,
,294.257775,,,
,294.285275,,,
,294.318375,,,
,294.335725,,,
,294.469025,,,
,294.51595,,,
,294.526425,,,
,294.540325,,,
,294.54805,,,
,294.55625,,,
,294.5737,,,
,294.584925,,,
,294.591275,,,
,294.768,,,
,294.784,,,
,294.80635,,,
,294.8575,,,
,294.89665,,,
,294.943725,,,
,295.025675,,,
,295.052825,,,
,295.058025,,,
,295.06455,,,
,295.0725,,,
,295.078525,,,
,295.0944,,,
,295.107225,,,
,295.113375,,,
,295.119725,,,
,295.144425,,,
,295.15805,,,
,295.17465,,,
,295.190475,,,
,295.210425,,,
,295.23205,,,
,295.315925,,,
,295.340425,,,
,295.362425,,,
,295.379675,,,
,295.429725,,,
,295.4446,,,
,295.45905,,,
,295.46085,,,
,295.472225,,,
,295.498775,,,
,295.678925,,,
,295.68295,,,
,295.6949,,,
,295.71325,,,
,295.734625,,,
,295.7439,,,
,295.765475,,,
,295.795375,,,
,295.883075,,,
,295.886225,,,
,295.923625,,,
,295.988075,,,
,296.00365,,,
,296.024825,,,
,296.06595,,,
,296.073775,,,
,296.089075,,,
,296.10255,,,
,296.147275,,,
,296.21885,,,
,296.231025,,,
,296.2604,,,
,296.2783,,,
,296.35815,,,
,296.39865,,,
,296.500925,,,
,296.5184,,,
,296.53865,,,
,296.558175,,,
,296.567075,,,
,296.574325,,,
,296.59155,,,
,296.64355,,,
,296.721425,,,
,296.737175,,,
,296.8317,,,
,296.887075,,,
,296.890725,,,
,296.9552,,,
,296.988375,,,
,297.043725,,,
,297.143175,,,
,297.151525,,,
,297.156875,,,
,297.176925,,,
,297.192025,,,
,297.226275,,,
,297.29515,,,
,297.351075,,,
,297.360875,,,
,297.4441,,,
,297.4717,,,
,297.565625,,,
,297.566825,,,
,297.68155,,,
,297.6873,,,
,297.746275,,,
,297.781125,,,
,297.79235,,,
,297.8055,,,
,297.878175,,,
,297.9019,,,
,297.952525,,,
,297.977425,,,
,297.9959,,,
,298.013775,,,
