SPK_SPKC03a (weak inhi),SPK_SPKC08a (exc),SPK_SPKC09a (no response),SPK_SPKC10b (weak inhi),SPK_SPKC11a (no response)
269.579525,306.665425,265.355625,277.61605,264.966325
269.595225,306.676,265.3762,277.655825,265.003975
269.61485,306.6804,265.4481,277.707325,265.034525
269.6388,306.69465,265.479275,277.7606,265.064525
269.661975,306.727975,265.505775,277.79125,265.084525
269.682025,306.946475,265.5376,277.802175,265.106875
269.706575,307.155525,265.552175,277.84675,265.1734
269.72565,307.2563,265.5956,277.89335,265.196625
269.7633,307.544125,265.6213,277.91575,265.243975
269.7848,307.5657,265.6566,277.983425,265.275325
269.80555,307.581675,265.6896,278.0351,265.3051
269.83445,307.689625,265.7652,278.07185,265.328225
269.85465,307.75165,265.7927,278.11615,265.34745
269.95865,307.9279,265.816075,278.1396,265.3491
270.00785,308.055475,265.84865,278.18745,265.392575
270.072,308.102125,265.85495,278.249025,265.427625
270.092025,308.5223,265.860025,278.296425,265.45685
270.1442,308.69105,265.87115,278.34215,265.47505
270.1626,308.694975,265.903175,278.37135,265.488675
270.180825,308.740725,265.923825,278.39595,265.510775
270.1999,308.776125,265.95185,278.4608,265.596375
270.21225,309.073425,265.994525,278.6505,265.60985
270.237125,309.203075,266.023325,278.694125,265.628475
270.3198,309.20935,266.0375,278.7136,265.6555
270.3479,309.220625,266.063125,278.763075,265.684675
270.37635,309.392075,266.114575,278.7891,265.7141
270.392025,309.773725,266.13075,278.83795,265.747225
270.42845,309.777975,266.149375,278.8672,265.770525
270.4472,310.6359,266.175325,278.8966,265.788075
270.479275,310.85345,266.20445,278.925075,265.818825
270.547325,310.8663,266.219225,278.93875,265.8568
270.57365,310.90955,266.244825,278.94245,265.876425
270.595575,310.9151,266.29565,279.01165,265.898875
270.6302,310.940975,266.32215,279.0558,265.940175
270.647475,310.95065,266.34595,279.0593,265.96835
270.675975,310.95755,266.364075,279.089425,265.97885
270.69785,311.211075,266.399,279.11285,266.032025
270.7175,311.2292,266.4251,279.123575,266.0498
270.767525,311.234575,266.444525,279.1358,266.077375
270.7871,311.56905,266.471,279.193975,266.104075
270.848875,311.796525,266.502075,279.2184,266.129775
270.955,311.8018,266.538825,279.22725,266.146125
270.97975,311.808125,266.5606,279.341525,266.181375
271.00015,311.8184,266.5942,279.481925,266.282775
271.039975,312.023625,266.60205,279.506825,266.30075
271.103925,312.4493,266.62425,279.6374,266.3224
271.16845,312.9468,266.65485,279.67645,266.34665
271.187825,312.9878,266.6882,279.786825,266.3672
271.202075,313.0011,266.702975,279.8504,266.3842
271.235875,313.010225,266.713175,279.879675,266.409675
271.252975,313.03445,266.75085,279.979275,266.581075
271.276425,313.641,266.7673,279.9846,266.6068
271.293,313.6795,266.810175,280.110625,266.65405
271.3171,313.772475,266.81885,280.1283,266.6951
271.347725,313.942225,266.8683,280.164775,266.718075
271.3622,313.982475,266.881175,280.17555,266.7627
271.379,314.17125,266.913375,280.1863,266.787775
271.410525,314.1791,266.944675,280.19405,266.8341
271.490375,314.1987,266.960475,280.2124,266.869225
271.504625,314.61555,266.9743,280.2214,266.883725
271.54055,314.629875,267.07825,280.23475,266.91445
271.561175,314.741975,267.10505,280.268275,266.943975
271.580425,314.8001,267.123725,280.285225,266.9655
271.595575,315.107425,267.1465,280.336325,267.031075
271.6474,315.2386,267.197275,280.364675,267.117425
271.691025,315.29625,267.23635,280.389975,267.1927
271.716175,315.464325,267.271475,280.40365,267.214425
271.777,315.526175,267.29925,280.44525,267.24
271.813525,315.6,267.312075,280.49935,267.259375
271.8622,315.742775,267.32895,280.561125,267.2725
271.91205,315.8141,267.35155,280.58015,267.3274
271.980725,316.18565,267.388075,280.5919,267.3541
272.00545,316.301325,267.408825,280.6138,267.3769
272.02355,316.471275,267.447725,280.6502,267.402325
272.04585,316.63245,267.464625,280.662925,267.4325
272.0685,316.6364,267.498825,280.764825,267.4917
272.07555,316.8384,267.523175,280.773675,267.505775
272.137375,317.103025,267.557875,280.816275,267.528075
272.18745,317.106575,267.571475,280.89955,267.548475
272.2084,317.246825,267.6051,280.91065,267.58585
272.23545,317.706475,267.634075,280.9268,267.627375
272.2509,317.711225,267.6543,280.9778,267.65325
272.26555,317.71635,267.66765,280.998975,267.674025
272.2831,317.7393,267.6994,281.045225,267.71635
272.306625,317.7797,267.7091,281.0584,267.75755
272.33075,318.021525,267.727275,281.1133,267.805425
272.35145,318.121725,267.753775,281.197375,267.86185
272.420825,318.6607,267.77375,281.298725,267.89355
272.43775,318.803125,267.792125,281.3458,267.913225
272.471775,318.880625,267.8387,281.409625,267.974925
272.493825,318.8976,267.864125,281.448475,267.992975
272.539475,318.9232,267.89935,281.458675,268.0117
272.561475,319.218375,267.92235,281.5019,268.036925
272.574975,319.238425,267.93035,281.5334,268.056425
272.640275,319.24625,267.94935,281.5585,268.08255
272.680575,319.260375,267.975075,281.579,268.105825
272.72995,319.265125,268.016175,281.609025,268.1712
272.7452,319.603425,268.047625,281.672725,268.19315
272.811625,319.623625,268.060425,281.722975,268.2242
272.843,319.628575,268.097275,281.73465,268.250575
272.941325,319.63945,268.110375,281.794275,268.277725
272.9641,319.641875,268.139925,281.8674,268.32005
272.980975,319.66435,268.1485,281.951325,268.4026
273.001675,319.71485,268.171,281.983225,268.423275
273.01745,319.720475,268.21315,282.0735,268.4551
273.032175,320.065025,268.221175,282.080725,268.47535
273.126975,320.281775,268.271025,282.110725,268.49655
273.1608,320.33365,268.281275,282.14615,268.5149
273.2245,320.33865,268.302175,282.175,268.53955
273.2739,320.34695,268.32395,282.1994,268.5605
273.3364,320.3637,268.3528,282.227975,268.58315
273.352825,320.54025,268.396225,282.26105,268.613425
273.36815,320.546625,268.4119,282.303975,268.6369
273.387275,320.627075,268.437375,282.3254,268.686525
273.408875,320.634825,268.449575,282.343,268.71275
273.433625,320.64125,268.4905,282.3478,268.734625
273.4609,320.684925,268.513075,282.394275,268.759075
273.480875,321.116875,268.527725,282.405225,268.798775
273.51215,321.12705,268.560175,282.566825,268.81625
273.539825,321.14895,268.580375,282.645925,268.848325
273.589325,321.1823,268.592625,282.68635,268.8682
273.62645,321.21405,268.610325,282.755975,268.8802
273.672325,321.365625,268.668175,282.9679,268.90325
273.728975,321.40275,268.733125,283.032125,268.93125
273.755475,321.51925,268.746075,283.11335,268.9642
273.7893,321.6796,268.81875,283.181975,269.002125
273.915225,321.9888,268.874325,283.20895,269.02575
273.937425,322.070275,268.891225,283.2232,269.049875
274.002175,322.093425,268.92105,283.240975,269.07765
274.095675,322.106225,268.9401,283.261925,269.099775
274.152125,322.1125,268.945375,283.274775,269.12505
274.18125,322.369325,268.983175,283.306975,269.1465
274.216625,322.5081,269.005175,283.3491,269.17995
274.2338,322.618375,269.0503,283.356925,269.19405
274.25825,322.6299,269.09135,283.3677,269.303625
274.2808,322.9611,269.104175,283.3997,269.330725
274.315875,323.0688,269.131475,283.407825,269.355775
274.345175,323.076475,269.14885,283.422775,269.37505
274.37615,323.1744,269.2045,283.4903,269.4034
274.449475,323.258075,269.21865,283.5057,269.43445
274.4643,323.457725,269.241875,283.555075,269.450025
274.481375,323.700025,269.2588,283.568375,269.476175
274.49975,323.71335,269.276625,283.616075,269.5231
274.52805,323.804675,269.3235,283.625975,269.59915
274.568825,324.03175,269.345,283.671775,269.6265
274.589775,324.209675,269.36795,283.71405,269.6446
274.610275,324.253875,269.3964,283.744575,269.71825
274.648475,324.4088,269.42565,283.7931,269.740925
274.6716,324.417025,269.4508,283.839075,269.762075
274.69635,324.43365,269.502475,283.8782,269.79125
274.71775,324.4381,269.521,283.93255,269.801725
274.745225,324.51165,269.531725,283.939825,269.8692
274.877525,324.81785,269.55615,284.015225,269.893425
274.897675,324.906,269.56945,284.104875,269.911975
274.92835,324.929425,269.603675,284.1231,269.938125
274.9708,324.936675,269.64365,284.16715,269.965625
275.010875,324.96365,269.665475,284.24925,269.9877
275.027875,325.411775,269.6777,284.30755,270.09775
275.0695,325.433475,269.697425,284.34505,270.1309
275.144475,325.46485,269.72315,284.404575,270.155175
275.1725,325.500375,269.7366,284.436475,270.216775
275.213675,325.53465,269.758975,284.457025,270.243775
275.2366,325.610925,269.78295,284.494975,270.257325
275.2832,325.7503,269.81935,284.5289,270.2891
275.304625,326.1114,269.851075,284.58275,270.31925
275.341225,326.15705,269.8629,284.622675,270.3376
275.41025,326.219925,269.8926,284.672925,270.382775
275.432,326.69915,269.9061,284.710425,270.4121
275.5255,326.7178,269.926675,284.74125,270.441275
275.5425,326.77365,269.964225,284.807325,270.46435
275.583825,326.796575,269.97585,284.843725,270.4836
275.598275,326.86945,270.045025,284.875925,270.5148
275.7351,327.07895,270.06595,284.931575,270.570375
275.82835,327.2582,270.102475,284.958325,270.591725
275.84895,327.27855,270.13295,284.963775,270.62425
275.935875,327.290525,270.16045,284.9889,270.71995
276.0315,327.337425,270.207475,285.009025,270.774
276.1397,327.34845,270.2679,285.063025,270.80975
276.2605,327.358275,270.305775,285.087,270.851175
276.304025,327.440125,270.33245,285.11745,270.871725
276.345425,327.62815,270.3536,285.14925,270.91555
276.37495,327.881125,270.3817,285.215725,270.934525
276.394425,327.900225,270.423975,285.24505,270.9779
276.464975,327.921875,270.443925,285.289525,270.9959
276.489775,327.9652,270.464975,285.3505,271.0089
276.534475,328.164525,270.490725,285.373925,271.024
276.550375,328.2017,270.523875,285.404175,271.04425
276.660425,328.600125,270.5325,285.427675,271.08285
276.685675,328.603425,270.558925,285.438075,271.0961
276.745625,328.608,270.58175,285.480225,271.11195
276.75165,328.622675,270.605125,285.4865,271.134325
276.77115,328.627475,270.627875,285.508425,271.174725
276.784275,328.633,270.651625,285.556275,271.19285
276.84095,329.054025,270.6832,285.587675,271.234025
276.895925,329.41945,270.70375,285.634825,271.2559
276.9434,329.4271,270.727175,285.6752,271.2746
276.9877,329.428425,270.7456,285.69645,271.2948
277.020925,329.432925,270.76335,285.729375,271.3187
277.0527,329.842325,270.82635,285.762125,271.33715
277.0693,329.846575,270.8376,285.821875,271.37375
277.096725,329.860475,270.860025,285.8484,271.397475
277.124,329.87875,270.873325,285.853575,271.436975
277.1442,330.043225,270.88215,285.89965,271.459675
277.150475,330.056925,270.964725,285.910525,271.49925
277.19355,330.087125,271.014875,285.960075,271.524275
277.214825,330.584425,271.040625,286.005025,271.5431
277.2321,330.617275,271.068575,286.11135,271.5713
277.255275,330.624225,271.088325,286.16795,271.591375
277.31825,330.95635,271.098275,286.226675,271.6036
277.337775,330.992025,271.10825,286.33905,271.62085
277.358075,330.99865,271.125925,286.344925,271.6371
277.38535,331.0019,271.1676,286.39515,271.6638
277.398575,331.0123,271.175625,286.46065,271.68175
277.418425,331.09075,271.199425,286.539975,271.73595
277.443525,331.12395,271.2236,286.5508,271.763025
277.455675,331.285,271.277325,286.615925,271.79325
277.4888,331.319325,271.343075,286.656675,271.81835
277.511325,331.72575,271.37315,286.6638,271.853325
277.533375,331.74455,271.415875,286.7019,271.862175
277.617725,331.771825,271.4336,286.764075,271.8989
277.638125,331.782275,271.45935,286.76805,271.9228
277.67795,331.837575,271.518725,286.77235,271.9518
277.70805,331.897525,271.5395,286.798425,271.9768
277.739275,331.956875,271.5578,286.862525,271.992175
277.7545,331.99085,271.58805,286.93045,272.025025
277.82935,332.030125,271.604025,286.9546,272.0775
277.8649,332.090225,271.629025,286.990775,272.1019
277.88195,332.119625,271.676875,287.010575,272.12635
277.94685,332.497175,271.70415,287.11475,272.1516
278.021575,332.511325,271.741075,287.14445,272.171775
278.0433,332.804275,271.7514,287.181475,272.20715
278.113275,332.808475,271.78535,287.21345,272.226925
278.148675,332.931075,271.80285,287.216125,272.26485
278.1783,333.0455,271.819375,287.2538,272.312875
278.197975,333.06645,271.86615,287.298825,272.35595
278.229525,333.13365,271.91935,287.331775,272.393475
278.250425,333.283425,271.953225,287.37415,272.41355
278.274625,333.2975,271.99025,287.37715,272.453425
278.310025,333.390775,272.014425,287.400675,272.504675
278.336125,333.417625,272.0419,287.429775,272.532225
278.349275,333.42385,272.065525,287.472925,272.571825
278.415175,333.663575,272.091325,287.500725,272.5982
278.4472,333.819075,272.126175,287.53975,272.656225
278.46345,333.848575,272.147425,287.57485,272.7027
278.487375,333.900425,272.1672,287.63575,272.735875
278.554375,333.989975,272.2032,287.663225,272.756575
278.598425,334.441,272.23065,287.666175,272.770675
278.61645,334.457375,272.274925,287.698225,272.78335
278.6389,334.4704,272.2928,287.76775,272.796675
278.661625,334.487125,272.32185,287.793175,272.824875
278.71255,334.507825,272.36875,287.882,272.846075
278.71555,334.599825,272.41545,287.96775,272.87015
278.733525,334.6609,272.416675,288.082675,272.909075
278.7571,334.714575,272.4428,288.1295,272.93935
278.781775,335.0044,272.475275,288.16785,272.984725
278.798975,335.018875,272.492325,288.199425,273.006125
278.818725,335.02305,272.514125,288.201875,273.030275
278.8402,335.199575,272.535925,288.2327,273.064375
278.91025,335.42235,272.555025,288.24885,273.094125
278.936525,335.455625,272.606325,288.274475,273.113125
278.97685,335.57145,272.645825,288.3202,273.1871
279.000175,335.7015,272.667925,288.34235,273.217975
279.040525,335.710275,272.683225,288.3646,273.270925
279.0979,336.123625,272.70045,288.3973,273.294625
279.198725,336.160125,272.745825,288.4298,273.318225
279.230375,336.171075,272.77645,288.451725,273.345225
279.2552,336.52435,272.79915,288.4649,273.361525
279.3042,336.564275,272.824425,288.469525,273.3895
279.33375,336.617575,272.851325,288.504675,273.405875
279.35425,336.71055,272.8538,288.508075,273.4356
279.387525,336.72825,272.886875,288.521675,273.4475
279.407625,336.733975,272.907025,288.553075,273.492625
279.430925,336.740625,272.927025,288.582775,273.51515
279.45135,336.74535,272.94255,288.6354,273.5534
279.473275,336.7644,272.975,288.660575,273.569875
279.51515,336.94855,273.004925,288.68095,273.6513
279.5517,336.96175,273.018725,288.77125,273.6964
279.59685,337.02135,273.03915,288.865525,273.717475
279.6889,337.041475,273.063025,288.894025,273.7452
279.7106,337.40565,273.094975,288.944175,273.7555
279.7378,337.415075,273.10595,288.948575,273.78185
279.760825,337.425925,273.1828,289.01265,273.8044
279.78965,337.43855,273.209525,289.0315,273.854475
279.826825,337.443325,273.2314,289.071975,273.881825
279.848625,337.483175,273.2553,289.08395,273.8963
279.895775,337.520575,273.277475,289.127425,273.929075
279.933725,337.57915,273.31545,289.20315,273.9603
279.996775,337.89905,273.362775,289.26145,273.985075
280.030225,337.955075,273.38985,289.311975,274.014625
280.051775,337.9736,273.41255,289.342675,274.037475
280.07625,338.0044,273.42955,289.3996,274.066725
280.111875,338.3855,273.459575,289.448675,274.130825
280.1326,338.390575,273.493225,289.481275,274.167425
280.16265,338.3944,273.5175,289.5043,274.21975
280.209975,338.568975,273.5377,289.508625,274.2464
280.232025,338.6841,273.5671,289.544225,274.26575
280.261875,338.706075,273.594725,289.581725,274.29185
280.380475,338.996375,273.629625,289.628725,274.3148
280.407325,339.11715,273.6896,289.641675,274.363275
280.42755,339.1213,273.708925,289.712875,274.371725
280.445025,339.1246,273.727425,289.7436,274.405725
280.482375,339.1287,273.757875,289.7975,274.425275
280.514825,339.30435,273.7807,289.8489,274.482925
280.5477,339.890325,273.801575,289.893025,274.5089
280.6454,339.9155,273.81855,289.930725,274.547925
280.675525,339.9578,273.84105,289.98185,274.596125
280.74405,339.96745,273.856275,289.99935,274.621325
280.766675,340.0795,273.873875,290.085075,274.69865
280.81965,340.225175,273.894375,290.124725,274.735475
280.87775,340.305575,273.90755,290.1369,274.7782
280.8992,340.361125,273.92265,290.1554,274.800675
280.9215,340.784225,273.950675,290.19345,274.836225
280.94055,340.789775,273.956575,290.229425,274.8659
280.998075,340.793075,273.9936,290.2568,274.8868
281.009525,340.802525,274.003325,290.272325,274.969525
281.0603,340.814775,274.015,290.30655,274.9922
281.1125,341.074475,274.033825,290.393475,275.0218
281.16535,341.08425,274.05855,290.4443,275.051625
281.184175,341.22885,274.064325,290.47095,275.081125
281.213725,341.265,274.094875,290.49055,275.11705
281.2308,341.3166,274.108825,290.534275,275.140025
