SPK_SPKC10a,SPK_SPKC10b
7.5798,112.17425
7.5868,112.6032
7.653625,113.04855
7.6568,113.411175
7.67485,113.4834
7.69585,113.50355
7.7297,113.543575
7.738975,113.969725
7.80685,114.306725
7.823,114.819175
7.827925,115.699425
7.83365,115.7705
7.83705,115.8155
7.840675,115.908375
7.882625,116.14955
7.88465,116.2481
7.906,116.67645
7.912275,116.696625
7.9404,116.8905
7.9452,117.411125
8.064075,117.781125
8.06635,117.866325
8.06905,118.643825
8.076275,118.67195
8.13925,118.717675
8.1417,119.307375
8.1477,119.675175
8.153275,119.701275
8.1653,119.72875
8.19035,123.09045
8.20235,123.10645
8.206,124.118875
8.2226,124.67455
8.224375,124.71585
8.244225,125.560175
8.24755,125.706525
8.2865,125.964875
8.289625,126.143725
8.294175,126.4929
8.386425,126.550975
8.3916,126.591825
8.4393,126.616825
8.444375,126.63105
8.454575,126.640675
8.459075,126.643275
8.465625,127.471575
8.469375,127.504775
8.480525,127.8188
8.486825,127.834175
8.492575,128.455225
8.505025,128.4712
8.510575,128.851575
8.513425,128.8835
8.517975,128.901975
8.536775,128.927975
8.547,129.3616
8.5674,129.4008
8.582,129.873225
8.619925,129.920825
8.670125,129.98785
8.6722,129.993825
8.700275,130.33115
8.7082,130.38145
8.7434,131.38985
8.7507,131.6598
8.764075,131.91395
8.7732,131.976125
8.783925,132.25125
8.89645,132.507825
8.9374,134.41635
8.942375,136.73965
8.956825,139.80605
9.0096,140.084425
9.012775,140.14145
9.0453,140.57695
9.050575,150.743225
9.0593,151.120775
9.0611,151.258925
9.150675,151.389475
9.15265,151.8604
9.1552,152.089475
9.158275,156.49825
9.171175,157.02045
9.17465,157.421775
9.230075,157.44625
9.272575,157.810525
9.2752,158.8349
9.284575,160.8122
9.328025,161.25725
9.330725,161.9532
9.379225,161.966825
9.3987,161.978325
9.40665,162.666475
9.41375,163.50325
9.451675,165.09945
9.48285,165.33115
9.487,165.35695
9.5151,165.559575
9.52155,165.57685
9.60695,165.850325
9.612175,166.991575
9.621225,167.32205
9.65125,167.3732
9.666325,167.3874
9.680425,167.634075
9.7104,167.7491
9.725725,168.564175
9.73695,168.745725
9.74,168.780125
9.755375,168.79735
9.78655,168.812575
9.81115,169.02645
9.81505,169.03365
9.879725,169.207875
9.9553,169.79905
9.95795,169.875975
9.960325,170.460475
10.00795,170.4764
10.0189,170.699225
10.023425,170.75335
10.046275,170.762125
10.07135,170.957575
10.12105,170.973675
10.158525,171.459375
10.1676,171.4921
10.1743,171.518225
10.20195,172.53045
10.328875,172.58325
10.339125,172.604425
10.3422,172.919425
10.3615,172.9456
10.421725,172.961025
10.424225,173.3034
10.445725,173.3365
10.447875,173.359175
10.5802,173.388675
10.582925,173.814
10.634775,173.86015
10.703625,174.002775
10.715675,174.54095
10.74355,174.5979
10.747025,174.612025
10.78895,174.629525
10.814275,174.674225
10.833575,174.69055
10.841775,175.09625
10.950675,175.1196
10.9532,175.153625
10.992275,175.168225
10.995025,175.202025
10.9985,175.50125
11.01455,175.56085
11.09175,175.770675
11.0945,176.3558
