SPK_SPKC01a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08b,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC14a
,88.278325,,268.8607,268.3364,,215.7976,212.608575,
,88.28995,,268.86505,268.368325,,215.813875,212.649025,
,88.303175,,268.905675,268.405625,,215.857425,212.68985,
,88.313575,,268.9495,268.433125,,215.881225,212.75325,
,88.327975,,268.984075,268.465675,,215.906625,212.795475,
,88.338125,,269.022,268.5179,,215.9212,212.82515,
,88.3676,,269.031125,268.557675,,215.94405,212.848325,
,88.377825,,269.124575,268.599175,,215.96615,212.88235,
,88.386325,,269.14645,268.6232,,216.0272,212.899725,
,88.432875,,269.166225,268.677475,,216.063025,212.93615,
,88.446625,,269.17785,268.71105,,216.100275,212.963875,
,88.459625,,269.204775,268.757425,,216.1373,213.0398,
,88.482025,,269.2193,268.78385,,216.1721,213.06325,
,88.5034,,269.24245,268.838525,,216.213975,213.1008,
,88.516925,,269.2742,268.88805,,216.255625,213.1706,
,88.530875,,269.2919,268.918525,,216.280175,213.224375,
,88.5446,,269.319325,268.946975,,216.326725,213.278425,
,88.569125,,269.3965,268.980075,,216.363025,213.310325,
,88.579025,,269.408925,269.01205,,216.368225,213.337325,
,88.581625,,269.421275,269.10505,,216.43955,213.357025,
,88.610425,,269.45415,269.131275,,216.465725,213.3823,
,88.626325,,269.4651,269.190875,,216.48765,213.42555,
,88.652525,,269.4763,269.235225,,216.531975,213.453325,
,88.6968,,269.487125,269.276525,,216.55115,213.489075,
,88.707575,,269.522725,269.311575,,216.573,213.520925,
,88.71865,,269.538475,269.363425,,216.591625,213.546775,
,88.7401,,269.540575,269.388175,,216.6057,213.5734,
,88.75695,,269.567675,269.4524,,216.623675,213.609625,
,88.786825,,269.69055,269.4934,,216.645525,213.655275,
,88.800075,,269.7293,269.52255,,216.6661,213.679525,
,88.819175,,269.7675,269.56185,,216.70585,213.6969,
,88.83525,,269.775625,269.6037,,216.7255,213.7212,
,88.8562,,269.79785,269.6276,,216.747875,213.744775,
,88.866525,,269.81935,269.664475,,216.769425,213.788025,
,88.8828,,269.8424,269.696625,,216.79045,213.807925,
,88.896925,,269.96095,269.714775,,216.90815,213.84455,
,88.912425,,270.053,269.7387,,216.950925,213.861675,
,88.9273,,270.088825,269.778525,,216.99385,213.883425,
,88.943325,,270.1126,269.796325,,217.01815,213.90355,
,88.95515,,270.1805,269.8202,,217.073225,213.934925,
,88.972225,,270.18815,269.85195,,217.1147,213.95755,
,88.98865,,270.30185,269.903275,,217.1351,213.987825,
,89.0012,,270.3173,269.93515,,217.153975,214.0176,
,89.02795,,270.598625,269.9725,,217.177275,214.070575,
,89.04305,,270.6053,270.0076,,217.1936,214.118575,
,89.070325,,270.612625,270.035875,,217.2343,214.149275,
,89.0965,,270.6384,270.0671,,217.235975,214.1838,
,89.114025,,270.8805,270.0976,,217.26715,214.209375,
,89.135675,,270.926175,270.128875,,217.295525,214.2285,
,89.151975,,270.964975,270.188875,,217.341325,214.255675,
,89.162275,,271.045,270.2235,,217.362975,214.2875,
,89.177025,,271.054025,270.26235,,217.380875,214.3184,
,89.20665,,271.06835,270.2878,,217.3951,214.358725,
,89.22135,,271.083125,270.325,,217.422525,214.3908,
,89.235225,,271.186025,270.330075,,217.4369,214.416525,
,89.25465,,271.23125,270.38205,,217.463725,214.44855,
,89.278225,,271.254525,270.393125,,217.482575,214.468925,
,89.28905,,271.26035,270.42495,,217.526225,214.492425,
,89.3212,,271.284125,270.466075,,217.546675,214.5099,
,89.34155,,271.3324,270.489175,,217.56255,214.54165,
,89.3535,,271.342825,270.527875,,217.59425,214.573675,
,89.362175,,271.353925,270.559925,,217.626675,214.61435,
,89.372175,,271.443,270.61955,,217.649275,214.65305,
,89.381425,,271.526775,270.67005,,217.6877,214.682825,
,89.3914,,271.588775,270.707025,,217.709275,214.737925,
,89.40985,,271.74635,270.7487,,217.735325,214.764175,
,89.419125,,271.78025,270.788475,,217.758975,214.766825,
,89.436575,,271.894675,270.818925,,217.7938,214.77755,
,89.44315,,271.92655,270.82685,,217.83735,214.804525,
,89.456275,,272.007175,270.86575,,217.886,214.8307,
,89.4693,,272.066725,270.93495,,217.9049,214.83685,
,89.49335,,272.123475,270.96975,,217.918175,214.8733,
,89.51205,,272.144475,271.0017,,217.927375,214.9197,
,89.542475,,272.191475,271.068425,,217.962975,214.951975,
,89.55405,,272.205,271.1188,,217.976075,214.9967,
,89.5668,,272.212375,271.178875,,218.0204,215.021575,
,89.591825,,272.2309,271.203875,,218.0403,215.076425,
,89.603625,,272.235425,271.228275,,218.059875,215.1135,
,89.618175,,272.2525,271.250025,,218.10585,215.142425,
,89.642125,,272.264,271.2549,,218.129675,215.16415,
,89.6598,,272.2809,271.286875,,218.186575,215.209475,
,89.67375,,272.287075,271.3105,,218.20795,215.23415,
,89.691675,,272.295025,271.487375,,218.232675,215.2639,
,89.71465,,272.305,271.510675,,218.2529,215.2845,
,89.731,,272.338625,271.552675,,218.2856,215.321375,
,89.74945,,272.3601,271.584625,,218.328325,215.35065,
,89.76295,,272.365975,271.6132,,218.3392,215.409875,
,89.775625,,272.3923,271.6468,,218.36935,215.44125,
,89.789425,,272.4021,271.685025,,218.403125,215.466125,
,89.797775,,272.421025,271.72635,,218.421025,215.48025,
,89.803075,,272.473275,271.74555,,218.453075,215.485925,
,89.82,,272.51715,271.771375,,218.45955,215.502775,
,89.833575,,272.55465,271.774875,,218.474575,215.53045,
,89.84425,,272.57825,271.801225,,218.54755,215.5855,
,89.854525,,272.60685,271.823,,218.56185,215.6396,
,89.87025,,272.646475,271.876375,,218.573375,215.671975,
,89.880025,,272.68815,271.911725,,218.595875,215.701025,
,89.890775,,272.69505,271.954025,,218.616275,215.741925,
,89.90325,,272.700025,271.98445,,218.62925,215.7608,
,89.917325,,272.753075,272.011775,,218.64125,215.7851,
,89.928175,,272.7833,272.05445,,218.6806,215.8215,
,89.938625,,272.793925,272.090375,,218.695825,215.837175,
,89.947275,,272.80735,272.109575,,218.728175,215.865075,
,89.958825,,272.826525,272.1248,,218.739675,215.89245,
,89.97345,,272.8506,272.157425,,218.750675,215.912225,
,89.9848,,272.86025,272.21785,,218.82125,215.939775,
,90.009275,,272.89365,272.255525,,218.855725,215.990975,
,90.042,,272.99355,272.29325,,218.8763,216.02535,
,90.057825,,273.0295,272.319525,,219.010975,216.048625,
,90.0596,,273.030725,272.367325,,219.023425,216.076725,
,90.07315,,273.0916,272.402875,,219.03305,216.10735,
,90.09005,,273.10285,272.4277,,219.076625,216.1386,
,90.106825,,273.11135,272.468825,,219.083125,216.176225,
,90.119425,,273.12665,272.49545,,219.097725,216.197525,
,90.132425,,273.14605,272.5579,,219.114725,216.2346,
,90.167825,,273.158025,272.59995,,219.148375,216.256725,
,90.189375,,273.2155,272.69405,,219.173025,216.29225,
,90.226675,,273.226525,272.73055,,219.22455,216.332825,
,90.240575,,273.311225,272.765675,,219.266,216.34795,
,90.252425,,273.330525,272.81105,,219.3083,216.406325,
,90.26365,,273.398675,272.84605,,219.325325,216.4332,
,90.27535,,273.48225,272.879175,,219.337325,216.459775,
,90.28275,,273.49505,272.881025,,219.34705,216.4825,
,90.2962,,273.5508,272.9403,,219.35485,216.514275,
,90.302925,,273.570525,273.010475,,219.374025,216.5442,
,90.3276,,273.594825,273.0472,,219.386625,216.5643,
,90.33205,,273.679075,273.09105,,219.504175,216.583525,
,90.334025,,273.705625,273.126575,,219.524075,216.62065,
,90.356525,,273.7464,273.1626,,219.539675,216.66145,
,90.3651,,273.783025,273.199875,,219.55635,216.690975,
,90.3715,,273.79285,273.229175,,219.592425,216.72425,
,90.3809,,273.823875,273.260875,,219.63985,216.758975,
,90.4016,,273.85385,273.29135,,219.659325,216.78815,
,90.40665,,273.884875,273.33415,,219.6818,216.822675,
,90.4156,,273.8928,273.36555,,219.686,216.8659,
,90.4252,,273.898075,273.40695,,219.7203,216.88055,
,90.439375,,273.93045,273.47425,,219.74015,216.910875,
,90.44835,,273.9415,273.515425,,219.779725,216.935825,
,90.4574,,274.01495,273.574925,,219.796875,216.971475,
,90.46395,,274.037925,273.620525,,219.821925,216.982725,
,90.476025,,274.0646,273.651025,,219.840075,217.011275,
,90.482625,,274.18075,273.68015,,219.863,217.041775,
,90.49185,,274.1841,273.70615,,219.92815,217.064525,
,90.498675,,274.1888,273.742825,,219.95745,217.105175,
,90.506925,,274.1994,273.76995,,219.976575,217.12765,
,90.51465,,274.308425,273.826,,219.980225,217.14845,
,90.521725,,274.33145,273.862075,,219.996,217.1809,
,90.52835,,274.35645,273.88285,,220.02845,217.208475,
,90.534825,,274.4598,273.9203,,220.045225,217.230375,
,90.546025,,274.47755,273.988425,,220.083425,217.274975,
,90.556,,274.58065,274.026575,,220.10265,217.301,
,90.5707,,274.618275,274.058675,,220.116925,217.3489,
,90.581125,,274.671925,274.0831,,220.136375,217.36735,
,90.590975,,274.6827,274.1223,,220.17335,217.39505,
,90.598575,,274.710075,274.1583,,220.17745,217.40775,
,90.607025,,274.728525,274.1798,,220.2067,217.4364,
,90.613925,,274.829175,274.217875,,220.24265,217.4753,
,90.620175,,274.84135,274.245725,,220.255025,217.5011,
,90.629275,,274.8446,274.27015,,220.261625,217.53155,
,90.6455,,274.860025,274.3197,,220.298375,217.5516,
,90.6589,,274.8678,274.34025,,220.327325,217.605775,
,90.6679,,274.87415,274.3887,,220.39705,217.66085,
,90.678225,,274.90065,274.436175,,220.4134,217.70225,
,90.6909,,274.933325,274.460475,,220.428575,217.742075,
,90.70265,,274.96095,274.49995,,220.4311,217.7846,
,90.709775,,274.964175,274.54245,,220.47105,217.805775,
,90.72225,,274.9686,274.5789,,220.49875,217.828475,
,90.7304,,274.974225,274.616675,,220.5384,217.853625,
,90.7375,,274.9767,274.6637,,220.59545,217.8898,
,90.744425,,274.980175,274.7077,,220.681175,217.912725,
,90.753475,,274.990625,274.740725,,220.719475,217.937125,
,90.7595,,275.003875,274.7637,,220.75265,217.982125,
,90.76945,,275.02825,274.8109,,220.77135,217.9978,
,90.778375,,275.16205,274.841225,,220.7802,218.02825,
,90.7889,,275.165375,274.87505,,220.7919,218.0703,
,90.7991,,275.16825,274.9222,,220.811975,218.1033,
,90.811075,,275.17085,274.9579,,220.834,218.133225,
,90.824375,,275.174875,274.98925,,220.851325,218.17025,
,90.8448,,275.17835,275.010275,,220.884425,218.21025,
,90.8587,,275.183075,275.0339,,220.89855,218.236025,
,90.8698,,275.188025,275.061625,,220.947925,218.26895,
,90.8849,,275.1916,275.1031,,220.96305,218.33465,
,90.897825,,275.20475,275.1287,,220.965975,218.369325,
,90.91295,,275.216625,275.185925,,221.003925,218.3874,
,90.934775,,275.228025,275.21975,,221.04525,218.450075,
,90.955475,,275.255725,275.2549,,221.09695,218.512475,
,90.965575,,275.268725,275.293625,,221.11495,218.5566,
,90.973075,,275.30275,275.3317,,221.13805,218.5745,
,90.98,,275.445475,275.35685,,221.1551,218.59305,
,90.992425,,275.480925,275.3944,,221.33685,218.612975,
,91.002075,,275.618475,275.422675,,221.355825,218.632425,
,91.00575,,275.655175,275.468125,,221.372675,218.6541,
,91.018125,,275.663875,275.492425,,221.4035,218.697525,
,91.030325,,275.6719,275.52795,,221.48385,218.7142,
,91.056125,,275.6821,275.561875,,221.5421,218.7397,
,91.064575,,275.69995,275.5952,,221.5643,218.7687,
,91.082175,,275.8853,275.6308,,221.615475,218.798225,
,91.098125,,275.9384,275.652375,,221.684675,218.82475,
,91.10885,,275.962625,275.668625,,221.700325,218.84955,
,91.124175,,276.0218,275.701025,,221.709,218.87385,
,91.1348,,276.035125,275.73805,,221.73915,218.891975,
,91.149225,,276.06975,275.7642,,221.80465,218.9223,
,91.159125,,276.083,275.79225,,221.840975,218.9607,
,91.1658,,276.0982,275.8369,,221.903225,218.99215,
,91.188125,,276.203475,275.8724,,221.9264,219.026575,
,91.210525,,276.218925,275.904825,,221.954925,219.073225,
,91.219375,,276.231175,275.933825,,222.001225,219.11445,
,91.22975,,276.275575,276.00595,,222.030925,219.13805,
,91.24915,,276.40005,276.036025,,222.06415,219.17705,
,91.269275,,276.407825,276.077825,,222.08355,219.2756,
,91.279725,,276.4477,276.142925,,222.197625,219.32245,
,91.2898,,276.462975,276.16395,,222.21605,219.36995,
,91.305325,,276.5135,276.2066,,222.302575,219.393075,
,91.31955,,276.540875,276.2232,,222.318725,219.46435,
,91.32975,,276.597275,276.237475,,222.3368,219.507825,
,91.340625,,276.63745,276.269225,,222.353675,219.5368,
,91.36675,,276.7011,276.3163,,222.370925,219.567525,
,91.3766,,276.7227,276.348075,,222.39375,219.59005,
,91.385,,276.807975,276.40035,,222.406975,219.621075,
,91.392475,,276.83305,276.423475,,222.425575,219.659225,
,91.399675,,277.136975,276.44875,,222.44685,219.687475,
,91.40995,,277.1635,276.488425,,222.460275,219.72835,
,91.41685,,277.2224,276.5174,,222.500775,219.78315,
,91.425225,,277.30035,276.55105,,222.5231,219.81525,
,91.436225,,277.3167,276.579625,,222.540725,219.8441,
,91.445575,,277.331475,276.60525,,222.555625,219.86845,
,91.462125,,277.34565,276.653175,,222.574325,219.892525,
,91.46795,,277.36305,276.692925,,222.624925,219.9134,
,91.47765,,277.430825,276.74195,,222.6481,219.9311,
,91.48205,,277.481925,276.763925,,222.669875,219.973025,
,91.497725,,277.687725,276.795975,,222.68685,220.021625,
,91.512575,,277.711425,276.8314,,222.7343,220.05935,
,91.52845,,277.72345,276.869125,,222.755625,220.0923,
,91.5386,,277.8058,276.934675,,222.79615,220.113175,
,91.568525,,277.82025,276.96175,,222.8134,220.140325,
,91.5775,,277.838675,276.9946,,222.850975,220.1617,
,91.611725,,277.86885,277.00285,,222.87915,220.183025,
,91.621575,,277.9327,277.0279,,222.90655,220.219475,
,91.63505,,277.981175,277.05235,,222.9314,220.2533,
,91.6518,,278.0075,277.071225,,222.95645,220.2971,
,91.677075,,278.142975,277.1039,,222.9774,220.33815,
,91.688875,,278.322775,277.151475,,223.03775,220.419725,
,91.705675,,278.330475,277.19075,,223.06995,220.480275,
,91.72355,,278.40815,277.230625,,223.09755,220.49925,
,91.737825,,278.465125,277.284975,,223.1216,220.5278,
,91.770825,,278.6103,277.311375,,223.192925,220.54945,
,91.795925,,278.631075,277.333125,,223.2272,220.569925,
,91.816375,,278.650725,277.3767,,223.250175,220.592175,
,91.8391,,278.696375,277.406375,,223.266025,220.6066,
,91.855525,,278.7251,277.45245,,223.296425,220.62625,
,91.870325,,278.7343,277.481025,,223.315075,220.644075,
,91.8843,,278.7437,277.514275,,223.335625,220.670425,
,91.899125,,278.772175,277.5576,,223.3526,220.6927,
,91.9142,,278.8101,277.596475,,223.370075,220.7157,
,91.92255,,278.822225,277.62325,,223.4351,220.741025,
,91.976375,,278.842175,277.6363,,223.4712,220.76105,
,91.996125,,278.872,277.660075,,223.503325,220.78545,
,92.013725,,278.90495,277.70565,,223.54415,220.811125,
,92.051125,,278.913675,277.732875,,223.5613,220.849425,
,92.074675,,278.9893,277.766775,,223.58125,220.884425,
,92.09605,,279.007675,277.8066,,223.62245,220.89645,
,92.113325,,279.0573,277.853375,,223.644875,220.91165,
,92.133625,,279.095025,277.883575,,223.679075,220.9484,
,92.150725,,279.1088,277.907475,,223.76245,220.975125,
,92.18665,,279.226,277.927675,,223.7955,221.006,
,92.195025,,279.270675,277.95665,,223.8242,221.041775,
,92.20605,,279.316275,278.0429,,223.8506,221.0712,
,92.223275,,279.351725,278.06005,,223.91605,221.096075,
,92.241875,,279.36475,278.088325,,223.94055,221.141975,
,92.257625,,279.404425,278.1568,,223.9713,221.158775,
,92.282175,,279.418525,278.214925,,223.998525,221.175875,
,92.30575,,279.493325,278.258825,,224.002425,221.2142,
,92.31975,,279.514975,278.2839,,224.029025,221.2478,
,92.338125,,279.6132,278.3412,,224.053025,221.281425,
,92.348025,,279.772775,278.381225,,224.0934,221.3113,
,92.3617,,279.78705,278.4408,,224.12975,221.3314,
,92.37,,279.80435,278.478875,,224.1463,221.359625,
,92.3788,,279.82435,278.54665,,224.18035,221.40275,
,92.389675,,279.885175,278.57115,,224.22475,221.4354,
,92.401775,,280.00105,278.5922,,224.25385,221.461,
,92.41515,,280.18075,278.619275,,224.268725,221.4921,
,92.426075,,280.2486,278.66655,,224.28855,221.55805,
,92.452225,,280.289225,278.75275,,224.33025,221.603075,
,92.490175,,280.389325,278.839825,,224.420275,221.631725,
,92.51655,,280.485925,278.880825,,224.489225,221.66025,
,92.53255,,280.5699,278.9368,,224.51215,221.683125,
,92.544925,,280.6496,278.963975,,224.536375,221.720575,
,92.564275,,280.707275,279.023475,,224.5592,221.744025,
,92.579175,,280.7263,279.0805,,224.5768,221.813525,
,92.597225,,280.7598,279.1033,,224.583175,221.860525,
,92.60895,,280.82485,279.13965,,224.597575,221.9499,
,92.6225,,280.87655,279.175,,224.6206,221.985675,
,92.639425,,280.8972,279.200125,,224.65035,222.00915,
,92.648275,,280.94955,279.2298,,224.6876,222.04285,
,92.6571,,280.96865,279.271125,,224.73735,222.076575,
,92.6663,,280.984675,279.306575,,224.772225,222.103925,
,92.674025,,280.995175,279.3303,,224.7922,222.1288,
,92.683975,,281.069075,279.36645,,224.817975,222.153475,
,92.693825,,281.116,279.40735,,224.83545,222.177825,
,92.7041,,281.142675,279.441175,,224.842675,222.2295,
,92.7144,,281.204825,279.48835,,224.85475,222.251075,
,92.724675,,281.2254,279.5665,,224.8735,222.273375,
,92.73505,,281.256475,279.58715,,224.96595,222.292075,
,92.748925,,281.26595,279.632375,,224.987375,222.317775,
,92.757375,,281.3716,279.67395,,225.009525,222.36345,
,92.780175,,281.57315,279.714175,,225.0292,222.376275,
,92.79255,,281.5854,279.757625,,225.04365,222.406975,
,92.802975,,281.671525,279.7937,,225.0596,222.4356,
,92.8196,,281.6831,279.8331,,225.088075,222.459025,
,92.8281,,281.703025,279.86155,,225.10285,222.48195,
,92.841075,,281.73845,279.91665,,225.19825,222.499575,
,92.859975,,281.78885,279.95975,,225.208125,222.534175,
,92.8735,,281.83725,279.99265,,225.220425,222.551775,
,92.880675,,281.84605,280.0326,,225.24395,222.584175,
,92.8897,,281.855175,280.0427,,225.282075,222.601375,
,92.91685,,281.8706,280.088275,,225.3073,222.6169,
,92.923875,,281.8845,280.129475,,225.332375,222.639125,
,92.93595,,281.9006,280.152025,,225.34915,222.653,
,92.946475,,281.9026,280.1622,,225.3693,222.667775,
,92.97145,,281.97725,280.212325,,225.40455,222.6941,
,92.982925,,282.010825,280.254325,,225.424875,222.72215,
,92.99275,,282.03195,280.295625,,225.474325,222.761375,
,93.00395,,282.15185,280.321875,,225.51415,222.78915,
,93.02045,,282.26865,280.341425,,225.548,222.82635,
,93.036225,,282.367125,280.4067,,225.6026,222.8484,
,93.05265,,282.51645,280.427425,,225.644625,222.87495,
,93.0644,,282.535825,280.431325,,225.661675,222.8978,
,93.0824,,282.557075,280.483525,,225.680975,222.93535,
,93.104425,,282.6483,280.505125,,225.7067,222.956475,
,93.1267,,282.695175,280.536225,,225.7882,222.98995,
,93.145075,,282.711775,280.56835,,225.830075,222.9953,
,93.1691,,282.75975,280.603675,,225.8499,223.03405,
,93.19445,,282.802725,280.6455,,225.86895,223.063075,
,93.202025,,282.970475,280.685625,,225.882225,223.10005,
,93.23405,,283.021075,280.730475,,225.8994,223.135075,
,93.249925,,283.036325,280.78285,,225.958925,223.15665,
