SPK_SPKC04a (inhi),SPK_SPKC06a (inhi),SPK_SPKC09a (late exc),SPK_SPKC10a (exc),SPK_SPKC11a (inhi),SPK_SPKC11b (inhi),SPK_SPKC15a (inhi)
226.12475,147.60125,146.832375,,185.902125,112.9044,
226.15435,147.63835,146.849225,,185.92545,112.9145,
226.1976,147.66435,146.85495,,185.93435,112.92025,
226.232975,147.681525,146.86545,,185.95025,112.929075,
226.26675,147.715425,146.879025,,185.968775,112.9354,
226.3035,147.7632,146.894075,,186.01025,112.9576,
226.3841,147.78345,146.92235,,186.043125,112.969225,
226.427725,147.8114,146.93695,,186.115525,112.9851,
226.505625,147.838125,146.974275,,186.1492,113.0103,
226.53325,147.864375,147.00165,,186.164425,113.0317,
226.5801,147.89015,147.0289,,186.226475,113.040325,
226.617075,147.916075,147.048875,,186.23755,113.057275,
226.63895,147.93705,147.090925,,186.247275,113.1126,
226.68915,147.950975,147.110025,,186.286475,113.132575,
226.7388,147.9631,147.1419,,186.3074,113.143225,
226.77435,147.976,147.1564,,186.33295,113.1518,
226.82235,148.007325,147.1982,,186.359775,113.169925,
226.868375,148.023625,147.21105,,186.376975,113.180175,
226.943725,148.0299,147.2208,,186.3894,113.19435,
227.02305,148.03705,147.236025,,186.3987,113.206175,
227.083225,148.0526,147.250025,,186.4334,113.213125,
227.1252,148.065425,147.26835,,186.44255,113.22135,
227.154275,148.0836,147.28625,,186.447775,113.236975,
227.200675,148.095925,147.30445,,186.4942,113.26845,
227.224725,148.1093,147.31985,,186.5083,113.2795,
227.244925,148.123275,147.33435,,186.5169,113.289575,
227.285175,148.142875,147.373525,,186.5291,113.304525,
227.30445,148.1563,147.406525,,186.538725,113.317825,
227.339975,148.169325,147.43195,,186.554475,113.32615,
227.368675,148.190625,147.454375,,186.578525,113.339425,
227.410925,148.246575,147.49495,,186.60185,113.3543,
227.442,148.27905,147.516575,,186.6295,113.37545,
227.4739,148.322225,147.547175,,186.65095,113.419025,
227.5191,148.337125,147.5641,,186.680825,113.439,
227.5476,148.36935,147.584525,,186.692875,113.45425,
227.58775,148.3887,147.60005,,186.70605,113.468975,
227.62165,148.41445,147.6472,,186.80555,113.47445,
227.665025,148.4348,147.683125,,186.823725,113.48795,
227.702475,148.452425,147.712125,,186.84425,113.493875,
227.74225,148.468575,147.7466,,186.8573,113.499675,
227.763975,148.480925,147.765425,,186.864725,113.509875,
227.832825,148.498025,147.775425,,186.9091,113.521875,
227.8726,148.5053,147.79705,,186.920475,113.5329,
227.904675,148.520325,147.816925,,186.930025,113.543125,
227.923775,148.53595,147.862075,,186.9577,113.564725,
227.96165,148.5468,147.885725,,186.99645,113.56885,
227.98955,148.560425,147.9522,,187.017275,113.57955,
228.017675,148.575175,148.0199,,187.11045,113.5867,
228.048275,148.592625,148.040625,,187.1526,113.6049,
228.086875,148.611175,148.1173,,187.17665,113.6145,
228.12475,148.622075,148.127325,,187.202675,113.636325,
228.16585,148.63805,148.13715,,187.221525,113.64275,
228.28815,148.65615,148.150325,,187.2391,113.652875,
228.332075,148.67275,148.170975,,187.286875,113.669925,
228.389975,148.69335,148.20865,,187.298625,113.680275,
228.4213,148.712225,148.233675,,187.343475,113.687575,
228.47495,148.725175,148.279,,187.35465,113.695175,
228.500325,148.74355,148.318375,,187.382575,113.700475,
228.520525,148.759525,148.339475,,187.400625,113.712775,
228.553575,148.775,148.3592,,187.423925,113.719375,
228.576875,148.80355,148.38725,,187.465825,113.729675,
228.646725,148.817,148.404025,,187.52765,113.737975,
228.6974,148.8288,148.428775,,187.544575,113.7576,
228.746325,148.84275,148.4367,,187.5516,113.77465,
228.832425,148.86475,148.4472,,187.6018,113.78345,
228.891825,148.89035,148.479225,,187.60765,113.79245,
228.95135,148.915075,148.489825,,187.625575,113.805775,
229.000075,148.94405,148.509325,,187.660375,113.816425,
229.047575,148.977625,148.531775,,187.67375,113.828675,
229.08745,148.990675,148.54125,,187.68355,113.84255,
229.1089,149.011825,148.55025,,187.692625,113.858225,
229.135075,149.0243,148.55945,,187.703675,113.8738,
229.169075,149.047875,148.629325,,187.712525,113.888225,
229.21625,149.06505,148.650175,,187.721425,113.904475,
229.235525,149.086225,148.6789,,187.76135,113.93125,
229.262,149.114825,148.720125,,187.797975,113.9517,
229.2945,149.145125,148.74265,,187.84055,113.9969,
229.35145,149.180075,148.768625,,187.8758,114.0481,
229.3934,149.226625,148.804,,187.924275,114.058525,
229.44325,149.2418,148.82685,,188.027225,114.065075,
229.47645,149.256775,148.847675,,188.062325,114.069825,
229.5171,149.278175,148.868375,,188.0919,114.081125,
229.556225,149.298075,148.8809,,188.0961,114.093125,
229.590325,149.3134,148.902,,188.10665,114.10165,
229.629525,149.329175,148.9194,,188.12465,114.11175,
229.650275,149.347475,148.9691,,188.149425,114.121125,
229.687175,149.368,149.016275,,188.15945,114.1263,
229.7146,149.3822,149.040825,,188.167325,114.14115,
229.7356,149.396275,149.080575,,188.180575,114.15305,
229.756325,149.4162,149.09475,,188.182075,114.1661,
229.7688,149.43515,149.1164,,188.261875,114.183125,
229.791975,149.456,149.147225,,188.290275,114.198775,
229.824125,149.46855,149.166,,188.337975,114.226425,
229.91405,149.4856,149.1795,,188.40205,114.236525,
229.964875,149.499875,149.190175,,188.43425,114.268625,
230.006575,149.539125,149.2028,,188.448225,114.2941,
230.03255,149.55495,149.20665,,188.533925,114.3403,
230.09805,149.57135,149.234775,,188.56055,114.3708,
230.113475,149.59175,149.2576,,188.561875,114.432125,
230.143975,149.61095,149.274575,,188.572,114.4552,
230.155275,149.634675,149.315375,,188.606775,114.460325,
230.170175,149.658075,149.386125,,188.6586,114.466075,
230.185475,149.6809,149.4157,,188.683425,114.471225,
230.202775,149.697725,149.4419,,188.69335,114.4762,
230.2167,149.71065,149.46115,,188.704,114.482175,
230.234325,149.724125,149.480775,,188.713275,114.489525,
230.251075,149.73975,149.5224,,188.7215,114.4991,
230.277125,149.75465,149.54075,,188.73125,114.512325,
230.31805,149.7702,149.554675,,188.751475,114.51775,
230.35,149.8208,149.568075,,188.7877,114.530625,
230.3712,149.833325,149.579875,,188.78915,114.542075,
230.40455,149.871825,149.600925,,188.804775,114.550625,
230.422875,149.892425,149.608725,,188.842375,114.556225,
230.45925,149.9222,149.620475,,188.8655,114.563025,
230.482025,149.94555,149.634825,,188.896725,114.57045,
230.5327,149.9647,149.6583,,188.937475,114.579375,
230.588675,149.976775,149.6813,,188.952175,114.586925,
230.6083,149.9944,149.6827,,188.973425,114.60015,
230.6315,150.01605,149.71415,,188.982525,114.61005,
230.643,150.038225,149.73025,,189.009625,114.624175,
230.664875,150.060875,149.75695,,189.020575,114.633275,
230.682425,150.075025,149.799575,,189.03045,114.64055,
230.701775,150.1129,149.8233,,189.056425,114.651125,
230.717725,150.13345,149.87595,,189.091575,114.663,
230.74825,150.153375,149.90065,,189.133675,114.67095,
230.7627,150.174175,149.9318,,189.155425,114.680775,
230.7972,150.193375,149.9598,,189.1701,114.694425,
230.8183,150.219,149.97305,,189.190175,114.7101,
230.84465,150.2374,149.981125,,189.252625,114.7207,
230.8736,150.254975,149.9941,,189.3025,114.73805,
230.899425,150.282225,149.9982,,189.34005,114.755675,
230.92675,150.301175,150.01145,,189.369425,114.76485,
230.953975,150.324575,150.02955,,189.383375,114.77775,
230.97895,150.3401,150.037825,,189.412725,114.804375,
230.993225,150.35735,150.053175,,189.44095,114.81775,
231.013875,150.375925,150.070575,,189.464375,114.831,
231.044075,150.402575,150.0844,,189.49545,114.84945,
231.1159,150.422225,150.1041,,189.508675,114.866825,
231.157475,150.454575,150.115025,,189.521325,114.8954,
231.2311,150.476,150.193725,,189.5472,114.9112,
231.2713,150.49135,150.214075,,189.562,114.95555,
231.293225,150.506825,150.228325,,189.5747,114.966625,
231.32315,150.522375,150.24485,,189.606825,114.971625,
231.324525,150.5472,150.263575,,189.669325,114.976375,
231.352225,150.567525,150.286,,189.6798,114.981525,
231.390325,150.58475,150.293025,,189.727175,114.9895,
231.416325,150.5996,150.309925,,189.77645,114.996675,
231.44755,150.6219,150.3266,,189.793975,115.0037,
231.48485,150.641125,150.343,,189.80685,115.015475,
231.522475,150.666475,150.358675,,189.83375,115.026075,
231.5554,150.684875,150.41635,,189.85055,115.045525,
231.6,150.70305,150.435525,,189.871775,115.060225,
231.697025,150.7179,150.44785,,189.886925,115.066125,
231.7254,150.740675,150.4568,,189.8996,115.0737,
231.762625,150.765175,150.468575,,189.90865,115.08325,
231.82135,150.7905,150.479675,,189.923475,115.0977,
231.85515,150.80935,150.5047,,189.935675,115.1153,
231.887375,150.8445,150.519325,,189.970625,115.13165,
231.936025,150.8708,150.53185,,189.989075,115.142375,
231.978075,150.8963,150.553825,,190.016025,115.1515,
232.020875,150.921875,150.5656,,190.065225,115.1651,
232.073925,150.98475,150.5945,,190.10125,115.171575,
232.1128,151.04825,150.612825,,190.132825,115.181075,
232.14295,151.05595,150.621775,,190.1495,115.1865,
232.15765,151.0629,150.638525,,190.192625,115.195175,
232.1751,151.07875,150.666875,,190.210775,115.207025,
232.18525,151.0901,150.680325,,190.2172,115.214725,
232.196175,151.102775,150.706925,,190.2351,115.220925,
232.205425,151.11735,150.75045,,190.25605,115.231625,
232.2347,151.13695,150.796975,,190.285475,115.239425,
232.2532,151.148625,150.864625,,190.315825,115.24545,
232.266625,151.16975,150.899225,,190.3246,115.262175,
232.295275,151.185275,150.925125,,190.3439,115.2718,
232.3807,151.2001,150.9395,,190.3673,115.28445,
232.412125,151.225075,150.961125,,190.37995,115.300575,
232.4365,151.26065,150.9718,,190.39355,115.32865,
232.47495,151.3078,150.990325,,190.4035,115.358175,
232.52325,151.3333,150.99625,,190.4163,115.3862,
232.534075,151.351775,151.005825,,190.452375,115.426275,
232.57285,151.3763,151.018325,,190.47515,115.46825,
232.597775,151.4039,151.05585,,190.495275,115.52555,
232.618775,151.417825,151.0754,,190.542625,115.535825,
232.642425,151.436275,151.0953,,190.576475,115.539675,
232.668525,151.4543,151.1164,,190.6013,115.553775,
232.6917,151.4711,151.127075,,190.628125,115.5609,
232.76165,151.498525,151.141175,,190.65455,115.563925,
232.82555,151.5202,151.156525,,190.679125,115.571525,
232.854625,151.5328,151.170075,,190.720225,115.595375,
232.928525,151.590675,151.190875,,190.748125,115.6066,
232.9378,151.6099,151.21145,,190.76075,115.61355,
232.95845,151.634325,151.220875,,190.7763,115.63275,
232.9936,151.6482,151.2299,,190.7917,115.638975,
233.01195,151.66875,151.266775,,190.80295,115.650925,
233.030175,151.6836,151.282425,,190.823275,115.65895,
233.0424,151.6979,151.29995,,190.8327,115.6694,
233.056725,151.725775,151.31655,,190.83935,115.678925,
233.1113,151.745825,151.34145,,190.90895,115.684125,
233.12365,151.75845,151.356775,,190.96225,115.693225,
233.1419,151.78005,151.405975,,190.98055,115.703975,
233.161525,151.805125,151.42915,,190.9902,115.727575,
233.17755,151.8269,151.4696,,191.003,115.734425,
233.21185,151.843175,151.487,,191.03105,115.742575,
233.2582,151.867475,151.51865,,191.066625,115.74885,
233.28765,151.891825,151.535825,,191.0915,115.75505,
233.31705,151.913375,151.561125,,191.129925,115.761675,
233.3501,151.9352,151.57785,,191.147475,115.773175,
233.368425,151.958275,151.587,,191.16475,115.78505,
233.385525,151.973275,151.59805,,191.175775,115.79385,
233.400375,151.99195,151.61915,,191.1881,115.801,
233.4202,152.018675,151.63305,,191.220925,115.809175,
233.438475,152.054875,151.642125,,191.246775,115.814725,
233.490475,152.1096,151.6859,,191.32845,115.829,
233.511725,152.133425,151.70125,,191.3531,115.8393,
233.54085,152.155475,151.72715,,191.36685,115.850725,
233.561825,152.171825,151.74935,,191.3843,115.8598,
233.637075,152.1919,151.76115,,191.40655,115.870825,
233.6565,152.215625,151.76745,,191.4269,115.87805,
233.72195,152.245675,151.808925,,191.434925,115.887475,
233.761225,152.26015,151.83125,,191.446025,115.899125,
233.81165,152.27955,151.91345,,191.454475,115.923325,
233.847825,152.30485,151.941925,,191.495325,115.931875,
233.901125,152.3462,151.95215,,191.506175,115.941325,
233.934025,152.398025,152.008625,,191.52135,115.9514,
233.951575,152.474575,152.039275,,191.537125,115.9647,
233.966,152.531625,152.059325,,191.56265,115.973075,
233.99765,152.553675,152.074775,,191.586675,115.989175,
234.017775,152.573975,152.11585,,191.616425,116.0014,
234.031475,152.589825,152.141825,,191.6282,116.0114,
234.04655,152.600375,152.1673,,191.67075,116.04915,
234.066975,152.615025,152.199425,,191.739225,116.0605,
234.108,152.636325,152.21565,,191.7484,116.069425,
234.15335,152.651325,152.244575,,191.7641,116.078575,
234.207225,152.666825,152.256975,,191.779075,116.096525,
234.2649,152.684475,152.32175,,191.798825,116.103825,
234.300825,152.7005,152.350775,,191.85045,116.11485,
234.3572,152.7182,152.4008,,191.885375,116.119675,
234.371675,152.72805,152.445,,191.969225,116.128875,
234.37935,152.7538,152.463675,,191.983775,116.134,
234.39685,152.755725,152.484225,,192.003325,116.151575,
234.41005,152.7739,152.5064,,192.050075,116.1571,
234.428525,152.785075,152.5483,,192.072225,116.163275,
234.443425,152.79755,152.5866,,192.0813,116.170525,
234.462125,152.813475,152.614025,,192.09495,116.19025,
234.48785,152.8314,152.6258,,192.097825,116.19985,
234.55325,152.851225,152.650875,,192.11565,116.207475,
234.592,152.881675,152.663475,,192.124975,116.21805,
234.644125,152.917025,152.6883,,192.15555,116.228425,
234.674175,152.94005,152.7106,,192.1753,116.2462,
234.7123,152.9907,152.72865,,192.21175,116.2549,
234.77095,153.020275,152.74365,,192.272475,116.265625,
234.837175,153.04695,152.757125,,192.2966,116.276975,
234.899675,153.05365,152.774775,,192.3165,116.2935,
234.933,153.0606,152.78415,,192.32635,116.311775,
234.953475,153.072225,152.808275,,192.341825,116.317025,
234.995475,153.083325,152.845,,192.364175,116.3336,
235.0168,153.103275,152.865,,192.3952,116.3491,
235.0403,153.123925,152.883625,,192.421425,116.4046,
235.055575,153.220475,152.91515,,192.4552,116.4125,
235.07475,153.24005,152.932225,,192.489625,116.421525,
235.0881,153.26035,152.942375,,192.503775,116.4325,
235.1249,153.27685,152.9747,,192.515775,116.441525,
235.1701,153.30115,152.988575,,192.51815,116.465425,
235.19655,153.3219,153.004375,,192.531475,116.4819,
235.2286,153.340325,153.042575,,192.552325,116.4947,
235.28405,153.366675,153.070875,,192.59575,116.5203,
235.413725,153.378375,153.085725,,192.651125,116.532525,
235.453475,153.390575,153.1228,,192.662625,116.543325,
235.489225,153.395775,153.13915,,192.678425,116.552775,
235.516725,153.427375,153.1538,,192.705675,116.586525,
235.540325,153.452125,153.163675,,192.72965,116.5945,
235.5536,153.478875,153.1716,,192.756675,116.604025,
235.569775,153.50045,153.176625,,192.784325,116.60915,
235.59205,153.529425,153.1805,,192.84365,116.619025,
235.625775,153.5489,153.18985,,192.8608,116.6271,
235.662925,153.592375,153.203525,,192.875625,116.632175,
235.7012,153.653375,153.209675,,192.8878,116.6378,
235.7411,153.666425,153.217375,,192.903275,116.652725,
235.781325,153.689675,153.2227,,192.920525,116.668975,
235.93435,153.708725,153.23425,,192.931025,116.704525,
235.96225,153.729,153.2395,,192.9511,116.7118,
235.976775,153.740175,153.2496,,192.9607,116.7199,
235.99345,153.759825,153.269475,,192.9767,116.729675,
236.01265,153.78005,153.310675,,193.1309,116.73615,
236.031175,153.79795,153.3534,,193.201725,116.747025,
236.0492,153.81305,153.375875,,193.215775,116.7515,
236.07955,153.829525,153.4002,,193.23665,116.7585,
236.09295,153.8459,153.424875,,193.273875,116.77575,
236.123025,153.8625,153.43915,,193.27875,116.783475,
236.141575,153.881025,153.464825,,193.2908,116.795175,
236.1549,153.901225,153.486325,,193.322975,116.8028,
236.1699,153.91665,153.54265,,193.333125,116.8112,
236.18545,153.933475,153.551825,,193.41485,116.816325,
236.226925,153.954125,153.568375,,193.44725,116.82705,
236.2785,153.95935,153.598425,,193.496575,116.8429,
236.31915,153.99115,153.614475,,193.57405,116.84825,
236.364825,154.047225,153.6213,,193.585475,116.859375,
236.397475,154.07505,153.631475,,193.6284,116.8676,
236.4317,154.1125,153.639225,,193.654225,116.875875,
236.516575,154.13745,153.6477,,193.684675,116.89085,
236.55375,154.199575,153.6675,,193.724625,116.8958,
236.679925,154.210975,153.6854,,193.748675,116.904525,
236.72295,154.224425,153.69965,,193.767925,116.91615,
236.744,154.24655,153.7089,,193.7846,116.9224,
236.7561,154.26915,153.725275,,193.788975,116.9286,
236.76735,154.29705,153.738875,,193.828575,116.9348,
236.783325,154.322275,153.75335,,193.8437,116.939775,
236.79545,154.405875,153.76335,,193.864975,116.947,
236.814,154.4349,153.7798,,193.880325,116.95385,
236.831375,154.450875,153.79925,,193.9331,116.961625,
236.843675,154.469725,153.811825,,193.97255,116.97355,
236.878375,154.4834,153.82355,,193.988675,116.97975,
236.9534,154.5014,153.836175,,194.03255,116.987275,
237.003175,154.52005,153.85095,,194.0591,116.996875,
237.077125,154.5342,153.865725,,194.1229,117.012,
237.123875,154.5511,153.89235,,194.207575,117.041925,
