SPK_SPKC01a,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
,,456.4582,448.8633,,
,,456.476025,448.86755,,
,,456.4833,448.89245,,
,,456.487975,448.927825,,
,,456.50535,448.952225,,
,,456.514175,448.96075,,
,,456.52695,448.9728,,
,,456.56075,448.976875,,
,,456.595175,449.02865,,
,,456.6255,449.13055,,
,,456.646775,449.158475,,
,,456.665325,449.16985,,
,,456.677175,449.20465,,
,,456.692125,449.21515,,
,,456.719175,449.2397,,
,,456.728825,449.25425,,
,,456.7386,449.273625,,
,,456.764875,449.282875,,
,,456.793625,449.2931,,
,,456.816475,449.31665,,
,,456.84255,449.3266,,
,,456.862025,449.35745,,
,,456.88115,449.371025,,
,,456.88655,449.385525,,
,,456.895425,449.402925,,
,,456.9157,449.406575,,
,,456.93565,449.4175,,
,,456.955725,449.436675,,
,,456.9737,449.45985,,
,,457.012325,449.4667,,
,,457.0319,449.484825,,
,,457.079,449.49545,,
,,457.09545,449.508275,,
,,457.115825,449.527675,,
,,457.14465,449.549225,,
,,457.16405,449.579625,,
,,457.1907,449.641,,
,,457.225575,449.7238,,
,,457.28485,449.81835,,
,,457.3047,449.854325,,
,,457.341825,449.8853,,
,,457.3601,449.9159,,
,,457.370925,449.93715,,
,,457.404625,449.970125,,
,,457.44035,449.9934,,
,,457.458675,450.0199,,
,,457.4894,450.032,,
,,457.49525,450.068675,,
,,457.53385,450.071575,,
,,457.597275,450.0862,,
,,457.65335,450.12495,,
,,457.734825,450.1639,,
,,457.7628,450.17855,,
,,457.810575,450.1797,,
,,457.86895,450.1896,,
,,457.893625,450.205975,,
,,457.915,450.2233,,
,,457.9604,450.2399,,
,,457.9727,450.265375,,
,,458.01585,450.282175,,
,,458.0519,450.319225,,
,,458.0705,450.330625,,
,,458.11045,450.34255,,
,,458.161925,450.346925,,
,,458.1776,450.353925,,
,,458.197625,450.3724,,
,,458.22535,450.398325,,
,,458.251625,450.4307,,
,,458.265475,450.4465,,
,,458.2733,450.46135,,
,,458.29585,450.476675,,
,,458.3124,450.494125,,
,,458.325975,450.506375,,
,,458.358575,450.519775,,
,,458.382425,450.528475,,
,,458.397175,450.5394,,
,,458.429375,450.55705,,
,,458.446525,450.5822,,
,,458.5003,450.601325,,
,,458.5467,450.636875,,
,,458.587125,450.654175,,
,,458.615625,450.67115,,
,,458.6424,450.73465,,
,,458.663075,450.753375,,
,,458.676825,450.7697,,
,,458.69605,450.793025,,
,,458.720175,450.79945,,
,,458.742875,450.8256,,
,,458.774675,450.86785,,
,,458.834,450.888325,,
,,458.8688,450.914825,,
,,458.889775,450.939525,,
,,458.974075,450.9646,,
,,459.019175,451.160975,,
,,459.062475,451.416675,,
,,459.1082,451.475,,
,,459.13395,451.497825,,
,,459.15875,451.5295,,
,,459.18885,451.571075,,
,,459.2044,451.5925,,
,,459.207625,451.6115,,
,,459.231275,451.622025,,
,,459.254225,451.6296,,
,,459.2803,451.635,,
,,459.313125,451.6393,,
,,459.345275,451.64615,,
,,459.384425,451.657725,,
,,459.400325,451.672625,,
,,459.418575,451.67585,,
,,459.42615,451.68365,,
,,459.445425,451.69345,,
,,459.490675,451.706175,,
,,459.523675,451.7165,,
,,459.549675,451.7304,,
,,459.578975,451.73565,,
,,459.642325,451.7434,,
,,459.667075,451.751725,,
,,459.7034,451.7728,,
,,459.7329,451.79925,,
,,459.768175,451.805925,,
,,459.790975,451.8299,,
,,459.815825,451.83865,,
,,459.833125,451.84885,,
,,459.849675,451.87825,,
,,459.870475,451.915625,,
,,459.896975,451.921675,,
,,459.94475,451.928725,,
,,459.971175,451.943675,,
,,460.037575,451.949875,,
,,460.04165,451.960425,,
,,460.0555,451.9745,,
,,460.14545,451.988425,,
,,460.21835,451.9966,,
,,460.26865,452.009475,,
,,460.287025,452.025825,,
,,460.308325,452.03935,,
,,460.32335,452.04515,,
,,460.34005,452.07805,,
,,460.36145,452.103525,,
,,460.397625,452.12685,,
,,460.47435,452.192,,
,,460.512425,452.2184,,
,,460.537325,452.2306,,
,,460.560975,452.249325,,
,,460.576225,452.2714,,
,,460.597675,452.281625,,
,,460.63015,452.304125,,
,,460.671425,452.31975,,
,,460.7052,452.349275,,
,,460.726975,452.362175,,
,,460.7639,452.37185,,
,,460.77355,452.3814,,
,,460.798075,452.391925,,
,,460.834775,452.414325,,
,,460.859025,452.433675,,
,,460.890725,452.449825,,
,,460.936375,452.4731,,
,,460.964175,452.49845,,
,,461.01,452.535375,,
,,461.0462,452.58465,,
,,461.078175,452.603425,,
,,461.104675,452.616575,,
,,461.123775,452.6362,,
,,461.14555,452.675375,,
,,461.175575,452.708175,,
,,461.19625,452.733525,,
,,461.231125,452.751,,
,,461.2802,452.7873,,
,,461.3171,452.826775,,
,,461.36185,452.83615,,
,,461.4094,452.84785,,
,,461.450925,452.873575,,
,,461.4543,453.00395,,
,,461.4574,453.082925,,
,,461.465175,453.0888,,
,,461.472025,453.100325,,
,,461.522175,453.1046,,
,,461.596225,453.1071,,
,,461.6408,453.1136,,
,,461.679575,453.121175,,
,,461.718925,453.130675,,
,,461.7516,453.134175,,
,,461.767625,453.1398,,
,,461.778025,453.1437,,
,,461.812375,453.154725,,
,,461.845925,453.1693,,
,,461.86325,453.18055,,
,,461.89315,453.197125,,
,,461.917925,453.230125,,
,,461.960925,453.248175,,
,,462.015675,453.25915,,
,,462.036125,453.266225,,
,,462.070875,453.284,,
,,462.096375,453.291475,,
,,462.11525,453.298625,,
,,462.1335,453.321,,
,,462.17935,453.337775,,
,,462.203825,453.362875,,
,,462.2727,453.37355,,
,,462.3114,453.386875,,
,,462.35925,453.397675,,
,,462.3884,453.4053,,
,,462.428125,453.412075,,
,,462.463375,453.4186,,
,,462.499275,453.428725,,
,,462.52115,453.45065,,
,,462.53835,453.4558,,
,,462.5574,453.4686,,
,,462.5998,453.474175,,
,,462.6698,453.476525,,
,,462.701525,453.489925,,
,,462.738225,453.507725,,
,,462.749375,453.520025,,
,,462.786,453.525975,,
,,462.825325,453.54895,,
,,462.85725,453.556725,,
,,462.885275,453.57665,,
,,462.92295,453.587725,,
,,462.959125,453.601625,,
,,463.00995,453.60775,,
,,463.05555,453.613325,,
,,463.078225,453.63075,,
,,463.101275,453.636125,,
,,463.1269,453.919,,
,,463.1549,453.929925,,
,,463.164225,453.94585,,
,,463.18615,453.949525,,
,,463.199725,453.953625,,
,,463.257575,453.9602,,
,,463.300825,453.9637,,
,,463.3115,453.96745,,
,,463.3366,453.983925,,
,,463.360725,454.028325,,
,,463.36925,454.033025,,
,,463.3796,454.0536,,
,,463.386225,454.066675,,
,,463.40055,454.0967,,
,,463.4208,454.111975,,
,,463.4409,454.118625,,
,,463.46535,454.12465,,
,,463.502625,454.164475,,
,,463.545675,454.174275,,
,,463.56705,454.2091,,
,,463.585425,454.28345,,
,,463.61455,454.31565,,
,,463.63015,454.3358,,
,,463.64485,454.35195,,
,,463.6611,454.361175,,
,,463.6778,454.38355,,
,,463.68975,454.406825,,
,,463.727575,454.41475,,
,,463.757,454.428725,,
,,463.77045,454.4391,,
,,463.80625,454.447625,,
,,463.844025,454.46905,,
,,463.861575,454.482075,,
,,463.89465,454.485075,,
,,463.9375,454.4958,,
,,463.985875,454.5063,,
,,464.013,454.514875,,
,,464.033575,454.5354,,
,,464.0709,454.545125,,
,,464.102175,454.5544,,
,,464.121475,454.57185,,
,,464.178625,454.8021,,
,,464.22925,454.90475,,
,,464.2736,454.916875,,
,,464.3195,454.924075,,
,,464.36055,454.93085,,
,,464.417475,454.934625,,
,,464.521225,454.9518,,
,,464.5709,454.96575,,
,,464.5995,454.973175,,
,,464.61865,454.97665,,
,,464.65135,454.98935,,
,,464.6632,455.0016,,
,,464.682425,455.020675,,
,,464.70645,455.02815,,
,,464.734125,455.032925,,
,,464.7709,455.040375,,
,,464.858125,455.047675,,
,,464.9532,455.054625,,
,,464.99145,455.068875,,
,,465.0196,455.0774,,
,,465.041375,455.101475,,
,,465.0757,455.11815,,
,,465.10515,455.1272,,
,,465.155625,455.1332,,
,,465.185,455.1388,,
,,465.2213,455.15055,,
,,465.2422,455.15795,,
,,465.272825,455.163,,
,,465.306525,455.17115,,
,,465.321825,455.173575,,
,,465.35065,455.222175,,
,,465.380375,455.23395,,
,,465.3904,455.24695,,
,,465.4138,455.252325,,
,,465.438725,455.290825,,
,,465.46335,455.301425,,
,,465.496775,455.30945,,
,,465.603675,455.316,,
,,465.6274,455.398675,,
,,465.65155,455.419875,,
,,465.693325,455.464575,,
,,465.74375,455.6346,,
,,465.816675,455.667625,,
,,465.861825,455.773625,,
,,465.9021,455.785525,,
,,465.96385,455.824275,,
,,466.06935,455.836,,
,,466.0851,455.845125,,
,,466.121375,455.85105,,
,,466.1584,455.8573,,
,,466.184325,455.86315,,
,,466.2221,455.866425,,
,,466.2713,455.871075,,
,,466.298475,455.87455,,
,,466.333425,455.878975,,
,,466.3471,455.8823,,
,,466.368575,455.888225,,
,,466.401675,455.894225,,
,,466.46345,455.9064,,
,,466.487775,455.9098,,
,,466.512625,455.9142,,
,,466.5285,455.9346,,
,,466.5379,455.9499,,
,,466.5431,455.95875,,
,,466.55565,455.97485,,
,,466.5732,455.979275,,
,,466.575675,455.986725,,
,,466.60165,455.992925,,
,,466.64065,455.999975,,
,,466.6896,456.030175,,
,,466.713225,456.18875,,
,,466.7351,456.258275,,
,,466.757475,456.47765,,
,,466.782875,456.499475,,
,,466.786425,456.538625,,
,,466.810075,456.569325,,
,,466.8305,456.61785,,
,,466.878825,456.7449,,
,,466.922375,456.76115,,
,,466.94585,456.81235,,
,,466.965875,456.880575,,
,,467.001075,456.9354,,
,,467.018925,456.961375,,
,,467.044475,457.027625,,
,,467.0667,457.069075,,
,,467.0952,457.1553,,
,,467.14445,457.2074,,
,,467.165525,457.210675,,
,,467.1889,457.30365,,
,,467.214575,457.43055,,
,,467.236475,457.486375,,
,,467.2638,457.5405,,
,,467.287,457.635325,,
,,467.31815,457.71565,,
,,467.3606,457.75085,,
,,467.398225,457.7893,,
,,467.4226,457.7946,,
,,467.43985,457.81495,,
,,467.458075,457.827425,,
,,467.482375,457.84685,,
,,467.509125,457.86305,,
,,467.5304,457.877425,,
,,467.564725,457.898775,,
,,467.579675,457.912025,,
,,467.599025,457.921675,,
,,467.62685,457.931625,,
,,467.646775,457.956525,,
,,467.667475,457.966875,,
,,467.700675,457.9807,,
,,467.7296,457.988,,
,,467.7575,458.00835,,
,,467.77635,458.031325,,
,,467.805,458.0368,,
,,467.818225,458.0598,,
,,467.8341,458.071325,,
,,467.8495,458.0986,,
,,467.8713,458.1059,,
,,467.888725,458.11345,,
,,467.90655,458.123375,,
,,467.97465,458.1293,,
,,467.9901,458.133925,,
,,468.030575,458.1389,,
,,468.0806,458.1466,,
,,468.096275,458.158775,,
,,468.1141,458.16815,,
,,468.1397,458.1918,,
,,468.1737,458.37565,,
,,468.20115,458.381425,,
,,468.2507,458.3883,,
,,468.279925,458.391575,,
,,468.29645,458.39495,,
,,468.324225,458.402625,,
,,468.34375,458.405,,
,,468.364275,458.41155,,
,,468.386675,458.419,,
,,468.409625,458.42215,,
,,468.428125,458.4254,,
,,468.462875,458.438175,,
,,468.486825,458.4589,,
,,468.5238,458.5083,,
,,468.54775,458.5726,,
,,468.563025,458.6545,,
,,468.589725,458.67705,,
,,468.62015,458.777975,,
,,468.63695,458.85895,,
,,468.685175,458.897875,,
,,468.7097,458.912475,,
,,468.7269,458.93015,,
,,468.744325,458.947825,,
,,468.7704,458.9719,,
,,468.80245,458.9955,,
,,468.8397,459.13935,,
,,468.851975,459.16005,,
,,468.864475,459.179275,,
,,468.886625,459.186175,,
,,468.902375,459.1912,,
,,468.92075,459.1933,,
,,468.9454,459.19725,,
,,468.9677,459.203325,,
,,468.984725,459.210375,,
,,468.9983,459.21615,,
,,469.04205,459.227525,,
,,469.0618,459.229675,,
,,469.085175,459.230825,,
,,469.09735,459.237175,,
,,469.10415,459.2531,,
,,469.127025,459.289075,,
,,469.129175,459.300775,,
,,469.131,459.309675,,
,,469.139575,459.31955,,
,,469.144275,459.332675,,
,,469.152825,459.370775,,
,,469.17775,459.4007,,
,,469.20945,459.413225,,
,,469.226325,459.432675,,
,,469.263725,459.442175,,
,,469.285125,459.44995,,
,,469.300425,459.457875,,
,,469.319325,459.462675,,
,,469.3366,459.472525,,
,,469.35525,459.5111,,
,,469.369575,459.5197,,
,,469.381675,459.537,,
,,469.40065,459.5445,,
,,469.4307,459.55635,,
,,469.46195,459.60145,,
,,469.490875,459.605875,,
,,469.4998,459.617325,,
,,469.523025,459.637325,,
,,469.53875,459.644375,,
,,469.56315,459.6664,,
,,469.58695,459.6736,,
,,469.60755,459.679875,,
,,469.628525,459.68455,,
,,469.6573,459.686975,,
,,469.6735,459.6927,,
,,469.6934,459.709475,,
,,469.71515,459.71665,,
,,469.73815,459.730925,,
,,469.77135,459.741175,,
,,469.794475,459.7536,,
,,469.80925,459.760375,,
,,469.829675,459.766825,,
,,469.84495,459.771775,,
,,469.8607,459.78285,,
,,469.889875,459.80225,,
,,469.92265,459.808,,
,,469.931825,459.814,,
,,470.01505,459.8262,,
,,470.03505,459.8423,,
,,470.062575,459.850775,,
,,470.080475,459.860675,,
,,470.0967,459.888,,
,,470.10935,459.896425,,
,,470.11605,459.903675,,
,,470.12175,459.908525,,
,,470.143625,459.9427,,
,,470.1536,459.952925,,
,,470.1821,459.961925,,
,,470.21255,459.98125,,
,,470.238275,459.996625,,
,,470.264675,460.00335,,
,,470.285675,460.009425,,
,,470.2917,460.0181,,
,,470.299875,460.029225,,
,,470.3234,460.0561,,
,,470.3368,460.062775,,
,,470.370625,460.07175,,
,,470.3971,460.0931,,
,,470.41735,460.10865,,
,,470.435175,460.12005,,
,,470.45835,460.137,,
,,470.471225,460.147775,,
,,470.51015,460.177425,,
,,470.536375,460.202775,,
,,470.552825,460.2102,,
,,470.5736,460.22045,,
,,470.5832,460.22835,,
,,470.6021,460.23865,,
,,470.6343,460.256075,,
,,470.667625,460.37725,,
,,470.6848,460.49905,,
,,470.7238,460.516175,,
,,470.7545,460.559,,
,,470.784325,460.59345,,
,,470.8137,460.60715,,
,,470.8285,460.611425,,
,,470.83975,460.617125,,
,,470.8512,460.65295,,
,,470.8758,460.675075,,
,,470.89365,460.738225,,
,,470.91715,460.75145,,
,,470.937225,460.763275,,
,,470.96965,460.779975,,
,,470.9719,460.7902,,
,,470.98815,460.80745,,
,,471.0023,460.82745,,
,,471.0349,460.8415,,
,,471.063475,460.846325,,
,,471.1255,460.871175,,
,,471.171975,460.87785,,
,,471.19065,460.882675,,
,,471.2174,460.8887,,
,,471.265675,460.900675,,
,,471.29425,460.9082,,
,,471.317875,460.91765,,
,,471.341525,460.963025,,
,,471.363425,460.9882,,
,,471.36695,461.02665,,
,,471.399675,461.057125,,
,,471.459025,461.0673,,
,,471.4924,461.08065,,
,,471.553525,461.08865,,
,,471.576225,461.10805,,
,,471.596725,461.118875,,
,,471.6089,461.13175,,
,,471.645325,461.14185,,
,,471.665975,461.149025,,
,,471.691975,461.16495,,
,,471.726775,461.1742,,
,,471.734775,461.18125,,
,,471.7594,461.1981,,
,,471.82295,461.206125,,
,,471.851125,461.213275,,
,,471.922625,461.237475,,
,,471.950675,461.244875,,
,,472.0239,461.2567,,
,,472.05565,461.258475,,
,,472.080125,461.264475,,
,,472.123275,461.28215,,
,,472.14385,461.29575,,
,,472.1768,461.316475,,
,,472.1994,461.3316,,
,,472.231,461.339475,,
,,472.2646,461.34675,,
,,472.300825,461.36245,,
,,472.326075,461.3734,,
,,472.342225,461.381875,,
,,472.356325,461.400925,,
,,472.3873,461.40295,,
,,472.4166,461.405575,,
,,472.431875,461.4166,,
,,472.457,461.442875,,
,,472.484475,461.453775,,
,,472.5279,461.506325,,
,,472.580325,461.5322,,
,,472.660025,461.535425,,
,,472.681,461.54015,,
,,472.718175,461.546875,,
,,472.756825,461.567475,,
,,472.7754,461.581575,,
,,472.7992,461.5914,,
,,472.830725,461.599475,,
,,472.8661,461.615525,,
,,472.893525,461.629375,,
,,472.92765,461.64645,,
,,472.959225,461.655125,,
,,472.99335,461.6632,,
,,472.999925,461.673975,,
,,473.046,461.681875,,
,,473.082025,461.72135,,
,,473.11385,461.768825,,
,,473.16475,461.846425,,
,,473.183625,461.88175,,
,,473.2406,461.914075,,
,,473.266625,461.935375,,
,,473.3044,461.94175,,
,,473.3383,461.948175,,
,,473.372825,461.969275,,
,,473.39825,461.978125,,
,,473.432075,461.990475,,
,,473.4618,461.99445,,
,,473.46795,462.0202,,
,,473.52325,462.02565,,
,,473.559875,462.0464,,
,,473.661325,462.058175,,
,,473.713125,462.07465,,
,,473.749325,462.124675,,
,,473.7686,462.13915,,
,,473.822625,462.1519,,
,,473.852075,462.21095,,
,,473.90395,462.314525,,
,,473.92225,462.363075,,
,,473.950025,462.4212,,
,,473.97845,462.56395,,
,,473.996475,462.593475,,
,,474.010375,462.63525,,
,,474.022275,462.6569,,
,,474.0361,462.693675,,
,,474.05145,462.74695,,
,,474.0792,462.7667,,
,,474.124475,462.778575,,
,,474.15065,462.7937,,
,,474.16605,462.80535,,
,,474.20585,462.820875,,
,,474.2159,462.83385,,
,,474.234825,462.84385,,
,,474.2651,462.858275,,
,,474.28665,462.865875,,
,,474.325875,462.8734,,
,,474.3606,462.886475,,
,,474.376775,462.896475,,
,,474.394125,462.9342,,
,,474.41045,462.9457,,
,,474.444375,462.957675,,
,,474.500325,462.97965,,
,,474.5259,462.9876,,
,,474.5308,463.000975,,
,,474.54655,463.02475,,
,,474.5831,463.033075,,
,,474.636325,463.03685,,
,,474.671825,463.040825,,
,,474.70675,463.049025,,
,,474.727575,463.060925,,
,,474.745025,463.071975,,
,,474.768075,463.0819,,
,,474.799975,463.31345,,
,,474.8096,463.3318,,
,,474.89295,463.365175,,
,,474.9359,463.402275,,
,,474.97065,463.605675,,
,,474.995375,463.64695,,
,,475.00775,463.70995,,
,,475.026325,463.905375,,
,,475.04535,463.918075,,
,,475.084825,463.945425,,
,,475.10645,464.0361,,
,,475.131475,464.068575,,
,,475.150625,464.1897,,
,,475.175325,464.210175,,
,,475.184425,464.226525,,
,,475.21045,464.26725,,
,,475.228775,464.287975,,
,,475.272975,464.32805,,
,,475.289725,464.379925,,
,,475.315,464.4596,,
,,475.33645,464.482975,,
,,475.361225,464.50475,,
,,475.39085,464.510625,,
,,475.42865,464.525475,,
,,475.4476,464.5267,,
,,475.470975,464.5402,,
,,475.47655,464.5559,,
,,475.4917,464.569275,,
,,475.512625,464.5937,,
,,475.552275,464.7806,,
,,475.57835,464.814125,,
,,475.6184,464.834575,,
,,475.650975,464.847125,,
,,475.67415,464.8548,,
,,475.683175,464.8646,,
,,475.7032,464.8739,,
,,475.72765,464.887,,
,,475.7427,464.893775,,
,,475.78955,464.906225,,
,,475.8042,464.9137,,
,,475.82045,464.923225,,
,,475.842525,464.9341,,
,,475.882875,464.9538,,
,,475.917,465.0802,,
,,475.929475,465.098075,,
,,475.95255,465.116425,,
,,475.97665,465.131,,
,,475.99455,465.15625,,
,,476.00895,465.1684,,
,,476.016725,465.197575,,
,,476.033025,465.21905,,
,,476.041525,465.28015,,
,,476.0624,465.4539,,
,,476.0924,465.505225,,
,,476.107425,465.537725,,
,,476.14915,465.5697,,
,,476.17525,465.598375,,
,,476.184775,465.616475,,
,,476.2127,465.627575,,
,,476.22885,465.643375,,
,,476.247975,465.688025,,
,,476.263,465.7045,,
,,476.290325,465.72345,,
,,476.3029,465.7419,,
,,476.3119,465.78165,,
,,476.35165,465.789875,,
,,476.3702,465.8015,,
,,476.387,465.81545,,
,,476.396325,465.829,,
,,476.419775,465.8398,,
,,476.4676,465.860375,,
,,476.49,465.8989,,
,,476.496175,465.990275,,
,,476.520175,466.0197,,
,,476.541825,466.047925,,
,,476.563975,466.082975,,
,,476.59015,466.372925,,
,,476.600925,466.432925,,
,,476.63085,466.506425,,
,,476.670775,466.6243,,
,,476.69125,466.630025,,
,,476.70155,466.643925,,
,,476.70335,466.65415,,
,,476.726175,466.658575,,
,,476.730525,466.666225,,
,,476.7472,466.683425,,
,,476.772125,466.797575,,
,,476.7913,466.83865,,
,,476.812575,466.864675,,
,,476.837875,466.886325,,
,,476.848025,466.9191,,
,,476.8624,466.967525,,
,,476.886575,467.012375,,
,,476.91555,467.152825,,
,,476.941825,467.209625,,
,,476.967075,467.2353,,
,,476.995075,467.27975,,
,,477.015025,467.3674,,
,,477.04,467.427675,,
,,477.0642,467.4706,,
,,477.12535,467.559175,,
,,477.13265,467.60275,,
,,477.175525,467.62535,,
,,477.199175,467.64,,
,,477.227175,467.668975,,
,,477.2467,467.6865,,
,,477.273575,467.6991,,
,,477.293425,467.715725,,
,,477.294925,467.766975,,
,,477.320075,467.9354,,
,,477.345225,467.953125,,
,,477.3657,467.973425,,
,,477.3928,467.9913,,
,,477.44835,468.010425,,
,,477.45855,468.023125,,
,,477.491775,468.036675,,
,,477.5222,468.047075,,
,,477.5466,468.156125,,
,,477.570275,468.19275,,
,,477.58425,468.226325,,
,,477.6016,468.246525,,
,,477.620475,468.269675,,
,,477.642025,468.2844,,
,,477.64735,468.296125,,
,,477.653,468.316775,,
,,477.68445,468.321,,
,,477.7453,468.329225,,
,,477.77025,468.343125,,
,,477.779075,468.3561,,
,,477.790225,468.367575,,
,,477.796575,468.39805,,
