SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC12a,SPK_SPKC13b
4192.212725,4182.497425,4108.85855,4110.86415
4193.379825,4182.809025,4108.905425,4110.923375
4193.503125,4183.099875,4108.962925,4111.0787
4193.59405,4183.208225,4109.0148,4111.1339
4194.387125,4183.3635,4109.053625,4111.212325
4194.506075,4183.4954,4109.113225,4111.5011
4195.60415,4183.5386,4109.1484,4111.546175
4195.762575,4184.119775,4109.167625,4111.58815
4197.063625,4184.14975,4109.207525,4111.650225
4197.28355,4184.27575,4109.301775,4111.70345
4197.674,4184.663875,4109.3295,4111.713775
4198.03375,4184.807525,4109.384125,4111.7159
4198.195875,4185.3291,4109.46055,4111.770075
4198.9466,4185.3672,4109.508425,4111.807625
4200.02555,4186.255625,4109.5457,4111.8371
4201.392175,4186.296675,4109.624075,4111.911625
4201.7389,4186.353525,4109.68005,4112.1057
4201.7848,4186.664575,4109.74875,4112.2101
4201.885175,4188.357225,4109.8205,4112.36265
4203.335825,4188.4746,4109.859775,4112.67955
4203.409975,4188.659475,4109.8883,4112.713
4204.69615,4188.929575,4109.915325,4112.7881
4204.910625,4189.095525,4109.966375,4112.839625
4205.890275,4189.1242,4110.008875,4112.902675
4206.037975,4190.09765,4110.03585,4112.9396
