SPK_SPKC06a (excited),SPK_SPKC06b (no effect),SPK_SPKC12a (NA)
63.85545,274.4488,48.7149
63.871475,274.644925,48.740825
63.8875,274.763075,48.76235
63.89525,274.87025,48.775725
63.908475,274.942575,48.792575
63.9636,275.066825,48.819275
63.990525,275.151325,48.831525
64.01,275.234025,48.84265
64.033625,275.42995,48.91425
64.05805,275.62405,48.915625
64.079675,275.87915,48.930775
64.108575,275.926225,48.94235
64.1228,275.9875,48.967325
64.133925,276.271175,49.0118
64.144275,276.3821,49.0668
64.161,276.42855,49.0912
64.2692,276.479775,49.11935
64.2932,276.540425,49.1714
64.317525,276.7749,49.20955
64.395275,277.159125,49.223075
64.425225,277.181075,49.2406
64.447825,277.221525,49.267825
64.4673,277.532,49.29495
64.49275,277.553625,49.3131
64.517,277.802775,49.336125
64.53835,278.345725,49.35365
64.5562,278.400575,49.370425
64.5704,278.4964,49.3864
64.622175,278.78765,49.428575
64.6434,278.835375,49.443175
64.682775,278.928125,49.456725
64.70065,278.9619,49.463325
64.72085,279.20305,49.468125
64.739,279.6863,49.47855
64.761725,279.87885,49.490625
64.783625,280.027825,49.505575
64.8036,280.490525,49.5429
64.81665,280.7345,49.61135
64.833825,280.8093,49.63495
64.8476,280.868875,49.671375
64.8796,280.952475,49.704925
64.91705,281.3284,49.736775
64.937175,281.446675,49.773825
64.95715,281.725575,49.80015
64.9791,281.79205,49.80485
64.99595,281.8581,49.84505
65.0357,281.9337,49.874975
65.058075,281.985975,49.8916
65.117025,282.01735,49.937
65.138475,282.407775,49.9855
65.186025,282.685675,50.009575
65.200075,282.78045,50.034175
65.223125,282.80205,50.099525
65.2467,282.892875,50.11635
65.271675,282.96255,50.142125
65.3017,282.9804,50.190175
65.33955,283.009275,50.24945
65.353825,283.184275,50.293175
65.364025,283.426625,50.319075
65.383025,283.789,50.365225
65.396075,283.843025,50.40715
65.408825,284.050275,50.44335
65.42255,284.1329,50.4787
65.435975,284.22075,50.500925
65.449175,284.4948,50.536975
65.486275,284.511875,50.57735
65.529975,284.745325,50.6127
65.56335,284.877925,50.6875
65.589025,284.884225,50.73635
65.6141,285.1764,50.765625
65.63485,285.221525,50.80075
65.67335,285.2785,50.836675
65.7237,285.405825,50.889875
65.763975,285.432525,50.93195
65.79025,285.441875,50.95355
65.80605,285.628825,50.979975
65.815475,285.655725,51.009475
65.8488,285.79565,51.0323
65.857675,285.89525,51.050525
65.87035,286.132175,51.066675
65.8933,286.205675,51.0889
65.905125,286.25765,51.105125
65.9353,286.390925,51.143675
65.960275,286.461825,51.1725
65.985,286.50055,51.191775
66.03745,286.64355,51.221
66.080625,286.70455,51.253875
66.11025,286.8484,51.2756
66.1291,287.20295,51.304075
66.155375,287.3662,51.331475
66.17525,287.389825,51.349875
66.191425,287.40985,51.375675
66.20725,287.4263,51.408525
66.2231,287.472775,51.44635
66.2356,287.6115,51.489025
66.26205,287.67135,51.515125
66.28165,287.728175,51.5362
66.323325,287.7575,51.567825
66.358825,287.804125,51.592075
66.367575,288.07915,51.6276
66.39565,288.13465,51.703625
66.42855,288.319375,51.87965
66.437775,288.727925,51.887475
66.4394,288.85655,51.94695
66.453925,288.89375,51.961
66.46165,288.9132,51.98525
66.469525,289.22705,52.051075
66.546175,289.314825,52.078625
66.570575,289.3999,52.115975
66.6049,289.541025,52.136475
66.638475,289.5994,52.155875
66.6778,289.6577,52.18675
66.694675,289.659625,52.203725
66.724275,289.9285,52.228125
66.73635,289.9403,52.254625
66.747675,290.121825,52.275825
66.758325,290.19795,52.290675
66.7686,290.274575,52.30445
66.78765,290.717475,52.318025
66.8192,290.74915,52.329775
66.829025,290.81345,52.341325
66.85325,290.944025,52.363825
66.8836,291.35295,52.375625
66.900825,291.501975,52.3892
66.9144,291.65695,52.411925
66.9732,291.702075,52.434425
66.984775,291.886825,52.4538
67.0025,292.0005,52.479825
67.022075,292.02515,52.511925
67.040375,292.549625,52.56065
67.0581,292.552125,52.604525
67.1051,292.562975,52.641125
67.12575,292.65605,52.677275
67.147925,292.848025,52.7043
67.162075,292.9754,52.732475
67.187275,293.001875,52.74895
67.202575,293.198975,52.764
67.238775,293.331575,52.7779
67.26505,293.405675,52.805475
67.336675,293.443675,52.828525
67.355375,293.47395,52.849275
67.369675,293.6681,52.871875
67.382675,293.698575,52.911225
67.397725,293.743875,52.938875
67.41175,293.80205,52.957075
67.440025,293.835775,52.9886
67.499675,293.919975,53.006225
67.522025,293.940125,53.04345
67.573225,294.0479,53.095775
67.625175,294.063,53.1056
67.639325,294.47875,53.11825
67.66785,294.80725,53.140575
67.6821,295.22655,53.176875
67.7146,295.398975,53.194575
67.7355,295.40555,53.22505
67.74995,295.540975,53.239
67.8089,295.5782,53.25045
67.823275,295.58495,53.26375
67.848875,295.626825,53.278225
67.886925,295.660825,53.2982
67.9004,295.735375,53.310575
67.9325,295.7606,53.3379
67.94195,295.867475,53.354325
67.957925,296.327825,53.371175
67.975125,296.546625,53.392825
67.990125,296.596725,53.409425
68.0021,296.6156,53.43105
68.025875,296.8075,53.4542
68.082325,296.81805,53.4766
68.11595,296.90975,53.4994
68.143475,296.9843,53.52555
68.1579,297.0908,53.644875
68.1954,297.16665,53.670525
68.2476,297.173225,53.6942
68.28925,297.3133,53.725075
68.346,297.4164,53.740325
68.45375,297.46395,53.76235
68.488925,297.712175,53.786425
68.50275,297.741025,53.814825
68.541175,297.946675,53.849775
68.569425,297.97015,53.8718
68.583825,298.287825,53.8978
68.596025,298.32885,53.935575
68.609175,298.371775,53.962025
68.678225,298.450025,54.010725
68.701225,298.879625,54.040725
68.7212,298.934525,54.065175
68.74295,299.221225,54.08425
68.7585,299.275025,54.09965
68.780125,299.3259,54.11425
68.808325,299.34315,54.126275
68.827225,299.580575,54.13975
68.84745,299.64715,54.149625
68.883275,299.923225,54.1579
68.921625,300.55525,54.1732
68.9415,300.581525,54.187275
68.96675,300.683875,54.194375
69.0254,301.234675,54.208675
69.0425,301.541675,54.215175
69.06025,301.88295,54.241375
69.07125,302.02455,54.261775
69.0848,302.122775,54.271725
69.1077,302.148125,54.280675
69.145,302.18485,54.293625
69.1583,302.326,54.30235
69.17605,302.3619,54.3089
69.2036,302.41395,54.3218
69.215275,302.846925,54.327975
69.279025,302.872125,54.341175
69.294125,302.90435,54.348325
69.3423,303.025075,54.361975
69.355875,303.288625,54.375
69.410575,303.328525,54.422925
69.42825,303.361175,54.4303
69.46,303.407225,54.444175
69.469575,303.54675,54.458525
69.48505,303.625775,54.466475
69.506325,303.74705,54.484525
69.5277,303.79725,54.493525
69.53815,303.81565,54.513575
69.54765,303.971025,54.53775
69.5555,304.030625,54.550775
69.58485,304.16715,54.5768
69.590775,304.220425,54.5825
69.5956,304.432925,54.6143
69.62085,304.8464,54.6378
69.63705,304.9172,54.678275
69.653825,304.9965,54.686725
69.66645,305.145575,54.691375
69.691875,305.193525,54.71605
69.707675,305.3594,54.729675
69.76725,305.547175,54.743225
69.7752,305.5521,54.752925
69.8058,305.7472,54.75785
69.85405,305.87455,54.79715
69.861475,305.9673,54.834
69.90225,306.0312,54.85365
69.9613,306.194,54.89675
69.9718,306.244075,54.905075
69.977325,306.29365,54.918525
69.98635,306.3743,54.9245
70.030275,306.5135,54.937425
70.038175,306.65485,54.94485
70.07445,306.722325,54.96495
70.0917,306.72695,54.97825
70.094325,306.8733,54.988225
70.101925,307.1769,54.991825
70.1123,307.2371,54.994275
70.1321,307.243575,55.03015
70.180225,307.2898,55.041175
70.19235,307.383475,55.073675
70.2005,307.46535,55.0832
70.27625,307.887875,55.14395
70.341025,307.92185,55.164375
70.402875,308.012275,55.171475
70.41705,308.01415,55.189825
70.46975,308.18035,55.215
70.52165,308.218625,55.22645
70.5508,308.3056,55.264425
70.564225,308.3893,55.30145
70.5766,308.4852,55.308125
70.5881,308.6663,55.3153
70.5985,308.8154,55.32025
70.609975,308.91655,55.3244
70.62575,308.9917,55.33125
70.639775,309.084675,55.33825
70.651925,309.40535,55.35965
70.675125,309.4694,55.47775
70.72895,310.27735,55.483275
70.745425,310.34835,55.5201
70.76155,310.384125,55.521525
70.77045,310.500175,55.5455
70.778125,310.51925,55.551875
70.79185,310.54205,55.569825
70.805375,310.604,55.576575
70.83975,310.930625,55.607675
70.862625,311.042025,55.625475
70.8734,311.09205,55.659225
70.905525,311.421325,55.670325
70.920875,311.45385,55.67535
70.979775,311.5806,55.73815
71.002825,311.601125,55.762425
71.02225,311.700475,55.774975
71.038625,312.0184,55.79125
71.08075,312.1474,55.81895
71.102225,312.176425,55.863625
71.1196,312.30705,55.91525
71.13905,312.33445,55.92585
71.18485,312.37685,55.956175
71.22955,312.4969,55.966625
71.25205,312.58965,55.9949
71.286725,312.732525,56.007325
71.337275,312.764025,56.0589
71.362925,312.7932,56.1055
71.3909,312.854125,56.12125
71.43135,312.969175,56.13995
71.455375,313.023275,56.1568
71.527625,313.3447,56.191175
71.596675,313.4322,56.23075
71.658275,313.489125,56.2518
71.683875,313.70325,56.286525
71.710025,313.773925,56.309425
71.769,313.877625,56.3332
71.80025,313.93815,56.344725
71.8172,314.19935,56.358825
71.858675,314.384625,56.386875
71.873475,314.420575,56.40055
71.897625,314.445975,56.413875
71.919625,314.462725,56.423275
71.9656,314.65725,56.4336
71.9951,314.747775,56.443175
72.022725,314.8472,56.463575
72.041475,315.057275,56.473125
72.069875,315.13515,56.494025
72.125575,315.15045,56.51155
72.165675,315.62725,56.521
72.1964,315.7791,56.5309
72.2286,315.856725,56.54915
72.249725,315.940475,56.55925
72.269025,315.99015,56.593025
72.28985,316.007425,56.624575
72.30725,316.025725,56.6336
72.33395,316.0426,56.6529
72.35465,316.135075,56.683875
72.3694,316.22075,56.687025
72.4105,316.346175,56.69305
72.4431,316.496075,56.7065
72.4841,316.857175,56.713275
72.50915,316.916475,56.73445
72.52155,316.924,56.7412
72.555125,317.062975,56.775225
72.576825,317.16745,56.792875
72.585725,317.1767,56.79945
72.59755,317.1852,56.804425
72.62665,317.20115,56.815225
72.6615,317.260525,56.905975
72.68435,317.284625,56.932125
72.7019,317.4602,56.944575
72.72085,317.475325,56.949925
72.742775,317.595975,56.968575
72.76215,317.6115,57.024575
72.77835,317.652,57.030925
72.815325,317.68635,57.0533
72.84375,317.69355,57.07795
72.86245,317.7871,57.10145
72.8916,317.906675,57.11795
72.914075,318.41865,57.173
72.92985,318.491525,57.22215
72.949275,318.52905,57.229575
72.963075,318.981175,57.27585
72.979825,319.2657,57.3833
72.999,319.379975,57.45975
73.053275,319.51525,57.488875
73.074625,319.532,57.5264
73.1175,319.55495,57.548325
73.139475,319.92565,57.561925
73.1624,320.015525,57.577725
73.183225,320.2999,57.6143
73.20075,320.6055,57.63145
73.257625,320.6237,57.64025
73.301125,320.62645,57.731225
73.314775,320.7049,57.7527
73.340975,321.148125,57.792875
73.375875,321.289225,57.798675
73.398625,321.6472,57.835775
73.43,321.728275,57.844475
73.44745,322.2431,57.8647
73.471325,322.27375,57.90325
73.48775,322.32445,57.935075
73.50995,322.362925,57.96325
73.529525,322.593325,58.0138
73.54435,322.64285,58.06575
73.557525,322.646025,58.13875
73.571175,322.6646,58.1502
73.6052,322.8805,58.186075
73.622875,323.132675,58.228075
73.64565,323.13385,58.2539
73.708575,323.653,58.281575
73.729025,324.2258,58.304925
73.75735,324.2667,58.308725
73.7747,324.66935,58.313375
73.7941,324.89825,58.35425
73.817275,325.008025,58.4069
73.837575,325.6339,58.4208
73.87705,325.7745,58.446175
73.922625,325.80175,58.454725
73.94945,325.82025,58.556825
74.006225,326.08025,58.57475
74.0313,326.0987,58.599175
74.05015,326.2356,58.6257
74.0827,326.498825,58.635075
74.1328,326.769075,58.65585
74.157125,326.932875,58.690925
74.1663,326.95865,58.69655
74.175925,327.028175,58.711875
74.188025,327.030275,58.735475
74.2079,327.13455,58.793925
74.216675,327.574,58.8056
74.25195,327.9394,58.9023
74.3247,327.96775,58.918875
74.351525,327.99615,58.941775
74.3649,328.027675,59.003875
74.410825,328.0808,59.0657
74.43325,328.849875,59.10555
74.44565,329.40955,59.122775
74.458625,329.439375,59.168575
74.468325,329.7935,59.21795
74.47995,329.81915,59.28635
74.551225,329.8256,59.3043
74.567525,329.98025,59.31855
74.58025,330.33105,59.338625
74.60845,330.540125,59.3528
74.620225,,59.383575
74.6486,,59.395425
74.66105,,59.41235
74.6959,,59.426175
74.709425,,59.470075
74.7259,,59.487525
74.7702,,59.509825
74.811275,,59.525875
74.829225,,59.537
74.84085,,59.56165
74.857825,,59.7276
74.87025,,59.834975
74.884775,,59.859725
74.899075,,59.872525
74.930025,,59.909275
74.93985,,59.9217
74.95445,,59.95585
74.9652,,59.977175
74.980325,,59.99605
74.989625,,60.0303
75.002325,,60.085575
75.027725,,60.126375
75.035625,,60.16065
75.045225,,60.189275
75.063775,,60.21185
75.071575,,60.29645
75.085125,,60.3275
75.092875,,60.354925
75.102175,,60.3831
75.109675,,60.422275
75.1455,,60.458425
75.155275,,60.4826
75.203775,,60.509275
75.224975,,60.53025
75.249675,,60.556625
75.308975,,60.61635
75.32875,,60.656425
75.348425,,60.69265
75.366925,,60.74215
75.38305,,60.77485
75.394875,,60.82265
75.410125,,60.844725
75.431025,,60.886125
75.445325,,60.91215
75.46325,,60.9546
75.47335,,60.973475
75.4898,,60.99795
75.553525,,61.026925
75.5695,,61.0509
75.58475,,61.0776
75.596975,,61.105875
75.63385,,61.1321
75.67545,,61.16065
75.6956,,61.184475
75.722525,,61.210425
75.73355,,61.242125
75.73455,,61.273225
75.747475,,61.295025
75.7698,,61.32825
75.793625,,61.34985
75.8107,,61.3679
75.8251,,61.3931
75.839925,,61.429175
75.8978,,61.478925
75.957025,,61.5112
76.020175,,61.5296
76.045725,,61.557225
76.091825,,61.5797
76.1053,,61.61465
76.139275,,61.6446
76.158525,,61.6654
76.18645,,61.69265
76.2024,,61.72425
76.2305,,61.741875
76.2598,,61.76085
76.30545,,61.781575
76.3942,,61.835275
76.4159,,61.8852
76.4409,,61.938
76.460325,,61.95425
76.489275,,61.97815
76.514225,,62.01165
76.5241,,62.0333
76.534825,,62.055325
76.56285,,62.074775
76.57325,,62.165075
76.58865,,62.18055
76.602325,,62.2
76.61405,,62.246025
76.690925,,62.270825
76.706125,,62.330925
76.721025,,62.381575
76.7364,,62.4168
76.79315,,62.4462
76.808175,,62.4736
76.844125,,62.523275
76.8596,,62.596925
76.871625,,62.62185
76.8857,,62.64935
76.924375,,62.673825
76.9443,,62.699675
77.010475,,62.771675
77.04755,,62.801225
77.06505,,62.8264
77.099025,,62.8483
77.1374,,62.881675
77.143025,,62.917875
77.1545,,62.991425
77.15945,,63.037225
77.192525,,63.05895
77.2059,,63.090825
77.242675,,63.1143
77.268875,,63.139575
77.299075,,63.15775
77.31,,63.173025
77.3823,,63.179925
77.39485,,63.21755
77.408425,,63.2344
77.423725,,63.306525
77.46585,,63.32455
77.48845,,63.3508
77.5211,,63.37715
77.5313,,63.401375
77.5568,,63.422375
77.59355,,63.42785
77.6067,,63.45105
77.62315,,63.475475
77.67265,,63.50455
77.687175,,63.560725
77.7145,,63.584325
77.7317,,63.6085
77.82845,,63.65575
77.8503,,63.675675
77.874825,,63.710675
77.9132,,63.737775
77.927575,,63.769625
77.9429,,63.807325
77.9544,,63.830175
78.001975,,63.852
78.024075,,63.882175
78.046425,,63.934875
78.085125,,63.9778
78.09585,,64.003125
78.125325,,64.02745
78.16765,,64.0458
78.18925,,64.0656
78.2132,,64.09035
78.23415,,64.106475
78.253425,,64.118675
78.284925,,64.18155
78.305975,,64.223475
78.33015,,64.2861
78.349325,,64.30645
78.414375,,64.374125
78.445925,,64.3803
78.5044,,64.39335
78.52305,,64.410175
78.56405,,64.4249
78.594625,,64.443
78.614425,,64.46405
78.649725,,64.4863
78.70305,,64.504325
78.7214,,64.530575
78.7479,,64.549
78.78395,,64.5675
78.8348,,64.584375
78.8571,,64.59945
78.9016,,64.6171
78.9307,,64.6344
78.976475,,64.658925
78.99525,,64.684325
79.024725,,64.717475
79.1356,,64.73505
79.16345,,64.773
79.20065,,64.79305
79.269175,,64.806375
79.315275,,64.832975
79.3323,,64.856225
79.3552,,64.86835
79.39785,,64.901525
79.422025,,64.91775
79.442175,,64.936775
79.46135,,64.966775
79.477725,,64.99215
79.484575,,65.012075
79.516325,,65.036975
79.541475,,65.0626
79.56315,,65.0839
79.589575,,65.095625
79.635175,,65.1041
79.691,,65.135225
79.705425,,65.19165
79.769175,,65.208875
79.78615,,65.227425
79.822375,,65.249025
79.877225,,65.29745
79.917875,,65.326525
79.9339,,65.35675
79.973025,,65.373125
80.0171,,65.386675
80.0725,,65.40395
80.129925,,65.44235
80.15015,,65.461675
80.1697,,65.492175
80.197025,,65.5048
80.207225,,65.50935
80.222925,,65.51885
80.25295,,65.529275
80.28045,,65.570325
80.2925,,65.5876
80.334775,,65.605925
80.365375,,65.620325
80.38325,,65.663625
80.40505,,65.706
80.4436,,65.733025
80.4544,,65.7772
80.464575,,65.7954
80.4785,,65.802225
80.491525,,65.81035
80.507025,,65.8346
80.52105,,65.898675
80.5428,,65.910075
80.562075,,65.925225
80.588675,,65.9356
80.73105,,65.949375
80.7498,,65.96155
80.78625,,65.974575
80.8197,,66.004475
80.8473,,66.049725
80.879625,,66.062425
80.91845,,66.0753
80.9444,,66.119475
81.014725,,66.12935
81.090825,,66.141125
81.107525,,66.158725
81.126375,,66.1904
81.18165,,66.1995
81.246375,,66.20935
81.2632,,66.2237
81.33855,,66.265
81.347875,,66.28805
81.355625,,66.3071
81.364475,,66.3217
81.377725,,66.4013
81.404675,,66.41205
81.431375,,66.43985
81.464275,,66.4453
