SPK_SPKC04a,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC11d,SPK_SPKC12a,SPK_SPKC13b,SPK_SPKC14a
,,340.8701,,443.6073,,
,,340.885075,,443.6169,,
,,340.932425,,443.644825,,
,,340.947625,,443.6513,,
,,340.95465,,443.654475,,
,,340.97085,,443.665375,,
,,340.9925,,443.6705,,
,,341.008125,,443.70225,,
,,341.0273,,443.731025,,
,,341.0898,,443.75985,,
,,341.097975,,443.770275,,
,,341.1076,,443.785075,,
,,341.139675,,443.7899,,
,,341.15625,,443.80685,,
,,341.20445,,443.854175,,
,,341.22055,,443.89225,,
,,341.242525,,443.9241,,
,,341.254825,,443.9361,,
,,341.340575,,443.9736,,
,,341.35305,,443.985975,,
,,341.3731,,443.988225,,
,,341.398175,,444.0034,,
,,341.4194,,444.0262,,
,,341.44805,,444.02935,,
,,341.46385,,444.087725,,
,,341.488125,,444.121375,,
,,341.495775,,444.144275,,
,,341.51365,,444.1787,,
,,341.5338,,444.184875,,
,,341.550525,,444.22805,,
,,341.5729,,444.269075,,
,,341.599375,,444.2742,,
,,341.618225,,444.285775,,
,,341.638775,,444.291225,,
,,341.656975,,444.334,,
,,341.733425,,444.3788,,
,,341.7371,,444.4026,,
,,341.763275,,444.425775,,
,,341.7799,,444.429625,,
,,341.801825,,444.44595,,
,,341.84445,,444.45355,,
,,341.8637,,444.569025,,
,,341.884475,,444.6348,,
,,341.8856,,444.719375,,
,,341.9079,,444.739175,,
,,341.92935,,444.794325,,
,,341.945525,,444.7993,,
,,341.97265,,444.821925,,
,,341.98965,,444.839375,,
,,341.9926,,444.9328,,
,,342.01675,,444.948025,,
,,342.0421,,445.004375,,
,,342.0598,,445.034825,,
,,342.10175,,445.057575,,
,,342.115625,,445.0623,,
,,342.130625,,445.0849,,
,,342.145525,,445.090575,,
,,342.16105,,445.10755,,
,,342.18285,,445.174325,,
,,342.2473,,445.345425,,
,,342.26675,,445.376375,,
,,342.27825,,445.3806,,
,,342.3233,,445.40385,,
,,342.32665,,445.449275,,
,,342.34285,,445.477125,,
,,342.39115,,445.5063,,
,,342.408,,445.5953,,
,,342.45265,,445.735425,,
,,342.479825,,445.8152,,
,,342.500425,,445.819825,,
,,342.525275,,445.828525,,
,,342.547375,,445.8792,,
,,342.562275,,445.996425,,
,,342.59265,,446.00335,,
,,342.618025,,446.068725,,
,,342.63855,,446.091475,,
,,342.648275,,446.1229,,
,,342.657625,,446.2436,,
,,342.6718,,446.295025,,
,,342.7168,,446.34285,,
,,342.720625,,446.352425,,
,,342.7497,,446.362575,,
,,342.761025,,446.38575,,
,,342.766075,,446.7163,,
,,342.7824,,446.848225,,
,,342.809,,446.85275,,
,,342.830175,,446.8633,,
,,342.895325,,446.8774,,
,,342.91535,,446.887625,,
,,342.939425,,446.903475,,
,,343.0232,,446.93455,,
,,343.044725,,446.937975,,
,,343.05365,,446.946825,,
,,343.0836,,446.95195,,
,,343.1086,,446.95925,,
,,343.1176,,447.0029,,
,,343.127575,,447.0987,,
,,343.14345,,447.161525,,
,,343.160425,,447.171575,,
,,343.177375,,447.17995,,
,,343.1968,,447.1911,,
,,343.213725,,447.192675,,
,,343.2318,,447.2317,,
,,343.251675,,447.260425,,
,,343.268025,,447.271075,,
,,343.280475,,447.30905,,
,,343.303175,,447.31245,,
,,343.332675,,447.3186,,
,,343.3539,,447.3401,,
,,343.3759,,447.3443,,
,,343.39015,,447.37145,,
,,343.411,,447.410425,,
,,343.42855,,447.4416,,
,,343.45075,,447.45105,,
,,343.471025,,447.465275,,
,,343.495475,,447.475725,,
,,343.5203,,447.4952,,
,,343.534425,,447.5052,,
,,343.5786,,447.530475,,
,,343.6144,,447.5381,,
,,343.647875,,447.5489,,
,,343.696075,,447.5893,,
,,343.739075,,447.5991,,
,,343.759925,,447.66835,,
,,343.77685,,447.682275,,
,,343.79925,,447.687025,,
,,343.8214,,447.6929,,
,,343.841525,,447.77535,,
,,343.861475,,447.798625,,
,,343.86355,,447.8478,,
,,343.877675,,447.925625,,
,,343.890925,,447.94795,,
,,343.895475,,447.95985,,
,,343.9089,,447.97335,,
,,343.9327,,448.07355,,
,,343.955775,,448.1664,,
,,343.9776,,448.23855,,
,,344.0056,,448.2732,,
,,344.030125,,448.27865,,
,,344.054,,448.283775,,
,,344.116275,,448.41425,,
,,344.13385,,448.45135,,
,,344.161525,,448.579325,,
,,344.17135,,448.5844,,
,,344.19455,,448.58495,,
,,344.23225,,448.619625,,
,,344.254225,,448.654425,,
,,344.274,,448.660575,,
,,344.32445,,448.6799,,
,,344.346125,,448.76855,,
,,344.38045,,448.7848,,
,,344.401725,,448.806375,,
,,344.421,,448.815325,,
,,344.447625,,448.818975,,
,,344.4616,,448.827875,,
,,344.489325,,448.845525,,
,,344.50125,,448.8814,,
,,344.5358,,448.92585,,
,,344.54,,449.028075,,
,,344.567025,,449.032675,,
,,344.593825,,449.043725,,
,,344.607975,,449.141525,,
,,344.613175,,449.17305,,
,,344.63305,,449.2465,,
,,344.66755,,449.25425,,
,,344.691525,,449.318425,,
,,344.71395,,449.373225,,
,,344.734125,,449.389425,,
,,344.762525,,449.418525,,
,,344.776125,,449.43265,,
,,344.797275,,449.4535,,
,,344.807825,,449.45885,,
,,344.821075,,449.4642,,
,,344.839125,,449.5199,,
,,344.9293,,449.524175,,
,,344.94815,,449.5403,,
,,344.968175,,449.547175,,
,,344.982425,,449.6704,,
,,344.994175,,449.690525,,
,,345.0136,,449.7716,,
,,345.0494,,449.852025,,
,,345.05145,,449.867,,
,,345.07425,,449.936225,,
,,345.110575,,449.97615,,
,,345.126875,,449.982775,,
,,345.14395,,,,
,,345.1684,,,,
,,345.188025,,,,
,,345.204275,,,,
,,345.22025,,,,
,,345.226875,,,,
,,345.27285,,,,
,,345.296525,,,,
,,345.317425,,,,
,,345.365625,,,,
,,345.3951,,,,
,,345.39795,,,,
,,345.424675,,,,
,,345.453125,,,,
,,345.47795,,,,
,,345.500675,,,,
,,345.55825,,,,
,,345.559725,,,,
,,345.565925,,,,
,,345.59645,,,,
,,345.634175,,,,
,,345.6354,,,,
,,345.6616,,,,
,,345.68815,,,,
,,345.723325,,,,
,,345.74835,,,,
,,345.75915,,,,
,,345.7627,,,,
,,345.785625,,,,
,,345.809275,,,,
,,345.8313,,,,
,,345.8553,,,,
,,345.876325,,,,
,,345.9053,,,,
,,345.93275,,,,
,,345.967725,,,,
,,345.971975,,,,
,,345.977525,,,,
,,346.001625,,,,
,,346.02185,,,,
,,346.049325,,,,
,,346.0653,,,,
,,346.1067,,,,
,,346.128425,,,,
,,346.142225,,,,
,,346.1854,,,,
,,346.208675,,,,
,,346.27585,,,,
,,346.28935,,,,
,,346.31255,,,,
,,346.333525,,,,
,,346.348825,,,,
,,346.355375,,,,
,,346.3681,,,,
,,346.3779,,,,
,,346.396875,,,,
,,346.400575,,,,
,,346.42225,,,,
,,346.438725,,,,
,,346.458975,,,,
,,346.48155,,,,
,,346.50965,,,,
,,346.525525,,,,
,,346.546625,,,,
,,346.5598,,,,
,,346.5763,,,,
,,346.59245,,,,
,,346.64375,,,,
,,346.675875,,,,
,,346.711525,,,,
,,346.73545,,,,
,,346.74575,,,,
,,346.760675,,,,
,,346.762475,,,,
,,346.782725,,,,
,,346.803525,,,,
,,346.8188,,,,
,,346.832575,,,,
,,346.853575,,,,
,,346.8711,,,,
,,346.88925,,,,
,,346.9151,,,,
,,346.934525,,,,
,,346.95975,,,,
,,347.001125,,,,
,,347.0336,,,,
,,347.062825,,,,
,,347.0872,,,,
,,347.1217,,,,
,,347.13775,,,,
,,347.172575,,,,
,,347.1898,,,,
,,347.20375,,,,
,,347.2074,,,,
,,347.22565,,,,
,,347.239975,,,,
,,347.25635,,,,
,,347.2809,,,,
,,347.346625,,,,
,,347.361875,,,,
,,347.383375,,,,
,,347.405425,,,,
,,347.4077,,,,
,,347.426525,,,,
,,347.4503,,,,
,,347.476475,,,,
,,347.500975,,,,
,,347.511225,,,,
,,347.527425,,,,
,,347.552175,,,,
,,347.593875,,,,
,,347.60415,,,,
,,347.63405,,,,
,,347.659475,,,,
,,347.678375,,,,
,,347.7029,,,,
,,347.719125,,,,
,,347.727375,,,,
,,347.7717,,,,
,,347.786325,,,,
,,347.83295,,,,
,,347.8833,,,,
,,347.900875,,,,
,,347.919725,,,,
,,347.9624,,,,
,,347.98965,,,,
,,348.067125,,,,
,,348.084025,,,,
,,348.10205,,,,
,,348.120625,,,,
,,348.14575,,,,
,,348.168025,,,,
,,348.191425,,,,
,,348.2127,,,,
,,348.239075,,,,
,,348.2648,,,,
,,348.290225,,,,
,,348.3082,,,,
,,348.340075,,,,
,,348.3525,,,,
,,348.36255,,,,
,,348.390525,,,,
,,348.411025,,,,
,,348.4151,,,,
,,348.4492,,,,
,,348.4706,,,,
,,348.487525,,,,
,,348.50635,,,,
,,348.545725,,,,
,,348.619425,,,,
,,348.656725,,,,
,,348.672675,,,,
,,348.6899,,,,
,,348.714275,,,,
,,348.742575,,,,
,,348.761575,,,,
,,348.773075,,,,
,,348.789375,,,,
,,348.80995,,,,
,,348.8284,,,,
,,348.84875,,,,
,,348.864725,,,,
,,348.86585,,,,
,,348.8834,,,,
,,348.910975,,,,
,,348.93255,,,,
,,348.961625,,,,
,,348.983375,,,,
,,349.019075,,,,
,,349.0462,,,,
,,349.05425,,,,
,,349.074225,,,,
,,349.08955,,,,
,,349.13575,,,,
,,349.17335,,,,
,,349.176225,,,,
,,349.1969,,,,
,,349.200375,,,,
,,349.22395,,,,
,,349.243925,,,,
,,349.26505,,,,
,,349.278075,,,,
,,349.29535,,,,
,,349.31735,,,,
,,349.339475,,,,
,,349.3598,,,,
,,349.378725,,,,
,,349.39725,,,,
,,349.445875,,,,
,,349.4644,,,,
,,349.4795,,,,
,,349.4977,,,,
,,349.521175,,,,
,,349.542375,,,,
,,349.562975,,,,
,,349.5853,,,,
,,349.605925,,,,
,,349.63055,,,,
,,349.6583,,,,
,,349.670875,,,,
,,349.6751,,,,
,,349.697325,,,,
,,349.718725,,,,
,,349.7343,,,,
,,349.763925,,,,
,,349.785625,,,,
,,349.80195,,,,
,,349.80525,,,,
,,349.8297,,,,
,,349.8501,,,,
,,349.90485,,,,
,,349.94385,,,,
,,349.966325,,,,
,,349.9828,,,,
,,350.003925,,,,
,,350.032025,,,,
,,350.082125,,,,
,,350.1413,,,,
,,350.159925,,,,
,,350.16735,,,,
,,350.2396,,,,
,,350.2556,,,,
,,350.280325,,,,
,,350.301025,,,,
,,350.318125,,,,
,,350.335725,,,,
,,350.361675,,,,
,,350.38115,,,,
,,350.405625,,,,
,,350.43635,,,,
,,350.45025,,,,
,,350.4715,,,,
,,350.4912,,,,
,,350.520425,,,,
,,350.5567,,,,
,,350.5843,,,,
,,350.610325,,,,
,,350.6156,,,,
,,350.65285,,,,
,,350.680975,,,,
,,350.7129,,,,
,,350.7156,,,,
,,350.7373,,,,
,,350.75675,,,,
,,350.782925,,,,
,,350.81035,,,,
,,350.833875,,,,
,,350.8764,,,,
,,350.897325,,,,
,,350.929275,,,,
,,350.9465,,,,
,,350.968475,,,,
,,350.9731,,,,
,,350.99475,,,,
,,351.01835,,,,
,,351.04305,,,,
,,351.08185,,,,
,,351.1171,,,,
,,351.136775,,,,
,,351.16055,,,,
,,351.181925,,,,
,,351.19845,,,,
,,351.22295,,,,
,,351.2407,,,,
,,351.2641,,,,
,,351.294275,,,,
,,351.317225,,,,
,,351.3314,,,,
,,351.35235,,,,
,,351.372525,,,,
,,351.392375,,,,
,,351.402775,,,,
,,351.4348,,,,
,,351.457,,,,
,,351.47415,,,,
,,351.4972,,,,
,,351.50985,,,,
,,351.5358,,,,
,,351.587575,,,,
,,351.622275,,,,
,,351.624875,,,,
,,351.63885,,,,
,,351.6633,,,,
,,351.68,,,,
,,351.6897,,,,
,,351.692925,,,,
,,351.7079,,,,
,,351.71715,,,,
,,351.7281,,,,
,,351.748525,,,,
,,351.769375,,,,
,,351.784575,,,,
,,351.80895,,,,
,,351.8621,,,,
,,351.883225,,,,
,,351.9006,,,,
,,351.919725,,,,
,,351.944175,,,,
,,351.96635,,,,
,,351.97635,,,,
,,351.98855,,,,
,,351.997125,,,,
,,352.007225,,,,
,,352.028975,,,,
,,352.031825,,,,
,,352.052175,,,,
,,352.07035,,,,
,,352.0843,,,,
,,352.0967,,,,
,,352.130075,,,,
,,352.170375,,,,
,,352.1911,,,,
,,352.22765,,,,
,,352.25535,,,,
,,352.276125,,,,
,,352.292225,,,,
,,352.3394,,,,
,,352.357825,,,,
,,352.3729,,,,
,,352.3771,,,,
,,352.419375,,,,
,,352.457775,,,,
,,352.478675,,,,
,,352.504125,,,,
,,352.523025,,,,
,,352.527675,,,,
,,352.543525,,,,
,,352.57545,,,,
,,352.6144,,,,
,,352.62855,,,,
,,352.63725,,,,
,,352.658325,,,,
,,352.70375,,,,
,,352.7298,,,,
,,352.7542,,,,
,,352.799325,,,,
,,352.80065,,,,
,,352.8206,,,,
,,352.86675,,,,
,,352.8847,,,,
,,352.9063,,,,
,,352.935225,,,,
,,352.959075,,,,
,,352.9868,,,,
,,352.98955,,,,
,,353.0066,,,,
,,353.02565,,,,
,,353.0587,,,,
,,353.076775,,,,
,,353.09815,,,,
,,353.1147,,,,
,,353.14025,,,,
,,353.169375,,,,
,,353.188675,,,,
,,353.19755,,,,
,,353.207475,,,,
,,353.211325,,,,
,,353.22345,,,,
,,353.2463,,,,
,,353.2496,,,,
,,353.270625,,,,
,,353.28505,,,,
,,353.297375,,,,
,,353.304525,,,,
,,353.3639,,,,
,,353.388275,,,,
,,353.40415,,,,
,,353.423675,,,,
,,353.4441,,,,
,,353.47285,,,,
,,353.49845,,,,
,,353.5085,,,,
,,353.52565,,,,
,,353.542025,,,,
,,353.59365,,,,
,,353.6131,,,,
,,353.6408,,,,
,,353.665,,,,
,,353.691175,,,,
,,353.7254,,,,
,,353.747775,,,,
,,353.771225,,,,
,,353.8018,,,,
,,353.826675,,,,
,,353.8576,,,,
,,353.88235,,,,
,,353.904,,,,
,,353.91715,,,,
,,353.934125,,,,
,,353.95235,,,,
,,353.9765,,,,
,,353.9926,,,,
,,354.00965,,,,
,,354.050825,,,,
,,354.063225,,,,
,,354.06785,,,,
,,354.080875,,,,
,,354.11245,,,,
,,354.15565,,,,
,,354.18165,,,,
,,354.1869,,,,
,,354.19615,,,,
,,354.21955,,,,
,,354.246225,,,,
,,354.269025,,,,
,,354.29795,,,,
,,354.325775,,,,
,,354.356675,,,,
,,354.37395,,,,
,,354.392775,,,,
,,354.414575,,,,
,,354.42825,,,,
,,354.434725,,,,
,,354.4583,,,,
,,354.471025,,,,
,,354.4956,,,,
,,354.499775,,,,
,,354.509475,,,,
,,354.5302,,,,
,,354.535025,,,,
,,354.56085,,,,
,,354.585475,,,,
,,354.5998,,,,
,,354.6238,,,,
,,354.642625,,,,
,,354.659525,,,,
,,354.678175,,,,
,,354.68205,,,,
,,354.7014,,,,
,,354.739325,,,,
,,354.75405,,,,
,,354.770925,,,,
,,354.773825,,,,
,,354.803775,,,,
,,354.81425,,,,
,,354.8416,,,,
,,354.844575,,,,
,,354.877775,,,,
,,354.89005,,,,
,,354.902725,,,,
,,354.9662,,,,
,,354.98795,,,,
,,355.03175,,,,
,,355.0504,,,,
,,355.087725,,,,
,,355.103275,,,,
,,355.119225,,,,
,,355.140725,,,,
,,355.153275,,,,
,,355.1573,,,,
,,355.176925,,,,
,,355.18005,,,,
,,355.19335,,,,
,,355.21365,,,,
,,355.21555,,,,
,,355.2665,,,,
,,355.283475,,,,
,,355.33285,,,,
,,355.349025,,,,
,,355.371225,,,,
,,355.400175,,,,
,,355.42555,,,,
,,355.44705,,,,
,,355.4892,,,,
,,355.505275,,,,
,,355.5229,,,,
,,355.54605,,,,
,,355.567575,,,,
,,355.587625,,,,
,,355.598775,,,,
,,355.618475,,,,
,,355.63895,,,,
,,355.652375,,,,
,,355.668175,,,,
,,355.689125,,,,
,,355.704475,,,,
,,355.72255,,,,
,,355.73755,,,,
,,355.759625,,,,
,,355.8082,,,,
,,355.83755,,,,
,,355.875925,,,,
,,355.8832,,,,
,,355.898075,,,,
,,355.9178,,,,
,,355.96295,,,,
,,356.005925,,,,
,,356.040025,,,,
,,356.064525,,,,
,,356.0805,,,,
,,356.0969,,,,
,,356.117875,,,,
,,356.1393,,,,
,,356.16085,,,,
,,356.182,,,,
,,356.19735,,,,
,,356.24885,,,,
,,356.274425,,,,
,,356.294175,,,,
,,356.3163,,,,
,,356.339025,,,,
,,356.359175,,,,
,,356.38895,,,,
,,356.39185,,,,
,,356.410025,,,,
,,356.43245,,,,
,,356.4387,,,,
,,356.463975,,,,
,,356.491475,,,,
,,356.5227,,,,
,,356.5475,,,,
,,356.571275,,,,
,,356.590875,,,,
,,356.59455,,,,
,,356.6187,,,,
,,356.6407,,,,
,,356.66175,,,,
,,356.68765,,,,
,,356.702675,,,,
,,356.706375,,,,
,,356.72375,,,,
,,356.7415,,,,
,,356.788375,,,,
,,356.81205,,,,
,,356.828625,,,,
,,356.832675,,,,
,,356.860575,,,,
,,356.881275,,,,
,,356.912475,,,,
,,356.943475,,,,
,,356.95915,,,,
,,356.962475,,,,
,,356.963925,,,,
,,356.97975,,,,
,,356.99625,,,,
,,357.0169,,,,
,,357.0311,,,,
,,357.03455,,,,
,,357.0375,,,,
,,357.0515,,,,
,,357.0667,,,,
,,357.0796,,,,
,,357.11615,,,,
,,357.15285,,,,
,,357.1746,,,,
,,357.203825,,,,
,,357.2254,,,,
,,357.246425,,,,
,,357.273725,,,,
,,357.29565,,,,
,,357.347775,,,,
,,357.371325,,,,
,,357.3909,,,,
,,357.405875,,,,
,,357.4266,,,,
,,357.446275,,,,
,,357.485275,,,,
,,357.504625,,,,
,,357.5554,,,,
,,357.58375,,,,
,,357.62685,,,,
,,357.676475,,,,
,,357.6953,,,,
,,357.71525,,,,
,,357.74905,,,,
,,357.761875,,,,
,,357.782975,,,,
,,357.802275,,,,
,,357.820575,,,,
,,357.841875,,,,
,,357.887975,,,,
,,357.910825,,,,
,,357.9316,,,,
,,357.941375,,,,
,,357.9541,,,,
,,357.98215,,,,
,,357.996575,,,,
,,358.014125,,,,
,,358.062275,,,,
,,358.091975,,,,
,,358.10965,,,,
,,358.135225,,,,
,,358.1441,,,,
,,358.160125,,,,
,,358.189325,,,,
,,358.207725,,,,
,,358.218075,,,,
,,358.226975,,,,
,,358.235475,,,,
,,358.273325,,,,
,,358.277825,,,,
,,358.331475,,,,
,,358.346575,,,,
,,358.356825,,,,
,,358.37795,,,,
,,358.400475,,,,
,,358.43245,,,,
,,358.470575,,,,
,,358.49715,,,,
,,358.5119,,,,
,,358.51455,,,,
,,358.5193,,,,
,,358.5228,,,,
,,358.52695,,,,
,,358.52885,,,,
,,358.544925,,,,
,,358.57285,,,,
,,358.62865,,,,
,,358.663825,,,,
,,358.697625,,,,
,,358.72545,,,,
,,358.750375,,,,
,,358.7661,,,,
,,358.7905,,,,
,,358.808625,,,,
,,358.8772,,,,
,,358.912975,,,,
,,358.931325,,,,
,,358.950225,,,,
,,358.964375,,,,
,,358.9893,,,,
,,359.030475,,,,
,,359.054975,,,,
,,359.079575,,,,
,,359.095675,,,,
,,359.119375,,,,
,,359.1392,,,,
,,359.16505,,,,
,,359.18055,,,,
,,359.21605,,,,
,,359.221275,,,,
,,359.240625,,,,
,,359.2765,,,,
,,359.287525,,,,
,,359.311375,,,,
,,359.347975,,,,
,,359.37325,,,,
,,359.3959,,,,
,,359.441075,,,,
,,359.455625,,,,
,,359.459025,,,,
,,359.470425,,,,
,,359.499875,,,,
,,359.51715,,,,
,,359.5559,,,,
,,359.577175,,,,
,,359.6108,,,,
,,359.688175,,,,
,,359.704475,,,,
,,359.725975,,,,
,,359.75565,,,,
,,359.7983,,,,
,,359.807975,,,,
,,359.81335,,,,
,,359.83675,,,,
,,359.8635,,,,
,,359.8905,,,,
,,359.92695,,,,
,,359.93275,,,,
,,359.948425,,,,
,,359.986625,,,,
,,360.008275,,,,
,,360.04105,,,,
,,360.055925,,,,
,,360.059425,,,,
,,360.06495,,,,
,,360.0745,,,,
,,360.07885,,,,
,,360.0812,,,,
,,360.088475,,,,
,,360.0942,,,,
,,360.109,,,,
,,360.116375,,,,
,,360.124375,,,,
,,360.1315,,,,
,,360.1349,,,,
,,360.16705,,,,
,,360.180775,,,,
,,360.221,,,,
,,360.2582,,,,
,,360.267025,,,,
,,360.27345,,,,
,,360.2786,,,,
,,360.2858,,,,
,,360.288975,,,,
,,360.299825,,,,
,,360.312425,,,,
,,360.315625,,,,
,,360.325925,,,,
,,360.34815,,,,
,,360.366,,,,
,,360.389175,,,,
,,360.408975,,,,
,,360.4372,,,,
,,360.45465,,,,
,,360.485075,,,,
,,360.49135,,,,
,,360.509925,,,,
,,360.531125,,,,
,,360.54505,,,,
,,360.570525,,,,
,,360.5863,,,,
,,360.5986,,,,
,,360.613725,,,,
,,360.631225,,,,
,,360.6603,,,,
,,360.667425,,,,
,,360.68445,,,,
,,360.708075,,,,
,,360.722025,,,,
,,360.7419,,,,
,,360.78535,,,,
,,360.80715,,,,
,,360.812275,,,,
,,360.82855,,,,
,,360.841275,,,,
,,360.8521,,,,
,,360.859275,,,,
,,360.87165,,,,
,,360.876725,,,,
,,360.9071,,,,
,,360.928275,,,,
,,360.948775,,,,
,,360.9821,,,,
,,360.99595,,,,
,,361.030775,,,,
,,361.0336,,,,
,,361.0435,,,,
,,361.068675,,,,
,,361.088575,,,,
,,361.105,,,,
,,361.1307,,,,
,,361.15855,,,,
,,361.1749,,,,
,,361.19025,,,,
,,361.252325,,,,
,,361.27645,,,,
,,361.2944,,,,
,,361.29655,,,,
,,361.32975,,,,
,,361.365975,,,,
,,361.382225,,,,
,,361.404275,,,,
,,361.4784,,,,
,,361.51165,,,,
,,361.517625,,,,
,,361.5387,,,,
,,361.550825,,,,
,,361.567075,,,,
,,361.585975,,,,
,,361.592775,,,,
,,361.612775,,,,
,,361.628275,,,,
,,361.65365,,,,
,,361.66675,,,,
,,361.688925,,,,
,,361.70875,,,,
,,361.727925,,,,
,,361.74155,,,,
,,361.755425,,,,
,,361.7871,,,,
,,361.80395,,,,
,,361.808075,,,,
,,361.828175,,,,
,,361.853575,,,,
,,361.860025,,,,
,,361.886275,,,,
,,361.9069,,,,
,,361.9319,,,,
,,361.9544,,,,
,,361.98415,,,,
,,362.0022,,,,
,,362.012775,,,,
,,362.033725,,,,
,,362.03845,,,,
,,362.043125,,,,
,,362.0458,,,,
,,362.0558,,,,
,,362.0613,,,,
,,362.07445,,,,
,,362.0795,,,,
,,362.089775,,,,
,,362.106025,,,,
,,362.110925,,,,
,,362.125625,,,,
,,362.13495,,,,
,,362.147475,,,,
,,362.15375,,,,
,,362.2074,,,,
,,362.2355,,,,
,,362.252375,,,,
,,362.27135,,,,
,,362.289,,,,
,,362.3147,,,,
,,362.33865,,,,
,,362.35065,,,,
,,362.381175,,,,
,,362.38335,,,,
,,362.388125,,,,
,,362.3948,,,,
,,362.4158,,,,
,,362.4304,,,,
,,362.4678,,,,
,,362.484175,,,,
,,362.49485,,,,
,,362.496725,,,,
,,362.525475,,,,
,,362.537725,,,,
,,362.556725,,,,
,,362.57145,,,,
,,362.5856,,,,
,,362.59605,,,,
,,362.625625,,,,
,,362.64085,,,,
,,362.663075,,,,
,,362.6743,,,,
,,362.6789,,,,
,,362.6876,,,,
,,362.69235,,,,
,,362.70015,,,,
,,362.70385,,,,
,,362.721325,,,,
,,362.724475,,,,
,,362.734775,,,,
,,362.7503,,,,
,,362.770925,,,,
,,362.8096,,,,
,,362.82725,,,,
,,362.8446,,,,
,,362.865725,,,,
,,362.894675,,,,
,,362.90745,,,,
,,362.918375,,,,
,,362.91995,,,,
,,362.92135,,,,
,,362.927325,,,,
,,362.9357,,,,
,,362.940625,,,,
,,362.958475,,,,
,,362.97095,,,,
,,362.9842,,,,
,,362.987225,,,,
,,362.99135,,,,
,,363.0088,,,,
,,363.018825,,,,
,,363.027525,,,,
,,363.05665,,,,
,,363.065875,,,,
,,363.066875,,,,
,,363.071475,,,,
,,363.076625,,,,
,,363.092325,,,,
,,363.122475,,,,
,,363.13675,,,,
,,363.224225,,,,
,,363.23015,,,,
,,363.25265,,,,
,,363.2613,,,,
,,363.31405,,,,
,,363.33345,,,,
,,363.3519,,,,
,,363.387725,,,,
,,363.437875,,,,
,,363.45845,,,,
,,363.469525,,,,
,,363.471225,,,,
,,363.474275,,,,
,,363.489975,,,,
,,363.534875,,,,
,,363.55675,,,,
,,363.611675,,,,
,,363.637625,,,,
,,363.697875,,,,
,,363.738,,,,
,,363.74095,,,,
,,363.771475,,,,
,,363.7843,,,,
,,363.7916,,,,
,,363.80435,,,,
,,363.837025,,,,
,,363.8559,,,,
,,363.871325,,,,
,,363.887575,,,,
,,363.909,,,,
,,363.9229,,,,
,,363.942875,,,,
,,363.94995,,,,
,,363.955175,,,,
,,363.99045,,,,
,,363.9987,,,,
,,364.00575,,,,
,,364.010925,,,,
,,364.016725,,,,
,,364.031075,,,,
,,364.046,,,,
,,364.06815,,,,
,,364.0758,,,,
,,364.079225,,,,
,,364.090725,,,,
,,364.11195,,,,
,,364.128375,,,,
,,364.14915,,,,
