SPK_SPKC04a (inhi),SPK_SPKC08a (sharp exc?),SPK_SPKC09a (no opto-tagging)
,,185.138225
,,185.179075
,,185.18865
,,185.207325
,,185.2291
,,185.2659
,,185.289775
,,185.300775
,,185.3288
,,185.357225
,,185.37465
,,185.388175
,,185.41955
,,185.451525
,,185.4666
,,185.475175
,,185.496225
,,185.5172
,,185.532325
,,185.55545
,,185.573175
,,185.5963
,,185.638825
,,185.688125
,,185.71375
,,185.742725
,,185.773825
,,185.792825
,,185.8233
,,185.847175
,,185.861875
,,185.91045
,,185.92595
,,185.956675
,,185.992625
,,186.02915
,,186.063
,,186.112725
,,186.1442
,,186.186275
,,186.19675
,,186.213375
,,186.259325
,,186.2789
,,186.3112
,,186.336525
,,186.36435
,,186.38755
,,186.426725
,,186.458225
,,186.48095
,,186.4828
,,186.4899
,,186.5297
,,186.5786
,,186.592225
,,186.616325
,,186.6407
,,186.6798
,,186.707775
,,186.7149
,,186.7482
,,186.760475
,,186.774975
,,186.781675
,,186.827375
,,186.8482
,,186.883525
,,186.90855
,,186.95485
,,186.963425
,,186.9881
,,186.998375
,,187.01605
,,187.03865
,,187.06225
,,187.0727
,,187.086775
,,187.1132
,,187.135475
,,187.152975
,,187.174375
,,187.1767
,,187.243925
,,187.277725
,,187.311
,,187.346675
,,187.369125
,,187.394525
,,187.4096
,,187.422475
,,187.44455
,,187.45135
,,187.50915
,,187.5236
,,187.5409
,,187.566375
,,187.58435
,,187.603375
,,187.6234
,,187.6534
,,187.680575
,,187.7018
,,187.748975
,,187.7813
,,187.820325
,,187.8432
,,187.851275
,,187.861375
,,187.8834
,,187.897
,,187.902875
,,187.921025
,,187.9401
,,187.966825
,,187.984
,,188.050125
,,188.062375
,,188.0814
,,188.09285
,,188.10485
,,188.113275
,,188.1238
,,188.146175
,,188.162975
,,188.184475
,,188.1862
,,188.20615
,,188.21375
,,188.238175
,,188.2606
,,188.282075
,,188.31365
,,188.344225
,,188.362375
,,188.385825
,,188.425325
,,188.444075
,,188.459725
,,188.484675
,,188.511075
,,188.527075
,,188.544975
,,188.5657
,,188.590525
,,188.615125
,,188.653175
,,188.6833
,,188.70285
,,188.717825
,,188.744225
,,188.7769
,,188.82295
,,188.864475
,,188.9114
,,188.944875
,,188.95595
,,188.9854
,,188.9996
,,189.023625
,,189.0844
,,189.1146
,,189.137
,,189.146375
,,189.1719
,,189.211575
,,189.220375
,,189.251375
,,189.26625
,,189.31645
,,189.33915
,,189.348525
,,189.3667
,,189.378275
,,189.3894
,,189.44345
,,189.508575
,,189.527775
,,189.5754
,,189.6162
,,189.66705
,,189.696525
,,189.745075
,,189.762
,,189.785775
,,189.816225
,,189.8857
,,189.895025
,,189.926625
,,189.948575
,,189.96425
,,189.988475
,,190.011
,,190.02455
,,190.0907
,,190.117425
,,190.130875
,,190.1398
,,190.168025
,,190.205925
,,190.225125
,,190.259275
,,190.266675
,,190.2833
,,190.297825
,,190.331725
,,190.348275
,,190.365175
,,190.3895
,,190.39985
,,190.42105
,,190.438875
,,190.454125
,,190.474875
,,190.526
,,190.543875
,,190.555375
,,190.5834
,,190.592875
,,190.60905
,,190.63245
,,190.664175
,,190.672875
,,191.7805
,,196.252425
