SPK_SPKC02a (inhibited),SPK_SPKC07a (inhibited),SPK_SPKC12a (no effect)
,292.512175,
,292.5237,
,292.54735,
,292.55735,
,292.57395,
,292.583025,
,292.596775,
,292.62675,
,292.642375,
,292.68605,
,292.70305,
,292.7572,
,292.775525,
,292.78805,
,292.81205,
,292.865325,
,292.895875,
,292.938875,
,292.952225,
,292.96545,
,292.987825,
,293.01675,
,293.0372,
,293.051875,
,293.074675,
,293.0984,
,293.113675,
,293.130375,
,293.15105,
,293.164125,
,293.1863,
,293.231575,
,293.2567,
,293.27125,
,293.290625,
,293.3477,
,293.36205,
,293.375825,
,293.3886,
,293.41865,
,293.435875,
,293.453875,
,293.466625,
,293.4824,
,293.504175,
,293.525675,
,293.5514,
,293.56585,
,293.6142,
,293.6554,
,293.67255,
,293.714225,
,293.7238,
,293.759525,
,293.773525,
,293.795325,
,293.809525,
,293.82765,
,293.8996,
,293.9131,
,293.95515,
,293.969425,
,293.98595,
,294.026325,
,294.041975,
,294.054925,
,294.076375,
,294.08735,
,294.1005,
,294.113925,
,294.1595,
,294.17345,
,294.183675,
,294.202275,
,294.2221,
,294.24385,
,294.255775,
,294.269225,
,294.285875,
,294.313275,
,294.329075,
,294.373725,
,294.394525,
,294.42655,
,294.436875,
,294.454625,
,294.490425,
,294.50395,
,294.5291,
,294.544275,
,294.559725,
,294.5738,
,294.635925,
,294.662875,
,294.68125,
,294.69745,
,294.7087,
,294.721125,
,294.739475,
,294.75735,
,294.778925,
,294.8114,
,294.8477,
,294.9159,
,294.942325,
,294.9563,
,294.9722,
,294.990075,
,295.015125,
,295.03545,
,295.059475,
,295.097575,
,295.1374,
,295.2282,
,295.2475,
,295.264875,
,295.28435,
,295.3138,
,295.344175,
,295.3603,
,295.376525,
,295.390275,
,295.414325,
,295.46325,
,295.5225,
,295.534975,
,295.5534,
,295.58325,
,295.6183,
,295.64615,
,295.662425,
,295.691675,
,295.707975,
,295.726375,
,295.744475,
,295.770525,
,295.793875,
,295.807175,
,295.820575,
,295.834625,
,295.86275,
,295.88975,
,295.9344,
,295.9541,
,295.97435,
,296.00955,
,296.0246,
,296.07175,
,296.096175,
,296.1467,
,296.172575,
,296.193475,
,296.218275,
,296.232825,
,296.2594,
,296.2804,
,296.3062,
,296.3268,
,296.342925,
,296.356075,
,296.3875,
,296.4336,
,296.46315,
,296.477075,
,296.500625,
,296.55135,
,296.570675,
,296.590175,
,296.6953,
,296.720775,
,296.755825,
,296.7746,
,296.80045,
,296.8245,
,296.84765,
,296.881,
,296.896075,
,296.919375,
,296.937575,
,296.948,
,297.033425,
,297.0497,
,297.0646,
,297.077525,
,297.09495,
,297.1043,
,297.133425,
,297.1555,
,297.168,
,297.18115,
,297.2127,
,297.230525,
,297.24185,
,297.258275,
,297.2931,
,297.302075,
,297.313875,
,297.3263,
,297.346,
,297.362725,
,297.385725,
,297.403825,
,297.425725,
,297.445875,
,297.457575,
,297.475325,
,297.50315,
,297.5224,
,297.536675,
,297.566975,
,297.59085,
,297.608575,
,297.640025,
,297.660775,
,297.6882,
,297.7063,
,297.72335,
,297.746375,
,297.79715,
,297.813825,
,297.85815,
,297.87395,
,297.8886,
,297.900725,
,297.919775,
,297.935425,
,297.983675,
,298.007175,
,298.039,
,298.0635,
,298.081975,
,298.096025,
,298.11325,
,298.17905,
,298.192225,
,298.2208,
,298.240175,
,298.264125,
,298.279675,
,298.3174,
,298.332325,
,298.346975,
,298.4008,
,298.44225,
,298.46145,
,298.47455,
,298.507425,
,298.541225,
,298.565425,
,298.58555,
,298.59935,
,298.622775,
,298.63835,
,298.684975,
,298.69515,
,298.72465,
,298.742475,
,298.761175,
,298.784425,
,298.798725,
,298.8203,
,298.8399,
,298.8628,
,298.877,
,298.898725,
,298.961125,
,299.01845,
,299.030175,
,299.0474,
,299.0624,
,299.079425,
,299.0956,
,299.110325,
,299.130175,
,299.152225,
,299.196825,
,299.25185,
,299.272425,
,299.292225,
,299.307125,
,299.331675,
,299.357175,
,299.3671,
,299.400125,
,299.43795,
,299.45285,
,299.493825,
,299.539425,
,299.574825,
,299.651625,
,299.69745,
,299.7105,
,299.748475,
,299.779925,
,299.798325,
,299.826625,
,299.843,
,299.858275,
,299.872475,
,299.890125,
,299.9721,
,300.008675,
,300.03765,
,300.052425,
,300.071925,
,300.107075,
,300.13235,
,300.14605,
,300.165575,
,300.183875,
,300.20785,
,300.2206,
,300.252975,
,300.265675,
,300.355,
,300.3957,
,300.418975,
,300.440775,
,300.474125,
,300.50055,
,300.51365,
,300.531875,
,300.547925,
,300.562425,
,300.579225,
,300.6108,
,300.6674,
,300.7181,
,300.73695,
,300.825625,
,300.8362,
,300.850925,
,300.8782,
,300.905575,
,300.9409,
,300.959,
,300.9842,
,301.01135,
,301.0266,
,301.0512,
,301.0859,
,301.10965,
,301.122075,
,301.13675,
,301.163225,
,301.184575,
,301.201725,
,301.2181,
,301.32775,
,301.352775,
,301.4083,
,301.438075,
,301.457925,
,301.49045,
,301.526275,
,301.547425,
,301.564025,
,301.6195,
,301.6465,
,301.65765,
,301.6783,
,301.699425,
,301.72775,
,301.751475,
,301.767,
,301.7964,
,301.811375,
,301.82635,
,301.870975,
,301.91065,
,301.926525,
,301.937525,
,301.95535,
,301.97155,
,301.982975,
,301.99765,
,302.017075,
,302.02965,
,302.04775,
,302.061,
,302.0689,
,302.084175,
,302.0933,
,302.106025,
,302.1354,
,302.145775,
,302.178,
,302.18775,
,302.19725,
,302.220375,
,302.234925,
,302.2486,
,302.262725,
,302.28015,
,302.296625,
,302.32065,
,302.330625,
,302.371975,
,302.3826,
,302.397175,
,302.4102,
,302.424225,
,302.437275,
,302.448825,
,302.463125,
,302.4797,
,302.492975,
,302.528,
,302.546425,
,302.557675,
,302.58285,
,302.60515,
,302.619625,
,302.637825,
,302.657825,
,302.6704,
,302.685825,
,302.706025,
,302.72,
,302.731325,
,302.74565,
,302.756975,
,302.770075,
,302.79755,
,302.8276,
,302.850575,
,302.8633,
,302.876275,
,302.889,
,302.9037,
,302.92015,
,302.93685,
,302.968325,
,303.000075,
,303.02215,
,303.0332,
,303.051775,
,303.0713,
,303.084875,
,303.0993,
,303.111325,
,303.137775,
,303.160825,
,303.1831,
,303.1963,
,303.214625,
,303.238175,
,303.2781,
,303.3086,
,303.32635,
,303.3442,
,303.40165,
,303.435075,
,303.455975,
,303.496425,
,303.510575,
,303.52445,
,303.55325,
,303.5726,
,303.607225,
,303.653325,
,303.6705,
,303.7118,
,303.73215,
,303.795425,
,303.831375,
,303.844925,
,303.86605,
,303.878275,
,303.91875,
,303.934325,
,303.95575,
,303.9838,
,304.01015,
,304.026975,
,304.0468,
,304.065375,
,304.094875,
,304.1155,
,304.1389,
,304.169975,
,304.20775,
,304.225325,
,304.24135,
,304.2552,
,304.27245,
,304.296925,
,304.31485,
,304.337475,
,304.360675,
,304.381775,
,304.40205,
,304.413725,
,304.4359,
,304.490725,
,304.5117,
,304.528725,
,304.546975,
,304.5802,
,304.60235,
,304.61575,
,304.651925,
,304.66525,
,304.676175,
,304.69935,
,304.7081,
,304.724775,
,304.7389,
,304.752725,
,304.7654,
,304.78345,
,304.79825,
,304.816525,
,304.824925,
,304.8425,
,304.858175,
,304.87935,
,304.89305,
,304.9056,
,304.92045,
,304.94095,
,304.9629,
,304.98515,
,305.006725,
,305.01565,
,305.0307,
,305.042225,
,305.05285,
,305.064475,
,305.077125,
,305.09885,
,305.126925,
,305.14165,
,305.15595,
,305.169425,
,305.18135,
,305.20065,
,305.21895,
,305.23335,
,305.247175,
,305.2663,
,305.27665,
,305.293325,
,305.31545,
,305.331775,
,305.37115,
,305.39285,
,305.409,
,305.43645,
,305.453275,
,305.465225,
,305.4739,
,305.505525,
,305.5254,
,305.540725,
,305.6734,
,305.695325,
,305.7072,
,305.745825,
,305.768125,
,305.78085,
,305.799775,
,305.81775,
,305.834075,
,305.862125,
,305.876,
,305.9293,
,305.9444,
,306.014875,
,306.04465,
,306.107,
,306.1393,
,306.1548,
,306.215225,
,306.23175,
,306.253225,
,306.276625,
,306.301225,
,306.35555,
,306.37865,
,306.4089,
,306.4275,
,306.450875,
,306.47025,
,306.513175,
,306.5753,
,306.5986,
,306.6124,
,306.625525,
,306.6468,
,306.672575,
,306.686425,
,306.7097,
,306.72835,
,306.74755,
,306.7853,
,306.810025,
,306.8254,
,306.860325,
,306.873075,
,306.905725,
,306.9254,
,306.9528,
,306.991975,
,307.01165,
,307.0984,
,307.12715,
,307.1429,
,307.16045,
,307.1767,
,307.197875,
,307.21605,
,307.233225,
,307.248825,
,307.25915,
,307.274925,
,307.298125,
,307.31325,
,307.340375,
,307.36535,
,307.397525,
,307.428925,
,307.4693,
,307.4888,
,307.520475,
,307.552225,
,307.562825,
,307.57595,
,307.59015,
,307.6023,
,307.6155,
,307.63205,
,307.646925,
,307.659075,
,307.678125,
,307.6909,
,307.721125,
,307.7941,
,307.80455,
,307.82235,
,307.83535,
,307.86865,
,307.88255,
,307.91315,
,307.94745,
,307.975025,
,307.990875,
,308.003425,
,308.0238,
,308.052025,
,308.069675,
,308.079625,
,308.110125,
,308.140575,
,308.154925,
,308.177225,
,308.202125,
,308.2523,
,308.27465,
,308.29075,
,308.349425,
,308.365325,
,308.379375,
,308.391225,
,308.406125,
,308.427725,
,308.448625,
,308.479475,
,308.493325,
,308.50785,
,308.520525,
,308.537,
,308.553275,
,308.568825,
,308.584475,
,308.5963,
,308.60895,
,308.623175,
,308.63435,
,308.647425,
,308.66555,
,308.6785,
,308.703575,
,308.7153,
,308.761325,
,308.77575,
,308.794225,
,308.823175,
,308.8443,
,308.8623,
,308.8931,
,308.964025,
,308.998075,
,309.01475,
,309.02335,
,309.0369,
,309.0713,
,309.121175,
,309.1352,
,309.146425,
,309.19775,
,309.228625,
,309.31825,
,309.338875,
,309.38525,
,309.402075,
,309.42265,
,309.451775,
,309.47145,
,309.4883,
,309.50955,
,309.52905,
,309.5388,
,309.561375,
,309.58485,
,309.610575,
,309.6292,
,309.652625,
,309.686075,
,309.703625,
,309.71755,
,309.737825,
,309.7542,
,309.772175,
,309.784925,
,309.811025,
,309.83875,
,309.8582,
,309.883825,
,309.913625,
,309.9286,
,309.95685,
,309.97945,
,310.009975,
,310.025025,
,310.054625,
,310.08775,
,310.100425,
,310.1126,
,310.12415,
,310.1366,
,310.150875,
,310.170975,
,310.1969,
,310.2147,
,310.227475,
,310.23925,
,310.26195,
,310.287375,
,310.328375,
,310.35855,
,310.37765,
,310.396125,
,310.411125,
,310.4361,
,310.473175,
,310.5228,
,310.54725,
,310.5838,
,310.60095,
,310.614775,
,310.632025,
,310.656825,
,310.715575,
,310.751725,
,310.777725,
,310.838525,
,310.858425,
,310.89885,
,310.9374,
,310.972075,
,311.00785,
,311.01955,
,311.0328,
,311.070575,
,311.08365,
,311.123575,
,311.140675,
,311.15415,
,311.188225,
,311.2214,
,311.232975,
,311.24735,
,311.262425,
,311.28295,
,311.319675,
,311.334975,
,311.359875,
,311.561125,
,311.585275,
,311.604825,
,311.62395,
,311.64495,
,311.65805,
,311.670175,
,311.7009,
,311.739125,
,311.763575,
,311.790575,
,311.815875,
,311.83545,
,311.856675,
,311.878325,
,311.9158,
,311.945175,
,311.958725,
,311.98495,
,312.007075,
,312.028375,
,312.048225,
,312.078,
,312.1026,
,312.1465,
,312.16635,
,312.18525,
,312.19955,
,312.222375,
,312.259075,
,312.3166,
,312.33925,
,312.359675,
,312.45385,
,312.474925,
,312.503425,
,312.51895,
,312.533075,
,312.570875,
,312.59265,
,312.6106,
,312.623725,
,312.64235,
,312.68175,
,312.695125,
,312.73395,
,312.7601,
,312.77625,
,312.790575,
,312.81145,
,312.839675,
,312.855125,
,312.876725,
,312.889725,
,312.913625,
,312.9255,
,312.940175,
,312.95565,
,312.9769,
,312.993925,
,313.012325,
,313.06035,
,313.07845,
,313.10545,
,313.13805,
,313.1787,
,313.19295,
,313.22145,
,313.251725,
,313.2674,
,313.277025,
,313.296675,
,313.357625,
,313.373425,
,313.3892,
,313.400875,
,313.4319,
,313.4668,
,313.481075,
,313.5058,
,313.523625,
,313.568625,
,313.577675,
,313.6206,
,313.63825,
,313.674075,
,313.6951,
,313.713125,
,313.7504,
,313.773875,
,313.790775,
,313.810425,
,313.8276,
,313.849,
,313.8662,
,313.887375,
,313.907425,
,313.92675,
,313.9643,
,313.9899,
,314.0283,
,314.0698,
,314.0822,
,314.097425,
,314.121225,
,314.13535,
,314.14865,
,314.166875,
,314.189275,
,314.2046,
,314.246775,
,314.2628,
,314.28085,
,314.291725,
,314.3088,
,314.324725,
,314.346875,
,314.367725,
,314.38025,
,314.396425,
,314.423975,
,314.440925,
,314.459825,
,314.474275,
,314.5255,
,314.58485,
,314.654425,
,314.756175,
,314.779925,
,314.7925,
,314.8103,
,314.82265,
,314.845275,
,314.864725,
,314.883775,
,314.9225,
,314.948575,
,314.9629,
,314.97885,
,315.011175,
,315.0568,
,315.0814,
,315.103575,
,315.116875,
,315.1432,
,315.162925,
,315.175175,
,315.1979,
,315.24685,
,315.26785,
,315.284625,
,315.314625,
,315.329525,
,315.367525,
,315.409625,
,315.447975,
,315.46765,
,315.4813,
,315.520575,
,315.53265,
,315.5616,
,315.57515,
,315.609,
,315.626825,
,315.659425,
,315.6814,
,315.72315,
,315.77135,
,315.7985,
,315.849675,
,315.859675,
,315.872625,
,315.902375,
,315.927775,
,315.9607,
,315.9792,
,316.000425,
,316.017525,
,316.038575,
,316.05045,
,316.067575,
,316.085475,
,316.1008,
,316.119475,
,316.135275,
,316.150425,
,316.16425,
,316.1826,
,316.198025,
,316.231225,
,316.2478,
,316.26695,
,316.321725,
,316.34095,
,316.368025,
,316.3862,
,316.411875,
,316.488875,
,316.529925,
,316.544725,
,316.588125,
,316.60185,
,316.62825,
,316.7231,
,316.775525,
,316.83295,
,316.854075,
,316.8836,
,316.905925,
,316.919625,
,316.9382,
,316.9586,
,316.992525,
,317.020225,
,317.06305,
,317.074075,
,317.09305,
,317.1139,
,317.13505,
,317.1465,
,317.162775,
,317.178125,
,317.1941,
,317.205475,
,317.21795,
,317.2345,
,317.249375,
,317.26555,
,317.282825,
,317.2986,
,317.321825,
,317.331275,
,317.344825,
,317.358275,
,317.3718,
,317.390325,
,317.410125,
,317.426075,
,317.439,
,317.4511,
,317.468975,
,317.489975,
,317.506175,
,317.54685,
,317.567725,
,317.5952,
,317.609125,
,317.623775,
,317.63975,
,317.660725,
,317.68855,
,317.69975,
,317.7128,
,317.725375,
,317.740625,
,317.7543,
,317.7762,
,317.803275,
,317.818075,
,317.84205,
,317.85415,
,317.870575,
,317.89245,
,317.902825,
,317.925975,
,317.942975,
,317.959275,
,317.976075,
,317.988125,
,317.997775,
,318.01065,
,318.024925,
,318.053775,
,318.0681,
,318.0812,
,318.09475,
,318.103025,
,318.11225,
,318.123125,
,318.13625,
,318.14915,
,318.181175,
,318.203275,
,318.221,
,318.228825,
,318.246,
,318.287275,
,318.299425,
,318.3231,
,318.358075,
,318.367775,
,318.38125,
,318.39455,
,318.408825,
,318.42415,
,318.4504,
,318.50085,
,318.5106,
,318.524925,
,318.54245,
,318.5603,
,318.569925,
,318.594,
,318.610875,
,318.630425,
,318.64715,
,318.66455,
,318.6828,
,318.70995,
,318.732775,
,318.750275,
,318.76615,
,318.791975,
,318.80955,
,318.8257,
,318.84685,
,318.88125,
,318.890525,
,318.9026,
,318.92945,
,318.95555,
,318.998475,
,319.040675,
,319.058075,
,319.0838,
,319.101325,
,319.11925,
,319.1358,
,319.150525,
,319.166025,
,319.204975,
,319.24095,
,319.2524,
,319.2769,
,319.303675,
,319.320275,
,319.33695,
,319.354125,
,319.382225,
,319.4004,
,319.426425,
,319.46445,
,319.4795,
,319.496475,
,319.51355,
,319.525525,
,319.539025,
,319.562175,
,319.577575,
,319.60085,
,319.6333,
,319.6487,
,319.6721,
,319.696825,
,319.742575,
,319.75915,
,319.78895,
,319.79945,
,319.814525,
,319.8317,
,319.852525,
,319.912975,
,319.927075,
,319.97765,
,319.999975,
,320.046775,
,320.067625,
,320.079575,
,320.091575,
,320.11245,
,320.1377,
,320.158625,
,320.17945,
,320.19475,
,320.209625,
,320.238975,
,320.25245,
,320.283175,
,320.299275,
,320.31235,
,320.343925,
,320.366725,
,320.37615,
,320.39175,
,320.403,
,320.4168,
,320.440575,
,320.45585,
,320.481925,
,320.494475,
,320.50335,
,320.522675,
,320.537675,
,320.574225,
,320.5941,
,320.617275,
,320.63595,
,320.65345,
,320.6657,
,320.6779,
,320.700825,
,320.72055,
,320.7309,
,320.743775,
,320.763975,
,320.780675,
,320.795675,
,320.8226,
,320.832925,
,320.852325,
,320.873875,
,320.89865,
,320.925625,
,320.94015,
,320.955075,
,320.968275,
,320.9978,
,321.02565,
,321.051575,
,321.08075,
,321.0924,
,321.118575,
,321.1343,
,321.15455,
,321.17795,
,321.1917,
,321.230675,
,321.267325,
,321.288675,
,321.336875,
,321.36225,
,321.40435,
,321.417275,
,321.48405,
,321.50185,
,321.522125,
,321.533925,
,321.5643,
,321.5924,
,321.63615,
,321.696375,
,321.726025,
,321.814475,
,321.842625,
,321.87005,
,321.888875,
,321.8988,
,321.916775,
,321.9296,
,321.9676,
,322.00795,
,322.0232,
,322.038425,
,322.0574,
,322.071475,
,322.092125,
,322.122725,
,322.184575,
,322.2002,
,322.2128,
,322.22375,
,322.2425,
,322.253875,
,322.288425,
,322.31335,
,322.33525,
,322.358525,
,322.38515,
,322.416625,
,322.46555,
,322.48735,
,322.520975,
,322.53905,
,322.555375,
,322.61195,
,322.630425,
,322.644175,
,322.6619,
,322.6943,
,322.706375,
,322.729225,
,322.770475,
,322.794425,
,322.81305,
,322.8246,
,322.848225,
,322.879725,
,322.921,
,322.9873,
,323.005125,
,323.03345,
,323.069775,
,323.0952,
,323.1179,
,323.133875,
,323.15215,
,323.171925,
,323.19085,
,323.212875,
,323.2291,
,323.2525,
,323.2743,
,323.28965,
,323.331175,
,323.3419,
,323.35465,
,323.37765,
,323.416175,
,323.433775,
,323.53755,
,323.57065,
,323.616875,
,323.64445,
,323.659375,
,323.67595,
,323.69255,
,323.7108,
,323.727075,
,323.737275,
,323.75645,
,323.774775,
,323.788225,
,323.80495,
,323.82635,
,323.84905,
,323.8622,
,323.8811,
,323.897325,
,323.92015,
,323.957525,
,323.9719,
,324.019725,
,324.035825,
,324.047625,
,324.066375,
,324.097525,
,324.1252,
,324.154675,
,324.190575,
,324.20775,
,324.242025,
,324.256075,
,324.276575,
,324.29565,
,324.328525,
,324.36035,
,324.382925,
,324.399775,
,324.416825,
,324.44195,
,324.4593,
,324.478425,
,324.50385,
,324.522075,
,324.54135,
,324.570925,
,324.618425,
,324.633125,
,324.655,
,324.674625,
,324.686475,
,324.718975,
,324.733475,
,324.75215,
,324.78195,
,324.80005,
,324.812775,
,324.8224,
,324.8361,
,324.863025,
,324.874125,
,324.888425,
,324.8986,
,324.9148,
,324.929325,
,324.948825,
,324.958125,
,324.978175,
,325.00025,
,325.01255,
,325.0295,
,325.080125,
,325.092175,
,325.10575,
,325.1192,
,325.13485,
,325.161025,
,325.172225,
,325.18555,
,325.229175,
,325.24555,
,325.270375,
,325.297325,
,325.31125,
,325.336,
,325.3706,
,325.3966,
,325.419575,
,325.452625,
,325.4777,
,325.4902,
,325.50765,
,325.523975,
,325.54185,
,325.5783,
,325.5905,
,325.6065,
,325.672375,
,325.69655,
,325.7311,
,325.79115,
,325.8003,
