SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03b,SPK_SPKC07b,SPK_SPKC07c,SPK_SPKC12a,SPK_SPKC14c
,,283.37325,,,,244.5463
,,283.386875,,,,244.56635
,,283.414675,,,,244.59305
,,283.433425,,,,244.607775
,,283.5269,,,,244.6521
,,283.6494,,,,244.679775
,,283.6944,,,,244.7019
,,283.8094,,,,244.738
,,283.8205,,,,244.772325
,,283.82275,,,,244.8025
,,283.838325,,,,244.8189
,,283.8421,,,,244.834575
,,283.851925,,,,244.84295
,,283.865325,,,,244.86605
,,283.87525,,,,244.879425
,,283.88825,,,,244.89655
,,283.902975,,,,244.911225
,,283.942975,,,,244.928275
,,283.9721,,,,244.939225
,,283.999925,,,,244.958225
,,284.025175,,,,244.97205
,,284.070925,,,,244.980825
,,284.0947,,,,244.999075
,,284.1356,,,,245.03745
,,284.1376,,,,245.04575
,,284.176125,,,,245.05105
,,284.20145,,,,245.077475
,,284.263575,,,,245.141275
,,284.283625,,,,245.162625
,,284.33025,,,,245.173225
,,284.373925,,,,245.2
,,284.412,,,,245.227775
,,284.4352,,,,245.249125
,,284.480125,,,,245.262625
,,284.513725,,,,245.295425
,,284.782975,,,,245.320525
,,284.7992,,,,245.34755
,,284.820075,,,,245.39305
,,284.8368,,,,245.42935
,,284.890825,,,,245.45765
,,284.93715,,,,245.49015
,,284.9843,,,,245.512225
,,285.05455,,,,245.547875
,,285.12005,,,,245.570725
,,285.13495,,,,245.5877
,,285.1489,,,,245.6553
,,285.1715,,,,245.714375
,,285.239775,,,,245.733425
,,285.267275,,,,245.762725
,,285.2763,,,,245.812575
,,285.373325,,,,245.834625
,,285.484025,,,,245.869875
,,285.4935,,,,245.89055
,,285.49725,,,,245.915525
,,285.50405,,,,245.926975
,,285.51725,,,,245.959375
,,285.524775,,,,245.9734
,,285.53285,,,,245.992175
,,285.541775,,,,246.0148
,,285.5655,,,,246.034775
,,285.586325,,,,246.057075
,,285.616425,,,,246.076675
,,285.69795,,,,246.138525
,,285.704575,,,,246.178775
,,285.938275,,,,246.21685
,,285.961925,,,,246.250525
,,285.965725,,,,246.26835
,,285.974975,,,,246.324
,,285.991025,,,,246.36285
,,286.004025,,,,246.378625
,,286.00715,,,,246.386375
,,286.0236,,,,246.397125
,,286.063875,,,,246.43205
,,286.076,,,,246.44215
,,286.112375,,,,246.45095
,,286.1943,,,,246.464375
,,286.30115,,,,246.480375
,,286.324075,,,,246.537475
,,286.50185,,,,246.5608
,,286.52955,,,,246.59325
,,286.54015,,,,246.629425
,,286.551875,,,,246.6497
,,286.5776,,,,246.67325
,,286.587375,,,,246.690425
,,286.6122,,,,246.7071
,,286.618775,,,,246.718475
,,286.629525,,,,246.743925
,,286.6553,,,,246.75085
,,286.6646,,,,246.771775
,,286.688525,,,,246.794875
,,286.70175,,,,246.8235
,,286.729775,,,,246.83745
,,286.74265,,,,246.854025
,,286.749125,,,,246.86995
,,286.7942,,,,246.89265
,,286.848925,,,,246.911725
,,287.101525,,,,246.928275
,,287.114925,,,,246.94635
,,287.128625,,,,246.96225
,,287.1385,,,,246.97715
,,287.149175,,,,247.001125
,,287.15655,,,,247.026175
,,287.17375,,,,247.036
,,287.179925,,,,247.074075
,,287.1924,,,,247.096825
,,287.216175,,,,247.11485
,,287.2562,,,,247.13005
,,287.2779,,,,247.14445
,,287.28825,,,,247.173425
,,287.3034,,,,247.196975
,,287.342825,,,,247.220825
,,287.3786,,,,247.24095
,,287.486975,,,,247.26015
,,287.541475,,,,247.2909
,,287.59455,,,,247.360675
,,287.627525,,,,247.375125
,,287.645775,,,,247.392575
,,287.66515,,,,247.43735
,,287.667625,,,,247.4498
,,287.72165,,,,247.473
,,287.770475,,,,247.497875
,,287.841375,,,,247.56105
,,287.8563,,,,247.59225
,,287.8692,,,,247.615875
,,287.882775,,,,247.633575
,,287.9063,,,,247.648575
,,287.920525,,,,247.68905
,,287.934975,,,,247.70435
,,287.9533,,,,247.725025
,,287.967425,,,,247.74395
,,287.972725,,,,247.771725
,,287.99795,,,,247.7852
,,288.043275,,,,247.807625
,,288.0675,,,,247.8333
,,288.087275,,,,247.912175
,,288.09815,,,,247.977075
,,288.127275,,,,248.076875
,,288.148075,,,,248.09225
,,288.15765,,,,248.114575
,,288.165375,,,,248.137225
,,288.1725,,,,248.1531
,,288.182075,,,,248.1736
,,288.1877,,,,248.20085
,,288.202025,,,,248.222775
,,288.238325,,,,248.24605
,,288.24995,,,,248.253275
,,288.267275,,,,248.260575
,,288.28485,,,,248.265075
,,288.300525,,,,248.27035
,,288.316375,,,,248.274775
,,288.35925,,,,248.284525
,,288.364225,,,,248.292725
,,288.410675,,,,248.30245
,,288.43105,,,,248.33925
,,288.46105,,,,248.354575
,,288.504825,,,,248.3627
,,288.5786,,,,248.37465
,,288.718325,,,,248.385425
,,288.738975,,,,248.401525
,,288.741675,,,,248.413475
,,288.748075,,,,248.43955
,,288.75655,,,,248.479325
,,288.77875,,,,248.506575
,,288.7875,,,,248.520575
,,288.8001,,,,248.555025
,,288.828525,,,,248.5751
,,288.852775,,,,248.5909
,,288.8758,,,,248.6064
,,288.91325,,,,248.62505
,,288.9433,,,,248.646025
,,288.958025,,,,248.692025
,,288.966925,,,,248.7329
,,288.97405,,,,248.766
,,288.984775,,,,248.784275
,,288.994125,,,,248.804275
,,289.005125,,,,248.821525
,,289.019775,,,,248.8337
,,289.037025,,,,248.8461
,,289.07,,,,248.856775
,,289.0799,,,,248.872075
,,289.10745,,,,248.887925
,,289.11995,,,,248.8965
,,289.130775,,,,248.9161
,,289.14565,,,,248.936575
,,289.16065,,,,248.99385
,,289.1879,,,,249.013775
,,289.217175,,,,249.06165
,,289.219725,,,,249.082825
,,289.25085,,,,249.134325
,,289.271275,,,,249.188575
,,289.274125,,,,249.223075
,,289.30735,,,,249.246825
,,289.322625,,,,249.264725
,,289.345825,,,,249.281575
,,289.35985,,,,249.29815
,,289.37435,,,,249.33825
,,289.40755,,,,249.3623
,,289.43495,,,,249.396175
,,289.4903,,,,249.4223
,,289.50395,,,,249.4533
,,289.511525,,,,249.4944
,,289.52825,,,,249.58315
,,289.53535,,,,249.62515
,,289.57315,,,,249.6508
,,289.58135,,,,249.687875
,,289.590075,,,,249.705325
,,289.62385,,,,249.726475
,,289.6324,,,,249.74205
,,289.643175,,,,249.756275
,,289.653925,,,,249.767775
,,289.712775,,,,249.77825
,,289.7217,,,,249.786475
,,289.733175,,,,249.796375
,,289.762625,,,,249.806025
,,289.776325,,,,249.8436
,,289.83615,,,,249.862175
,,289.8489,,,,249.971425
,,289.862875,,,,250.029625
,,289.87055,,,,250.085575
,,289.8765,,,,250.101575
,,289.892875,,,,250.13075
,,289.95865,,,,250.16855
,,289.96905,,,,250.194875
,,289.9888,,,,250.230225
,,290.040275,,,,250.2689
,,290.062575,,,,250.2796
,,290.08315,,,,250.28615
,,290.171425,,,,250.300725
,,290.191275,,,,250.31375
,,290.26295,,,,250.331425
,,290.371525,,,,250.342625
,,290.373625,,,,250.3886
,,290.384875,,,,250.418775
,,290.40745,,,,250.456075
,,290.4107,,,,250.476575
,,290.4381,,,,250.506975
,,290.517825,,,,250.53315
,,290.551175,,,,250.55325
,,290.604575,,,,250.577625
,,290.629825,,,,250.5906
,,290.63735,,,,250.605625
,,290.64995,,,,250.6305
,,290.678,,,,250.65315
,,290.6878,,,,250.67195
,,290.748675,,,,250.69215
,,290.7578,,,,250.709625
,,290.7609,,,,250.721275
,,290.80865,,,,250.739325
,,290.8291,,,,250.759375
,,290.844175,,,,250.775575
,,290.8626,,,,250.7863
,,290.87385,,,,250.8081
,,290.8834,,,,250.822125
,,290.897,,,,250.83765
,,290.9305,,,,250.8482
,,290.94245,,,,250.8646
,,290.954225,,,,250.891125
,,291.0369,,,,250.908175
,,291.050025,,,,250.9349
,,291.05445,,,,250.940125
,,291.0995,,,,250.9807
,,291.116425,,,,251.047125
,,291.1265,,,,251.06865
,,291.1753,,,,251.0952
,,291.18065,,,,251.111175
,,291.205075,,,,251.14815
,,291.2164,,,,251.162175
,,291.2487,,,,251.196675
,,291.25555,,,,251.222
,,291.26575,,,,251.254475
,,291.3112,,,,251.28195
,,291.3404,,,,251.3
,,291.431125,,,,251.313
,,291.43345,,,,251.32395
,,291.4401,,,,251.3375
,,291.44365,,,,251.35235
,,291.52135,,,,251.383425
,,291.571775,,,,251.420325
,,291.612525,,,,251.4569
,,291.62315,,,,251.50685
,,291.64665,,,,251.536575
,,291.66975,,,,251.56725
,,291.676475,,,,251.6251
,,291.702125,,,,251.6559
,,291.719575,,,,251.679375
,,291.728075,,,,251.688875
,,291.842225,,,,251.7095
,,291.870125,,,,251.72425
,,291.951075,,,,251.744775
,,291.964,,,,251.769975
,,291.9745,,,,251.784825
,,292.0441,,,,251.80165
,,292.0537,,,,251.845975
,,292.075825,,,,251.86925
,,292.087425,,,,251.912525
,,292.113725,,,,251.9536
,,292.134325,,,,251.970025
,,292.167075,,,,251.99975
,,292.2313,,,,252.033925
,,292.239775,,,,252.0496
,,292.24715,,,,252.066825
,,292.299675,,,,252.089075
,,292.315375,,,,252.104675
,,292.3368,,,,252.1391
,,292.359025,,,,252.17565
,,292.4823,,,,252.21845
,,292.553225,,,,252.23215
,,292.57355,,,,252.2423
,,292.601075,,,,252.249725
,,292.607475,,,,252.26455
,,292.6273,,,,252.279425
,,292.64235,,,,252.298275
,,292.689675,,,,252.32925
,,292.7517,,,,252.352925
,,292.7788,,,,252.38965
,,293.178025,,,,252.4255
,,293.204075,,,,252.44655
,,293.2113,,,,252.47375
,,293.292425,,,,252.49225
,,293.3187,,,,252.5283
,,293.352525,,,,252.547025
,,293.44945,,,,252.565175
,,293.523175,,,,252.584575
,,293.615625,,,,252.614275
,,293.74185,,,,252.6265
,,293.909425,,,,252.644775
,,293.92615,,,,252.65265
,,293.9292,,,,252.65955
,,294.070725,,,,252.6684
,,294.09215,,,,252.68745
,,294.127925,,,,252.710425
,,294.135625,,,,252.72895
,,294.137925,,,,252.7471
,,294.15445,,,,252.770375
,,294.1746,,,,252.792125
,,294.192025,,,,252.83735
,,294.233225,,,,252.874175
,,294.41885,,,,252.90715
,,294.6293,,,,252.930175
,,294.637275,,,,252.9505
,,294.647675,,,,252.961775
,,294.668975,,,,252.998125
,,294.671625,,,,253.03045
,,294.795275,,,,253.0666
,,294.911375,,,,253.087075
,,294.959225,,,,253.116825
,,294.976825,,,,253.14025
,,294.993075,,,,253.219225
,,295.0093,,,,253.26725
,,295.024,,,,253.29015
,,295.036075,,,,253.30885
,,295.1803,,,,253.327875
,,295.278525,,,,253.344375
,,295.37575,,,,253.358475
,,295.4237,,,,253.3787
,,295.538275,,,,253.40095
,,295.6156,,,,253.41675
,,295.6318,,,,253.437125
,,295.67445,,,,253.45695
,,295.83645,,,,253.468525
,,296.000625,,,,253.49505
,,296.01085,,,,253.505275
,,296.033375,,,,253.5293
,,296.0614,,,,253.541325
,,296.084225,,,,253.5534
,,296.206825,,,,253.56095
,,296.35965,,,,253.585225
,,296.3675,,,,253.598775
,,296.378525,,,,253.6328
,,296.4729,,,,253.68505
,,296.528125,,,,253.70895
,,296.53795,,,,253.73615
,,296.5881,,,,253.7738
,,296.6014,,,,253.782725
,,296.725875,,,,253.8087
,,296.7774,,,,253.8247
,,296.8218,,,,253.84275
,,296.837625,,,,253.864925
,,296.87125,,,,253.8702
,,296.90605,,,,253.915125
,,296.913875,,,,253.934375
,,296.92105,,,,253.947525
,,297.001925,,,,253.96155
,,297.07975,,,,253.9697
,,297.146275,,,,253.986175
,,297.192425,,,,253.997025
,,297.195425,,,,254.026125
,,297.212175,,,,254.0402
,,297.334075,,,,254.067175
,,297.352575,,,,254.079875
,,297.58565,,,,254.11365
,,297.6214,,,,254.153675
,,297.7549,,,,254.18555
,,297.87965,,,,254.212625
,,297.97215,,,,254.239525
,,298.0612,,,,254.262025
,,298.08315,,,,254.2778
,,298.135275,,,,254.29905
,,298.1798,,,,254.3202
,,298.202125,,,,254.3699
,,298.22265,,,,254.427875
,,298.245325,,,,254.4603
,,298.2506,,,,254.489525
,,298.326475,,,,254.503
,,298.3622,,,,254.523775
,,298.408,,,,254.5372
,,298.4904,,,,254.54525
,,298.4936,,,,254.571225
,,298.509975,,,,254.59465
,,298.5198,,,,254.607075
,,298.5439,,,,254.64195
,,298.566025,,,,254.688025
,,298.577625,,,,254.70535
,,298.644325,,,,254.75285
,,298.651075,,,,254.782275
,,298.65685,,,,254.80445
,,298.67465,,,,254.8213
,,298.688925,,,,254.845875
,,298.869025,,,,254.8696
,,298.921325,,,,254.925475
,,298.944175,,,,254.9601
,,298.98965,,,,254.9746
,,299.00475,,,,255.005
,,299.02275,,,,255.038175
,,299.029125,,,,255.099625
,,299.0891,,,,255.12355
,,299.262625,,,,255.21625
,,299.282325,,,,255.247575
,,299.2964,,,,255.26235
,,299.311,,,,255.32305
,,299.344025,,,,255.34795
,,299.3865,,,,255.3717
,,299.639,,,,255.401675
,,299.650975,,,,255.428025
,,299.6679,,,,255.4429
,,299.68555,,,,255.454925
,,299.727225,,,,255.46775
,,299.7858,,,,255.480325
,,299.798075,,,,255.512525
,,299.8129,,,,255.528775
,,299.858675,,,,255.5715
,,299.8777,,,,255.591175
,,299.949775,,,,255.630375
,,299.983425,,,,255.650075
,,,,,,255.662125
,,,,,,255.741
,,,,,,255.761975
,,,,,,255.79225
,,,,,,255.8078
,,,,,,255.82255
,,,,,,255.863625
,,,,,,255.87965
,,,,,,255.903825
,,,,,,255.973125
,,,,,,256.0139
,,,,,,256.043925
,,,,,,256.059775
,,,,,,256.068925
,,,,,,256.105125
,,,,,,256.13325
,,,,,,256.17945
,,,,,,256.22045
,,,,,,256.239625
,,,,,,256.263775
,,,,,,256.283125
,,,,,,256.34085
,,,,,,256.3713
,,,,,,256.3851
,,,,,,256.4012
,,,,,,256.413175
,,,,,,256.4283
,,,,,,256.439525
,,,,,,256.466425
,,,,,,256.494175
,,,,,,256.52445
,,,,,,256.54195
,,,,,,256.5801
,,,,,,256.6021
,,,,,,256.633925
,,,,,,256.66925
,,,,,,256.70605
,,,,,,256.7336
,,,,,,256.75135
,,,,,,256.78
,,,,,,256.793125
,,,,,,256.809925
,,,,,,256.821575
,,,,,,256.829825
,,,,,,256.838975
,,,,,,256.8456
,,,,,,256.8557
,,,,,,256.8996
,,,,,,256.913575
,,,,,,256.91955
,,,,,,256.929675
,,,,,,256.94375
,,,,,,256.96035
,,,,,,257.013775
,,,,,,257.04605
,,,,,,257.066925
,,,,,,257.110325
,,,,,,257.13615
,,,,,,257.151625
,,,,,,257.199725
,,,,,,257.228525
,,,,,,257.310075
,,,,,,257.33235
,,,,,,257.3474
,,,,,,257.3607
,,,,,,257.3856
,,,,,,257.412525
,,,,,,257.450775
,,,,,,257.4785
,,,,,,257.507225
,,,,,,257.5319
,,,,,,257.545975
,,,,,,257.5997
,,,,,,257.650125
,,,,,,257.70325
,,,,,,257.712775
,,,,,,257.735125
,,,,,,257.745125
,,,,,,257.757475
,,,,,,257.7732
,,,,,,257.778525
,,,,,,257.7933
,,,,,,257.814
,,,,,,257.83585
,,,,,,257.861675
,,,,,,257.89735
,,,,,,257.925025
,,,,,,257.9452
,,,,,,257.97695
,,,,,,258.008075
,,,,,,258.04005
,,,,,,258.0598
,,,,,,258.076525
,,,,,,258.152725
,,,,,,258.18745
,,,,,,258.20195
,,,,,,258.2332
,,,,,,258.248125
,,,,,,258.25735
,,,,,,258.2725
,,,,,,258.28615
,,,,,,258.295975
,,,,,,258.314825
,,,,,,258.334325
,,,,,,258.35785
,,,,,,258.38675
,,,,,,258.413
,,,,,,258.45745
,,,,,,258.48685
,,,,,,258.509125
,,,,,,258.5289
,,,,,,258.550175
,,,,,,258.56695
,,,,,,258.595875
,,,,,,258.6119
,,,,,,258.6243
,,,,,,258.6321
,,,,,,258.637575
,,,,,,258.6448
,,,,,,258.6513
,,,,,,258.6631
,,,,,,258.679825
,,,,,,258.716025
,,,,,,258.747725
,,,,,,258.7661
,,,,,,258.7889
,,,,,,258.80415
,,,,,,258.821975
,,,,,,258.840025
,,,,,,258.8616
,,,,,,258.914625
,,,,,,258.933725
,,,,,,258.97095
,,,,,,258.987475
,,,,,,259.01205
,,,,,,259.03235
,,,,,,259.10485
,,,,,,259.124075
,,,,,,259.152325
,,,,,,259.1865
,,,,,,259.208475
,,,,,,259.256225
,,,,,,259.2929
,,,,,,259.314825
,,,,,,259.347975
,,,,,,259.397025
,,,,,,259.415725
,,,,,,259.467
,,,,,,259.4858
,,,,,,259.506575
,,,,,,259.516125
,,,,,,259.560175
,,,,,,259.599425
,,,,,,259.641475
,,,,,,259.664275
,,,,,,259.6862
,,,,,,259.69685
,,,,,,259.71875
,,,,,,259.746525
,,,,,,259.7651
,,,,,,259.790975
,,,,,,259.822825
,,,,,,259.8975
,,,,,,259.91485
,,,,,,259.935375
,,,,,,259.958425
,,,,,,259.9737
,,,,,,260.008775
,,,,,,260.03545
,,,,,,260.060975
,,,,,,260.0775
,,,,,,260.1176
,,,,,,260.152175
,,,,,,260.183675
,,,,,,260.19345
,,,,,,260.2566
,,,,,,260.2716
,,,,,,260.3321
,,,,,,260.347925
,,,,,,260.385025
,,,,,,260.4086
,,,,,,260.43935
,,,,,,260.469675
,,,,,,260.49075
,,,,,,260.5233
,,,,,,260.552175
,,,,,,260.6025
,,,,,,260.66785
,,,,,,260.692
,,,,,,260.71685
,,,,,,260.747025
,,,,,,260.7802
,,,,,,260.8176
,,,,,,260.83895
,,,,,,260.88615
,,,,,,260.930575
,,,,,,260.9596
,,,,,,260.9865
,,,,,,261.013875
,,,,,,261.0407
,,,,,,261.0814
,,,,,,261.11225
,,,,,,261.136325
,,,,,,261.16095
,,,,,,261.179175
,,,,,,261.2038
,,,,,,261.240925
,,,,,,261.303075
,,,,,,261.32095
,,,,,,261.376525
,,,,,,261.3945
,,,,,,261.417725
,,,,,,261.4436
,,,,,,261.487975
,,,,,,261.513225
,,,,,,261.536775
,,,,,,261.558775
,,,,,,261.5721
,,,,,,261.58545
,,,,,,261.630275
,,,,,,261.68005
,,,,,,261.694575
,,,,,,261.728075
,,,,,,261.778975
,,,,,,261.840325
,,,,,,261.884025
,,,,,,261.937025
,,,,,,261.951175
,,,,,,261.976425
,,,,,,262.03335
,,,,,,262.062925
,,,,,,262.079525
,,,,,,262.091525
,,,,,,262.1081
,,,,,,262.1615
,,,,,,262.2177
,,,,,,262.2584
,,,,,,262.3173
,,,,,,262.3479
,,,,,,262.371575
,,,,,,262.3865
,,,,,,262.499075
,,,,,,262.508575
,,,,,,262.5357
,,,,,,262.578175
,,,,,,262.65435
,,,,,,262.678975
,,,,,,262.712575
,,,,,,262.7477
,,,,,,262.79035
,,,,,,262.813775
,,,,,,262.851725
,,,,,,262.886175
,,,,,,262.937375
,,,,,,262.967575
,,,,,,262.997375
,,,,,,263.01125
,,,,,,263.0578
,,,,,,263.174925
,,,,,,263.2219
,,,,,,263.24885
,,,,,,263.296425
,,,,,,263.3549
,,,,,,263.38145
,,,,,,263.44465
,,,,,,263.476075
,,,,,,263.497325
,,,,,,263.5145
,,,,,,263.528925
,,,,,,263.54395
,,,,,,263.56895
,,,,,,263.611775
,,,,,,263.63265
,,,,,,263.652775
,,,,,,263.6795
,,,,,,263.713475
,,,,,,263.800275
,,,,,,263.83255
,,,,,,263.854325
,,,,,,263.996425
,,,,,,264.04265
,,,,,,264.0682
,,,,,,264.111625
,,,,,,264.14365
,,,,,,264.17485
,,,,,,264.35695
,,,,,,264.392025
,,,,,,264.41665
,,,,,,264.435275
,,,,,,264.4538
,,,,,,264.4749
,,,,,,264.5
,,,,,,264.534675
,,,,,,264.557475
,,,,,,264.574325
,,,,,,264.61895
,,,,,,264.68585
,,,,,,264.756
,,,,,,264.815575
,,,,,,264.86485
,,,,,,264.892625
,,,,,,264.928975
,,,,,,264.946375
,,,,,,264.96605
,,,,,,265.00515
,,,,,,265.029775
,,,,,,265.06135
,,,,,,265.113425
,,,,,,265.135325
,,,,,,265.166325
,,,,,,265.210275
,,,,,,265.2438
,,,,,,265.266675
,,,,,,265.28365
,,,,,,265.30395
,,,,,,265.315625
,,,,,,265.324975
,,,,,,265.3411
,,,,,,265.3609
,,,,,,265.380825
,,,,,,265.413
,,,,,,265.456425
,,,,,,265.48815
,,,,,,265.514525
,,,,,,265.5631
,,,,,,265.5932
,,,,,,265.608525
,,,,,,265.6155
,,,,,,265.654425
,,,,,,265.669075
,,,,,,265.6869
,,,,,,265.724
,,,,,,265.75685
,,,,,,265.7849
,,,,,,265.80465
,,,,,,265.838125
,,,,,,265.8606
,,,,,,265.8819
,,,,,,265.9
,,,,,,265.92465
,,,,,,265.95025
,,,,,,265.98495
,,,,,,266.0081
,,,,,,266.044525
,,,,,,266.059275
,,,,,,266.0723
,,,,,,266.09155
,,,,,,266.1293
,,,,,,266.149625
,,,,,,266.1776
,,,,,,266.205925
,,,,,,266.244975
,,,,,,266.301125
,,,,,,266.326275
,,,,,,266.345575
,,,,,,266.376125
,,,,,,266.390275
,,,,,,266.4133
,,,,,,266.4378
,,,,,,266.455425
,,,,,,266.475225
,,,,,,266.49425
,,,,,,266.513825
,,,,,,266.526
,,,,,,266.545225
,,,,,,266.5573
,,,,,,266.569375
,,,,,,266.579
,,,,,,266.59765
,,,,,,266.61075
,,,,,,266.627
,,,,,,266.64105
,,,,,,266.659775
,,,,,,266.6716
,,,,,,266.6877
,,,,,,266.693675
,,,,,,266.7145
,,,,,,266.73645
,,,,,,266.74845
,,,,,,266.77505
,,,,,,266.816425
,,,,,,266.87245
,,,,,,266.91245
,,,,,,266.942575
,,,,,,266.95135
,,,,,,266.96185
,,,,,,266.971425
,,,,,,266.982575
,,,,,,267.0117
,,,,,,267.031075
,,,,,,267.080825
,,,,,,267.09705
,,,,,,267.132875
,,,,,,267.17105
,,,,,,267.187425
,,,,,,267.202275
,,,,,,267.212425
,,,,,,267.2566
,,,,,,267.2783
,,,,,,267.2954
,,,,,,267.316225
,,,,,,267.332
,,,,,,267.340175
,,,,,,267.357025
,,,,,,267.370775
,,,,,,267.3833
,,,,,,267.39825
,,,,,,267.42915
,,,,,,267.455825
,,,,,,267.498325
,,,,,,267.523425
,,,,,,267.59435
,,,,,,267.60735
,,,,,,267.615775
,,,,,,267.637575
,,,,,,267.65945
,,,,,,267.669675
,,,,,,267.706725
,,,,,,267.721
,,,,,,267.744275
,,,,,,267.789325
,,,,,,267.8156
,,,,,,267.8459
,,,,,,267.8743
,,,,,,267.89585
,,,,,,267.91325
,,,,,,267.945275
,,,,,,267.96595
,,,,,,267.98985
,,,,,,268.00285
,,,,,,268.04855
,,,,,,268.073475
,,,,,,268.0853
,,,,,,268.104175
,,,,,,268.138375
,,,,,,268.239425
,,,,,,268.25485
,,,,,,268.2771
,,,,,,268.319025
,,,,,,268.331775
,,,,,,268.35715
,,,,,,268.369175
,,,,,,268.3869
,,,,,,268.41295
,,,,,,268.4209
,,,,,,268.44875
,,,,,,268.454525
,,,,,,268.47905
,,,,,,268.49355
,,,,,,268.503825
,,,,,,268.5182
,,,,,,268.539925
,,,,,,268.54875
,,,,,,268.5557
,,,,,,268.56825
,,,,,,268.58115
,,,,,,268.610725
,,,,,,268.6436
,,,,,,268.6583
,,,,,,268.684125
,,,,,,268.702325
,,,,,,268.720275
,,,,,,268.7367
,,,,,,268.75635
,,,,,,268.773275
,,,,,,268.82505
,,,,,,268.869475
,,,,,,268.88975
,,,,,,268.922975
,,,,,,268.98155
,,,,,,269.003025
,,,,,,269.016075
,,,,,,269.04035
,,,,,,269.06055
,,,,,,269.102525
,,,,,,269.11825
,,,,,,269.13105
,,,,,,269.152475
,,,,,,269.17445
,,,,,,269.197
,,,,,,269.309875
,,,,,,269.331325
,,,,,,269.346675
,,,,,,269.372725
,,,,,,269.404225
,,,,,,269.419075
,,,,,,269.43105
,,,,,,269.518425
,,,,,,269.544975
,,,,,,269.55665
,,,,,,269.590675
,,,,,,269.60865
,,,,,,269.615475
,,,,,,269.6425
,,,,,,269.6513
,,,,,,269.674125
,,,,,,269.694175
,,,,,,269.718725
,,,,,,269.73275
,,,,,,269.74945
,,,,,,269.785025
,,,,,,269.81035
,,,,,,269.8316
,,,,,,269.851675
,,,,,,269.8649
,,,,,,269.878425
,,,,,,269.894625
