SPK_SPKC02a (no effect),SPK_SPKC02b (weak excitation),SPK_SPKC09a (no effect),SPK_SPKC11a (no effect)
178.20465,,434.8116,305.155775
178.234625,,434.842225,305.166625
178.25415,,434.942475,305.2699
178.306475,,434.963725,305.289975
178.323125,,434.987675,305.3108
178.365875,,435.014775,305.430075
178.3908,,435.08115,305.439925
178.404775,,435.1095,305.4524
178.441375,,435.161525,305.4886
178.492325,,435.18765,305.49945
178.520025,,435.219725,305.518975
178.535275,,435.3211,305.5572
178.559125,,435.35995,305.581075
178.580375,,435.449725,305.66455
178.61605,,435.519125,305.67065
178.64325,,435.55795,305.68225
178.675925,,435.605125,305.7521
178.708175,,435.723075,305.788475
178.72595,,435.808,305.812525
178.7892,,435.83555,305.8266
178.82185,,435.896675,305.839725
178.8278,,436.016725,305.861125
178.873525,,436.136475,305.88965
178.8955,,436.17945,305.913125
178.9442,,436.25745,305.931925
178.9765,,436.337825,305.9772
179.017825,,436.369925,305.99575
179.05875,,436.418675,305.99845
179.07025,,436.487525,306.02365
179.109325,,436.56425,306.0492
179.121525,,436.6111,306.10735
179.150625,,436.740525,306.138875
179.192075,,436.758825,306.1881
179.21395,,436.87125,306.19515
179.276575,,436.921075,306.2124
179.307525,,436.968475,306.263475
179.3339,,437.019425,306.280025
179.353275,,437.04305,306.29055
179.372425,,437.1474,306.32915
179.4201,,437.3013,306.374475
179.44115,,437.3349,306.436525
179.4639,,437.381875,306.472775
179.4884,,437.413925,306.484875
179.5238,,437.4625,306.50245
179.5784,,437.5228,306.5839
179.615925,,437.55155,306.608625
179.67635,,437.620075,306.62295
179.71845,,437.73485,306.639975
179.736375,,437.767775,306.66895
179.755425,,437.793625,306.71015
179.76915,,437.87055,306.7252
179.782725,,437.89515,306.768225
179.80365,,437.9155,306.793575
179.824775,,438.051575,306.842025
179.8706,,438.153325,306.856675
179.900025,,438.22005,306.876125
179.942,,438.480375,306.885775
179.969475,,438.56855,306.89775
179.980975,,438.610075,306.929325
180.01995,,438.6478,306.948425
180.089775,,438.68435,306.961675
180.103075,,438.755675,306.977225
180.135325,,438.849925,307.002125
180.16215,,438.956575,307.01675
180.185375,,439.0011,307.08025
180.22655,,439.191125,307.11265
180.238775,,439.25645,307.141275
180.309575,,439.317525,307.16785
180.33705,,439.427475,307.1921
180.390625,,439.55555,307.2111
180.4403,,439.6277,307.238825
180.473175,,439.6709,307.256925
180.500075,,439.7146,307.309375
180.555,,439.74995,307.323
180.584075,,439.858825,307.341925
180.61775,,439.928875,307.347975
180.664325,,439.98545,307.354125
180.6823,,440.0545,307.4434
180.71,,440.141425,307.456475
180.755475,,440.307125,307.47575
180.7804,,440.36195,307.4968
180.7935,,440.426575,307.54215
180.831075,,440.5103,307.56215
180.8475,,440.666125,307.598975
180.904575,,440.701025,307.616125
180.953925,,440.815425,307.6235
180.967525,,440.8628,307.668725
181.009175,,440.97575,307.69655
181.030325,,441.027525,307.725575
181.061925,,441.064975,307.771175
181.0977,,441.1364,307.8106
181.12415,,441.159825,307.843325
181.1464,,441.16165,307.895
181.183275,,441.20505,307.91435
181.202675,,441.2429,307.943775
181.26315,,441.37375,307.955125
181.3406,,441.410375,307.963225
181.345,,441.4697,307.9687
181.409225,,441.51285,307.991475
181.42135,,441.584075,308.0302
181.454925,,441.69515,308.11635
181.474825,,441.729425,308.1398
181.505325,,441.7527,308.197
181.52645,,441.83885,308.208675
181.5415,,441.87075,308.224475
181.589275,,441.90625,308.292475
181.65425,,441.9253,308.323925
181.680225,,441.95625,308.3665
181.703375,,442.027075,308.390725
181.788325,,442.0303,308.406
181.8149,,442.06685,308.42695
181.86825,,442.115825,308.51735
181.914025,,442.20885,308.53385
181.93355,,442.252575,308.603175
181.9513,,442.364425,308.61845
181.989775,,442.404425,308.653975
182.030375,,442.454175,308.67095
182.03465,,442.5109,308.70935
182.0689,,442.538625,308.722925
182.107875,,442.6379,308.809175
182.13795,,442.6804,308.8187
182.178075,,442.71775,308.846425
182.200775,,442.792375,308.855375
182.222,,442.90945,308.8671
182.28095,,442.947575,308.89395
182.315475,,443.0202,308.901025
182.358375,,443.04355,308.93145
182.384825,,443.103175,309.021775
182.418025,,443.1893,309.0337
182.45825,,443.22115,309.091425
182.5026,,443.267575,309.103175
182.52915,,443.300825,309.117725
182.594025,,443.30215,309.129725
182.63225,,443.335975,309.152825
182.654925,,443.3799,309.161125
182.6883,,443.41115,309.1812
182.712725,,443.56755,309.1907
182.73505,,443.5948,309.199475
182.7566,,443.6489,309.2221
182.833025,,443.67365,309.2302
182.8551,,443.716325,309.311475
182.9106,,443.757675,309.320675
182.9317,,443.7991,309.3338
182.955175,,443.8327,309.349025
183.001625,,443.908875,309.40415
183.0534,,443.974075,309.416475
183.103025,,443.999825,309.4523
183.1453,,444.085625,309.458275
183.163775,,444.1152,309.4653
183.2003,,444.143075,309.526725
183.21965,,444.155125,309.66035
183.2805,,444.222975,309.6789
183.321825,,444.26035,309.717725
183.392075,,444.29955,309.78065
183.432125,,444.391075,309.8063
183.4786,,444.446575,309.8965
183.53935,,444.51815,309.9293
183.56955,,444.6403,309.96575
183.604625,,444.658225,309.982425
183.6278,,444.75285,309.994475
183.692025,,444.885125,310.018725
183.72205,,444.940275,310.068475
183.748175,,445.005275,310.1557
183.82545,,445.07575,310.243425
183.887775,,445.113775,310.29965
183.9275,,445.20325,310.318575
183.958575,,445.280975,310.361225
183.98155,,445.3691,310.389475
184.0434,,445.440275,310.419375
184.061025,,445.469275,310.43785
184.11915,,445.524525,310.483375
184.128125,,445.552675,310.5135
184.1365,,445.614675,310.532825
184.18025,,445.65545,310.5505
184.194625,,445.681175,310.5644
184.214775,,445.75375,310.5788
184.2466,,445.797825,310.603725
184.2677,,445.828025,310.63435
184.311475,,445.866275,310.6778
184.33255,,445.9062,310.754725
184.36925,,445.93915,310.8037
184.3992,,446.052825,310.82025
184.438175,,446.05445,310.86895
184.49695,,446.09795,310.9077
184.50825,,446.157075,310.938425
184.5308,,446.185175,311.0287
184.564775,,446.21285,311.053975
184.607375,,446.24335,311.096675
184.625175,,446.32025,311.13115
184.65575,,446.46265,311.1805
184.664325,,446.5063,311.259
184.67925,,446.5532,311.275475
184.7105,,446.674425,311.292975
184.720575,,446.790525,311.528875
184.739975,,446.824675,311.5632
184.785525,,446.883275,311.599775
184.83025,,447.084425,311.615325
184.844325,,447.117225,311.680125
184.861525,,447.1847,311.69335
184.894325,,447.226725,311.76475
184.918425,,447.264225,311.79835
184.9532,,447.312,311.823325
184.97485,,447.359025,311.9276
185.03725,,447.422925,311.93875
185.0456,,447.450375,311.978025
185.07735,,447.470825,311.993525
185.10235,,447.583175,312.009275
185.142,,447.6083,312.08775
185.157525,,447.697525,312.093125
185.184175,,447.717125,312.115775
185.227125,,447.729,312.18095
185.248975,,447.780875,312.2247
185.339075,,447.81385,312.2522
185.347925,,447.893275,312.3069
185.46195,,447.91335,312.3148
185.476725,,447.956875,312.373125
185.517425,,448.072025,312.3938
185.546925,,448.10535,312.41195
185.59725,,448.1341,312.434175
185.646475,,448.186525,312.4684
185.6711,,448.24495,312.48575
185.71125,,448.24825,312.51485
185.74245,,448.28655,312.53475
185.743875,,448.323875,312.5565
185.755025,,448.3776,312.6555
185.78555,,448.470875,312.687375
185.8042,,448.532875,312.709125
185.845425,,448.609725,312.7862
185.86195,,448.65925,312.819575
185.88305,,448.6957,312.847025
185.919225,,448.7008,312.878525
185.9398,,448.805175,312.899175
186.0236,,448.8403,312.949875
186.03925,,448.877025,313.006525
186.095875,,448.901225,313.086075
186.1161,,448.987625,313.09945
186.13735,,449.01455,313.128475
186.176325,,449.03795,313.1535
186.228375,,449.069675,313.1728
186.2844,,449.106325,313.191175
186.3164,,449.14215,313.259225
186.34685,,449.18335,313.269925
186.364275,,449.23145,313.3361
186.37465,,449.361275,313.36575
186.431525,,449.380225,313.49755
186.5001,,449.53685,313.521325
186.5235,,449.56305,313.5669
186.557025,,449.616275,313.5864
186.595575,,449.719575,313.601975
186.65755,,449.745125,313.646575
186.72575,,449.749525,313.662025
186.7503,,449.77805,313.691725
186.798675,,449.837075,313.730375
186.84355,,449.875425,313.78945
186.887375,,449.9036,313.8709
186.9373,,449.929925,313.891775
186.995925,,449.957025,313.900775
187.06575,,449.98965,313.9166
187.128475,,450.037125,313.92955
187.174,,450.1018,313.99855
187.21195,,450.156025,314.034275
187.28895,,450.2913,314.056075
187.29845,,450.374,314.0917
187.34585,,450.413275,314.113075
187.4135,,450.486725,314.162
187.434575,,450.5809,314.20695
187.44965,,450.60425,314.25465
187.5086,,450.624425,314.2838
187.54055,,450.772425,314.3415
187.589175,,450.776325,314.35465
187.618,,450.802175,314.43755
187.641275,,450.837025,314.4625
187.6639,,450.887925,314.5333
187.74435,,450.946825,314.557125
187.775725,,451.0336,314.56485
187.797925,,451.069325,314.602725
187.85535,,451.1185,314.64155
187.86915,,451.15665,314.666
187.8888,,451.18875,314.7241
187.92475,,451.223575,314.7923
187.95825,,451.263325,314.8289
188.004025,,451.2934,314.862875
188.066,,451.346275,314.880525
188.12035,,451.4474,314.9385
188.16835,,451.481525,314.954625
188.199275,,451.51795,314.981575
188.2533,,451.55545,315.02845
188.32265,,451.786825,315.070725
188.3428,,451.833575,315.09025
188.38775,,451.88845,315.10425
188.4071,,452.090025,315.18775
188.490575,,452.1541,315.200325
188.5064,,452.22935,315.245325
188.5359,,452.289925,315.256975
188.60925,,452.347275,315.265725
188.6242,,452.385825,315.2853
188.6805,,452.454775,315.29315
188.711475,,452.45935,315.29665
188.752275,,452.471625,315.32835
188.768075,,452.476775,315.4017
188.8251,,452.514575,315.4178
188.8697,,452.54325,315.444325
188.8987,,452.571025,315.498475
188.92705,,452.59745,315.566025
188.97255,,452.6577,315.617525
189.003175,,452.684925,315.679925
189.037875,,452.712175,315.73275
189.071475,,452.743975,315.76605
189.095375,,452.894725,315.780225
189.117925,,452.926725,315.82515
189.161725,,452.9581,315.873475
189.251125,,453.047125,315.883475
189.30655,,453.090575,315.895175
189.34225,,453.11845,315.927825
189.39165,,453.195725,315.942125
189.426075,,453.23855,315.9517
189.471925,,453.2635,315.975575
189.48695,,453.2892,316.0324
189.50855,,453.32325,316.046925
189.582025,,453.35775,316.08725
189.603125,,453.44485,316.124625
189.63635,,453.475125,316.15795
189.663475,,453.5697,316.1893
189.7289,,453.613475,316.21215
189.753075,,453.644275,316.232775
189.851475,,453.6807,316.249925
189.866775,,453.72045,316.265875
189.8931,,453.7792,316.272375
189.9391,,453.8632,316.295175
190.001475,,453.8938,316.320575
190.033975,,453.93495,316.33035
190.0928,,453.97065,316.367875
190.13255,,454.01655,316.394175
190.176525,,454.050275,316.4111
190.2104,,454.079325,316.462725
190.247025,,454.110175,316.4868
190.331525,,454.137725,316.507675
190.367575,,454.273,316.515975
190.3947,,454.31045,316.569025
190.4214,,454.493575,316.59355
190.462175,,454.540225,316.69905
190.486575,,454.600975,316.715675
190.515725,,454.708275,316.74965
190.550225,,454.7373,316.774925
190.573125,,454.78685,316.79585
190.601,,454.8209,316.81565
190.6206,,454.87215,316.854375
190.641025,,454.893925,316.893925
190.666675,,455.00805,316.92935
190.693425,,455.0882,316.9743
190.733825,,455.161975,317.000975
190.773575,,455.2747,317.0454
190.853425,,455.2767,317.05995
190.865375,,455.305125,317.12805
190.931975,,455.34025,317.18865
190.966425,,455.4278,317.225125
190.9974,,455.579425,317.248475
191.025,,455.641875,317.267275
191.07785,,455.6638,317.294525
191.087525,,455.697375,317.39255
191.128275,,455.743025,317.412875
191.153,,455.785675,317.4704
191.20775,,455.816275,317.52845
191.275525,,455.859875,317.5962
191.315675,,455.875825,317.622225
191.32685,,455.97615,317.638325
191.3447,,455.9894,317.675225
191.38355,,456.010375,317.762075
191.413625,,456.028825,317.78155
191.4512,,456.045475,317.808475
191.483625,,456.0688,317.852325
191.504175,,456.08655,317.87045
191.531975,,456.121375,317.906075
191.581375,,456.151375,317.914625
191.611475,,456.17605,318.032
191.655175,,456.270875,318.0647
191.70925,,456.3357,318.115825
191.74295,,456.36825,318.1673
191.78945,,456.392825,318.1892
191.813125,,456.429525,318.24155
191.8557,,456.497125,318.300425
191.881175,,456.54645,318.371575
191.915025,,456.57075,318.394725
191.962075,,456.672775,318.45955
191.984225,,456.749675,318.57995
192.0598,,456.831375,318.60635
192.1143,,456.847575,318.62065
192.1328,,456.91905,318.675675
192.174325,,456.926225,318.709075
192.26775,,456.954125,318.72995
192.306625,,456.983225,318.76085
192.32395,,457.01375,318.7756
192.340825,,457.06295,318.783825
192.411475,,457.109125,318.795375
192.4351,,457.11085,318.804725
192.478575,,457.170125,318.89965
192.503875,,457.1983,318.91635
192.529475,,457.278625,318.9331
192.55435,,457.286575,318.9481
192.589675,,457.296425,319.01525
192.611675,,457.5056,319.02505
192.6627,,457.5604,319.138575
192.710875,,457.611475,319.168675
192.7267,,457.642825,319.2118
192.753925,,457.70065,319.283325
192.80435,,457.75725,319.3039
192.83985,,457.77945,319.378225
192.880225,,457.799875,319.410675
192.91365,,457.861475,319.4232
192.971175,,457.966725,319.491
192.981725,,458.076025,319.5125
193.04475,,458.084025,319.523725
193.0989,,458.1008,319.547025
193.122675,,458.15415,319.564775
193.149475,,458.24855,319.6699
193.186325,,458.3301,319.695775
193.235025,,458.455125,319.713225
193.257225,,458.505075,319.781025
193.28,,458.5957,319.7998
193.330375,,458.633875,319.820825
193.348775,,458.667925,319.838125
193.393875,,458.702575,319.8647
193.441375,,458.7752,319.88995
193.455925,,458.8172,319.905675
193.482375,,458.87065,320.005525
193.5174,,458.93825,320.0377
193.5418,,458.96685,320.060825
193.60925,,459.009425,320.0964
193.645425,,459.043725,320.148175
193.69895,,459.06275,320.171325
193.725725,,459.083275,320.191325
193.7321,,459.1105,320.200125
193.75,,459.143975,320.215375
193.790475,,459.168425,320.255275
193.81445,,459.224625,320.26385
193.861325,,459.29355,320.2809
193.8852,,459.3808,320.31655
193.906225,,459.46525,320.3599
193.9273,,459.5659,320.391025
193.9736,,459.597225,320.438375
194.01355,,459.63455,320.465925
194.028575,,459.698175,320.53105
194.08995,,459.78965,320.5486
194.108025,,459.846775,320.5937
194.122275,,459.882425,320.63205
194.153975,,459.935075,320.7056
194.2087,,459.967075,320.7225
194.225925,,460.02255,320.7711
194.271975,,460.057975,320.7917
194.322175,,460.08045,320.797025
194.36205,,460.14055,320.80245
194.398775,,460.233775,320.845275
194.41975,,460.39185,320.86445
194.452225,,460.4284,320.8923
194.504,,460.458425,320.983425
194.541775,,460.510125,321.024475
194.567075,,460.542525,321.141875
194.6385,,460.612325,321.173075
194.68865,,460.664575,321.219375
194.728125,,460.758875,321.259675
194.81245,,460.7873,321.272775
194.82945,,460.850675,321.289775
194.8981,,460.896575,321.339475
194.914375,,460.935475,321.359075
194.932375,,460.976675,321.429325
195.0053,,461.007925,321.471775
195.081625,,461.059875,321.489225
195.095275,,461.088575,321.496325
195.1593,,461.116875,321.51865
195.242925,,461.183925,321.5432
195.3308,,461.217575,321.555675
195.3757,,461.250025,321.5809
195.421975,,461.253725,321.6031
195.512275,,461.395325,321.654725
195.57165,,461.502275,321.682125
195.649925,,461.562725,321.713775
195.709425,,461.673325,321.72625
195.71525,,461.72945,321.823825
195.761125,,461.750225,321.852025
195.7843,,461.807425,321.867675
195.8354,,461.9246,321.889625
195.882625,,461.953075,321.931075
195.89945,,461.97855,321.9767
195.937175,,462.0617,322.018275
196.012875,,462.099175,322.057675
196.031325,,462.108375,322.1118
196.073675,,462.1472,322.127275
196.09405,,462.227075,322.189975
196.222075,,462.272175,322.22065
196.273275,,462.3208,322.2423
196.325625,,462.3965,322.2733
196.345,,462.441825,322.30545
196.430425,,462.4853,322.321825
196.452875,,462.522675,322.412025
196.479125,,462.550375,322.50885
196.51165,,462.56995,322.525425
196.517475,,462.585875,322.590975
196.55125,,462.759825,322.6068
196.58135,,462.811475,322.657925
196.609425,,462.8709,322.698375
196.6703,,462.9227,322.742025
196.6863,,462.967225,322.766775
