SPK_SPKC02a (excited),SPK_SPKC04a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC16a (short inhibition)
,171.8475,,133.130625
,171.86445,,133.138225
,171.881625,,133.145475
,171.8932,,133.154275
,171.90605,,133.17465
,171.916625,,133.1971
,171.922925,,133.248975
,171.92905,,133.2899
,171.93715,,133.36935
,171.944125,,133.3975
,171.959525,,133.440125
,171.97215,,133.474175
,171.9843,,133.485625
,172.005125,,133.48895
,172.02465,,133.49445
,172.050175,,133.506525
,172.0748,,133.510575
,172.09575,,133.51325
,172.116775,,133.516
,172.139575,,133.5262
,172.159175,,133.529325
,172.181625,,133.5324
,172.2113,,133.534925
,172.23125,,133.537925
,172.250275,,133.54125
,172.258925,,133.546525
,172.2697,,133.563975
,172.28015,,133.5692
,172.290375,,133.58615
,172.296625,,133.645525
,172.3063,,133.67245
,172.314975,,133.6831
,172.3274,,133.716575
,172.335325,,133.758375
,172.3449,,133.781325
,172.359825,,133.81395
,172.372025,,133.833625
,172.382575,,133.861725
,172.4119,,133.883725
,172.427675,,133.91065
,172.44225,,133.9239
,172.45545,,133.94605
,172.472075,,133.960475
,172.489625,,133.986825
,172.50225,,134.0006
,172.522525,,134.01655
,172.55305,,134.038575
,172.572425,,134.056725
,172.59285,,134.070825
,172.614325,,134.08785
,172.6392,,134.104675
,172.6609,,134.123475
,172.681525,,134.140725
,172.716875,,134.232875
,172.7376,,134.2629
,172.767225,,134.3067
,172.80895,,134.338225
,172.829825,,134.370025
,172.839025,,134.42005
,172.85265,,134.44555
,172.86225,,134.45785
,172.867475,,134.467975
,172.87805,,134.47305
,172.89445,,134.476975
,172.907725,,134.479725
,172.919525,,134.48425
,172.932475,,134.487325
,172.95115,,134.496175
,172.962225,,134.50195
,172.977325,,134.51135
,172.99755,,134.520475
,173.033425,,134.528075
,173.04995,,134.5633
,173.067325,,134.580225
,173.086675,,134.615425
,173.10685,,134.63765
,173.12785,,134.664975
,173.157125,,134.694925
,173.193075,,134.72605
,173.208175,,134.757075
,173.228775,,134.797875
,173.255225,,134.862125
,173.279275,,134.9265
,173.3061,,134.96165
,173.336625,,134.980925
,173.37605,,134.992525
,173.410775,,135.0035
,173.42575,,135.012875
,173.43995,,135.018875
,173.455325,,135.031375
,173.47195,,135.0656
,173.484875,,135.082475
,173.5032,,135.1537
,173.525475,,135.186925
,173.546825,,135.2127
,173.5644,,135.24525
,173.595475,,135.2657
,173.62195,,135.401375
,173.647275,,135.447625
,173.667225,,135.5095
,173.680575,,135.5597
,173.695425,,135.593
,173.711725,,135.6062
,173.7308,,135.613375
,173.748725,,135.6258
,173.763075,,135.63265
,173.775675,,135.6368
,173.7858,,135.64625
,173.800375,,135.65595
,173.825275,,135.666025
,173.8395,,135.678475
,173.858525,,135.683825
,173.8836,,135.68935
,173.906025,,135.708275
,173.9254,,135.722975
,173.949,,135.744925
,173.971,,135.76075
,173.99575,,135.803025
,174.021925,,135.837
,174.042225,,135.8827
,174.067575,,135.943075
,174.090475,,135.97315
,174.116825,,135.99785
,174.13175,,136.035375
,174.143425,,136.052325
,174.14925,,136.072225
,174.1569,,136.1022
,174.16415,,136.12235
,174.1764,,136.24525
,174.188025,,136.278325
,174.1999,,136.2885
,174.2081,,136.297325
,174.217325,,136.3012
,174.231725,,136.31205
,174.24655,,136.317675
,174.2621,,136.327275
,174.281275,,136.3323
,174.295075,,136.338075
,174.31265,,136.344925
,174.33425,,136.3494
,174.3474,,136.3555
,174.36535,,136.361625
,174.381,,136.36445
,174.40645,,136.371825
,174.427125,,136.37705
,174.5036,,136.3853
,174.5114,,136.3935
,174.526925,,136.3985
,174.538925,,136.401325
,174.5532,,136.404425
,174.56585,,136.4255
,174.576825,,136.431425
,174.585975,,136.435075
,174.59505,,136.440375
,174.606575,,136.445675
,174.618175,,136.454575
,174.63205,,136.458
,174.6437,,136.46615
,174.656475,,136.469275
,174.670775,,136.476625
,174.691825,,136.487225
,174.7105,,136.494175
,174.73555,,136.513925
,174.755775,,136.54465
,174.78755,,136.560475
,174.79715,,136.575225
,174.817975,,136.5938
,174.833325,,136.6015
,174.8563,,136.61345
,174.866625,,136.6793
,174.880775,,136.742075
,174.900425,,136.7687
,174.914725,,136.8125
,174.937025,,136.820325
,174.959375,,136.86835
,174.97225,,136.8867
,174.994625,,136.916825
,175.010025,,136.932075
,175.025975,,136.93995
,175.04855,,136.95075
,175.060375,,136.96145
,175.08215,,136.967475
,175.105525,,136.97825
,175.125775,,136.991875
,175.158425,,136.99905
,175.18405,,137.0146
,175.20395,,137.023025
,175.2293,,137.03705
,175.248025,,137.04465
,175.2654,,137.057325
,175.2914,,137.063825
,175.31145,,137.06785
,175.33145,,137.075575
,175.350525,,137.08235
,175.382875,,137.0926
,175.405375,,137.103725
,175.42655,,137.182375
,175.445325,,137.20415
,175.4723,,137.2109
,175.4925,,137.228075
,175.5228,,137.259925
,175.5445,,137.271475
,175.555775,,137.2996
,175.576275,,137.326425
,175.59225,,137.3671
,175.6362,,137.409975
,175.66015,,137.441425
,175.672725,,137.4628
,175.6854,,137.48185
,175.7004,,137.49905
,175.71565,,137.50435
,175.729025,,137.510725
,175.7386,,137.518375
,175.7563,,137.52565
,175.783425,,137.532525
,175.8154,,137.54145
,175.831675,,137.5495
,175.8471,,137.556425
,175.870475,,137.5661
,175.89495,,137.580775
,175.919625,,137.6048
,175.94275,,137.626875
,175.975125,,137.649275
,176.01175,,137.684525
,176.040825,,137.71395
,176.067225,,137.726925
,176.08765,,137.7897
,176.098925,,137.811125
,176.110075,,137.82815
,176.1262,,137.83405
,176.140225,,137.83855
,176.154825,,137.8508
,176.16725,,137.861775
,176.178475,,137.876575
,176.188925,,137.94045
,176.2048,,137.974875
,176.242175,,137.99345
,176.258625,,138.018375
,176.276125,,138.04845
,176.299725,,138.094975
,176.313375,,138.1142
,176.334425,,138.138125
,176.35,,138.154625
,176.371025,,138.17505
,176.393725,,138.1951
,176.414575,,138.23205
,176.436475,,138.26855
,176.464725,,138.3206
,176.48415,,138.3804
,176.5051,,138.444575
,176.53965,,138.4638
,176.561625,,138.47215
,176.59165,,138.47815
,176.641025,,138.48145
,176.661275,,138.48575
,176.6829,,138.4887
,176.710325,,138.51345
,176.745225,,138.521775
,176.761675,,138.528325
,176.7818,,138.54555
,176.802875,,138.560725
,176.822175,,138.57155
,176.851875,,138.58575
,176.872725,,138.601525
,176.910225,,138.64695
,176.9318,,138.7119
,176.93695,,138.80625
,176.94535,,138.9072
,176.9498,,138.9185
,176.9554,,138.923925
,176.973675,,138.9287
,176.9795,,138.933
,176.988825,,138.935175
,177.000575,,138.9403
,177.0197,,138.94445
,177.0362,,138.947075
,177.05615,,138.95255
,177.0721,,138.9552
,177.0805,,138.957675
,177.0924,,138.95985
,177.10405,,138.962225
,177.1189,,138.9645
,177.1389,,138.967
,177.159575,,138.9714
,177.1818,,138.973775
,177.207075,,138.97675
,177.249275,,138.9791
,177.258175,,138.9831
,177.264475,,138.9931
,177.276,,139.022925
,177.2954,,139.0383
,177.307725,,139.04635
,177.326425,,139.070775
,177.345625,,139.082625
,177.361275,,139.0948
,177.379175,,139.106375
,177.39405,,139.119825
,177.40545,,139.148225
,177.42275,,139.159125
,177.44195,,139.1753
,177.45675,,139.21555
,177.473825,,139.23665
,177.491525,,139.2485
,177.51635,,139.273625
,177.532975,,139.291025
,177.558475,,139.295725
,177.584375,,139.320875
,177.605375,,139.34655
,177.62685,,139.3687
,177.651325,,139.40945
,177.679825,,139.437225
,177.69835,,139.45635
,177.716525,,139.536075
,177.73945,,139.64215
,177.7632,,139.671725
,177.78295,,139.6903
,177.8062,,139.7232
,177.82395,,139.739275
,177.839425,,139.76915
,177.866475,,139.7782
,177.888975,,139.79935
,177.9066,,139.815
,177.939125,,139.8251
,177.961425,,139.858025
,177.9889,,139.9143
,178.013,,139.96995
,178.034225,,140.014175
,178.0794,,140.066375
,178.09935,,140.095425
,178.12065,,140.1148
,178.144975,,140.123025
,178.1604,,140.131075
,178.18065,,140.140125
,178.20085,,140.146975
,178.218975,,140.159775
,178.2432,,140.164925
,178.263675,,140.16995
,178.284125,,140.178825
,178.30615,,140.20495
,178.32415,,140.22955
,178.35045,,140.261
,178.377975,,140.279475
,178.399825,,140.299075
,178.413775,,140.3269
,178.43285,,140.352075
,178.452025,,140.38665
,178.474125,,140.431175
,178.489825,,140.4969
,178.50565,,140.568375
,178.5236,,140.592825
,178.544725,,140.600675
,178.567,,140.611275
,178.586675,,140.61925
,178.607225,,140.630125
,178.643675,,140.638175
,178.675875,,140.64435
,178.70245,,140.65155
,178.728,,140.6577
,178.745175,,140.664225
,178.7597,,140.670975
,178.77005,,140.6771
,178.782025,,140.682875
,178.793175,,140.68675
,178.8031,,140.6973
,178.8158,,140.708625
,178.828625,,140.7161
,178.85415,,140.7224
,178.869325,,140.732425
,178.8782,,140.746775
,178.899625,,140.754775
,178.918125,,140.763525
,178.940225,,140.772425
,178.955975,,140.78495
,178.974325,,140.79435
,178.9905,,140.8052
,179.00865,,140.811775
,179.02305,,140.81705
,179.03565,,140.82625
,179.047475,,140.83145
,179.06605,,140.836975
,179.077875,,140.84215
,179.091025,,140.845725
,179.11265,,140.852425
,179.125775,,140.86145
,179.138375,,140.8731
,179.160975,,140.885425
,179.174475,,140.897825
,179.18985,,140.940975
,179.20555,,140.991225
,179.2197,,141.092225
,179.23875,,141.19515
,179.253375,,141.227475
,179.272,,141.238925
,179.2868,,141.2668
,179.308375,,141.3124
,179.333625,,141.346975
,179.35065,,141.403
,179.3775,,141.446675
,179.4016,,141.473125
,179.425775,,141.478
,179.460675,,141.496875
,179.48375,,141.526525
,179.50075,,141.544175
,179.527275,,141.575
,179.552225,,141.592175
,179.5771,,141.614925
,179.595125,,141.63925
,179.6147,,141.67355
,179.6287,,141.7386
,179.6439,,141.76795
,179.6628,,141.783275
,179.680825,,141.815375
,179.6907,,141.828675
,179.70045,,141.84605
,179.7107,,141.85895
,179.72045,,141.875325
,179.7324,,141.884675
,179.74085,,141.892425
,179.75315,,141.903275
,179.76395,,141.9343
,179.780725,,141.948025
,179.79575,,141.973825
,179.8079,,141.993375
,179.822775,,142.005175
,179.8405,,142.0191
,179.866175,,142.02315
,179.88485,,142.030425
,179.902225,,142.0394
,179.921125,,142.05625
,179.937,,142.06865
,179.962925,,142.077075
,179.97875,,142.095625
,180.006325,,142.106475
,180.02395,,142.113525
,180.040775,,142.119875
,180.061425,,142.149525
,180.082525,,142.18385
,180.111175,,142.230675
,180.13375,,142.242
,180.159875,,142.263425
,180.191625,,142.268825
,180.213325,,142.28355
,180.245025,,142.298025
,180.27245,,142.3071
,180.293275,,142.314025
,180.312475,,142.33065
,180.334675,,142.33745
,180.353175,,142.350175
,180.3856,,142.373875
,180.413575,,142.387025
,180.439675,,142.393825
,180.4604,,142.403575
,180.493275,,142.413725
,180.532675,,142.4248
,180.559575,,142.44045
,180.58275,,142.447125
,180.598025,,142.4567
,180.61375,,142.462425
,180.63625,,142.466475
,180.653175,,142.469375
,180.683525,,142.475725
,180.7061,,142.484775
,180.7283,,142.498525
,180.752175,,142.50635
,180.7815,,142.5099
,180.799225,,142.513725
,180.828225,,142.51695
,180.865475,,142.52
,180.88865,,142.52475
,180.9174,,142.5333
,180.948675,,142.541025
,180.96975,,142.557525
,180.99365,,142.570025
,181.016125,,142.599025
,181.028675,,142.6727
,181.039025,,142.71545
,181.0517,,142.788775
,181.06785,,142.807875
,181.08055,,142.8151
,181.093225,,142.823225
,181.108825,,142.82875
,181.12545,,142.835775
,181.146925,,142.839725
,181.168675,,142.847325
,181.181175,,142.856225
,181.201325,,142.863875
,181.219675,,142.86655
,181.2348,,142.869075
,181.251125,,142.87195
,181.27665,,142.879525
,181.296725,,142.882625
,181.32215,,142.890475
,181.338425,,142.89405
,181.3601,,142.908325
,181.38805,,142.915175
,181.41325,,142.928425
,181.445925,,142.936225
,181.470425,,142.944025
,181.50215,,142.9654
,181.552375,,142.99375
,181.5787,,143.00705
,181.6099,,143.016825
,181.6364,,143.029925
,181.669575,,143.035525
,181.6994,,143.051075
,181.7295,,143.077875
,181.75985,,143.1029
,181.79525,,143.116025
,181.82345,,143.13165
,181.851925,,143.1356
,181.876325,,143.14995
,181.9013,,143.156575
,181.94395,,143.184725
,181.96915,,143.190725
,181.995525,,143.25265
,182.02135,,143.31095
,182.05775,,143.359625
,182.078475,,143.39035
,182.118825,,143.41535
,182.156775,,143.42835
,182.19585,,143.438525
,182.205075,,143.442175
,182.217425,,143.448275
,182.2325,,143.45105
,182.247,,143.4611
,182.256925,,143.463625
,182.26975,,143.4666
,182.28575,,143.468975
,182.309125,,143.4713
,182.32215,,143.476625
,182.337375,,143.48565
,182.356975,,143.4896
,182.3748,,143.492325
,182.39375,,143.497975
,182.416975,,143.505675
,182.4334,,143.528175
,182.45655,,143.5339
,182.4848,,143.540275
,182.512975,,143.551125
,182.5449,,143.583825
,182.5661,,143.613375
,182.587825,,143.629625
,182.5992,,143.647475
,182.6091,,143.668675
,182.6276,,143.681975
,182.643575,,143.69755
,182.6626,,143.7191
,182.6784,,143.72815
,182.6947,,143.74555
,182.71155,,143.756575
,182.726425,,143.76575
,182.7426,,143.78605
,182.758975,,143.818025
,182.77765,,143.8237
,182.79545,,143.829725
,182.81375,,143.843075
,182.8417,,143.851475
,182.8726,,143.881975
,182.89455,,143.9024
,182.9093,,143.940225
,182.93365,,143.95845
,182.952525,,143.988825
,182.969925,,144.0527
,182.98945,,144.115525
,183.009875,,144.1576
,183.0235,,144.20105
,183.04115,,144.23225
,183.062125,,144.248375
,183.0819,,144.26315
,183.102725,,144.271575
,183.121975,,144.279375
,183.135375,,144.2853
,183.151725,,144.299775
,183.1721,,144.304
,183.192875,,144.329025
,183.216575,,144.340925
,183.23655,,144.354375
,183.266475,,144.35955
,183.28925,,144.367025
,183.31605,,144.3785
,183.341725,,144.38925
,183.3692,,144.3982
,183.38635,,144.401225
,183.4096,,144.43485
,183.42995,,144.459775
,183.452425,,144.543275
,183.46655,,144.674225
,183.4791,,144.70045
,183.492725,,144.705025
,183.508975,,144.713825
,183.515225,,144.718075
,183.5219,,144.7231
,183.52965,,144.726475
,183.5403,,144.729425
,183.5606,,144.740175
,183.57215,,144.7437
,183.589175,,144.749675
,183.606975,,144.7549
,183.6218,,144.77235
,183.642175,,144.78475
,183.656175,,144.7926
,183.674725,,144.80185
,183.68935,,144.80645
,183.7131,,144.82255
,183.7348,,144.83865
,183.749125,,144.848675
,183.769475,,144.863425
,183.7872,,144.880425
,183.80655,,144.894375
,183.82565,,144.905575
,183.84975,,144.920325
,183.87905,,144.943825
,183.900875,,144.964525
,183.92525,,144.9779
,183.951875,,144.9903
,183.9734,,145.0036
,183.999025,,145.024325
,184.022375,,145.033075
,184.04795,,145.04465
,184.0662,,145.105575
,184.08565,,145.13905
,184.114025,,145.1995
,184.15405,,145.2442
,184.183875,,145.2971
,184.21135,,145.3377
,184.2767,,145.348575
,184.325075,,145.357975
,184.346925,,145.362775
,184.359125,,145.366625
,184.511025,,145.3722
,184.565525,,145.376575
,184.596125,,145.3801
,184.627475,,145.38425
,184.6597,,145.390725
,184.7147,,145.397675
,184.73775,,145.403325
,184.758725,,145.407975
,184.77525,,145.418925
,184.798875,,145.427025
,184.812675,,145.4358
,184.83165,,145.453975
,184.874825,,145.462125
,184.89785,,145.478675
,184.9215,,145.488975
,184.942475,,145.50255
,184.96745,,145.519225
,184.993275,,145.5367
,185.01455,,145.5449
,185.04695,,145.552975
,185.070175,,145.55855
,185.09355,,145.5646
,185.135675,,145.5747
,185.1538,,145.590425
,185.174175,,145.603975
,185.1939,,145.611
,185.2158,,145.62665
,185.2408,,145.642275
,185.26735,,145.677375
,185.290075,,145.69745
,185.321475,,145.715125
,185.339375,,145.7666
,185.3647,,145.845325
,185.42275,,145.8983
,185.4608,,145.9492
,185.4878,,145.965425
,185.517025,,145.973475
,185.543425,,145.982075
,185.56405,,145.98645
,185.586225,,145.993225
,185.599075,,146.00405
,185.615875,,146.013775
,185.633725,,146.01995
,185.65905,,146.029175
,185.67485,,146.0325
,185.691625,,146.048175
,185.728625,,146.053925
,185.748425,,146.063675
,185.777075,,146.070275
,185.806925,,146.07665
,185.841675,,146.090425
,185.874575,,146.1115
,185.90755,,146.1289
,185.932175,,146.151225
,185.958525,,146.191275
,185.9824,,146.23605
,186.020425,,146.258525
,186.045975,,146.2862
,186.065875,,146.31975
,186.0939,,146.363225
,186.12095,,146.4271
,186.1326,,146.447275
,186.1476,,146.492275
,186.157575,,146.511475
,186.171725,,146.525825
,186.182,,146.53765
,186.198475,,146.56015
,186.21,,146.5859
,186.22535,,146.600025
,186.238125,,146.612825
,186.252725,,146.623325
,186.26235,,146.6409
,186.2739,,146.654475
,186.289925,,146.659325
,186.305575,,146.664575
,186.318725,,146.672225
,186.34115,,146.678425
,186.36585,,146.68305
,186.386925,,146.68725
,186.402225,,146.6909
,186.421925,,146.693775
,186.444,,146.7023
,186.472175,,146.709725
,186.49785,,146.713275
,186.522,,146.721825
,186.53795,,146.725975
,186.575375,,146.7383
,186.60525,,146.74315
,186.634375,,146.7686
,186.6538,,146.779025
,186.68495,,146.80645
,186.714325,,146.843075
,186.7438,,146.907325
,186.7734,,147.00915
,186.79695,,147.05505
,186.8153,,147.068775
,186.835825,,147.085225
,186.865525,,147.089975
,186.899875,,147.092875
,186.932275,,147.097875
,186.956975,,147.10555
,186.9805,,147.10875
,187.008875,,147.114225
,187.039675,,147.120575
,187.066575,,147.123975
,187.092175,,147.129525
,187.110675,,147.13455
,187.131375,,147.138225
,187.161425,,147.141725
,187.207625,,147.144775
,187.241375,,147.14845
,187.2597,,147.1517
,187.2908,,147.1571
,187.3199,,147.160075
,187.357475,,147.1667
,187.3765,,147.17155
,187.413675,,147.17445
,187.448225,,147.184825
,187.4712,,147.189975
,187.4903,,147.197075
,187.5069,,147.205
,187.5329,,147.212825
,187.556425,,147.21655
,187.581775,,147.221225
,187.601875,,147.224325
