SPK_SPKC06c,SPK_SPKC08a,700.008825,SPK_SPKC11a,SPK_SPKC12a,SPK_SPKC12b,SPK_SPKC15b
717.286375,,943.27025,710.447825,711.4375,744.573125,710.4996
717.3554,,943.525975,710.455975,711.488425,744.640375,710.5097
717.400825,,943.6117,710.462775,711.503275,744.793675,710.518425
717.529425,,946.5548,710.46895,711.5221,744.9066,710.53115
717.5423,,946.99525,710.47985,711.547975,745.063875,710.556675
717.5783,,947.059025,710.490625,711.55825,745.093375,710.571175
717.5944,,948.603425,710.4961,711.5732,745.107625,710.60675
717.7171,,948.935875,710.506925,711.715925,745.116025,710.655475
717.7389,,949.73385,710.527375,711.75465,745.192475,710.688125
717.772175,,951.69385,710.535575,711.78625,745.242775,710.69225
717.8607,,952.336225,710.557825,711.811325,745.276475,710.72415
717.885225,,952.39825,710.582225,711.820425,745.6208,710.74865
717.93455,,952.649575,710.601525,711.82925,745.827475,710.752575
717.952975,,953.1086,710.625125,711.844375,746.03215,710.7799
717.97155,,953.13355,710.643875,711.870075,746.448475,710.838175
717.995125,,953.777475,710.683675,711.88285,746.9462,710.851425
718.010025,,953.77895,710.7029,711.893425,747.17105,710.8813
718.028,,954.952175,710.717775,711.913375,747.251525,710.903175
718.087825,,955.567375,710.75405,711.9203,747.287275,710.924725
718.1111,,957.7887,710.771875,711.938875,747.362975,710.97005
718.166325,,958.38595,710.8519,711.949125,747.531675,711.01525
718.18645,,958.55205,710.865975,711.9759,747.6106,711.141525
718.20335,,958.8148,710.9014,711.9866,747.671625,711.143
718.227,,958.90505,710.912225,712.009175,747.9058,711.165575
718.2948,,959.1767,710.9238,712.032075,748.029275,711.178075
718.338375,,962.43005,710.943425,712.05535,748.03155,711.227775
718.37265,,962.98785,710.955475,712.10605,748.070175,711.242275
718.53445,,963.686775,710.983725,712.126725,748.100575,711.25655
718.60425,,964.40945,711.021,712.1415,748.105175,711.374775
718.632675,,964.4459,711.0633,712.147475,748.2922,711.450575
718.8939,,966.4307,711.119625,712.169475,748.317775,711.485225
718.919725,,966.581575,711.1469,712.18845,748.372425,711.502875
719.131075,,966.74105,711.1631,712.2406,748.378725,711.52175
719.1405,,966.813925,711.179875,712.2545,748.55085,711.566425
719.377425,,967.16785,711.19725,712.2658,748.6345,711.581025
719.3965,,968.021725,711.2045,712.278925,748.672825,711.592875
719.408675,,968.152625,711.206525,712.297675,748.726925,711.611825
719.43205,,968.3241,711.2174,712.31815,748.770925,711.653675
719.44535,,968.3401,711.2329,712.3393,748.788025,711.67065
719.4585,,968.569275,711.253825,712.372075,748.8648,711.6945
719.47525,,969.3694,711.278825,712.387525,748.88485,711.74115
719.486875,,969.773725,711.3338,712.41335,748.915075,711.76945
719.51845,,969.83455,711.437475,712.4405,748.990775,711.804
719.528425,,969.93865,711.4884,712.4706,749.195975,711.821375
719.540375,,970.228275,711.503275,712.49495,749.682475,711.8372
719.566775,,970.54325,711.5221,712.511225,750.0031,711.85995
719.77185,,971.274625,711.5373,712.52545,750.2119,711.8727
719.8001,,971.8428,711.547975,712.544825,750.243725,711.879025
719.8151,,972.566075,711.55825,712.567425,750.3446,711.897425
719.85195,,972.896,711.573225,712.60385,750.414075,711.91485
720.10875,,973.10015,711.715925,712.6341,750.429825,711.94
720.1647,,973.414075,711.754625,712.658775,750.446525,711.949175
720.306425,,974.039925,711.786225,712.6815,750.578425,711.964
720.32195,,974.496275,711.7912,712.703375,750.705125,711.9678
720.3277,,974.604175,711.811325,712.7413,750.730575,712.011325
720.443375,,975.712125,711.8204,712.785575,750.819625,712.039925
720.491125,,975.8982,711.82925,712.78815,751.0015,712.06625
720.494575,,975.9876,711.844375,712.79265,751.036575,712.07385
720.503175,,976.426075,711.870075,712.80345,751.1644,712.108525
720.5198,,976.9577,711.882825,712.826475,751.252325,712.133225
720.536425,,977.57255,711.893425,712.841675,751.413825,712.161225
720.7483,,977.850625,711.913375,712.85895,751.43365,712.1638
720.751475,,978.5828,711.9203,712.870975,751.460775,712.175125
720.776075,,980.732075,711.938875,712.899175,751.53045,712.219225
720.788775,,981.35905,711.949125,712.951525,751.712275,712.2389
720.805325,,981.60325,711.9589,713.007475,751.76565,712.2444
720.83075,,982.218775,711.9759,713.090375,751.77985,712.25585
720.9682,,982.530525,711.9866,713.1156,752.284075,712.292475
720.987025,,984.496475,712.009175,713.12355,752.391975,712.30405
721.00365,,985.38865,712.03205,713.1289,752.4134,712.39445
721.2601,,985.643675,712.055325,713.133425,752.624925,712.426125
721.2703,,987.01195,712.073625,713.1388,752.931625,712.4575
721.283525,,987.122075,712.106075,713.145175,752.985225,712.48445
721.312225,,987.16405,712.126725,713.148375,753.08705,712.492975
721.328575,,987.3202,712.14745,713.15335,753.303675,712.518025
721.3379,,987.337125,712.169475,713.1572,753.5761,712.578375
721.353875,,988.262475,712.18845,713.16505,753.617225,712.59625
721.36325,,988.282575,712.2055,713.1676,753.684375,712.6105
721.37415,,988.44985,712.240625,713.17095,753.693125,712.62955
721.408975,,992.6927,712.2545,713.175625,753.842625,712.695175
721.43285,,993.22715,712.2658,713.180125,753.869875,712.70855
721.655325,,993.7185,712.278925,713.19395,753.8887,712.721975
721.66615,,994.767425,712.29765,713.210925,754.07745,712.744075
721.674875,,994.833075,712.31815,713.21785,754.273775,712.763425
721.687425,,995.406,712.33925,713.2292,754.37295,712.79
721.7026,,996.187125,712.372075,713.24385,754.458175,712.796975
721.899825,,996.252425,712.387525,713.247325,754.674875,712.8246
721.916975,,997.409125,712.413325,713.2595,754.678725,712.843175
721.963725,,997.441475,712.4405,713.287725,754.73915,712.847025
722.0971,,997.77895,712.470575,713.29555,754.786725,712.891625
722.126525,,997.998025,712.494925,713.302725,754.805925,712.935975
722.161725,,998.657525,712.511225,713.307875,754.85695,713.0304
722.17935,,,712.52545,713.3122,755.3632,713.0829
722.199325,,,712.544825,713.3198,755.382425,713.1015
722.2138,,,712.567425,713.339775,755.45855,713.123725
722.236975,,,712.589875,713.37025,755.66095,713.128075
722.2887,,,712.603825,713.379125,755.723775,713.137225
722.3213,,,712.658775,713.385775,755.75645,713.145275
722.337225,,,712.681475,713.397175,755.781575,713.152
722.343575,,,712.703375,713.4339,755.7986,713.163575
722.3598,,,712.72695,713.4587,755.96895,713.189325
722.3755,,,712.741275,713.489675,756.0308,713.204425
722.439725,,,712.7622,713.50925,756.118675,713.23285
722.46665,,,712.78815,713.5246,756.195775,713.2597
722.4963,,,712.792675,713.54625,756.3025,713.296375
722.5537,,,712.80345,713.6073,756.331475,713.30955
722.656675,,,712.8134,713.623375,756.565225,713.321775
722.6844,,,712.82645,713.65385,756.58755,713.358175
722.700875,,,712.841675,713.6763,756.60995,713.377325
722.74415,,,712.85895,713.71595,756.873275,713.44395
722.774525,,,712.87095,713.73685,756.94215,713.452425
722.783525,,,712.899175,713.754975,757.059125,713.46945
722.792225,,,712.951525,713.77015,757.236025,713.4935
722.806625,,,713.007475,713.78595,757.349075,713.524875
722.82155,,,713.0659,713.83665,757.503325,713.5485
722.830375,,,713.09035,713.877775,757.53765,713.5658
722.9287,,,713.1156,713.905775,757.59585,713.574225
722.95945,,,713.12355,713.933725,757.60835,713.599075
722.979,,,713.1289,714.018175,757.65935,713.619
722.993975,,,713.13345,714.080625,757.85795,713.649
723.018475,,,713.1388,714.09755,757.939025,713.65595
723.0507,,,713.14515,714.113475,757.9497,713.669825
723.115075,,,713.148375,714.120725,758.388925,713.685575
723.179675,,,713.15335,714.130675,758.701825,713.698925
723.275025,,,713.157225,714.142275,758.74675,713.72715
723.295775,,,713.161775,714.1555,758.7811,713.742275
723.327625,,,713.16505,714.172625,758.9338,713.764725
723.35455,,,713.1676,714.206075,758.9537,713.789375
723.380925,,,713.170925,714.25525,759.101025,713.82795
723.40405,,,713.1756,714.328775,759.205575,713.8544
723.639525,,,713.180125,714.342025,759.534675,713.857
723.643725,,,713.18755,714.355025,759.585525,713.88585
723.674775,,,713.193925,714.36745,759.9037,713.925375
723.714575,,,713.200725,714.4126,759.95895,713.93535
723.7355,,,713.2061,714.446825,760.02115,713.973975
723.779425,,,713.2109,714.45985,760.953975,714.009075
723.830825,,,713.21785,714.51415,760.9903,714.09915
723.86635,,,713.224075,714.5722,761.049525,714.1104
723.89095,,,713.229175,714.64055,761.07095,714.140425
723.920125,,,713.23665,714.6614,761.106425,714.1549
724.023,,,713.24385,714.679625,761.1668,714.174275
724.039125,,,713.24735,714.695075,761.202775,714.195
724.09415,,,713.2595,714.7093,761.318525,714.23695
724.110575,,,713.273425,714.72505,761.353525,714.270575
724.12615,,,713.287725,714.740225,761.363275,714.301875
724.168,,,713.29555,714.778125,761.38005,714.321825
724.187,,,713.3027,714.78985,761.4164,714.3368
724.198875,,,713.30785,714.803075,761.450725,714.363975
724.2267,,,713.3122,714.81185,761.600375,714.414325
724.253375,,,713.3198,714.8326,761.725825,714.4296
724.2666,,,713.325525,714.844975,762.142275,714.439825
724.270325,,,713.333675,714.873625,762.472875,714.4465
724.2804,,,713.339775,714.892175,762.683375,714.47855
724.3027,,,713.356925,714.913,762.74725,714.5202
724.355375,,,713.37025,714.926075,762.786475,714.5591
724.3814,,,713.379125,714.9416,762.945725,714.5937
724.3957,,,713.385775,714.963475,762.97655,714.623575
724.4214,,,713.397175,714.995075,763.317025,714.645525
724.452125,,,713.4339,715.033075,763.560075,714.6677
724.554075,,,713.458675,715.072825,763.877575,714.681025
724.575875,,,713.48725,715.0853,763.916525,714.692325
724.594825,,,713.489675,715.094175,763.97935,714.71885
724.608025,,,713.509225,715.100275,764.349575,714.729025
724.619375,,,713.54625,715.118675,764.3916,714.7399
724.635875,,,713.573975,715.127075,764.414625,714.747425
724.6541,,,713.6073,715.142625,764.459125,714.785375
724.675075,,,713.62335,715.161475,764.470025,714.79415
724.689725,,,713.65385,715.1893,764.6437,714.81765
724.70175,,,713.6763,715.215625,764.904575,714.829425
724.729075,,,713.71595,715.24075,765.035175,714.836925
724.744525,,,713.73685,715.253225,765.0826,714.844125
724.755025,,,713.75495,715.2715,765.27585,714.9238
724.766825,,,713.77015,715.304475,765.394275,714.956175
724.81975,,,713.78595,715.325775,765.494475,714.9756
724.837975,,,713.836625,715.3579,765.51005,714.998125
724.8512,,,713.87775,715.457225,765.628025,715.083175
724.861625,,,713.90575,715.536775,765.6927,715.106025
724.904175,,,713.9337,715.5673,765.7718,715.1302
724.919825,,,714.01815,715.603725,765.834725,715.160425
724.944375,,,714.080625,715.620125,766.0154,715.18275
724.961825,,,714.097575,715.637275,766.53075,715.203575
724.981825,,,714.105675,715.6447,766.6412,715.256375
725.010425,,,714.113475,715.657175,766.677575,715.289725
725.0579,,,714.1207,715.67175,766.718675,715.3127
725.088575,,,714.130675,715.680925,766.7323,715.3399
725.106275,,,714.142275,715.70485,766.860225,715.39435
725.164225,,,714.155475,715.735825,766.879425,715.444375
725.183825,,,714.172625,715.757725,766.881275,715.50485
725.236875,,,714.2061,715.776675,767.101525,715.533075
725.267925,,,714.25525,715.804075,767.162375,715.55535
725.29355,,,714.32875,715.83245,767.229875,715.57835
725.312975,,,714.342025,715.86035,767.244275,715.63115
725.336025,,,714.355025,715.913425,767.269675,715.6415
725.3601,,,714.367425,715.945225,767.29265,715.666275
725.41435,,,714.38175,715.99215,767.43625,715.6779
725.495675,,,714.412575,716.10205,767.482675,715.6862
725.52,,,714.446825,716.12455,767.5265,715.709125
725.639475,,,714.514125,716.13275,767.678975,715.723175
725.70325,,,714.5722,716.17285,768.0511,715.74065
725.738625,,,714.640525,716.185525,768.05785,715.75575
725.769975,,,714.6614,716.203625,768.08685,715.77405
725.82855,,,714.679625,716.218525,768.239725,715.790225
725.904925,,,714.695075,716.243475,768.332525,715.793375
725.959725,,,714.7093,716.280325,768.95035,715.85045
725.98495,,,714.72505,716.324525,769.02145,715.852975
726.012975,,,714.7402,716.35175,769.2212,715.90695
726.26725,,,714.767,716.46725,769.243775,715.9626
726.31305,,,714.778125,716.50545,769.371075,715.98735
726.341125,,,714.78985,716.5648,769.42635,715.999575
726.376,,,714.803075,716.58995,769.4615,716.0309
726.42215,,,714.81185,716.62345,769.57505,716.0324
726.585525,,,714.822975,716.7778,769.651475,716.054325
726.6107,,,714.832575,716.815275,769.6899,716.068725
726.629725,,,714.84495,716.861775,769.704475,716.10325
726.65835,,,714.85475,716.936075,769.72395,716.11145
726.676125,,,714.8736,717.0246,769.73455,716.1216
726.689325,,,714.89215,717.0593,769.801675,716.132175
726.70305,,,714.912975,717.07735,769.90225,716.1396
726.75295,,,714.926075,717.1402,769.9326,716.1427
726.779075,,,714.9416,717.191625,770.33375,716.1552
726.8092,,,714.963475,717.212125,770.43735,716.1808
726.8298,,,714.995075,717.234175,770.634825,716.20025
726.846825,,,715.033075,717.2941,770.733825,716.203125
726.858975,,,715.0728,717.337525,770.784575,716.22035
726.932925,,,715.0853,717.4047,770.887625,716.22415
726.945575,,,715.094175,717.417725,771.11475,716.2479
726.968425,,,715.10025,717.440025,771.201275,716.2575
726.982775,,,715.1067,717.448375,771.241875,716.27365
727.021475,,,715.118675,717.45875,771.281425,716.30445
727.043925,,,715.127075,717.4773,771.330425,716.331175
727.090175,,,715.142625,717.50315,771.3557,716.3625
727.143775,,,715.161475,717.514375,771.571475,716.385975
727.176475,,,715.189275,717.534925,772.0458,716.441925
727.197,,,715.2156,717.541425,772.088225,716.4723
727.2131,,,715.24075,717.5713,772.20155,716.529175
727.229225,,,715.2532,717.6342,772.2054,716.563625
727.25015,,,715.271475,717.6772,772.38505,716.5945
727.294675,,,715.304475,717.7001,772.40665,716.6195
727.3069,,,715.32575,717.715375,772.55435,716.6494
727.32235,,,715.3579,717.782025,772.7829,716.678575
727.364925,,,715.4572,717.79495,772.7973,716.7256
727.380625,,,715.536775,717.81475,772.8193,716.745025
727.3967,,,715.5673,717.84505,772.830325,716.76925
727.43715,,,715.603725,717.863075,773.070125,716.7773
727.476875,,,715.6201,717.872625,773.24835,716.793975
727.4958,,,715.63725,717.88825,773.3468,716.842325
727.50975,,,715.6447,717.9286,773.52585,716.853725
727.5199,,,715.657175,717.9721,773.63625,716.888675
727.531675,,,715.67175,718.019175,773.9426,716.9161
727.549,,,715.680925,718.06065,773.968575,716.95955
727.55975,,,715.70485,718.082675,773.98445,716.98965
727.613125,,,715.7358,718.160775,774.014475,717.013475
727.7326,,,715.7577,718.193325,774.2728,717.026475
727.8073,,,715.776675,718.230825,774.38835,717.0454
727.858875,,,715.804075,718.25665,774.643275,717.058325
727.90555,,,715.83245,718.285375,774.65275,717.086475
727.972125,,,715.860325,718.3121,774.71065,717.129925
728.01825,,,715.9134,718.4327,774.7383,717.20135
728.04365,,,715.9452,718.482575,774.868375,717.230475
728.0697,,,715.99215,718.506825,774.892775,717.248725
728.083775,,,716.102025,718.530175,774.91385,717.2776
728.1034,,,716.12455,718.544675,775.039225,717.3578
728.328625,,,716.13275,718.551375,775.0883,717.39075
728.37945,,,716.140175,718.566325,775.092225,717.424925
728.4069,,,716.155725,718.57385,775.09675,717.443775
728.4229,,,716.17285,718.591575,775.3293,717.4548
728.4389,,,716.185525,718.6139,775.446575,717.456725
728.464925,,,716.203625,718.63925,775.453525,717.4728
728.48855,,,716.218525,718.66215,775.51225,717.475375
728.556075,,,716.243475,718.715275,775.6272,717.49275
728.5619,,,716.280325,718.958125,775.718575,717.50685
728.615375,,,716.324525,718.9734,775.76365,717.533625
728.6548,,,716.35175,718.99365,775.7882,717.564375
728.71365,,,716.46725,719.009925,775.82565,717.588425
728.733675,,,716.50545,719.033025,775.918025,717.61295
728.7448,,,716.5648,719.049325,776.0846,717.63235
728.78115,,,716.58995,719.079225,776.1213,717.636275
728.797,,,716.62345,719.107575,776.22565,717.691975
728.813425,,,716.7778,719.150475,776.337625,717.710975
728.82975,,,716.815275,719.176375,776.442125,717.7761
728.848475,,,716.86175,719.196975,776.502975,717.78875
728.85785,,,716.93605,719.229275,776.594475,717.801425
728.928075,,,717.0246,719.375525,776.766675,717.81275
729.00285,,,717.0593,719.42155,776.863375,717.828525
729.0238,,,717.07735,719.441725,777.058975,717.8516
729.034825,,,717.1402,719.462725,777.0869,717.86195
729.064825,,,717.191625,719.492225,777.449825,717.94425
729.073825,,,717.212125,719.506725,777.5504,717.987075
729.081525,,,717.2941,719.527725,777.596375,718.005625
