SPK_SPKC01a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC12a,SPK_SPKC13a
,,,116.953975,,123.59665
,,,116.98845,,123.640475
,,,117.045375,,123.694075
,,,117.105925,,123.7526
,,,117.317825,,123.898425
,,,117.35325,,123.9109
,,,117.395775,,124.0192
,,,117.5428,,124.113225
,,,117.618925,,124.1752
,,,117.7899,,124.212
,,,117.855925,,124.24625
,,,117.9389,,124.333675
,,,118.120725,,124.452625
,,,118.218475,,124.5815
,,,118.296525,,124.631725
,,,118.475725,,124.74895
,,,118.540725,,124.868525
,,,118.627125,,124.938425
,,,118.6346,,124.977375
,,,118.642375,,125.057325
,,,118.669925,,125.148425
,,,118.69635,,125.2312
,,,118.7541,,125.25515
,,,118.793175,,125.3397
,,,118.824625,,125.39695
,,,118.849725,,125.443475
,,,118.895625,,125.494975
,,,118.944275,,125.57135
,,,119.137775,,125.617
,,,119.349175,,125.7503
,,,119.36885,,125.8093
,,,119.653475,,125.860875
,,,119.734475,,125.9347
,,,119.761875,,125.972775
,,,119.792475,,126.023325
,,,119.832125,,126.0721
,,,119.87685,,126.118325
,,,119.900425,,126.161325
,,,119.9262,,126.225225
,,,119.95015,,126.280875
,,,119.972275,,126.36215
,,,119.9945,,126.48785
,,,120.02775,,126.546825
,,,120.07655,,126.617425
,,,120.254075,,126.651125
,,,120.322175,,126.69265
,,,120.371325,,126.808725
,,,120.45605,,126.924825
,,,120.463875,,127.0702
,,,120.47565,,127.17135
,,,120.483575,,127.23015
,,,120.517425,,127.281175
,,,120.5523,,127.342075
,,,120.579125,,127.4221
,,,120.61695,,127.46965
,,,120.66965,,127.54875
,,,120.7301,,127.857
,,,120.765775,,127.92405
,,,120.8166,,128.03655
,,,120.82955,,128.141525
,,,120.8505,,128.254375
,,,120.882125,,128.40645
,,,120.895,,128.465175
,,,120.916975,,128.5234
,,,120.943625,,128.565775
,,,120.970975,,128.664425
,,,120.9914,,128.730275
,,,121.021375,,128.820475
,,,121.05085,,128.8669
,,,121.089425,,128.916925
,,,121.1501,,128.94875
,,,121.20285,,129.010225
,,,121.259725,,129.058775
,,,121.3316,,129.221575
,,,121.385725,,129.3176
,,,121.4865,,129.353375
,,,121.517225,,129.4339
,,,121.5326,,129.52935
,,,121.559925,,129.585125
,,,121.576025,,129.645075
,,,121.6049,,129.6884
,,,121.649125,,129.7431
,,,121.7036,,129.840675
,,,121.725425,,129.978
,,,121.747075,,130.04795
,,,121.757425,,130.098875
,,,121.7793,,130.15675
,,,121.800925,,130.26335
,,,121.824125,,130.3214
,,,121.857325,,130.353175
,,,121.9201,,130.403775
,,,121.968175,,130.5964
,,,122.075975,,130.64585
,,,122.149775,,130.708525
,,,122.24225,,130.7606
,,,122.3252,,130.824175
,,,122.44795,,130.8617
,,,122.471075,,130.9221
,,,122.512975,,131.018675
,,,122.57655,,131.06695
,,,122.70765,,131.114725
,,,122.759,,131.140275
,,,122.909025,,131.222875
,,,122.987525,,131.238825
,,,123.058525,,131.357625
,,,123.07935,,131.454925
,,,123.13555,,131.528475
,,,123.1766,,131.59565
,,,123.23555,,131.641775
,,,123.341575,,131.707
,,,123.35285,,131.825325
,,,123.362725,,131.971425
,,,123.37435,,132.049525
,,,123.414725,,132.108125
,,,123.516275,,132.18785
,,,123.54965,,132.32985
,,,123.5657,,132.463625
,,,123.5853,,132.55175
,,,123.627275,,132.593125
,,,123.70345,,132.64215
,,,123.762775,,132.6677
,,,123.797225,,132.760875
,,,123.8423,,132.882625
,,,123.9256,,132.97245
,,,124.0419,,133.016075
,,,124.268875,,133.057175
,,,124.39865,,133.088975
,,,124.4607,,133.158725
,,,124.51585,,133.19465
,,,124.536625,,133.231075
,,,124.5856,,133.39915
,,,124.651775,,133.44135
,,,124.70605,,133.48375
,,,124.736825,,133.5184
,,,124.749125,,134.0986
,,,124.802325,,134.13865
,,,124.8664,,134.231525
,,,124.89825,,134.32865
,,,124.973675,,134.4022
,,,125.0549,,134.521875
,,,125.154575,,134.60755
,,,125.259175,,134.731675
,,,125.322275,,134.90165
,,,125.370625,,134.939225
,,,125.497375,,134.9726
,,,125.580875,,135.08395
,,,125.787425,,135.12745
,,,125.91845,,135.27725
,,,125.96855,,135.4431
,,,126.0401,,135.482075
,,,126.116075,,135.6177
,,,126.434675,,135.73955
,,,126.629125,,135.868675
,,,126.821525,,135.93875
,,,126.912375,,135.976175
,,,126.9947,,136.049525
,,,127.111575,,136.166925
,,,127.139,,136.289
,,,127.1842,,136.39345
,,,127.35075,,136.424
,,,127.38035,,136.5227
,,,127.41245,,136.603025
,,,127.465325,,136.69
,,,127.52595,,136.72615
,,,127.543175,,136.824125
,,,127.55425,,136.975725
,,,127.5689,,137.044175
,,,127.5825,,137.092225
,,,127.6055,,137.308325
,,,127.634675,,137.41405
,,,127.71775,,137.489825
,,,127.76315,,137.540925
,,,127.82045,,137.599325
,,,128.03555,,137.6459
,,,128.0597,,137.748525
,,,128.19005,,137.82745
,,,128.244025,,137.9279
,,,128.310125,,138.01235
,,,128.330225,,138.079425
,,,128.346525,,138.152475
,,,128.367,,138.193375
,,,128.386075,,138.274
,,,128.404275,,138.337225
,,,128.4316,,138.440675
,,,128.493875,,138.502725
,,,128.539275,,138.659875
,,,128.579675,,138.70595
,,,128.63835,,138.801275
,,,128.703225,,138.864875
,,,128.79345,,138.952825
,,,128.85095,,139.033525
,,,128.93415,,139.104925
,,,129.021775,,139.176175
,,,129.081125,,139.201925
,,,129.113725,,139.27535
,,,129.2819,,139.41125
,,,129.371675,,139.5812
,,,129.4302,,139.6252
,,,129.49425,,139.749
,,,129.551275,,139.874275
,,,129.5919,,139.8801
,,,129.610975,,140.0367
,,,129.626275,,140.0906
,,,129.63955,,140.145325
,,,129.652975,,140.20545
,,,129.666775,,140.2606
,,,129.68545,,140.32015
,,,129.720325,,140.36725
,,,129.783975,,140.475275
,,,129.84665,,140.535
,,,129.950625,,140.6085
,,,130.029375,,140.6696
,,,130.106325,,140.8085
,,,130.1915,,140.855575
,,,130.2966,,140.905325
,,,130.391325,,140.955075
,,,130.454075,,141.0602
,,,130.5144,,141.115125
,,,130.66315,,141.220025
,,,130.832375,,141.2773
,,,131.197675,,141.388725
,,,131.242425,,141.4382
,,,131.265825,,141.470275
,,,131.28425,,141.533925
,,,131.31645,,141.606675
,,,131.3285,,141.693125
,,,131.35315,,141.93945
,,,131.380475,,141.9465
,,,131.411175,,142.1247
,,,131.430375,,142.17465
,,,131.45825,,142.2217
,,,131.483825,,142.3109
,,,131.528075,,142.36875
,,,131.564175,,142.425225
,,,131.59895,,142.490325
,,,131.6539,,142.564525
,,,131.683975,,142.6734
,,,131.7082,,142.743625
,,,131.728525,,142.8228
,,,131.755825,,142.847
,,,131.7798,,142.949625
,,,131.802675,,143.065675
,,,131.86015,,143.121375
,,,131.8976,,143.2417
,,,131.92765,,143.296575
,,,131.984375,,143.353125
,,,132.0556,,143.3777
,,,132.093925,,143.51735
,,,132.15255,,143.53405
,,,132.198425,,143.593425
,,,132.24745,,143.694325
,,,132.2965,,143.749925
,,,132.317275,,143.81025
,,,132.35385,,143.89075
,,,132.462775,,143.9409
,,,132.5126,,144.033075
,,,132.5882,,144.21895
,,,132.714625,,144.388175
,,,132.744,,144.46045
,,,132.7832,,144.51415
,,,132.877275,,144.568725
,,,132.96655,,144.677625
,,,133.0205,,144.700675
,,,133.0651,,144.8558
,,,133.22755,,144.92505
,,,133.26015,,145.015125
,,,133.301875,,145.088425
,,,133.37615,,145.22355
,,,133.4279,,145.300125
,,,133.544625,,145.42755
,,,133.5976,,145.588675
,,,133.638825,,145.641225
,,,133.668225,,145.67585
,,,133.6979,,145.746225
,,,133.736225,,145.798725
,,,133.741425,,145.8615
,,,133.76755,,145.952525
,,,133.792375,,146.013125
,,,133.81165,,146.073175
,,,133.849925,,146.11805
,,,133.92235,,146.189925
,,,133.9518,,146.361225
,,,133.983075,,146.5065
,,,134.08625,,146.53915
,,,134.160625,,146.595275
,,,134.36325,,146.85555
,,,134.469575,,146.897425
,,,134.5588,,146.960725
,,,134.6451,,147.0275
,,,134.743875,,147.094475
,,,134.785075,,147.205325
,,,134.90095,,147.271075
,,,135.061175,,147.44825
,,,135.119275,,147.4996
,,,135.202625,,147.6626
,,,135.249075,,147.7698
,,,135.3361,,147.82425
,,,135.39155,,147.95275
,,,135.461025,,148.007525
,,,135.50655,,148.06105
,,,135.5647,,148.107625
,,,135.706125,,148.223725
,,,135.752375,,148.379
,,,135.818425,,148.4567
,,,135.88605,,148.500475
,,,135.9381,,148.573025
,,,136.0305,,148.627825
,,,136.104975,,148.878125
,,,136.1798,,148.94045
,,,136.25615,,149.042625
,,,136.325025,,149.078025
,,,136.3492,,149.156275
,,,136.38225,,149.209525
,,,136.49795,,149.2475
,,,136.595625,,149.302
,,,136.6676,,149.381175
,,,136.81085,,149.412775
,,,136.865075,,149.447875
,,,136.97345,,149.50875
,,,137.061125,,149.5907
,,,137.173975,,149.66705
,,,137.272075,,149.776275
,,,137.3568,,149.87475
,,,137.4199,,149.9404
,,,137.49135,,150.029375
,,,137.5734,,150.2243
,,,137.644175,,150.270675
,,,137.735825,,150.313675
,,,137.857675,,150.40165
,,,137.9202,,150.440675
,,,137.978475,,150.49405
,,,138.083425,,150.568025
,,,138.1489,,150.61515
,,,138.225675,,150.669625
,,,138.29325,,150.7181
,,,138.353075,,150.7501
,,,138.398825,,150.840375
,,,138.434675,,150.99945
,,,138.4962,,151.09585
,,,138.528525,,151.238625
,,,138.5546,,151.293525
,,,138.570325,,151.449075
,,,138.601275,,151.4884
,,,138.637625,,151.52285
,,,138.66485,,151.5708
,,,138.70245,,151.611425
,,,138.772625,,151.6997
,,,138.83655,,151.8379
,,,138.951775,,151.9747
,,,139.040125,,151.99965
,,,139.099575,,152.032425
,,,139.177225,,152.082525
,,,139.47955,,152.2099
,,,139.6939,,152.34805
,,,139.750625,,152.36975
,,,139.8012,,152.415575
,,,139.958625,,152.453225
,,,140.03265,,152.51885
,,,140.080175,,152.66815
,,,140.113225,,152.971475
,,,140.2678,,153.097775
,,,140.33825,,153.1617
,,,140.427175,,153.4319
,,,140.501925,,153.468725
,,,140.562425,,153.560325
,,,140.584925,,153.60665
,,,140.6189,,153.653775
,,,140.6605,,153.756825
,,,140.725075,,153.814
,,,140.881175,,153.8453
,,,140.99405,,153.956675
,,,141.0632,,154.038725
,,,141.18205,,154.089875
,,,141.21945,,154.12385
,,,141.2645,,154.2408
,,,141.291,,154.5708
,,,141.404125,,154.61435
,,,141.562175,,154.695775
,,,141.678775,,154.8237
,,,141.735625,,154.8914
,,,141.7902,,155.022075
,,,141.847475,,155.081375
,,,141.955675,,155.137825
,,,142.025875,,155.202925
,,,142.101575,,155.270725
,,,142.164,,155.4053
,,,142.203925,,155.62125
,,,142.218075,,155.6641
,,,142.29265,,155.71365
,,,142.34755,,155.766975
,,,142.3963,,155.818575
,,,142.45655,,155.880575
,,,142.5011,,155.93885
,,,142.55295,,156.007325
,,,142.5906,,156.0647
,,,142.620625,,156.175275
,,,142.6601,,156.2905
,,,142.720975,,156.390425
,,,142.748,,156.45305
,,,142.78005,,156.508425
,,,142.83635,,156.564975
,,,142.886825,,156.60105
,,,142.92455,,156.662825
,,,142.9878,,156.7108
,,,143.02035,,156.77325
,,,143.087025,,157.0154
,,,143.149475,,157.0812
,,,143.198875,,157.132575
,,,143.2896,,157.203325
,,,143.3736,,157.31985
,,,143.42245,,157.4254
,,,143.46455,,157.46865
,,,143.506725,,157.5304
,,,143.563375,,157.574925
,,,143.617825,,157.647775
,,,143.66385,,157.7301
,,,143.692025,,157.8015
,,,143.7484,,157.8488
,,,143.806875,,157.891175
,,,143.87045,,157.966
,,,143.93985,,158.007375
,,,144.013575,,158.1569
,,,144.051975,,158.159
,,,144.09865,,158.22295
,,,144.183175,,158.295875
,,,144.323775,,158.3362
,,,144.5235,,158.66655
,,,144.751275,,158.7335
,,,144.977425,,158.79475
,,,145.06185,,158.90585
,,,145.261775,,158.972075
,,,145.414725,,159.1247
,,,145.50275,,159.23835
,,,145.581575,,159.298725
,,,145.6755,,159.4297
,,,145.8601,,159.507
,,,146.003675,,159.5627
,,,146.226025,,159.59285
,,,146.283475,,159.639525
,,,146.329975,,159.85645
,,,146.480375,,160.075525
,,,146.522975,,160.315775
,,,146.54655,,160.468125
,,,146.592575,,160.503425
,,,146.623425,,160.59025
,,,146.67965,,160.784675
,,,146.789775,,160.844525
,,,146.8427,,160.879325
,,,146.8703,,160.940975
,,,146.944675,,160.9931
,,,146.970725,,161.055725
,,,146.999225,,161.243025
,,,147.046925,,161.341525
,,,147.110075,,161.383575
,,,147.1538,,161.432775
,,,147.19785,,161.514975
,,,147.23495,,161.576775
,,,147.300775,,161.70725
,,,147.38915,,161.777175
,,,147.428125,,161.81745
,,,147.4764,,161.882975
,,,147.515575,,161.995225
,,,147.681,,162.0302
,,,147.720325,,162.2524
,,,147.7767,,162.306875
,,,147.8299,,162.365375
,,,147.8986,,162.405125
,,,147.97705,,162.4474
,,,148.19545,,162.610175
,,,148.24915,,162.7086
,,,148.330625,,162.744075
,,,148.3893,,162.8088
,,,148.451725,,162.842675
,,,148.526875,,162.9444
,,,148.590625,,163.07685
,,,148.633175,,163.155825
,,,148.74395,,163.21725
,,,148.940725,,163.369475
,,,148.9931,,163.50055
,,,149.079375,,163.609825
,,,149.187875,,163.6632
,,,149.23235,,163.709775
,,,149.280875,,163.783425
,,,149.3237,,163.909075
,,,149.366175,,163.9531
,,,149.415275,,164.0989
,,,149.45445,,164.1612
,,,149.53715,,164.3268
,,,149.59725,,164.578525
,,,149.658375,,164.8379
,,,149.7241,,164.988525
,,,149.757325,,165.054975
,,,149.7898,,165.1137
,,,149.842025,,165.190675
,,,149.89285,,165.341775
,,,149.92655,,165.386625
,,,149.99775,,165.52385
,,,150.086375,,165.585375
,,,150.153625,,165.631975
,,,150.22695,,165.7495
,,,150.4266,,165.87435
,,,150.74205,,166.007125
,,,150.80035,,166.0948
,,,150.844025,,166.167925
,,,150.8633,,166.224225
,,,150.894775,,166.339725
,,,150.909475,,166.388625
,,,150.9216,,166.470375
,,,150.942275,,166.5148
,,,150.965725,,166.613875
,,,150.986825,,166.743525
,,,151.0171,,166.805175
,,,151.068075,,166.85565
,,,151.103375,,166.9421
,,,151.134525,,166.9923
,,,151.1644,,167.0298
,,,151.198175,,167.116075
,,,151.24135,,167.250175
,,,151.283725,,167.316725
,,,151.310625,,167.473
,,,151.3464,,167.599675
,,,151.412525,,167.6379
,,,151.481975,,167.886375
,,,151.601825,,168.0211
,,,151.693575,,168.059625
,,,151.7479,,168.1633
,,,151.814375,,168.187825
,,,152.0015,,168.22075
,,,152.0716,,168.409975
,,,152.1431,,168.535625
,,,152.218425,,168.611075
,,,152.282275,,168.6505
,,,152.330825,,168.79885
,,,152.397975,,168.882625
,,,152.459675,,168.9483
,,,152.536675,,168.982025
,,,152.593775,,168.994975
,,,152.689125,,169.096875
,,,152.7313,,169.15275
,,,152.780675,,169.192275
,,,152.86845,,169.2212
,,,152.968825,,169.323675
,,,153.08995,,169.395025
,,,153.194225,,169.450425
,,,153.3285,,169.663275
,,,153.495475,,169.821
,,,153.583175,,169.886175
,,,153.632,,170.113875
,,,153.693525,,170.21755
,,,153.8961,,170.3121
,,,153.956475,,170.34395
,,,154.07095,,170.398925
,,,154.181275,,170.450575
,,,154.233,,170.490125
,,,154.281175,,170.54805
,,,154.3954,,170.616175
,,,154.48795,,170.75035
,,,154.5498,,170.807225
,,,154.68855,,170.862425
,,,154.746425,,170.90885
,,,154.87585,,170.964825
,,,154.921825,,171.0111
,,,154.9504,,171.054175
,,,154.9684,,171.15025
,,,155.017175,,171.20805
,,,155.069375,,171.2465
,,,155.13575,,171.3004
,,,155.1943,,171.321825
,,,155.268375,,171.38485
,,,155.3096,,171.50445
,,,155.3313,,171.7744
,,,155.34395,,171.8437
,,,155.363225,,171.970825
,,,155.4098,,172.057375
,,,155.445925,,172.35355
,,,155.47825,,172.4153
,,,155.5215,,172.69705
,,,155.53715,,172.80345
,,,155.549975,,172.87615
,,,155.572625,,172.99395
,,,155.587375,,173.05245
,,,155.616225,,173.108575
,,,155.623275,,173.30565
,,,155.6342,,173.374925
,,,155.64655,,173.44465
,,,155.660325,,173.476875
,,,155.689825,,173.610625
,,,155.709325,,173.657525
,,,155.72585,,173.7336
,,,155.749225,,174.053625
,,,155.7819,,174.260375
,,,155.82215,,174.4116
,,,155.85405,,174.516
,,,155.9229,,174.9419
,,,155.9838,,175.013975
,,,156.028825,,175.12675
,,,156.09865,,175.236175
,,,156.188975,,175.2758
,,,156.252575,,175.33125
,,,156.41425,,175.4091
,,,156.44765,,175.488175
,,,156.49905,,175.517525
,,,156.636725,,175.554925
,,,156.725925,,175.6065
,,,156.7589,,175.69595
,,,156.8082,,175.889025
,,,156.8553,,176.017475
,,,156.958375,,176.095525
,,,157.027775,,176.21425
,,,157.09045,,176.282975
,,,157.165575,,176.329525
,,,157.305825,,176.515025
,,,157.39245,,176.6673
,,,157.458175,,176.72685
,,,157.477825,,176.79965
,,,157.48965,,176.9816
,,,157.549575,,177.0312
,,,157.5989,,177.112475
,,,157.645225,,177.205725
,,,157.690125,,177.2946
,,,157.72265,,177.515375
,,,157.77045,,177.5765
,,,157.812575,,177.701825
,,,157.85305,,177.74575
,,,157.892825,,177.85095
,,,157.93945,,177.94485
,,,157.9541,,178.0186
,,,157.977125,,178.106025
,,,158.007175,,178.2002
,,,158.014375,,178.29525
,,,158.0472,,178.359075
,,,158.058,,178.431375
,,,158.128,,178.478575
,,,158.149,,178.56865
,,,158.167625,,178.66005
,,,158.195175,,178.7396
,,,158.211325,,178.846625
,,,158.23715,,178.942775
,,,158.258975,,179.099275
,,,158.295675,,179.179075
,,,158.32975,,179.2215
,,,158.366625,,179.292175
,,,158.405075,,179.3529
,,,158.452725,,179.419425
,,,158.508425,,179.519
,,,158.583225,,179.54715
,,,158.6218,,179.6069
,,,158.63275,,179.653825
,,,158.701775,,179.743475
,,,158.760925,,179.80835
,,,158.79675,,179.896025
,,,158.8633,,180.01235
,,,158.9211,,180.214575
,,,158.997725,,180.276275
,,,159.090675,,180.31745
,,,159.15755,,180.363225
,,,159.24275,,180.39475
,,,159.312,,180.410725
,,,159.396575,,180.462825
,,,159.499,,180.5685
,,,159.613425,,180.672825
,,,159.65435,,180.77055
,,,159.7166,,180.960575
,,,159.760425,,181.091075
,,,159.7802,,181.3572
,,,159.79175,,181.4095
,,,159.817025,,181.413925
,,,159.8525,,181.506525
,,,159.8757,,181.550675
,,,159.90165,,181.61525
,,,159.9117,,181.70095
,,,159.94585,,181.753975
,,,159.987775,,181.90265
,,,160.030625,,181.94965
,,,160.083875,,182.018225
,,,160.1444,,182.08655
,,,160.1768,,182.2246
,,,160.222,,182.291425
,,,160.273575,,182.4079
,,,160.322075,,182.4743
,,,160.367125,,182.543425
,,,160.4267,,182.6217
,,,160.534175,,182.7097
,,,160.577875,,182.872475
,,,160.608425,,182.935675
,,,160.62885,,182.976325
,,,160.663025,,183.088025
,,,160.6857,,183.147225
,,,160.70865,,183.441125
,,,160.73765,,183.5558
,,,160.7634,,183.586075
,,,160.78095,,183.6127
,,,160.810375,,183.6457
,,,160.8814,,183.8104
,,,160.927125,,183.85505
,,,161.0626,,183.9633
,,,161.12275,,184.085525
,,,161.19495,,184.153175
,,,161.248025,,184.187925
,,,161.2818,,184.4202
,,,161.335025,,184.480025
,,,161.4187,,184.51785
,,,161.65755,,184.552
,,,161.762125,,184.590425
,,,161.804975,,184.718625
,,,161.8938,,184.888725
,,,161.91715,,185.200625
,,,161.93215,,185.23925
,,,161.956425,,185.3184
,,,162.0499,,185.36925
,,,162.093725,,185.56375
,,,162.182675,,185.64655
,,,162.20295,,185.697925
,,,162.344025,,185.73275
,,,162.4634,,185.8559
,,,162.471625,,185.993325
,,,162.49185,,186.08975
,,,162.50825,,186.16045
,,,162.6026,,186.3998
,,,162.637725,,186.447525
,,,162.655525,,186.52815
,,,162.674325,,186.592975
,,,162.72185,,186.6407
,,,162.7778,,186.84885
,,,162.821675,,186.898775
,,,162.879425,,186.96275
,,,162.93825,,187.03105
,,,162.976125,,187.10965
,,,163.0243,,187.405
,,,163.047475,,187.43765
,,,163.057175,,187.4837
,,,163.071475,,187.6472
,,,163.121625,,187.700075
,,,163.15655,,187.72805
,,,163.175,,187.8585
,,,163.198475,,187.95775
,,,163.236775,,187.998
,,,163.27865,,188.065275
,,,163.316475,,188.108025
,,,163.345275,,188.177225
,,,163.3715,,188.23815
,,,163.3859,,188.2811
,,,163.399925,,188.4549
,,,163.4164,,188.5997
,,,163.4498,,188.663
,,,163.490775,,188.738475
,,,163.528075,,188.8076
,,,163.574725,,188.8755
,,,163.594875,,188.989175
,,,163.612725,,189.04505
,,,163.62975,,189.1992
,,,163.65235,,189.2445
,,,163.675275,,189.418425
,,,163.7145,,189.661325
,,,163.74915,,189.864775
,,,163.788475,,189.904875
,,,163.828875,,
,,,163.859175,,
,,,163.97115,,
,,,164.05125,,
,,,164.11235,,
,,,164.182525,,
,,,164.249625,,
,,,164.30795,,
,,,164.55025,,
,,,164.66585,,
,,,164.70555,,
,,,164.789675,,
,,,164.882125,,
,,,165.17585,,
,,,165.28085,,
,,,165.301525,,
,,,165.30955,,
,,,165.322775,,
,,,165.351025,,
,,,165.3691,,
,,,165.399075,,
,,,165.440425,,
,,,165.478225,,
,,,165.4975,,
,,,165.532575,,
,,,165.55525,,
,,,165.616575,,
,,,165.65735,,
,,,165.704275,,
,,,165.7583,,
,,,165.802425,,
,,,165.928075,,
,,,165.9949,,
,,,166.0705,,
,,,166.095925,,
,,,166.11615,,
,,,166.16205,,
,,,166.18675,,
,,,166.290375,,
,,,166.3715,,
,,,166.434425,,
,,,166.493325,,
,,,166.543775,,
,,,166.62215,,
,,,166.7893,,
,,,166.88455,,
,,,167.1048,,
,,,167.1575,,
,,,167.212975,,
,,,167.42005,,
,,,167.4973,,
,,,167.6837,,
,,,167.9061,,
,,,167.9988,,
,,,168.027425,,
,,,168.124775,,
,,,168.165825,,
,,,168.220525,,
,,,168.44825,,
,,,168.507925,,
,,,168.601525,,
,,,168.672025,,
,,,168.7087,,
,,,168.75085,,
,,,168.82595,,
,,,168.9577,,
,,,168.99085,,
,,,169.097825,,
,,,169.1123,,
,,,169.135775,,
,,,169.186525,,
,,,169.24405,,
,,,169.3271,,
,,,169.40305,,
,,,169.43905,,
,,,169.49155,,
,,,169.5369,,
,,,169.791875,,
,,,169.834375,,
,,,169.898925,,
,,,169.9358,,
,,,169.96115,,
,,,169.99755,,
,,,170.017975,,
,,,170.0604,,
,,,170.1007,,
,,,170.137775,,
,,,170.317875,,
,,,170.447225,,
,,,170.519525,,
,,,170.57885,,
,,,170.6397,,
,,,170.746525,,
,,,170.794525,,
,,,170.829075,,
,,,170.845125,,
,,,170.85715,,
,,,170.865975,,
,,,170.88055,,
,,,170.907575,,
,,,171.008725,,
,,,171.081375,,
,,,171.119425,,
,,,171.1588,,
,,,171.341375,,
,,,171.377475,,
,,,171.413725,,
,,,171.50105,,
,,,171.585325,,
,,,171.678475,,
,,,171.713,,
,,,171.7713,,
,,,171.806675,,
,,,171.821675,,
,,,171.84205,,
,,,171.863875,,
,,,171.898075,,
,,,171.97295,,
,,,172.050125,,
,,,172.081925,,
,,,172.1259,,
,,,172.1626,,
,,,172.2055,,
,,,172.261875,,
,,,172.332925,,
,,,172.35745,,
,,,172.382925,,
,,,172.491075,,
,,,172.5101,,
,,,172.541625,,
,,,172.5718,,
,,,172.606375,,
,,,172.63285,,
,,,172.686175,,
,,,172.7168,,
,,,172.83265,,
,,,172.929275,,
,,,172.95755,,
,,,172.969375,,
,,,172.982125,,
,,,173.000025,,
,,,173.0235,,
,,,173.05715,,
,,,173.097775,,
,,,173.1467,,
,,,173.184575,,
,,,173.203575,,
,,,173.219025,,
,,,173.23955,,
,,,173.256525,,
,,,173.274775,,
,,,173.300625,,
,,,173.45295,,
,,,173.46745,,
,,,173.477075,,
,,,173.4911,,
,,,173.506825,,
,,,173.5529,,
,,,173.646,,
,,,173.6887,,
,,,173.724225,,
,,,173.842,,
,,,173.851525,,
,,,173.86285,,
,,,173.876775,,
,,,173.88955,,
,,,173.908775,,
,,,173.947425,,
,,,174.03985,,
,,,174.0888,,
,,,174.282825,,
,,,174.29945,,
,,,174.309275,,
,,,174.32525,,
,,,174.34305,,
,,,174.43305,,
,,,174.4726,,
,,,174.506525,,
,,,174.581325,,
,,,174.612525,,
,,,174.641075,,
,,,174.672675,,
,,,174.694175,,
,,,174.713075,,
,,,174.730925,,
,,,174.757125,,
,,,174.777625,,
,,,174.8126,,
,,,174.847,,
,,,174.89885,,
,,,174.925725,,
,,,174.97755,,
,,,175.065325,,
,,,175.156225,,
,,,175.1773,,
,,,175.211375,,
,,,175.255375,,
,,,175.324925,,
,,,175.388925,,
,,,175.52485,,
,,,175.73895,,
,,,175.808725,,
,,,175.8297,,
,,,175.8532,,
,,,175.908425,,
,,,175.9717,,
,,,176.02285,,
,,,176.06645,,
,,,176.092,,
,,,176.136875,,
,,,176.26305,,
,,,176.38585,,
,,,176.48615,,
,,,176.567925,,
,,,176.6055,,
,,,176.625975,,
,,,176.6417,,
,,,176.65275,,
,,,176.664075,,
,,,176.678725,,
,,,176.79275,,
,,,176.820775,,
,,,176.845975,,
,,,176.86655,,
,,,176.904125,,
,,,176.92665,,
,,,177.001825,,
,,,177.13265,,
,,,177.14475,,
,,,177.15425,,
,,,177.16745,,
,,,177.198625,,
,,,177.221475,,
,,,177.234325,,
,,,177.262525,,
,,,177.325075,,
,,,177.462375,,
,,,177.483025,,
,,,177.4988,,
,,,177.51775,,
,,,177.535725,,
,,,177.588725,,
,,,177.61145,,
,,,177.65165,,
,,,177.67235,,
,,,177.709925,,
,,,177.7428,,
,,,177.770325,,
,,,177.796325,,
,,,177.841125,,
,,,177.861525,,
,,,177.8846,,
,,,177.929275,,
,,,178.00795,,
,,,178.08685,,
,,,178.178625,,
,,,178.2796,,
,,,178.29065,,
,,,178.29775,,
,,,178.304675,,
,,,178.330725,,
,,,178.35055,,
,,,178.3757,,
,,,178.408925,,
,,,178.440575,,
,,,178.4822,,
,,,178.528275,,
,,,178.5613,,
,,,178.5742,,
,,,178.59285,,
,,,178.605675,,
,,,178.638225,,
,,,178.692075,,
,,,178.705975,,
,,,178.7194,,
,,,178.74985,,
,,,178.8425,,
,,,178.86735,,
,,,178.9176,,
,,,178.9399,,
,,,178.97395,,
,,,179.00285,,
,,,179.033475,,
,,,179.061225,,
,,,179.092175,,
,,,179.11385,,
,,,179.137725,,
,,,179.1562,,
,,,179.1847,,
,,,179.2088,,
,,,179.234775,,
,,,179.25255,,
,,,179.28205,,
,,,179.34015,,
,,,179.41045,,
,,,179.43965,,
,,,179.45465,,
,,,179.470675,,
,,,179.50005,,
,,,179.523325,,
,,,179.540525,,
,,,179.5601,,
,,,179.571275,,
,,,179.58835,,
,,,179.605425,,
,,,179.622275,,
,,,179.639025,,
,,,179.6591,,
,,,179.68935,,
,,,179.709775,,
,,,179.73715,,
,,,179.770875,,
,,,179.80065,,
,,,179.831825,,
,,,179.863525,,
,,,179.929025,,
,,,180.0377,,
,,,180.0686,,
,,,180.089325,,
,,,180.111725,,
,,,180.134875,,
,,,180.170025,,
,,,180.200725,,
,,,180.29825,,
,,,180.342675,,
,,,180.3895,,
,,,180.429575,,
,,,180.50275,,
,,,180.6435,,
,,,180.66465,,
,,,180.6786,,
,,,180.692575,,
,,,180.720975,,
,,,180.763,,
,,,180.78615,,
,,,180.848225,,
,,,180.918825,,
,,,180.951875,,
,,,181.14825,,
,,,181.168875,,
