SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC14a
,,,,,,122.63445,
,,,,,,122.641225,
,,,,,,122.660975,
,,,,,,122.666275,
,,,,,,122.6718,
,,,,,,122.6795,
,,,,,,122.6871,
,,,,,,122.692525,
,,,,,,122.698725,
,,,,,,122.7048,
,,,,,,122.714375,
,,,,,,122.7211,
,,,,,,122.72995,
,,,,,,122.758375,
,,,,,,122.777125,
,,,,,,122.7887,
,,,,,,122.804725,
,,,,,,122.82775,
,,,,,,122.84525,
,,,,,,122.8684,
,,,,,,122.87,
,,,,,,122.8851,
,,,,,,122.895475,
,,,,,,122.9017,
,,,,,,122.9077,
,,,,,,122.91435,
,,,,,,122.9271,
,,,,,,122.933875,
,,,,,,122.939925,
,,,,,,122.948,
,,,,,,122.955675,
,,,,,,122.961425,
,,,,,,122.976225,
,,,,,,122.982825,
,,,,,,122.987625,
,,,,,,122.99565,
,,,,,,123.0099,
,,,,,,123.025925,
,,,,,,123.03455,
,,,,,,123.0446,
,,,,,,123.055075,
,,,,,,123.05965,
,,,,,,123.061025,
,,,,,,123.075625,
,,,,,,123.087975,
,,,,,,123.099375,
,,,,,,123.11515,
,,,,,,123.1199,
,,,,,,123.1282,
,,,,,,123.139675,
,,,,,,123.147525,
,,,,,,123.153575,
,,,,,,123.16145,
,,,,,,123.1722,
,,,,,,123.18245,
,,,,,,123.2291,
,,,,,,123.2414,
,,,,,,123.2581,
,,,,,,123.274925,
,,,,,,123.302875,
,,,,,,123.328825,
,,,,,,123.383225,
,,,,,,123.399225,
,,,,,,123.416075,
,,,,,,123.426025,
,,,,,,123.43075,
,,,,,,123.436,
,,,,,,123.440875,
,,,,,,123.446575,
,,,,,,123.45335,
,,,,,,123.459025,
,,,,,,123.4663,
,,,,,,123.473325,
,,,,,,123.4802,
,,,,,,123.49075,
,,,,,,123.5005,
,,,,,,123.513475,
,,,,,,123.521475,
,,,,,,123.528375,
,,,,,,123.539675,
,,,,,,123.551275,
,,,,,,123.5664,
,,,,,,123.5994,
,,,,,,123.61215,
,,,,,,123.6231,
,,,,,,123.6348,
,,,,,,123.65285,
,,,,,,123.6795,
,,,,,,123.72085,
,,,,,,123.737725,
,,,,,,123.8071,
,,,,,,123.8186,
,,,,,,123.82375,
,,,,,,123.828625,
,,,,,,123.833625,
,,,,,,123.8381,
,,,,,,123.840675,
,,,,,,123.8471,
,,,,,,123.850925,
,,,,,,123.8543,
,,,,,,123.859575,
,,,,,,123.864575,
,,,,,,123.870725,
,,,,,,123.87585,
,,,,,,123.88185,
,,,,,,123.886875,
,,,,,,123.892675,
,,,,,,123.90035,
,,,,,,123.908075,
,,,,,,123.9145,
,,,,,,123.9418,
,,,,,,123.968325,
,,,,,,124.00055,
,,,,,,124.02995,
,,,,,,124.095075,
,,,,,,124.1148,
,,,,,,124.125825,
,,,,,,124.135025,
,,,,,,124.139475,
,,,,,,124.1487,
,,,,,,124.156025,
,,,,,,124.1668,
,,,,,,124.17265,
,,,,,,124.179075,
,,,,,,124.189025,
,,,,,,124.201775,
,,,,,,124.211375,
,,,,,,124.22155,
,,,,,,124.231475,
,,,,,,124.23905,
,,,,,,124.247375,
,,,,,,124.25415,
,,,,,,124.259625,
,,,,,,124.2662,
,,,,,,124.27375,
,,,,,,124.282025,
,,,,,,124.28925,
,,,,,,124.3087,
,,,,,,124.323525,
,,,,,,124.33255,
,,,,,,124.3452,
,,,,,,124.37825,
,,,,,,124.403575,
,,,,,,124.4553,
,,,,,,124.4942,
,,,,,,124.53435,
,,,,,,124.563525,
,,,,,,124.568775,
,,,,,,124.578575,
,,,,,,124.582975,
,,,,,,124.58725,
,,,,,,124.591775,
,,,,,,124.5953,
,,,,,,124.60095,
,,,,,,124.605925,
,,,,,,124.610225,
,,,,,,124.61325,
,,,,,,124.616575,
,,,,,,124.6212,
,,,,,,124.631175,
,,,,,,124.641075,
,,,,,,124.6484,
,,,,,,124.6643,
,,,,,,124.667775,
,,,,,,124.67445,
,,,,,,124.684625,
,,,,,,124.705675,
,,,,,,124.72595,
,,,,,,124.76155,
,,,,,,124.806325,
,,,,,,124.81185,
,,,,,,124.81565,
,,,,,,124.82005,
,,,,,,124.82225,
,,,,,,124.831875,
,,,,,,124.835525,
,,,,,,124.8397,
,,,,,,124.844575,
,,,,,,124.848275,
,,,,,,124.8539,
,,,,,,124.860925,
,,,,,,124.868875,
,,,,,,124.8823,
,,,,,,124.8942,
,,,,,,124.903875,
,,,,,,124.913375,
,,,,,,124.931775,
,,,,,,124.95165,
,,,,,,124.9791,
,,,,,,124.99325,
,,,,,,125.006575,
,,,,,,125.014025,
,,,,,,125.0216,
,,,,,,125.0333,
,,,,,,125.0454,
,,,,,,125.05815,
,,,,,,125.06005,
,,,,,,125.0693,
,,,,,,125.111425,
,,,,,,125.133825,
,,,,,,125.17025,
,,,,,,125.201425,
,,,,,,125.24305,
,,,,,,125.260775,
,,,,,,125.2793,
,,,,,,125.302425,
,,,,,,125.399325,
,,,,,,125.420225,
,,,,,,125.4408,
,,,,,,125.445625,
,,,,,,125.446925,
,,,,,,125.4507,
,,,,,,125.454425,
,,,,,,125.4586,
,,,,,,125.4616,
,,,,,,125.468575,
,,,,,,125.4772,
,,,,,,125.4846,
,,,,,,125.49045,
,,,,,,125.503225,
,,,,,,125.509425,
,,,,,,125.520225,
,,,,,,125.531475,
,,,,,,125.546575,
,,,,,,125.565675,
,,,,,,125.588125,
,,,,,,125.6007,
,,,,,,125.623175,
,,,,,,125.649525,
,,,,,,125.669325,
,,,,,,125.702675,
,,,,,,125.717825,
,,,,,,125.736775,
,,,,,,125.7503,
,,,,,,125.7595,
,,,,,,125.771075,
,,,,,,125.7825,
,,,,,,125.7924,
,,,,,,125.804425,
,,,,,,125.818575,
,,,,,,125.8314,
,,,,,,125.849925,
,,,,,,125.863975,
,,,,,,125.877925,
,,,,,,125.89065,
,,,,,,125.910975,
,,,,,,125.9262,
,,,,,,125.940475,
,,,,,,125.9542,
,,,,,,125.961925,
,,,,,,125.9686,
,,,,,,125.978025,
,,,,,,126.000225,
,,,,,,126.02005,
,,,,,,126.039875,
,,,,,,126.062925,
,,,,,,126.079425,
,,,,,,126.119425,
,,,,,,126.14595,
,,,,,,126.183325,
,,,,,,126.254375,
,,,,,,126.271025,
,,,,,,126.298375,
,,,,,,126.328325,
,,,,,,126.3472,
,,,,,,126.359125,
,,,,,,126.367175,
,,,,,,126.3747,
,,,,,,126.380025,
,,,,,,126.384075,
,,,,,,126.390175,
,,,,,,126.394875,
,,,,,,126.4032,
,,,,,,126.410275,
,,,,,,126.4176,
,,,,,,126.42455,
,,,,,,126.4454,
,,,,,,126.455075,
,,,,,,126.472075,
,,,,,,126.488625,
,,,,,,126.512275,
,,,,,,126.53605,
,,,,,,126.5395,
,,,,,,126.5514,
,,,,,,126.58165,
,,,,,,126.608075,
,,,,,,126.678,
,,,,,,126.737625,
,,,,,,126.773725,
,,,,,,126.804675,
,,,,,,126.821725,
,,,,,,126.828825,
,,,,,,126.834925,
,,,,,,126.8394,
,,,,,,126.8432,
,,,,,,126.84755,
,,,,,,126.852825,
,,,,,,126.857025,
,,,,,,126.8618,
,,,,,,126.873375,
,,,,,,126.88165,
,,,,,,126.89195,
,,,,,,126.90275,
,,,,,,126.923325,
,,,,,,126.9329,
,,,,,,126.965125,
,,,,,,126.976975,
,,,,,,126.985925,
,,,,,,127.002225,
,,,,,,127.0106,
,,,,,,127.020675,
,,,,,,127.030675,
,,,,,,127.03835,
,,,,,,127.051775,
,,,,,,127.07795,
,,,,,,127.09065,
,,,,,,127.102025,
,,,,,,127.1108,
,,,,,,127.1191,
,,,,,,127.133625,
,,,,,,127.159575,
,,,,,,127.179925,
,,,,,,127.226475,
,,,,,,127.26945,
,,,,,,127.28015,
,,,,,,127.295125,
,,,,,,127.3047,
,,,,,,127.312525,
,,,,,,127.322375,
,,,,,,127.330475,
,,,,,,127.339525,
,,,,,,127.35075,
,,,,,,127.36925,
,,,,,,127.38485,
,,,,,,127.405725,
,,,,,,127.42045,
,,,,,,127.43565,
,,,,,,127.45715,
,,,,,,127.4698,
,,,,,,127.47795,
,,,,,,127.490075,
,,,,,,127.5004,
,,,,,,127.507375,
,,,,,,127.527225,
,,,,,,127.5417,
,,,,,,127.5521,
,,,,,,127.57505,
,,,,,,127.60955,
,,,,,,127.62835,
,,,,,,127.7077,
,,,,,,127.738625,
,,,,,,127.764425,
,,,,,,127.79575,
,,,,,,127.812775,
,,,,,,127.818375,
,,,,,,127.824875,
,,,,,,127.8295,
,,,,,,127.835075,
,,,,,,127.83995,
,,,,,,127.845125,
,,,,,,127.8585,
,,,,,,127.865325,
,,,,,,127.874625,
,,,,,,127.888325,
,,,,,,127.8981,
,,,,,,127.908075,
,,,,,,127.922525,
,,,,,,127.94435,
,,,,,,127.9681,
,,,,,,128.02025,
,,,,,,128.038625,
,,,,,,128.07505,
,,,,,,128.103925,
,,,,,,128.114525,
,,,,,,128.140275,
,,,,,,128.1821,
,,,,,,128.198175,
,,,,,,128.206125,
,,,,,,128.21505,
,,,,,,128.221075,
,,,,,,128.22375,
,,,,,,128.23055,
,,,,,,128.23875,
,,,,,,128.25065,
,,,,,,128.261275,
,,,,,,128.268925,
,,,,,,128.3005,
,,,,,,128.314125,
,,,,,,128.32255,
,,,,,,128.346575,
,,,,,,128.374375,
,,,,,,128.387125,
,,,,,,128.40655,
,,,,,,128.416025,
,,,,,,128.42655,
,,,,,,128.453375,
,,,,,,128.515025,
,,,,,,128.5542,
,,,,,,128.586675,
,,,,,,128.6276,
,,,,,,128.664,
,,,,,,128.675825,
,,,,,,128.6812,
,,,,,,128.688775,
,,,,,,128.693025,
,,,,,,128.698375,
,,,,,,128.70305,
,,,,,,128.718,
,,,,,,128.723375,
,,,,,,128.7293,
,,,,,,128.73985,
,,,,,,128.749525,
,,,,,,128.760025,
,,,,,,128.7873,
,,,,,,128.7933,
,,,,,,128.801325,
,,,,,,128.814,
,,,,,,128.833325,
,,,,,,128.85085,
,,,,,,128.891025,
,,,,,,128.953225,
,,,,,,128.972675,
,,,,,,128.992725,
,,,,,,129.052425,
,,,,,,129.08995,
,,,,,,129.1149,
,,,,,,129.120575,
,,,,,,129.126675,
,,,,,,129.13315,
,,,,,,129.140225,
,,,,,,129.146125,
,,,,,,129.153325,
,,,,,,129.1593,
,,,,,,129.164975,
,,,,,,129.16985,
,,,,,,129.178,
,,,,,,129.188875,
,,,,,,129.199275,
,,,,,,129.208425,
,,,,,,129.2195,
,,,,,,129.23645,
,,,,,,129.2561,
,,,,,,129.298,
,,,,,,129.3305,
,,,,,,129.3321,
,,,,,,129.35225,
,,,,,,129.3717,
,,,,,,129.3818,
,,,,,,129.3982,
,,,,,,129.4219,
,,,,,,129.441875,
,,,,,,129.47125,
,,,,,,129.49835,
,,,,,,129.527625,
,,,,,,129.587,
,,,,,,129.60425,
,,,,,,129.610525,
,,,,,,129.618175,
,,,,,,129.6219,
,,,,,,129.62825,
,,,,,,129.6378,
,,,,,,129.6412,
,,,,,,129.646025,
,,,,,,129.6516,
,,,,,,129.661675,
,,,,,,129.668825,
,,,,,,129.6894,
,,,,,,129.7014,
,,,,,,129.7202,
,,,,,,129.729525,
,,,,,,129.737725,
,,,,,,129.74945,
,,,,,,129.772075,
,,,,,,129.781875,
,,,,,,129.7932,
,,,,,,129.797125,
,,,,,,129.8002,
,,,,,,129.813475,
,,,,,,129.821125,
,,,,,,129.8389,
,,,,,,129.861675,
,,,,,,129.898925,
,,,,,,129.91645,
,,,,,,129.95815,
,,,,,,130.030875,
,,,,,,130.040375,
,,,,,,130.047775,
,,,,,,130.05585,
,,,,,,130.061225,
,,,,,,130.066175,
,,,,,,130.071025,
,,,,,,130.0775,
,,,,,,130.086675,
,,,,,,130.0918,
,,,,,,130.097075,
,,,,,,130.116525,
,,,,,,130.124125,
,,,,,,130.141175,
,,,,,,130.15255,
,,,,,,130.165875,
,,,,,,130.178475,
,,,,,,130.189625,
,,,,,,130.207,
,,,,,,130.227,
,,,,,,130.23975,
,,,,,,130.258075,
,,,,,,130.281075,
,,,,,,130.30395,
,,,,,,130.319025,
,,,,,,130.336725,
,,,,,,130.370375,
,,,,,,130.3965,
,,,,,,130.40035,
,,,,,,130.42415,
,,,,,,130.4617,
,,,,,,130.4799,
,,,,,,130.4948,
,,,,,,130.496775,
,,,,,,130.510975,
,,,,,,130.519425,
,,,,,,130.531525,
,,,,,,130.539975,
,,,,,,130.55065,
,,,,,,130.55985,
,,,,,,130.564825,
,,,,,,130.57545,
,,,,,,130.5822,
,,,,,,130.595125,
,,,,,,130.6091,
,,,,,,130.622025,
,,,,,,130.6446,
,,,,,,130.654025,
,,,,,,130.66665,
,,,,,,130.680525,
,,,,,,130.696975,
,,,,,,130.716525,
,,,,,,130.731275,
,,,,,,130.745525,
,,,,,,130.757125,
,,,,,,130.76585,
,,,,,,130.774025,
,,,,,,130.785625,
,,,,,,130.824075,
,,,,,,130.83545,
,,,,,,130.8459,
,,,,,,130.860175,
,,,,,,130.869725,
,,,,,,130.876875,
,,,,,,130.89395,
,,,,,,130.90085,
,,,,,,130.90935,
,,,,,,130.914625,
,,,,,,130.92635,
,,,,,,130.93315,
,,,,,,130.952825,
,,,,,,130.964325,
,,,,,,130.973975,
,,,,,,130.984625,
,,,,,,131.004025,
,,,,,,131.01725,
,,,,,,131.02945,
,,,,,,131.094975,
,,,,,,131.12285,
,,,,,,131.142675,
,,,,,,131.186225,
,,,,,,131.228225,
,,,,,,131.235025,
,,,,,,131.242925,
,,,,,,131.246,
,,,,,,131.24855,
,,,,,,131.25255,
,,,,,,131.257725,
,,,,,,131.262825,
,,,,,,131.266925,
,,,,,,131.271,
,,,,,,131.276925,
,,,,,,131.282625,
,,,,,,131.2919,
,,,,,,131.294225,
,,,,,,131.3095,
,,,,,,131.31895,
,,,,,,131.332125,
,,,,,,131.343875,
,,,,,,131.357475,
,,,,,,131.371675,
,,,,,,131.38465,
,,,,,,131.40355,
,,,,,,131.4288,
,,,,,,131.451825,
,,,,,,131.4554,
,,,,,,131.4651,
,,,,,,131.484,
,,,,,,131.50455,
,,,,,,131.52155,
,,,,,,131.535175,
,,,,,,131.544675,
,,,,,,131.559625,
,,,,,,131.57105,
,,,,,,131.58795,
,,,,,,131.6017,
,,,,,,131.613725,
,,,,,,131.62355,
,,,,,,131.632825,
,,,,,,131.641825,
,,,,,,131.65055,
,,,,,,131.6616,
,,,,,,131.6719,
,,,,,,131.685575,
,,,,,,131.6956,
,,,,,,131.7081,
,,,,,,131.7151,
,,,,,,131.72145,
,,,,,,131.7266,
,,,,,,131.73255,
,,,,,,131.739475,
,,,,,,131.75915,
,,,,,,131.765025,
,,,,,,131.7804,
,,,,,,131.80395,
,,,,,,131.814,
,,,,,,131.8218,
,,,,,,131.83465,
,,,,,,131.8466,
,,,,,,131.858625,
,,,,,,131.866475,
,,,,,,131.878175,
,,,,,,131.89175,
,,,,,,131.913925,
,,,,,,131.937675,
,,,,,,131.9461,
,,,,,,131.96875,
,,,,,,131.994675,
,,,,,,132.01005,
,,,,,,132.030625,
,,,,,,132.062375,
,,,,,,132.1017,
,,,,,,132.116,
,,,,,,132.127075,
,,,,,,132.133,
,,,,,,132.13695,
,,,,,,132.1521,
,,,,,,132.158225,
,,,,,,132.16355,
,,,,,,132.17835,
,,,,,,132.184275,
,,,,,,132.195,
,,,,,,132.204075,
,,,,,,132.21475,
,,,,,,132.2273,
,,,,,,132.245825,
,,,,,,132.25345,
,,,,,,132.259925,
,,,,,,132.2697,
,,,,,,132.2862,
,,,,,,132.29675,
,,,,,,132.308025,
,,,,,,132.32595,
,,,,,,132.33865,
,,,,,,132.3515,
,,,,,,132.3636,
,,,,,,132.374575,
,,,,,,132.3963,
,,,,,,132.4179,
,,,,,,132.43145,
,,,,,,132.445225,
,,,,,,132.473175,
,,,,,,132.49215,
,,,,,,132.506325,
,,,,,,132.520925,
,,,,,,132.53345,
,,,,,,132.54285,
,,,,,,132.564675,
,,,,,,132.57795,
,,,,,,132.594,
,,,,,,132.6035,
,,,,,,132.61235,
,,,,,,132.621525,
,,,,,,132.63085,
,,,,,,132.637925,
,,,,,,132.655975,
,,,,,,132.66515,
,,,,,,132.6765,
,,,,,,132.693475,
,,,,,,132.70315,
,,,,,,132.732425,
,,,,,,132.7384,
,,,,,,132.753575,
,,,,,,132.76375,
,,,,,,132.7706,
,,,,,,132.785325,
,,,,,,132.7969,
,,,,,,132.8133,
,,,,,,132.840475,
,,,,,,132.85335,
,,,,,,132.870775,
,,,,,,132.88875,
,,,,,,132.909875,
,,,,,,132.927575,
,,,,,,132.9564,
,,,,,,132.984,
,,,,,,132.999525,
,,,,,,133.018775,
,,,,,,133.040775,
,,,,,,133.0522,
,,,,,,133.06775,
,,,,,,133.07785,
,,,,,,133.097025,
,,,,,,133.108425,
,,,,,,133.125175,
,,,,,,133.141425,
,,,,,,133.146525,
,,,,,,133.1592,
,,,,,,133.1658,
,,,,,,133.1788,
,,,,,,133.195775,
,,,,,,133.209125,
,,,,,,133.216325,
,,,,,,133.2261,
,,,,,,133.244375,
,,,,,,133.26985,
,,,,,,133.2851,
,,,,,,133.29485,
,,,,,,133.305575,
,,,,,,133.31155,
,,,,,,133.327075,
,,,,,,133.34415,
,,,,,,133.35505,
,,,,,,133.3632,
,,,,,,133.37125,
,,,,,,133.393325,
,,,,,,133.4032,
,,,,,,133.42235,
,,,,,,133.43535,
,,,,,,133.4488,
,,,,,,133.4646,
,,,,,,133.47355,
,,,,,,133.48775,
,,,,,,133.504025,
,,,,,,133.514975,
,,,,,,133.535575,
,,,,,,133.553825,
,,,,,,133.56245,
,,,,,,133.570325,
,,,,,,133.581025,
,,,,,,133.58825,
,,,,,,133.59905,
,,,,,,133.608625,
,,,,,,133.6212,
,,,,,,133.64875,
,,,,,,133.658875,
,,,,,,133.6655,
,,,,,,133.679625,
,,,,,,133.68845,
,,,,,,133.70175,
,,,,,,133.719325,
,,,,,,133.7315,
,,,,,,133.75085,
,,,,,,133.76555,
,,,,,,133.807975,
,,,,,,133.82195,
,,,,,,133.83785,
,,,,,,133.86655,
,,,,,,133.881175,
,,,,,,133.959975,
,,,,,,133.974975,
,,,,,,133.992925,
,,,,,,134.00135,
,,,,,,134.008275,
,,,,,,134.01405,
,,,,,,134.021075,
,,,,,,134.031625,
,,,,,,134.04925,
,,,,,,134.061725,
,,,,,,134.072725,
,,,,,,134.084175,
,,,,,,134.0955,
,,,,,,134.1135,
,,,,,,134.125825,
,,,,,,134.15315,
,,,,,,134.1705,
,,,,,,134.21715,
,,,,,,134.2735,
,,,,,,134.3479,
,,,,,,134.3545,
,,,,,,134.361525,
,,,,,,134.3677,
,,,,,,134.372925,
,,,,,,134.3815,
,,,,,,134.38605,
,,,,,,134.38965,
,,,,,,134.39445,
,,,,,,134.39945,
,,,,,,134.4046,
,,,,,,134.4092,
,,,,,,134.41325,
,,,,,,134.427925,
,,,,,,134.4336,
,,,,,,134.44055,
,,,,,,134.44605,
,,,,,,134.453,
,,,,,,134.461175,
,,,,,,134.4674,
,,,,,,134.4824,
,,,,,,134.4922,
,,,,,,134.5031,
,,,,,,134.51325,
,,,,,,134.5269,
,,,,,,134.555025,
,,,,,,134.563175,
,,,,,,134.57075,
,,,,,,134.57505,
,,,,,,134.582325,
,,,,,,134.5864,
,,,,,,134.59065,
,,,,,,134.597625,
,,,,,,134.608275,
,,,,,,134.615025,
,,,,,,134.6281,
,,,,,,134.635775,
,,,,,,134.6597,
,,,,,,134.666675,
,,,,,,134.672825,
,,,,,,134.677625,
,,,,,,134.686125,
,,,,,,134.7056,
,,,,,,134.721275,
,,,,,,134.732025,
,,,,,,134.74245,
,,,,,,134.75175,
,,,,,,134.76,
,,,,,,134.770125,
,,,,,,134.7779,
,,,,,,134.798,
,,,,,,134.808075,
,,,,,,134.8344,
,,,,,,134.8471,
,,,,,,134.8558,
,,,,,,134.865025,
,,,,,,134.872275,
,,,,,,134.877575,
,,,,,,134.892575,
,,,,,,134.909025,
,,,,,,134.921375,
,,,,,,134.93505,
,,,,,,134.95345,
,,,,,,134.967325,
,,,,,,134.988375,
,,,,,,135.012325,
,,,,,,135.034775,
,,,,,,135.0574,
,,,,,,135.081525,
,,,,,,135.118675,
,,,,,,135.137175,
,,,,,,135.217125,
,,,,,,135.231975,
,,,,,,135.240175,
,,,,,,135.2484,
,,,,,,135.256075,
,,,,,,135.2612,
,,,,,,135.267675,
,,,,,,135.272025,
,,,,,,135.276225,
,,,,,,135.282475,
,,,,,,135.28655,
,,,,,,135.29065,
,,,,,,135.295675,
,,,,,,135.3022,
,,,,,,135.31555,
,,,,,,135.325175,
,,,,,,135.33785,
,,,,,,135.349,
,,,,,,135.3802,
,,,,,,135.4028,
,,,,,,135.425375,
,,,,,,135.4578,
,,,,,,135.468525,
,,,,,,135.485525,
,,,,,,135.4987,
,,,,,,135.51385,
,,,,,,135.549325,
,,,,,,135.572025,
,,,,,,135.5886,
,,,,,,135.5999,
,,,,,,135.608775,
,,,,,,135.617725,
,,,,,,135.629575,
,,,,,,135.634825,
,,,,,,135.645125,
,,,,,,135.6526,
,,,,,,135.6608,
,,,,,,135.66915,
,,,,,,135.679175,
,,,,,,135.68905,
,,,,,,135.696125,
,,,,,,135.70455,
,,,,,,135.71405,
,,,,,,135.730025,
,,,,,,135.744675,
,,,,,,135.769225,
,,,,,,135.80055,
,,,,,,135.826425,
,,,,,,135.863325,
,,,,,,135.955425,
,,,,,,136.000225,
,,,,,,136.023,
,,,,,,136.049325,
,,,,,,136.06225,
,,,,,,136.07485,
,,,,,,136.081275,
,,,,,,136.098925,
,,,,,,136.108925,
,,,,,,136.12925,
,,,,,,136.13765,
,,,,,,136.14635,
,,,,,,136.15525,
,,,,,,136.160025,
,,,,,,136.183025,
,,,,,,136.189025,
,,,,,,136.19525,
,,,,,,136.206275,
,,,,,,136.234725,
,,,,,,136.247925,
,,,,,,136.287375,
,,,,,,136.308275,
,,,,,,136.331975,
,,,,,,136.337925,
,,,,,,136.3403,
,,,,,,136.379225,
,,,,,,136.39375,
,,,,,,136.416425,
,,,,,,136.428675,
,,,,,,136.4372,
,,,,,,136.445825,
,,,,,,136.454925,
,,,,,,136.466,
,,,,,,136.4767,
,,,,,,136.484875,
,,,,,,136.499025,
,,,,,,136.512575,
,,,,,,136.542775,
,,,,,,136.58315,
,,,,,,136.621,
,,,,,,136.633675,
,,,,,,136.65035,
,,,,,,136.663975,
,,,,,,136.6797,
,,,,,,136.69435,
,,,,,,136.71095,
,,,,,,136.722075,
,,,,,,136.732175,
,,,,,,136.7417,
,,,,,,136.756,
,,,,,,136.772025,
,,,,,,136.78965,
,,,,,,136.80855,
,,,,,,136.828875,
,,,,,,136.846225,
,,,,,,136.8619,
,,,,,,136.884875,
,,,,,,136.908575,
,,,,,,136.946125,
,,,,,,136.981625,
,,,,,,136.99815,
,,,,,,137.047675,
,,,,,,137.067925,
,,,,,,137.096175,
,,,,,,137.114325,
,,,,,,137.128075,
,,,,,,137.141375,
,,,,,,137.153175,
,,,,,,137.1633,
,,,,,,137.173075,
,,,,,,137.184175,
,,,,,,137.19225,
,,,,,,137.199675,
,,,,,,137.2097,
,,,,,,137.21745,
,,,,,,137.238975,
,,,,,,137.25245,
,,,,,,137.260225,
,,,,,,137.2746,
,,,,,,137.28415,
,,,,,,137.30015,
,,,,,,137.33055,
,,,,,,137.34475,
,,,,,,137.37085,
,,,,,,137.382525,
,,,,,,137.39725,
,,,,,,137.4059,
,,,,,,137.422,
,,,,,,137.43845,
,,,,,,137.44425,
,,,,,,137.45445,
,,,,,,137.46865,
,,,,,,137.476875,
,,,,,,137.482875,
,,,,,,137.496025,
,,,,,,137.5066,
,,,,,,137.517675,
,,,,,,137.531325,
,,,,,,137.54205,
,,,,,,137.5664,
,,,,,,137.58225,
,,,,,,137.5951,
,,,,,,137.6065,
,,,,,,137.6221,
,,,,,,137.6479,
,,,,,,137.659625,
,,,,,,137.6783,
,,,,,,137.6974,
,,,,,,137.7258,
,,,,,,137.74755,
,,,,,,137.776225,
,,,,,,137.817875,
,,,,,,137.86235,
,,,,,,137.9067,
,,,,,,137.915125,
,,,,,,137.91945,
,,,,,,137.924325,
,,,,,,137.928525,
,,,,,,137.933525,
,,,,,,137.938125,
,,,,,,137.9436,
,,,,,,137.948575,
,,,,,,137.95495,
,,,,,,137.95935,
,,,,,,137.965875,
,,,,,,137.974775,
,,,,,,137.986275,
,,,,,,137.996375,
,,,,,,138.01585,
,,,,,,138.03155,
,,,,,,138.042075,
,,,,,,138.066675,
,,,,,,138.089575,
,,,,,,138.101075,
,,,,,,138.120475,
,,,,,,138.1449,
,,,,,,138.17,
,,,,,,138.182175,
,,,,,,138.216225,
,,,,,,138.2469,
,,,,,,138.274,
,,,,,,138.317925,
,,,,,,138.34615,
,,,,,,138.395375,
,,,,,,138.450925,
,,,,,,138.46725,
,,,,,,138.47975,
,,,,,,138.488475,
,,,,,,138.49385,
,,,,,,138.50445,
,,,,,,138.509,
,,,,,,138.513925,
,,,,,,138.518825,
,,,,,,138.53355,
,,,,,,138.54335,
,,,,,,138.550725,
,,,,,,138.56,
,,,,,,138.570625,
,,,,,,138.583425,
,,,,,,138.5981,
,,,,,,138.61355,
,,,,,,138.635325,
,,,,,,138.650175,
,,,,,,138.69965,
,,,,,,138.72075,
,,,,,,138.73715,
,,,,,,138.7571,
,,,,,,138.77065,
,,,,,,138.78625,
,,,,,,138.826225,
,,,,,,138.844,
,,,,,,138.8645,
,,,,,,138.89675,
,,,,,,138.937525,
,,,,,,138.9899,
,,,,,,139.0262,
,,,,,,139.062075,
,,,,,,139.069975,
,,,,,,139.07465,
,,,,,,139.08215,
,,,,,,139.088425,
,,,,,,139.09295,
,,,,,,139.09725,
,,,,,,139.10105,
,,,,,,139.11745,
,,,,,,139.12435,
,,,,,,139.13225,
,,,,,,139.1484,
,,,,,,139.156275,
,,,,,,139.163925,
,,,,,,139.1689,
,,,,,,139.177275,
,,,,,,139.1879,
,,,,,,139.205875,
,,,,,,139.2406,
,,,,,,139.2721,
,,,,,,139.29095,
,,,,,,139.329025,
,,,,,,139.349675,
,,,,,,139.3688,
,,,,,,139.38235,
,,,,,,139.41195,
,,,,,,139.422825,
,,,,,,139.4324,
,,,,,,139.4397,
,,,,,,139.4477,
,,,,,,139.46425,
,,,,,,139.47285,
,,,,,,139.48885,
,,,,,,139.500975,
,,,,,,139.524025,
,,,,,,139.5353,
,,,,,,139.545975,
,,,,,,139.57355,
,,,,,,139.588925,
,,,,,,139.60855,
,,,,,,139.631925,
,,,,,,139.654775,
,,,,,,139.715075,
,,,,,,139.7532,
,,,,,,139.763425,
,,,,,,139.77,
,,,,,,139.776,
,,,,,,139.78845,
,,,,,,139.793525,
,,,,,,139.799575,
,,,,,,139.804625,
,,,,,,139.810625,
,,,,,,139.81645,
,,,,,,139.825625,
,,,,,,139.832725,
,,,,,,139.841025,
,,,,,,139.850175,
,,,,,,139.8655,
,,,,,,139.888625,
,,,,,,139.9065,
,,,,,,139.933525,
,,,,,,139.954825,
,,,,,,139.98095,
,,,,,,139.9935,
,,,,,,140.02215,
,,,,,,140.0337,
,,,,,,140.04695,
,,,,,,140.067175,
,,,,,,140.07435,
,,,,,,140.0808,
,,,,,,140.08935,
,,,,,,140.094925,
,,,,,,140.100175,
,,,,,,140.1153,
,,,,,,140.12415,
,,,,,,140.13155,
,,,,,,140.139,
,,,,,,140.145875,
,,,,,,140.1643,
,,,,,,140.180825,
,,,,,,140.19095,
,,,,,,140.20605,
,,,,,,140.2262,
,,,,,,140.2627,
